frame,abstime,reltime,april16_microphoneBoardE_0.seq:Rectangle 1 [C]:max,april16_microphoneBoardE_0.seq:Polygon 1 [C]:max,april16_microphoneBoardE_0.seq:Rectangle 2 [C]:max,april16_microphoneBoardE_0.seq:Rectangle 3 [C]:max,april16_microphoneBoardE_0.seq:Rectangle 4 [C]:max,april16_microphoneBoardE_0.seq:Rectangle 5 [C]:mean
455,2000-02-16 05:55:22.024000,72.647000,2.735469e+01,2.817775e+01,2.846170e+01,2.803880e+01,2.641104e+01,2.590510e+01
456,2000-02-16 05:55:22.184000,72.807000,2.745459e+01,2.819759e+01,2.846830e+01,2.807852e+01,2.637070e+01,2.590564e+01
457,2000-02-16 05:55:22.344000,72.967000,2.738800e+01,2.811161e+01,2.842872e+01,2.806528e+01,2.637070e+01,2.588517e+01
458,2000-02-16 05:55:22.504000,73.127000,2.737468e+01,2.809837e+01,2.862645e+01,2.805866e+01,2.639087e+01,2.586506e+01
459,2000-02-16 05:55:22.664000,73.287000,2.740132e+01,2.806528e+01,2.846170e+01,2.800569e+01,2.633035e+01,2.585777e+01
460,2000-02-16 05:55:22.824000,73.447000,2.734136e+01,2.807852e+01,2.844192e+01,2.803218e+01,2.639760e+01,2.585995e+01
461,2000-02-16 05:55:22.984000,73.607000,2.730804e+01,2.817775e+01,2.846170e+01,2.807852e+01,2.640432e+01,2.586703e+01
462,2000-02-16 05:55:23.144000,73.767000,2.734136e+01,2.819097e+01,2.861987e+01,2.812484e+01,2.633035e+01,2.586431e+01
463,2000-02-16 05:55:23.304000,73.927000,2.736135e+01,2.807852e+01,2.844192e+01,2.810499e+01,2.627651e+01,2.585999e+01
464,2000-02-16 05:55:23.464000,74.087000,2.730804e+01,2.805204e+01,2.839573e+01,2.807852e+01,2.631689e+01,2.586197e+01
465,2000-02-16 05:55:23.624000,74.247000,2.736802e+01,2.808514e+01,2.840233e+01,2.803880e+01,2.635725e+01,2.586334e+01
466,2000-02-16 05:55:23.784000,74.407000,2.735469e+01,2.815791e+01,2.844192e+01,2.802556e+01,2.646481e+01,2.586961e+01
467,2000-02-16 05:55:23.944000,74.567000,2.736802e+01,2.809837e+01,2.848149e+01,2.800569e+01,2.633707e+01,2.586376e+01
468,2000-02-16 05:55:24.104000,74.727000,2.740132e+01,2.805204e+01,2.839573e+01,2.801894e+01,2.637070e+01,2.586306e+01
469,2000-02-16 05:55:24.264000,74.887000,2.737468e+01,2.805866e+01,2.848149e+01,2.801232e+01,2.627651e+01,2.586140e+01
470,2000-02-16 05:55:24.424000,75.047000,2.741464e+01,2.805204e+01,2.842872e+01,2.803218e+01,2.629670e+01,2.586306e+01
471,2000-02-16 05:55:24.584000,75.207000,2.747456e+01,2.811161e+01,2.846170e+01,2.805866e+01,2.636398e+01,2.589077e+01
472,2000-02-16 05:55:24.744000,75.367000,2.744793e+01,2.816452e+01,2.846830e+01,2.813807e+01,2.635052e+01,2.590854e+01
473,2000-02-16 05:55:24.904000,75.527000,2.743462e+01,2.823724e+01,2.851445e+01,2.817114e+01,2.637070e+01,2.590959e+01
474,2000-02-16 05:55:25.064000,75.687000,2.746790e+01,2.809176e+01,2.855399e+01,2.818436e+01,2.640432e+01,2.590976e+01
475,2000-02-16 05:55:25.224000,75.847000,2.749452e+01,2.813145e+01,2.848149e+01,2.815791e+01,2.639087e+01,2.590042e+01
476,2000-02-16 05:55:25.384000,76.007000,2.741464e+01,2.813807e+01,2.854740e+01,2.813807e+01,2.645137e+01,2.589902e+01
477,2000-02-16 05:55:25.544000,76.167000,2.738134e+01,2.813807e+01,2.850786e+01,2.823724e+01,2.631689e+01,2.590572e+01
478,2000-02-16 05:55:25.704000,76.327000,2.736802e+01,2.812484e+01,2.847489e+01,2.825707e+01,2.635725e+01,2.590250e+01
479,2000-02-16 05:55:25.864000,76.487000,2.738800e+01,2.815130e+01,2.852104e+01,2.805866e+01,2.639760e+01,2.590587e+01
480,2000-02-16 05:55:26.024000,76.647000,2.738800e+01,2.816452e+01,2.844851e+01,2.804542e+01,2.637743e+01,2.590792e+01
481,2000-02-16 05:55:26.184000,76.807000,2.747456e+01,2.809837e+01,2.844192e+01,2.811822e+01,2.645809e+01,2.590696e+01
482,2000-02-16 05:55:26.344000,76.967000,2.740132e+01,2.810499e+01,2.844192e+01,2.814468e+01,2.641776e+01,2.590879e+01
483,2000-02-16 05:55:26.505000,77.128000,2.736135e+01,2.810499e+01,2.846170e+01,2.819759e+01,2.645809e+01,2.589889e+01
484,2000-02-16 05:55:26.664000,77.287000,2.746125e+01,2.809837e+01,2.848149e+01,2.806528e+01,2.649840e+01,2.589746e+01
485,2000-02-16 05:55:26.824000,77.447000,2.738134e+01,2.809837e+01,2.844851e+01,2.819759e+01,2.641104e+01,2.590007e+01
486,2000-02-16 05:55:26.984000,77.607000,2.742796e+01,2.811822e+01,2.851445e+01,2.807852e+01,2.641104e+01,2.590644e+01
487,2000-02-16 05:55:27.144000,77.767000,2.744128e+01,2.825046e+01,2.847489e+01,2.807190e+01,2.661252e+01,2.590955e+01
488,2000-02-16 05:55:27.305000,77.928000,2.744128e+01,2.818436e+01,2.850786e+01,2.812484e+01,2.644465e+01,2.590752e+01
489,2000-02-16 05:55:27.465000,78.088000,2.743462e+01,2.821081e+01,2.851445e+01,2.810499e+01,2.639087e+01,2.590685e+01
490,2000-02-16 05:55:27.625000,78.248000,2.750783e+01,2.813807e+01,2.850786e+01,2.809837e+01,2.631689e+01,2.591329e+01
491,2000-02-16 05:55:27.785000,78.408000,2.764082e+01,2.813807e+01,2.852763e+01,2.811822e+01,2.639087e+01,2.591996e+01
492,2000-02-16 05:55:27.945000,78.568000,2.747456e+01,2.813807e+01,2.846170e+01,2.807190e+01,2.635725e+01,2.590690e+01
493,2000-02-16 05:55:28.105000,78.728000,2.740132e+01,2.813145e+01,2.852104e+01,2.810499e+01,2.627651e+01,2.590422e+01
494,2000-02-16 05:55:28.265000,78.888000,2.744128e+01,2.816452e+01,2.851445e+01,2.816452e+01,2.639087e+01,2.589216e+01
495,2000-02-16 05:55:28.425000,79.048000,2.741464e+01,2.813145e+01,2.850786e+01,2.809837e+01,2.638415e+01,2.589756e+01
496,2000-02-16 05:55:28.585000,79.208000,2.744128e+01,2.815130e+01,2.847489e+01,2.811822e+01,2.633035e+01,2.588951e+01
497,2000-02-16 05:55:28.745000,79.368000,2.739466e+01,2.815130e+01,2.848808e+01,2.809176e+01,2.635725e+01,2.589173e+01
498,2000-02-16 05:55:28.905000,79.528000,2.740798e+01,2.819097e+01,2.845511e+01,2.815130e+01,2.651183e+01,2.589417e+01
499,2000-02-16 05:55:29.065000,79.688000,2.734136e+01,2.821742e+01,2.844192e+01,2.816452e+01,2.644465e+01,2.586677e+01
500,2000-02-16 05:55:29.225000,79.848000,2.741464e+01,2.817114e+01,2.843532e+01,2.809837e+01,2.639760e+01,2.587202e+01
501,2000-02-16 05:55:29.385000,80.008000,2.738800e+01,2.811822e+01,2.851445e+01,2.805866e+01,2.628997e+01,2.586475e+01
502,2000-02-16 05:55:29.545000,80.168000,2.739466e+01,2.818436e+01,2.841553e+01,2.811161e+01,2.638415e+01,2.586834e+01
503,2000-02-16 05:55:29.705000,80.328000,2.740132e+01,2.811161e+01,2.842872e+01,2.815130e+01,2.638415e+01,2.586959e+01
504,2000-02-16 05:55:29.865000,80.488000,2.737468e+01,2.811822e+01,2.842213e+01,2.812484e+01,2.631689e+01,2.586827e+01
505,2000-02-16 05:55:30.025000,80.648000,2.738134e+01,2.812484e+01,2.844851e+01,2.805866e+01,2.633707e+01,2.586229e+01
506,2000-02-16 05:55:30.185000,80.808000,2.755440e+01,2.814468e+01,2.840893e+01,2.807852e+01,2.632362e+01,2.586638e+01
507,2000-02-16 05:55:30.345000,80.968000,2.743462e+01,2.813807e+01,2.844851e+01,2.825046e+01,2.628324e+01,2.587004e+01
508,2000-02-16 05:55:30.505000,81.128000,2.737468e+01,2.819097e+01,2.843532e+01,2.807190e+01,2.627651e+01,2.587142e+01
509,2000-02-16 05:55:30.665000,81.288000,2.743462e+01,2.810499e+01,2.844851e+01,2.805866e+01,2.630343e+01,2.587009e+01
510,2000-02-16 05:55:30.825000,81.448000,2.740798e+01,2.817114e+01,2.856717e+01,2.810499e+01,2.630343e+01,2.586459e+01
511,2000-02-16 05:55:30.985000,81.608000,2.742130e+01,2.814468e+01,2.844192e+01,2.813807e+01,2.634380e+01,2.586250e+01
512,2000-02-16 05:55:31.145000,81.768000,2.738800e+01,2.810499e+01,2.844192e+01,2.813145e+01,2.631016e+01,2.586144e+01
513,2000-02-16 05:55:31.305000,81.928000,2.742796e+01,2.809837e+01,2.842213e+01,2.810499e+01,2.632362e+01,2.586374e+01
514,2000-02-16 05:55:31.465000,82.088000,2.736135e+01,2.815130e+01,2.846170e+01,2.803880e+01,2.628997e+01,2.586373e+01
515,2000-02-16 05:55:31.625000,82.248000,2.736135e+01,2.809837e+01,2.845511e+01,2.805866e+01,2.636398e+01,2.586409e+01
516,2000-02-16 05:55:31.785000,82.408000,2.738800e+01,2.807852e+01,2.849467e+01,2.805866e+01,2.635725e+01,2.586489e+01
517,2000-02-16 05:55:31.945000,82.568000,2.746790e+01,2.807852e+01,2.843532e+01,2.801232e+01,2.626978e+01,2.586523e+01
518,2000-02-16 05:55:32.105000,82.728000,2.741464e+01,2.813145e+01,2.858035e+01,2.803880e+01,2.632362e+01,2.586275e+01
519,2000-02-16 05:55:32.265000,82.888000,2.737468e+01,2.810499e+01,2.849467e+01,2.805204e+01,2.630343e+01,2.586132e+01
520,2000-02-16 05:55:32.425000,83.048000,2.736802e+01,2.812484e+01,2.850127e+01,2.811161e+01,2.635725e+01,2.589840e+01
521,2000-02-16 05:55:32.585000,83.208000,2.751449e+01,2.825046e+01,2.852104e+01,2.812484e+01,2.647153e+01,2.595339e+01
522,2000-02-16 05:55:32.745000,83.368000,2.748121e+01,2.825707e+01,2.853422e+01,2.827689e+01,2.646481e+01,2.596041e+01
523,2000-02-16 05:55:32.905000,83.528000,2.748121e+01,2.826368e+01,2.851445e+01,2.831652e+01,2.642449e+01,2.595826e+01
524,2000-02-16 05:55:33.065000,83.688000,2.750783e+01,2.817114e+01,2.855399e+01,2.837594e+01,2.646481e+01,2.596165e+01
525,2000-02-16 05:55:33.225000,83.848000,2.749452e+01,2.821081e+01,2.854740e+01,2.817114e+01,2.651855e+01,2.595780e+01
526,2000-02-16 05:55:33.385000,84.008000,2.746790e+01,2.826368e+01,2.856058e+01,2.821081e+01,2.645809e+01,2.596104e+01
527,2000-02-16 05:55:33.545000,84.168000,2.747456e+01,2.818436e+01,2.853422e+01,2.819759e+01,2.649168e+01,2.596385e+01
528,2000-02-16 05:55:33.705000,84.328000,2.745459e+01,2.823724e+01,2.854081e+01,2.823063e+01,2.643793e+01,2.596155e+01
529,2000-02-16 05:55:33.865000,84.488000,2.750783e+01,2.820420e+01,2.856717e+01,2.815130e+01,2.639087e+01,2.596400e+01
530,2000-02-16 05:55:34.025000,84.648000,2.758765e+01,2.823063e+01,2.858694e+01,2.827028e+01,2.646481e+01,2.596351e+01
531,2000-02-16 05:55:34.185000,84.808000,2.752114e+01,2.826368e+01,2.856717e+01,2.814468e+01,2.659239e+01,2.596533e+01
532,2000-02-16 05:55:34.345000,84.968000,2.754110e+01,2.822403e+01,2.853422e+01,2.813807e+01,2.646481e+01,2.596936e+01
533,2000-02-16 05:55:34.505000,85.128000,2.754775e+01,2.820420e+01,2.851445e+01,2.809837e+01,2.641104e+01,2.596515e+01
534,2000-02-16 05:55:34.665000,85.288000,2.744128e+01,2.822403e+01,2.856058e+01,2.814468e+01,2.651855e+01,2.595626e+01
535,2000-02-16 05:55:34.825000,85.448000,2.742796e+01,2.827689e+01,2.848149e+01,2.816452e+01,2.646481e+01,2.595131e+01
536,2000-02-16 05:55:34.985000,85.608000,2.749452e+01,2.817775e+01,2.850127e+01,2.814468e+01,2.643121e+01,2.594869e+01
537,2000-02-16 05:55:35.145000,85.768000,2.745459e+01,2.822403e+01,2.848808e+01,2.818436e+01,2.645137e+01,2.594795e+01
538,2000-02-16 05:55:35.305000,85.928000,2.746790e+01,2.821081e+01,2.854740e+01,2.824385e+01,2.643121e+01,2.595218e+01
539,2000-02-16 05:55:35.465000,86.088000,2.763418e+01,2.815130e+01,2.856058e+01,2.832973e+01,2.655212e+01,2.595160e+01
540,2000-02-16 05:55:35.625000,86.248000,2.750118e+01,2.817114e+01,2.852763e+01,2.831652e+01,2.638415e+01,2.595416e+01
541,2000-02-16 05:55:35.785000,86.408000,2.745459e+01,2.824385e+01,2.852104e+01,2.817114e+01,2.639760e+01,2.595419e+01
542,2000-02-16 05:55:35.945000,86.568000,2.754110e+01,2.817775e+01,2.852104e+01,2.813145e+01,2.652526e+01,2.594836e+01
543,2000-02-16 05:55:36.105000,86.728000,2.752114e+01,2.824385e+01,2.850786e+01,2.813145e+01,2.649168e+01,2.594575e+01
544,2000-02-16 05:55:36.265000,86.888000,2.746790e+01,2.823724e+01,2.854740e+01,2.817114e+01,2.634380e+01,2.594573e+01
545,2000-02-16 05:55:36.426000,87.049000,2.754110e+01,2.819097e+01,2.854740e+01,2.826368e+01,2.639760e+01,2.595090e+01
546,2000-02-16 05:55:36.586000,87.209000,2.761424e+01,2.823724e+01,2.852763e+01,2.819759e+01,2.646481e+01,2.595538e+01
547,2000-02-16 05:55:36.746000,87.369000,2.765411e+01,2.825707e+01,2.860669e+01,2.817775e+01,2.648496e+01,2.595704e+01
548,2000-02-16 05:55:36.906000,87.529000,2.754110e+01,2.829671e+01,2.859352e+01,2.815130e+01,2.650511e+01,2.595058e+01
549,2000-02-16 05:55:37.066000,87.689000,2.750783e+01,2.827689e+01,2.863304e+01,2.817114e+01,2.643121e+01,2.595565e+01
550,2000-02-16 05:55:37.226000,87.849000,2.747456e+01,2.819759e+01,2.859352e+01,2.816452e+01,2.639760e+01,2.595495e+01
551,2000-02-16 05:55:37.386000,88.009000,2.748121e+01,2.821742e+01,2.861987e+01,2.819097e+01,2.645809e+01,2.595359e+01
552,2000-02-16 05:55:37.546000,88.169000,2.748121e+01,2.818436e+01,2.858694e+01,2.817775e+01,2.639087e+01,2.596032e+01
553,2000-02-16 05:55:37.706000,88.329000,2.756105e+01,2.823724e+01,2.858035e+01,2.828349e+01,2.647824e+01,2.595771e+01
554,2000-02-16 05:55:37.866000,88.489000,2.752114e+01,2.814468e+01,2.852763e+01,2.818436e+01,2.643793e+01,2.595543e+01
555,2000-02-16 05:55:38.026000,88.649000,2.752779e+01,2.825046e+01,2.850127e+01,2.813145e+01,2.647824e+01,2.595548e+01
556,2000-02-16 05:55:38.186000,88.809000,2.748787e+01,2.817775e+01,2.858694e+01,2.820420e+01,2.645137e+01,2.595849e+01
557,2000-02-16 05:55:38.346000,88.969000,2.746790e+01,2.819759e+01,2.855399e+01,2.823063e+01,2.651855e+01,2.596313e+01
558,2000-02-16 05:55:38.506000,89.129000,2.756105e+01,2.821081e+01,2.856058e+01,2.813145e+01,2.646481e+01,2.597239e+01
559,2000-02-16 05:55:38.666000,89.289000,2.749452e+01,2.821742e+01,2.856717e+01,2.827028e+01,2.647153e+01,2.597762e+01
560,2000-02-16 05:55:38.826000,89.449000,2.751449e+01,2.820420e+01,2.858694e+01,2.825046e+01,2.651855e+01,2.597498e+01
561,2000-02-16 05:55:38.986000,89.609000,2.757435e+01,2.821081e+01,2.853422e+01,2.823724e+01,2.659239e+01,2.598135e+01
562,2000-02-16 05:55:39.146000,89.769000,2.748787e+01,2.825046e+01,2.864620e+01,2.818436e+01,2.651855e+01,2.597935e+01
563,2000-02-16 05:55:39.306000,89.929000,2.752114e+01,2.821742e+01,2.852763e+01,2.825707e+01,2.643121e+01,2.597771e+01
564,2000-02-16 05:55:39.466000,90.089000,2.753444e+01,2.821081e+01,2.856717e+01,2.824385e+01,2.647824e+01,2.597692e+01
565,2000-02-16 05:55:39.626000,90.249000,2.752779e+01,2.830331e+01,2.855399e+01,2.815130e+01,2.647153e+01,2.597752e+01
566,2000-02-16 05:55:39.786000,90.409000,2.754110e+01,2.823724e+01,2.869886e+01,2.817114e+01,2.646481e+01,2.597601e+01
567,2000-02-16 05:55:39.946000,90.569000,2.750783e+01,2.827689e+01,2.858694e+01,2.815791e+01,2.651855e+01,2.597465e+01
568,2000-02-16 05:55:40.106000,90.729000,2.754110e+01,2.823063e+01,2.862645e+01,2.814468e+01,2.643793e+01,2.598079e+01
569,2000-02-16 05:55:40.266000,90.889000,2.744793e+01,2.827028e+01,2.856717e+01,2.820420e+01,2.650511e+01,2.597768e+01
570,2000-02-16 05:55:40.426000,91.049000,2.758100e+01,2.826368e+01,2.854081e+01,2.821081e+01,2.648496e+01,2.597506e+01
571,2000-02-16 05:55:40.586000,91.209000,2.754110e+01,2.833633e+01,2.852104e+01,2.816452e+01,2.647153e+01,2.598656e+01
572,2000-02-16 05:55:40.746000,91.369000,2.750118e+01,2.823063e+01,2.865937e+01,2.826368e+01,2.645137e+01,2.599512e+01
573,2000-02-16 05:55:40.906000,91.529000,2.756770e+01,2.824385e+01,2.872518e+01,2.822403e+01,2.651183e+01,2.600104e+01
574,2000-02-16 05:55:41.066000,91.689000,2.751449e+01,2.823724e+01,2.856058e+01,2.821081e+01,2.647824e+01,2.599804e+01
575,2000-02-16 05:55:41.226000,91.849000,2.763418e+01,2.827689e+01,2.858694e+01,2.831652e+01,2.651183e+01,2.599991e+01
576,2000-02-16 05:55:41.386000,92.009000,2.755440e+01,2.827028e+01,2.866595e+01,2.832973e+01,2.653197e+01,2.599639e+01
577,2000-02-16 05:55:41.546000,92.169000,2.752114e+01,2.821081e+01,2.876464e+01,2.832312e+01,2.641776e+01,2.599156e+01
578,2000-02-16 05:55:41.706000,92.329000,2.758765e+01,2.827689e+01,2.869228e+01,2.827689e+01,2.650511e+01,2.598763e+01
579,2000-02-16 05:55:41.866000,92.489000,2.758765e+01,2.836273e+01,2.859352e+01,2.821081e+01,2.645137e+01,2.598621e+01
580,2000-02-16 05:55:42.026000,92.649000,2.754110e+01,2.827689e+01,2.868570e+01,2.819097e+01,2.650511e+01,2.598348e+01
581,2000-02-16 05:55:42.186000,92.809000,2.762753e+01,2.822403e+01,2.867912e+01,2.822403e+01,2.645809e+01,2.598575e+01
582,2000-02-16 05:55:42.346000,92.969000,2.754110e+01,2.824385e+01,2.858694e+01,2.810499e+01,2.643793e+01,2.598178e+01
583,2000-02-16 05:55:42.506000,93.129000,2.753444e+01,2.825707e+01,2.860669e+01,2.815791e+01,2.640432e+01,2.598089e+01
584,2000-02-16 05:55:42.666000,93.289000,2.753444e+01,2.823724e+01,2.864620e+01,2.819097e+01,2.645137e+01,2.599643e+01
585,2000-02-16 05:55:42.826000,93.449000,2.751449e+01,2.821742e+01,2.863962e+01,2.822403e+01,2.654540e+01,2.600489e+01
586,2000-02-16 05:55:42.986000,93.609000,2.752114e+01,2.819759e+01,2.860669e+01,2.814468e+01,2.649168e+01,2.600453e+01
587,2000-02-16 05:55:43.146000,93.769000,2.750783e+01,2.822403e+01,2.857376e+01,2.817775e+01,2.651183e+01,2.599952e+01
588,2000-02-16 05:55:43.306000,93.929000,2.756770e+01,2.822403e+01,2.860669e+01,2.820420e+01,2.646481e+01,2.599369e+01
589,2000-02-16 05:55:43.466000,94.089000,2.756770e+01,2.825707e+01,2.860669e+01,2.816452e+01,2.649840e+01,2.599676e+01
590,2000-02-16 05:55:43.626000,94.249000,2.752779e+01,2.823724e+01,2.861328e+01,2.814468e+01,2.645137e+01,2.599707e+01
591,2000-02-16 05:55:43.786000,94.409000,2.757435e+01,2.830331e+01,2.864620e+01,2.819759e+01,2.649840e+01,2.601972e+01
592,2000-02-16 05:55:43.946000,94.569000,2.758100e+01,2.829671e+01,2.861328e+01,2.823063e+01,2.653869e+01,2.602548e+01
593,2000-02-16 05:55:44.106000,94.729000,2.750118e+01,2.829010e+01,2.867253e+01,2.819759e+01,2.645809e+01,2.601259e+01
594,2000-02-16 05:55:44.266000,94.889000,2.750783e+01,2.834953e+01,2.861987e+01,2.827689e+01,2.645809e+01,2.600487e+01
595,2000-02-16 05:55:44.426000,95.049000,2.751449e+01,2.830331e+01,2.856058e+01,2.817114e+01,2.639760e+01,2.601111e+01
596,2000-02-16 05:55:44.586000,95.209000,2.751449e+01,2.827028e+01,2.861328e+01,2.822403e+01,2.644465e+01,2.601481e+01
597,2000-02-16 05:55:44.746000,95.369000,2.755440e+01,2.826368e+01,2.868570e+01,2.819759e+01,2.645809e+01,2.601668e+01
598,2000-02-16 05:55:44.906000,95.529000,2.764082e+01,2.827028e+01,2.863304e+01,2.830991e+01,2.651183e+01,2.602017e+01
599,2000-02-16 05:55:45.066000,95.689000,2.757435e+01,2.829010e+01,2.861328e+01,2.827028e+01,2.649168e+01,2.602862e+01
600,2000-02-16 05:55:45.226000,95.849000,2.756770e+01,2.831652e+01,2.865279e+01,2.822403e+01,2.652526e+01,2.602765e+01
601,2000-02-16 05:55:45.386000,96.009000,2.761424e+01,2.828349e+01,2.869886e+01,2.818436e+01,2.653197e+01,2.602422e+01
602,2000-02-16 05:55:45.546000,96.169000,2.760759e+01,2.829010e+01,2.865279e+01,2.821742e+01,2.648496e+01,2.602796e+01
603,2000-02-16 05:55:45.706000,96.329000,2.753444e+01,2.830331e+01,2.867253e+01,2.826368e+01,2.652526e+01,2.603009e+01
604,2000-02-16 05:55:45.867000,96.490000,2.760094e+01,2.829010e+01,2.871202e+01,2.821742e+01,2.649168e+01,2.603529e+01
605,2000-02-16 05:55:46.026000,96.649000,2.759429e+01,2.832312e+01,2.875807e+01,2.825046e+01,2.659239e+01,2.603457e+01
606,2000-02-16 05:55:46.187000,96.810000,2.765411e+01,2.835613e+01,2.869228e+01,2.828349e+01,2.655212e+01,2.603447e+01
607,2000-02-16 05:55:46.346000,96.969000,2.757435e+01,2.828349e+01,2.870544e+01,2.823724e+01,2.651855e+01,2.601409e+01
608,2000-02-16 05:55:46.507000,97.130000,2.752779e+01,2.831652e+01,2.869228e+01,2.824385e+01,2.649168e+01,2.600859e+01
609,2000-02-16 05:55:46.667000,97.290000,2.756770e+01,2.836273e+01,2.865279e+01,2.823063e+01,2.647153e+01,2.600534e+01
610,2000-02-16 05:55:46.826000,97.449000,2.752779e+01,2.834953e+01,2.861328e+01,2.817775e+01,2.643121e+01,2.600437e+01
611,2000-02-16 05:55:46.986000,97.609000,2.754110e+01,2.834953e+01,2.864620e+01,2.827689e+01,2.657897e+01,2.600778e+01
612,2000-02-16 05:55:47.147000,97.770000,2.749452e+01,2.828349e+01,2.877122e+01,2.825046e+01,2.650511e+01,2.600283e+01
613,2000-02-16 05:55:47.307000,97.930000,2.750118e+01,2.826368e+01,2.857376e+01,2.821742e+01,2.643121e+01,2.600108e+01
614,2000-02-16 05:55:47.467000,98.090000,2.760094e+01,2.828349e+01,2.858694e+01,2.816452e+01,2.656554e+01,2.599968e+01
615,2000-02-16 05:55:47.627000,98.250000,2.750118e+01,2.829671e+01,2.860011e+01,2.821081e+01,2.655212e+01,2.600247e+01
616,2000-02-16 05:55:47.787000,98.410000,2.754110e+01,2.828349e+01,2.858694e+01,2.829010e+01,2.648496e+01,2.600294e+01
617,2000-02-16 05:55:47.947000,98.570000,2.760094e+01,2.823063e+01,2.854081e+01,2.815791e+01,2.655212e+01,2.600110e+01
618,2000-02-16 05:55:48.107000,98.730000,2.752114e+01,2.830991e+01,2.854740e+01,2.825707e+01,2.659910e+01,2.599767e+01
619,2000-02-16 05:55:48.267000,98.890000,2.750783e+01,2.828349e+01,2.856058e+01,2.813807e+01,2.665277e+01,2.600019e+01
620,2000-02-16 05:55:48.427000,99.050000,2.754110e+01,2.827689e+01,2.855399e+01,2.817775e+01,2.660581e+01,2.599545e+01
621,2000-02-16 05:55:48.587000,99.210000,2.773382e+01,2.831652e+01,2.860669e+01,2.817114e+01,2.659910e+01,2.601358e+01
622,2000-02-16 05:55:48.747000,99.370000,2.752114e+01,2.832312e+01,2.861987e+01,2.823063e+01,2.657897e+01,2.603312e+01
623,2000-02-16 05:55:48.907000,99.530000,2.766076e+01,2.836934e+01,2.861328e+01,2.818436e+01,2.668630e+01,2.603784e+01
624,2000-02-16 05:55:49.067000,99.690000,2.765411e+01,2.838914e+01,2.863962e+01,2.820420e+01,2.657226e+01,2.603118e+01
625,2000-02-16 05:55:49.227000,99.850000,2.760094e+01,2.831652e+01,2.863304e+01,2.824385e+01,2.661252e+01,2.604256e+01
626,2000-02-16 05:55:49.387000,100.010000,2.754775e+01,2.832973e+01,2.860669e+01,2.822403e+01,2.663265e+01,2.603980e+01
627,2000-02-16 05:55:49.547000,100.170000,2.760094e+01,2.833633e+01,2.858694e+01,2.826368e+01,2.673993e+01,2.604282e+01
628,2000-02-16 05:55:49.707000,100.330000,2.772718e+01,2.829010e+01,2.864620e+01,2.826368e+01,2.670641e+01,2.604377e+01
629,2000-02-16 05:55:49.867000,100.490000,2.754775e+01,2.829010e+01,2.861328e+01,2.825707e+01,2.669971e+01,2.604826e+01
630,2000-02-16 05:55:50.027000,100.650000,2.763418e+01,2.831652e+01,2.863304e+01,2.827028e+01,2.655883e+01,2.604547e+01
631,2000-02-16 05:55:50.187000,100.810000,2.755440e+01,2.826368e+01,2.862645e+01,2.823063e+01,2.649168e+01,2.603913e+01
632,2000-02-16 05:55:50.347000,100.970000,2.762753e+01,2.829010e+01,2.861328e+01,2.823724e+01,2.667289e+01,2.603363e+01
633,2000-02-16 05:55:50.507000,101.130000,2.770061e+01,2.829671e+01,2.863962e+01,2.825707e+01,2.655883e+01,2.604122e+01
634,2000-02-16 05:55:50.667000,101.290000,2.757435e+01,2.832973e+01,2.861987e+01,2.821081e+01,2.665948e+01,2.604790e+01
635,2000-02-16 05:55:50.827000,101.450000,2.764747e+01,2.833633e+01,2.858035e+01,2.820420e+01,2.664606e+01,2.603067e+01
636,2000-02-16 05:55:50.987000,101.610000,2.752114e+01,2.830991e+01,2.858035e+01,2.818436e+01,2.655212e+01,2.602528e+01
637,2000-02-16 05:55:51.147000,101.770000,2.758100e+01,2.829671e+01,2.864620e+01,2.818436e+01,2.652526e+01,2.602814e+01
638,2000-02-16 05:55:51.307000,101.930000,2.752114e+01,2.838914e+01,2.872518e+01,2.823724e+01,2.659910e+01,2.602199e+01
639,2000-02-16 05:55:51.467000,102.090000,2.760094e+01,2.825046e+01,2.857376e+01,2.819759e+01,2.654540e+01,2.601774e+01
640,2000-02-16 05:55:51.627000,102.250000,2.759429e+01,2.832973e+01,2.858035e+01,2.815130e+01,2.654540e+01,2.601784e+01
641,2000-02-16 05:55:51.787000,102.410000,2.768069e+01,2.829671e+01,2.869228e+01,2.816452e+01,2.651855e+01,2.602352e+01
642,2000-02-16 05:55:51.947000,102.570000,2.757435e+01,2.828349e+01,2.863962e+01,2.818436e+01,2.659239e+01,2.602207e+01
643,2000-02-16 05:55:52.107000,102.730000,2.756770e+01,2.829010e+01,2.861987e+01,2.832312e+01,2.651183e+01,2.602505e+01
644,2000-02-16 05:55:52.267000,102.890000,2.762088e+01,2.833633e+01,2.874491e+01,2.821081e+01,2.649168e+01,2.602992e+01
645,2000-02-16 05:55:52.427000,103.050000,2.756770e+01,2.827028e+01,2.860669e+01,2.825046e+01,2.655883e+01,2.603233e+01
646,2000-02-16 05:55:52.587000,103.210000,2.757435e+01,2.838254e+01,2.858035e+01,2.828349e+01,2.651855e+01,2.603129e+01
647,2000-02-16 05:55:52.747000,103.370000,2.752114e+01,2.838914e+01,2.866595e+01,2.825046e+01,2.649168e+01,2.603551e+01
648,2000-02-16 05:55:52.907000,103.530000,2.758765e+01,2.832312e+01,2.868570e+01,2.832312e+01,2.650511e+01,2.603815e+01
