frame,abstime,reltime,april16_microphoneBoardE_1.seq:Rectangle 1 [C]:max,april16_microphoneBoardE_1.seq:Polygon 1 [C]:max,april16_microphoneBoardE_1.seq:Rectangle 2 [C]:max,april16_microphoneBoardE_1.seq:Rectangle 3 [C]:max,april16_microphoneBoardE_1.seq:Rectangle 4 [C]:max,april16_microphoneBoardE_1.seq:Rectangle 5 [C]:mean
710,2000-02-16 06:04:40.216000,113.452000,2.778028e+01,2.828349e+01,2.852104e+01,2.819759e+01,2.634380e+01,2.598492e+01
711,2000-02-16 06:04:40.376000,113.612000,2.773382e+01,2.842213e+01,2.854740e+01,2.817775e+01,2.637743e+01,2.598376e+01
712,2000-02-16 06:04:40.536000,113.772000,2.773382e+01,2.827028e+01,2.861328e+01,2.815791e+01,2.627651e+01,2.598289e+01
713,2000-02-16 06:04:40.696000,113.932000,2.770725e+01,2.824385e+01,2.854081e+01,2.824385e+01,2.633707e+01,2.599569e+01
714,2000-02-16 06:04:40.856000,114.092000,2.770725e+01,2.826368e+01,2.863304e+01,2.816452e+01,2.642449e+01,2.599725e+01
715,2000-02-16 06:04:41.016000,114.252000,2.772054e+01,2.828349e+01,2.860011e+01,2.820420e+01,2.637070e+01,2.599735e+01
716,2000-02-16 06:04:41.176000,114.412000,2.768733e+01,2.827689e+01,2.860011e+01,2.825046e+01,2.635052e+01,2.599927e+01
717,2000-02-16 06:04:41.336000,114.572000,2.776701e+01,2.834953e+01,2.874491e+01,2.819097e+01,2.633035e+01,2.600357e+01
718,2000-02-16 06:04:41.496000,114.732000,2.780019e+01,2.825046e+01,2.869886e+01,2.820420e+01,2.633707e+01,2.600533e+01
719,2000-02-16 06:04:41.656000,114.892000,2.766740e+01,2.829010e+01,2.859352e+01,2.817114e+01,2.635725e+01,2.600241e+01
720,2000-02-16 06:04:41.816000,115.052000,2.768069e+01,2.825707e+01,2.853422e+01,2.818436e+01,2.632362e+01,2.599234e+01
721,2000-02-16 06:04:41.976000,115.212000,2.772718e+01,2.829671e+01,2.862645e+01,2.824385e+01,2.635725e+01,2.598874e+01
722,2000-02-16 06:04:42.136000,115.372000,2.770725e+01,2.828349e+01,2.858694e+01,2.818436e+01,2.630343e+01,2.598275e+01
723,2000-02-16 06:04:42.296000,115.532000,2.766740e+01,2.828349e+01,2.856717e+01,2.814468e+01,2.634380e+01,2.598423e+01
724,2000-02-16 06:04:42.456000,115.692000,2.769397e+01,2.825046e+01,2.867253e+01,2.812484e+01,2.645809e+01,2.599117e+01
725,2000-02-16 06:04:42.616000,115.852000,2.780683e+01,2.827689e+01,2.860011e+01,2.813807e+01,2.633035e+01,2.598647e+01
726,2000-02-16 06:04:42.776000,116.012000,2.770725e+01,2.833633e+01,2.865937e+01,2.809176e+01,2.651855e+01,2.598227e+01
727,2000-02-16 06:04:42.936000,116.172000,2.774709e+01,2.821742e+01,2.856058e+01,2.811161e+01,2.628997e+01,2.598248e+01
728,2000-02-16 06:04:43.096000,116.332000,2.768069e+01,2.829010e+01,2.858694e+01,2.813145e+01,2.633035e+01,2.598635e+01
729,2000-02-16 06:04:43.256000,116.492000,2.770725e+01,2.829671e+01,2.856717e+01,2.815130e+01,2.631689e+01,2.600979e+01
730,2000-02-16 06:04:43.416000,116.652000,2.772718e+01,2.827689e+01,2.876464e+01,2.815130e+01,2.647824e+01,2.600747e+01
731,2000-02-16 06:04:43.576000,116.812000,2.769397e+01,2.829671e+01,2.859352e+01,2.816452e+01,2.636398e+01,2.600966e+01
732,2000-02-16 06:04:43.736000,116.972000,2.772054e+01,2.831652e+01,2.856717e+01,2.817775e+01,2.630343e+01,2.600819e+01
733,2000-02-16 06:04:43.896000,117.132000,2.770061e+01,2.823724e+01,2.855399e+01,2.818436e+01,2.632362e+01,2.601410e+01
734,2000-02-16 06:04:44.056000,117.292000,2.775373e+01,2.831652e+01,2.857376e+01,2.813145e+01,2.636398e+01,2.600789e+01
735,2000-02-16 06:04:44.216000,117.452000,2.771390e+01,2.829671e+01,2.858694e+01,2.820420e+01,2.630343e+01,2.598571e+01
736,2000-02-16 06:04:44.376000,117.612000,2.782010e+01,2.827028e+01,2.860669e+01,2.813807e+01,2.647153e+01,2.598179e+01
737,2000-02-16 06:04:44.536000,117.772000,2.772054e+01,2.830991e+01,2.856717e+01,2.822403e+01,2.636398e+01,2.597723e+01
738,2000-02-16 06:04:44.697000,117.933000,2.768733e+01,2.836273e+01,2.860669e+01,2.820420e+01,2.632362e+01,2.598331e+01
739,2000-02-16 06:04:44.857000,118.093000,2.767404e+01,2.828349e+01,2.856058e+01,2.817775e+01,2.641776e+01,2.598068e+01
740,2000-02-16 06:04:45.017000,118.253000,2.768733e+01,2.828349e+01,2.860669e+01,2.815791e+01,2.635725e+01,2.597926e+01
741,2000-02-16 06:04:45.177000,118.413000,2.768069e+01,2.834953e+01,2.854740e+01,2.811161e+01,2.630343e+01,2.597835e+01
742,2000-02-16 06:04:45.337000,118.573000,2.772718e+01,2.827028e+01,2.853422e+01,2.811161e+01,2.639087e+01,2.598460e+01
743,2000-02-16 06:04:45.497000,118.733000,2.776037e+01,2.828349e+01,2.860669e+01,2.813807e+01,2.635052e+01,2.598451e+01
744,2000-02-16 06:04:45.657000,118.893000,2.772054e+01,2.827689e+01,2.856058e+01,2.816452e+01,2.637743e+01,2.599127e+01
745,2000-02-16 06:04:45.817000,119.053000,2.773382e+01,2.838254e+01,2.850127e+01,2.813807e+01,2.636398e+01,2.599377e+01
746,2000-02-16 06:04:45.977000,119.213000,2.769397e+01,2.833633e+01,2.856717e+01,2.822403e+01,2.635052e+01,2.599203e+01
747,2000-02-16 06:04:46.137000,119.373000,2.770725e+01,2.830331e+01,2.856717e+01,2.816452e+01,2.641104e+01,2.598749e+01
748,2000-02-16 06:04:46.297000,119.533000,2.770725e+01,2.844192e+01,2.860011e+01,2.816452e+01,2.635052e+01,2.600037e+01
749,2000-02-16 06:04:46.457000,119.693000,2.770061e+01,2.845511e+01,2.861328e+01,2.821081e+01,2.636398e+01,2.600095e+01
750,2000-02-16 06:04:46.617000,119.853000,2.774709e+01,2.830331e+01,2.871860e+01,2.823724e+01,2.648496e+01,2.604459e+01
751,2000-02-16 06:04:46.777000,120.013000,2.774046e+01,2.829671e+01,2.869886e+01,2.832312e+01,2.646481e+01,2.604659e+01
752,2000-02-16 06:04:46.937000,120.173000,2.778692e+01,2.826368e+01,2.867912e+01,2.823724e+01,2.640432e+01,2.605199e+01
753,2000-02-16 06:04:47.097000,120.333000,2.773382e+01,2.838254e+01,2.863304e+01,2.818436e+01,2.639087e+01,2.604215e+01
754,2000-02-16 06:04:47.257000,120.493000,2.776701e+01,2.827689e+01,2.867912e+01,2.819759e+01,2.639087e+01,2.604339e+01
755,2000-02-16 06:04:47.417000,120.653000,2.776701e+01,2.825707e+01,2.869886e+01,2.821081e+01,2.636398e+01,2.604202e+01
756,2000-02-16 06:04:47.577000,120.813000,2.777365e+01,2.831652e+01,2.864620e+01,2.824385e+01,2.641104e+01,2.604615e+01
757,2000-02-16 06:04:47.737000,120.973000,2.776701e+01,2.831652e+01,2.865937e+01,2.823063e+01,2.642449e+01,2.604737e+01
758,2000-02-16 06:04:47.897000,121.133000,2.780019e+01,2.832312e+01,2.864620e+01,2.817775e+01,2.637070e+01,2.604906e+01
759,2000-02-16 06:04:48.057000,121.293000,2.782673e+01,2.831652e+01,2.854081e+01,2.821081e+01,2.645809e+01,2.604565e+01
760,2000-02-16 06:04:48.217000,121.453000,2.782673e+01,2.829671e+01,2.865279e+01,2.820420e+01,2.647153e+01,2.604406e+01
761,2000-02-16 06:04:48.377000,121.613000,2.778692e+01,2.836273e+01,2.861987e+01,2.830331e+01,2.636398e+01,2.604983e+01
762,2000-02-16 06:04:48.537000,121.773000,2.782673e+01,2.836273e+01,2.856717e+01,2.822403e+01,2.639760e+01,2.605276e+01
763,2000-02-16 06:04:48.697000,121.933000,2.779355e+01,2.828349e+01,2.867912e+01,2.825707e+01,2.640432e+01,2.606260e+01
764,2000-02-16 06:04:48.857000,122.093000,2.782673e+01,2.838914e+01,2.863962e+01,2.829010e+01,2.643793e+01,2.605925e+01
765,2000-02-16 06:04:49.017000,122.253000,2.785989e+01,2.838914e+01,2.863962e+01,2.826368e+01,2.638415e+01,2.605526e+01
766,2000-02-16 06:04:49.177000,122.413000,2.779355e+01,2.846170e+01,2.875149e+01,2.827689e+01,2.638415e+01,2.605984e+01
767,2000-02-16 06:04:49.337000,122.573000,2.774046e+01,2.832973e+01,2.866595e+01,2.831652e+01,2.645809e+01,2.606373e+01
768,2000-02-16 06:04:49.497000,122.733000,2.778028e+01,2.840893e+01,2.862645e+01,2.827028e+01,2.635052e+01,2.605990e+01
769,2000-02-16 06:04:49.657000,122.893000,2.781346e+01,2.834953e+01,2.865279e+01,2.829010e+01,2.643121e+01,2.606424e+01
770,2000-02-16 06:04:49.817000,123.053000,2.780019e+01,2.829671e+01,2.859352e+01,2.819759e+01,2.638415e+01,2.606090e+01
771,2000-02-16 06:04:49.977000,123.213000,2.777365e+01,2.827689e+01,2.865937e+01,2.824385e+01,2.635725e+01,2.606205e+01
772,2000-02-16 06:04:50.137000,123.373000,2.777365e+01,2.836273e+01,2.863962e+01,2.823063e+01,2.635725e+01,2.606505e+01
773,2000-02-16 06:04:50.297000,123.533000,2.780683e+01,2.834293e+01,2.864620e+01,2.825707e+01,2.639760e+01,2.606263e+01
774,2000-02-16 06:04:50.457000,123.693000,2.780019e+01,2.837594e+01,2.863962e+01,2.824385e+01,2.637070e+01,2.606368e+01
775,2000-02-16 06:04:50.617000,123.853000,2.780683e+01,2.836934e+01,2.864620e+01,2.823063e+01,2.642449e+01,2.606020e+01
776,2000-02-16 06:04:50.777000,124.013000,2.793945e+01,2.835613e+01,2.889610e+01,2.825046e+01,2.634380e+01,2.605594e+01
777,2000-02-16 06:04:50.937000,124.173000,2.781346e+01,2.837594e+01,2.871202e+01,2.823063e+01,2.635725e+01,2.605658e+01
778,2000-02-16 06:04:51.097000,124.333000,2.781346e+01,2.833633e+01,2.869228e+01,2.831652e+01,2.643793e+01,2.606272e+01
779,2000-02-16 06:04:51.257000,124.493000,2.790631e+01,2.852104e+01,2.866595e+01,2.825046e+01,2.640432e+01,2.607541e+01
780,2000-02-16 06:04:51.417000,124.653000,2.784000e+01,2.845511e+01,2.865279e+01,2.826368e+01,2.647824e+01,2.607510e+01
781,2000-02-16 06:04:51.577000,124.813000,2.790631e+01,2.833633e+01,2.877780e+01,2.827028e+01,2.643793e+01,2.607717e+01
782,2000-02-16 06:04:51.737000,124.973000,2.780683e+01,2.837594e+01,2.874491e+01,2.825046e+01,2.645137e+01,2.607125e+01
783,2000-02-16 06:04:51.897000,125.133000,2.785326e+01,2.841553e+01,2.867253e+01,2.828349e+01,2.638415e+01,2.606420e+01
784,2000-02-16 06:04:52.057000,125.293000,2.784663e+01,2.847489e+01,2.864620e+01,2.829671e+01,2.639760e+01,2.607032e+01
785,2000-02-16 06:04:52.217000,125.453000,2.791294e+01,2.844192e+01,2.861328e+01,2.827689e+01,2.648496e+01,2.607404e+01
786,2000-02-16 06:04:52.377000,125.613000,2.787316e+01,2.838914e+01,2.874491e+01,2.832312e+01,2.645809e+01,2.607349e+01
787,2000-02-16 06:04:52.537000,125.773000,2.786653e+01,2.831652e+01,2.862645e+01,2.823063e+01,2.637743e+01,2.606751e+01
788,2000-02-16 06:04:52.697000,125.933000,2.787316e+01,2.840893e+01,2.865937e+01,2.825707e+01,2.635052e+01,2.606842e+01
789,2000-02-16 06:04:52.857000,126.093000,2.779355e+01,2.831652e+01,2.863962e+01,2.826368e+01,2.641104e+01,2.606735e+01
790,2000-02-16 06:04:53.017000,126.253000,2.787979e+01,2.831652e+01,2.867253e+01,2.820420e+01,2.643121e+01,2.606645e+01
791,2000-02-16 06:04:53.177000,126.413000,2.787316e+01,2.832973e+01,2.869228e+01,2.823724e+01,2.641104e+01,2.606786e+01
792,2000-02-16 06:04:53.337000,126.573000,2.785326e+01,2.832973e+01,2.862645e+01,2.820420e+01,2.647153e+01,2.606661e+01
793,2000-02-16 06:04:53.497000,126.733000,2.787316e+01,2.842872e+01,2.863304e+01,2.822403e+01,2.641776e+01,2.607567e+01
794,2000-02-16 06:04:53.657000,126.893000,2.781346e+01,2.844851e+01,2.865937e+01,2.823063e+01,2.637070e+01,2.607462e+01
795,2000-02-16 06:04:53.818000,127.054000,2.785326e+01,2.838914e+01,2.869886e+01,2.829010e+01,2.643121e+01,2.607837e+01
796,2000-02-16 06:04:53.977000,127.213000,2.779355e+01,2.837594e+01,2.872518e+01,2.826368e+01,2.650511e+01,2.608270e+01
797,2000-02-16 06:04:54.137000,127.373000,2.782010e+01,2.835613e+01,2.872518e+01,2.826368e+01,2.640432e+01,2.607634e+01
798,2000-02-16 06:04:54.298000,127.534000,2.779355e+01,2.838254e+01,2.869886e+01,2.827689e+01,2.645137e+01,2.607929e+01
799,2000-02-16 06:04:54.458000,127.694000,2.783336e+01,2.830331e+01,2.878437e+01,2.829671e+01,2.639087e+01,2.607641e+01
800,2000-02-16 06:04:54.618000,127.854000,2.784663e+01,2.834953e+01,2.875149e+01,2.826368e+01,2.643121e+01,2.607971e+01
801,2000-02-16 06:04:54.778000,128.014000,2.792619e+01,2.836934e+01,2.881067e+01,2.825707e+01,2.646481e+01,2.608046e+01
802,2000-02-16 06:04:54.938000,128.174000,2.781346e+01,2.834293e+01,2.867912e+01,2.830991e+01,2.647824e+01,2.607667e+01
803,2000-02-16 06:04:55.098000,128.334000,2.789305e+01,2.836934e+01,2.891580e+01,2.825046e+01,2.651183e+01,2.607755e+01
804,2000-02-16 06:04:55.258000,128.494000,2.791294e+01,2.834953e+01,2.883039e+01,2.836273e+01,2.649840e+01,2.607553e+01
805,2000-02-16 06:04:55.418000,128.654000,2.784663e+01,2.848149e+01,2.867912e+01,2.825046e+01,2.644465e+01,2.607275e+01
806,2000-02-16 06:04:55.578000,128.814000,2.781346e+01,2.829671e+01,2.858035e+01,2.827028e+01,2.636398e+01,2.602649e+01
807,2000-02-16 06:04:55.738000,128.974000,2.774709e+01,2.830331e+01,2.864620e+01,2.821742e+01,2.635725e+01,2.601985e+01
808,2000-02-16 06:04:55.898000,129.134000,2.773382e+01,2.833633e+01,2.860011e+01,2.823063e+01,2.641104e+01,2.602555e+01
809,2000-02-16 06:04:56.058000,129.294000,2.776701e+01,2.827028e+01,2.860011e+01,2.838914e+01,2.636398e+01,2.602122e+01
810,2000-02-16 06:04:56.218000,129.454000,2.774046e+01,2.825046e+01,2.865937e+01,2.822403e+01,2.637070e+01,2.601994e+01
811,2000-02-16 06:04:56.378000,129.614000,2.772718e+01,2.831652e+01,2.867253e+01,2.823063e+01,2.639760e+01,2.602426e+01
812,2000-02-16 06:04:56.538000,129.774000,2.779355e+01,2.834293e+01,2.864620e+01,2.820420e+01,2.641104e+01,2.601972e+01
813,2000-02-16 06:04:56.698000,129.934000,2.780683e+01,2.831652e+01,2.866595e+01,2.821742e+01,2.643793e+01,2.602163e+01
814,2000-02-16 06:04:56.858000,130.094000,2.777365e+01,2.833633e+01,2.860669e+01,2.826368e+01,2.637743e+01,2.601478e+01
815,2000-02-16 06:04:57.018000,130.254000,2.770725e+01,2.830331e+01,2.859352e+01,2.823724e+01,2.639760e+01,2.601160e+01
816,2000-02-16 06:04:57.178000,130.414000,2.776701e+01,2.836934e+01,2.856717e+01,2.821742e+01,2.640432e+01,2.601488e+01
817,2000-02-16 06:04:57.338000,130.574000,2.776701e+01,2.832973e+01,2.862645e+01,2.827689e+01,2.641104e+01,2.601543e+01
818,2000-02-16 06:04:57.498000,130.734000,2.776037e+01,2.834953e+01,2.861987e+01,2.821742e+01,2.637743e+01,2.601789e+01
819,2000-02-16 06:04:57.658000,130.894000,2.768733e+01,2.834953e+01,2.863304e+01,2.822403e+01,2.644465e+01,2.601638e+01
820,2000-02-16 06:04:57.818000,131.054000,2.777365e+01,2.835613e+01,2.876464e+01,2.827028e+01,2.643121e+01,2.602624e+01
821,2000-02-16 06:04:57.978000,131.214000,2.779355e+01,2.836273e+01,2.870544e+01,2.824385e+01,2.643121e+01,2.605643e+01
822,2000-02-16 06:04:58.138000,131.374000,2.782673e+01,2.838914e+01,2.869886e+01,2.833633e+01,2.649168e+01,2.606110e+01
823,2000-02-16 06:04:58.298000,131.534000,2.781346e+01,2.836273e+01,2.870544e+01,2.821742e+01,2.636398e+01,2.606166e+01
824,2000-02-16 06:04:58.458000,131.694000,2.778028e+01,2.834293e+01,2.871202e+01,2.826368e+01,2.638415e+01,2.606350e+01
825,2000-02-16 06:04:58.618000,131.854000,2.778028e+01,2.836934e+01,2.874491e+01,2.825707e+01,2.645809e+01,2.606199e+01
826,2000-02-16 06:04:58.778000,132.014000,2.782673e+01,2.838254e+01,2.867912e+01,2.827028e+01,2.645809e+01,2.606666e+01
827,2000-02-16 06:04:58.938000,132.174000,2.779355e+01,2.844192e+01,2.860669e+01,2.830331e+01,2.648496e+01,2.606138e+01
828,2000-02-16 06:04:59.098000,132.334000,2.777365e+01,2.842872e+01,2.871860e+01,2.825046e+01,2.639760e+01,2.606012e+01
829,2000-02-16 06:04:59.258000,132.494000,2.778692e+01,2.842213e+01,2.869228e+01,2.826368e+01,2.649168e+01,2.605746e+01
830,2000-02-16 06:04:59.418000,132.654000,2.775373e+01,2.836273e+01,2.865279e+01,2.825707e+01,2.645137e+01,2.605254e+01
831,2000-02-16 06:04:59.578000,132.814000,2.784000e+01,2.833633e+01,2.863304e+01,2.826368e+01,2.641776e+01,2.605533e+01
832,2000-02-16 06:04:59.738000,132.974000,2.774709e+01,2.834953e+01,2.870544e+01,2.823724e+01,2.643121e+01,2.605683e+01
833,2000-02-16 06:04:59.898000,133.134000,2.782010e+01,2.831652e+01,2.870544e+01,2.822403e+01,2.639087e+01,2.605419e+01
834,2000-02-16 06:05:00.058000,133.294000,2.776037e+01,2.834953e+01,2.861987e+01,2.827028e+01,2.644465e+01,2.604733e+01
835,2000-02-16 06:05:00.218000,133.454000,2.780683e+01,2.830331e+01,2.861328e+01,2.823724e+01,2.645137e+01,2.604567e+01
836,2000-02-16 06:05:00.378000,133.614000,2.782010e+01,2.835613e+01,2.867912e+01,2.818436e+01,2.641104e+01,2.604273e+01
837,2000-02-16 06:05:00.538000,133.774000,2.780683e+01,2.839573e+01,2.865279e+01,2.827028e+01,2.642449e+01,2.605039e+01
838,2000-02-16 06:05:00.698000,133.934000,2.782010e+01,2.841553e+01,2.866595e+01,2.823063e+01,2.635725e+01,2.604311e+01
839,2000-02-16 06:05:00.858000,134.094000,2.787979e+01,2.836934e+01,2.867912e+01,2.822403e+01,2.649168e+01,2.604544e+01
840,2000-02-16 06:05:01.018000,134.254000,2.790631e+01,2.833633e+01,2.871202e+01,2.820420e+01,2.637743e+01,2.604552e+01
841,2000-02-16 06:05:01.178000,134.414000,2.784663e+01,2.830991e+01,2.864620e+01,2.829010e+01,2.635725e+01,2.604858e+01
842,2000-02-16 06:05:01.338000,134.574000,2.785989e+01,2.841553e+01,2.869228e+01,2.823063e+01,2.639087e+01,2.605904e+01
843,2000-02-16 06:05:01.498000,134.734000,2.782010e+01,2.838254e+01,2.874491e+01,2.825046e+01,2.639087e+01,2.606509e+01
844,2000-02-16 06:05:01.658000,134.894000,2.784000e+01,2.840233e+01,2.869228e+01,2.827028e+01,2.647153e+01,2.606780e+01
845,2000-02-16 06:05:01.818000,135.054000,2.780019e+01,2.840893e+01,2.885668e+01,2.826368e+01,2.645137e+01,2.607452e+01
846,2000-02-16 06:05:01.978000,135.214000,2.788642e+01,2.838254e+01,2.875807e+01,2.833633e+01,2.643793e+01,2.607664e+01
847,2000-02-16 06:05:02.138000,135.374000,2.784000e+01,2.847489e+01,2.865937e+01,2.831652e+01,2.647153e+01,2.608069e+01
848,2000-02-16 06:05:02.298000,135.534000,2.793945e+01,2.836934e+01,2.873176e+01,2.827028e+01,2.640432e+01,2.607545e+01
849,2000-02-16 06:05:02.458000,135.694000,2.794607e+01,2.845511e+01,2.867912e+01,2.827689e+01,2.643121e+01,2.607574e+01
850,2000-02-16 06:05:02.618000,135.854000,2.787316e+01,2.834953e+01,2.866595e+01,2.829010e+01,2.649168e+01,2.607001e+01
851,2000-02-16 06:05:02.778000,136.014000,2.780019e+01,2.838254e+01,2.872518e+01,2.828349e+01,2.643121e+01,2.607355e+01
852,2000-02-16 06:05:02.939000,136.175000,2.787979e+01,2.834953e+01,2.875149e+01,2.829671e+01,2.649168e+01,2.607215e+01
853,2000-02-16 06:05:03.098000,136.334000,2.794607e+01,2.833633e+01,2.879752e+01,2.838914e+01,2.646481e+01,2.607781e+01
854,2000-02-16 06:05:03.258000,136.494000,2.785326e+01,2.835613e+01,2.873176e+01,2.836934e+01,2.652526e+01,2.607872e+01
855,2000-02-16 06:05:03.419000,136.655000,2.786653e+01,2.839573e+01,2.865937e+01,2.834293e+01,2.641104e+01,2.607592e+01
856,2000-02-16 06:05:03.579000,136.815000,2.782673e+01,2.840893e+01,2.873176e+01,2.835613e+01,2.655883e+01,2.610196e+01
857,2000-02-16 06:05:03.738000,136.974000,2.782673e+01,2.835613e+01,2.876464e+01,2.832312e+01,2.651855e+01,2.610562e+01
858,2000-02-16 06:05:03.898000,137.134000,2.787979e+01,2.831652e+01,2.868570e+01,2.834293e+01,2.641776e+01,2.610342e+01
859,2000-02-16 06:05:04.058000,137.294000,2.791956e+01,2.838254e+01,2.874491e+01,2.832312e+01,2.653197e+01,2.610704e+01
860,2000-02-16 06:05:04.219000,137.455000,2.789968e+01,2.846170e+01,2.872518e+01,2.829671e+01,2.652526e+01,2.610314e+01
861,2000-02-16 06:05:04.379000,137.615000,2.785989e+01,2.842213e+01,2.877780e+01,2.832312e+01,2.643121e+01,2.610306e+01
862,2000-02-16 06:05:04.539000,137.775000,2.786653e+01,2.836934e+01,2.878437e+01,2.827689e+01,2.647153e+01,2.609065e+01
863,2000-02-16 06:05:04.699000,137.935000,2.784000e+01,2.836273e+01,2.881067e+01,2.833633e+01,2.643793e+01,2.609249e+01
864,2000-02-16 06:05:04.859000,138.095000,2.784663e+01,2.838254e+01,2.869886e+01,2.830991e+01,2.646481e+01,2.609552e+01
865,2000-02-16 06:05:05.019000,138.255000,2.788642e+01,2.835613e+01,2.870544e+01,2.832312e+01,2.643121e+01,2.610029e+01
866,2000-02-16 06:05:05.179000,138.415000,2.795270e+01,2.837594e+01,2.871202e+01,2.830991e+01,2.641104e+01,2.609753e+01
867,2000-02-16 06:05:05.339000,138.575000,2.786653e+01,2.833633e+01,2.869228e+01,2.827028e+01,2.643793e+01,2.609361e+01
868,2000-02-16 06:05:05.499000,138.735000,2.787979e+01,2.834293e+01,2.871860e+01,2.825707e+01,2.640432e+01,2.608413e+01
869,2000-02-16 06:05:05.659000,138.895000,2.782673e+01,2.838254e+01,2.869886e+01,2.822403e+01,2.637743e+01,2.605565e+01
870,2000-02-16 06:05:05.819000,139.055000,2.782010e+01,2.836273e+01,2.863962e+01,2.827028e+01,2.647153e+01,2.605407e+01
871,2000-02-16 06:05:05.979000,139.215000,2.782673e+01,2.834293e+01,2.863304e+01,2.823063e+01,2.640432e+01,2.605063e+01
872,2000-02-16 06:05:06.139000,139.375000,2.782010e+01,2.829671e+01,2.865279e+01,2.821742e+01,2.636398e+01,2.604446e+01
873,2000-02-16 06:05:06.299000,139.535000,2.786653e+01,2.827689e+01,2.860011e+01,2.818436e+01,2.637743e+01,2.604145e+01
874,2000-02-16 06:05:06.459000,139.695000,2.784000e+01,2.831652e+01,2.865279e+01,2.819097e+01,2.640432e+01,2.604246e+01
875,2000-02-16 06:05:06.619000,139.855000,2.781346e+01,2.828349e+01,2.866595e+01,2.821742e+01,2.642449e+01,2.603556e+01
876,2000-02-16 06:05:06.779000,140.015000,2.781346e+01,2.831652e+01,2.860011e+01,2.824385e+01,2.635052e+01,2.603843e+01
877,2000-02-16 06:05:06.939000,140.175000,2.782673e+01,2.841553e+01,2.872518e+01,2.821081e+01,2.634380e+01,2.604019e+01
878,2000-02-16 06:05:07.099000,140.335000,2.778028e+01,2.840233e+01,2.865279e+01,2.821742e+01,2.635725e+01,2.603996e+01
879,2000-02-16 06:05:07.259000,140.495000,2.774709e+01,2.834953e+01,2.863962e+01,2.827689e+01,2.639760e+01,2.603792e+01
880,2000-02-16 06:05:07.419000,140.655000,2.777365e+01,2.840233e+01,2.867253e+01,2.821081e+01,2.637070e+01,2.603919e+01
881,2000-02-16 06:05:07.579000,140.815000,2.776037e+01,2.829010e+01,2.864620e+01,2.825707e+01,2.637743e+01,2.603580e+01
882,2000-02-16 06:05:07.739000,140.975000,2.774709e+01,2.831652e+01,2.867912e+01,2.832973e+01,2.639087e+01,2.603726e+01
883,2000-02-16 06:05:07.899000,141.135000,2.782673e+01,2.829671e+01,2.864620e+01,2.825707e+01,2.636398e+01,2.604550e+01
884,2000-02-16 06:05:08.059000,141.295000,2.776037e+01,2.824385e+01,2.869886e+01,2.825046e+01,2.643793e+01,2.604647e+01
885,2000-02-16 06:05:08.219000,141.455000,2.775373e+01,2.834953e+01,2.869228e+01,2.825046e+01,2.645809e+01,2.604813e+01
886,2000-02-16 06:05:08.379000,141.615000,2.780683e+01,2.830331e+01,2.869886e+01,2.824385e+01,2.646481e+01,2.604916e+01
887,2000-02-16 06:05:08.539000,141.775000,2.781346e+01,2.836273e+01,2.877122e+01,2.826368e+01,2.641104e+01,2.605297e+01
888,2000-02-16 06:05:08.699000,141.935000,2.783336e+01,2.838254e+01,2.865279e+01,2.829671e+01,2.638415e+01,2.605110e+01
889,2000-02-16 06:05:08.859000,142.095000,2.774709e+01,2.843532e+01,2.867912e+01,2.827028e+01,2.649840e+01,2.605557e+01
890,2000-02-16 06:05:09.019000,142.255000,2.782010e+01,2.846830e+01,2.866595e+01,2.823063e+01,2.639760e+01,2.605379e+01
891,2000-02-16 06:05:09.179000,142.415000,2.785326e+01,2.843532e+01,2.872518e+01,2.821081e+01,2.641104e+01,2.605351e+01
892,2000-02-16 06:05:09.339000,142.575000,2.785989e+01,2.829010e+01,2.864620e+01,2.823724e+01,2.651183e+01,2.605184e+01
893,2000-02-16 06:05:09.499000,142.735000,2.781346e+01,2.829010e+01,2.863962e+01,2.822403e+01,2.638415e+01,2.604721e+01
894,2000-02-16 06:05:09.659000,142.895000,2.774709e+01,2.826368e+01,2.866595e+01,2.818436e+01,2.634380e+01,2.601449e+01
895,2000-02-16 06:05:09.819000,143.055000,2.778028e+01,2.828349e+01,2.860669e+01,2.826368e+01,2.638415e+01,2.600986e+01
896,2000-02-16 06:05:09.979000,143.215000,2.776701e+01,2.822403e+01,2.861328e+01,2.823063e+01,2.634380e+01,2.600230e+01
897,2000-02-16 06:05:10.139000,143.375000,2.777365e+01,2.828349e+01,2.860011e+01,2.821742e+01,2.638415e+01,2.600702e+01
898,2000-02-16 06:05:10.299000,143.535000,2.791294e+01,2.828349e+01,2.856058e+01,2.823063e+01,2.641776e+01,2.600550e+01
899,2000-02-16 06:05:10.459000,143.695000,2.779355e+01,2.842872e+01,2.871860e+01,2.828349e+01,2.633707e+01,2.600194e+01
900,2000-02-16 06:05:10.619000,143.855000,2.780019e+01,2.832312e+01,2.859352e+01,2.817775e+01,2.635725e+01,2.600094e+01
901,2000-02-16 06:05:10.779000,144.015000,2.778028e+01,2.826368e+01,2.858035e+01,2.821742e+01,2.635052e+01,2.600012e+01
902,2000-02-16 06:05:10.939000,144.175000,2.776037e+01,2.827028e+01,2.860669e+01,2.818436e+01,2.640432e+01,2.600438e+01
903,2000-02-16 06:05:11.099000,144.335000,2.781346e+01,2.832312e+01,2.856717e+01,2.817114e+01,2.639087e+01,2.600619e+01
