frame,abstime,reltime,april17_baselineBoardB_6.seq:Rectangle 1 [C]:max,april17_baselineBoardB_6.seq:Polygon 1 [C]:max,april17_baselineBoardB_6.seq:Rectangle 2 [C]:max,april17_baselineBoardB_6.seq:Rectangle 3 [C]:max,april17_baselineBoardB_6.seq:Rectangle 4 [C]:max,april17_baselineBoardB_6.seq:Rectangle 5 [C]:mean
24,2000-02-17 01:28:09.325000,3.678000,2.477162e+01,2.538430e+01,2.532319e+01,2.462814e+01,2.440228e+01,2.367788e+01
25,2000-02-17 01:28:09.485000,3.838000,2.477844e+01,2.545216e+01,2.539109e+01,2.462130e+01,2.446393e+01,2.369251e+01
26,2000-02-17 01:28:09.645000,3.998000,2.491490e+01,2.552675e+01,2.541823e+01,2.475113e+01,2.450500e+01,2.371746e+01
27,2000-02-17 01:28:09.805000,4.158000,2.476479e+01,2.556064e+01,2.544537e+01,2.478527e+01,2.451185e+01,2.372496e+01
28,2000-02-17 01:28:09.965000,4.318000,2.478527e+01,2.560806e+01,2.549285e+01,2.475113e+01,2.455975e+01,2.373964e+01
29,2000-02-17 01:28:10.125000,4.478000,2.493535e+01,2.565546e+01,2.560806e+01,2.481257e+01,2.456659e+01,2.375210e+01
30,2000-02-17 01:28:10.285000,4.638000,2.486716e+01,2.577050e+01,2.557419e+01,2.491490e+01,2.453238e+01,2.376854e+01
31,2000-02-17 01:28:10.445000,4.798000,2.480575e+01,2.577726e+01,2.558097e+01,2.483987e+01,2.457343e+01,2.378208e+01
32,2000-02-17 01:28:10.605000,4.958000,2.486034e+01,2.581107e+01,2.558774e+01,2.490126e+01,2.447762e+01,2.379412e+01
33,2000-02-17 01:28:10.765000,5.118000,2.490808e+01,2.585838e+01,2.560806e+01,2.497624e+01,2.451185e+01,2.380514e+01
34,2000-02-17 01:28:10.925000,5.278000,2.483987e+01,2.602718e+01,2.558097e+01,2.492171e+01,2.453238e+01,2.378709e+01
35,2000-02-17 01:28:11.086000,5.439000,2.475113e+01,2.587865e+01,2.582459e+01,2.495580e+01,2.454607e+01,2.378391e+01
36,2000-02-17 01:28:11.246000,5.599000,2.480575e+01,2.593944e+01,2.571638e+01,2.503755e+01,2.453922e+01,2.380176e+01
37,2000-02-17 01:28:11.406000,5.759000,2.486716e+01,2.593944e+01,2.575021e+01,2.505117e+01,2.449816e+01,2.381496e+01
38,2000-02-17 01:28:11.566000,5.919000,2.480575e+01,2.601369e+01,2.572315e+01,2.507160e+01,2.449816e+01,2.383050e+01
39,2000-02-17 01:28:11.726000,6.079000,2.481257e+01,2.604067e+01,2.570285e+01,2.513966e+01,2.455291e+01,2.383092e+01
40,2000-02-17 01:28:11.886000,6.239000,2.496943e+01,2.607440e+01,2.570285e+01,2.511244e+01,2.449816e+01,2.384330e+01
41,2000-02-17 01:28:12.046000,6.399000,2.499668e+01,2.603393e+01,2.570961e+01,2.515326e+01,2.452554e+01,2.384985e+01
42,2000-02-17 01:28:12.206000,6.559000,2.496943e+01,2.605416e+01,2.581783e+01,2.520087e+01,2.458711e+01,2.386259e+01
43,2000-02-17 01:28:12.366000,6.719000,2.492171e+01,2.609463e+01,2.580431e+01,2.530282e+01,2.460763e+01,2.388283e+01
44,2000-02-17 01:28:12.526000,6.879000,2.497624e+01,2.612833e+01,2.578402e+01,2.522127e+01,2.454607e+01,2.389400e+01
45,2000-02-17 01:28:12.686000,7.039000,2.502393e+01,2.614181e+01,2.589216e+01,2.534357e+01,2.464865e+01,2.390385e+01
46,2000-02-17 01:28:12.846000,7.199000,2.498306e+01,2.619571e+01,2.584487e+01,2.520087e+01,2.453238e+01,2.391284e+01
47,2000-02-17 01:28:13.006000,7.359000,2.502393e+01,2.622939e+01,2.585838e+01,2.522127e+01,2.455975e+01,2.392218e+01
48,2000-02-17 01:28:13.166000,7.519000,2.503074e+01,2.626978e+01,2.595969e+01,2.535715e+01,2.457343e+01,2.394638e+01
49,2000-02-17 01:28:13.326000,7.679000,2.514646e+01,2.625632e+01,2.594619e+01,2.541823e+01,2.462814e+01,2.395816e+01
50,2000-02-17 01:28:13.486000,7.839000,2.508521e+01,2.624959e+01,2.600694e+01,2.541823e+01,2.462814e+01,2.396428e+01
51,2000-02-17 01:28:13.646000,7.999000,2.516687e+01,2.628324e+01,2.605416e+01,2.539788e+01,2.454607e+01,2.397443e+01
52,2000-02-17 01:28:13.806000,8.159000,2.507841e+01,2.635725e+01,2.600019e+01,2.539788e+01,2.466232e+01,2.398868e+01
53,2000-02-17 01:28:13.966000,8.319000,2.509202e+01,2.633035e+01,2.602718e+01,2.547251e+01,2.463498e+01,2.399712e+01
54,2000-02-17 01:28:14.126000,8.479000,2.505798e+01,2.641104e+01,2.608114e+01,2.540466e+01,2.462814e+01,2.400739e+01
55,2000-02-17 01:28:14.286000,8.639000,2.511924e+01,2.640432e+01,2.614855e+01,2.546572e+01,2.462814e+01,2.401982e+01
56,2000-02-17 01:28:14.446000,8.799000,2.513285e+01,2.641776e+01,2.618224e+01,2.546572e+01,2.462130e+01,2.403164e+01
57,2000-02-17 01:28:14.606000,8.959000,2.507841e+01,2.646481e+01,2.611485e+01,2.544537e+01,2.471698e+01,2.404158e+01
58,2000-02-17 01:28:14.766000,9.119000,2.520087e+01,2.644465e+01,2.611485e+01,2.546572e+01,2.467599e+01,2.405557e+01
59,2000-02-17 01:28:14.926000,9.279000,2.509883e+01,2.643793e+01,2.618898e+01,2.549285e+01,2.459395e+01,2.406232e+01
60,2000-02-17 01:28:15.087000,9.440000,2.519407e+01,2.643793e+01,2.615529e+01,2.551319e+01,2.464181e+01,2.407356e+01
61,2000-02-17 01:28:15.246000,9.599000,2.522807e+01,2.645809e+01,2.634380e+01,2.551997e+01,2.467599e+01,2.408378e+01
62,2000-02-17 01:28:15.407000,9.760000,2.520087e+01,2.649840e+01,2.619571e+01,2.554708e+01,2.465549e+01,2.409337e+01
63,2000-02-17 01:28:15.567000,9.920000,2.523486e+01,2.649168e+01,2.618224e+01,2.558774e+01,2.463498e+01,2.409752e+01
64,2000-02-17 01:28:15.727000,10.080000,2.519407e+01,2.654540e+01,2.620918e+01,2.567577e+01,2.479892e+01,2.411221e+01
65,2000-02-17 01:28:15.887000,10.240000,2.529602e+01,2.651855e+01,2.638415e+01,2.560129e+01,2.471015e+01,2.412013e+01
66,2000-02-17 01:28:16.046000,10.399000,2.527564e+01,2.654540e+01,2.638415e+01,2.560806e+01,2.466232e+01,2.412580e+01
67,2000-02-17 01:28:16.206000,10.559000,2.522127e+01,2.658568e+01,2.631689e+01,2.561483e+01,2.473064e+01,2.413032e+01
68,2000-02-17 01:28:16.366000,10.719000,2.526884e+01,2.659239e+01,2.624959e+01,2.579755e+01,2.468965e+01,2.414675e+01
69,2000-02-17 01:28:16.526000,10.879000,2.526205e+01,2.660581e+01,2.626978e+01,2.565546e+01,2.481940e+01,2.415414e+01
70,2000-02-17 01:28:16.686000,11.039000,2.531640e+01,2.659910e+01,2.631689e+01,2.563515e+01,2.468965e+01,2.416251e+01
71,2000-02-17 01:28:16.846000,11.199000,2.531640e+01,2.671312e+01,2.638415e+01,2.574344e+01,2.475796e+01,2.416862e+01
72,2000-02-17 01:28:17.006000,11.359000,2.530282e+01,2.659910e+01,2.637070e+01,2.568931e+01,2.469649e+01,2.417360e+01
73,2000-02-17 01:28:17.166000,11.519000,2.530961e+01,2.670641e+01,2.635725e+01,2.570285e+01,2.473064e+01,2.418136e+01
74,2000-02-17 01:28:17.326000,11.679000,2.536394e+01,2.663935e+01,2.632362e+01,2.573668e+01,2.480575e+01,2.419912e+01
75,2000-02-17 01:28:17.486000,11.839000,2.532319e+01,2.673322e+01,2.646481e+01,2.571638e+01,2.468282e+01,2.420646e+01
76,2000-02-17 01:28:17.646000,11.999000,2.538430e+01,2.666618e+01,2.640432e+01,2.579078e+01,2.471015e+01,2.421337e+01
77,2000-02-17 01:28:17.806000,12.159000,2.529602e+01,2.667289e+01,2.645809e+01,2.573668e+01,2.474430e+01,2.421794e+01
78,2000-02-17 01:28:17.966000,12.319000,2.539788e+01,2.667959e+01,2.642449e+01,2.572991e+01,2.478527e+01,2.423122e+01
79,2000-02-17 01:28:18.126000,12.479000,2.537072e+01,2.673993e+01,2.637070e+01,2.576373e+01,2.485351e+01,2.424081e+01
80,2000-02-17 01:28:18.286000,12.639000,2.553353e+01,2.676673e+01,2.641776e+01,2.575697e+01,2.473064e+01,2.424928e+01
81,2000-02-17 01:28:18.446000,12.799000,2.545216e+01,2.676673e+01,2.641776e+01,2.579755e+01,2.476479e+01,2.425829e+01
82,2000-02-17 01:28:18.606000,12.959000,2.541145e+01,2.674663e+01,2.645137e+01,2.579755e+01,2.486716e+01,2.426295e+01
83,2000-02-17 01:28:18.766000,13.119000,2.546572e+01,2.669971e+01,2.638415e+01,2.581783e+01,2.477844e+01,2.426337e+01
84,2000-02-17 01:28:18.926000,13.279000,2.539788e+01,2.669300e+01,2.642449e+01,2.587865e+01,2.478527e+01,2.426637e+01
85,2000-02-17 01:28:19.086000,13.439000,2.544537e+01,2.673993e+01,2.647824e+01,2.585838e+01,2.483987e+01,2.427145e+01
86,2000-02-17 01:28:19.246000,13.599000,2.543859e+01,2.676673e+01,2.645809e+01,2.580431e+01,2.477844e+01,2.427936e+01
87,2000-02-17 01:28:19.406000,13.759000,2.557419e+01,2.678683e+01,2.645809e+01,2.595294e+01,2.474430e+01,2.428654e+01
88,2000-02-17 01:28:19.566000,13.919000,2.548607e+01,2.682031e+01,2.648496e+01,2.590567e+01,2.487398e+01,2.429685e+01
89,2000-02-17 01:28:19.726000,14.079000,2.544537e+01,2.681362e+01,2.653197e+01,2.584487e+01,2.479210e+01,2.429997e+01
90,2000-02-17 01:28:19.886000,14.239000,2.554031e+01,2.682031e+01,2.647153e+01,2.589216e+01,2.483305e+01,2.430894e+01
91,2000-02-17 01:28:20.046000,14.399000,2.552675e+01,2.684040e+01,2.652526e+01,2.589892e+01,2.483987e+01,2.431332e+01
92,2000-02-17 01:28:20.206000,14.559000,2.554708e+01,2.685379e+01,2.661252e+01,2.598669e+01,2.491490e+01,2.432351e+01
93,2000-02-17 01:28:20.366000,14.719000,2.559451e+01,2.690733e+01,2.651183e+01,2.605416e+01,2.479892e+01,2.433679e+01
94,2000-02-17 01:28:20.526000,14.879000,2.561483e+01,2.690733e+01,2.655212e+01,2.595969e+01,2.490808e+01,2.434591e+01
95,2000-02-17 01:28:20.686000,15.039000,2.561483e+01,2.688726e+01,2.655883e+01,2.595294e+01,2.495580e+01,2.435756e+01
96,2000-02-17 01:28:20.846000,15.199000,2.555386e+01,2.688056e+01,2.654540e+01,2.604067e+01,2.490808e+01,2.436930e+01
97,2000-02-17 01:28:21.006000,15.359000,2.554708e+01,2.688056e+01,2.651183e+01,2.594619e+01,2.490808e+01,2.436460e+01
98,2000-02-17 01:28:21.166000,15.519000,2.555386e+01,2.688056e+01,2.653869e+01,2.593269e+01,2.483987e+01,2.436880e+01
99,2000-02-17 01:28:21.326000,15.679000,2.562838e+01,2.689395e+01,2.659910e+01,2.596644e+01,2.486034e+01,2.437842e+01
100,2000-02-17 01:28:21.486000,15.839000,2.566900e+01,2.698091e+01,2.657897e+01,2.597994e+01,2.479210e+01,2.438409e+01
101,2000-02-17 01:28:21.646000,15.999000,2.558097e+01,2.692071e+01,2.658568e+01,2.597994e+01,2.490808e+01,2.439369e+01
102,2000-02-17 01:28:21.806000,16.159000,2.560129e+01,2.688056e+01,2.666618e+01,2.603393e+01,2.492853e+01,2.440326e+01
103,2000-02-17 01:28:21.966000,16.319000,2.558097e+01,2.693409e+01,2.660581e+01,2.606091e+01,2.489444e+01,2.440593e+01
104,2000-02-17 01:28:22.126000,16.479000,2.563515e+01,2.702770e+01,2.663935e+01,2.606765e+01,2.486034e+01,2.441438e+01
105,2000-02-17 01:28:22.286000,16.639000,2.563515e+01,2.696085e+01,2.662594e+01,2.607440e+01,2.496943e+01,2.441744e+01
106,2000-02-17 01:28:22.446000,16.799000,2.564192e+01,2.694747e+01,2.661923e+01,2.610137e+01,2.483305e+01,2.442449e+01
107,2000-02-17 01:28:22.606000,16.959000,2.566900e+01,2.696753e+01,2.665948e+01,2.606765e+01,2.498987e+01,2.444216e+01
108,2000-02-17 01:28:22.766000,17.119000,2.566900e+01,2.700765e+01,2.669971e+01,2.608114e+01,2.495580e+01,2.444629e+01
109,2000-02-17 01:28:22.926000,17.279000,2.575021e+01,2.704775e+01,2.673993e+01,2.614855e+01,2.490808e+01,2.445798e+01
110,2000-02-17 01:28:23.086000,17.439000,2.568254e+01,2.706111e+01,2.675333e+01,2.606091e+01,2.486034e+01,2.446304e+01
111,2000-02-17 01:28:23.246000,17.599000,2.574344e+01,2.708784e+01,2.676673e+01,2.614181e+01,2.504436e+01,2.449894e+01
112,2000-02-17 01:28:23.406000,17.759000,2.572315e+01,2.701433e+01,2.680692e+01,2.621592e+01,2.496943e+01,2.450586e+01
113,2000-02-17 01:28:23.566000,17.919000,2.572991e+01,2.705443e+01,2.675333e+01,2.616203e+01,2.500350e+01,2.450601e+01
114,2000-02-17 01:28:23.726000,18.079000,2.576373e+01,2.708116e+01,2.677343e+01,2.623612e+01,2.496261e+01,2.452048e+01
115,2000-02-17 01:28:23.886000,18.239000,2.584487e+01,2.710787e+01,2.674663e+01,2.619571e+01,2.494217e+01,2.453082e+01
116,2000-02-17 01:28:24.046000,18.399000,2.577050e+01,2.718131e+01,2.679352e+01,2.616877e+01,2.498987e+01,2.453658e+01
117,2000-02-17 01:28:24.206000,18.559000,2.579078e+01,2.715461e+01,2.688056e+01,2.620918e+01,2.485351e+01,2.454427e+01
118,2000-02-17 01:28:24.366000,18.719000,2.583135e+01,2.717464e+01,2.688726e+01,2.622265e+01,2.490126e+01,2.454628e+01
119,2000-02-17 01:28:24.526000,18.879000,2.581107e+01,2.710787e+01,2.686049e+01,2.617550e+01,2.494217e+01,2.455281e+01
120,2000-02-17 01:28:24.686000,19.039000,2.582459e+01,2.714126e+01,2.680692e+01,2.624285e+01,2.496943e+01,2.455916e+01
121,2000-02-17 01:28:24.846000,19.199000,2.591918e+01,2.708784e+01,2.679352e+01,2.622939e+01,2.500350e+01,2.456425e+01
122,2000-02-17 01:28:25.007000,19.360000,2.585162e+01,2.708784e+01,2.681362e+01,2.633707e+01,2.495580e+01,2.457446e+01
123,2000-02-17 01:28:25.167000,19.520000,2.583811e+01,2.714794e+01,2.686049e+01,2.624959e+01,2.502393e+01,2.458343e+01
124,2000-02-17 01:28:25.327000,19.680000,2.583135e+01,2.710787e+01,2.684710e+01,2.625632e+01,2.502393e+01,2.458825e+01
125,2000-02-17 01:28:25.487000,19.840000,2.585162e+01,2.714794e+01,2.684040e+01,2.631016e+01,2.500350e+01,2.458927e+01
126,2000-02-17 01:28:25.647000,20.000000,2.586514e+01,2.718131e+01,2.686049e+01,2.624959e+01,2.506479e+01,2.459365e+01
127,2000-02-17 01:28:25.807000,20.160000,2.581783e+01,2.718131e+01,2.692071e+01,2.628997e+01,2.494217e+01,2.459277e+01
128,2000-02-17 01:28:25.967000,20.320000,2.583811e+01,2.718131e+01,2.696753e+01,2.628324e+01,2.509202e+01,2.460213e+01
129,2000-02-17 01:28:26.127000,20.480000,2.589892e+01,2.723469e+01,2.692071e+01,2.631016e+01,2.502393e+01,2.461084e+01
130,2000-02-17 01:28:26.287000,20.640000,2.595294e+01,2.716796e+01,2.688726e+01,2.630343e+01,2.505798e+01,2.461946e+01
131,2000-02-17 01:28:26.447000,20.800000,2.587865e+01,2.719466e+01,2.688726e+01,2.631689e+01,2.520087e+01,2.462914e+01
132,2000-02-17 01:28:26.607000,20.960000,2.591918e+01,2.725470e+01,2.691402e+01,2.631016e+01,2.496943e+01,2.463532e+01
133,2000-02-17 01:28:26.767000,21.120000,2.589216e+01,2.724136e+01,2.692071e+01,2.637743e+01,2.507841e+01,2.464132e+01
134,2000-02-17 01:28:26.927000,21.280000,2.593944e+01,2.723469e+01,2.694747e+01,2.637070e+01,2.507841e+01,2.466099e+01
135,2000-02-17 01:28:27.087000,21.440000,2.595969e+01,2.724803e+01,2.695416e+01,2.640432e+01,2.506479e+01,2.466976e+01
136,2000-02-17 01:28:27.247000,21.600000,2.600019e+01,2.732804e+01,2.698759e+01,2.637743e+01,2.517367e+01,2.468269e+01
137,2000-02-17 01:28:27.407000,21.760000,2.600019e+01,2.739466e+01,2.699428e+01,2.635052e+01,2.521447e+01,2.468583e+01
138,2000-02-17 01:28:27.567000,21.920000,2.600694e+01,2.727470e+01,2.702770e+01,2.639760e+01,2.519407e+01,2.469916e+01
139,2000-02-17 01:28:27.727000,22.080000,2.605416e+01,2.730137e+01,2.698091e+01,2.644465e+01,2.509202e+01,2.471209e+01
140,2000-02-17 01:28:27.887000,22.240000,2.600694e+01,2.739466e+01,2.702102e+01,2.637070e+01,2.514646e+01,2.471498e+01
141,2000-02-17 01:28:28.047000,22.400000,2.604067e+01,2.730137e+01,2.703439e+01,2.639087e+01,2.511244e+01,2.471940e+01
142,2000-02-17 01:28:28.207000,22.560000,2.601369e+01,2.732804e+01,2.702770e+01,2.641104e+01,2.520087e+01,2.472230e+01
143,2000-02-17 01:28:28.367000,22.720000,2.608114e+01,2.734803e+01,2.704775e+01,2.641104e+01,2.509202e+01,2.472580e+01
144,2000-02-17 01:28:28.527000,22.880000,2.606091e+01,2.734803e+01,2.705443e+01,2.644465e+01,2.513285e+01,2.473402e+01
145,2000-02-17 01:28:28.687000,23.040000,2.604742e+01,2.740798e+01,2.706779e+01,2.638415e+01,2.511924e+01,2.473560e+01
146,2000-02-17 01:28:28.847000,23.200000,2.608114e+01,2.742796e+01,2.714794e+01,2.647153e+01,2.520087e+01,2.474718e+01
147,2000-02-17 01:28:29.007000,23.360000,2.608788e+01,2.738800e+01,2.706111e+01,2.645809e+01,2.516006e+01,2.474934e+01
148,2000-02-17 01:28:29.167000,23.520000,2.606091e+01,2.741464e+01,2.713458e+01,2.645137e+01,2.526884e+01,2.475727e+01
149,2000-02-17 01:28:29.327000,23.680000,2.602718e+01,2.736802e+01,2.718798e+01,2.649840e+01,2.523486e+01,2.475915e+01
150,2000-02-17 01:28:29.487000,23.840000,2.608114e+01,2.737468e+01,2.713458e+01,2.653197e+01,2.518047e+01,2.476148e+01
151,2000-02-17 01:28:29.647000,24.000000,2.609463e+01,2.738800e+01,2.712791e+01,2.646481e+01,2.524166e+01,2.476684e+01
152,2000-02-17 01:28:29.807000,24.160000,2.614855e+01,2.743462e+01,2.712791e+01,2.654540e+01,2.519407e+01,2.477518e+01
153,2000-02-17 01:28:29.967000,24.320000,2.612159e+01,2.742130e+01,2.716129e+01,2.646481e+01,2.519407e+01,2.477732e+01
154,2000-02-17 01:28:30.127000,24.480000,2.614181e+01,2.747456e+01,2.720800e+01,2.651855e+01,2.518047e+01,2.478999e+01
155,2000-02-17 01:28:30.287000,24.640000,2.612833e+01,2.736802e+01,2.724803e+01,2.648496e+01,2.521447e+01,2.480234e+01
156,2000-02-17 01:28:30.447000,24.800000,2.612833e+01,2.744793e+01,2.722802e+01,2.651183e+01,2.528243e+01,2.480308e+01
157,2000-02-17 01:28:30.607000,24.960000,2.616203e+01,2.746125e+01,2.718131e+01,2.649840e+01,2.524166e+01,2.481165e+01
158,2000-02-17 01:28:30.767000,25.120000,2.623612e+01,2.743462e+01,2.723469e+01,2.651855e+01,2.534357e+01,2.481844e+01
159,2000-02-17 01:28:30.927000,25.280000,2.626305e+01,2.749452e+01,2.716796e+01,2.652526e+01,2.522127e+01,2.482482e+01
160,2000-02-17 01:28:31.087000,25.440000,2.614855e+01,2.744128e+01,2.719466e+01,2.654540e+01,2.519407e+01,2.482346e+01
161,2000-02-17 01:28:31.247000,25.600000,2.621592e+01,2.748121e+01,2.722802e+01,2.663935e+01,2.526205e+01,2.486897e+01
162,2000-02-17 01:28:31.407000,25.760000,2.620245e+01,2.750118e+01,2.730137e+01,2.654540e+01,2.527564e+01,2.488035e+01
163,2000-02-17 01:28:31.567000,25.920000,2.617550e+01,2.772054e+01,2.730137e+01,2.660581e+01,2.531640e+01,2.488721e+01
164,2000-02-17 01:28:31.727000,26.080000,2.631016e+01,2.748787e+01,2.725470e+01,2.659239e+01,2.533677e+01,2.488906e+01
165,2000-02-17 01:28:31.887000,26.240000,2.633035e+01,2.754110e+01,2.726804e+01,2.663265e+01,2.526884e+01,2.489155e+01
166,2000-02-17 01:28:32.047000,26.400000,2.623612e+01,2.755440e+01,2.727470e+01,2.663265e+01,2.530282e+01,2.489811e+01
167,2000-02-17 01:28:32.207000,26.560000,2.627651e+01,2.754110e+01,2.735469e+01,2.662594e+01,2.537751e+01,2.490111e+01
168,2000-02-17 01:28:32.367000,26.720000,2.631016e+01,2.750783e+01,2.728804e+01,2.661252e+01,2.532998e+01,2.490684e+01
169,2000-02-17 01:28:32.527000,26.880000,2.626978e+01,2.751449e+01,2.728137e+01,2.660581e+01,2.524846e+01,2.489552e+01
170,2000-02-17 01:28:32.687000,27.040000,2.624285e+01,2.755440e+01,2.723469e+01,2.662594e+01,2.519407e+01,2.490731e+01
171,2000-02-17 01:28:32.847000,27.200000,2.627651e+01,2.758765e+01,2.727470e+01,2.665277e+01,2.537751e+01,2.490961e+01
172,2000-02-17 01:28:33.007000,27.360000,2.632362e+01,2.756770e+01,2.727470e+01,2.665948e+01,2.528243e+01,2.492442e+01
173,2000-02-17 01:28:33.167000,27.520000,2.625632e+01,2.753444e+01,2.737468e+01,2.660581e+01,2.535036e+01,2.492976e+01
174,2000-02-17 01:28:33.327000,27.680000,2.630343e+01,2.758100e+01,2.735469e+01,2.668630e+01,2.526205e+01,2.493855e+01
175,2000-02-17 01:28:33.487000,27.840000,2.631016e+01,2.758765e+01,2.738134e+01,2.663935e+01,2.530282e+01,2.494228e+01
176,2000-02-17 01:28:33.647000,28.000000,2.639760e+01,2.755440e+01,2.734803e+01,2.662594e+01,2.529602e+01,2.494227e+01
177,2000-02-17 01:28:33.807000,28.160000,2.633035e+01,2.753444e+01,2.739466e+01,2.667289e+01,2.523486e+01,2.494450e+01
178,2000-02-17 01:28:33.967000,28.320000,2.632362e+01,2.754110e+01,2.737468e+01,2.666618e+01,2.537072e+01,2.496138e+01
179,2000-02-17 01:28:34.129000,28.482000,2.632362e+01,2.770725e+01,2.736135e+01,2.663935e+01,2.530961e+01,2.496540e+01
180,2000-02-17 01:28:34.287000,28.640000,2.642449e+01,2.756105e+01,2.735469e+01,2.669300e+01,2.528243e+01,2.497606e+01
181,2000-02-17 01:28:34.447000,28.800000,2.635052e+01,2.759429e+01,2.740132e+01,2.671982e+01,2.539788e+01,2.497536e+01
182,2000-02-17 01:28:34.608000,28.961000,2.636398e+01,2.765411e+01,2.737468e+01,2.671312e+01,2.527564e+01,2.498273e+01
183,2000-02-17 01:28:34.768000,29.121000,2.632362e+01,2.773382e+01,2.742796e+01,2.674663e+01,2.544537e+01,2.498931e+01
184,2000-02-17 01:28:34.928000,29.281000,2.640432e+01,2.769397e+01,2.751449e+01,2.684040e+01,2.543859e+01,2.500451e+01
185,2000-02-17 01:28:35.088000,29.441000,2.643121e+01,2.760759e+01,2.741464e+01,2.672652e+01,2.549963e+01,2.501230e+01
186,2000-02-17 01:28:35.248000,29.601000,2.641104e+01,2.762088e+01,2.740132e+01,2.674663e+01,2.541145e+01,2.501792e+01
187,2000-02-17 01:28:35.408000,29.761000,2.644465e+01,2.762753e+01,2.748787e+01,2.671982e+01,2.532998e+01,2.501840e+01
188,2000-02-17 01:28:35.568000,29.921000,2.643121e+01,2.766740e+01,2.745459e+01,2.679352e+01,2.532319e+01,2.502604e+01
189,2000-02-17 01:28:35.728000,30.081000,2.647153e+01,2.764747e+01,2.745459e+01,2.681362e+01,2.537072e+01,2.503137e+01
190,2000-02-17 01:28:35.888000,30.241000,2.639087e+01,2.770061e+01,2.746125e+01,2.684040e+01,2.535715e+01,2.503619e+01
191,2000-02-17 01:28:36.048000,30.401000,2.645137e+01,2.771390e+01,2.741464e+01,2.675333e+01,2.539109e+01,2.504107e+01
