frame,abstime,reltime,april15_microphoneBoardC_0.seq:Rectangle 1 [C]:max,april15_microphoneBoardC_0.seq:Polygon 1 [C]:max,april15_microphoneBoardC_0.seq:Rectangle 2 [C]:max,april15_microphoneBoardC_0.seq:Rectangle 3 [C]:max,april15_microphoneBoardC_0.seq:Rectangle 4 [C]:max,april15_microphoneBoardC_0.seq:Rectangle 5 [C]:mean
863,2000-02-14 21:27:48.028000,137.922000,2.751449e+01,2.816452e+01,2.850127e+01,2.794607e+01,2.606091e+01,2.573858e+01
864,2000-02-14 21:27:48.188000,138.082000,2.747456e+01,2.819097e+01,2.850127e+01,2.786653e+01,2.603393e+01,2.573090e+01
865,2000-02-14 21:27:48.348000,138.242000,2.748787e+01,2.811161e+01,2.853422e+01,2.795270e+01,2.608788e+01,2.574507e+01
866,2000-02-14 21:27:48.508000,138.402000,2.748787e+01,2.821081e+01,2.852104e+01,2.793945e+01,2.609463e+01,2.576237e+01
867,2000-02-14 21:27:48.668000,138.562000,2.749452e+01,2.818436e+01,2.858694e+01,2.795932e+01,2.604742e+01,2.576560e+01
868,2000-02-14 21:27:48.828000,138.722000,2.751449e+01,2.822403e+01,2.859352e+01,2.793945e+01,2.601369e+01,2.576928e+01
869,2000-02-14 21:27:48.988000,138.882000,2.759429e+01,2.815130e+01,2.855399e+01,2.795932e+01,2.608788e+01,2.576348e+01
870,2000-02-14 21:27:49.148000,139.042000,2.748787e+01,2.819097e+01,2.854740e+01,2.793282e+01,2.604742e+01,2.576324e+01
871,2000-02-14 21:27:49.308000,139.202000,2.756105e+01,2.823724e+01,2.850127e+01,2.815130e+01,2.605416e+01,2.576290e+01
872,2000-02-14 21:27:49.468000,139.362000,2.746790e+01,2.815130e+01,2.855399e+01,2.790631e+01,2.608788e+01,2.575497e+01
873,2000-02-14 21:27:49.628000,139.522000,2.745459e+01,2.813807e+01,2.852104e+01,2.791956e+01,2.601369e+01,2.572823e+01
874,2000-02-14 21:27:49.788000,139.682000,2.749452e+01,2.823063e+01,2.849467e+01,2.795932e+01,2.603393e+01,2.572905e+01
875,2000-02-14 21:27:49.948000,139.842000,2.747456e+01,2.814468e+01,2.853422e+01,2.793282e+01,2.610811e+01,2.572965e+01
876,2000-02-14 21:27:50.108000,140.002000,2.746790e+01,2.813145e+01,2.849467e+01,2.805866e+01,2.600019e+01,2.573053e+01
877,2000-02-14 21:27:50.268000,140.162000,2.745459e+01,2.811822e+01,2.852104e+01,2.786653e+01,2.605416e+01,2.572154e+01
878,2000-02-14 21:27:50.428000,140.322000,2.743462e+01,2.813807e+01,2.856058e+01,2.797920e+01,2.604742e+01,2.572724e+01
879,2000-02-14 21:27:50.588000,140.482000,2.742130e+01,2.819097e+01,2.848808e+01,2.792619e+01,2.603393e+01,2.572178e+01
880,2000-02-14 21:27:50.748000,140.642000,2.744128e+01,2.810499e+01,2.848808e+01,2.795932e+01,2.604067e+01,2.572168e+01
881,2000-02-14 21:27:50.908000,140.802000,2.742796e+01,2.817775e+01,2.851445e+01,2.789305e+01,2.605416e+01,2.572101e+01
882,2000-02-14 21:27:51.068000,140.962000,2.748121e+01,2.816452e+01,2.848149e+01,2.792619e+01,2.600694e+01,2.571998e+01
883,2000-02-14 21:27:51.228000,141.122000,2.746790e+01,2.811161e+01,2.855399e+01,2.791294e+01,2.605416e+01,2.572810e+01
884,2000-02-14 21:27:51.388000,141.282000,2.750118e+01,2.807852e+01,2.859352e+01,2.789968e+01,2.597319e+01,2.572729e+01
885,2000-02-14 21:27:51.548000,141.442000,2.748787e+01,2.813807e+01,2.871202e+01,2.797920e+01,2.599344e+01,2.572555e+01
886,2000-02-14 21:27:51.708000,141.602000,2.748121e+01,2.817114e+01,2.855399e+01,2.791956e+01,2.598669e+01,2.572233e+01
887,2000-02-14 21:27:51.868000,141.762000,2.744793e+01,2.819759e+01,2.870544e+01,2.797920e+01,2.602718e+01,2.572380e+01
888,2000-02-14 21:27:52.028000,141.922000,2.745459e+01,2.815791e+01,2.858694e+01,2.795270e+01,2.606091e+01,2.573658e+01
889,2000-02-14 21:27:52.188000,142.082000,2.745459e+01,2.821081e+01,2.861987e+01,2.794607e+01,2.600694e+01,2.575204e+01
890,2000-02-14 21:27:52.348000,142.242000,2.748121e+01,2.816452e+01,2.855399e+01,2.797257e+01,2.600019e+01,2.575536e+01
891,2000-02-14 21:27:52.508000,142.402000,2.746125e+01,2.810499e+01,2.859352e+01,2.802556e+01,2.601369e+01,2.574520e+01
892,2000-02-14 21:27:52.668000,142.562000,2.744793e+01,2.812484e+01,2.860011e+01,2.796595e+01,2.603393e+01,2.574665e+01
893,2000-02-14 21:27:52.828000,142.722000,2.746790e+01,2.818436e+01,2.856058e+01,2.794607e+01,2.602718e+01,2.574409e+01
894,2000-02-14 21:27:52.988000,142.882000,2.750118e+01,2.815791e+01,2.867253e+01,2.802556e+01,2.612833e+01,2.574781e+01
895,2000-02-14 21:27:53.148000,143.042000,2.747456e+01,2.817114e+01,2.852104e+01,2.798582e+01,2.608788e+01,2.574887e+01
896,2000-02-14 21:27:53.308000,143.202000,2.744793e+01,2.821081e+01,2.864620e+01,2.793945e+01,2.604742e+01,2.575087e+01
897,2000-02-14 21:27:53.468000,143.362000,2.750783e+01,2.814468e+01,2.852104e+01,2.792619e+01,2.609463e+01,2.574512e+01
898,2000-02-14 21:27:53.628000,143.522000,2.745459e+01,2.813807e+01,2.854081e+01,2.795270e+01,2.599344e+01,2.573675e+01
899,2000-02-14 21:27:53.788000,143.682000,2.743462e+01,2.815130e+01,2.854740e+01,2.801232e+01,2.608114e+01,2.574179e+01
900,2000-02-14 21:27:53.948000,143.842000,2.751449e+01,2.819759e+01,2.856058e+01,2.791294e+01,2.608114e+01,2.573971e+01
901,2000-02-14 21:27:54.108000,144.002000,2.746125e+01,2.814468e+01,2.850127e+01,2.793945e+01,2.610137e+01,2.573322e+01
902,2000-02-14 21:27:54.268000,144.162000,2.748121e+01,2.813145e+01,2.850786e+01,2.791294e+01,2.602718e+01,2.573299e+01
903,2000-02-14 21:27:54.428000,144.322000,2.750783e+01,2.824385e+01,2.850127e+01,2.790631e+01,2.606765e+01,2.573610e+01
904,2000-02-14 21:27:54.589000,144.483000,2.742130e+01,2.815130e+01,2.861328e+01,2.791294e+01,2.602044e+01,2.573161e+01
905,2000-02-14 21:27:54.748000,144.642000,2.744793e+01,2.814468e+01,2.860669e+01,2.794607e+01,2.602718e+01,2.573582e+01
906,2000-02-14 21:27:54.908000,144.802000,2.744793e+01,2.813807e+01,2.846170e+01,2.798582e+01,2.604742e+01,2.573443e+01
907,2000-02-14 21:27:55.068000,144.962000,2.745459e+01,2.815130e+01,2.852104e+01,2.797257e+01,2.604742e+01,2.573797e+01
908,2000-02-14 21:27:55.228000,145.122000,2.751449e+01,2.812484e+01,2.859352e+01,2.794607e+01,2.603393e+01,2.572576e+01
909,2000-02-14 21:27:55.388000,145.282000,2.746125e+01,2.811161e+01,2.854081e+01,2.799245e+01,2.596644e+01,2.570646e+01
910,2000-02-14 21:27:55.548000,145.442000,2.742796e+01,2.805866e+01,2.847489e+01,2.791294e+01,2.602044e+01,2.569909e+01
911,2000-02-14 21:27:55.708000,145.602000,2.750118e+01,2.820420e+01,2.865937e+01,2.798582e+01,2.600694e+01,2.571243e+01
912,2000-02-14 21:27:55.868000,145.762000,2.744128e+01,2.809837e+01,2.858035e+01,2.786653e+01,2.598669e+01,2.570990e+01
913,2000-02-14 21:27:56.028000,145.922000,2.745459e+01,2.813145e+01,2.852763e+01,2.787979e+01,2.597994e+01,2.570439e+01
914,2000-02-14 21:27:56.188000,146.082000,2.742796e+01,2.818436e+01,2.854740e+01,2.791956e+01,2.600694e+01,2.570450e+01
915,2000-02-14 21:27:56.348000,146.242000,2.744793e+01,2.815791e+01,2.852104e+01,2.789968e+01,2.599344e+01,2.570197e+01
916,2000-02-14 21:27:56.508000,146.402000,2.744128e+01,2.817775e+01,2.850786e+01,2.794607e+01,2.601369e+01,2.570070e+01
917,2000-02-14 21:27:56.669000,146.563000,2.747456e+01,2.810499e+01,2.857376e+01,2.796595e+01,2.608788e+01,2.570845e+01
918,2000-02-14 21:27:56.828000,146.722000,2.750118e+01,2.816452e+01,2.856717e+01,2.788642e+01,2.610137e+01,2.571394e+01
919,2000-02-14 21:27:56.988000,146.882000,2.744128e+01,2.812484e+01,2.846830e+01,2.793945e+01,2.602718e+01,2.570894e+01
920,2000-02-14 21:27:57.148000,147.042000,2.742130e+01,2.815130e+01,2.854740e+01,2.792619e+01,2.604742e+01,2.571043e+01
921,2000-02-14 21:27:57.308000,147.202000,2.745459e+01,2.812484e+01,2.858035e+01,2.787979e+01,2.604742e+01,2.570804e+01
922,2000-02-14 21:27:57.468000,147.362000,2.748787e+01,2.815791e+01,2.856717e+01,2.786653e+01,2.595294e+01,2.570429e+01
923,2000-02-14 21:27:57.628000,147.522000,2.744128e+01,2.812484e+01,2.854081e+01,2.790631e+01,2.600694e+01,2.570335e+01
924,2000-02-14 21:27:57.789000,147.683000,2.739466e+01,2.809837e+01,2.861987e+01,2.789305e+01,2.595969e+01,2.569894e+01
925,2000-02-14 21:27:57.949000,147.843000,2.743462e+01,2.822403e+01,2.861987e+01,2.802556e+01,2.601369e+01,2.570367e+01
926,2000-02-14 21:27:58.108000,148.002000,2.743462e+01,2.813807e+01,2.857376e+01,2.795932e+01,2.597319e+01,2.570629e+01
927,2000-02-14 21:27:58.269000,148.163000,2.743462e+01,2.811161e+01,2.858694e+01,2.788642e+01,2.600019e+01,2.570294e+01
928,2000-02-14 21:27:58.429000,148.323000,2.751449e+01,2.815130e+01,2.861987e+01,2.785989e+01,2.597319e+01,2.569483e+01
929,2000-02-14 21:27:58.589000,148.483000,2.744128e+01,2.823063e+01,2.850786e+01,2.791956e+01,2.603393e+01,2.569197e+01
930,2000-02-14 21:27:58.749000,148.643000,2.746125e+01,2.819097e+01,2.852763e+01,2.789968e+01,2.595969e+01,2.569618e+01
931,2000-02-14 21:27:58.909000,148.803000,2.746125e+01,2.821081e+01,2.850786e+01,2.788642e+01,2.600694e+01,2.570156e+01
932,2000-02-14 21:27:59.069000,148.963000,2.748121e+01,2.815791e+01,2.859352e+01,2.790631e+01,2.609463e+01,2.570620e+01
933,2000-02-14 21:27:59.228000,149.122000,2.739466e+01,2.818436e+01,2.850127e+01,2.788642e+01,2.603393e+01,2.569783e+01
934,2000-02-14 21:27:59.388000,149.282000,2.740132e+01,2.810499e+01,2.851445e+01,2.790631e+01,2.601369e+01,2.569636e+01
935,2000-02-14 21:27:59.548000,149.442000,2.739466e+01,2.808514e+01,2.852104e+01,2.791956e+01,2.602044e+01,2.569725e+01
936,2000-02-14 21:27:59.709000,149.603000,2.753444e+01,2.823063e+01,2.848808e+01,2.803218e+01,2.602044e+01,2.569894e+01
937,2000-02-14 21:27:59.869000,149.763000,2.742130e+01,2.813807e+01,2.843532e+01,2.796595e+01,2.604067e+01,2.569893e+01
938,2000-02-14 21:28:00.279000,150.173000,2.751449e+01,2.819759e+01,2.850127e+01,2.792619e+01,2.604742e+01,2.570985e+01
939,2000-02-14 21:28:00.439000,150.333000,2.747456e+01,2.814468e+01,2.856058e+01,2.807190e+01,2.614181e+01,2.573902e+01
940,2000-02-14 21:28:00.599000,150.493000,2.748787e+01,2.817114e+01,2.851445e+01,2.799907e+01,2.603393e+01,2.574010e+01
941,2000-02-14 21:28:00.758000,150.652000,2.750118e+01,2.817114e+01,2.855399e+01,2.795270e+01,2.615529e+01,2.573407e+01
942,2000-02-14 21:28:00.919000,150.813000,2.743462e+01,2.813145e+01,2.860011e+01,2.792619e+01,2.604742e+01,2.573602e+01
943,2000-02-14 21:28:00.999000,150.893000,2.760094e+01,2.818436e+01,2.861328e+01,2.792619e+01,2.608788e+01,2.573693e+01
944,2000-02-14 21:28:00.999000,150.893000,2.755440e+01,2.821081e+01,2.858694e+01,2.794607e+01,2.608788e+01,2.573430e+01
945,2000-02-14 21:28:01.151000,151.045000,2.744128e+01,2.821081e+01,2.849467e+01,2.789305e+01,2.603393e+01,2.570910e+01
946,2000-02-14 21:28:01.311000,151.205000,2.746125e+01,2.822403e+01,2.846170e+01,2.791956e+01,2.604067e+01,2.570673e+01
947,2000-02-14 21:28:01.470000,151.364000,2.748121e+01,2.811822e+01,2.856058e+01,2.797920e+01,2.600694e+01,2.570303e+01
948,2000-02-14 21:28:01.630000,151.524000,2.742130e+01,2.815791e+01,2.848149e+01,2.794607e+01,2.600019e+01,2.570281e+01
949,2000-02-14 21:28:01.791000,151.685000,2.746125e+01,2.826368e+01,2.855399e+01,2.797920e+01,2.597994e+01,2.569749e+01
950,2000-02-14 21:28:01.951000,151.845000,2.740798e+01,2.817775e+01,2.850786e+01,2.791956e+01,2.604742e+01,2.569797e+01
951,2000-02-14 21:28:02.111000,152.005000,2.744793e+01,2.819097e+01,2.853422e+01,2.795932e+01,2.616203e+01,2.570432e+01
952,2000-02-14 21:28:02.270000,152.164000,2.745459e+01,2.825707e+01,2.853422e+01,2.800569e+01,2.604067e+01,2.570033e+01
953,2000-02-14 21:28:02.430000,152.324000,2.752114e+01,2.813145e+01,2.856058e+01,2.789305e+01,2.605416e+01,2.570745e+01
954,2000-02-14 21:28:02.591000,152.485000,2.756105e+01,2.811822e+01,2.855399e+01,2.797257e+01,2.601369e+01,2.570370e+01
955,2000-02-14 21:28:02.750000,152.644000,2.744128e+01,2.817114e+01,2.853422e+01,2.795270e+01,2.597319e+01,2.570651e+01
956,2000-02-14 21:28:02.911000,152.805000,2.746790e+01,2.813145e+01,2.855399e+01,2.791294e+01,2.608788e+01,2.570607e+01
957,2000-02-14 21:28:03.071000,152.965000,2.742796e+01,2.819759e+01,2.868570e+01,2.791294e+01,2.599344e+01,2.571048e+01
958,2000-02-14 21:28:03.231000,153.125000,2.743462e+01,2.829010e+01,2.851445e+01,2.792619e+01,2.603393e+01,2.570515e+01
959,2000-02-14 21:28:03.390000,153.284000,2.752779e+01,2.823063e+01,2.852763e+01,2.791956e+01,2.603393e+01,2.572854e+01
960,2000-02-14 21:28:03.550000,153.444000,2.743462e+01,2.821081e+01,2.854081e+01,2.805866e+01,2.607440e+01,2.575895e+01
961,2000-02-14 21:28:03.711000,153.605000,2.746125e+01,2.823063e+01,2.855399e+01,2.793282e+01,2.606765e+01,2.575856e+01
962,2000-02-14 21:28:03.871000,153.765000,2.755440e+01,2.822403e+01,2.855399e+01,2.792619e+01,2.609463e+01,2.576171e+01
963,2000-02-14 21:28:04.031000,153.925000,2.747456e+01,2.823724e+01,2.856717e+01,2.792619e+01,2.609463e+01,2.577011e+01
964,2000-02-14 21:28:04.191000,154.085000,2.750118e+01,2.828349e+01,2.856058e+01,2.793282e+01,2.616203e+01,2.577106e+01
965,2000-02-14 21:28:04.351000,154.245000,2.746790e+01,2.817114e+01,2.856058e+01,2.795932e+01,2.606091e+01,2.576551e+01
966,2000-02-14 21:28:04.511000,154.405000,2.748121e+01,2.824385e+01,2.856717e+01,2.797920e+01,2.604742e+01,2.576096e+01
967,2000-02-14 21:28:04.671000,154.565000,2.750118e+01,2.828349e+01,2.858694e+01,2.791956e+01,2.608114e+01,2.575901e+01
968,2000-02-14 21:28:04.831000,154.725000,2.758100e+01,2.816452e+01,2.850786e+01,2.795932e+01,2.610811e+01,2.575941e+01
969,2000-02-14 21:28:04.991000,154.885000,2.758765e+01,2.825046e+01,2.864620e+01,2.794607e+01,2.604742e+01,2.575428e+01
970,2000-02-14 21:28:05.151000,155.045000,2.747456e+01,2.816452e+01,2.855399e+01,2.795932e+01,2.612159e+01,2.575601e+01
971,2000-02-14 21:28:05.311000,155.205000,2.750118e+01,2.820420e+01,2.854081e+01,2.798582e+01,2.605416e+01,2.575528e+01
972,2000-02-14 21:28:05.471000,155.365000,2.748121e+01,2.819759e+01,2.851445e+01,2.794607e+01,2.612833e+01,2.575531e+01
973,2000-02-14 21:28:05.631000,155.525000,2.749452e+01,2.823063e+01,2.852104e+01,2.811161e+01,2.604742e+01,2.575835e+01
974,2000-02-14 21:28:05.791000,155.685000,2.747456e+01,2.828349e+01,2.854081e+01,2.796595e+01,2.600019e+01,2.576071e+01
975,2000-02-14 21:28:05.951000,155.845000,2.750118e+01,2.818436e+01,2.866595e+01,2.792619e+01,2.610137e+01,2.575574e+01
976,2000-02-14 21:28:06.111000,156.005000,2.750118e+01,2.819759e+01,2.858035e+01,2.801232e+01,2.609463e+01,2.575531e+01
977,2000-02-14 21:28:06.271000,156.165000,2.746790e+01,2.825046e+01,2.856058e+01,2.797920e+01,2.614181e+01,2.575432e+01
978,2000-02-14 21:28:06.431000,156.325000,2.753444e+01,2.825707e+01,2.855399e+01,2.798582e+01,2.604742e+01,2.575821e+01
979,2000-02-14 21:28:06.591000,156.485000,2.755440e+01,2.834953e+01,2.856058e+01,2.799907e+01,2.604742e+01,2.576548e+01
980,2000-02-14 21:28:06.751000,156.645000,2.752114e+01,2.835613e+01,2.864620e+01,2.799245e+01,2.605416e+01,2.576053e+01
981,2000-02-14 21:28:06.911000,156.805000,2.750783e+01,2.821742e+01,2.852104e+01,2.805866e+01,2.604742e+01,2.575313e+01
982,2000-02-14 21:28:07.071000,156.965000,2.746125e+01,2.823724e+01,2.855399e+01,2.795270e+01,2.606091e+01,2.575250e+01
983,2000-02-14 21:28:07.231000,157.125000,2.759429e+01,2.829671e+01,2.852763e+01,2.804542e+01,2.604742e+01,2.575447e+01
984,2000-02-14 21:28:07.391000,157.285000,2.755440e+01,2.827689e+01,2.852763e+01,2.813145e+01,2.602718e+01,2.575610e+01
985,2000-02-14 21:28:07.551000,157.445000,2.752114e+01,2.819097e+01,2.859352e+01,2.803218e+01,2.604067e+01,2.575596e+01
986,2000-02-14 21:28:07.711000,157.605000,2.748787e+01,2.823724e+01,2.858694e+01,2.815130e+01,2.603393e+01,2.576072e+01
987,2000-02-14 21:28:07.871000,157.765000,2.754775e+01,2.820420e+01,2.856717e+01,2.799907e+01,2.603393e+01,2.576314e+01
988,2000-02-14 21:28:08.031000,157.925000,2.760094e+01,2.836273e+01,2.877122e+01,2.797920e+01,2.606765e+01,2.577280e+01
989,2000-02-14 21:28:08.191000,158.085000,2.756105e+01,2.819759e+01,2.854081e+01,2.809176e+01,2.610137e+01,2.580902e+01
990,2000-02-14 21:28:08.351000,158.245000,2.754775e+01,2.830991e+01,2.860669e+01,2.799245e+01,2.608788e+01,2.581111e+01
991,2000-02-14 21:28:08.511000,158.405000,2.749452e+01,2.821742e+01,2.862645e+01,2.795932e+01,2.608114e+01,2.581198e+01
992,2000-02-14 21:28:08.671000,158.565000,2.754110e+01,2.822403e+01,2.864620e+01,2.805866e+01,2.610137e+01,2.581294e+01
993,2000-02-14 21:28:08.831000,158.725000,2.755440e+01,2.825046e+01,2.873176e+01,2.801894e+01,2.611485e+01,2.581449e+01
994,2000-02-14 21:28:08.991000,158.885000,2.752779e+01,2.825707e+01,2.868570e+01,2.799245e+01,2.618224e+01,2.581515e+01
995,2000-02-14 21:28:09.151000,159.045000,2.751449e+01,2.823724e+01,2.861987e+01,2.804542e+01,2.608114e+01,2.581110e+01
996,2000-02-14 21:28:09.311000,159.205000,2.756770e+01,2.826368e+01,2.860011e+01,2.799907e+01,2.616203e+01,2.581008e+01
997,2000-02-14 21:28:09.471000,159.365000,2.752779e+01,2.823063e+01,2.867912e+01,2.805204e+01,2.614855e+01,2.580790e+01
998,2000-02-14 21:28:09.631000,159.525000,2.756770e+01,2.826368e+01,2.863304e+01,2.805866e+01,2.610137e+01,2.581262e+01
999,2000-02-14 21:28:09.791000,159.685000,2.753444e+01,2.829671e+01,2.867253e+01,2.809176e+01,2.608788e+01,2.581390e+01
1000,2000-02-14 21:28:09.951000,159.845000,2.760759e+01,2.827028e+01,2.861987e+01,2.803218e+01,2.610811e+01,2.580600e+01
1001,2000-02-14 21:28:10.111000,160.005000,2.769397e+01,2.821742e+01,2.861987e+01,2.799907e+01,2.615529e+01,2.580852e+01
1002,2000-02-14 21:28:10.271000,160.165000,2.765411e+01,2.825046e+01,2.873176e+01,2.795270e+01,2.616203e+01,2.579798e+01
1003,2000-02-14 21:28:10.431000,160.325000,2.756105e+01,2.832973e+01,2.856717e+01,2.794607e+01,2.611485e+01,2.576376e+01
1004,2000-02-14 21:28:10.591000,160.485000,2.759429e+01,2.817114e+01,2.872518e+01,2.799245e+01,2.600019e+01,2.576106e+01
1005,2000-02-14 21:28:10.751000,160.645000,2.758765e+01,2.823724e+01,2.867253e+01,2.800569e+01,2.604742e+01,2.575764e+01
1006,2000-02-14 21:28:10.911000,160.805000,2.752779e+01,2.831652e+01,2.863962e+01,2.806528e+01,2.604742e+01,2.575527e+01
1007,2000-02-14 21:28:11.069000,160.963000,2.758100e+01,2.827028e+01,2.865279e+01,2.799907e+01,2.610811e+01,2.576045e+01
1008,2000-02-14 21:28:11.229000,161.123000,2.748121e+01,2.819759e+01,2.865937e+01,2.799907e+01,2.606765e+01,2.575388e+01
1009,2000-02-14 21:28:11.389000,161.283000,2.750118e+01,2.823063e+01,2.870544e+01,2.802556e+01,2.608788e+01,2.575421e+01
1010,2000-02-14 21:28:11.549000,161.443000,2.752779e+01,2.832312e+01,2.858694e+01,2.795932e+01,2.633035e+01,2.575121e+01
1011,2000-02-14 21:28:11.709000,161.603000,2.750118e+01,2.821742e+01,2.863962e+01,2.793282e+01,2.611485e+01,2.575016e+01
1012,2000-02-14 21:28:11.869000,161.763000,2.756105e+01,2.821081e+01,2.858035e+01,2.794607e+01,2.605416e+01,2.575234e+01
1013,2000-02-14 21:28:12.029000,161.923000,2.755440e+01,2.820420e+01,2.862645e+01,2.795270e+01,2.611485e+01,2.574981e+01
1014,2000-02-14 21:28:12.189000,162.083000,2.750783e+01,2.820420e+01,2.863304e+01,2.794607e+01,2.604067e+01,2.574263e+01
1015,2000-02-14 21:28:12.349000,162.243000,2.752779e+01,2.833633e+01,2.862645e+01,2.793282e+01,2.606765e+01,2.575143e+01
1016,2000-02-14 21:28:12.509000,162.403000,2.751449e+01,2.822403e+01,2.856717e+01,2.793282e+01,2.602718e+01,2.574577e+01
1017,2000-02-14 21:28:12.669000,162.563000,2.754110e+01,2.822403e+01,2.867253e+01,2.801232e+01,2.610137e+01,2.579579e+01
1018,2000-02-14 21:28:12.829000,162.723000,2.755440e+01,2.825046e+01,2.860011e+01,2.803880e+01,2.607440e+01,2.579845e+01
1019,2000-02-14 21:28:12.989000,162.883000,2.754775e+01,2.833633e+01,2.871860e+01,2.796595e+01,2.608114e+01,2.579980e+01
1020,2000-02-14 21:28:13.149000,163.043000,2.754110e+01,2.827689e+01,2.869886e+01,2.803218e+01,2.610811e+01,2.580230e+01
1021,2000-02-14 21:28:13.309000,163.203000,2.750118e+01,2.821081e+01,2.861987e+01,2.800569e+01,2.611485e+01,2.579768e+01
1022,2000-02-14 21:28:13.469000,163.363000,2.760759e+01,2.827028e+01,2.861328e+01,2.799907e+01,2.610137e+01,2.580114e+01
1023,2000-02-14 21:28:13.629000,163.523000,2.754110e+01,2.829010e+01,2.867912e+01,2.797920e+01,2.609463e+01,2.580511e+01
1024,2000-02-14 21:28:13.789000,163.683000,2.762753e+01,2.832312e+01,2.861328e+01,2.804542e+01,2.614181e+01,2.582798e+01
1025,2000-02-14 21:28:13.949000,163.843000,2.753444e+01,2.823063e+01,2.871860e+01,2.803218e+01,2.610811e+01,2.583130e+01
1026,2000-02-14 21:28:14.109000,164.003000,2.758100e+01,2.827689e+01,2.860669e+01,2.805866e+01,2.610137e+01,2.583221e+01
1027,2000-02-14 21:28:14.269000,164.163000,2.760094e+01,2.825707e+01,2.865279e+01,2.804542e+01,2.610137e+01,2.583375e+01
1028,2000-02-14 21:28:14.429000,164.323000,2.759429e+01,2.825046e+01,2.874491e+01,2.804542e+01,2.614181e+01,2.583258e+01
1029,2000-02-14 21:28:14.589000,164.483000,2.756105e+01,2.833633e+01,2.861987e+01,2.809176e+01,2.620245e+01,2.582987e+01
1030,2000-02-14 21:28:14.749000,164.643000,2.756770e+01,2.832312e+01,2.862645e+01,2.808514e+01,2.612833e+01,2.583217e+01
1031,2000-02-14 21:28:14.909000,164.803000,2.764082e+01,2.825046e+01,2.865279e+01,2.802556e+01,2.610137e+01,2.581819e+01
1032,2000-02-14 21:28:15.069000,164.963000,2.767404e+01,2.833633e+01,2.866595e+01,2.800569e+01,2.608788e+01,2.581613e+01
1033,2000-02-14 21:28:15.229000,165.123000,2.754775e+01,2.833633e+01,2.863304e+01,2.802556e+01,2.607440e+01,2.580868e+01
1034,2000-02-14 21:28:15.389000,165.283000,2.757435e+01,2.834293e+01,2.868570e+01,2.797257e+01,2.609463e+01,2.581335e+01
1035,2000-02-14 21:28:15.549000,165.443000,2.762753e+01,2.836934e+01,2.865937e+01,2.799907e+01,2.609463e+01,2.582172e+01
1036,2000-02-14 21:28:15.709000,165.603000,2.757435e+01,2.831652e+01,2.864620e+01,2.813145e+01,2.607440e+01,2.581675e+01
1037,2000-02-14 21:28:15.869000,165.763000,2.753444e+01,2.825707e+01,2.871202e+01,2.807190e+01,2.609463e+01,2.582172e+01
1038,2000-02-14 21:28:16.029000,165.923000,2.753444e+01,2.830991e+01,2.867253e+01,2.801894e+01,2.615529e+01,2.581733e+01
1039,2000-02-14 21:28:16.189000,166.083000,2.753444e+01,2.827689e+01,2.860669e+01,2.804542e+01,2.616877e+01,2.582380e+01
1040,2000-02-14 21:28:16.349000,166.243000,2.758100e+01,2.825046e+01,2.864620e+01,2.799907e+01,2.608788e+01,2.581918e+01
1041,2000-02-14 21:28:16.509000,166.403000,2.752779e+01,2.831652e+01,2.860669e+01,2.802556e+01,2.610137e+01,2.581237e+01
1042,2000-02-14 21:28:16.669000,166.563000,2.754775e+01,2.836934e+01,2.863962e+01,2.801894e+01,2.607440e+01,2.580818e+01
1043,2000-02-14 21:28:16.829000,166.723000,2.754110e+01,2.835613e+01,2.869228e+01,2.798582e+01,2.606091e+01,2.580604e+01
1044,2000-02-14 21:28:16.989000,166.883000,2.758100e+01,2.833633e+01,2.858694e+01,2.801894e+01,2.609463e+01,2.580946e+01
1045,2000-02-14 21:28:17.150000,167.044000,2.758765e+01,2.832312e+01,2.860011e+01,2.808514e+01,2.615529e+01,2.582854e+01
1046,2000-02-14 21:28:17.310000,167.204000,2.764082e+01,2.828349e+01,2.861328e+01,2.805204e+01,2.613507e+01,2.583720e+01
1047,2000-02-14 21:28:17.470000,167.364000,2.758100e+01,2.829010e+01,2.868570e+01,2.803218e+01,2.612833e+01,2.583653e+01
1048,2000-02-14 21:28:17.630000,167.524000,2.760759e+01,2.831652e+01,2.861328e+01,2.799907e+01,2.613507e+01,2.584419e+01
1049,2000-02-14 21:28:17.790000,167.684000,2.762753e+01,2.828349e+01,2.869886e+01,2.802556e+01,2.612159e+01,2.583968e+01
1050,2000-02-14 21:28:17.950000,167.844000,2.764082e+01,2.832973e+01,2.862645e+01,2.799907e+01,2.618898e+01,2.583924e+01
1051,2000-02-14 21:28:18.110000,168.004000,2.756770e+01,2.835613e+01,2.868570e+01,2.808514e+01,2.612833e+01,2.583875e+01
1052,2000-02-14 21:28:18.270000,168.164000,2.764082e+01,2.828349e+01,2.867253e+01,2.809837e+01,2.615529e+01,2.585594e+01
1053,2000-02-14 21:28:18.430000,168.324000,2.758100e+01,2.832312e+01,2.864620e+01,2.808514e+01,2.619571e+01,2.589077e+01
1054,2000-02-14 21:28:18.590000,168.484000,2.762753e+01,2.828349e+01,2.869886e+01,2.810499e+01,2.627651e+01,2.588446e+01
1055,2000-02-14 21:28:18.750000,168.644000,2.757435e+01,2.833633e+01,2.865937e+01,2.805866e+01,2.622265e+01,2.588502e+01
