frame,abstime,reltime,april10_baselineBoardC_3.seq:Rectangle 1 [C]:max,april10_baselineBoardC_3.seq:Polygon 1 [C]:max,april10_baselineBoardC_3.seq:Rectangle 2 [C]:max,april10_baselineBoardC_3.seq:Rectangle 3 [C]:max,april10_baselineBoardC_3.seq:Rectangle 4 [C]:max,april10_baselineBoardC_3.seq:Rectangle 5 [C]:mean
703,2000-02-10 06:33:34.650000,112.333000,2.846170e+01,2.987694e+01,2.942031e+01,2.890266e+01,2.683371e+01,2.670906e+01
704,2000-02-10 06:33:34.810000,112.493000,2.842213e+01,2.993551e+01,2.949219e+01,2.894863e+01,2.682031e+01,2.670793e+01
705,2000-02-10 06:33:34.970000,112.653000,2.844851e+01,2.991599e+01,2.945299e+01,2.884353e+01,2.684040e+01,2.670827e+01
706,2000-02-10 06:33:35.130000,112.813000,2.849467e+01,2.992900e+01,2.945952e+01,2.886982e+01,2.682701e+01,2.671012e+01
707,2000-02-10 06:33:35.290000,112.973000,2.849467e+01,2.988345e+01,2.945952e+01,2.885011e+01,2.680022e+01,2.671029e+01
708,2000-02-10 06:33:35.450000,113.133000,2.846830e+01,2.988345e+01,2.948566e+01,2.888296e+01,2.679352e+01,2.671289e+01
709,2000-02-10 06:33:35.610000,113.293000,2.844192e+01,2.990298e+01,2.945299e+01,2.886982e+01,2.682701e+01,2.671585e+01
710,2000-02-10 06:33:35.770000,113.453000,2.839573e+01,2.990948e+01,2.950526e+01,2.886982e+01,2.684710e+01,2.672237e+01
711,2000-02-10 06:33:35.930000,113.613000,2.839573e+01,2.986392e+01,2.962277e+01,2.886982e+01,2.689395e+01,2.670962e+01
712,2000-02-10 06:33:36.090000,113.773000,2.844851e+01,2.981834e+01,2.953791e+01,2.888296e+01,2.679352e+01,2.669738e+01
713,2000-02-10 06:33:36.250000,113.933000,2.844192e+01,2.984439e+01,2.945299e+01,2.887639e+01,2.680692e+01,2.669409e+01
714,2000-02-10 06:33:36.410000,114.093000,2.844851e+01,2.985741e+01,2.947259e+01,2.880410e+01,2.680692e+01,2.669493e+01
715,2000-02-10 06:33:36.570000,114.253000,2.844851e+01,2.996153e+01,2.949872e+01,2.880410e+01,2.681362e+01,2.670203e+01
716,2000-02-10 06:33:36.730000,114.413000,2.845511e+01,2.986392e+01,2.945952e+01,2.886325e+01,2.685379e+01,2.670187e+01
717,2000-02-10 06:33:36.891000,114.574000,2.843532e+01,2.987694e+01,2.947913e+01,2.893550e+01,2.679352e+01,2.670414e+01
718,2000-02-10 06:33:37.050000,114.733000,2.846170e+01,2.986392e+01,2.953138e+01,2.883696e+01,2.680022e+01,2.669778e+01
719,2000-02-10 06:33:37.210000,114.893000,2.844851e+01,2.991599e+01,2.950526e+01,2.884353e+01,2.677343e+01,2.670153e+01
720,2000-02-10 06:33:37.370000,115.053000,2.855399e+01,2.997454e+01,2.944645e+01,2.881067e+01,2.686049e+01,2.670122e+01
721,2000-02-10 06:33:37.530000,115.213000,2.850786e+01,2.996153e+01,2.941377e+01,2.889610e+01,2.684040e+01,2.670391e+01
722,2000-02-10 06:33:37.690000,115.373000,2.844192e+01,2.990298e+01,2.938108e+01,2.893550e+01,2.683371e+01,2.669919e+01
723,2000-02-10 06:33:37.850000,115.533000,2.849467e+01,2.992250e+01,2.948566e+01,2.882382e+01,2.689395e+01,2.669856e+01
724,2000-02-10 06:33:38.010000,115.693000,2.849467e+01,2.985090e+01,2.947913e+01,2.886325e+01,2.684710e+01,2.670452e+01
725,2000-02-10 06:33:38.170000,115.853000,2.846170e+01,2.986392e+01,2.942031e+01,2.890923e+01,2.687387e+01,2.670713e+01
726,2000-02-10 06:33:38.330000,116.013000,2.850786e+01,2.994202e+01,2.951179e+01,2.885668e+01,2.683371e+01,2.670611e+01
727,2000-02-10 06:33:38.490000,116.173000,2.850127e+01,2.997454e+01,2.949219e+01,2.885668e+01,2.682701e+01,2.670833e+01
728,2000-02-10 06:33:38.650000,116.333000,2.850127e+01,3.002656e+01,2.956403e+01,2.889610e+01,2.692740e+01,2.677715e+01
729,2000-02-10 06:33:38.810000,116.493000,2.854081e+01,2.996153e+01,2.952485e+01,2.896832e+01,2.688056e+01,2.677803e+01
730,2000-02-10 06:33:38.970000,116.653000,2.851445e+01,2.996153e+01,2.959014e+01,2.899458e+01,2.704775e+01,2.678279e+01
731,2000-02-10 06:33:39.130000,116.813000,2.858694e+01,2.998755e+01,2.956403e+01,2.889610e+01,2.689395e+01,2.677848e+01
732,2000-02-10 06:33:39.290000,116.973000,2.856717e+01,2.995503e+01,2.954444e+01,2.889610e+01,2.692740e+01,2.678442e+01
733,2000-02-10 06:33:39.450000,117.133000,2.852763e+01,2.994202e+01,2.953138e+01,2.888953e+01,2.702102e+01,2.678384e+01
734,2000-02-10 06:33:39.610000,117.293000,2.849467e+01,2.998755e+01,2.962929e+01,2.892237e+01,2.696085e+01,2.678730e+01
735,2000-02-10 06:33:39.770000,117.453000,2.856717e+01,2.997454e+01,2.957055e+01,2.890266e+01,2.693409e+01,2.678668e+01
736,2000-02-10 06:33:39.930000,117.613000,2.856717e+01,3.000706e+01,2.957055e+01,2.906018e+01,2.698091e+01,2.678925e+01
737,2000-02-10 06:33:40.090000,117.773000,2.858694e+01,2.997454e+01,2.961624e+01,2.907330e+01,2.692740e+01,2.679241e+01
738,2000-02-10 06:33:40.250000,117.933000,2.849467e+01,3.003956e+01,2.960972e+01,2.896176e+01,2.692740e+01,2.680212e+01
739,2000-02-10 06:33:40.410000,118.093000,2.855399e+01,3.006556e+01,2.963581e+01,2.894206e+01,2.703439e+01,2.680024e+01
740,2000-02-10 06:33:40.570000,118.253000,2.853422e+01,3.009804e+01,2.959014e+01,2.901426e+01,2.702102e+01,2.680829e+01
741,2000-02-10 06:33:40.730000,118.413000,2.852763e+01,2.998755e+01,2.961624e+01,2.902082e+01,2.699428e+01,2.680695e+01
742,2000-02-10 06:33:40.890000,118.573000,2.854081e+01,2.999405e+01,2.960319e+01,2.896832e+01,2.690064e+01,2.678729e+01
743,2000-02-10 06:33:41.050000,118.733000,2.854740e+01,3.003306e+01,2.957055e+01,2.894206e+01,2.698759e+01,2.679364e+01
744,2000-02-10 06:33:41.210000,118.893000,2.860011e+01,2.992900e+01,2.959014e+01,2.894863e+01,2.693409e+01,2.679071e+01
745,2000-02-10 06:33:41.370000,119.053000,2.849467e+01,2.998104e+01,2.953791e+01,2.898145e+01,2.696085e+01,2.678328e+01
746,2000-02-10 06:33:41.530000,119.213000,2.852763e+01,2.997454e+01,2.960319e+01,2.893550e+01,2.688726e+01,2.678891e+01
747,2000-02-10 06:33:41.690000,119.373000,2.858035e+01,2.994852e+01,2.959014e+01,2.894206e+01,2.692071e+01,2.679243e+01
748,2000-02-10 06:33:41.850000,119.533000,2.854081e+01,2.994202e+01,2.960319e+01,2.899458e+01,2.702770e+01,2.679908e+01
749,2000-02-10 06:33:42.010000,119.693000,2.856717e+01,2.990948e+01,2.957708e+01,2.897489e+01,2.705443e+01,2.679939e+01
750,2000-02-10 06:33:42.170000,119.853000,2.863304e+01,3.002006e+01,2.959666e+01,2.894206e+01,2.700765e+01,2.680076e+01
751,2000-02-10 06:33:42.330000,120.013000,2.860011e+01,2.998104e+01,2.959666e+01,2.892893e+01,2.691402e+01,2.680582e+01
752,2000-02-10 06:33:42.490000,120.173000,2.858694e+01,2.997454e+01,2.953138e+01,2.894863e+01,2.692740e+01,2.680450e+01
753,2000-02-10 06:33:42.650000,120.333000,2.850127e+01,2.996804e+01,2.959014e+01,2.896176e+01,2.692740e+01,2.681106e+01
754,2000-02-10 06:33:42.810000,120.493000,2.867912e+01,3.003956e+01,2.966191e+01,2.901426e+01,2.696753e+01,2.683628e+01
755,2000-02-10 06:33:42.970000,120.653000,2.861987e+01,3.000706e+01,2.966843e+01,2.898145e+01,2.708116e+01,2.685995e+01
756,2000-02-10 06:33:43.130000,120.813000,2.864620e+01,3.003956e+01,2.972059e+01,2.902739e+01,2.697422e+01,2.686387e+01
757,2000-02-10 06:33:43.291000,120.974000,2.869228e+01,3.004606e+01,2.974667e+01,2.902739e+01,2.701433e+01,2.686098e+01
758,2000-02-10 06:33:43.450000,121.133000,2.859352e+01,3.006556e+01,2.970104e+01,2.900770e+01,2.708116e+01,2.686498e+01
759,2000-02-10 06:33:43.610000,121.293000,2.857376e+01,3.003306e+01,2.968147e+01,2.898801e+01,2.699428e+01,2.685901e+01
760,2000-02-10 06:33:43.770000,121.453000,2.860669e+01,3.003956e+01,2.981834e+01,2.901426e+01,2.694747e+01,2.686304e+01
761,2000-02-10 06:33:43.931000,121.614000,2.864620e+01,3.000055e+01,2.964234e+01,2.900770e+01,2.693409e+01,2.687315e+01
762,2000-02-10 06:33:44.091000,121.774000,2.860011e+01,3.005906e+01,2.965539e+01,2.904051e+01,2.696085e+01,2.687015e+01
763,2000-02-10 06:33:44.251000,121.934000,2.867253e+01,3.007206e+01,2.961624e+01,2.909297e+01,2.701433e+01,2.690410e+01
764,2000-02-10 06:33:44.412000,122.095000,2.865937e+01,3.007206e+01,2.969452e+01,2.905363e+01,2.712791e+01,2.690105e+01
765,2000-02-10 06:33:44.571000,122.254000,2.864620e+01,3.022790e+01,2.970104e+01,2.909297e+01,2.700097e+01,2.690585e+01
766,2000-02-10 06:33:44.731000,122.414000,2.864620e+01,3.015000e+01,2.980531e+01,2.910608e+01,2.700765e+01,2.690628e+01
767,2000-02-10 06:33:44.891000,122.574000,2.878437e+01,3.017598e+01,2.973363e+01,2.909953e+01,2.709451e+01,2.690774e+01
768,2000-02-10 06:33:45.051000,122.734000,2.874491e+01,3.018247e+01,2.968147e+01,2.900770e+01,2.706111e+01,2.690467e+01
769,2000-02-10 06:33:45.211000,122.894000,2.868570e+01,3.013702e+01,2.966191e+01,2.902082e+01,2.711455e+01,2.690846e+01
770,2000-02-10 06:33:45.371000,123.054000,2.865279e+01,3.008505e+01,2.972059e+01,2.909297e+01,2.706111e+01,2.690806e+01
771,2000-02-10 06:33:45.531000,123.214000,2.867253e+01,3.009155e+01,2.971408e+01,2.906674e+01,2.705443e+01,2.690960e+01
772,2000-02-10 06:33:45.691000,123.374000,2.875149e+01,3.012403e+01,2.969452e+01,2.920438e+01,2.706111e+01,2.690960e+01
773,2000-02-10 06:33:45.851000,123.534000,2.871860e+01,3.012403e+01,2.967495e+01,2.913886e+01,2.712791e+01,2.691438e+01
774,2000-02-10 06:33:46.011000,123.694000,2.865937e+01,3.018247e+01,2.970756e+01,2.904707e+01,2.700097e+01,2.691788e+01
775,2000-02-10 06:33:46.171000,123.854000,2.863304e+01,3.012403e+01,2.968800e+01,2.905363e+01,2.705443e+01,2.692058e+01
776,2000-02-10 06:33:46.331000,124.014000,2.872518e+01,3.007206e+01,2.979879e+01,2.901426e+01,2.702770e+01,2.691463e+01
777,2000-02-10 06:33:46.491000,124.174000,2.875807e+01,3.013702e+01,2.977273e+01,2.904051e+01,2.700765e+01,2.692046e+01
778,2000-02-10 06:33:46.651000,124.334000,2.868570e+01,3.016299e+01,2.979879e+01,2.905363e+01,2.710119e+01,2.691705e+01
779,2000-02-10 06:33:46.811000,124.494000,2.873176e+01,3.013702e+01,2.980531e+01,2.904051e+01,2.708116e+01,2.691911e+01
780,2000-02-10 06:33:46.971000,124.654000,2.861328e+01,3.015000e+01,2.974015e+01,2.902739e+01,2.718798e+01,2.692165e+01
781,2000-02-10 06:33:47.131000,124.814000,2.869886e+01,3.010454e+01,2.973363e+01,2.905363e+01,2.702770e+01,2.691553e+01
782,2000-02-10 06:33:47.291000,124.974000,2.864620e+01,3.007206e+01,2.970104e+01,2.906674e+01,2.704775e+01,2.692131e+01
783,2000-02-10 06:33:47.451000,125.134000,2.865279e+01,3.012403e+01,2.971408e+01,2.908641e+01,2.708116e+01,2.692290e+01
784,2000-02-10 06:33:47.611000,125.294000,2.865937e+01,3.005906e+01,2.964886e+01,2.901426e+01,2.701433e+01,2.688938e+01
785,2000-02-10 06:33:47.771000,125.454000,2.877122e+01,3.016948e+01,2.959014e+01,2.906018e+01,2.701433e+01,2.688377e+01
786,2000-02-10 06:33:47.931000,125.614000,2.866595e+01,3.009155e+01,2.960972e+01,2.904051e+01,2.715461e+01,2.688521e+01
787,2000-02-10 06:33:48.091000,125.774000,2.865279e+01,3.009804e+01,2.978576e+01,2.902082e+01,2.710787e+01,2.688060e+01
788,2000-02-10 06:33:48.251000,125.934000,2.878437e+01,3.005906e+01,2.968147e+01,2.903395e+01,2.704107e+01,2.688830e+01
789,2000-02-10 06:33:48.411000,126.094000,2.871860e+01,3.007855e+01,2.968147e+01,2.905363e+01,2.696753e+01,2.689075e+01
790,2000-02-10 06:33:48.571000,126.254000,2.874491e+01,3.005256e+01,2.969452e+01,2.906674e+01,2.706111e+01,2.688678e+01
791,2000-02-10 06:33:48.731000,126.414000,2.861328e+01,3.008505e+01,2.968800e+01,2.904051e+01,2.702770e+01,2.686359e+01
792,2000-02-10 06:33:48.891000,126.574000,2.863304e+01,3.007855e+01,2.967495e+01,2.897489e+01,2.698759e+01,2.685860e+01
793,2000-02-10 06:33:49.051000,126.734000,2.858694e+01,3.007855e+01,2.964886e+01,2.898145e+01,2.724136e+01,2.685947e+01
794,2000-02-10 06:33:49.211000,126.894000,2.865937e+01,3.009804e+01,2.974015e+01,2.902082e+01,2.698091e+01,2.686556e+01
795,2000-02-10 06:33:49.371000,127.054000,2.861328e+01,3.008505e+01,2.966843e+01,2.898801e+01,2.696753e+01,2.686850e+01
796,2000-02-10 06:33:49.531000,127.214000,2.861987e+01,3.008505e+01,2.964886e+01,2.899458e+01,2.699428e+01,2.686635e+01
797,2000-02-10 06:33:49.691000,127.374000,2.864620e+01,3.011753e+01,2.972059e+01,2.906674e+01,2.700097e+01,2.686771e+01
798,2000-02-10 06:33:49.851000,127.534000,2.863304e+01,3.005906e+01,2.972059e+01,2.901426e+01,2.698759e+01,2.686909e+01
799,2000-02-10 06:33:50.011000,127.694000,2.875807e+01,3.005906e+01,2.964886e+01,2.900770e+01,2.712123e+01,2.686165e+01
800,2000-02-10 06:33:50.171000,127.854000,2.865279e+01,3.005906e+01,2.972711e+01,2.900114e+01,2.698091e+01,2.686901e+01
801,2000-02-10 06:33:50.331000,128.014000,2.862645e+01,3.005256e+01,2.968800e+01,2.900770e+01,2.704775e+01,2.687163e+01
802,2000-02-10 06:33:50.491000,128.174000,2.860669e+01,3.007206e+01,2.970756e+01,2.900770e+01,2.702770e+01,2.687193e+01
803,2000-02-10 06:33:50.651000,128.334000,2.867912e+01,3.003956e+01,2.968147e+01,2.902082e+01,2.705443e+01,2.687014e+01
804,2000-02-10 06:33:50.811000,128.494000,2.858694e+01,3.009804e+01,2.967495e+01,2.900770e+01,2.703439e+01,2.687681e+01
805,2000-02-10 06:33:50.971000,128.654000,2.867912e+01,3.011753e+01,2.970756e+01,2.904051e+01,2.703439e+01,2.687474e+01
806,2000-02-10 06:33:51.131000,128.814000,2.860669e+01,3.006556e+01,2.966191e+01,2.901426e+01,2.701433e+01,2.687831e+01
807,2000-02-10 06:33:51.291000,128.974000,2.873176e+01,3.009155e+01,2.970104e+01,2.900114e+01,2.700765e+01,2.687886e+01
808,2000-02-10 06:33:51.451000,129.134000,2.864620e+01,3.004606e+01,2.970756e+01,2.901426e+01,2.700097e+01,2.687889e+01
809,2000-02-10 06:33:51.611000,129.294000,2.863304e+01,3.004606e+01,2.983787e+01,2.904051e+01,2.705443e+01,2.688504e+01
810,2000-02-10 06:33:51.771000,129.454000,2.871860e+01,3.012403e+01,2.972059e+01,2.909297e+01,2.708116e+01,2.688211e+01
811,2000-02-10 06:33:51.931000,129.614000,2.877122e+01,3.011104e+01,2.968147e+01,2.906018e+01,2.706111e+01,2.690262e+01
812,2000-02-10 06:33:52.091000,129.774000,2.865937e+01,3.008505e+01,2.975970e+01,2.907986e+01,2.706779e+01,2.690229e+01
813,2000-02-10 06:33:52.251000,129.934000,2.873176e+01,3.007855e+01,2.982485e+01,2.907330e+01,2.707448e+01,2.690590e+01
814,2000-02-10 06:33:52.411000,130.094000,2.871202e+01,3.011104e+01,2.974015e+01,2.904707e+01,2.708116e+01,2.690444e+01
815,2000-02-10 06:33:52.571000,130.254000,2.866595e+01,3.020843e+01,2.982485e+01,2.904707e+01,2.703439e+01,2.690547e+01
816,2000-02-10 06:33:52.731000,130.414000,2.870544e+01,3.006556e+01,2.979879e+01,2.905363e+01,2.716129e+01,2.690067e+01
817,2000-02-10 06:33:52.891000,130.574000,2.863304e+01,3.015000e+01,2.984439e+01,2.913886e+01,2.708116e+01,2.690421e+01
818,2000-02-10 06:33:53.052000,130.735000,2.866595e+01,3.011753e+01,2.970756e+01,2.907986e+01,2.705443e+01,2.690491e+01
819,2000-02-10 06:33:53.211000,130.894000,2.865937e+01,3.003956e+01,2.975970e+01,2.909297e+01,2.710119e+01,2.690483e+01
820,2000-02-10 06:33:53.372000,131.055000,2.873176e+01,3.017598e+01,2.977925e+01,2.906018e+01,2.705443e+01,2.690247e+01
821,2000-02-10 06:33:53.532000,131.215000,2.869886e+01,3.007855e+01,2.978576e+01,2.907986e+01,2.702770e+01,2.690858e+01
822,2000-02-10 06:33:53.692000,131.375000,2.865279e+01,3.005906e+01,2.972711e+01,2.917817e+01,2.717464e+01,2.690812e+01
823,2000-02-10 06:33:53.852000,131.535000,2.865279e+01,3.005256e+01,2.972711e+01,2.914541e+01,2.703439e+01,2.691110e+01
824,2000-02-10 06:33:54.012000,131.695000,2.868570e+01,3.007206e+01,2.991599e+01,2.908641e+01,2.708116e+01,2.690937e+01
825,2000-02-10 06:33:54.172000,131.855000,2.870544e+01,3.007855e+01,2.977925e+01,2.912575e+01,2.709451e+01,2.690861e+01
826,2000-02-10 06:33:54.332000,132.015000,2.871860e+01,3.005906e+01,2.979228e+01,2.909953e+01,2.706779e+01,2.691511e+01
827,2000-02-10 06:33:54.492000,132.175000,2.873833e+01,3.005906e+01,2.981834e+01,2.909297e+01,2.713458e+01,2.691478e+01
828,2000-02-10 06:33:54.652000,132.335000,2.873833e+01,3.012403e+01,2.980531e+01,2.909297e+01,2.714794e+01,2.695535e+01
829,2000-02-10 06:33:54.812000,132.495000,2.879752e+01,3.028628e+01,2.982485e+01,2.918472e+01,2.721468e+01,2.701788e+01
830,2000-02-10 06:33:54.972000,132.655000,2.875807e+01,3.026682e+01,2.978576e+01,2.923712e+01,2.722135e+01,2.702829e+01
831,2000-02-10 06:33:55.132000,132.815000,2.886982e+01,3.034464e+01,2.981834e+01,2.918472e+01,2.720800e+01,2.703050e+01
832,2000-02-10 06:33:55.292000,132.975000,2.882382e+01,3.021492e+01,2.983136e+01,2.918472e+01,2.713458e+01,2.703459e+01
833,2000-02-10 06:33:55.452000,133.135000,2.879752e+01,3.020194e+01,2.981182e+01,2.918472e+01,2.723469e+01,2.703007e+01
834,2000-02-10 06:33:55.612000,133.295000,2.879095e+01,3.019545e+01,2.983787e+01,2.920438e+01,2.720133e+01,2.702630e+01
835,2000-02-10 06:33:55.772000,133.455000,2.886982e+01,3.021492e+01,2.983787e+01,2.921093e+01,2.722802e+01,2.704356e+01
836,2000-02-10 06:33:55.932000,133.615000,2.879752e+01,3.020843e+01,2.994852e+01,2.918472e+01,2.726137e+01,2.703929e+01
837,2000-02-10 06:33:56.092000,133.775000,2.883696e+01,3.027980e+01,2.991599e+01,2.927640e+01,2.725470e+01,2.704271e+01
838,2000-02-10 06:33:56.252000,133.935000,2.881067e+01,3.020843e+01,2.983136e+01,2.925022e+01,2.726137e+01,2.704187e+01
839,2000-02-10 06:33:56.412000,134.095000,2.887639e+01,3.030574e+01,2.990948e+01,2.929604e+01,2.726137e+01,2.704312e+01
840,2000-02-10 06:33:56.572000,134.255000,2.881724e+01,3.018247e+01,2.983136e+01,2.919783e+01,2.720800e+01,2.704498e+01
841,2000-02-10 06:33:56.732000,134.415000,2.885011e+01,3.016948e+01,2.987043e+01,2.920438e+01,2.720800e+01,2.704460e+01
842,2000-02-10 06:33:56.892000,134.575000,2.878437e+01,3.009804e+01,2.975319e+01,2.912575e+01,2.709451e+01,2.694978e+01
843,2000-02-10 06:33:57.052000,134.735000,2.873176e+01,3.008505e+01,2.974667e+01,2.915196e+01,2.711455e+01,2.693985e+01
844,2000-02-10 06:33:57.212000,134.895000,2.872518e+01,3.007855e+01,2.972059e+01,2.918472e+01,2.719466e+01,2.693786e+01
845,2000-02-10 06:33:57.372000,135.055000,2.870544e+01,3.011753e+01,2.974667e+01,2.918472e+01,2.708116e+01,2.694190e+01
846,2000-02-10 06:33:57.532000,135.215000,2.871202e+01,3.013052e+01,2.977273e+01,2.920438e+01,2.714126e+01,2.694403e+01
847,2000-02-10 06:33:57.692000,135.375000,2.876464e+01,3.009804e+01,2.977273e+01,2.911919e+01,2.710787e+01,2.694925e+01
848,2000-02-10 06:33:57.852000,135.535000,2.880410e+01,3.015650e+01,2.977925e+01,2.910608e+01,2.714794e+01,2.694642e+01
849,2000-02-10 06:33:58.012000,135.695000,2.874491e+01,3.016948e+01,2.975319e+01,2.911919e+01,2.710119e+01,2.694065e+01
850,2000-02-10 06:33:58.172000,135.855000,2.872518e+01,3.019545e+01,2.974015e+01,2.912575e+01,2.718798e+01,2.694314e+01
851,2000-02-10 06:33:58.332000,136.015000,2.872518e+01,3.019545e+01,2.971408e+01,2.914541e+01,2.718131e+01,2.694366e+01
852,2000-02-10 06:33:58.492000,136.175000,2.873176e+01,3.011753e+01,2.975319e+01,2.911264e+01,2.712123e+01,2.694542e+01
853,2000-02-10 06:33:58.652000,136.335000,2.869886e+01,3.009155e+01,2.973363e+01,2.906674e+01,2.709451e+01,2.694552e+01
854,2000-02-10 06:33:58.812000,136.495000,2.869228e+01,3.010454e+01,2.977925e+01,2.913886e+01,2.709451e+01,2.694446e+01
855,2000-02-10 06:33:58.972000,136.655000,2.875807e+01,3.015650e+01,2.980531e+01,2.913886e+01,2.727470e+01,2.699484e+01
856,2000-02-10 06:33:59.132000,136.815000,2.879752e+01,3.020843e+01,2.980531e+01,2.915196e+01,2.725470e+01,2.700419e+01
857,2000-02-10 06:33:59.292000,136.975000,2.880410e+01,3.018896e+01,2.980531e+01,2.916507e+01,2.730137e+01,2.701233e+01
858,2000-02-10 06:33:59.452000,137.135000,2.877780e+01,3.013702e+01,2.985090e+01,2.921748e+01,2.722802e+01,2.701329e+01
859,2000-02-10 06:33:59.612000,137.295000,2.881724e+01,3.020843e+01,2.980531e+01,2.917162e+01,2.719466e+01,2.701452e+01
860,2000-02-10 06:33:59.772000,137.455000,2.879095e+01,3.013052e+01,2.985090e+01,2.917162e+01,2.725470e+01,2.701237e+01
861,2000-02-10 06:33:59.932000,137.615000,2.897489e+01,3.017598e+01,2.988345e+01,2.912575e+01,2.715461e+01,2.700352e+01
862,2000-02-10 06:34:00.092000,137.775000,2.873833e+01,3.011104e+01,2.970756e+01,2.909297e+01,2.706779e+01,2.695126e+01
863,2000-02-10 06:34:00.252000,137.935000,2.872518e+01,3.011104e+01,2.974667e+01,2.921748e+01,2.714126e+01,2.694520e+01
864,2000-02-10 06:34:00.412000,138.095000,2.883696e+01,3.013052e+01,2.968147e+01,2.912575e+01,2.708784e+01,2.694710e+01
865,2000-02-10 06:34:00.572000,138.255000,2.873833e+01,3.009155e+01,2.972711e+01,2.912575e+01,2.715461e+01,2.694011e+01
866,2000-02-10 06:34:00.732000,138.415000,2.873176e+01,3.014351e+01,2.975970e+01,2.909297e+01,2.718131e+01,2.693826e+01
867,2000-02-10 06:34:00.892000,138.575000,2.875149e+01,3.012403e+01,2.980531e+01,2.909297e+01,2.713458e+01,2.694626e+01
868,2000-02-10 06:34:01.052000,138.735000,2.874491e+01,3.011753e+01,2.982485e+01,2.911264e+01,2.713458e+01,2.695788e+01
869,2000-02-10 06:34:01.212000,138.895000,2.886982e+01,3.013702e+01,2.987694e+01,2.909297e+01,2.713458e+01,2.696327e+01
870,2000-02-10 06:34:01.372000,139.055000,2.874491e+01,3.012403e+01,2.981834e+01,2.911264e+01,2.721468e+01,2.696323e+01
871,2000-02-10 06:34:01.532000,139.215000,2.874491e+01,3.009804e+01,2.983136e+01,2.913230e+01,2.709451e+01,2.695295e+01
872,2000-02-10 06:34:01.692000,139.375000,2.882382e+01,3.011104e+01,2.983136e+01,2.915852e+01,2.711455e+01,2.695635e+01
873,2000-02-10 06:34:01.852000,139.535000,2.871202e+01,3.027980e+01,2.972711e+01,2.912575e+01,2.716796e+01,2.696264e+01
874,2000-02-10 06:34:02.012000,139.695000,2.879095e+01,3.013702e+01,2.980531e+01,2.907330e+01,2.715461e+01,2.696470e+01
875,2000-02-10 06:34:02.172000,139.855000,2.879095e+01,3.018896e+01,2.983787e+01,2.911264e+01,2.718798e+01,2.696726e+01
876,2000-02-10 06:34:02.332000,140.015000,2.890266e+01,3.016948e+01,2.979228e+01,2.907986e+01,2.708116e+01,2.697180e+01
877,2000-02-10 06:34:02.492000,140.175000,2.879095e+01,3.022141e+01,2.981182e+01,2.923712e+01,2.718798e+01,2.697273e+01
878,2000-02-10 06:34:02.652000,140.335000,2.873833e+01,3.022790e+01,2.983136e+01,2.909953e+01,2.714794e+01,2.695621e+01
879,2000-02-10 06:34:02.812000,140.495000,2.877780e+01,3.013052e+01,2.974667e+01,2.912575e+01,2.706779e+01,2.695381e+01
880,2000-02-10 06:34:02.972000,140.655000,2.881067e+01,3.009804e+01,2.977273e+01,2.916507e+01,2.716129e+01,2.694943e+01
881,2000-02-10 06:34:03.132000,140.815000,2.878437e+01,3.022141e+01,2.983136e+01,2.912575e+01,2.723469e+01,2.694747e+01
882,2000-02-10 06:34:03.293000,140.976000,2.873833e+01,3.015000e+01,2.977925e+01,2.917817e+01,2.726137e+01,2.694713e+01
883,2000-02-10 06:34:03.453000,141.136000,2.879752e+01,3.015000e+01,2.979228e+01,2.911919e+01,2.722135e+01,2.694764e+01
884,2000-02-10 06:34:03.613000,141.296000,2.894206e+01,3.018896e+01,2.985090e+01,2.908641e+01,2.728137e+01,2.694549e+01
885,2000-02-10 06:34:03.773000,141.456000,2.875807e+01,3.010454e+01,2.981834e+01,2.911919e+01,2.716129e+01,2.694895e+01
886,2000-02-10 06:34:03.933000,141.616000,2.883039e+01,3.018247e+01,2.990948e+01,2.913886e+01,2.720133e+01,2.694864e+01
887,2000-02-10 06:34:04.093000,141.776000,2.879752e+01,3.006556e+01,2.985090e+01,2.909297e+01,2.715461e+01,2.695113e+01
888,2000-02-10 06:34:04.253000,141.936000,2.868570e+01,3.009155e+01,2.974667e+01,2.914541e+01,2.711455e+01,2.695457e+01
889,2000-02-10 06:34:04.413000,142.096000,2.873833e+01,3.013702e+01,2.982485e+01,2.917817e+01,2.718131e+01,2.695754e+01
890,2000-02-10 06:34:04.573000,142.256000,2.872518e+01,3.012403e+01,2.982485e+01,2.915852e+01,2.713458e+01,2.695680e+01
891,2000-02-10 06:34:04.733000,142.416000,2.874491e+01,3.011104e+01,2.977273e+01,2.925022e+01,2.708784e+01,2.695395e+01
892,2000-02-10 06:34:04.893000,142.576000,2.886325e+01,3.021492e+01,2.984439e+01,2.927640e+01,2.730804e+01,2.704377e+01
893,2000-02-10 06:34:05.053000,142.736000,2.886325e+01,3.023439e+01,2.995503e+01,2.925676e+01,2.728804e+01,2.712054e+01
894,2000-02-10 06:34:05.213000,142.896000,2.897489e+01,3.048067e+01,3.005256e+01,2.931567e+01,2.728804e+01,2.713464e+01
895,2000-02-10 06:34:05.373000,143.056000,2.904707e+01,3.031222e+01,3.003956e+01,2.932875e+01,2.730804e+01,2.713975e+01
896,2000-02-10 06:34:05.533000,143.216000,2.892237e+01,3.033167e+01,2.991599e+01,2.929604e+01,2.732804e+01,2.713459e+01
