frame,abstime,reltime,april10_baselineBoardD_2.seq:Rectangle 1 [C]:max,april10_baselineBoardD_2.seq:Polygon 1 [C]:max,april10_baselineBoardD_2.seq:Rectangle 2 [C]:max,april10_baselineBoardD_2.seq:Rectangle 3 [C]:max,april10_baselineBoardD_2.seq:Rectangle 4 [C]:max,april10_baselineBoardD_2.seq:Rectangle 5 [C]:mean
377,2000-02-10 07:38:38.270000,60.166000,2.768733e+01,2.898145e+01,2.854740e+01,2.797257e+01,2.632362e+01,2.608499e+01
378,2000-02-10 07:38:38.431000,60.327000,2.776037e+01,2.895519e+01,2.856717e+01,2.799907e+01,2.637070e+01,2.608555e+01
379,2000-02-10 07:38:38.591000,60.487000,2.770725e+01,2.911264e+01,2.856717e+01,2.793945e+01,2.631689e+01,2.610001e+01
380,2000-02-10 07:38:38.751000,60.647000,2.763418e+01,2.901426e+01,2.862645e+01,2.800569e+01,2.634380e+01,2.610163e+01
381,2000-02-10 07:38:38.911000,60.807000,2.770725e+01,2.894206e+01,2.861328e+01,2.797257e+01,2.633707e+01,2.610549e+01
382,2000-02-10 07:38:39.071000,60.967000,2.765411e+01,2.901426e+01,2.854740e+01,2.795932e+01,2.630343e+01,2.611057e+01
383,2000-02-10 07:38:39.231000,61.127000,2.770061e+01,2.900114e+01,2.864620e+01,2.800569e+01,2.637743e+01,2.611664e+01
384,2000-02-10 07:38:39.391000,61.287000,2.767404e+01,2.898801e+01,2.856717e+01,2.802556e+01,2.637070e+01,2.612047e+01
385,2000-02-10 07:38:39.551000,61.447000,2.768733e+01,2.892893e+01,2.854740e+01,2.803218e+01,2.645137e+01,2.611549e+01
386,2000-02-10 07:38:39.711000,61.607000,2.769397e+01,2.896832e+01,2.862645e+01,2.794607e+01,2.637743e+01,2.612110e+01
387,2000-02-10 07:38:39.871000,61.767000,2.766740e+01,2.902082e+01,2.858035e+01,2.797920e+01,2.638415e+01,2.612046e+01
388,2000-02-10 07:38:40.031000,61.927000,2.766740e+01,2.903395e+01,2.860011e+01,2.797920e+01,2.645137e+01,2.612386e+01
389,2000-02-10 07:38:40.191000,62.087000,2.772718e+01,2.904707e+01,2.859352e+01,2.804542e+01,2.637743e+01,2.609887e+01
390,2000-02-10 07:38:40.351000,62.247000,2.766740e+01,2.909953e+01,2.861987e+01,2.801232e+01,2.634380e+01,2.609590e+01
391,2000-02-10 07:38:40.511000,62.407000,2.765411e+01,2.906018e+01,2.860669e+01,2.803880e+01,2.639760e+01,2.610323e+01
392,2000-02-10 07:38:40.671000,62.567000,2.780683e+01,2.902739e+01,2.860011e+01,2.801894e+01,2.637743e+01,2.610454e+01
393,2000-02-10 07:38:40.831000,62.727000,2.770061e+01,2.902739e+01,2.862645e+01,2.803218e+01,2.642449e+01,2.611563e+01
394,2000-02-10 07:38:40.991000,62.887000,2.773382e+01,2.907986e+01,2.858694e+01,2.799907e+01,2.639760e+01,2.612207e+01
395,2000-02-10 07:38:41.151000,63.047000,2.776037e+01,2.901426e+01,2.858694e+01,2.809837e+01,2.639087e+01,2.612091e+01
396,2000-02-10 07:38:41.311000,63.207000,2.768733e+01,2.904051e+01,2.869886e+01,2.806528e+01,2.645137e+01,2.613653e+01
397,2000-02-10 07:38:41.471000,63.367000,2.778692e+01,2.905363e+01,2.871860e+01,2.819097e+01,2.643121e+01,2.614547e+01
398,2000-02-10 07:38:41.631000,63.527000,2.772054e+01,2.909953e+01,2.873176e+01,2.798582e+01,2.641104e+01,2.614306e+01
399,2000-02-10 07:38:41.791000,63.687000,2.772054e+01,2.905363e+01,2.869228e+01,2.802556e+01,2.642449e+01,2.614427e+01
400,2000-02-10 07:38:41.951000,63.847000,2.780683e+01,2.900770e+01,2.865937e+01,2.799907e+01,2.641104e+01,2.615309e+01
401,2000-02-10 07:38:42.111000,64.007000,2.782673e+01,2.910608e+01,2.867253e+01,2.812484e+01,2.643793e+01,2.615515e+01
402,2000-02-10 07:38:42.271000,64.167000,2.778692e+01,2.911264e+01,2.866595e+01,2.799907e+01,2.641104e+01,2.615505e+01
403,2000-02-10 07:38:42.431000,64.327000,2.774709e+01,2.902082e+01,2.869228e+01,2.801894e+01,2.643121e+01,2.615857e+01
404,2000-02-10 07:38:42.591000,64.487000,2.778028e+01,2.902082e+01,2.863962e+01,2.804542e+01,2.640432e+01,2.616216e+01
405,2000-02-10 07:38:42.751000,64.647000,2.778028e+01,2.912575e+01,2.868570e+01,2.801232e+01,2.643121e+01,2.616943e+01
406,2000-02-10 07:38:42.911000,64.807000,2.785326e+01,2.913886e+01,2.872518e+01,2.805866e+01,2.651183e+01,2.618020e+01
407,2000-02-10 07:38:43.071000,64.967000,2.779355e+01,2.904051e+01,2.876464e+01,2.804542e+01,2.645137e+01,2.617420e+01
408,2000-02-10 07:38:43.231000,65.127000,2.774046e+01,2.904051e+01,2.867912e+01,2.808514e+01,2.641776e+01,2.617750e+01
409,2000-02-10 07:38:43.391000,65.287000,2.775373e+01,2.905363e+01,2.865279e+01,2.813807e+01,2.642449e+01,2.618375e+01
410,2000-02-10 07:38:43.551000,65.447000,2.781346e+01,2.917817e+01,2.867253e+01,2.808514e+01,2.639760e+01,2.618696e+01
411,2000-02-10 07:38:43.711000,65.607000,2.780019e+01,2.906674e+01,2.869228e+01,2.814468e+01,2.652526e+01,2.619315e+01
412,2000-02-10 07:38:43.871000,65.767000,2.780019e+01,2.908641e+01,2.865279e+01,2.810499e+01,2.646481e+01,2.619148e+01
413,2000-02-10 07:38:44.031000,65.927000,2.778692e+01,2.910608e+01,2.870544e+01,2.815130e+01,2.645137e+01,2.619436e+01
414,2000-02-10 07:38:44.191000,66.087000,2.782010e+01,2.906018e+01,2.865937e+01,2.803218e+01,2.647153e+01,2.619226e+01
415,2000-02-10 07:38:44.351000,66.247000,2.780683e+01,2.904051e+01,2.866595e+01,2.809176e+01,2.669971e+01,2.620348e+01
416,2000-02-10 07:38:44.511000,66.407000,2.782010e+01,2.902082e+01,2.864620e+01,2.807190e+01,2.653197e+01,2.618367e+01
417,2000-02-10 07:38:44.671000,66.567000,2.776037e+01,2.900114e+01,2.863304e+01,2.803218e+01,2.643121e+01,2.617641e+01
418,2000-02-10 07:38:44.831000,66.727000,2.782010e+01,2.913230e+01,2.870544e+01,2.817114e+01,2.652526e+01,2.617897e+01
419,2000-02-10 07:38:44.991000,66.887000,2.782010e+01,2.905363e+01,2.869228e+01,2.809837e+01,2.643121e+01,2.618096e+01
420,2000-02-10 07:38:45.151000,67.047000,2.782010e+01,2.906674e+01,2.866595e+01,2.809837e+01,2.642449e+01,2.618139e+01
421,2000-02-10 07:38:45.311000,67.207000,2.780019e+01,2.906674e+01,2.872518e+01,2.809176e+01,2.655883e+01,2.618182e+01
422,2000-02-10 07:38:45.471000,67.367000,2.779355e+01,2.905363e+01,2.868570e+01,2.816452e+01,2.642449e+01,2.619054e+01
423,2000-02-10 07:38:45.631000,67.527000,2.778028e+01,2.909953e+01,2.867912e+01,2.811822e+01,2.647824e+01,2.619536e+01
424,2000-02-10 07:38:45.791000,67.687000,2.781346e+01,2.907986e+01,2.865279e+01,2.809176e+01,2.651855e+01,2.619558e+01
425,2000-02-10 07:38:45.951000,67.847000,2.782673e+01,2.909297e+01,2.871202e+01,2.804542e+01,2.648496e+01,2.619912e+01
426,2000-02-10 07:38:46.111000,68.007000,2.780019e+01,2.903395e+01,2.869228e+01,2.805204e+01,2.641776e+01,2.620241e+01
427,2000-02-10 07:38:46.271000,68.167000,2.779355e+01,2.921093e+01,2.866595e+01,2.813807e+01,2.647153e+01,2.619730e+01
428,2000-02-10 07:38:46.431000,68.327000,2.785989e+01,2.920438e+01,2.871202e+01,2.812484e+01,2.650511e+01,2.620232e+01
429,2000-02-10 07:38:46.591000,68.487000,2.787979e+01,2.910608e+01,2.867912e+01,2.810499e+01,2.644465e+01,2.620818e+01
430,2000-02-10 07:38:46.751000,68.647000,2.785989e+01,2.909297e+01,2.871202e+01,2.818436e+01,2.647153e+01,2.623529e+01
431,2000-02-10 07:38:46.911000,68.807000,2.789968e+01,2.913886e+01,2.877122e+01,2.816452e+01,2.651855e+01,2.624336e+01
432,2000-02-10 07:38:47.072000,68.968000,2.782673e+01,2.917162e+01,2.881067e+01,2.813807e+01,2.649168e+01,2.624232e+01
433,2000-02-10 07:38:47.231000,69.127000,2.784000e+01,2.917162e+01,2.871860e+01,2.816452e+01,2.656554e+01,2.624666e+01
434,2000-02-10 07:38:47.391000,69.287000,2.788642e+01,2.911919e+01,2.875149e+01,2.818436e+01,2.653869e+01,2.625312e+01
435,2000-02-10 07:38:47.552000,69.448000,2.789305e+01,2.915852e+01,2.877122e+01,2.817114e+01,2.651855e+01,2.625329e+01
436,2000-02-10 07:38:47.712000,69.608000,2.793945e+01,2.925676e+01,2.875807e+01,2.810499e+01,2.649168e+01,2.625742e+01
437,2000-02-10 07:38:47.872000,69.768000,2.783336e+01,2.915196e+01,2.879095e+01,2.817114e+01,2.650511e+01,2.625688e+01
438,2000-02-10 07:38:48.032000,69.928000,2.793282e+01,2.917162e+01,2.888953e+01,2.819759e+01,2.655212e+01,2.626655e+01
439,2000-02-10 07:38:48.192000,70.088000,2.791956e+01,2.935492e+01,2.880410e+01,2.821742e+01,2.653197e+01,2.626820e+01
440,2000-02-10 07:38:48.352000,70.248000,2.789305e+01,2.919783e+01,2.875149e+01,2.825046e+01,2.648496e+01,2.626744e+01
441,2000-02-10 07:38:48.512000,70.408000,2.786653e+01,2.915196e+01,2.881067e+01,2.818436e+01,2.656554e+01,2.627030e+01
442,2000-02-10 07:38:48.672000,70.568000,2.789968e+01,2.926331e+01,2.876464e+01,2.825707e+01,2.649840e+01,2.627450e+01
443,2000-02-10 07:38:48.832000,70.728000,2.809176e+01,2.928949e+01,2.886325e+01,2.822403e+01,2.657226e+01,2.627819e+01
444,2000-02-10 07:38:48.992000,70.888000,2.805204e+01,2.925022e+01,2.888953e+01,2.817114e+01,2.651855e+01,2.627804e+01
445,2000-02-10 07:38:49.152000,71.048000,2.803880e+01,2.943338e+01,2.883696e+01,2.824385e+01,2.659239e+01,2.629201e+01
446,2000-02-10 07:38:49.312000,71.208000,2.805866e+01,2.923712e+01,2.888296e+01,2.817775e+01,2.655883e+01,2.629674e+01
447,2000-02-10 07:38:49.472000,71.368000,2.799245e+01,2.932875e+01,2.881724e+01,2.820420e+01,2.657897e+01,2.629662e+01
448,2000-02-10 07:38:49.632000,71.528000,2.799245e+01,2.917162e+01,2.882382e+01,2.820420e+01,2.669300e+01,2.630161e+01
449,2000-02-10 07:38:49.792000,71.688000,2.789968e+01,2.921748e+01,2.881067e+01,2.823063e+01,2.665948e+01,2.630275e+01
450,2000-02-10 07:38:49.952000,71.848000,2.794607e+01,2.934838e+01,2.885011e+01,2.818436e+01,2.662594e+01,2.630375e+01
451,2000-02-10 07:38:50.112000,72.008000,2.797257e+01,2.932875e+01,2.883039e+01,2.820420e+01,2.660581e+01,2.631130e+01
452,2000-02-10 07:38:50.272000,72.168000,2.797257e+01,2.933530e+01,2.884353e+01,2.825707e+01,2.661923e+01,2.634227e+01
453,2000-02-10 07:38:50.432000,72.328000,2.795932e+01,2.935492e+01,2.891580e+01,2.823724e+01,2.673322e+01,2.635662e+01
454,2000-02-10 07:38:50.592000,72.488000,2.797257e+01,2.926986e+01,2.893550e+01,2.829671e+01,2.663935e+01,2.635346e+01
455,2000-02-10 07:38:50.752000,72.648000,2.800569e+01,2.935492e+01,2.894863e+01,2.829671e+01,2.672652e+01,2.636371e+01
456,2000-02-10 07:38:50.912000,72.808000,2.809176e+01,2.926331e+01,2.898145e+01,2.828349e+01,2.663935e+01,2.636087e+01
457,2000-02-10 07:38:51.072000,72.968000,2.803218e+01,2.929604e+01,2.896176e+01,2.825707e+01,2.661252e+01,2.636895e+01
458,2000-02-10 07:38:51.232000,73.128000,2.801232e+01,2.929604e+01,2.899458e+01,2.832312e+01,2.658568e+01,2.637705e+01
459,2000-02-10 07:38:51.392000,73.288000,2.799907e+01,2.928295e+01,2.899458e+01,2.831652e+01,2.663935e+01,2.639245e+01
460,2000-02-10 07:38:51.552000,73.448000,2.805204e+01,2.933530e+01,2.892893e+01,2.828349e+01,2.666618e+01,2.639196e+01
461,2000-02-10 07:38:51.712000,73.608000,2.807852e+01,2.941377e+01,2.897489e+01,2.826368e+01,2.670641e+01,2.638837e+01
462,2000-02-10 07:38:51.872000,73.768000,2.808514e+01,2.933530e+01,2.900114e+01,2.830331e+01,2.672652e+01,2.639511e+01
463,2000-02-10 07:38:52.032000,73.928000,2.807852e+01,2.949872e+01,2.898801e+01,2.832973e+01,2.669300e+01,2.639882e+01
464,2000-02-10 07:38:52.192000,74.088000,2.807190e+01,2.937454e+01,2.896832e+01,2.833633e+01,2.667959e+01,2.640441e+01
465,2000-02-10 07:38:52.352000,74.248000,2.809176e+01,2.936800e+01,2.892237e+01,2.835613e+01,2.665948e+01,2.640828e+01
466,2000-02-10 07:38:52.512000,74.408000,2.805204e+01,2.940070e+01,2.890266e+01,2.831652e+01,2.665948e+01,2.640988e+01
467,2000-02-10 07:38:52.672000,74.568000,2.809837e+01,2.936146e+01,2.896176e+01,2.829671e+01,2.673993e+01,2.641429e+01
468,2000-02-10 07:38:52.832000,74.728000,2.805866e+01,2.942031e+01,2.906674e+01,2.829010e+01,2.673322e+01,2.641656e+01
469,2000-02-10 07:38:52.992000,74.888000,2.817114e+01,2.934184e+01,2.896176e+01,2.830331e+01,2.668630e+01,2.642211e+01
470,2000-02-10 07:38:53.152000,75.048000,2.805204e+01,2.933530e+01,2.903395e+01,2.829010e+01,2.674663e+01,2.642090e+01
471,2000-02-10 07:38:53.312000,75.208000,2.809176e+01,2.938762e+01,2.896832e+01,2.829010e+01,2.669971e+01,2.642097e+01
472,2000-02-10 07:38:53.472000,75.368000,2.806528e+01,2.938762e+01,2.900770e+01,2.831652e+01,2.668630e+01,2.642075e+01
473,2000-02-10 07:38:53.632000,75.528000,2.813145e+01,2.930258e+01,2.898801e+01,2.827689e+01,2.674663e+01,2.638965e+01
474,2000-02-10 07:38:53.792000,75.688000,2.804542e+01,2.930258e+01,2.892893e+01,2.827689e+01,2.673322e+01,2.638145e+01
475,2000-02-10 07:38:53.952000,75.848000,2.806528e+01,2.936146e+01,2.888953e+01,2.829671e+01,2.672652e+01,2.638144e+01
476,2000-02-10 07:38:54.112000,76.008000,2.800569e+01,2.928949e+01,2.889610e+01,2.827689e+01,2.664606e+01,2.638380e+01
477,2000-02-10 07:38:54.272000,76.168000,2.806528e+01,2.931567e+01,2.899458e+01,2.829671e+01,2.682031e+01,2.638292e+01
478,2000-02-10 07:38:54.432000,76.328000,2.803880e+01,2.932875e+01,2.896832e+01,2.826368e+01,2.669300e+01,2.638667e+01
479,2000-02-10 07:38:54.592000,76.488000,2.806528e+01,2.932221e+01,2.894863e+01,2.836273e+01,2.669300e+01,2.638925e+01
480,2000-02-10 07:38:54.752000,76.648000,2.808514e+01,2.935492e+01,2.903395e+01,2.829010e+01,2.666618e+01,2.637143e+01
481,2000-02-10 07:38:54.912000,76.808000,2.813145e+01,2.927640e+01,2.900770e+01,2.833633e+01,2.665948e+01,2.636013e+01
482,2000-02-10 07:38:55.072000,76.968000,2.799245e+01,2.924367e+01,2.892237e+01,2.826368e+01,2.668630e+01,2.636019e+01
483,2000-02-10 07:38:55.232000,77.128000,2.804542e+01,2.933530e+01,2.896176e+01,2.829010e+01,2.661252e+01,2.636192e+01
484,2000-02-10 07:38:55.392000,77.288000,2.797920e+01,2.936800e+01,2.892237e+01,2.825046e+01,2.664606e+01,2.636948e+01
485,2000-02-10 07:38:55.552000,77.448000,2.803880e+01,2.927640e+01,2.902739e+01,2.832312e+01,2.663935e+01,2.636727e+01
486,2000-02-10 07:38:55.712000,77.608000,2.803218e+01,2.926986e+01,2.903395e+01,2.831652e+01,2.665277e+01,2.637416e+01
487,2000-02-10 07:38:55.872000,77.768000,2.800569e+01,2.932875e+01,2.902739e+01,2.832973e+01,2.666618e+01,2.638156e+01
488,2000-02-10 07:38:56.032000,77.928000,2.806528e+01,2.932221e+01,2.899458e+01,2.829671e+01,2.663935e+01,2.638713e+01
489,2000-02-10 07:38:56.192000,78.088000,2.802556e+01,2.932221e+01,2.899458e+01,2.830331e+01,2.662594e+01,2.638302e+01
490,2000-02-10 07:38:56.352000,78.248000,2.807852e+01,2.932875e+01,2.898145e+01,2.830331e+01,2.666618e+01,2.638770e+01
491,2000-02-10 07:38:56.512000,78.408000,2.819759e+01,2.936146e+01,2.896832e+01,2.826368e+01,2.664606e+01,2.639541e+01
492,2000-02-10 07:38:56.672000,78.568000,2.802556e+01,2.930258e+01,2.902082e+01,2.836934e+01,2.663935e+01,2.639762e+01
493,2000-02-10 07:38:56.834000,78.730000,2.801894e+01,2.932221e+01,2.895519e+01,2.830991e+01,2.665948e+01,2.639212e+01
494,2000-02-10 07:38:56.993000,78.889000,2.800569e+01,2.932875e+01,2.892893e+01,2.833633e+01,2.671312e+01,2.639519e+01
495,2000-02-10 07:38:57.152000,79.048000,2.803218e+01,2.931567e+01,2.893550e+01,2.831652e+01,2.685379e+01,2.639629e+01
496,2000-02-10 07:38:57.312000,79.208000,2.797257e+01,2.936146e+01,2.897489e+01,2.829671e+01,2.664606e+01,2.639979e+01
497,2000-02-10 07:38:57.472000,79.368000,2.805866e+01,2.929604e+01,2.897489e+01,2.830991e+01,2.668630e+01,2.641102e+01
498,2000-02-10 07:38:57.633000,79.529000,2.808514e+01,2.934838e+01,2.896176e+01,2.832973e+01,2.666618e+01,2.640196e+01
499,2000-02-10 07:38:57.793000,79.689000,2.812484e+01,2.932221e+01,2.905363e+01,2.832312e+01,2.667289e+01,2.640772e+01
500,2000-02-10 07:38:57.953000,79.849000,2.805204e+01,2.937454e+01,2.907330e+01,2.831652e+01,2.666618e+01,2.641237e+01
501,2000-02-10 07:38:58.114000,80.010000,2.809837e+01,2.938108e+01,2.900770e+01,2.838254e+01,2.679352e+01,2.644920e+01
502,2000-02-10 07:38:58.274000,80.170000,2.809837e+01,2.958361e+01,2.907330e+01,2.843532e+01,2.673322e+01,2.647733e+01
503,2000-02-10 07:38:58.434000,80.330000,2.819759e+01,2.940723e+01,2.904051e+01,2.851445e+01,2.685379e+01,2.647497e+01
504,2000-02-10 07:38:58.594000,80.490000,2.815791e+01,2.944645e+01,2.894863e+01,2.843532e+01,2.675333e+01,2.647619e+01
505,2000-02-10 07:38:58.754000,80.650000,2.807190e+01,2.946606e+01,2.897489e+01,2.848808e+01,2.680022e+01,2.647996e+01
506,2000-02-10 07:38:58.914000,80.810000,2.813807e+01,2.949872e+01,2.896832e+01,2.844851e+01,2.677343e+01,2.648461e+01
507,2000-02-10 07:38:59.074000,80.970000,2.817114e+01,2.944645e+01,2.908641e+01,2.840233e+01,2.676673e+01,2.648049e+01
508,2000-02-10 07:38:59.234000,81.130000,2.809837e+01,2.943338e+01,2.901426e+01,2.839573e+01,2.677343e+01,2.647385e+01
509,2000-02-10 07:38:59.394000,81.290000,2.819759e+01,2.944645e+01,2.907330e+01,2.850127e+01,2.675333e+01,2.648512e+01
510,2000-02-10 07:38:59.554000,81.450000,2.819097e+01,2.942685e+01,2.910608e+01,2.842872e+01,2.678013e+01,2.648924e+01
511,2000-02-10 07:38:59.714000,81.610000,2.812484e+01,2.946606e+01,2.904707e+01,2.846830e+01,2.671312e+01,2.649156e+01
512,2000-02-10 07:38:59.874000,81.770000,2.812484e+01,2.949872e+01,2.911264e+01,2.844851e+01,2.673322e+01,2.648804e+01
513,2000-02-10 07:39:00.034000,81.930000,2.817775e+01,2.942031e+01,2.907986e+01,2.843532e+01,2.672652e+01,2.649140e+01
514,2000-02-10 07:39:00.194000,82.090000,2.823063e+01,2.951179e+01,2.904051e+01,2.844851e+01,2.674663e+01,2.649427e+01
515,2000-02-10 07:39:00.354000,82.250000,2.823724e+01,2.939416e+01,2.906018e+01,2.841553e+01,2.687387e+01,2.650303e+01
516,2000-02-10 07:39:00.514000,82.410000,2.822403e+01,2.955097e+01,2.901426e+01,2.850786e+01,2.682031e+01,2.651949e+01
517,2000-02-10 07:39:00.674000,82.570000,2.817775e+01,2.941377e+01,2.909953e+01,2.840893e+01,2.678013e+01,2.652109e+01
518,2000-02-10 07:39:00.834000,82.730000,2.823063e+01,2.947913e+01,2.903395e+01,2.842213e+01,2.678683e+01,2.652081e+01
519,2000-02-10 07:39:00.994000,82.890000,2.818436e+01,2.943992e+01,2.906674e+01,2.850786e+01,2.686718e+01,2.651896e+01
520,2000-02-10 07:39:01.154000,83.050000,2.817775e+01,2.943992e+01,2.907986e+01,2.842872e+01,2.686049e+01,2.652820e+01
521,2000-02-10 07:39:01.314000,83.210000,2.834293e+01,2.942685e+01,2.910608e+01,2.849467e+01,2.685379e+01,2.653049e+01
522,2000-02-10 07:39:01.474000,83.370000,2.825707e+01,2.946606e+01,2.915852e+01,2.847489e+01,2.679352e+01,2.655607e+01
523,2000-02-10 07:39:01.634000,83.530000,2.830991e+01,2.947913e+01,2.911919e+01,2.846170e+01,2.682031e+01,2.656137e+01
524,2000-02-10 07:39:01.794000,83.690000,2.826368e+01,2.945952e+01,2.917817e+01,2.846830e+01,2.676673e+01,2.656362e+01
525,2000-02-10 07:39:01.954000,83.850000,2.833633e+01,2.947259e+01,2.917162e+01,2.851445e+01,2.692071e+01,2.656681e+01
526,2000-02-10 07:39:02.114000,84.010000,2.829010e+01,2.953138e+01,2.915196e+01,2.855399e+01,2.679352e+01,2.656764e+01
527,2000-02-10 07:39:02.274000,84.170000,2.828349e+01,2.951832e+01,2.912575e+01,2.849467e+01,2.688726e+01,2.657235e+01
528,2000-02-10 07:39:02.434000,84.330000,2.828349e+01,2.949219e+01,2.912575e+01,2.847489e+01,2.683371e+01,2.656721e+01
529,2000-02-10 07:39:02.594000,84.490000,2.834953e+01,2.960972e+01,2.911264e+01,2.846170e+01,2.682701e+01,2.657031e+01
530,2000-02-10 07:39:02.754000,84.650000,2.829671e+01,2.947259e+01,2.920438e+01,2.853422e+01,2.686049e+01,2.657409e+01
531,2000-02-10 07:39:02.914000,84.810000,2.826368e+01,2.949219e+01,2.916507e+01,2.846830e+01,2.688056e+01,2.658070e+01
532,2000-02-10 07:39:03.074000,84.970000,2.828349e+01,2.950526e+01,2.918472e+01,2.848808e+01,2.686718e+01,2.657554e+01
533,2000-02-10 07:39:03.234000,85.130000,2.834953e+01,2.949872e+01,2.917817e+01,2.852763e+01,2.683371e+01,2.657700e+01
534,2000-02-10 07:39:03.394000,85.290000,2.829010e+01,2.952485e+01,2.913886e+01,2.852104e+01,2.688056e+01,2.658491e+01
535,2000-02-10 07:39:03.554000,85.450000,2.825707e+01,2.950526e+01,2.907330e+01,2.853422e+01,2.684710e+01,2.659024e+01
536,2000-02-10 07:39:03.714000,85.610000,2.827028e+01,2.948566e+01,2.907986e+01,2.850127e+01,2.684040e+01,2.658628e+01
537,2000-02-10 07:39:03.874000,85.770000,2.823063e+01,2.953138e+01,2.909953e+01,2.848808e+01,2.684040e+01,2.658856e+01
538,2000-02-10 07:39:04.034000,85.930000,2.831652e+01,2.951832e+01,2.912575e+01,2.854081e+01,2.684710e+01,2.658804e+01
539,2000-02-10 07:39:04.194000,86.090000,2.826368e+01,2.950526e+01,2.913886e+01,2.862645e+01,2.688726e+01,2.657800e+01
540,2000-02-10 07:39:04.355000,86.251000,2.821081e+01,2.947913e+01,2.910608e+01,2.855399e+01,2.680692e+01,2.657977e+01
541,2000-02-10 07:39:04.514000,86.410000,2.821081e+01,2.955750e+01,2.909953e+01,2.856717e+01,2.691402e+01,2.657782e+01
542,2000-02-10 07:39:04.674000,86.570000,2.829010e+01,2.955750e+01,2.911264e+01,2.851445e+01,2.686049e+01,2.658448e+01
543,2000-02-10 07:39:04.834000,86.730000,2.829671e+01,2.959666e+01,2.922402e+01,2.855399e+01,2.684040e+01,2.658660e+01
544,2000-02-10 07:39:04.994000,86.890000,2.827689e+01,2.951179e+01,2.913886e+01,2.870544e+01,2.686718e+01,2.659064e+01
545,2000-02-10 07:39:05.154000,87.050000,2.834953e+01,2.951179e+01,2.911264e+01,2.859352e+01,2.684040e+01,2.659468e+01
546,2000-02-10 07:39:05.314000,87.210000,2.831652e+01,2.952485e+01,2.911919e+01,2.859352e+01,2.682701e+01,2.659714e+01
547,2000-02-10 07:39:05.474000,87.370000,2.829671e+01,2.953138e+01,2.920438e+01,2.869886e+01,2.690733e+01,2.659069e+01
548,2000-02-10 07:39:05.634000,87.530000,2.833633e+01,2.955750e+01,2.922402e+01,2.854740e+01,2.687387e+01,2.659630e+01
549,2000-02-10 07:39:05.794000,87.690000,2.832312e+01,2.949219e+01,2.917162e+01,2.854740e+01,2.692740e+01,2.660035e+01
550,2000-02-10 07:39:05.954000,87.850000,2.832973e+01,2.956403e+01,2.920438e+01,2.861328e+01,2.686049e+01,2.660365e+01
551,2000-02-10 07:39:06.114000,88.010000,2.828349e+01,2.964234e+01,2.917162e+01,2.861987e+01,2.689395e+01,2.660707e+01
552,2000-02-10 07:39:06.274000,88.170000,2.830991e+01,2.953791e+01,2.913230e+01,2.862645e+01,2.689395e+01,2.660826e+01
553,2000-02-10 07:39:06.434000,88.330000,2.829010e+01,2.947259e+01,2.917162e+01,2.852763e+01,2.690733e+01,2.654503e+01
554,2000-02-10 07:39:06.594000,88.490000,2.823724e+01,2.949872e+01,2.909953e+01,2.854740e+01,2.679352e+01,2.653927e+01
555,2000-02-10 07:39:06.755000,88.651000,2.830331e+01,2.943992e+01,2.906674e+01,2.854081e+01,2.676673e+01,2.654665e+01
556,2000-02-10 07:39:06.915000,88.811000,2.818436e+01,2.949219e+01,2.910608e+01,2.852763e+01,2.678683e+01,2.654918e+01
557,2000-02-10 07:39:07.075000,88.971000,2.821081e+01,2.946606e+01,2.908641e+01,2.848149e+01,2.684040e+01,2.655473e+01
558,2000-02-10 07:39:07.235000,89.131000,2.825046e+01,2.943992e+01,2.913230e+01,2.857376e+01,2.682701e+01,2.655580e+01
559,2000-02-10 07:39:07.394000,89.290000,2.819759e+01,2.953138e+01,2.913230e+01,2.848808e+01,2.681362e+01,2.655495e+01
560,2000-02-10 07:39:07.554000,89.450000,2.825046e+01,2.950526e+01,2.910608e+01,2.868570e+01,2.686718e+01,2.655896e+01
561,2000-02-10 07:39:07.715000,89.611000,2.827689e+01,2.954444e+01,2.919783e+01,2.852763e+01,2.677343e+01,2.656066e+01
562,2000-02-10 07:39:07.875000,89.771000,2.819759e+01,2.956403e+01,2.917817e+01,2.850127e+01,2.680692e+01,2.656491e+01
563,2000-02-10 07:39:08.035000,89.931000,2.823063e+01,2.955097e+01,2.920438e+01,2.860011e+01,2.681362e+01,2.657287e+01
564,2000-02-10 07:39:08.195000,90.091000,2.832312e+01,2.946606e+01,2.909953e+01,2.854740e+01,2.684040e+01,2.657008e+01
565,2000-02-10 07:39:08.355000,90.251000,2.836934e+01,2.954444e+01,2.926986e+01,2.863304e+01,2.683371e+01,2.659784e+01
566,2000-02-10 07:39:08.515000,90.411000,2.833633e+01,2.950526e+01,2.919128e+01,2.862645e+01,2.686718e+01,2.661026e+01
567,2000-02-10 07:39:08.675000,90.571000,2.839573e+01,2.958361e+01,2.923712e+01,2.859352e+01,2.684710e+01,2.661001e+01
568,2000-02-10 07:39:08.835000,90.731000,2.827028e+01,2.954444e+01,2.917162e+01,2.867912e+01,2.690064e+01,2.662096e+01
569,2000-02-10 07:39:08.995000,90.891000,2.837594e+01,2.966191e+01,2.918472e+01,2.860011e+01,2.701433e+01,2.661956e+01
570,2000-02-10 07:39:09.155000,91.051000,2.831652e+01,2.960972e+01,2.917162e+01,2.862645e+01,2.689395e+01,2.662098e+01
