frame,abstime,reltime,april10_baselineBoardA_0.seq:Rectangle 1 [C]:max,april10_baselineBoardA_0.seq:Polygon 1 [C]:max,april10_baselineBoardA_0.seq:Rectangle 2 [C]:max,april10_baselineBoardA_0.seq:Rectangle 3 [C]:max,april10_baselineBoardA_0.seq:Rectangle 4 [C]:max,april10_baselineBoardA_0.seq:Rectangle 5 [C]:mean
563,2000-02-10 04:50:06.859000,89.932000,2.772718e+01,2.898145e+01,2.853422e+01,2.806528e+01,2.617550e+01,2.583175e+01
564,2000-02-10 04:50:07.019000,90.092000,2.772054e+01,2.895519e+01,2.863962e+01,2.800569e+01,2.617550e+01,2.582948e+01
565,2000-02-10 04:50:07.179000,90.252000,2.766076e+01,2.892237e+01,2.852763e+01,2.797257e+01,2.622939e+01,2.582602e+01
566,2000-02-10 04:50:07.339000,90.412000,2.768733e+01,2.894863e+01,2.854740e+01,2.803880e+01,2.624285e+01,2.584074e+01
567,2000-02-10 04:50:07.499000,90.572000,2.768733e+01,2.906018e+01,2.854740e+01,2.800569e+01,2.622939e+01,2.584312e+01
568,2000-02-10 04:50:07.659000,90.732000,2.770725e+01,2.902082e+01,2.854740e+01,2.801894e+01,2.623612e+01,2.584107e+01
569,2000-02-10 04:50:07.819000,90.892000,2.766076e+01,2.902082e+01,2.854740e+01,2.800569e+01,2.620918e+01,2.584191e+01
570,2000-02-10 04:50:07.979000,91.052000,2.772054e+01,2.896832e+01,2.854081e+01,2.800569e+01,2.624959e+01,2.584902e+01
571,2000-02-10 04:50:08.139000,91.212000,2.763418e+01,2.899458e+01,2.860011e+01,2.805204e+01,2.620245e+01,2.583621e+01
572,2000-02-10 04:50:08.299000,91.372000,2.783336e+01,2.894206e+01,2.854081e+01,2.807852e+01,2.622939e+01,2.583770e+01
573,2000-02-10 04:50:08.459000,91.532000,2.766076e+01,2.896832e+01,2.856058e+01,2.801894e+01,2.627651e+01,2.583409e+01
574,2000-02-10 04:50:08.619000,91.692000,2.776701e+01,2.902739e+01,2.863962e+01,2.813145e+01,2.624959e+01,2.590533e+01
575,2000-02-10 04:50:08.779000,91.852000,2.782673e+01,2.907986e+01,2.867912e+01,2.812484e+01,2.625632e+01,2.591518e+01
576,2000-02-10 04:50:08.939000,92.012000,2.780019e+01,2.904051e+01,2.869228e+01,2.803880e+01,2.628997e+01,2.591410e+01
577,2000-02-10 04:50:09.099000,92.172000,2.776037e+01,2.902082e+01,2.860011e+01,2.809837e+01,2.626305e+01,2.591482e+01
578,2000-02-10 04:50:09.259000,92.332000,2.784663e+01,2.900114e+01,2.867912e+01,2.812484e+01,2.629670e+01,2.592089e+01
579,2000-02-10 04:50:09.419000,92.492000,2.778692e+01,2.913230e+01,2.873833e+01,2.807190e+01,2.625632e+01,2.591355e+01
580,2000-02-10 04:50:09.579000,92.652000,2.776037e+01,2.907330e+01,2.861328e+01,2.813807e+01,2.628324e+01,2.591021e+01
581,2000-02-10 04:50:09.739000,92.812000,2.776037e+01,2.903395e+01,2.863962e+01,2.818436e+01,2.626305e+01,2.591113e+01
582,2000-02-10 04:50:09.900000,92.973000,2.773382e+01,2.906018e+01,2.861987e+01,2.805204e+01,2.625632e+01,2.591449e+01
583,2000-02-10 04:50:10.059000,93.132000,2.784000e+01,2.902082e+01,2.857376e+01,2.808514e+01,2.635725e+01,2.591532e+01
584,2000-02-10 04:50:10.219000,93.292000,2.773382e+01,2.905363e+01,2.865279e+01,2.811822e+01,2.631016e+01,2.590844e+01
585,2000-02-10 04:50:10.379000,93.452000,2.780683e+01,2.916507e+01,2.860011e+01,2.808514e+01,2.629670e+01,2.591392e+01
586,2000-02-10 04:50:10.539000,93.612000,2.778692e+01,2.903395e+01,2.861328e+01,2.807190e+01,2.628997e+01,2.591272e+01
587,2000-02-10 04:50:10.699000,93.772000,2.780019e+01,2.902739e+01,2.863962e+01,2.813807e+01,2.633707e+01,2.592719e+01
588,2000-02-10 04:50:10.859000,93.932000,2.777365e+01,2.905363e+01,2.867253e+01,2.809837e+01,2.636398e+01,2.594434e+01
589,2000-02-10 04:50:11.019000,94.092000,2.782010e+01,2.918472e+01,2.863962e+01,2.813807e+01,2.635052e+01,2.594114e+01
590,2000-02-10 04:50:11.179000,94.252000,2.782010e+01,2.902739e+01,2.868570e+01,2.813145e+01,2.631016e+01,2.594439e+01
591,2000-02-10 04:50:11.339000,94.412000,2.786653e+01,2.908641e+01,2.871860e+01,2.811161e+01,2.633035e+01,2.594388e+01
592,2000-02-10 04:50:11.499000,94.572000,2.774709e+01,2.907986e+01,2.874491e+01,2.814468e+01,2.639760e+01,2.594223e+01
593,2000-02-10 04:50:11.659000,94.732000,2.778028e+01,2.905363e+01,2.879752e+01,2.815130e+01,2.636398e+01,2.594212e+01
594,2000-02-10 04:50:11.819000,94.892000,2.789968e+01,2.910608e+01,2.871202e+01,2.810499e+01,2.640432e+01,2.595223e+01
595,2000-02-10 04:50:11.979000,95.052000,2.779355e+01,2.915196e+01,2.877780e+01,2.809837e+01,2.634380e+01,2.594416e+01
596,2000-02-10 04:50:12.139000,95.212000,2.782673e+01,2.906018e+01,2.869228e+01,2.812484e+01,2.643121e+01,2.594569e+01
597,2000-02-10 04:50:12.299000,95.372000,2.780683e+01,2.906018e+01,2.862645e+01,2.813807e+01,2.639087e+01,2.594393e+01
598,2000-02-10 04:50:12.459000,95.532000,2.780019e+01,2.906018e+01,2.869228e+01,2.813145e+01,2.626978e+01,2.594302e+01
599,2000-02-10 04:50:12.619000,95.692000,2.780019e+01,2.908641e+01,2.862645e+01,2.809176e+01,2.630343e+01,2.594456e+01
600,2000-02-10 04:50:12.779000,95.852000,2.785989e+01,2.914541e+01,2.861987e+01,2.812484e+01,2.640432e+01,2.594236e+01
601,2000-02-10 04:50:12.939000,96.012000,2.783336e+01,2.908641e+01,2.866595e+01,2.817775e+01,2.636398e+01,2.597023e+01
602,2000-02-10 04:50:13.099000,96.172000,2.793945e+01,2.911919e+01,2.873176e+01,2.809837e+01,2.641776e+01,2.597298e+01
603,2000-02-10 04:50:13.259000,96.332000,2.791294e+01,2.914541e+01,2.867912e+01,2.814468e+01,2.636398e+01,2.597293e+01
604,2000-02-10 04:50:13.419000,96.492000,2.800569e+01,2.906674e+01,2.870544e+01,2.814468e+01,2.635725e+01,2.597236e+01
605,2000-02-10 04:50:13.579000,96.652000,2.779355e+01,2.909953e+01,2.868570e+01,2.816452e+01,2.634380e+01,2.597824e+01
606,2000-02-10 04:50:13.739000,96.812000,2.784000e+01,2.907986e+01,2.873176e+01,2.815791e+01,2.637070e+01,2.597669e+01
607,2000-02-10 04:50:13.899000,96.972000,2.789305e+01,2.913230e+01,2.877122e+01,2.813807e+01,2.637743e+01,2.597809e+01
608,2000-02-10 04:50:14.059000,97.132000,2.783336e+01,2.913230e+01,2.870544e+01,2.826368e+01,2.640432e+01,2.598533e+01
609,2000-02-10 04:50:14.219000,97.292000,2.786653e+01,2.915196e+01,2.870544e+01,2.813145e+01,2.643121e+01,2.598043e+01
610,2000-02-10 04:50:14.380000,97.453000,2.782010e+01,2.912575e+01,2.867912e+01,2.812484e+01,2.638415e+01,2.597923e+01
611,2000-02-10 04:50:14.540000,97.613000,2.785989e+01,2.908641e+01,2.874491e+01,2.810499e+01,2.639760e+01,2.598141e+01
612,2000-02-10 04:50:14.700000,97.773000,2.781346e+01,2.907986e+01,2.865279e+01,2.816452e+01,2.634380e+01,2.598124e+01
613,2000-02-10 04:50:14.860000,97.933000,2.783336e+01,2.913230e+01,2.861987e+01,2.815791e+01,2.638415e+01,2.597052e+01
614,2000-02-10 04:50:15.020000,98.093000,2.801232e+01,2.907986e+01,2.869886e+01,2.817114e+01,2.637070e+01,2.597040e+01
615,2000-02-10 04:50:15.180000,98.253000,2.786653e+01,2.911264e+01,2.871202e+01,2.811822e+01,2.631689e+01,2.596513e+01
616,2000-02-10 04:50:15.340000,98.413000,2.780683e+01,2.916507e+01,2.877122e+01,2.810499e+01,2.637070e+01,2.596599e+01
617,2000-02-10 04:50:15.500000,98.573000,2.782673e+01,2.913230e+01,2.884353e+01,2.807852e+01,2.633707e+01,2.596145e+01
618,2000-02-10 04:50:15.660000,98.733000,2.787979e+01,2.917162e+01,2.884353e+01,2.809837e+01,2.632362e+01,2.596448e+01
619,2000-02-10 04:50:15.820000,98.893000,2.791294e+01,2.911919e+01,2.881724e+01,2.816452e+01,2.637070e+01,2.595584e+01
620,2000-02-10 04:50:15.980000,99.053000,2.780683e+01,2.923057e+01,2.869228e+01,2.815791e+01,2.631689e+01,2.595354e+01
621,2000-02-10 04:50:16.140000,99.213000,2.780019e+01,2.921748e+01,2.875807e+01,2.813807e+01,2.631689e+01,2.595061e+01
622,2000-02-10 04:50:16.300000,99.373000,2.787316e+01,2.905363e+01,2.881724e+01,2.806528e+01,2.634380e+01,2.595740e+01
623,2000-02-10 04:50:16.460000,99.533000,2.780019e+01,2.909297e+01,2.871202e+01,2.809837e+01,2.626978e+01,2.594954e+01
624,2000-02-10 04:50:16.620000,99.693000,2.780683e+01,2.918472e+01,2.867912e+01,2.815130e+01,2.636398e+01,2.596671e+01
625,2000-02-10 04:50:16.780000,99.853000,2.782010e+01,2.909297e+01,2.880410e+01,2.815130e+01,2.637743e+01,2.596795e+01
626,2000-02-10 04:50:16.940000,100.013000,2.787316e+01,2.912575e+01,2.877780e+01,2.815791e+01,2.639087e+01,2.599881e+01
627,2000-02-10 04:50:17.100000,100.173000,2.798582e+01,2.921093e+01,2.874491e+01,2.815130e+01,2.646481e+01,2.600302e+01
628,2000-02-10 04:50:17.260000,100.333000,2.796595e+01,2.918472e+01,2.871860e+01,2.810499e+01,2.643793e+01,2.600629e+01
629,2000-02-10 04:50:17.420000,100.493000,2.791956e+01,2.915852e+01,2.870544e+01,2.815791e+01,2.652526e+01,2.599677e+01
630,2000-02-10 04:50:17.580000,100.653000,2.796595e+01,2.913230e+01,2.871860e+01,2.811161e+01,2.645137e+01,2.599804e+01
631,2000-02-10 04:50:17.740000,100.813000,2.789968e+01,2.915196e+01,2.867912e+01,2.813807e+01,2.641776e+01,2.600101e+01
632,2000-02-10 04:50:17.900000,100.973000,2.784663e+01,2.919783e+01,2.871202e+01,2.815130e+01,2.649168e+01,2.600256e+01
633,2000-02-10 04:50:18.060000,101.133000,2.787979e+01,2.919128e+01,2.869228e+01,2.819759e+01,2.642449e+01,2.599421e+01
634,2000-02-10 04:50:18.220000,101.293000,2.784663e+01,2.913886e+01,2.894206e+01,2.820420e+01,2.641104e+01,2.599502e+01
635,2000-02-10 04:50:18.380000,101.453000,2.791956e+01,2.911919e+01,2.867253e+01,2.819759e+01,2.637743e+01,2.600039e+01
636,2000-02-10 04:50:18.540000,101.613000,2.802556e+01,2.913886e+01,2.873833e+01,2.821742e+01,2.638415e+01,2.600104e+01
637,2000-02-10 04:50:18.700000,101.773000,2.786653e+01,2.915852e+01,2.881067e+01,2.815130e+01,2.637743e+01,2.600282e+01
638,2000-02-10 04:50:18.860000,101.933000,2.789305e+01,2.909953e+01,2.879095e+01,2.825707e+01,2.637743e+01,2.599702e+01
639,2000-02-10 04:50:19.020000,102.093000,2.794607e+01,2.919128e+01,2.868570e+01,2.816452e+01,2.639087e+01,2.600334e+01
640,2000-02-10 04:50:19.180000,102.253000,2.791956e+01,2.920438e+01,2.874491e+01,2.818436e+01,2.639760e+01,2.601655e+01
641,2000-02-10 04:50:19.340000,102.413000,2.797920e+01,2.922402e+01,2.867912e+01,2.822403e+01,2.633035e+01,2.601293e+01
642,2000-02-10 04:50:19.500000,102.573000,2.805866e+01,2.918472e+01,2.878437e+01,2.814468e+01,2.637070e+01,2.601442e+01
643,2000-02-10 04:50:19.660000,102.733000,2.796595e+01,2.927640e+01,2.870544e+01,2.825046e+01,2.645809e+01,2.601064e+01
644,2000-02-10 04:50:19.820000,102.893000,2.799907e+01,2.917162e+01,2.871860e+01,2.814468e+01,2.641104e+01,2.600828e+01
645,2000-02-10 04:50:19.980000,103.053000,2.789968e+01,2.915196e+01,2.870544e+01,2.817114e+01,2.640432e+01,2.600896e+01
646,2000-02-10 04:50:20.140000,103.213000,2.791956e+01,2.916507e+01,2.876464e+01,2.820420e+01,2.641104e+01,2.601001e+01
647,2000-02-10 04:50:20.300000,103.373000,2.790631e+01,2.920438e+01,2.869228e+01,2.817775e+01,2.642449e+01,2.601034e+01
648,2000-02-10 04:50:20.460000,103.533000,2.786653e+01,2.922402e+01,2.873176e+01,2.818436e+01,2.636398e+01,2.600595e+01
649,2000-02-10 04:50:20.620000,103.693000,2.789305e+01,2.926986e+01,2.878437e+01,2.819759e+01,2.635725e+01,2.600801e+01
650,2000-02-10 04:50:20.780000,103.853000,2.791956e+01,2.911264e+01,2.881067e+01,2.824385e+01,2.635052e+01,2.600943e+01
651,2000-02-10 04:50:20.940000,104.013000,2.788642e+01,2.913230e+01,2.872518e+01,2.812484e+01,2.636398e+01,2.600975e+01
652,2000-02-10 04:50:21.100000,104.173000,2.796595e+01,2.915852e+01,2.873833e+01,2.825046e+01,2.640432e+01,2.603122e+01
653,2000-02-10 04:50:21.260000,104.333000,2.801232e+01,2.917817e+01,2.885011e+01,2.823063e+01,2.640432e+01,2.602689e+01
654,2000-02-10 04:50:21.420000,104.493000,2.787316e+01,2.917817e+01,2.871202e+01,2.831652e+01,2.639760e+01,2.603037e+01
655,2000-02-10 04:50:21.580000,104.653000,2.791294e+01,2.922402e+01,2.875149e+01,2.821742e+01,2.641776e+01,2.603093e+01
656,2000-02-10 04:50:21.740000,104.813000,2.791294e+01,2.919128e+01,2.880410e+01,2.817775e+01,2.643793e+01,2.603419e+01
657,2000-02-10 04:50:21.900000,104.973000,2.792619e+01,2.915852e+01,2.872518e+01,2.818436e+01,2.640432e+01,2.602313e+01
658,2000-02-10 04:50:22.060000,105.133000,2.795932e+01,2.919783e+01,2.870544e+01,2.817114e+01,2.641104e+01,2.602522e+01
659,2000-02-10 04:50:22.220000,105.293000,2.801232e+01,2.919128e+01,2.875149e+01,2.823724e+01,2.647824e+01,2.605368e+01
660,2000-02-10 04:50:22.380000,105.453000,2.793945e+01,2.921748e+01,2.883696e+01,2.821081e+01,2.647824e+01,2.605844e+01
661,2000-02-10 04:50:22.540000,105.613000,2.789968e+01,2.915852e+01,2.875149e+01,2.819097e+01,2.652526e+01,2.605318e+01
662,2000-02-10 04:50:22.700000,105.773000,2.793282e+01,2.923057e+01,2.877122e+01,2.819097e+01,2.646481e+01,2.605319e+01
663,2000-02-10 04:50:22.861000,105.934000,2.791956e+01,2.922402e+01,2.874491e+01,2.824385e+01,2.644465e+01,2.605182e+01
664,2000-02-10 04:50:23.020000,106.093000,2.789968e+01,2.921748e+01,2.877780e+01,2.828349e+01,2.645137e+01,2.605274e+01
665,2000-02-10 04:50:23.180000,106.253000,2.796595e+01,2.921748e+01,2.883696e+01,2.818436e+01,2.650511e+01,2.605487e+01
666,2000-02-10 04:50:23.341000,106.414000,2.797257e+01,2.922402e+01,2.872518e+01,2.814468e+01,2.649840e+01,2.604002e+01
667,2000-02-10 04:50:23.501000,106.574000,2.795270e+01,2.934184e+01,2.885668e+01,2.816452e+01,2.646481e+01,2.604081e+01
668,2000-02-10 04:50:23.661000,106.734000,2.795932e+01,2.920438e+01,2.880410e+01,2.821742e+01,2.640432e+01,2.603917e+01
669,2000-02-10 04:50:23.821000,106.894000,2.799907e+01,2.917817e+01,2.877780e+01,2.819759e+01,2.638415e+01,2.603499e+01
670,2000-02-10 04:50:23.981000,107.054000,2.795270e+01,2.923712e+01,2.873176e+01,2.818436e+01,2.639760e+01,2.603952e+01
671,2000-02-10 04:50:24.141000,107.214000,2.799907e+01,2.925676e+01,2.882382e+01,2.815130e+01,2.644465e+01,2.604190e+01
672,2000-02-10 04:50:24.301000,107.374000,2.792619e+01,2.916507e+01,2.873176e+01,2.817114e+01,2.647824e+01,2.604350e+01
673,2000-02-10 04:50:24.461000,107.534000,2.801232e+01,2.921748e+01,2.875807e+01,2.822403e+01,2.647824e+01,2.604213e+01
674,2000-02-10 04:50:24.621000,107.694000,2.792619e+01,2.919128e+01,2.871202e+01,2.826368e+01,2.641104e+01,2.603342e+01
675,2000-02-10 04:50:24.781000,107.854000,2.789968e+01,2.923712e+01,2.876464e+01,2.822403e+01,2.645137e+01,2.603245e+01
676,2000-02-10 04:50:24.941000,108.014000,2.798582e+01,2.917817e+01,2.869228e+01,2.825707e+01,2.647824e+01,2.603898e+01
677,2000-02-10 04:50:25.101000,108.174000,2.799907e+01,2.917162e+01,2.881724e+01,2.820420e+01,2.643121e+01,2.603664e+01
678,2000-02-10 04:50:25.261000,108.334000,2.795270e+01,2.917817e+01,2.879752e+01,2.821742e+01,2.639760e+01,2.603563e+01
679,2000-02-10 04:50:25.421000,108.494000,2.801894e+01,2.919783e+01,2.875807e+01,2.821081e+01,2.643793e+01,2.603922e+01
680,2000-02-10 04:50:25.581000,108.654000,2.800569e+01,2.919783e+01,2.872518e+01,2.815130e+01,2.639760e+01,2.602718e+01
681,2000-02-10 04:50:25.741000,108.814000,2.791956e+01,2.920438e+01,2.877122e+01,2.815791e+01,2.651183e+01,2.602372e+01
682,2000-02-10 04:50:25.901000,108.974000,2.802556e+01,2.928295e+01,2.871202e+01,2.834293e+01,2.639087e+01,2.603124e+01
683,2000-02-10 04:50:26.061000,109.134000,2.806528e+01,2.921748e+01,2.880410e+01,2.826368e+01,2.653869e+01,2.602616e+01
684,2000-02-10 04:50:26.221000,109.294000,2.802556e+01,2.925676e+01,2.874491e+01,2.821081e+01,2.643793e+01,2.602913e+01
685,2000-02-10 04:50:26.381000,109.454000,2.790631e+01,2.921748e+01,2.873176e+01,2.827028e+01,2.634380e+01,2.602975e+01
686,2000-02-10 04:50:26.541000,109.614000,2.788642e+01,2.913886e+01,2.890266e+01,2.819097e+01,2.639760e+01,2.602768e+01
687,2000-02-10 04:50:26.701000,109.774000,2.795270e+01,2.921093e+01,2.884353e+01,2.823063e+01,2.643121e+01,2.602806e+01
688,2000-02-10 04:50:26.861000,109.934000,2.797920e+01,2.920438e+01,2.878437e+01,2.815130e+01,2.638415e+01,2.602250e+01
689,2000-02-10 04:50:27.021000,110.094000,2.809837e+01,2.931567e+01,2.885011e+01,2.829671e+01,2.645137e+01,2.608370e+01
690,2000-02-10 04:50:27.181000,110.254000,2.809837e+01,2.931567e+01,2.883696e+01,2.829671e+01,2.646481e+01,2.609351e+01
691,2000-02-10 04:50:27.341000,110.414000,2.797920e+01,2.929604e+01,2.884353e+01,2.831652e+01,2.668630e+01,2.609757e+01
692,2000-02-10 04:50:27.501000,110.574000,2.804542e+01,2.927640e+01,2.900770e+01,2.824385e+01,2.649168e+01,2.609727e+01
693,2000-02-10 04:50:27.661000,110.734000,2.799245e+01,2.930912e+01,2.883039e+01,2.825046e+01,2.645809e+01,2.609130e+01
694,2000-02-10 04:50:27.821000,110.894000,2.798582e+01,2.931567e+01,2.875807e+01,2.825046e+01,2.646481e+01,2.608724e+01
695,2000-02-10 04:50:27.981000,111.054000,2.809176e+01,2.927640e+01,2.882382e+01,2.827689e+01,2.651183e+01,2.610946e+01
696,2000-02-10 04:50:28.141000,111.214000,2.811161e+01,2.932221e+01,2.896832e+01,2.830991e+01,2.659239e+01,2.614806e+01
697,2000-02-10 04:50:28.301000,111.374000,2.815791e+01,2.930912e+01,2.888953e+01,2.830991e+01,2.651855e+01,2.615107e+01
698,2000-02-10 04:50:28.461000,111.534000,2.803218e+01,2.931567e+01,2.883039e+01,2.830331e+01,2.651855e+01,2.615077e+01
699,2000-02-10 04:50:28.621000,111.694000,2.801232e+01,2.932221e+01,2.890923e+01,2.833633e+01,2.655212e+01,2.615349e+01
700,2000-02-10 04:50:28.781000,111.854000,2.810499e+01,2.931567e+01,2.894206e+01,2.834293e+01,2.655212e+01,2.615847e+01
701,2000-02-10 04:50:28.941000,112.014000,2.809837e+01,2.933530e+01,2.886325e+01,2.830331e+01,2.660581e+01,2.615044e+01
702,2000-02-10 04:50:29.101000,112.174000,2.803218e+01,2.930912e+01,2.884353e+01,2.830991e+01,2.653197e+01,2.615602e+01
703,2000-02-10 04:50:29.261000,112.334000,2.807852e+01,2.932875e+01,2.884353e+01,2.844851e+01,2.650511e+01,2.615478e+01
704,2000-02-10 04:50:29.421000,112.494000,2.802556e+01,2.930258e+01,2.885668e+01,2.832973e+01,2.649840e+01,2.615199e+01
705,2000-02-10 04:50:29.581000,112.654000,2.809176e+01,2.938762e+01,2.883039e+01,2.825046e+01,2.655212e+01,2.615368e+01
706,2000-02-10 04:50:29.741000,112.814000,2.809176e+01,2.938762e+01,2.883039e+01,2.824385e+01,2.659239e+01,2.614431e+01
707,2000-02-10 04:50:29.901000,112.974000,2.817114e+01,2.939416e+01,2.888953e+01,2.829010e+01,2.659239e+01,2.615154e+01
708,2000-02-10 04:50:30.061000,113.134000,2.811822e+01,2.933530e+01,2.886325e+01,2.829671e+01,2.655212e+01,2.613288e+01
709,2000-02-10 04:50:30.221000,113.294000,2.803218e+01,2.932875e+01,2.886982e+01,2.832973e+01,2.654540e+01,2.612256e+01
710,2000-02-10 04:50:30.381000,113.454000,2.813807e+01,2.946606e+01,2.886325e+01,2.832973e+01,2.653197e+01,2.612208e+01
711,2000-02-10 04:50:30.541000,113.614000,2.806528e+01,2.937454e+01,2.887639e+01,2.823724e+01,2.647824e+01,2.612589e+01
712,2000-02-10 04:50:30.701000,113.774000,2.807190e+01,2.936800e+01,2.884353e+01,2.823063e+01,2.646481e+01,2.612205e+01
713,2000-02-10 04:50:30.861000,113.934000,2.804542e+01,2.932221e+01,2.885011e+01,2.825046e+01,2.653869e+01,2.612880e+01
714,2000-02-10 04:50:31.021000,114.094000,2.803880e+01,2.942031e+01,2.888953e+01,2.824385e+01,2.651855e+01,2.612469e+01
715,2000-02-10 04:50:31.181000,114.254000,2.804542e+01,2.930912e+01,2.881724e+01,2.820420e+01,2.651855e+01,2.612305e+01
716,2000-02-10 04:50:31.342000,114.415000,2.809837e+01,2.938108e+01,2.882382e+01,2.831652e+01,2.649168e+01,2.612057e+01
717,2000-02-10 04:50:31.501000,114.574000,2.801232e+01,2.931567e+01,2.888296e+01,2.823724e+01,2.653197e+01,2.612251e+01
718,2000-02-10 04:50:31.661000,114.734000,2.802556e+01,2.939416e+01,2.881724e+01,2.825707e+01,2.655212e+01,2.612207e+01
719,2000-02-10 04:50:31.822000,114.895000,2.801894e+01,2.933530e+01,2.888296e+01,2.829671e+01,2.655883e+01,2.611904e+01
720,2000-02-10 04:50:31.981000,115.054000,2.801894e+01,2.936800e+01,2.896176e+01,2.821081e+01,2.650511e+01,2.611394e+01
721,2000-02-10 04:50:32.141000,115.214000,2.805866e+01,2.926986e+01,2.885668e+01,2.823063e+01,2.649168e+01,2.611364e+01
722,2000-02-10 04:50:32.302000,115.375000,2.801894e+01,2.928949e+01,2.891580e+01,2.821742e+01,2.647824e+01,2.611281e+01
723,2000-02-10 04:50:32.462000,115.535000,2.808514e+01,2.926986e+01,2.893550e+01,2.830991e+01,2.647824e+01,2.612008e+01
724,2000-02-10 04:50:32.622000,115.695000,2.807852e+01,2.929604e+01,2.882382e+01,2.821081e+01,2.641104e+01,2.608011e+01
725,2000-02-10 04:50:32.782000,115.855000,2.801232e+01,2.928949e+01,2.879752e+01,2.830991e+01,2.649168e+01,2.605257e+01
726,2000-02-10 04:50:32.942000,116.015000,2.795932e+01,2.920438e+01,2.888953e+01,2.824385e+01,2.635725e+01,2.604256e+01
727,2000-02-10 04:50:33.102000,116.175000,2.793945e+01,2.927640e+01,2.877780e+01,2.825707e+01,2.648496e+01,2.604031e+01
728,2000-02-10 04:50:33.262000,116.335000,2.799907e+01,2.919783e+01,2.878437e+01,2.821081e+01,2.649840e+01,2.604095e+01
729,2000-02-10 04:50:33.422000,116.495000,2.791294e+01,2.923057e+01,2.876464e+01,2.823724e+01,2.640432e+01,2.604765e+01
730,2000-02-10 04:50:33.582000,116.655000,2.794607e+01,2.925022e+01,2.881067e+01,2.825046e+01,2.648496e+01,2.605260e+01
731,2000-02-10 04:50:33.742000,116.815000,2.800569e+01,2.924367e+01,2.877780e+01,2.822403e+01,2.639087e+01,2.604806e+01
732,2000-02-10 04:50:33.902000,116.975000,2.795932e+01,2.921093e+01,2.882382e+01,2.823063e+01,2.645137e+01,2.604674e+01
733,2000-02-10 04:50:34.062000,117.135000,2.808514e+01,2.920438e+01,2.881067e+01,2.818436e+01,2.647153e+01,2.604987e+01
734,2000-02-10 04:50:34.222000,117.295000,2.796595e+01,2.922402e+01,2.875807e+01,2.818436e+01,2.639760e+01,2.604198e+01
735,2000-02-10 04:50:34.382000,117.455000,2.805204e+01,2.921748e+01,2.884353e+01,2.818436e+01,2.639087e+01,2.604650e+01
736,2000-02-10 04:50:34.542000,117.615000,2.793945e+01,2.926986e+01,2.883039e+01,2.815791e+01,2.641776e+01,2.604682e+01
737,2000-02-10 04:50:34.702000,117.775000,2.808514e+01,2.926986e+01,2.879752e+01,2.821081e+01,2.643121e+01,2.604350e+01
738,2000-02-10 04:50:34.862000,117.935000,2.803218e+01,2.923712e+01,2.882382e+01,2.823724e+01,2.648496e+01,2.607217e+01
739,2000-02-10 04:50:35.022000,118.095000,2.796595e+01,2.945952e+01,2.885011e+01,2.821081e+01,2.655212e+01,2.607950e+01
740,2000-02-10 04:50:35.182000,118.255000,2.799245e+01,2.928949e+01,2.883696e+01,2.821081e+01,2.647824e+01,2.607095e+01
741,2000-02-10 04:50:35.342000,118.415000,2.793945e+01,2.930258e+01,2.880410e+01,2.824385e+01,2.649168e+01,2.606702e+01
742,2000-02-10 04:50:35.502000,118.575000,2.800569e+01,2.927640e+01,2.878437e+01,2.824385e+01,2.649168e+01,2.606865e+01
743,2000-02-10 04:50:35.662000,118.735000,2.799907e+01,2.930258e+01,2.888953e+01,2.822403e+01,2.643793e+01,2.607167e+01
744,2000-02-10 04:50:35.822000,118.895000,2.801232e+01,2.926986e+01,2.883696e+01,2.817775e+01,2.640432e+01,2.606450e+01
745,2000-02-10 04:50:35.982000,119.055000,2.799907e+01,2.920438e+01,2.883696e+01,2.822403e+01,2.648496e+01,2.606013e+01
746,2000-02-10 04:50:36.142000,119.215000,2.798582e+01,2.927640e+01,2.877122e+01,2.826368e+01,2.643121e+01,2.606339e+01
747,2000-02-10 04:50:36.302000,119.375000,2.795932e+01,2.922402e+01,2.891580e+01,2.823724e+01,2.645809e+01,2.605656e+01
748,2000-02-10 04:50:36.462000,119.535000,2.793945e+01,2.925676e+01,2.888296e+01,2.820420e+01,2.647824e+01,2.606479e+01
749,2000-02-10 04:50:36.622000,119.695000,2.797920e+01,2.928949e+01,2.878437e+01,2.823724e+01,2.645137e+01,2.606981e+01
750,2000-02-10 04:50:36.782000,119.855000,2.793282e+01,2.926986e+01,2.877780e+01,2.820420e+01,2.649168e+01,2.606626e+01
751,2000-02-10 04:50:36.942000,120.015000,2.798582e+01,2.926986e+01,2.886325e+01,2.829671e+01,2.653197e+01,2.610307e+01
752,2000-02-10 04:50:37.102000,120.175000,2.798582e+01,2.925676e+01,2.881724e+01,2.834953e+01,2.653197e+01,2.610075e+01
753,2000-02-10 04:50:37.262000,120.335000,2.796595e+01,2.934838e+01,2.880410e+01,2.825046e+01,2.650511e+01,2.610353e+01
754,2000-02-10 04:50:37.422000,120.495000,2.797920e+01,2.938108e+01,2.885668e+01,2.827689e+01,2.661923e+01,2.610913e+01
755,2000-02-10 04:50:37.582000,120.655000,2.805866e+01,2.929604e+01,2.885668e+01,2.823063e+01,2.653197e+01,2.610448e+01
756,2000-02-10 04:50:37.742000,120.815000,2.796595e+01,2.932875e+01,2.882382e+01,2.822403e+01,2.645137e+01,2.610105e+01
