frame,abstime,reltime,april11_microphoneBoardA_0_1.seq:Rectangle 1 [C]:max,april11_microphoneBoardA_0_1.seq:Polygon 1 [C]:max,april11_microphoneBoardA_0_1.seq:Rectangle 2 [C]:max,april11_microphoneBoardA_0_1.seq:Rectangle 3 [C]:max,april11_microphoneBoardA_0_1.seq:Rectangle 4 [C]:max,april11_microphoneBoardA_0_1.seq:Rectangle 5 [C]:mean
464,2000-02-10 21:58:42.183000,74.087000,2.667289e+01,2.712791e+01,2.755440e+01,2.696085e+01,2.523486e+01,2.490452e+01
465,2000-02-10 21:58:42.343000,74.247000,2.662594e+01,2.722802e+01,2.760759e+01,2.688726e+01,2.532998e+01,2.490721e+01
466,2000-02-10 21:58:42.503000,74.407000,2.660581e+01,2.714126e+01,2.758100e+01,2.698759e+01,2.524166e+01,2.490631e+01
467,2000-02-10 21:58:42.663000,74.567000,2.665277e+01,2.715461e+01,2.759429e+01,2.690064e+01,2.523486e+01,2.490270e+01
468,2000-02-10 21:58:42.823000,74.727000,2.665948e+01,2.714794e+01,2.760094e+01,2.697422e+01,2.528923e+01,2.490274e+01
469,2000-02-10 21:58:42.983000,74.887000,2.680692e+01,2.712791e+01,2.757435e+01,2.696085e+01,2.530282e+01,2.490331e+01
470,2000-02-10 21:58:43.143000,75.047000,2.652526e+01,2.714794e+01,2.761424e+01,2.685379e+01,2.523486e+01,2.489128e+01
471,2000-02-10 21:58:43.303000,75.207000,2.659910e+01,2.714126e+01,2.756770e+01,2.689395e+01,2.520767e+01,2.488789e+01
472,2000-02-10 21:58:43.463000,75.367000,2.661923e+01,2.715461e+01,2.757435e+01,2.705443e+01,2.526884e+01,2.488797e+01
473,2000-02-10 21:58:43.623000,75.527000,2.661923e+01,2.710787e+01,2.756105e+01,2.693409e+01,2.530961e+01,2.488416e+01
474,2000-02-10 21:58:43.783000,75.687000,2.659239e+01,2.712791e+01,2.756105e+01,2.687387e+01,2.530282e+01,2.488162e+01
475,2000-02-10 21:58:43.943000,75.847000,2.654540e+01,2.718131e+01,2.758765e+01,2.694078e+01,2.527564e+01,2.489037e+01
476,2000-02-10 21:58:44.103000,76.007000,2.655883e+01,2.724136e+01,2.760759e+01,2.690733e+01,2.522127e+01,2.489062e+01
477,2000-02-10 21:58:44.263000,76.167000,2.666618e+01,2.718798e+01,2.754110e+01,2.690064e+01,2.525525e+01,2.489189e+01
478,2000-02-10 21:58:44.423000,76.327000,2.667289e+01,2.726137e+01,2.769397e+01,2.686049e+01,2.522127e+01,2.488700e+01
479,2000-02-10 21:58:44.583000,76.487000,2.667289e+01,2.716796e+01,2.762088e+01,2.694747e+01,2.529602e+01,2.493673e+01
480,2000-02-10 21:58:44.743000,76.647000,2.671312e+01,2.719466e+01,2.770061e+01,2.694747e+01,2.533677e+01,2.496761e+01
481,2000-02-10 21:58:44.903000,76.807000,2.661923e+01,2.720133e+01,2.768733e+01,2.696085e+01,2.532319e+01,2.497254e+01
482,2000-02-10 21:58:45.063000,76.967000,2.665277e+01,2.722802e+01,2.766740e+01,2.694747e+01,2.527564e+01,2.497215e+01
483,2000-02-10 21:58:45.223000,77.127000,2.667289e+01,2.725470e+01,2.765411e+01,2.698759e+01,2.538430e+01,2.497289e+01
484,2000-02-10 21:58:45.383000,77.287000,2.665277e+01,2.723469e+01,2.768733e+01,2.696753e+01,2.537751e+01,2.496548e+01
485,2000-02-10 21:58:45.543000,77.447000,2.680022e+01,2.728137e+01,2.766076e+01,2.693409e+01,2.529602e+01,2.495855e+01
486,2000-02-10 21:58:45.703000,77.607000,2.678013e+01,2.718798e+01,2.767404e+01,2.698091e+01,2.534357e+01,2.496409e+01
487,2000-02-10 21:58:45.863000,77.767000,2.673993e+01,2.718798e+01,2.772054e+01,2.693409e+01,2.535036e+01,2.496611e+01
488,2000-02-10 21:58:46.023000,77.927000,2.675333e+01,2.723469e+01,2.762753e+01,2.694078e+01,2.526884e+01,2.495978e+01
489,2000-02-10 21:58:46.183000,78.087000,2.675333e+01,2.726137e+01,2.767404e+01,2.699428e+01,2.532998e+01,2.496252e+01
490,2000-02-10 21:58:46.343000,78.247000,2.657226e+01,2.720800e+01,2.766076e+01,2.694078e+01,2.535715e+01,2.495778e+01
491,2000-02-10 21:58:46.503000,78.407000,2.657226e+01,2.724803e+01,2.766076e+01,2.700097e+01,2.532319e+01,2.496078e+01
492,2000-02-10 21:58:46.663000,78.567000,2.665277e+01,2.721468e+01,2.770725e+01,2.699428e+01,2.529602e+01,2.496449e+01
493,2000-02-10 21:58:46.823000,78.727000,2.655212e+01,2.729471e+01,2.763418e+01,2.695416e+01,2.531640e+01,2.495047e+01
494,2000-02-10 21:58:46.983000,78.887000,2.670641e+01,2.716129e+01,2.762753e+01,2.698759e+01,2.528923e+01,2.494196e+01
495,2000-02-10 21:58:47.143000,79.047000,2.667959e+01,2.718798e+01,2.764082e+01,2.694078e+01,2.535715e+01,2.493670e+01
496,2000-02-10 21:58:47.303000,79.207000,2.672652e+01,2.717464e+01,2.759429e+01,2.700097e+01,2.532998e+01,2.493029e+01
497,2000-02-10 21:58:47.464000,79.368000,2.670641e+01,2.715461e+01,2.758765e+01,2.696753e+01,2.527564e+01,2.493270e+01
498,2000-02-10 21:58:47.624000,79.528000,2.673322e+01,2.714794e+01,2.763418e+01,2.698759e+01,2.532319e+01,2.493793e+01
499,2000-02-10 21:58:47.784000,79.688000,2.655212e+01,2.730137e+01,2.762088e+01,2.692071e+01,2.544537e+01,2.493751e+01
500,2000-02-10 21:58:47.944000,79.848000,2.672652e+01,2.718131e+01,2.760094e+01,2.696753e+01,2.530961e+01,2.493247e+01
501,2000-02-10 21:58:48.104000,80.008000,2.677343e+01,2.717464e+01,2.762753e+01,2.698759e+01,2.528243e+01,2.493546e+01
502,2000-02-10 21:58:48.264000,80.168000,2.672652e+01,2.729471e+01,2.770061e+01,2.694078e+01,2.528923e+01,2.493326e+01
503,2000-02-10 21:58:48.424000,80.328000,2.679352e+01,2.726804e+01,2.765411e+01,2.696085e+01,2.529602e+01,2.493173e+01
504,2000-02-10 21:58:48.584000,80.488000,2.680022e+01,2.719466e+01,2.764082e+01,2.698759e+01,2.532998e+01,2.492560e+01
505,2000-02-10 21:58:48.744000,80.648000,2.669300e+01,2.721468e+01,2.767404e+01,2.696753e+01,2.532319e+01,2.492741e+01
506,2000-02-10 21:58:48.904000,80.808000,2.659910e+01,2.717464e+01,2.762088e+01,2.693409e+01,2.529602e+01,2.492708e+01
507,2000-02-10 21:58:49.064000,80.968000,2.661252e+01,2.721468e+01,2.768733e+01,2.696753e+01,2.533677e+01,2.494050e+01
508,2000-02-10 21:58:49.224000,81.128000,2.672652e+01,2.728137e+01,2.771390e+01,2.695416e+01,2.532998e+01,2.495205e+01
509,2000-02-10 21:58:49.384000,81.288000,2.671312e+01,2.724803e+01,2.778692e+01,2.696753e+01,2.530282e+01,2.495132e+01
510,2000-02-10 21:58:49.544000,81.448000,2.670641e+01,2.727470e+01,2.768733e+01,2.696085e+01,2.526205e+01,2.495121e+01
511,2000-02-10 21:58:49.704000,81.608000,2.673322e+01,2.725470e+01,2.776037e+01,2.702102e+01,2.535715e+01,2.494964e+01
512,2000-02-10 21:58:49.864000,81.768000,2.678683e+01,2.720800e+01,2.768069e+01,2.695416e+01,2.527564e+01,2.494948e+01
513,2000-02-10 21:58:50.024000,81.928000,2.671312e+01,2.720133e+01,2.764082e+01,2.698091e+01,2.526205e+01,2.494156e+01
514,2000-02-10 21:58:50.184000,82.088000,2.671982e+01,2.718131e+01,2.772054e+01,2.693409e+01,2.531640e+01,2.493970e+01
515,2000-02-10 21:58:50.344000,82.248000,2.667959e+01,2.718131e+01,2.770061e+01,2.697422e+01,2.524846e+01,2.494229e+01
516,2000-02-10 21:58:50.504000,82.408000,2.671312e+01,2.718798e+01,2.766076e+01,2.702102e+01,2.530961e+01,2.494276e+01
517,2000-02-10 21:58:50.664000,82.568000,2.659910e+01,2.719466e+01,2.769397e+01,2.694078e+01,2.526884e+01,2.493942e+01
518,2000-02-10 21:58:50.824000,82.728000,2.666618e+01,2.726137e+01,2.762753e+01,2.701433e+01,2.530961e+01,2.493515e+01
519,2000-02-10 21:58:50.984000,82.888000,2.659239e+01,2.717464e+01,2.776037e+01,2.696085e+01,2.530282e+01,2.493226e+01
520,2000-02-10 21:58:51.144000,83.048000,2.657226e+01,2.724136e+01,2.775373e+01,2.699428e+01,2.530961e+01,2.493348e+01
521,2000-02-10 21:58:51.304000,83.208000,2.662594e+01,2.722802e+01,2.766076e+01,2.694078e+01,2.535036e+01,2.493542e+01
522,2000-02-10 21:58:51.464000,83.368000,2.660581e+01,2.720800e+01,2.767404e+01,2.700765e+01,2.537072e+01,2.494248e+01
523,2000-02-10 21:58:51.624000,83.528000,2.654540e+01,2.734136e+01,2.763418e+01,2.699428e+01,2.531640e+01,2.494094e+01
524,2000-02-10 21:58:51.784000,83.688000,2.657897e+01,2.721468e+01,2.767404e+01,2.697422e+01,2.533677e+01,2.493820e+01
525,2000-02-10 21:58:51.944000,83.848000,2.660581e+01,2.722802e+01,2.766740e+01,2.696085e+01,2.532319e+01,2.493619e+01
526,2000-02-10 21:58:52.104000,84.008000,2.661923e+01,2.727470e+01,2.766740e+01,2.708784e+01,2.536394e+01,2.493857e+01
527,2000-02-10 21:58:52.264000,84.168000,2.667959e+01,2.734803e+01,2.768733e+01,2.700097e+01,2.528243e+01,2.494373e+01
528,2000-02-10 21:58:52.424000,84.328000,2.662594e+01,2.720133e+01,2.769397e+01,2.697422e+01,2.529602e+01,2.493474e+01
529,2000-02-10 21:58:52.584000,84.488000,2.661252e+01,2.722135e+01,2.770725e+01,2.696753e+01,2.528923e+01,2.493328e+01
530,2000-02-10 21:58:52.744000,84.648000,2.665277e+01,2.727470e+01,2.770725e+01,2.701433e+01,2.535036e+01,2.495753e+01
531,2000-02-10 21:58:52.904000,84.808000,2.662594e+01,2.739466e+01,2.778692e+01,2.698091e+01,2.533677e+01,2.497163e+01
532,2000-02-10 21:58:53.064000,84.968000,2.684710e+01,2.727470e+01,2.772054e+01,2.705443e+01,2.536394e+01,2.497600e+01
533,2000-02-10 21:58:53.224000,85.128000,2.664606e+01,2.724136e+01,2.768733e+01,2.698759e+01,2.550641e+01,2.496977e+01
534,2000-02-10 21:58:53.384000,85.288000,2.667289e+01,2.724136e+01,2.770725e+01,2.704775e+01,2.545216e+01,2.497284e+01
535,2000-02-10 21:58:53.544000,85.448000,2.661923e+01,2.728137e+01,2.771390e+01,2.698759e+01,2.537072e+01,2.496809e+01
536,2000-02-10 21:58:53.704000,85.608000,2.659239e+01,2.724136e+01,2.772054e+01,2.699428e+01,2.532998e+01,2.496754e+01
537,2000-02-10 21:58:53.864000,85.768000,2.661923e+01,2.729471e+01,2.771390e+01,2.706111e+01,2.537072e+01,2.495961e+01
538,2000-02-10 21:58:54.024000,85.928000,2.667959e+01,2.729471e+01,2.766076e+01,2.700765e+01,2.535036e+01,2.496096e+01
539,2000-02-10 21:58:54.184000,86.088000,2.666618e+01,2.722802e+01,2.768733e+01,2.704775e+01,2.534357e+01,2.495431e+01
540,2000-02-10 21:58:54.344000,86.248000,2.673322e+01,2.724136e+01,2.772054e+01,2.702770e+01,2.530282e+01,2.495878e+01
541,2000-02-10 21:58:54.504000,86.408000,2.664606e+01,2.720800e+01,2.769397e+01,2.704107e+01,2.532319e+01,2.495717e+01
542,2000-02-10 21:58:54.664000,86.568000,2.664606e+01,2.727470e+01,2.766740e+01,2.704775e+01,2.543180e+01,2.495686e+01
543,2000-02-10 21:58:54.824000,86.728000,2.659239e+01,2.728137e+01,2.770061e+01,2.704775e+01,2.529602e+01,2.495510e+01
544,2000-02-10 21:58:54.984000,86.888000,2.661252e+01,2.723469e+01,2.764747e+01,2.704775e+01,2.537751e+01,2.494400e+01
545,2000-02-10 21:58:55.145000,87.049000,2.671312e+01,2.727470e+01,2.772718e+01,2.696753e+01,2.545216e+01,2.493844e+01
546,2000-02-10 21:58:55.305000,87.209000,2.671982e+01,2.725470e+01,2.762088e+01,2.700097e+01,2.533677e+01,2.494548e+01
547,2000-02-10 21:58:55.465000,87.369000,2.659239e+01,2.728137e+01,2.764747e+01,2.703439e+01,2.531640e+01,2.494291e+01
548,2000-02-10 21:58:55.625000,87.529000,2.658568e+01,2.729471e+01,2.765411e+01,2.700097e+01,2.538430e+01,2.494041e+01
549,2000-02-10 21:58:55.785000,87.689000,2.661252e+01,2.722135e+01,2.764747e+01,2.696085e+01,2.530282e+01,2.494185e+01
550,2000-02-10 21:58:55.945000,87.849000,2.661923e+01,2.727470e+01,2.774046e+01,2.696753e+01,2.535715e+01,2.493478e+01
551,2000-02-10 21:58:56.105000,88.009000,2.673322e+01,2.731470e+01,2.763418e+01,2.700765e+01,2.535715e+01,2.494003e+01
552,2000-02-10 21:58:56.265000,88.169000,2.667289e+01,2.719466e+01,2.778692e+01,2.695416e+01,2.534357e+01,2.493206e+01
553,2000-02-10 21:58:56.425000,88.329000,2.664606e+01,2.718798e+01,2.768069e+01,2.706779e+01,2.537751e+01,2.492901e+01
554,2000-02-10 21:58:56.585000,88.489000,2.669300e+01,2.726137e+01,2.764082e+01,2.698091e+01,2.533677e+01,2.493819e+01
555,2000-02-10 21:58:56.745000,88.649000,2.665948e+01,2.722135e+01,2.771390e+01,2.697422e+01,2.532319e+01,2.493420e+01
556,2000-02-10 21:58:56.906000,88.810000,2.669300e+01,2.728137e+01,2.764747e+01,2.696753e+01,2.537751e+01,2.493427e+01
557,2000-02-10 21:58:57.065000,88.969000,2.656554e+01,2.731470e+01,2.764747e+01,2.695416e+01,2.543859e+01,2.492994e+01
558,2000-02-10 21:58:57.226000,89.130000,2.671312e+01,2.730137e+01,2.770725e+01,2.711455e+01,2.536394e+01,2.498067e+01
559,2000-02-10 21:58:57.385000,89.289000,2.674663e+01,2.732137e+01,2.765411e+01,2.704775e+01,2.543180e+01,2.498491e+01
560,2000-02-10 21:58:57.546000,89.450000,2.671982e+01,2.733470e+01,2.767404e+01,2.700765e+01,2.533677e+01,2.498157e+01
561,2000-02-10 21:58:57.706000,89.610000,2.681362e+01,2.728137e+01,2.773382e+01,2.698091e+01,2.534357e+01,2.498127e+01
562,2000-02-10 21:58:57.866000,89.770000,2.667289e+01,2.734136e+01,2.770725e+01,2.702102e+01,2.551319e+01,2.498110e+01
563,2000-02-10 21:58:58.026000,89.930000,2.659910e+01,2.729471e+01,2.766076e+01,2.697422e+01,2.543859e+01,2.497710e+01
564,2000-02-10 21:58:58.186000,90.090000,2.663935e+01,2.729471e+01,2.766740e+01,2.705443e+01,2.547251e+01,2.497792e+01
565,2000-02-10 21:58:58.346000,90.250000,2.664606e+01,2.727470e+01,2.773382e+01,2.700765e+01,2.538430e+01,2.499673e+01
566,2000-02-10 21:58:58.506000,90.410000,2.662594e+01,2.726804e+01,2.772054e+01,2.700097e+01,2.535715e+01,2.499627e+01
567,2000-02-10 21:58:58.666000,90.570000,2.669300e+01,2.730137e+01,2.772054e+01,2.702770e+01,2.537751e+01,2.499746e+01
568,2000-02-10 21:58:58.826000,90.730000,2.671982e+01,2.732137e+01,2.775373e+01,2.700765e+01,2.537751e+01,2.500263e+01
569,2000-02-10 21:58:58.986000,90.890000,2.675333e+01,2.727470e+01,2.772054e+01,2.699428e+01,2.546572e+01,2.499992e+01
570,2000-02-10 21:58:59.146000,91.050000,2.663265e+01,2.734136e+01,2.791956e+01,2.704775e+01,2.535036e+01,2.499607e+01
571,2000-02-10 21:58:59.306000,91.210000,2.669971e+01,2.731470e+01,2.782010e+01,2.704107e+01,2.535715e+01,2.499373e+01
572,2000-02-10 21:58:59.466000,91.370000,2.667959e+01,2.721468e+01,2.773382e+01,2.715461e+01,2.529602e+01,2.496082e+01
573,2000-02-10 21:58:59.626000,91.530000,2.662594e+01,2.727470e+01,2.766076e+01,2.695416e+01,2.534357e+01,2.495118e+01
574,2000-02-10 21:58:59.786000,91.690000,2.660581e+01,2.724136e+01,2.788642e+01,2.700097e+01,2.543859e+01,2.495489e+01
575,2000-02-10 21:58:59.946000,91.850000,2.660581e+01,2.723469e+01,2.772718e+01,2.698091e+01,2.546572e+01,2.494931e+01
576,2000-02-10 21:59:00.106000,92.010000,2.655883e+01,2.724136e+01,2.770061e+01,2.698759e+01,2.538430e+01,2.495058e+01
577,2000-02-10 21:59:00.266000,92.170000,2.659239e+01,2.727470e+01,2.763418e+01,2.695416e+01,2.539788e+01,2.493938e+01
578,2000-02-10 21:59:00.426000,92.330000,2.659239e+01,2.726137e+01,2.772718e+01,2.699428e+01,2.530961e+01,2.494512e+01
579,2000-02-10 21:59:00.586000,92.490000,2.660581e+01,2.732137e+01,2.781346e+01,2.703439e+01,2.535036e+01,2.494804e+01
580,2000-02-10 21:59:00.746000,92.650000,2.670641e+01,2.730804e+01,2.768069e+01,2.696753e+01,2.533677e+01,2.495059e+01
581,2000-02-10 21:59:00.906000,92.810000,2.680022e+01,2.728804e+01,2.783336e+01,2.696085e+01,2.530282e+01,2.494780e+01
582,2000-02-10 21:59:01.066000,92.970000,2.678013e+01,2.734803e+01,2.766740e+01,2.698091e+01,2.532319e+01,2.495026e+01
583,2000-02-10 21:59:01.226000,93.130000,2.671312e+01,2.722802e+01,2.770725e+01,2.720800e+01,2.528923e+01,2.494681e+01
584,2000-02-10 21:59:01.386000,93.290000,2.673993e+01,2.728804e+01,2.776701e+01,2.698091e+01,2.541145e+01,2.494672e+01
585,2000-02-10 21:59:01.546000,93.450000,2.676003e+01,2.720800e+01,2.769397e+01,2.699428e+01,2.538430e+01,2.494132e+01
586,2000-02-10 21:59:01.706000,93.610000,2.669300e+01,2.733470e+01,2.776701e+01,2.702770e+01,2.537751e+01,2.501970e+01
587,2000-02-10 21:59:01.866000,93.770000,2.673322e+01,2.730804e+01,2.774046e+01,2.706779e+01,2.540466e+01,2.503190e+01
588,2000-02-10 21:59:02.026000,93.930000,2.684710e+01,2.731470e+01,2.773382e+01,2.705443e+01,2.538430e+01,2.503221e+01
589,2000-02-10 21:59:02.186000,94.090000,2.679352e+01,2.731470e+01,2.792619e+01,2.705443e+01,2.537751e+01,2.503054e+01
590,2000-02-10 21:59:02.346000,94.250000,2.684710e+01,2.733470e+01,2.783336e+01,2.706779e+01,2.539788e+01,2.502368e+01
591,2000-02-10 21:59:02.506000,94.410000,2.673322e+01,2.734803e+01,2.781346e+01,2.707448e+01,2.537751e+01,2.502047e+01
592,2000-02-10 21:59:02.666000,94.570000,2.669300e+01,2.735469e+01,2.776701e+01,2.708784e+01,2.541145e+01,2.501842e+01
593,2000-02-10 21:59:02.826000,94.730000,2.684710e+01,2.730804e+01,2.775373e+01,2.705443e+01,2.548607e+01,2.500826e+01
594,2000-02-10 21:59:02.986000,94.890000,2.676673e+01,2.730137e+01,2.773382e+01,2.701433e+01,2.540466e+01,2.501608e+01
595,2000-02-10 21:59:03.146000,95.050000,2.674663e+01,2.726137e+01,2.776701e+01,2.709451e+01,2.538430e+01,2.501146e+01
596,2000-02-10 21:59:03.306000,95.210000,2.664606e+01,2.726804e+01,2.775373e+01,2.702102e+01,2.537751e+01,2.500854e+01
597,2000-02-10 21:59:03.466000,95.370000,2.665277e+01,2.727470e+01,2.768733e+01,2.702102e+01,2.535715e+01,2.500888e+01
598,2000-02-10 21:59:03.626000,95.530000,2.674663e+01,2.726804e+01,2.778692e+01,2.706111e+01,2.548607e+01,2.500990e+01
599,2000-02-10 21:59:03.786000,95.690000,2.667289e+01,2.738134e+01,2.793282e+01,2.703439e+01,2.541823e+01,2.500126e+01
600,2000-02-10 21:59:03.946000,95.850000,2.682031e+01,2.720800e+01,2.771390e+01,2.705443e+01,2.554708e+01,2.497528e+01
601,2000-02-10 21:59:04.106000,96.010000,2.671982e+01,2.724136e+01,2.769397e+01,2.700765e+01,2.539109e+01,2.496349e+01
602,2000-02-10 21:59:04.266000,96.170000,2.670641e+01,2.723469e+01,2.767404e+01,2.702770e+01,2.539109e+01,2.496150e+01
603,2000-02-10 21:59:04.426000,96.330000,2.676003e+01,2.734803e+01,2.771390e+01,2.700765e+01,2.540466e+01,2.496420e+01
604,2000-02-10 21:59:04.586000,96.490000,2.669971e+01,2.727470e+01,2.770725e+01,2.701433e+01,2.552675e+01,2.496406e+01
605,2000-02-10 21:59:04.746000,96.650000,2.661923e+01,2.724136e+01,2.772718e+01,2.698091e+01,2.537751e+01,2.495874e+01
606,2000-02-10 21:59:04.906000,96.810000,2.671312e+01,2.732137e+01,2.766740e+01,2.694078e+01,2.540466e+01,2.495830e+01
607,2000-02-10 21:59:05.066000,96.970000,2.661252e+01,2.727470e+01,2.766076e+01,2.700765e+01,2.538430e+01,2.496041e+01
608,2000-02-10 21:59:05.226000,97.130000,2.675333e+01,2.733470e+01,2.768733e+01,2.698759e+01,2.533677e+01,2.495566e+01
609,2000-02-10 21:59:05.386000,97.290000,2.684710e+01,2.731470e+01,2.764747e+01,2.702770e+01,2.537751e+01,2.495921e+01
610,2000-02-10 21:59:05.546000,97.450000,2.670641e+01,2.730804e+01,2.768069e+01,2.705443e+01,2.538430e+01,2.495488e+01
611,2000-02-10 21:59:05.706000,97.610000,2.668630e+01,2.724803e+01,2.768733e+01,2.698759e+01,2.532998e+01,2.495589e+01
612,2000-02-10 21:59:05.867000,97.771000,2.663265e+01,2.730804e+01,2.769397e+01,2.704775e+01,2.541823e+01,2.495542e+01
613,2000-02-10 21:59:06.027000,97.931000,2.662594e+01,2.726137e+01,2.774709e+01,2.700097e+01,2.535036e+01,2.494952e+01
614,2000-02-10 21:59:06.186000,98.090000,2.659910e+01,2.736135e+01,2.770061e+01,2.698091e+01,2.531640e+01,2.494580e+01
615,2000-02-10 21:59:06.347000,98.251000,2.664606e+01,2.740132e+01,2.774046e+01,2.706779e+01,2.528243e+01,2.495170e+01
616,2000-02-10 21:59:06.506000,98.410000,2.674663e+01,2.734803e+01,2.775373e+01,2.695416e+01,2.532998e+01,2.494943e+01
617,2000-02-10 21:59:06.667000,98.571000,2.664606e+01,2.732137e+01,2.776701e+01,2.707448e+01,2.547929e+01,2.494813e+01
618,2000-02-10 21:59:06.827000,98.731000,2.663935e+01,2.725470e+01,2.782673e+01,2.698091e+01,2.535036e+01,2.494968e+01
619,2000-02-10 21:59:06.987000,98.891000,2.659910e+01,2.724803e+01,2.771390e+01,2.700765e+01,2.532998e+01,2.494613e+01
620,2000-02-10 21:59:07.147000,99.051000,2.661923e+01,2.728804e+01,2.772718e+01,2.702102e+01,2.530961e+01,2.494479e+01
621,2000-02-10 21:59:07.307000,99.211000,2.665948e+01,2.728137e+01,2.762088e+01,2.700097e+01,2.536394e+01,2.494794e+01
622,2000-02-10 21:59:07.467000,99.371000,2.656554e+01,2.724136e+01,2.777365e+01,2.697422e+01,2.530961e+01,2.494950e+01
623,2000-02-10 21:59:07.627000,99.531000,2.657226e+01,2.730137e+01,2.777365e+01,2.697422e+01,2.533677e+01,2.494103e+01
624,2000-02-10 21:59:07.787000,99.691000,2.664606e+01,2.725470e+01,2.773382e+01,2.701433e+01,2.531640e+01,2.493876e+01
625,2000-02-10 21:59:07.947000,99.851000,2.669971e+01,2.728137e+01,2.771390e+01,2.696753e+01,2.539109e+01,2.494738e+01
626,2000-02-10 21:59:08.107000,100.011000,2.663935e+01,2.718131e+01,2.775373e+01,2.698759e+01,2.530961e+01,2.493771e+01
627,2000-02-10 21:59:08.267000,100.171000,2.668630e+01,2.721468e+01,2.768069e+01,2.694747e+01,2.531640e+01,2.493828e+01
628,2000-02-10 21:59:08.427000,100.331000,2.661252e+01,2.724803e+01,2.774709e+01,2.698759e+01,2.530282e+01,2.493250e+01
629,2000-02-10 21:59:08.587000,100.491000,2.667959e+01,2.722802e+01,2.776037e+01,2.720800e+01,2.540466e+01,2.494255e+01
630,2000-02-10 21:59:08.747000,100.651000,2.667959e+01,2.733470e+01,2.780019e+01,2.702770e+01,2.533677e+01,2.498434e+01
631,2000-02-10 21:59:08.907000,100.811000,2.671982e+01,2.730804e+01,2.779355e+01,2.704775e+01,2.547251e+01,2.501425e+01
632,2000-02-10 21:59:09.068000,100.972000,2.671312e+01,2.731470e+01,2.785989e+01,2.714794e+01,2.549285e+01,2.502007e+01
633,2000-02-10 21:59:09.227000,101.131000,2.671982e+01,2.732804e+01,2.778692e+01,2.708116e+01,2.546572e+01,2.501099e+01
634,2000-02-10 21:59:09.387000,101.291000,2.676673e+01,2.728804e+01,2.772718e+01,2.708784e+01,2.540466e+01,2.501188e+01
635,2000-02-10 21:59:09.547000,101.451000,2.664606e+01,2.740798e+01,2.772718e+01,2.704775e+01,2.537072e+01,2.500881e+01
636,2000-02-10 21:59:09.707000,101.611000,2.673993e+01,2.740798e+01,2.773382e+01,2.703439e+01,2.537751e+01,2.501402e+01
637,2000-02-10 21:59:09.867000,101.771000,2.676003e+01,2.728804e+01,2.778692e+01,2.708784e+01,2.543859e+01,2.501915e+01
638,2000-02-10 21:59:10.027000,101.931000,2.667959e+01,2.734803e+01,2.780019e+01,2.704775e+01,2.544537e+01,2.501807e+01
639,2000-02-10 21:59:10.187000,102.091000,2.662594e+01,2.727470e+01,2.784000e+01,2.707448e+01,2.540466e+01,2.501889e+01
640,2000-02-10 21:59:10.347000,102.251000,2.671312e+01,2.736802e+01,2.777365e+01,2.706779e+01,2.539788e+01,2.502511e+01
641,2000-02-10 21:59:10.507000,102.411000,2.673322e+01,2.733470e+01,2.779355e+01,2.716129e+01,2.546572e+01,2.502143e+01
642,2000-02-10 21:59:10.667000,102.571000,2.681362e+01,2.743462e+01,2.780019e+01,2.706111e+01,2.539788e+01,2.502055e+01
643,2000-02-10 21:59:10.827000,102.731000,2.676673e+01,2.740798e+01,2.788642e+01,2.708116e+01,2.543859e+01,2.502306e+01
644,2000-02-10 21:59:10.987000,102.891000,2.685379e+01,2.733470e+01,2.789968e+01,2.705443e+01,2.541823e+01,2.504330e+01
645,2000-02-10 21:59:11.147000,103.051000,2.680022e+01,2.733470e+01,2.786653e+01,2.714794e+01,2.543180e+01,2.504458e+01
646,2000-02-10 21:59:11.307000,103.211000,2.683371e+01,2.732137e+01,2.782673e+01,2.706779e+01,2.541823e+01,2.504560e+01
647,2000-02-10 21:59:11.467000,103.371000,2.678013e+01,2.730137e+01,2.780683e+01,2.705443e+01,2.556064e+01,2.503990e+01
648,2000-02-10 21:59:11.627000,103.531000,2.667959e+01,2.732137e+01,2.781346e+01,2.705443e+01,2.545216e+01,2.503730e+01
649,2000-02-10 21:59:11.787000,103.691000,2.667959e+01,2.743462e+01,2.782673e+01,2.710119e+01,2.547251e+01,2.504450e+01
650,2000-02-10 21:59:11.947000,103.851000,2.672652e+01,2.734136e+01,2.785326e+01,2.714794e+01,2.548607e+01,2.503822e+01
651,2000-02-10 21:59:12.107000,104.011000,2.678683e+01,2.734136e+01,2.777365e+01,2.708116e+01,2.545894e+01,2.502695e+01
652,2000-02-10 21:59:12.267000,104.171000,2.678683e+01,2.729471e+01,2.782673e+01,2.708116e+01,2.545894e+01,2.502828e+01
653,2000-02-10 21:59:12.427000,104.331000,2.671312e+01,2.733470e+01,2.781346e+01,2.705443e+01,2.537751e+01,2.502787e+01
654,2000-02-10 21:59:12.587000,104.491000,2.667959e+01,2.735469e+01,2.778028e+01,2.708116e+01,2.545216e+01,2.502478e+01
655,2000-02-10 21:59:12.747000,104.651000,2.673993e+01,2.728137e+01,2.778028e+01,2.708116e+01,2.538430e+01,2.502804e+01
656,2000-02-10 21:59:12.907000,104.811000,2.676003e+01,2.732804e+01,2.776037e+01,2.705443e+01,2.557419e+01,2.502945e+01
657,2000-02-10 21:59:13.067000,104.971000,2.682701e+01,2.736802e+01,2.787979e+01,2.707448e+01,2.549963e+01,2.504082e+01
