frame,abstime,reltime,april3_microphoneBoardD_4.seq:Rectangle 1 [C]:max,april3_microphoneBoardD_4.seq:Polygon 1 [C]:max,april3_microphoneBoardD_4.seq:Rectangle 2 [C]:max,april3_microphoneBoardD_4.seq:Rectangle 3 [C]:max,april3_microphoneBoardD_4.seq:Rectangle 4 [C]:max,april3_microphoneBoardD_4.seq:Rectangle 5 [C]:mean
460,2000-02-03 08:02:30.245000,73.447000,2.768069e+01,2.813145e+01,2.844192e+01,2.815791e+01,2.654540e+01,2.601781e+01
461,2000-02-03 08:02:30.405000,73.607000,2.769397e+01,2.817114e+01,2.850786e+01,2.812484e+01,2.655883e+01,2.602363e+01
462,2000-02-03 08:02:30.566000,73.768000,2.781346e+01,2.814468e+01,2.850127e+01,2.813145e+01,2.653869e+01,2.602601e+01
463,2000-02-03 08:02:30.726000,73.928000,2.770725e+01,2.813145e+01,2.852104e+01,2.809837e+01,2.662594e+01,2.602834e+01
464,2000-02-03 08:02:30.886000,74.088000,2.771390e+01,2.813807e+01,2.852763e+01,2.809837e+01,2.663935e+01,2.603124e+01
465,2000-02-03 08:02:31.046000,74.248000,2.773382e+01,2.810499e+01,2.847489e+01,2.815130e+01,2.661923e+01,2.602727e+01
466,2000-02-03 08:02:31.206000,74.408000,2.776701e+01,2.827028e+01,2.859352e+01,2.815791e+01,2.659910e+01,2.605806e+01
467,2000-02-03 08:02:31.366000,74.568000,2.782673e+01,2.817114e+01,2.856058e+01,2.811822e+01,2.665277e+01,2.609045e+01
468,2000-02-03 08:02:31.526000,74.728000,2.785989e+01,2.819759e+01,2.857376e+01,2.813145e+01,2.666618e+01,2.608622e+01
469,2000-02-03 08:02:31.686000,74.888000,2.778028e+01,2.823724e+01,2.856717e+01,2.815130e+01,2.659910e+01,2.608404e+01
470,2000-02-03 08:02:31.846000,75.048000,2.774046e+01,2.823724e+01,2.860011e+01,2.813145e+01,2.661923e+01,2.608897e+01
471,2000-02-03 08:02:32.006000,75.208000,2.776037e+01,2.821742e+01,2.861328e+01,2.817775e+01,2.662594e+01,2.609478e+01
472,2000-02-03 08:02:32.166000,75.368000,2.782673e+01,2.821742e+01,2.860011e+01,2.819097e+01,2.671312e+01,2.610004e+01
473,2000-02-03 08:02:32.326000,75.528000,2.786653e+01,2.819759e+01,2.863962e+01,2.821081e+01,2.680022e+01,2.610445e+01
474,2000-02-03 08:02:32.486000,75.688000,2.775373e+01,2.829671e+01,2.862645e+01,2.815791e+01,2.672652e+01,2.610158e+01
475,2000-02-03 08:02:32.646000,75.848000,2.791956e+01,2.829010e+01,2.862645e+01,2.817775e+01,2.676673e+01,2.610539e+01
476,2000-02-03 08:02:32.806000,76.008000,2.789305e+01,2.830331e+01,2.859352e+01,2.817114e+01,2.672652e+01,2.609482e+01
477,2000-02-03 08:02:32.966000,76.168000,2.779355e+01,2.825046e+01,2.862645e+01,2.824385e+01,2.661923e+01,2.609811e+01
478,2000-02-03 08:02:33.126000,76.328000,2.776037e+01,2.819759e+01,2.862645e+01,2.826368e+01,2.664606e+01,2.609671e+01
479,2000-02-03 08:02:33.286000,76.488000,2.780683e+01,2.825046e+01,2.856717e+01,2.821081e+01,2.662594e+01,2.609983e+01
480,2000-02-03 08:02:33.446000,76.648000,2.782673e+01,2.821081e+01,2.858035e+01,2.819759e+01,2.657897e+01,2.608666e+01
481,2000-02-03 08:02:33.606000,76.808000,2.782673e+01,2.819759e+01,2.863962e+01,2.812484e+01,2.659239e+01,2.607425e+01
482,2000-02-03 08:02:33.766000,76.968000,2.772054e+01,2.819759e+01,2.856717e+01,2.813807e+01,2.665948e+01,2.607443e+01
483,2000-02-03 08:02:33.926000,77.128000,2.786653e+01,2.827689e+01,2.856717e+01,2.807190e+01,2.664606e+01,2.607241e+01
484,2000-02-03 08:02:34.086000,77.288000,2.782673e+01,2.820420e+01,2.858035e+01,2.810499e+01,2.659239e+01,2.606975e+01
485,2000-02-03 08:02:34.246000,77.448000,2.788642e+01,2.815130e+01,2.856717e+01,2.813145e+01,2.661252e+01,2.607176e+01
486,2000-02-03 08:02:34.406000,77.608000,2.774709e+01,2.817114e+01,2.854740e+01,2.828349e+01,2.662594e+01,2.606777e+01
487,2000-02-03 08:02:34.566000,77.768000,2.782673e+01,2.826368e+01,2.854740e+01,2.819759e+01,2.665277e+01,2.606653e+01
488,2000-02-03 08:02:34.726000,77.928000,2.785326e+01,2.825046e+01,2.856058e+01,2.819759e+01,2.665277e+01,2.606721e+01
489,2000-02-03 08:02:34.886000,78.088000,2.786653e+01,2.825707e+01,2.857376e+01,2.813145e+01,2.665948e+01,2.607714e+01
490,2000-02-03 08:02:35.046000,78.248000,2.783336e+01,2.816452e+01,2.860011e+01,2.816452e+01,2.668630e+01,2.607768e+01
491,2000-02-03 08:02:35.206000,78.408000,2.780019e+01,2.820420e+01,2.856717e+01,2.811822e+01,2.665277e+01,2.608321e+01
492,2000-02-03 08:02:35.366000,78.568000,2.785326e+01,2.819097e+01,2.852763e+01,2.821081e+01,2.669300e+01,2.608157e+01
493,2000-02-03 08:02:35.526000,78.728000,2.780019e+01,2.821081e+01,2.857376e+01,2.816452e+01,2.663265e+01,2.607847e+01
494,2000-02-03 08:02:35.686000,78.888000,2.778692e+01,2.815791e+01,2.858035e+01,2.815791e+01,2.669971e+01,2.608333e+01
495,2000-02-03 08:02:35.846000,79.048000,2.780683e+01,2.823724e+01,2.859352e+01,2.812484e+01,2.670641e+01,2.609247e+01
496,2000-02-03 08:02:36.006000,79.208000,2.784000e+01,2.817114e+01,2.861328e+01,2.810499e+01,2.662594e+01,2.609136e+01
497,2000-02-03 08:02:36.166000,79.368000,2.787979e+01,2.822403e+01,2.861987e+01,2.825707e+01,2.664606e+01,2.609425e+01
498,2000-02-03 08:02:36.326000,79.528000,2.776701e+01,2.821742e+01,2.857376e+01,2.819097e+01,2.669300e+01,2.609308e+01
499,2000-02-03 08:02:36.486000,79.688000,2.774709e+01,2.832973e+01,2.861987e+01,2.813145e+01,2.669971e+01,2.610054e+01
500,2000-02-03 08:02:36.646000,79.848000,2.778028e+01,2.830331e+01,2.863304e+01,2.815130e+01,2.665948e+01,2.610174e+01
501,2000-02-03 08:02:36.806000,80.008000,2.777365e+01,2.824385e+01,2.865937e+01,2.817775e+01,2.666618e+01,2.609968e+01
502,2000-02-03 08:02:36.966000,80.168000,2.774046e+01,2.817775e+01,2.856058e+01,2.811822e+01,2.657897e+01,2.606215e+01
503,2000-02-03 08:02:37.126000,80.328000,2.775373e+01,2.819097e+01,2.859352e+01,2.811822e+01,2.663265e+01,2.605448e+01
504,2000-02-03 08:02:37.286000,80.488000,2.784000e+01,2.821081e+01,2.854081e+01,2.811161e+01,2.661252e+01,2.605803e+01
505,2000-02-03 08:02:37.446000,80.648000,2.781346e+01,2.821742e+01,2.855399e+01,2.807852e+01,2.659239e+01,2.605189e+01
506,2000-02-03 08:02:37.606000,80.808000,2.778692e+01,2.819759e+01,2.860011e+01,2.814468e+01,2.661252e+01,2.605498e+01
507,2000-02-03 08:02:37.766000,80.968000,2.774046e+01,2.817114e+01,2.862645e+01,2.811161e+01,2.661923e+01,2.605815e+01
508,2000-02-03 08:02:37.926000,81.128000,2.775373e+01,2.829010e+01,2.863304e+01,2.821081e+01,2.659910e+01,2.605860e+01
509,2000-02-03 08:02:38.086000,81.288000,2.770061e+01,2.818436e+01,2.852104e+01,2.810499e+01,2.657897e+01,2.605455e+01
510,2000-02-03 08:02:38.246000,81.448000,2.768733e+01,2.807190e+01,2.854740e+01,2.799245e+01,2.657226e+01,2.598330e+01
511,2000-02-03 08:02:38.406000,81.608000,2.767404e+01,2.808514e+01,2.846170e+01,2.802556e+01,2.655212e+01,2.595193e+01
512,2000-02-03 08:02:38.566000,81.768000,2.764747e+01,2.811161e+01,2.854081e+01,2.798582e+01,2.654540e+01,2.595182e+01
513,2000-02-03 08:02:38.726000,81.928000,2.772718e+01,2.806528e+01,2.848149e+01,2.802556e+01,2.652526e+01,2.595724e+01
514,2000-02-03 08:02:38.886000,82.088000,2.764082e+01,2.805204e+01,2.847489e+01,2.800569e+01,2.652526e+01,2.595540e+01
515,2000-02-03 08:02:39.046000,82.248000,2.766076e+01,2.807852e+01,2.844192e+01,2.801894e+01,2.654540e+01,2.595682e+01
516,2000-02-03 08:02:39.206000,82.408000,2.762088e+01,2.808514e+01,2.849467e+01,2.803880e+01,2.656554e+01,2.597153e+01
517,2000-02-03 08:02:39.366000,82.568000,2.780019e+01,2.810499e+01,2.848808e+01,2.803880e+01,2.656554e+01,2.600730e+01
518,2000-02-03 08:02:39.526000,82.728000,2.776037e+01,2.818436e+01,2.856058e+01,2.816452e+01,2.657897e+01,2.601544e+01
519,2000-02-03 08:02:39.686000,82.888000,2.784000e+01,2.807190e+01,2.847489e+01,2.807852e+01,2.654540e+01,2.601167e+01
520,2000-02-03 08:02:39.846000,83.048000,2.776701e+01,2.814468e+01,2.854081e+01,2.806528e+01,2.657226e+01,2.601388e+01
521,2000-02-03 08:02:40.006000,83.208000,2.776701e+01,2.814468e+01,2.854740e+01,2.806528e+01,2.654540e+01,2.601315e+01
522,2000-02-03 08:02:40.166000,83.368000,2.770725e+01,2.823724e+01,2.851445e+01,2.807190e+01,2.657226e+01,2.601710e+01
523,2000-02-03 08:02:40.326000,83.528000,2.789968e+01,2.819759e+01,2.852763e+01,2.805866e+01,2.659239e+01,2.601284e+01
524,2000-02-03 08:02:40.486000,83.688000,2.782673e+01,2.815130e+01,2.853422e+01,2.809837e+01,2.661923e+01,2.601423e+01
525,2000-02-03 08:02:40.647000,83.849000,2.777365e+01,2.820420e+01,2.853422e+01,2.807190e+01,2.665277e+01,2.601862e+01
526,2000-02-03 08:02:40.807000,84.009000,2.783336e+01,2.818436e+01,2.849467e+01,2.807190e+01,2.657897e+01,2.601320e+01
527,2000-02-03 08:02:40.967000,84.169000,2.780683e+01,2.819759e+01,2.853422e+01,2.803880e+01,2.659910e+01,2.601037e+01
528,2000-02-03 08:02:41.127000,84.329000,2.780019e+01,2.816452e+01,2.856058e+01,2.813145e+01,2.654540e+01,2.601776e+01
529,2000-02-03 08:02:41.287000,84.489000,2.785326e+01,2.821081e+01,2.849467e+01,2.811822e+01,2.666618e+01,2.603946e+01
530,2000-02-03 08:02:41.447000,84.649000,2.784000e+01,2.819759e+01,2.858694e+01,2.818436e+01,2.669971e+01,2.607652e+01
531,2000-02-03 08:02:41.607000,84.809000,2.784663e+01,2.826368e+01,2.863304e+01,2.822403e+01,2.667289e+01,2.608839e+01
532,2000-02-03 08:02:41.767000,84.969000,2.784000e+01,2.829671e+01,2.865279e+01,2.822403e+01,2.666618e+01,2.609693e+01
533,2000-02-03 08:02:41.927000,85.129000,2.786653e+01,2.830991e+01,2.860669e+01,2.811822e+01,2.667289e+01,2.609214e+01
534,2000-02-03 08:02:42.087000,85.289000,2.793282e+01,2.828349e+01,2.861987e+01,2.813807e+01,2.665277e+01,2.608963e+01
535,2000-02-03 08:02:42.247000,85.449000,2.791294e+01,2.826368e+01,2.860669e+01,2.814468e+01,2.657226e+01,2.608882e+01
536,2000-02-03 08:02:42.407000,85.609000,2.791956e+01,2.827689e+01,2.860669e+01,2.818436e+01,2.669971e+01,2.609342e+01
537,2000-02-03 08:02:42.567000,85.769000,2.789968e+01,2.821081e+01,2.856717e+01,2.813145e+01,2.673993e+01,2.608804e+01
538,2000-02-03 08:02:42.727000,85.929000,2.798582e+01,2.827028e+01,2.866595e+01,2.823063e+01,2.667959e+01,2.609220e+01
539,2000-02-03 08:02:42.887000,86.089000,2.805866e+01,2.827689e+01,2.860011e+01,2.829010e+01,2.677343e+01,2.609421e+01
540,2000-02-03 08:02:43.047000,86.249000,2.797257e+01,2.830331e+01,2.860011e+01,2.819097e+01,2.669971e+01,2.609904e+01
541,2000-02-03 08:02:43.207000,86.409000,2.789968e+01,2.824385e+01,2.854081e+01,2.819759e+01,2.671982e+01,2.610411e+01
542,2000-02-03 08:02:43.367000,86.569000,2.781346e+01,2.825707e+01,2.858694e+01,2.823724e+01,2.671982e+01,2.609967e+01
543,2000-02-03 08:02:43.527000,86.729000,2.787979e+01,2.820420e+01,2.860669e+01,2.819097e+01,2.669300e+01,2.608809e+01
544,2000-02-03 08:02:43.687000,86.889000,2.791956e+01,2.825707e+01,2.861328e+01,2.814468e+01,2.664606e+01,2.608132e+01
545,2000-02-03 08:02:43.847000,87.049000,2.784663e+01,2.817775e+01,2.856058e+01,2.814468e+01,2.665277e+01,2.608078e+01
546,2000-02-03 08:02:44.007000,87.209000,2.787979e+01,2.819759e+01,2.858035e+01,2.816452e+01,2.662594e+01,2.607969e+01
547,2000-02-03 08:02:44.167000,87.369000,2.782673e+01,2.829671e+01,2.864620e+01,2.824385e+01,2.665948e+01,2.608691e+01
548,2000-02-03 08:02:44.327000,87.529000,2.789305e+01,2.829010e+01,2.858035e+01,2.810499e+01,2.669300e+01,2.608797e+01
549,2000-02-03 08:02:44.487000,87.689000,2.783336e+01,2.819759e+01,2.868570e+01,2.815791e+01,2.670641e+01,2.609032e+01
550,2000-02-03 08:02:44.647000,87.849000,2.782010e+01,2.823063e+01,2.860669e+01,2.818436e+01,2.678013e+01,2.609080e+01
551,2000-02-03 08:02:44.807000,88.009000,2.792619e+01,2.823063e+01,2.856058e+01,2.819759e+01,2.661923e+01,2.609325e+01
552,2000-02-03 08:02:44.967000,88.169000,2.791956e+01,2.820420e+01,2.861328e+01,2.823063e+01,2.662594e+01,2.609117e+01
553,2000-02-03 08:02:45.127000,88.329000,2.787979e+01,2.825707e+01,2.861987e+01,2.829671e+01,2.662594e+01,2.609136e+01
554,2000-02-03 08:02:45.287000,88.489000,2.788642e+01,2.818436e+01,2.862645e+01,2.820420e+01,2.664606e+01,2.609026e+01
555,2000-02-03 08:02:45.447000,88.649000,2.778692e+01,2.819759e+01,2.855399e+01,2.817775e+01,2.669300e+01,2.608856e+01
556,2000-02-03 08:02:45.607000,88.809000,2.780019e+01,2.822403e+01,2.854081e+01,2.816452e+01,2.671312e+01,2.608933e+01
557,2000-02-03 08:02:45.767000,88.969000,2.778028e+01,2.816452e+01,2.862645e+01,2.813145e+01,2.662594e+01,2.608563e+01
558,2000-02-03 08:02:45.927000,89.129000,2.772718e+01,2.831652e+01,2.866595e+01,2.814468e+01,2.665277e+01,2.608541e+01
559,2000-02-03 08:02:46.087000,89.289000,2.784663e+01,2.833633e+01,2.861328e+01,2.813807e+01,2.664606e+01,2.608517e+01
560,2000-02-03 08:02:46.247000,89.449000,2.785326e+01,2.830331e+01,2.863962e+01,2.816452e+01,2.663265e+01,2.609455e+01
561,2000-02-03 08:02:46.407000,89.609000,2.784663e+01,2.828349e+01,2.863962e+01,2.824385e+01,2.667289e+01,2.612197e+01
562,2000-02-03 08:02:46.567000,89.769000,2.795270e+01,2.826368e+01,2.864620e+01,2.824385e+01,2.673322e+01,2.613540e+01
563,2000-02-03 08:02:46.727000,89.929000,2.783336e+01,2.830991e+01,2.869228e+01,2.829010e+01,2.673993e+01,2.613411e+01
564,2000-02-03 08:02:46.887000,90.089000,2.789305e+01,2.829010e+01,2.867912e+01,2.821081e+01,2.669971e+01,2.613615e+01
565,2000-02-03 08:02:47.047000,90.249000,2.782010e+01,2.823063e+01,2.867253e+01,2.819097e+01,2.670641e+01,2.613087e+01
566,2000-02-03 08:02:47.207000,90.409000,2.785989e+01,2.834953e+01,2.862645e+01,2.834953e+01,2.669300e+01,2.613734e+01
567,2000-02-03 08:02:47.367000,90.569000,2.788642e+01,2.832973e+01,2.858694e+01,2.828349e+01,2.667289e+01,2.612852e+01
568,2000-02-03 08:02:47.527000,90.729000,2.787979e+01,2.829010e+01,2.865937e+01,2.817775e+01,2.670641e+01,2.613186e+01
569,2000-02-03 08:02:47.687000,90.889000,2.789305e+01,2.830331e+01,2.871202e+01,2.821742e+01,2.670641e+01,2.614195e+01
570,2000-02-03 08:02:47.847000,91.049000,2.783336e+01,2.826368e+01,2.865279e+01,2.824385e+01,2.667289e+01,2.613471e+01
571,2000-02-03 08:02:48.007000,91.209000,2.790631e+01,2.825707e+01,2.870544e+01,2.818436e+01,2.669971e+01,2.613434e+01
572,2000-02-03 08:02:48.167000,91.369000,2.791956e+01,2.834953e+01,2.861328e+01,2.832312e+01,2.665948e+01,2.613623e+01
573,2000-02-03 08:02:48.327000,91.529000,2.785326e+01,2.829010e+01,2.862645e+01,2.820420e+01,2.667289e+01,2.613859e+01
574,2000-02-03 08:02:48.487000,91.689000,2.791956e+01,2.831652e+01,2.862645e+01,2.821742e+01,2.665948e+01,2.612865e+01
575,2000-02-03 08:02:48.647000,91.849000,2.787316e+01,2.824385e+01,2.859352e+01,2.818436e+01,2.667959e+01,2.612917e+01
576,2000-02-03 08:02:48.807000,92.009000,2.782010e+01,2.830331e+01,2.863962e+01,2.824385e+01,2.668630e+01,2.612821e+01
577,2000-02-03 08:02:48.967000,92.169000,2.793282e+01,2.828349e+01,2.867253e+01,2.824385e+01,2.667289e+01,2.613377e+01
578,2000-02-03 08:02:49.127000,92.329000,2.789305e+01,2.826368e+01,2.866595e+01,2.818436e+01,2.664606e+01,2.612504e+01
579,2000-02-03 08:02:49.287000,92.489000,2.791956e+01,2.832312e+01,2.863304e+01,2.819097e+01,2.667289e+01,2.612490e+01
580,2000-02-03 08:02:49.447000,92.649000,2.793282e+01,2.828349e+01,2.860669e+01,2.825707e+01,2.667289e+01,2.612929e+01
581,2000-02-03 08:02:49.609000,92.811000,2.787979e+01,2.829671e+01,2.871202e+01,2.822403e+01,2.669971e+01,2.613321e+01
582,2000-02-03 08:02:49.767000,92.969000,2.784000e+01,2.830991e+01,2.875149e+01,2.827028e+01,2.665948e+01,2.613137e+01
583,2000-02-03 08:02:49.927000,93.129000,2.787316e+01,2.836934e+01,2.864620e+01,2.836934e+01,2.672652e+01,2.613257e+01
584,2000-02-03 08:02:50.088000,93.290000,2.785989e+01,2.836273e+01,2.868570e+01,2.824385e+01,2.664606e+01,2.613507e+01
585,2000-02-03 08:02:50.247000,93.449000,2.795932e+01,2.829010e+01,2.859352e+01,2.822403e+01,2.667289e+01,2.613653e+01
586,2000-02-03 08:02:50.408000,93.610000,2.792619e+01,2.826368e+01,2.868570e+01,2.821081e+01,2.661923e+01,2.613253e+01
587,2000-02-03 08:02:50.568000,93.770000,2.802556e+01,2.834953e+01,2.875149e+01,2.823724e+01,2.667959e+01,2.615984e+01
588,2000-02-03 08:02:50.728000,93.930000,2.791956e+01,2.838254e+01,2.873176e+01,2.827028e+01,2.672652e+01,2.617691e+01
589,2000-02-03 08:02:50.888000,94.090000,2.789305e+01,2.832973e+01,2.869886e+01,2.828349e+01,2.668630e+01,2.618623e+01
590,2000-02-03 08:02:51.048000,94.250000,2.791956e+01,2.835613e+01,2.873176e+01,2.823724e+01,2.669300e+01,2.617872e+01
591,2000-02-03 08:02:51.208000,94.410000,2.801894e+01,2.836273e+01,2.871860e+01,2.830991e+01,2.682031e+01,2.617330e+01
592,2000-02-03 08:02:51.368000,94.570000,2.792619e+01,2.836273e+01,2.873833e+01,2.820420e+01,2.672652e+01,2.617335e+01
593,2000-02-03 08:02:51.528000,94.730000,2.800569e+01,2.829671e+01,2.867253e+01,2.823063e+01,2.667289e+01,2.617247e+01
594,2000-02-03 08:02:51.688000,94.890000,2.797257e+01,2.834293e+01,2.864620e+01,2.823724e+01,2.665948e+01,2.617209e+01
595,2000-02-03 08:02:51.848000,95.050000,2.803880e+01,2.837594e+01,2.871860e+01,2.823063e+01,2.668630e+01,2.617628e+01
596,2000-02-03 08:02:52.008000,95.210000,2.797257e+01,2.836273e+01,2.871202e+01,2.825046e+01,2.668630e+01,2.617381e+01
597,2000-02-03 08:02:52.168000,95.370000,2.790631e+01,2.843532e+01,2.871202e+01,2.827028e+01,2.676003e+01,2.617733e+01
598,2000-02-03 08:02:52.328000,95.530000,2.785326e+01,2.834293e+01,2.867253e+01,2.825707e+01,2.671982e+01,2.617653e+01
599,2000-02-03 08:02:52.488000,95.690000,2.790631e+01,2.829671e+01,2.865937e+01,2.831652e+01,2.672652e+01,2.617829e+01
600,2000-02-03 08:02:52.648000,95.850000,2.789305e+01,2.830991e+01,2.869886e+01,2.826368e+01,2.672652e+01,2.618200e+01
601,2000-02-03 08:02:52.808000,96.010000,2.787316e+01,2.831652e+01,2.865937e+01,2.837594e+01,2.665948e+01,2.616297e+01
602,2000-02-03 08:02:52.968000,96.170000,2.795270e+01,2.827689e+01,2.861328e+01,2.814468e+01,2.662594e+01,2.612963e+01
603,2000-02-03 08:02:53.128000,96.330000,2.785989e+01,2.828349e+01,2.869886e+01,2.828349e+01,2.663265e+01,2.612479e+01
604,2000-02-03 08:02:53.288000,96.490000,2.795932e+01,2.835613e+01,2.869228e+01,2.820420e+01,2.664606e+01,2.612502e+01
605,2000-02-03 08:02:53.448000,96.650000,2.800569e+01,2.830331e+01,2.858694e+01,2.823724e+01,2.665948e+01,2.612234e+01
606,2000-02-03 08:02:53.608000,96.810000,2.788642e+01,2.827689e+01,2.858035e+01,2.817775e+01,2.661923e+01,2.612117e+01
607,2000-02-03 08:02:53.768000,96.970000,2.788642e+01,2.821081e+01,2.865279e+01,2.823063e+01,2.667289e+01,2.611951e+01
608,2000-02-03 08:02:53.928000,97.130000,2.789968e+01,2.829010e+01,2.864620e+01,2.817775e+01,2.659910e+01,2.611981e+01
609,2000-02-03 08:02:54.088000,97.290000,2.790631e+01,2.834293e+01,2.863304e+01,2.820420e+01,2.670641e+01,2.612218e+01
610,2000-02-03 08:02:54.248000,97.450000,2.786653e+01,2.832973e+01,2.871202e+01,2.816452e+01,2.672652e+01,2.613225e+01
611,2000-02-03 08:02:54.408000,97.610000,2.795270e+01,2.827028e+01,2.867912e+01,2.822403e+01,2.672652e+01,2.613946e+01
612,2000-02-03 08:02:54.568000,97.770000,2.791294e+01,2.830991e+01,2.870544e+01,2.824385e+01,2.668630e+01,2.614247e+01
613,2000-02-03 08:02:54.728000,97.930000,2.791956e+01,2.832973e+01,2.863304e+01,2.830331e+01,2.667289e+01,2.614804e+01
614,2000-02-03 08:02:54.888000,98.090000,2.797257e+01,2.832312e+01,2.873833e+01,2.823063e+01,2.666618e+01,2.614814e+01
615,2000-02-03 08:02:55.048000,98.250000,2.784663e+01,2.831652e+01,2.868570e+01,2.825707e+01,2.668630e+01,2.614784e+01
616,2000-02-03 08:02:55.208000,98.410000,2.789968e+01,2.827028e+01,2.872518e+01,2.825046e+01,2.673993e+01,2.614886e+01
617,2000-02-03 08:02:55.368000,98.570000,2.791294e+01,2.829010e+01,2.860011e+01,2.821742e+01,2.679352e+01,2.614794e+01
618,2000-02-03 08:02:55.528000,98.730000,2.783336e+01,2.832973e+01,2.867253e+01,2.836273e+01,2.667959e+01,2.614483e+01
619,2000-02-03 08:02:55.688000,98.890000,2.792619e+01,2.836934e+01,2.863962e+01,2.823063e+01,2.673993e+01,2.614601e+01
620,2000-02-03 08:02:55.848000,99.050000,2.803218e+01,2.830331e+01,2.867253e+01,2.820420e+01,2.671982e+01,2.614725e+01
621,2000-02-03 08:02:56.008000,99.210000,2.797920e+01,2.843532e+01,2.872518e+01,2.825046e+01,2.673993e+01,2.614821e+01
622,2000-02-03 08:02:56.168000,99.370000,2.798582e+01,2.829671e+01,2.865937e+01,2.821081e+01,2.683371e+01,2.614437e+01
623,2000-02-03 08:02:56.328000,99.530000,2.797257e+01,2.830991e+01,2.868570e+01,2.819759e+01,2.666618e+01,2.614314e+01
624,2000-02-03 08:02:56.488000,99.690000,2.801894e+01,2.832312e+01,2.869228e+01,2.826368e+01,2.665277e+01,2.614050e+01
625,2000-02-03 08:02:56.648000,99.850000,2.791956e+01,2.833633e+01,2.866595e+01,2.820420e+01,2.661252e+01,2.613732e+01
626,2000-02-03 08:02:56.808000,100.010000,2.797257e+01,2.834293e+01,2.874491e+01,2.817775e+01,2.667959e+01,2.613336e+01
627,2000-02-03 08:02:56.968000,100.170000,2.792619e+01,2.830331e+01,2.873833e+01,2.824385e+01,2.665277e+01,2.613720e+01
628,2000-02-03 08:02:57.128000,100.330000,2.795270e+01,2.827028e+01,2.867253e+01,2.820420e+01,2.663935e+01,2.614234e+01
629,2000-02-03 08:02:57.288000,100.490000,2.799245e+01,2.843532e+01,2.869886e+01,2.821081e+01,2.673322e+01,2.614594e+01
630,2000-02-03 08:02:57.448000,100.650000,2.795932e+01,2.829671e+01,2.869228e+01,2.818436e+01,2.671312e+01,2.614432e+01
631,2000-02-03 08:02:57.608000,100.810000,2.793945e+01,2.825707e+01,2.869228e+01,2.821742e+01,2.671982e+01,2.614335e+01
632,2000-02-03 08:02:57.768000,100.970000,2.795270e+01,2.846170e+01,2.875149e+01,2.822403e+01,2.673322e+01,2.614699e+01
633,2000-02-03 08:02:57.928000,101.130000,2.792619e+01,2.836934e+01,2.871202e+01,2.823724e+01,2.672652e+01,2.615038e+01
634,2000-02-03 08:02:58.088000,101.290000,2.795270e+01,2.836273e+01,2.869886e+01,2.823063e+01,2.676673e+01,2.614336e+01
635,2000-02-03 08:02:58.248000,101.450000,2.793282e+01,2.827689e+01,2.865937e+01,2.822403e+01,2.667289e+01,2.614290e+01
636,2000-02-03 08:02:58.408000,101.610000,2.796595e+01,2.838254e+01,2.882382e+01,2.819097e+01,2.663935e+01,2.614772e+01
637,2000-02-03 08:02:58.568000,101.770000,2.801894e+01,2.827028e+01,2.875149e+01,2.821742e+01,2.667289e+01,2.613780e+01
638,2000-02-03 08:02:58.728000,101.930000,2.795932e+01,2.832973e+01,2.870544e+01,2.821742e+01,2.677343e+01,2.614618e+01
639,2000-02-03 08:02:58.888000,102.090000,2.791294e+01,2.834953e+01,2.865279e+01,2.820420e+01,2.671982e+01,2.615207e+01
640,2000-02-03 08:02:59.048000,102.250000,2.786653e+01,2.835613e+01,2.864620e+01,2.829671e+01,2.672652e+01,2.615919e+01
641,2000-02-03 08:02:59.208000,102.410000,2.802556e+01,2.828349e+01,2.872518e+01,2.823063e+01,2.672652e+01,2.616080e+01
642,2000-02-03 08:02:59.368000,102.570000,2.788642e+01,2.829671e+01,2.869886e+01,2.822403e+01,2.676673e+01,2.616309e+01
643,2000-02-03 08:02:59.528000,102.730000,2.799245e+01,2.837594e+01,2.873176e+01,2.820420e+01,2.674663e+01,2.615384e+01
644,2000-02-03 08:02:59.688000,102.890000,2.795932e+01,2.833633e+01,2.877122e+01,2.829671e+01,2.672652e+01,2.615987e+01
645,2000-02-03 08:02:59.848000,103.050000,2.798582e+01,2.829671e+01,2.877780e+01,2.828349e+01,2.667289e+01,2.615409e+01
646,2000-02-03 08:03:00.009000,103.211000,2.795932e+01,2.825046e+01,2.873833e+01,2.827028e+01,2.673322e+01,2.616114e+01
647,2000-02-03 08:03:00.169000,103.371000,2.797257e+01,2.832312e+01,2.883039e+01,2.836934e+01,2.671982e+01,2.615945e+01
648,2000-02-03 08:03:00.329000,103.531000,2.799907e+01,2.829671e+01,2.875149e+01,2.822403e+01,2.669971e+01,2.616180e+01
649,2000-02-03 08:03:00.489000,103.691000,2.795270e+01,2.829671e+01,2.868570e+01,2.819097e+01,2.669971e+01,2.615884e+01
650,2000-02-03 08:03:00.649000,103.851000,2.792619e+01,2.844192e+01,2.869228e+01,2.823063e+01,2.663935e+01,2.615729e+01
651,2000-02-03 08:03:00.809000,104.011000,2.796595e+01,2.834953e+01,2.873176e+01,2.817775e+01,2.667959e+01,2.614313e+01
652,2000-02-03 08:03:00.969000,104.171000,2.793945e+01,2.828349e+01,2.864620e+01,2.827028e+01,2.664606e+01,2.612640e+01
653,2000-02-03 08:03:01.129000,104.331000,2.786653e+01,2.829010e+01,2.867253e+01,2.818436e+01,2.663265e+01,2.612284e+01
