frame,abstime,reltime,april17_baselineBoardB_7.seq:Rectangle 1 [C]:max,april17_baselineBoardB_7.seq:Polygon 1 [C]:max,april17_baselineBoardB_7.seq:Rectangle 2 [C]:max,april17_baselineBoardB_7.seq:Rectangle 3 [C]:max,april17_baselineBoardB_7.seq:Rectangle 4 [C]:max,april17_baselineBoardB_7.seq:Rectangle 5 [C]:mean
17,2000-02-17 01:19:31.406000,2.561000,2.464865e+01,2.479892e+01,2.484669e+01,2.409350e+01,2.538430e+01,2.350453e+01
18,2000-02-17 01:19:31.566000,2.721000,2.462130e+01,2.488080e+01,2.495580e+01,2.413472e+01,2.540466e+01,2.349493e+01
19,2000-02-17 01:19:31.726000,2.881000,2.459395e+01,2.496943e+01,2.504436e+01,2.423771e+01,2.537072e+01,2.351638e+01
20,2000-02-17 01:19:31.887000,3.042000,2.477162e+01,2.502393e+01,2.510563e+01,2.433374e+01,2.547251e+01,2.353196e+01
21,2000-02-17 01:19:32.046000,3.201000,2.480575e+01,2.522127e+01,2.525525e+01,2.431317e+01,2.537751e+01,2.355639e+01
22,2000-02-17 01:19:32.206000,3.361000,2.474430e+01,2.521447e+01,2.524846e+01,2.444338e+01,2.537751e+01,2.357199e+01
23,2000-02-17 01:19:32.366000,3.521000,2.475796e+01,2.519407e+01,2.528243e+01,2.449816e+01,2.541823e+01,2.358503e+01
24,2000-02-17 01:19:32.526000,3.681000,2.473747e+01,2.530961e+01,2.531640e+01,2.449131e+01,2.538430e+01,2.359391e+01
25,2000-02-17 01:19:32.686000,3.841000,2.475113e+01,2.537751e+01,2.525525e+01,2.459395e+01,2.535036e+01,2.360842e+01
26,2000-02-17 01:19:32.846000,4.001000,2.471698e+01,2.543859e+01,2.535036e+01,2.458027e+01,2.545894e+01,2.362675e+01
27,2000-02-17 01:19:33.006000,4.161000,2.476479e+01,2.557419e+01,2.543859e+01,2.466232e+01,2.549285e+01,2.364305e+01
28,2000-02-17 01:19:33.166000,4.321000,2.480575e+01,2.555386e+01,2.542502e+01,2.466232e+01,2.545894e+01,2.366405e+01
29,2000-02-17 01:19:33.326000,4.481000,2.480575e+01,2.560806e+01,2.543180e+01,2.473064e+01,2.545894e+01,2.366961e+01
30,2000-02-17 01:19:33.486000,4.641000,2.482622e+01,2.566224e+01,2.543180e+01,2.475796e+01,2.550641e+01,2.368298e+01
31,2000-02-17 01:19:33.646000,4.801000,2.488080e+01,2.577050e+01,2.549285e+01,2.490808e+01,2.543859e+01,2.370459e+01
32,2000-02-17 01:19:33.806000,4.961000,2.487398e+01,2.572315e+01,2.553353e+01,2.488762e+01,2.545894e+01,2.371476e+01
33,2000-02-17 01:19:33.966000,5.121000,2.488762e+01,2.576373e+01,2.554708e+01,2.490808e+01,2.552675e+01,2.373039e+01
34,2000-02-17 01:19:34.126000,5.281000,2.501712e+01,2.586514e+01,2.559451e+01,2.486034e+01,2.550641e+01,2.374635e+01
35,2000-02-17 01:19:34.286000,5.441000,2.498987e+01,2.591243e+01,2.566900e+01,2.488762e+01,2.552675e+01,2.376028e+01
36,2000-02-17 01:19:34.446000,5.601000,2.507841e+01,2.587189e+01,2.563515e+01,2.494217e+01,2.546572e+01,2.376972e+01
37,2000-02-17 01:19:34.606000,5.761000,2.496943e+01,2.595969e+01,2.567577e+01,2.494898e+01,2.548607e+01,2.378603e+01
38,2000-02-17 01:19:34.766000,5.921000,2.502393e+01,2.595294e+01,2.570961e+01,2.507841e+01,2.551319e+01,2.380124e+01
39,2000-02-17 01:19:34.926000,6.081000,2.512605e+01,2.602044e+01,2.566900e+01,2.504436e+01,2.554708e+01,2.380885e+01
40,2000-02-17 01:19:35.086000,6.241000,2.506479e+01,2.601369e+01,2.568931e+01,2.501712e+01,2.549285e+01,2.381839e+01
41,2000-02-17 01:19:35.246000,6.401000,2.504436e+01,2.609463e+01,2.574344e+01,2.505117e+01,2.547929e+01,2.382296e+01
42,2000-02-17 01:19:35.406000,6.561000,2.500350e+01,2.608114e+01,2.575697e+01,2.508521e+01,2.551319e+01,2.383807e+01
43,2000-02-17 01:19:35.566000,6.721000,2.504436e+01,2.606765e+01,2.579755e+01,2.515326e+01,2.554031e+01,2.385172e+01
44,2000-02-17 01:19:35.726000,6.881000,2.513966e+01,2.617550e+01,2.579755e+01,2.522127e+01,2.549963e+01,2.387578e+01
45,2000-02-17 01:19:35.886000,7.041000,2.509883e+01,2.626305e+01,2.587865e+01,2.525525e+01,2.551319e+01,2.389877e+01
46,2000-02-17 01:19:36.046000,7.201000,2.521447e+01,2.620918e+01,2.590567e+01,2.521447e+01,2.551319e+01,2.390600e+01
47,2000-02-17 01:19:36.206000,7.361000,2.514646e+01,2.622939e+01,2.586514e+01,2.525525e+01,2.553353e+01,2.392705e+01
48,2000-02-17 01:19:36.366000,7.521000,2.516687e+01,2.622939e+01,2.589216e+01,2.537072e+01,2.551319e+01,2.393391e+01
49,2000-02-17 01:19:36.526000,7.681000,2.516006e+01,2.627651e+01,2.586514e+01,2.538430e+01,2.552675e+01,2.394177e+01
50,2000-02-17 01:19:36.686000,7.841000,2.522807e+01,2.633707e+01,2.591918e+01,2.532319e+01,2.556741e+01,2.395588e+01
51,2000-02-17 01:19:36.846000,8.001000,2.522807e+01,2.627651e+01,2.600019e+01,2.530282e+01,2.552675e+01,2.396667e+01
52,2000-02-17 01:19:37.006000,8.161000,2.514646e+01,2.632362e+01,2.595969e+01,2.541823e+01,2.554708e+01,2.397632e+01
53,2000-02-17 01:19:37.166000,8.321000,2.523486e+01,2.633707e+01,2.603393e+01,2.538430e+01,2.556741e+01,2.398951e+01
54,2000-02-17 01:19:37.326000,8.481000,2.532319e+01,2.643793e+01,2.598669e+01,2.537072e+01,2.552675e+01,2.400138e+01
55,2000-02-17 01:19:37.486000,8.641000,2.541145e+01,2.639087e+01,2.603393e+01,2.541823e+01,2.549285e+01,2.400759e+01
56,2000-02-17 01:19:37.646000,8.801000,2.532998e+01,2.643121e+01,2.600694e+01,2.546572e+01,2.551997e+01,2.401847e+01
57,2000-02-17 01:19:37.806000,8.961000,2.527564e+01,2.641104e+01,2.607440e+01,2.545216e+01,2.561483e+01,2.402217e+01
58,2000-02-17 01:19:37.966000,9.121000,2.530961e+01,2.642449e+01,2.615529e+01,2.546572e+01,2.568931e+01,2.403680e+01
59,2000-02-17 01:19:38.126000,9.281000,2.527564e+01,2.648496e+01,2.615529e+01,2.552675e+01,2.563515e+01,2.405927e+01
60,2000-02-17 01:19:38.286000,9.441000,2.533677e+01,2.646481e+01,2.610811e+01,2.551319e+01,2.555386e+01,2.406935e+01
61,2000-02-17 01:19:38.446000,9.601000,2.539109e+01,2.647824e+01,2.612159e+01,2.554708e+01,2.565546e+01,2.408070e+01
62,2000-02-17 01:19:38.606000,9.761000,2.532998e+01,2.650511e+01,2.619571e+01,2.554708e+01,2.562161e+01,2.408937e+01
63,2000-02-17 01:19:38.766000,9.921000,2.534357e+01,2.651183e+01,2.616877e+01,2.556064e+01,2.558774e+01,2.409689e+01
64,2000-02-17 01:19:38.926000,10.081000,2.541823e+01,2.651855e+01,2.614855e+01,2.560129e+01,2.558774e+01,2.410632e+01
65,2000-02-17 01:19:39.086000,10.241000,2.544537e+01,2.661252e+01,2.616203e+01,2.557419e+01,2.560806e+01,2.411096e+01
66,2000-02-17 01:19:39.246000,10.401000,2.541823e+01,2.659910e+01,2.621592e+01,2.561483e+01,2.551319e+01,2.412529e+01
67,2000-02-17 01:19:39.406000,10.561000,2.545894e+01,2.659910e+01,2.619571e+01,2.564192e+01,2.561483e+01,2.412898e+01
68,2000-02-17 01:19:39.567000,10.722000,2.536394e+01,2.660581e+01,2.626978e+01,2.566224e+01,2.563515e+01,2.414988e+01
69,2000-02-17 01:19:39.726000,10.881000,2.544537e+01,2.659239e+01,2.634380e+01,2.564192e+01,2.563515e+01,2.415628e+01
70,2000-02-17 01:19:39.886000,11.041000,2.540466e+01,2.671312e+01,2.639087e+01,2.560806e+01,2.561483e+01,2.416095e+01
71,2000-02-17 01:19:40.047000,11.202000,2.545216e+01,2.664606e+01,2.628324e+01,2.560129e+01,2.564192e+01,2.417486e+01
72,2000-02-17 01:19:40.207000,11.362000,2.538430e+01,2.665277e+01,2.628997e+01,2.564192e+01,2.555386e+01,2.415789e+01
73,2000-02-17 01:19:40.367000,11.522000,2.541145e+01,2.665948e+01,2.634380e+01,2.563515e+01,2.568931e+01,2.416372e+01
74,2000-02-17 01:19:40.527000,11.682000,2.539109e+01,2.664606e+01,2.630343e+01,2.569608e+01,2.554031e+01,2.417023e+01
75,2000-02-17 01:19:40.687000,11.842000,2.541145e+01,2.669300e+01,2.632362e+01,2.572991e+01,2.561483e+01,2.417785e+01
76,2000-02-17 01:19:40.847000,12.002000,2.535715e+01,2.671312e+01,2.635052e+01,2.566900e+01,2.559451e+01,2.418359e+01
77,2000-02-17 01:19:41.007000,12.162000,2.543180e+01,2.671312e+01,2.627651e+01,2.568931e+01,2.566900e+01,2.418786e+01
78,2000-02-17 01:19:41.167000,12.322000,2.551997e+01,2.669971e+01,2.627651e+01,2.570285e+01,2.560806e+01,2.419777e+01
79,2000-02-17 01:19:41.327000,12.482000,2.548607e+01,2.672652e+01,2.632362e+01,2.575697e+01,2.563515e+01,2.421080e+01
80,2000-02-17 01:19:41.487000,12.642000,2.549285e+01,2.682701e+01,2.633707e+01,2.570961e+01,2.559451e+01,2.421421e+01
81,2000-02-17 01:19:41.647000,12.802000,2.547929e+01,2.670641e+01,2.638415e+01,2.571638e+01,2.567577e+01,2.423477e+01
82,2000-02-17 01:19:41.807000,12.962000,2.543859e+01,2.675333e+01,2.641104e+01,2.572315e+01,2.560806e+01,2.424688e+01
83,2000-02-17 01:19:41.967000,13.122000,2.539788e+01,2.678013e+01,2.643121e+01,2.575697e+01,2.571638e+01,2.425882e+01
84,2000-02-17 01:19:42.127000,13.282000,2.551997e+01,2.681362e+01,2.645809e+01,2.580431e+01,2.561483e+01,2.426686e+01
85,2000-02-17 01:19:42.287000,13.442000,2.551319e+01,2.680692e+01,2.641104e+01,2.581783e+01,2.571638e+01,2.427895e+01
86,2000-02-17 01:19:42.447000,13.602000,2.556064e+01,2.688726e+01,2.645137e+01,2.589892e+01,2.564869e+01,2.428813e+01
87,2000-02-17 01:19:42.607000,13.762000,2.569608e+01,2.686049e+01,2.642449e+01,2.581107e+01,2.567577e+01,2.429590e+01
88,2000-02-17 01:19:42.767000,13.922000,2.550641e+01,2.682031e+01,2.650511e+01,2.583811e+01,2.566900e+01,2.430233e+01
89,2000-02-17 01:19:42.927000,14.082000,2.566224e+01,2.686718e+01,2.651183e+01,2.587189e+01,2.562161e+01,2.430920e+01
90,2000-02-17 01:19:43.087000,14.242000,2.556741e+01,2.688726e+01,2.647824e+01,2.587865e+01,2.564192e+01,2.431803e+01
91,2000-02-17 01:19:43.247000,14.402000,2.555386e+01,2.680692e+01,2.660581e+01,2.590567e+01,2.565546e+01,2.432236e+01
92,2000-02-17 01:19:43.407000,14.562000,2.553353e+01,2.683371e+01,2.651855e+01,2.587189e+01,2.565546e+01,2.432761e+01
93,2000-02-17 01:19:43.567000,14.722000,2.565546e+01,2.691402e+01,2.647824e+01,2.586514e+01,2.565546e+01,2.433758e+01
94,2000-02-17 01:19:43.727000,14.882000,2.570961e+01,2.687387e+01,2.653869e+01,2.587865e+01,2.566224e+01,2.433925e+01
95,2000-02-17 01:19:43.887000,15.042000,2.566900e+01,2.685379e+01,2.651855e+01,2.600694e+01,2.571638e+01,2.435703e+01
96,2000-02-17 01:19:44.047000,15.202000,2.564192e+01,2.691402e+01,2.654540e+01,2.593944e+01,2.572315e+01,2.436062e+01
97,2000-02-17 01:19:44.207000,15.362000,2.558097e+01,2.693409e+01,2.657226e+01,2.594619e+01,2.574344e+01,2.436748e+01
98,2000-02-17 01:19:44.367000,15.522000,2.564869e+01,2.693409e+01,2.660581e+01,2.598669e+01,2.562161e+01,2.438404e+01
99,2000-02-17 01:19:44.527000,15.682000,2.552675e+01,2.694747e+01,2.658568e+01,2.591918e+01,2.558097e+01,2.438960e+01
100,2000-02-17 01:19:44.687000,15.842000,2.559451e+01,2.695416e+01,2.662594e+01,2.591918e+01,2.564869e+01,2.436975e+01
101,2000-02-17 01:19:44.847000,16.002000,2.558097e+01,2.692740e+01,2.653869e+01,2.594619e+01,2.560129e+01,2.436539e+01
102,2000-02-17 01:19:45.007000,16.162000,2.556741e+01,2.696085e+01,2.659239e+01,2.613507e+01,2.562161e+01,2.437699e+01
103,2000-02-17 01:19:45.167000,16.322000,2.569608e+01,2.693409e+01,2.661252e+01,2.600019e+01,2.567577e+01,2.438531e+01
104,2000-02-17 01:19:45.327000,16.482000,2.558097e+01,2.702102e+01,2.664606e+01,2.604742e+01,2.570285e+01,2.439534e+01
105,2000-02-17 01:19:45.487000,16.642000,2.562838e+01,2.698759e+01,2.665948e+01,2.605416e+01,2.569608e+01,2.440096e+01
106,2000-02-17 01:19:45.647000,16.802000,2.564869e+01,2.695416e+01,2.663935e+01,2.606765e+01,2.577726e+01,2.440523e+01
107,2000-02-17 01:19:45.807000,16.962000,2.566224e+01,2.700097e+01,2.665277e+01,2.606091e+01,2.570961e+01,2.441317e+01
108,2000-02-17 01:19:45.967000,17.122000,2.567577e+01,2.697422e+01,2.661923e+01,2.606091e+01,2.572991e+01,2.441827e+01
109,2000-02-17 01:19:46.127000,17.282000,2.562838e+01,2.708116e+01,2.669300e+01,2.616203e+01,2.583135e+01,2.446035e+01
110,2000-02-17 01:19:46.287000,17.442000,2.570961e+01,2.705443e+01,2.671312e+01,2.618224e+01,2.579078e+01,2.446875e+01
111,2000-02-17 01:19:46.447000,17.602000,2.575697e+01,2.717464e+01,2.669300e+01,2.614855e+01,2.572315e+01,2.447843e+01
112,2000-02-17 01:19:46.607000,17.762000,2.587865e+01,2.706111e+01,2.676003e+01,2.608788e+01,2.581107e+01,2.449103e+01
113,2000-02-17 01:19:46.767000,17.922000,2.593269e+01,2.727470e+01,2.673993e+01,2.606765e+01,2.593269e+01,2.450145e+01
114,2000-02-17 01:19:46.927000,18.082000,2.578402e+01,2.706111e+01,2.673322e+01,2.618224e+01,2.581783e+01,2.450353e+01
115,2000-02-17 01:19:47.087000,18.242000,2.579755e+01,2.706779e+01,2.680022e+01,2.613507e+01,2.576373e+01,2.451396e+01
116,2000-02-17 01:19:47.247000,18.402000,2.577050e+01,2.715461e+01,2.681362e+01,2.613507e+01,2.579755e+01,2.451760e+01
117,2000-02-17 01:19:47.407000,18.562000,2.578402e+01,2.707448e+01,2.678683e+01,2.613507e+01,2.577726e+01,2.452011e+01
118,2000-02-17 01:19:47.567000,18.722000,2.577050e+01,2.714126e+01,2.679352e+01,2.619571e+01,2.577050e+01,2.452804e+01
119,2000-02-17 01:19:47.727000,18.882000,2.580431e+01,2.717464e+01,2.676673e+01,2.613507e+01,2.579755e+01,2.452965e+01
120,2000-02-17 01:19:47.887000,19.042000,2.588541e+01,2.717464e+01,2.689395e+01,2.615529e+01,2.579755e+01,2.454015e+01
121,2000-02-17 01:19:48.047000,19.202000,2.579078e+01,2.712123e+01,2.688056e+01,2.616877e+01,2.582459e+01,2.453706e+01
122,2000-02-17 01:19:48.207000,19.362000,2.579755e+01,2.708116e+01,2.680692e+01,2.616203e+01,2.580431e+01,2.450474e+01
123,2000-02-17 01:19:48.367000,19.522000,2.579078e+01,2.709451e+01,2.677343e+01,2.614181e+01,2.583811e+01,2.451003e+01
124,2000-02-17 01:19:48.527000,19.682000,2.586514e+01,2.705443e+01,2.680022e+01,2.614855e+01,2.583135e+01,2.451970e+01
125,2000-02-17 01:19:48.687000,19.842000,2.577050e+01,2.712123e+01,2.678683e+01,2.617550e+01,2.580431e+01,2.452975e+01
126,2000-02-17 01:19:48.847000,20.002000,2.586514e+01,2.716129e+01,2.685379e+01,2.616877e+01,2.582459e+01,2.453180e+01
127,2000-02-17 01:19:49.007000,20.162000,2.588541e+01,2.716129e+01,2.693409e+01,2.621592e+01,2.585162e+01,2.453557e+01
128,2000-02-17 01:19:49.167000,20.322000,2.583811e+01,2.712123e+01,2.683371e+01,2.618898e+01,2.575697e+01,2.454436e+01
129,2000-02-17 01:19:49.328000,20.483000,2.585162e+01,2.713458e+01,2.686049e+01,2.622939e+01,2.575697e+01,2.454471e+01
130,2000-02-17 01:19:49.487000,20.642000,2.579755e+01,2.720133e+01,2.686049e+01,2.635052e+01,2.573668e+01,2.456103e+01
131,2000-02-17 01:19:49.648000,20.803000,2.583811e+01,2.710787e+01,2.688056e+01,2.631016e+01,2.575021e+01,2.456606e+01
132,2000-02-17 01:19:49.808000,20.963000,2.587865e+01,2.714794e+01,2.689395e+01,2.622939e+01,2.585838e+01,2.457327e+01
133,2000-02-17 01:19:49.968000,21.123000,2.583135e+01,2.716796e+01,2.694747e+01,2.620918e+01,2.575021e+01,2.458134e+01
134,2000-02-17 01:19:50.128000,21.283000,2.582459e+01,2.718131e+01,2.696753e+01,2.627651e+01,2.588541e+01,2.457925e+01
135,2000-02-17 01:19:50.288000,21.443000,2.582459e+01,2.708784e+01,2.680022e+01,2.622265e+01,2.579078e+01,2.451975e+01
136,2000-02-17 01:19:50.448000,21.603000,2.573668e+01,2.722135e+01,2.688056e+01,2.638415e+01,2.577726e+01,2.452126e+01
137,2000-02-17 01:19:50.608000,21.763000,2.579755e+01,2.712791e+01,2.681362e+01,2.622939e+01,2.577050e+01,2.451110e+01
138,2000-02-17 01:19:50.768000,21.923000,2.580431e+01,2.714126e+01,2.678013e+01,2.627651e+01,2.571638e+01,2.451041e+01
139,2000-02-17 01:19:50.928000,22.083000,2.581783e+01,2.712123e+01,2.685379e+01,2.622939e+01,2.572315e+01,2.451939e+01
140,2000-02-17 01:19:51.088000,22.243000,2.583135e+01,2.712791e+01,2.688056e+01,2.622265e+01,2.572315e+01,2.452132e+01
141,2000-02-17 01:19:51.248000,22.403000,2.583135e+01,2.717464e+01,2.688056e+01,2.622939e+01,2.576373e+01,2.453183e+01
142,2000-02-17 01:19:51.408000,22.563000,2.585162e+01,2.734803e+01,2.686718e+01,2.624959e+01,2.575697e+01,2.453879e+01
143,2000-02-17 01:19:51.568000,22.723000,2.584487e+01,2.713458e+01,2.686049e+01,2.624959e+01,2.572315e+01,2.454205e+01
144,2000-02-17 01:19:51.728000,22.883000,2.595969e+01,2.714794e+01,2.690064e+01,2.623612e+01,2.576373e+01,2.454107e+01
145,2000-02-17 01:19:51.888000,23.043000,2.585162e+01,2.717464e+01,2.690733e+01,2.625632e+01,2.573668e+01,2.454922e+01
146,2000-02-17 01:19:52.048000,23.203000,2.592593e+01,2.717464e+01,2.688726e+01,2.626978e+01,2.569608e+01,2.455903e+01
147,2000-02-17 01:19:52.208000,23.363000,2.589216e+01,2.726804e+01,2.696085e+01,2.628997e+01,2.577726e+01,2.456161e+01
148,2000-02-17 01:19:52.368000,23.523000,2.591918e+01,2.718131e+01,2.696085e+01,2.632362e+01,2.577050e+01,2.456792e+01
149,2000-02-17 01:19:52.528000,23.683000,2.586514e+01,2.720133e+01,2.694747e+01,2.623612e+01,2.572315e+01,2.456188e+01
150,2000-02-17 01:19:52.688000,23.843000,2.591918e+01,2.719466e+01,2.700765e+01,2.624959e+01,2.572991e+01,2.457297e+01
151,2000-02-17 01:19:52.848000,24.003000,2.591918e+01,2.720800e+01,2.693409e+01,2.626978e+01,2.572991e+01,2.458326e+01
152,2000-02-17 01:19:53.008000,24.163000,2.587865e+01,2.729471e+01,2.708116e+01,2.630343e+01,2.566224e+01,2.458793e+01
153,2000-02-17 01:19:53.168000,24.323000,2.591243e+01,2.726804e+01,2.700097e+01,2.628997e+01,2.575697e+01,2.460082e+01
154,2000-02-17 01:19:53.328000,24.483000,2.590567e+01,2.722802e+01,2.698091e+01,2.628997e+01,2.579755e+01,2.460757e+01
155,2000-02-17 01:19:53.488000,24.643000,2.592593e+01,2.723469e+01,2.699428e+01,2.645809e+01,2.572315e+01,2.460627e+01
156,2000-02-17 01:19:53.648000,24.803000,2.593944e+01,2.727470e+01,2.696085e+01,2.634380e+01,2.578402e+01,2.461271e+01
157,2000-02-17 01:19:53.808000,24.963000,2.598669e+01,2.726804e+01,2.695416e+01,2.634380e+01,2.571638e+01,2.461261e+01
158,2000-02-17 01:19:53.968000,25.123000,2.602044e+01,2.722802e+01,2.695416e+01,2.637070e+01,2.572315e+01,2.461916e+01
159,2000-02-17 01:19:54.128000,25.283000,2.600019e+01,2.732137e+01,2.713458e+01,2.635725e+01,2.585838e+01,2.465751e+01
160,2000-02-17 01:19:54.288000,25.443000,2.598669e+01,2.726804e+01,2.712791e+01,2.638415e+01,2.586514e+01,2.466306e+01
161,2000-02-17 01:19:54.448000,25.603000,2.602044e+01,2.738134e+01,2.700765e+01,2.639760e+01,2.581107e+01,2.467050e+01
162,2000-02-17 01:19:54.608000,25.763000,2.596644e+01,2.726804e+01,2.704775e+01,2.633035e+01,2.581107e+01,2.467657e+01
163,2000-02-17 01:19:54.768000,25.923000,2.600019e+01,2.729471e+01,2.712123e+01,2.641104e+01,2.588541e+01,2.469117e+01
164,2000-02-17 01:19:54.928000,26.083000,2.611485e+01,2.738134e+01,2.702770e+01,2.641104e+01,2.573668e+01,2.468904e+01
165,2000-02-17 01:19:55.088000,26.243000,2.606091e+01,2.732804e+01,2.713458e+01,2.639087e+01,2.581783e+01,2.469379e+01
166,2000-02-17 01:19:55.248000,26.403000,2.607440e+01,2.736802e+01,2.709451e+01,2.645137e+01,2.574344e+01,2.472208e+01
167,2000-02-17 01:19:55.408000,26.563000,2.611485e+01,2.738134e+01,2.716129e+01,2.653197e+01,2.578402e+01,2.473275e+01
168,2000-02-17 01:19:55.568000,26.723000,2.604067e+01,2.740798e+01,2.709451e+01,2.647153e+01,2.583135e+01,2.473886e+01
169,2000-02-17 01:19:55.728000,26.883000,2.607440e+01,2.741464e+01,2.712123e+01,2.645137e+01,2.583811e+01,2.474207e+01
170,2000-02-17 01:19:55.888000,27.043000,2.613507e+01,2.738134e+01,2.712791e+01,2.653869e+01,2.581107e+01,2.474740e+01
171,2000-02-17 01:19:56.048000,27.203000,2.605416e+01,2.742796e+01,2.713458e+01,2.649168e+01,2.588541e+01,2.475465e+01
172,2000-02-17 01:19:56.208000,27.363000,2.609463e+01,2.740798e+01,2.715461e+01,2.650511e+01,2.585162e+01,2.476406e+01
173,2000-02-17 01:19:56.368000,27.523000,2.610811e+01,2.745459e+01,2.719466e+01,2.653197e+01,2.585838e+01,2.479454e+01
174,2000-02-17 01:19:56.528000,27.683000,2.614181e+01,2.742130e+01,2.716129e+01,2.660581e+01,2.586514e+01,2.480319e+01
175,2000-02-17 01:19:56.688000,27.843000,2.617550e+01,2.750783e+01,2.718798e+01,2.653869e+01,2.588541e+01,2.480924e+01
176,2000-02-17 01:19:56.848000,28.003000,2.618898e+01,2.746790e+01,2.717464e+01,2.659239e+01,2.593944e+01,2.481297e+01
177,2000-02-17 01:19:57.008000,28.163000,2.618898e+01,2.744793e+01,2.719466e+01,2.656554e+01,2.595294e+01,2.482446e+01
178,2000-02-17 01:19:57.168000,28.323000,2.620918e+01,2.746790e+01,2.726804e+01,2.659239e+01,2.589216e+01,2.483276e+01
179,2000-02-17 01:19:57.328000,28.483000,2.628324e+01,2.751449e+01,2.721468e+01,2.660581e+01,2.594619e+01,2.483705e+01
180,2000-02-17 01:19:57.488000,28.643000,2.622265e+01,2.748787e+01,2.726804e+01,2.659910e+01,2.597319e+01,2.484335e+01
181,2000-02-17 01:19:57.648000,28.803000,2.621592e+01,2.756770e+01,2.727470e+01,2.661252e+01,2.597994e+01,2.484822e+01
182,2000-02-17 01:19:57.808000,28.963000,2.619571e+01,2.752114e+01,2.722802e+01,2.663265e+01,2.592593e+01,2.485598e+01
183,2000-02-17 01:19:57.968000,29.123000,2.620245e+01,2.758100e+01,2.728804e+01,2.662594e+01,2.595294e+01,2.486341e+01
184,2000-02-17 01:19:58.128000,29.283000,2.622265e+01,2.758100e+01,2.728137e+01,2.661252e+01,2.597319e+01,2.487095e+01
185,2000-02-17 01:19:58.288000,29.443000,2.624285e+01,2.757435e+01,2.728804e+01,2.661252e+01,2.593269e+01,2.486611e+01
186,2000-02-17 01:19:58.448000,29.603000,2.628324e+01,2.758765e+01,2.730137e+01,2.661252e+01,2.593944e+01,2.488734e+01
187,2000-02-17 01:19:58.608000,29.763000,2.619571e+01,2.755440e+01,2.731470e+01,2.669971e+01,2.591243e+01,2.489896e+01
188,2000-02-17 01:19:58.768000,29.923000,2.624959e+01,2.760759e+01,2.732804e+01,2.663935e+01,2.607440e+01,2.490547e+01
189,2000-02-17 01:19:58.928000,30.083000,2.631689e+01,2.759429e+01,2.736135e+01,2.672652e+01,2.596644e+01,2.490480e+01
190,2000-02-17 01:19:59.088000,30.243000,2.627651e+01,2.762088e+01,2.732804e+01,2.663935e+01,2.599344e+01,2.491515e+01
191,2000-02-17 01:19:59.248000,30.403000,2.624959e+01,2.765411e+01,2.734803e+01,2.669971e+01,2.595294e+01,2.492485e+01
