frame,abstime,reltime,april3_baselineBoardB_4.seq:Rectangle 1 [C]:max,april3_baselineBoardB_4.seq:Polygon 1 [C]:max,april3_baselineBoardB_4.seq:Rectangle 2 [C]:max,april3_baselineBoardB_4.seq:Rectangle 3 [C]:max,april3_baselineBoardB_4.seq:Rectangle 4 [C]:max,april3_baselineBoardB_4.seq:Rectangle 5 [C]:mean
38,2000-02-03 06:40:09.377000,5.921000,2.518727e+01,2.625632e+01,2.595969e+01,2.535715e+01,2.564192e+01,2.414412e+01
39,2000-02-03 06:40:09.537000,6.081000,2.530282e+01,2.633035e+01,2.594619e+01,2.540466e+01,2.577726e+01,2.416316e+01
40,2000-02-03 06:40:09.697000,6.241000,2.523486e+01,2.629670e+01,2.591918e+01,2.535715e+01,2.566900e+01,2.417322e+01
41,2000-02-03 06:40:09.857000,6.401000,2.524846e+01,2.634380e+01,2.593944e+01,2.542502e+01,2.575697e+01,2.418320e+01
42,2000-02-03 06:40:10.017000,6.561000,2.536394e+01,2.639087e+01,2.597994e+01,2.548607e+01,2.575697e+01,2.419495e+01
43,2000-02-03 06:40:10.177000,6.721000,2.530961e+01,2.639760e+01,2.607440e+01,2.558097e+01,2.572315e+01,2.420406e+01
44,2000-02-03 06:40:10.337000,6.881000,2.542502e+01,2.649168e+01,2.606091e+01,2.564192e+01,2.576373e+01,2.420807e+01
45,2000-02-03 06:40:10.497000,7.041000,2.535715e+01,2.648496e+01,2.605416e+01,2.555386e+01,2.572315e+01,2.421745e+01
46,2000-02-03 06:40:10.657000,7.201000,2.532998e+01,2.649840e+01,2.606765e+01,2.558097e+01,2.577726e+01,2.421950e+01
47,2000-02-03 06:40:10.817000,7.361000,2.537072e+01,2.657226e+01,2.616877e+01,2.562161e+01,2.568254e+01,2.423949e+01
48,2000-02-03 06:40:10.977000,7.521000,2.527564e+01,2.649840e+01,2.621592e+01,2.575021e+01,2.581783e+01,2.424962e+01
49,2000-02-03 06:40:11.137000,7.681000,2.529602e+01,2.656554e+01,2.610137e+01,2.563515e+01,2.569608e+01,2.425947e+01
50,2000-02-03 06:40:11.297000,7.841000,2.528923e+01,2.663265e+01,2.610811e+01,2.567577e+01,2.571638e+01,2.426791e+01
51,2000-02-03 06:40:11.457000,8.001000,2.535036e+01,2.664606e+01,2.617550e+01,2.558097e+01,2.566224e+01,2.427209e+01
52,2000-02-03 06:40:11.617000,8.161000,2.534357e+01,2.659239e+01,2.616203e+01,2.562838e+01,2.566224e+01,2.428240e+01
53,2000-02-03 06:40:11.777000,8.321000,2.538430e+01,2.661252e+01,2.622265e+01,2.561483e+01,2.553353e+01,2.429143e+01
54,2000-02-03 06:40:11.937000,8.481000,2.543180e+01,2.659239e+01,2.616877e+01,2.569608e+01,2.561483e+01,2.430141e+01
55,2000-02-03 06:40:12.097000,8.641000,2.536394e+01,2.670641e+01,2.622265e+01,2.565546e+01,2.579078e+01,2.431392e+01
56,2000-02-03 06:40:12.257000,8.801000,2.540466e+01,2.676673e+01,2.622939e+01,2.568931e+01,2.572315e+01,2.432371e+01
57,2000-02-03 06:40:12.417000,8.961000,2.551319e+01,2.667959e+01,2.624959e+01,2.572991e+01,2.581783e+01,2.433466e+01
58,2000-02-03 06:40:12.577000,9.121000,2.541145e+01,2.672652e+01,2.627651e+01,2.566900e+01,2.564192e+01,2.434593e+01
59,2000-02-03 06:40:12.737000,9.281000,2.548607e+01,2.671982e+01,2.628324e+01,2.573668e+01,2.565546e+01,2.435314e+01
60,2000-02-03 06:40:12.897000,9.441000,2.541823e+01,2.673322e+01,2.633035e+01,2.575021e+01,2.575697e+01,2.436075e+01
61,2000-02-03 06:40:13.057000,9.601000,2.562838e+01,2.678013e+01,2.632362e+01,2.590567e+01,2.563515e+01,2.437540e+01
62,2000-02-03 06:40:13.218000,9.762000,2.551997e+01,2.682031e+01,2.631016e+01,2.577050e+01,2.568254e+01,2.438145e+01
63,2000-02-03 06:40:13.377000,9.921000,2.550641e+01,2.684040e+01,2.632362e+01,2.585838e+01,2.579755e+01,2.438437e+01
64,2000-02-03 06:40:13.537000,10.081000,2.549963e+01,2.680022e+01,2.640432e+01,2.581107e+01,2.580431e+01,2.439586e+01
65,2000-02-03 06:40:13.697000,10.241000,2.549963e+01,2.682701e+01,2.639760e+01,2.579078e+01,2.567577e+01,2.440961e+01
66,2000-02-03 06:40:13.858000,10.402000,2.549285e+01,2.678683e+01,2.637743e+01,2.587189e+01,2.566224e+01,2.440937e+01
67,2000-02-03 06:40:14.018000,10.562000,2.554708e+01,2.686718e+01,2.640432e+01,2.595294e+01,2.562838e+01,2.441904e+01
68,2000-02-03 06:40:14.178000,10.722000,2.547929e+01,2.683371e+01,2.642449e+01,2.588541e+01,2.568931e+01,2.440726e+01
69,2000-02-03 06:40:14.338000,10.882000,2.564869e+01,2.680692e+01,2.649168e+01,2.585838e+01,2.571638e+01,2.440878e+01
70,2000-02-03 06:40:14.498000,11.042000,2.568931e+01,2.686718e+01,2.644465e+01,2.587189e+01,2.566224e+01,2.441538e+01
71,2000-02-03 06:40:14.658000,11.202000,2.556741e+01,2.692071e+01,2.637070e+01,2.589216e+01,2.564869e+01,2.442093e+01
72,2000-02-03 06:40:14.818000,11.362000,2.567577e+01,2.685379e+01,2.639760e+01,2.596644e+01,2.564192e+01,2.443151e+01
73,2000-02-03 06:40:14.978000,11.522000,2.560129e+01,2.686049e+01,2.642449e+01,2.585162e+01,2.566900e+01,2.443529e+01
74,2000-02-03 06:40:15.138000,11.682000,2.558774e+01,2.694747e+01,2.645809e+01,2.593269e+01,2.575697e+01,2.444473e+01
75,2000-02-03 06:40:15.298000,11.842000,2.558774e+01,2.692071e+01,2.655883e+01,2.593944e+01,2.572991e+01,2.446461e+01
76,2000-02-03 06:40:15.458000,12.002000,2.562161e+01,2.692740e+01,2.651855e+01,2.598669e+01,2.576373e+01,2.446754e+01
77,2000-02-03 06:40:15.618000,12.162000,2.560806e+01,2.690733e+01,2.648496e+01,2.604742e+01,2.561483e+01,2.447148e+01
78,2000-02-03 06:40:15.778000,12.322000,2.560806e+01,2.696753e+01,2.652526e+01,2.593944e+01,2.561483e+01,2.449295e+01
79,2000-02-03 06:40:15.938000,12.482000,2.566224e+01,2.693409e+01,2.651855e+01,2.610137e+01,2.574344e+01,2.449821e+01
80,2000-02-03 06:40:16.098000,12.642000,2.561483e+01,2.714794e+01,2.653197e+01,2.594619e+01,2.569608e+01,2.450820e+01
81,2000-02-03 06:40:16.258000,12.802000,2.564869e+01,2.704775e+01,2.652526e+01,2.597994e+01,2.570285e+01,2.451882e+01
82,2000-02-03 06:40:16.418000,12.962000,2.566900e+01,2.700097e+01,2.661252e+01,2.602718e+01,2.568931e+01,2.452718e+01
83,2000-02-03 06:40:16.578000,13.122000,2.564869e+01,2.698759e+01,2.658568e+01,2.597994e+01,2.568254e+01,2.452811e+01
84,2000-02-03 06:40:16.738000,13.282000,2.567577e+01,2.701433e+01,2.663935e+01,2.597994e+01,2.575697e+01,2.453630e+01
85,2000-02-03 06:40:16.898000,13.442000,2.576373e+01,2.714794e+01,2.667289e+01,2.604067e+01,2.564869e+01,2.454667e+01
86,2000-02-03 06:40:17.058000,13.602000,2.573668e+01,2.707448e+01,2.660581e+01,2.613507e+01,2.576373e+01,2.455419e+01
87,2000-02-03 06:40:17.218000,13.762000,2.570285e+01,2.704775e+01,2.663265e+01,2.605416e+01,2.579755e+01,2.455961e+01
88,2000-02-03 06:40:17.378000,13.922000,2.571638e+01,2.712123e+01,2.667289e+01,2.602718e+01,2.575697e+01,2.454925e+01
89,2000-02-03 06:40:17.538000,14.082000,2.573668e+01,2.707448e+01,2.667959e+01,2.601369e+01,2.567577e+01,2.454995e+01
90,2000-02-03 06:40:17.698000,14.242000,2.573668e+01,2.706111e+01,2.662594e+01,2.606091e+01,2.578402e+01,2.455547e+01
91,2000-02-03 06:40:17.858000,14.402000,2.574344e+01,2.718131e+01,2.661923e+01,2.605416e+01,2.573668e+01,2.456269e+01
92,2000-02-03 06:40:18.018000,14.562000,2.585838e+01,2.710119e+01,2.666618e+01,2.612833e+01,2.574344e+01,2.457483e+01
93,2000-02-03 06:40:18.178000,14.722000,2.577050e+01,2.709451e+01,2.663265e+01,2.610811e+01,2.571638e+01,2.457850e+01
94,2000-02-03 06:40:18.338000,14.882000,2.572315e+01,2.708784e+01,2.665277e+01,2.610811e+01,2.575697e+01,2.458543e+01
95,2000-02-03 06:40:18.498000,15.042000,2.576373e+01,2.718131e+01,2.680692e+01,2.616203e+01,2.593269e+01,2.461666e+01
96,2000-02-03 06:40:18.658000,15.202000,2.591918e+01,2.720800e+01,2.676003e+01,2.626305e+01,2.583135e+01,2.463517e+01
97,2000-02-03 06:40:18.818000,15.362000,2.592593e+01,2.716796e+01,2.676003e+01,2.620918e+01,2.578402e+01,2.464539e+01
98,2000-02-03 06:40:18.978000,15.522000,2.591918e+01,2.716129e+01,2.680692e+01,2.622265e+01,2.579755e+01,2.465129e+01
99,2000-02-03 06:40:19.138000,15.682000,2.586514e+01,2.720800e+01,2.674663e+01,2.620918e+01,2.575697e+01,2.465800e+01
100,2000-02-03 06:40:19.298000,15.842000,2.583135e+01,2.720133e+01,2.677343e+01,2.631689e+01,2.575697e+01,2.466584e+01
101,2000-02-03 06:40:19.458000,16.002000,2.590567e+01,2.722802e+01,2.679352e+01,2.624959e+01,2.584487e+01,2.467319e+01
102,2000-02-03 06:40:19.618000,16.162000,2.604742e+01,2.731470e+01,2.685379e+01,2.633707e+01,2.594619e+01,2.471232e+01
103,2000-02-03 06:40:19.778000,16.322000,2.595969e+01,2.728137e+01,2.680022e+01,2.638415e+01,2.582459e+01,2.472648e+01
104,2000-02-03 06:40:19.938000,16.482000,2.606765e+01,2.728137e+01,2.682701e+01,2.627651e+01,2.587865e+01,2.473603e+01
105,2000-02-03 06:40:20.098000,16.642000,2.600019e+01,2.728804e+01,2.691402e+01,2.630343e+01,2.582459e+01,2.474006e+01
106,2000-02-03 06:40:20.258000,16.802000,2.599344e+01,2.732137e+01,2.685379e+01,2.628997e+01,2.590567e+01,2.474806e+01
107,2000-02-03 06:40:20.418000,16.962000,2.595294e+01,2.728137e+01,2.686049e+01,2.632362e+01,2.575697e+01,2.475125e+01
108,2000-02-03 06:40:20.578000,17.122000,2.595294e+01,2.737468e+01,2.687387e+01,2.640432e+01,2.595969e+01,2.476011e+01
109,2000-02-03 06:40:20.738000,17.282000,2.599344e+01,2.750783e+01,2.688726e+01,2.639087e+01,2.586514e+01,2.476451e+01
110,2000-02-03 06:40:20.898000,17.442000,2.598669e+01,2.732804e+01,2.694747e+01,2.632362e+01,2.590567e+01,2.478193e+01
111,2000-02-03 06:40:21.058000,17.602000,2.609463e+01,2.734803e+01,2.692740e+01,2.641104e+01,2.591243e+01,2.478776e+01
112,2000-02-03 06:40:21.218000,17.762000,2.597319e+01,2.737468e+01,2.693409e+01,2.635725e+01,2.592593e+01,2.479056e+01
113,2000-02-03 06:40:21.378000,17.922000,2.599344e+01,2.732804e+01,2.693409e+01,2.637743e+01,2.599344e+01,2.479643e+01
114,2000-02-03 06:40:21.538000,18.082000,2.602718e+01,2.741464e+01,2.691402e+01,2.639760e+01,2.587189e+01,2.480072e+01
115,2000-02-03 06:40:21.698000,18.242000,2.606765e+01,2.735469e+01,2.696085e+01,2.636398e+01,2.587189e+01,2.480673e+01
116,2000-02-03 06:40:21.858000,18.402000,2.608114e+01,2.736802e+01,2.698091e+01,2.634380e+01,2.580431e+01,2.480777e+01
117,2000-02-03 06:40:22.018000,18.562000,2.606765e+01,2.741464e+01,2.694747e+01,2.637743e+01,2.603393e+01,2.481845e+01
118,2000-02-03 06:40:22.178000,18.722000,2.608114e+01,2.748787e+01,2.695416e+01,2.643793e+01,2.589892e+01,2.483514e+01
119,2000-02-03 06:40:22.338000,18.882000,2.609463e+01,2.749452e+01,2.700097e+01,2.645809e+01,2.588541e+01,2.484860e+01
120,2000-02-03 06:40:22.498000,19.042000,2.612159e+01,2.743462e+01,2.704107e+01,2.643121e+01,2.593269e+01,2.485502e+01
121,2000-02-03 06:40:22.658000,19.202000,2.608788e+01,2.752779e+01,2.706111e+01,2.644465e+01,2.593944e+01,2.486267e+01
122,2000-02-03 06:40:22.818000,19.362000,2.611485e+01,2.760094e+01,2.702770e+01,2.645809e+01,2.604067e+01,2.487122e+01
123,2000-02-03 06:40:22.978000,19.522000,2.612159e+01,2.753444e+01,2.701433e+01,2.652526e+01,2.598669e+01,2.487727e+01
124,2000-02-03 06:40:23.138000,19.682000,2.614181e+01,2.755440e+01,2.711455e+01,2.655883e+01,2.599344e+01,2.488165e+01
125,2000-02-03 06:40:23.298000,19.842000,2.611485e+01,2.761424e+01,2.707448e+01,2.652526e+01,2.602044e+01,2.488915e+01
126,2000-02-03 06:40:23.458000,20.002000,2.612159e+01,2.748787e+01,2.702770e+01,2.647153e+01,2.593944e+01,2.486833e+01
127,2000-02-03 06:40:23.618000,20.162000,2.610811e+01,2.755440e+01,2.711455e+01,2.659239e+01,2.593944e+01,2.486863e+01
128,2000-02-03 06:40:23.778000,20.322000,2.613507e+01,2.758100e+01,2.704775e+01,2.644465e+01,2.591918e+01,2.488201e+01
129,2000-02-03 06:40:23.939000,20.483000,2.614855e+01,2.752114e+01,2.705443e+01,2.645809e+01,2.596644e+01,2.488417e+01
130,2000-02-03 06:40:24.099000,20.643000,2.619571e+01,2.755440e+01,2.707448e+01,2.654540e+01,2.595294e+01,2.489056e+01
131,2000-02-03 06:40:24.259000,20.803000,2.622265e+01,2.752779e+01,2.708784e+01,2.659239e+01,2.593269e+01,2.488918e+01
132,2000-02-03 06:40:24.419000,20.963000,2.618898e+01,2.753444e+01,2.706779e+01,2.668630e+01,2.596644e+01,2.490020e+01
133,2000-02-03 06:40:24.579000,21.123000,2.618898e+01,2.759429e+01,2.708116e+01,2.655212e+01,2.608114e+01,2.491424e+01
134,2000-02-03 06:40:24.739000,21.283000,2.617550e+01,2.755440e+01,2.717464e+01,2.655883e+01,2.605416e+01,2.491836e+01
135,2000-02-03 06:40:24.899000,21.443000,2.618224e+01,2.752114e+01,2.712123e+01,2.659239e+01,2.597994e+01,2.492191e+01
136,2000-02-03 06:40:25.059000,21.603000,2.618224e+01,2.758100e+01,2.712123e+01,2.663935e+01,2.595294e+01,2.492700e+01
137,2000-02-03 06:40:25.219000,21.763000,2.624959e+01,2.748787e+01,2.710787e+01,2.663265e+01,2.600019e+01,2.493235e+01
138,2000-02-03 06:40:25.379000,21.923000,2.624959e+01,2.757435e+01,2.712123e+01,2.664606e+01,2.606765e+01,2.493477e+01
139,2000-02-03 06:40:25.539000,22.083000,2.620918e+01,2.757435e+01,2.713458e+01,2.658568e+01,2.604742e+01,2.494514e+01
140,2000-02-03 06:40:25.699000,22.243000,2.623612e+01,2.764747e+01,2.718798e+01,2.671982e+01,2.597319e+01,2.495704e+01
141,2000-02-03 06:40:25.859000,22.403000,2.625632e+01,2.767404e+01,2.715461e+01,2.660581e+01,2.597319e+01,2.497072e+01
142,2000-02-03 06:40:26.019000,22.563000,2.626305e+01,2.760759e+01,2.717464e+01,2.665948e+01,2.606091e+01,2.497532e+01
143,2000-02-03 06:40:26.179000,22.723000,2.623612e+01,2.757435e+01,2.718131e+01,2.665277e+01,2.604742e+01,2.498322e+01
144,2000-02-03 06:40:26.339000,22.883000,2.628997e+01,2.761424e+01,2.722802e+01,2.670641e+01,2.608788e+01,2.499786e+01
145,2000-02-03 06:40:26.499000,23.043000,2.632362e+01,2.766740e+01,2.724803e+01,2.671982e+01,2.597994e+01,2.500254e+01
146,2000-02-03 06:40:26.659000,23.203000,2.628997e+01,2.767404e+01,2.721468e+01,2.680692e+01,2.606091e+01,2.500861e+01
147,2000-02-03 06:40:26.819000,23.363000,2.628324e+01,2.766740e+01,2.721468e+01,2.668630e+01,2.604742e+01,2.501258e+01
148,2000-02-03 06:40:26.979000,23.523000,2.626978e+01,2.764747e+01,2.723469e+01,2.676003e+01,2.603393e+01,2.501985e+01
149,2000-02-03 06:40:27.139000,23.683000,2.631689e+01,2.767404e+01,2.724803e+01,2.669300e+01,2.604742e+01,2.502535e+01
150,2000-02-03 06:40:27.299000,23.843000,2.633035e+01,2.769397e+01,2.728137e+01,2.675333e+01,2.604742e+01,2.502744e+01
151,2000-02-03 06:40:27.459000,24.003000,2.635052e+01,2.768733e+01,2.722802e+01,2.674663e+01,2.612833e+01,2.502564e+01
152,2000-02-03 06:40:27.619000,24.163000,2.637070e+01,2.765411e+01,2.729471e+01,2.671982e+01,2.611485e+01,2.503239e+01
153,2000-02-03 06:40:27.779000,24.323000,2.631689e+01,2.765411e+01,2.734136e+01,2.673993e+01,2.608788e+01,2.503744e+01
154,2000-02-03 06:40:27.939000,24.483000,2.633707e+01,2.773382e+01,2.728804e+01,2.682031e+01,2.611485e+01,2.504348e+01
155,2000-02-03 06:40:28.099000,24.643000,2.639760e+01,2.765411e+01,2.724136e+01,2.680022e+01,2.614181e+01,2.505044e+01
156,2000-02-03 06:40:28.259000,24.803000,2.641104e+01,2.776701e+01,2.734803e+01,2.671982e+01,2.622939e+01,2.505483e+01
157,2000-02-03 06:40:28.419000,24.963000,2.635725e+01,2.771390e+01,2.735469e+01,2.671982e+01,2.606765e+01,2.506427e+01
158,2000-02-03 06:40:28.579000,25.123000,2.639760e+01,2.768733e+01,2.728804e+01,2.669971e+01,2.611485e+01,2.507111e+01
159,2000-02-03 06:40:28.739000,25.283000,2.638415e+01,2.772054e+01,2.736135e+01,2.670641e+01,2.609463e+01,2.507101e+01
160,2000-02-03 06:40:28.899000,25.443000,2.637743e+01,2.781346e+01,2.738134e+01,2.686049e+01,2.611485e+01,2.507834e+01
161,2000-02-03 06:40:29.059000,25.603000,2.638415e+01,2.774709e+01,2.741464e+01,2.687387e+01,2.618898e+01,2.508754e+01
162,2000-02-03 06:40:29.219000,25.763000,2.639760e+01,2.781346e+01,2.736802e+01,2.681362e+01,2.618224e+01,2.509506e+01
163,2000-02-03 06:40:29.379000,25.923000,2.645137e+01,2.777365e+01,2.739466e+01,2.678683e+01,2.608788e+01,2.510004e+01
164,2000-02-03 06:40:29.539000,26.083000,2.645809e+01,2.772718e+01,2.734136e+01,2.686049e+01,2.612833e+01,2.510212e+01
165,2000-02-03 06:40:29.699000,26.243000,2.650511e+01,2.772054e+01,2.736802e+01,2.690733e+01,2.606091e+01,2.510563e+01
166,2000-02-03 06:40:29.859000,26.403000,2.641104e+01,2.774046e+01,2.736802e+01,2.683371e+01,2.610137e+01,2.510774e+01
167,2000-02-03 06:40:30.019000,26.563000,2.645809e+01,2.780019e+01,2.736802e+01,2.678683e+01,2.620245e+01,2.511471e+01
168,2000-02-03 06:40:30.179000,26.723000,2.645137e+01,2.773382e+01,2.734136e+01,2.679352e+01,2.613507e+01,2.509639e+01
169,2000-02-03 06:40:30.339000,26.883000,2.643121e+01,2.771390e+01,2.742796e+01,2.689395e+01,2.615529e+01,2.510069e+01
170,2000-02-03 06:40:30.499000,27.043000,2.649168e+01,2.775373e+01,2.740132e+01,2.689395e+01,2.616877e+01,2.510435e+01
171,2000-02-03 06:40:30.659000,27.203000,2.642449e+01,2.772718e+01,2.738800e+01,2.686049e+01,2.615529e+01,2.510900e+01
172,2000-02-03 06:40:30.819000,27.363000,2.653197e+01,2.776701e+01,2.736802e+01,2.684040e+01,2.605416e+01,2.511715e+01
173,2000-02-03 06:40:30.979000,27.523000,2.645137e+01,2.778028e+01,2.745459e+01,2.696085e+01,2.614855e+01,2.512617e+01
174,2000-02-03 06:40:31.139000,27.683000,2.649168e+01,2.778028e+01,2.735469e+01,2.687387e+01,2.612833e+01,2.512865e+01
175,2000-02-03 06:40:31.299000,27.843000,2.647153e+01,2.778692e+01,2.748121e+01,2.690064e+01,2.616203e+01,2.513386e+01
176,2000-02-03 06:40:31.459000,28.003000,2.650511e+01,2.782010e+01,2.742796e+01,2.692071e+01,2.614181e+01,2.513224e+01
177,2000-02-03 06:40:31.619000,28.163000,2.649840e+01,2.779355e+01,2.742796e+01,2.689395e+01,2.612159e+01,2.514272e+01
178,2000-02-03 06:40:31.779000,28.323000,2.653869e+01,2.780683e+01,2.742796e+01,2.691402e+01,2.610137e+01,2.514839e+01
179,2000-02-03 06:40:31.939000,28.483000,2.653197e+01,2.799907e+01,2.745459e+01,2.687387e+01,2.612159e+01,2.515404e+01
180,2000-02-03 06:40:32.099000,28.643000,2.652526e+01,2.784663e+01,2.750783e+01,2.688726e+01,2.612833e+01,2.516229e+01
181,2000-02-03 06:40:32.259000,28.803000,2.654540e+01,2.778692e+01,2.751449e+01,2.690064e+01,2.613507e+01,2.517135e+01
182,2000-02-03 06:40:32.419000,28.963000,2.651855e+01,2.780683e+01,2.750783e+01,2.694078e+01,2.610137e+01,2.517757e+01
183,2000-02-03 06:40:32.579000,29.123000,2.653197e+01,2.780019e+01,2.752114e+01,2.698759e+01,2.608788e+01,2.518094e+01
184,2000-02-03 06:40:32.739000,29.283000,2.661252e+01,2.786653e+01,2.744128e+01,2.686718e+01,2.612159e+01,2.518468e+01
185,2000-02-03 06:40:32.899000,29.443000,2.655212e+01,2.790631e+01,2.747456e+01,2.704775e+01,2.611485e+01,2.518815e+01
186,2000-02-03 06:40:33.060000,29.604000,2.665277e+01,2.783336e+01,2.748121e+01,2.696753e+01,2.614181e+01,2.519693e+01
187,2000-02-03 06:40:33.219000,29.763000,2.653197e+01,2.784663e+01,2.751449e+01,2.693409e+01,2.609463e+01,2.520040e+01
188,2000-02-03 06:40:33.379000,29.923000,2.653197e+01,2.792619e+01,2.752114e+01,2.694078e+01,2.597319e+01,2.520420e+01
189,2000-02-03 06:40:33.539000,30.083000,2.656554e+01,2.784000e+01,2.747456e+01,2.694078e+01,2.609463e+01,2.517737e+01
190,2000-02-03 06:40:33.699000,30.243000,2.659239e+01,2.783336e+01,2.745459e+01,2.696085e+01,2.619571e+01,2.517093e+01
191,2000-02-03 06:40:33.860000,30.404000,2.654540e+01,2.784000e+01,2.749452e+01,2.696753e+01,2.610811e+01,2.517596e+01
