frame,abstime,reltime,april11_microphoneBoardA_0_0.seq:Rectangle 1 [C]:max,april11_microphoneBoardA_0_0.seq:Polygon 1 [C]:max,april11_microphoneBoardA_0_0.seq:Rectangle 2 [C]:max,april11_microphoneBoardA_0_0.seq:Rectangle 3 [C]:max,april11_microphoneBoardA_0_0.seq:Rectangle 4 [C]:max,april11_microphoneBoardA_0_0.seq:Rectangle 5 [C]:mean
691,2000-02-10 21:50:41.215000,110.413000,2.692071e+01,2.744128e+01,2.791956e+01,2.720133e+01,2.556741e+01,2.510839e+01
692,2000-02-10 21:50:41.375000,110.573000,2.683371e+01,2.742130e+01,2.787316e+01,2.729471e+01,2.550641e+01,2.511236e+01
693,2000-02-10 21:50:41.535000,110.733000,2.687387e+01,2.746790e+01,2.787316e+01,2.722135e+01,2.549963e+01,2.511437e+01
694,2000-02-10 21:50:41.695000,110.893000,2.686718e+01,2.747456e+01,2.788642e+01,2.721468e+01,2.550641e+01,2.511225e+01
695,2000-02-10 21:50:41.855000,111.053000,2.684710e+01,2.757435e+01,2.789968e+01,2.720133e+01,2.545894e+01,2.510683e+01
696,2000-02-10 21:50:42.016000,111.214000,2.680692e+01,2.747456e+01,2.789968e+01,2.717464e+01,2.547251e+01,2.509352e+01
697,2000-02-10 21:50:42.175000,111.373000,2.686049e+01,2.738134e+01,2.786653e+01,2.719466e+01,2.544537e+01,2.508099e+01
698,2000-02-10 21:50:42.336000,111.534000,2.674663e+01,2.738800e+01,2.778692e+01,2.718131e+01,2.549963e+01,2.507298e+01
699,2000-02-10 21:50:42.496000,111.694000,2.683371e+01,2.744793e+01,2.787979e+01,2.713458e+01,2.547251e+01,2.507258e+01
700,2000-02-10 21:50:42.656000,111.854000,2.678683e+01,2.740798e+01,2.787316e+01,2.715461e+01,2.547251e+01,2.507301e+01
701,2000-02-10 21:50:42.816000,112.014000,2.678013e+01,2.740798e+01,2.789305e+01,2.714126e+01,2.546572e+01,2.506700e+01
702,2000-02-10 21:50:42.976000,112.174000,2.676003e+01,2.750118e+01,2.793282e+01,2.714126e+01,2.543859e+01,2.506797e+01
703,2000-02-10 21:50:43.136000,112.334000,2.678683e+01,2.745459e+01,2.785326e+01,2.725470e+01,2.556741e+01,2.507087e+01
704,2000-02-10 21:50:43.296000,112.494000,2.678013e+01,2.736135e+01,2.787979e+01,2.712123e+01,2.543859e+01,2.506385e+01
705,2000-02-10 21:50:43.456000,112.654000,2.678683e+01,2.739466e+01,2.787316e+01,2.713458e+01,2.543180e+01,2.506270e+01
706,2000-02-10 21:50:43.616000,112.814000,2.676003e+01,2.736135e+01,2.785989e+01,2.714794e+01,2.557419e+01,2.505643e+01
707,2000-02-10 21:50:43.776000,112.974000,2.681362e+01,2.748121e+01,2.792619e+01,2.726137e+01,2.549963e+01,2.511798e+01
708,2000-02-10 21:50:43.936000,113.134000,2.690064e+01,2.746125e+01,2.791956e+01,2.722802e+01,2.556064e+01,2.516413e+01
709,2000-02-10 21:50:44.096000,113.294000,2.692740e+01,2.758765e+01,2.794607e+01,2.726137e+01,2.556064e+01,2.517347e+01
710,2000-02-10 21:50:44.256000,113.454000,2.689395e+01,2.758765e+01,2.799907e+01,2.736135e+01,2.562838e+01,2.518243e+01
711,2000-02-10 21:50:44.416000,113.614000,2.690064e+01,2.746125e+01,2.791956e+01,2.731470e+01,2.555386e+01,2.517532e+01
712,2000-02-10 21:50:44.576000,113.774000,2.696085e+01,2.750118e+01,2.799907e+01,2.728804e+01,2.555386e+01,2.516319e+01
713,2000-02-10 21:50:44.736000,113.934000,2.690733e+01,2.750118e+01,2.799245e+01,2.724803e+01,2.556064e+01,2.516656e+01
714,2000-02-10 21:50:44.896000,114.094000,2.706111e+01,2.754110e+01,2.791294e+01,2.722135e+01,2.552675e+01,2.515939e+01
715,2000-02-10 21:50:45.056000,114.254000,2.684040e+01,2.752114e+01,2.796595e+01,2.734803e+01,2.558774e+01,2.515778e+01
716,2000-02-10 21:50:45.216000,114.414000,2.688056e+01,2.756105e+01,2.796595e+01,2.726137e+01,2.556741e+01,2.515725e+01
717,2000-02-10 21:50:45.376000,114.574000,2.688056e+01,2.752114e+01,2.795270e+01,2.721468e+01,2.551997e+01,2.515511e+01
718,2000-02-10 21:50:45.536000,114.734000,2.692740e+01,2.748121e+01,2.792619e+01,2.721468e+01,2.560129e+01,2.515050e+01
719,2000-02-10 21:50:45.696000,114.894000,2.684040e+01,2.744793e+01,2.787979e+01,2.724803e+01,2.556741e+01,2.514910e+01
720,2000-02-10 21:50:45.856000,115.054000,2.692071e+01,2.749452e+01,2.795270e+01,2.730137e+01,2.551997e+01,2.514344e+01
721,2000-02-10 21:50:46.016000,115.214000,2.687387e+01,2.748787e+01,2.787979e+01,2.734803e+01,2.554031e+01,2.514302e+01
722,2000-02-10 21:50:46.176000,115.374000,2.686049e+01,2.748787e+01,2.800569e+01,2.728804e+01,2.548607e+01,2.513957e+01
723,2000-02-10 21:50:46.336000,115.534000,2.696085e+01,2.751449e+01,2.799245e+01,2.729471e+01,2.549963e+01,2.514140e+01
724,2000-02-10 21:50:46.496000,115.694000,2.686718e+01,2.755440e+01,2.787316e+01,2.720800e+01,2.552675e+01,2.513508e+01
725,2000-02-10 21:50:46.656000,115.854000,2.686718e+01,2.752779e+01,2.801232e+01,2.730137e+01,2.558774e+01,2.513730e+01
726,2000-02-10 21:50:46.816000,116.014000,2.689395e+01,2.748121e+01,2.794607e+01,2.730804e+01,2.552675e+01,2.513375e+01
727,2000-02-10 21:50:46.976000,116.174000,2.688056e+01,2.746125e+01,2.788642e+01,2.720133e+01,2.546572e+01,2.512360e+01
728,2000-02-10 21:50:47.136000,116.334000,2.687387e+01,2.754110e+01,2.799907e+01,2.720133e+01,2.551319e+01,2.512376e+01
729,2000-02-10 21:50:47.296000,116.494000,2.695416e+01,2.746790e+01,2.784000e+01,2.716129e+01,2.549285e+01,2.511772e+01
730,2000-02-10 21:50:47.456000,116.654000,2.682701e+01,2.746790e+01,2.785326e+01,2.732804e+01,2.547929e+01,2.511729e+01
731,2000-02-10 21:50:47.616000,116.814000,2.688726e+01,2.744793e+01,2.792619e+01,2.720133e+01,2.549285e+01,2.511703e+01
732,2000-02-10 21:50:47.776000,116.974000,2.689395e+01,2.754110e+01,2.794607e+01,2.727470e+01,2.551319e+01,2.511365e+01
733,2000-02-10 21:50:47.936000,117.134000,2.683371e+01,2.748121e+01,2.788642e+01,2.722802e+01,2.547251e+01,2.510299e+01
734,2000-02-10 21:50:48.096000,117.294000,2.693409e+01,2.755440e+01,2.794607e+01,2.726804e+01,2.558097e+01,2.515588e+01
735,2000-02-10 21:50:48.256000,117.454000,2.690733e+01,2.762088e+01,2.799245e+01,2.732804e+01,2.554708e+01,2.516416e+01
736,2000-02-10 21:50:48.416000,117.614000,2.692071e+01,2.760759e+01,2.801232e+01,2.728137e+01,2.554708e+01,2.517024e+01
737,2000-02-10 21:50:48.576000,117.774000,2.692071e+01,2.746790e+01,2.791956e+01,2.730137e+01,2.559451e+01,2.516636e+01
738,2000-02-10 21:50:48.736000,117.934000,2.696753e+01,2.750783e+01,2.794607e+01,2.729471e+01,2.551319e+01,2.516789e+01
739,2000-02-10 21:50:48.896000,118.094000,2.714794e+01,2.749452e+01,2.795932e+01,2.728137e+01,2.554708e+01,2.516257e+01
740,2000-02-10 21:50:49.056000,118.254000,2.696085e+01,2.746125e+01,2.793282e+01,2.730137e+01,2.561483e+01,2.516460e+01
741,2000-02-10 21:50:49.216000,118.414000,2.690064e+01,2.751449e+01,2.796595e+01,2.726137e+01,2.560806e+01,2.518398e+01
742,2000-02-10 21:50:49.376000,118.574000,2.701433e+01,2.755440e+01,2.795932e+01,2.729471e+01,2.556064e+01,2.519797e+01
743,2000-02-10 21:50:49.536000,118.734000,2.692740e+01,2.764747e+01,2.797920e+01,2.726137e+01,2.555386e+01,2.519963e+01
744,2000-02-10 21:50:49.696000,118.894000,2.688726e+01,2.755440e+01,2.799245e+01,2.736802e+01,2.559451e+01,2.519263e+01
745,2000-02-10 21:50:49.856000,119.054000,2.695416e+01,2.748787e+01,2.797920e+01,2.728804e+01,2.555386e+01,2.519165e+01
746,2000-02-10 21:50:50.016000,119.214000,2.692071e+01,2.766076e+01,2.806528e+01,2.724803e+01,2.556741e+01,2.518980e+01
747,2000-02-10 21:50:50.176000,119.374000,2.686718e+01,2.759429e+01,2.801232e+01,2.729471e+01,2.556741e+01,2.518510e+01
748,2000-02-10 21:50:50.337000,119.535000,2.688056e+01,2.758100e+01,2.800569e+01,2.729471e+01,2.556064e+01,2.519487e+01
749,2000-02-10 21:50:50.496000,119.694000,2.690064e+01,2.764082e+01,2.791956e+01,2.726137e+01,2.558097e+01,2.519342e+01
750,2000-02-10 21:50:50.657000,119.855000,2.688056e+01,2.752779e+01,2.801894e+01,2.730804e+01,2.560806e+01,2.519502e+01
751,2000-02-10 21:50:50.817000,120.015000,2.690064e+01,2.752779e+01,2.797257e+01,2.727470e+01,2.557419e+01,2.519261e+01
752,2000-02-10 21:50:50.976000,120.174000,2.699428e+01,2.759429e+01,2.803880e+01,2.732137e+01,2.554708e+01,2.519179e+01
753,2000-02-10 21:50:51.137000,120.335000,2.690733e+01,2.757435e+01,2.805204e+01,2.731470e+01,2.566900e+01,2.519414e+01
754,2000-02-10 21:50:51.296000,120.494000,2.688056e+01,2.758765e+01,2.801894e+01,2.733470e+01,2.558097e+01,2.519210e+01
755,2000-02-10 21:50:51.457000,120.655000,2.694747e+01,2.754110e+01,2.795932e+01,2.728137e+01,2.562161e+01,2.518554e+01
756,2000-02-10 21:50:51.617000,120.815000,2.704107e+01,2.756105e+01,2.795932e+01,2.725470e+01,2.558774e+01,2.518611e+01
757,2000-02-10 21:50:51.777000,120.975000,2.695416e+01,2.756770e+01,2.795932e+01,2.727470e+01,2.558774e+01,2.517535e+01
758,2000-02-10 21:50:51.937000,121.135000,2.696753e+01,2.748121e+01,2.791294e+01,2.734803e+01,2.557419e+01,2.517150e+01
759,2000-02-10 21:50:52.097000,121.295000,2.689395e+01,2.759429e+01,2.794607e+01,2.722135e+01,2.561483e+01,2.516497e+01
760,2000-02-10 21:50:52.257000,121.455000,2.686718e+01,2.747456e+01,2.799245e+01,2.730137e+01,2.567577e+01,2.516214e+01
761,2000-02-10 21:50:52.417000,121.615000,2.686718e+01,2.750783e+01,2.799907e+01,2.729471e+01,2.560806e+01,2.515887e+01
762,2000-02-10 21:50:52.577000,121.775000,2.689395e+01,2.750783e+01,2.795270e+01,2.730137e+01,2.555386e+01,2.515980e+01
763,2000-02-10 21:50:52.737000,121.935000,2.694747e+01,2.746790e+01,2.803880e+01,2.728137e+01,2.569608e+01,2.515482e+01
764,2000-02-10 21:50:52.897000,122.095000,2.688726e+01,2.757435e+01,2.802556e+01,2.725470e+01,2.562161e+01,2.514849e+01
765,2000-02-10 21:50:53.057000,122.255000,2.689395e+01,2.748121e+01,2.795932e+01,2.724803e+01,2.556064e+01,2.515636e+01
766,2000-02-10 21:50:53.217000,122.415000,2.686718e+01,2.758765e+01,2.797257e+01,2.732137e+01,2.556741e+01,2.515651e+01
767,2000-02-10 21:50:53.377000,122.575000,2.697422e+01,2.746125e+01,2.795270e+01,2.735469e+01,2.554031e+01,2.516075e+01
768,2000-02-10 21:50:53.537000,122.735000,2.685379e+01,2.745459e+01,2.796595e+01,2.741464e+01,2.550641e+01,2.515979e+01
769,2000-02-10 21:50:53.697000,122.895000,2.690733e+01,2.768069e+01,2.792619e+01,2.731470e+01,2.552675e+01,2.515331e+01
770,2000-02-10 21:50:53.857000,123.055000,2.692071e+01,2.746790e+01,2.798582e+01,2.724136e+01,2.554031e+01,2.514898e+01
771,2000-02-10 21:50:54.017000,123.215000,2.686718e+01,2.744128e+01,2.795932e+01,2.730804e+01,2.560806e+01,2.514371e+01
772,2000-02-10 21:50:54.177000,123.375000,2.682701e+01,2.748121e+01,2.796595e+01,2.724803e+01,2.549963e+01,2.513883e+01
773,2000-02-10 21:50:54.337000,123.535000,2.688726e+01,2.760759e+01,2.792619e+01,2.722802e+01,2.562838e+01,2.513846e+01
774,2000-02-10 21:50:54.497000,123.695000,2.687387e+01,2.754110e+01,2.801232e+01,2.725470e+01,2.554031e+01,2.513719e+01
775,2000-02-10 21:50:54.657000,123.855000,2.680692e+01,2.760094e+01,2.808514e+01,2.723469e+01,2.556064e+01,2.513561e+01
776,2000-02-10 21:50:54.817000,124.015000,2.680692e+01,2.751449e+01,2.793282e+01,2.720133e+01,2.550641e+01,2.513200e+01
777,2000-02-10 21:50:54.977000,124.175000,2.694078e+01,2.754110e+01,2.785326e+01,2.720800e+01,2.549963e+01,2.512853e+01
778,2000-02-10 21:50:55.137000,124.335000,2.687387e+01,2.757435e+01,2.789968e+01,2.720800e+01,2.556064e+01,2.512564e+01
779,2000-02-10 21:50:55.297000,124.495000,2.692071e+01,2.757435e+01,2.804542e+01,2.726804e+01,2.560129e+01,2.514869e+01
780,2000-02-10 21:50:55.457000,124.655000,2.696085e+01,2.752779e+01,2.793945e+01,2.726804e+01,2.557419e+01,2.516155e+01
781,2000-02-10 21:50:55.617000,124.815000,2.694078e+01,2.749452e+01,2.791956e+01,2.730804e+01,2.553353e+01,2.515993e+01
782,2000-02-10 21:50:55.777000,124.975000,2.693409e+01,2.754110e+01,2.788642e+01,2.734803e+01,2.556064e+01,2.515576e+01
783,2000-02-10 21:50:55.937000,125.135000,2.688726e+01,2.753444e+01,2.801232e+01,2.723469e+01,2.551997e+01,2.515780e+01
784,2000-02-10 21:50:56.097000,125.295000,2.690733e+01,2.758765e+01,2.796595e+01,2.733470e+01,2.558774e+01,2.516013e+01
785,2000-02-10 21:50:56.257000,125.455000,2.691402e+01,2.752114e+01,2.788642e+01,2.723469e+01,2.554031e+01,2.515503e+01
786,2000-02-10 21:50:56.417000,125.615000,2.689395e+01,2.750783e+01,2.787979e+01,2.720800e+01,2.558097e+01,2.514587e+01
787,2000-02-10 21:50:56.577000,125.775000,2.686718e+01,2.750118e+01,2.791956e+01,2.728137e+01,2.553353e+01,2.514742e+01
788,2000-02-10 21:50:56.737000,125.935000,2.696085e+01,2.756770e+01,2.790631e+01,2.724136e+01,2.556741e+01,2.514640e+01
789,2000-02-10 21:50:56.897000,126.095000,2.684710e+01,2.746125e+01,2.787979e+01,2.722802e+01,2.549963e+01,2.513554e+01
790,2000-02-10 21:50:57.057000,126.255000,2.690064e+01,2.750118e+01,2.786653e+01,2.723469e+01,2.553353e+01,2.513665e+01
791,2000-02-10 21:50:57.217000,126.415000,2.686718e+01,2.742796e+01,2.786653e+01,2.728137e+01,2.551997e+01,2.513843e+01
792,2000-02-10 21:50:57.377000,126.575000,2.688726e+01,2.744128e+01,2.788642e+01,2.731470e+01,2.556741e+01,2.512448e+01
793,2000-02-10 21:50:57.537000,126.735000,2.685379e+01,2.746125e+01,2.793945e+01,2.728804e+01,2.558774e+01,2.511287e+01
794,2000-02-10 21:50:57.697000,126.895000,2.683371e+01,2.757435e+01,2.790631e+01,2.722135e+01,2.551319e+01,2.510853e+01
795,2000-02-10 21:50:57.857000,127.055000,2.682031e+01,2.756105e+01,2.784000e+01,2.722802e+01,2.549285e+01,2.510246e+01
796,2000-02-10 21:50:58.017000,127.215000,2.683371e+01,2.742796e+01,2.783336e+01,2.725470e+01,2.545894e+01,2.510044e+01
797,2000-02-10 21:50:58.177000,127.375000,2.683371e+01,2.750783e+01,2.786653e+01,2.731470e+01,2.554708e+01,2.509250e+01
798,2000-02-10 21:50:58.337000,127.535000,2.682031e+01,2.756770e+01,2.784663e+01,2.724136e+01,2.542502e+01,2.508990e+01
799,2000-02-10 21:50:58.497000,127.695000,2.688726e+01,2.752779e+01,2.801894e+01,2.732804e+01,2.552675e+01,2.513119e+01
800,2000-02-10 21:50:58.657000,127.855000,2.686049e+01,2.750118e+01,2.792619e+01,2.730137e+01,2.554708e+01,2.514875e+01
801,2000-02-10 21:50:58.817000,128.015000,2.688056e+01,2.754775e+01,2.784663e+01,2.724136e+01,2.557419e+01,2.514211e+01
802,2000-02-10 21:50:58.977000,128.175000,2.684710e+01,2.753444e+01,2.785326e+01,2.725470e+01,2.550641e+01,2.514134e+01
803,2000-02-10 21:50:59.137000,128.335000,2.687387e+01,2.749452e+01,2.799245e+01,2.726804e+01,2.550641e+01,2.513903e+01
804,2000-02-10 21:50:59.297000,128.495000,2.694078e+01,2.750118e+01,2.787316e+01,2.730804e+01,2.547929e+01,2.514229e+01
805,2000-02-10 21:50:59.457000,128.655000,2.688726e+01,2.748121e+01,2.795270e+01,2.723469e+01,2.554708e+01,2.514367e+01
806,2000-02-10 21:50:59.617000,128.815000,2.696753e+01,2.746790e+01,2.789305e+01,2.722135e+01,2.549963e+01,2.513085e+01
807,2000-02-10 21:50:59.777000,128.975000,2.699428e+01,2.747456e+01,2.795270e+01,2.723469e+01,2.559451e+01,2.513476e+01
808,2000-02-10 21:50:59.937000,129.135000,2.690064e+01,2.758100e+01,2.801232e+01,2.727470e+01,2.559451e+01,2.518571e+01
809,2000-02-10 21:51:00.098000,129.296000,2.698091e+01,2.755440e+01,2.797257e+01,2.728137e+01,2.564192e+01,2.519263e+01
810,2000-02-10 21:51:00.258000,129.456000,2.698091e+01,2.751449e+01,2.791956e+01,2.731470e+01,2.559451e+01,2.519114e+01
811,2000-02-10 21:51:00.418000,129.616000,2.695416e+01,2.757435e+01,2.793945e+01,2.726804e+01,2.560806e+01,2.519096e+01
812,2000-02-10 21:51:00.578000,129.776000,2.692071e+01,2.749452e+01,2.796595e+01,2.732804e+01,2.562161e+01,2.518946e+01
813,2000-02-10 21:51:00.738000,129.936000,2.691402e+01,2.757435e+01,2.799245e+01,2.725470e+01,2.560806e+01,2.517925e+01
814,2000-02-10 21:51:00.898000,130.096000,2.691402e+01,2.750783e+01,2.803218e+01,2.731470e+01,2.564869e+01,2.518726e+01
815,2000-02-10 21:51:01.058000,130.256000,2.690733e+01,2.750118e+01,2.793282e+01,2.724803e+01,2.562161e+01,2.517109e+01
816,2000-02-10 21:51:01.218000,130.416000,2.697422e+01,2.752114e+01,2.795270e+01,2.727470e+01,2.563515e+01,2.516468e+01
817,2000-02-10 21:51:01.378000,130.576000,2.690064e+01,2.752779e+01,2.797920e+01,2.727470e+01,2.549963e+01,2.516530e+01
818,2000-02-10 21:51:01.538000,130.736000,2.688726e+01,2.750783e+01,2.793945e+01,2.728804e+01,2.560129e+01,2.516109e+01
819,2000-02-10 21:51:01.698000,130.896000,2.691402e+01,2.754775e+01,2.809837e+01,2.732137e+01,2.557419e+01,2.516269e+01
820,2000-02-10 21:51:01.858000,131.056000,2.689395e+01,2.752779e+01,2.798582e+01,2.729471e+01,2.556741e+01,2.516645e+01
821,2000-02-10 21:51:02.018000,131.216000,2.699428e+01,2.756770e+01,2.799907e+01,2.728137e+01,2.554708e+01,2.518739e+01
822,2000-02-10 21:51:02.179000,131.377000,2.696085e+01,2.763418e+01,2.799907e+01,2.728137e+01,2.558774e+01,2.518685e+01
823,2000-02-10 21:51:02.338000,131.536000,2.691402e+01,2.763418e+01,2.802556e+01,2.733470e+01,2.560806e+01,2.518809e+01
824,2000-02-10 21:51:02.498000,131.696000,2.691402e+01,2.756105e+01,2.801232e+01,2.736802e+01,2.559451e+01,2.517728e+01
825,2000-02-10 21:51:02.658000,131.856000,2.692071e+01,2.744793e+01,2.797257e+01,2.732137e+01,2.563515e+01,2.516879e+01
826,2000-02-10 21:51:02.818000,132.016000,2.689395e+01,2.750783e+01,2.803218e+01,2.732137e+01,2.554708e+01,2.517214e+01
827,2000-02-10 21:51:02.978000,132.176000,2.685379e+01,2.755440e+01,2.794607e+01,2.726804e+01,2.556064e+01,2.516410e+01
828,2000-02-10 21:51:03.138000,132.336000,2.690733e+01,2.750118e+01,2.794607e+01,2.735469e+01,2.553353e+01,2.516437e+01
829,2000-02-10 21:51:03.298000,132.496000,2.687387e+01,2.763418e+01,2.792619e+01,2.734803e+01,2.562838e+01,2.516341e+01
830,2000-02-10 21:51:03.458000,132.656000,2.688726e+01,2.753444e+01,2.791956e+01,2.728804e+01,2.560129e+01,2.515748e+01
831,2000-02-10 21:51:03.618000,132.816000,2.692740e+01,2.760094e+01,2.811161e+01,2.727470e+01,2.556064e+01,2.515713e+01
832,2000-02-10 21:51:03.778000,132.976000,2.694747e+01,2.764082e+01,2.796595e+01,2.728137e+01,2.552675e+01,2.514656e+01
833,2000-02-10 21:51:03.938000,133.136000,2.685379e+01,2.759429e+01,2.797920e+01,2.726137e+01,2.567577e+01,2.514775e+01
834,2000-02-10 21:51:04.098000,133.296000,2.687387e+01,2.748787e+01,2.797257e+01,2.727470e+01,2.561483e+01,2.514520e+01
835,2000-02-10 21:51:04.258000,133.456000,2.689395e+01,2.754775e+01,2.794607e+01,2.722802e+01,2.551997e+01,2.515051e+01
836,2000-02-10 21:51:04.418000,133.616000,2.698759e+01,2.762753e+01,2.793945e+01,2.724803e+01,2.558097e+01,2.515696e+01
837,2000-02-10 21:51:04.578000,133.776000,2.690733e+01,2.766076e+01,2.802556e+01,2.728137e+01,2.560129e+01,2.516378e+01
838,2000-02-10 21:51:04.738000,133.936000,2.690064e+01,2.754775e+01,2.809176e+01,2.744128e+01,2.568254e+01,2.515903e+01
839,2000-02-10 21:51:04.898000,134.096000,2.696085e+01,2.754775e+01,2.794607e+01,2.731470e+01,2.564869e+01,2.515333e+01
840,2000-02-10 21:51:05.058000,134.256000,2.695416e+01,2.751449e+01,2.800569e+01,2.726137e+01,2.564192e+01,2.515635e+01
841,2000-02-10 21:51:05.218000,134.416000,2.692071e+01,2.751449e+01,2.795270e+01,2.728137e+01,2.549963e+01,2.515138e+01
842,2000-02-10 21:51:05.378000,134.576000,2.692071e+01,2.752114e+01,2.810499e+01,2.735469e+01,2.557419e+01,2.518337e+01
843,2000-02-10 21:51:05.538000,134.736000,2.699428e+01,2.759429e+01,2.808514e+01,2.732804e+01,2.559451e+01,2.521171e+01
844,2000-02-10 21:51:05.698000,134.896000,2.694078e+01,2.754110e+01,2.805866e+01,2.734136e+01,2.564192e+01,2.520246e+01
845,2000-02-10 21:51:05.858000,135.056000,2.711455e+01,2.755440e+01,2.801894e+01,2.732804e+01,2.563515e+01,2.520770e+01
846,2000-02-10 21:51:06.018000,135.216000,2.694747e+01,2.756105e+01,2.803218e+01,2.731470e+01,2.561483e+01,2.519679e+01
847,2000-02-10 21:51:06.178000,135.376000,2.692740e+01,2.760094e+01,2.805204e+01,2.746125e+01,2.562838e+01,2.519553e+01
848,2000-02-10 21:51:06.338000,135.536000,2.695416e+01,2.757435e+01,2.806528e+01,2.745459e+01,2.554708e+01,2.519215e+01
849,2000-02-10 21:51:06.498000,135.696000,2.694747e+01,2.759429e+01,2.799907e+01,2.736802e+01,2.562161e+01,2.518848e+01
850,2000-02-10 21:51:06.658000,135.856000,2.694078e+01,2.756770e+01,2.809837e+01,2.728137e+01,2.558097e+01,2.518402e+01
851,2000-02-10 21:51:06.818000,136.016000,2.693409e+01,2.754775e+01,2.797920e+01,2.734136e+01,2.563515e+01,2.518366e+01
852,2000-02-10 21:51:06.978000,136.176000,2.704107e+01,2.753444e+01,2.805866e+01,2.729471e+01,2.559451e+01,2.518571e+01
853,2000-02-10 21:51:07.138000,136.336000,2.704775e+01,2.764082e+01,2.795932e+01,2.738134e+01,2.574344e+01,2.517828e+01
854,2000-02-10 21:51:07.298000,136.496000,2.696753e+01,2.754775e+01,2.799245e+01,2.730137e+01,2.556741e+01,2.517574e+01
855,2000-02-10 21:51:07.458000,136.656000,2.701433e+01,2.764747e+01,2.793945e+01,2.741464e+01,2.558097e+01,2.517330e+01
856,2000-02-10 21:51:07.618000,136.816000,2.698091e+01,2.755440e+01,2.793282e+01,2.736802e+01,2.556064e+01,2.517212e+01
857,2000-02-10 21:51:07.778000,136.976000,2.694747e+01,2.761424e+01,2.814468e+01,2.737468e+01,2.558774e+01,2.518674e+01
858,2000-02-10 21:51:07.938000,137.136000,2.700765e+01,2.756105e+01,2.810499e+01,2.737468e+01,2.558774e+01,2.522638e+01
859,2000-02-10 21:51:08.098000,137.296000,2.695416e+01,2.759429e+01,2.808514e+01,2.738800e+01,2.569608e+01,2.522973e+01
860,2000-02-10 21:51:08.258000,137.456000,2.698091e+01,2.772054e+01,2.807190e+01,2.738134e+01,2.581107e+01,2.523435e+01
861,2000-02-10 21:51:08.418000,137.616000,2.698759e+01,2.761424e+01,2.811822e+01,2.734803e+01,2.576373e+01,2.523299e+01
862,2000-02-10 21:51:08.578000,137.776000,2.700765e+01,2.762753e+01,2.814468e+01,2.736802e+01,2.566224e+01,2.522090e+01
863,2000-02-10 21:51:08.739000,137.937000,2.695416e+01,2.756770e+01,2.807190e+01,2.733470e+01,2.557419e+01,2.521761e+01
864,2000-02-10 21:51:08.898000,138.096000,2.698759e+01,2.758765e+01,2.800569e+01,2.739466e+01,2.558097e+01,2.522881e+01
865,2000-02-10 21:51:09.059000,138.257000,2.698091e+01,2.758765e+01,2.804542e+01,2.734136e+01,2.566224e+01,2.523990e+01
866,2000-02-10 21:51:09.219000,138.417000,2.697422e+01,2.764747e+01,2.803880e+01,2.738800e+01,2.562161e+01,2.523861e+01
867,2000-02-10 21:51:09.379000,138.577000,2.699428e+01,2.762088e+01,2.814468e+01,2.738134e+01,2.568931e+01,2.523361e+01
868,2000-02-10 21:51:09.539000,138.737000,2.697422e+01,2.763418e+01,2.811161e+01,2.748121e+01,2.568254e+01,2.523210e+01
869,2000-02-10 21:51:09.699000,138.897000,2.701433e+01,2.758765e+01,2.815130e+01,2.734803e+01,2.562161e+01,2.522505e+01
870,2000-02-10 21:51:09.859000,139.057000,2.693409e+01,2.766740e+01,2.822403e+01,2.734136e+01,2.577050e+01,2.522402e+01
871,2000-02-10 21:51:10.019000,139.217000,2.690733e+01,2.764747e+01,2.819759e+01,2.736135e+01,2.564192e+01,2.521009e+01
872,2000-02-10 21:51:10.179000,139.377000,2.690733e+01,2.754775e+01,2.807852e+01,2.730137e+01,2.556064e+01,2.518439e+01
873,2000-02-10 21:51:10.339000,139.537000,2.696753e+01,2.760094e+01,2.807190e+01,2.726804e+01,2.565546e+01,2.518237e+01
874,2000-02-10 21:51:10.499000,139.697000,2.694078e+01,2.750118e+01,2.805204e+01,2.732804e+01,2.554031e+01,2.517294e+01
875,2000-02-10 21:51:10.659000,139.857000,2.688056e+01,2.755440e+01,2.799245e+01,2.731470e+01,2.556064e+01,2.517071e+01
876,2000-02-10 21:51:10.819000,140.017000,2.698759e+01,2.756105e+01,2.807852e+01,2.730137e+01,2.554031e+01,2.517738e+01
877,2000-02-10 21:51:10.979000,140.177000,2.699428e+01,2.762753e+01,2.799245e+01,2.734803e+01,2.556064e+01,2.517265e+01
878,2000-02-10 21:51:11.139000,140.337000,2.695416e+01,2.754775e+01,2.815130e+01,2.741464e+01,2.555386e+01,2.517335e+01
879,2000-02-10 21:51:11.299000,140.497000,2.694747e+01,2.758765e+01,2.814468e+01,2.735469e+01,2.564192e+01,2.517399e+01
880,2000-02-10 21:51:11.459000,140.657000,2.695416e+01,2.762088e+01,2.810499e+01,2.733470e+01,2.556741e+01,2.517648e+01
881,2000-02-10 21:51:11.619000,140.817000,2.702770e+01,2.747456e+01,2.805866e+01,2.731470e+01,2.557419e+01,2.516885e+01
882,2000-02-10 21:51:11.779000,140.977000,2.688056e+01,2.761424e+01,2.797257e+01,2.734803e+01,2.553353e+01,2.515951e+01
883,2000-02-10 21:51:11.939000,141.137000,2.694747e+01,2.747456e+01,2.812484e+01,2.733470e+01,2.560806e+01,2.516265e+01
884,2000-02-10 21:51:12.099000,141.297000,2.692740e+01,2.758765e+01,2.803218e+01,2.736802e+01,2.554708e+01,2.517238e+01
