frame,abstime,reltime,april10_baselineBoardB_1.seq:Rectangle 1 [C]:max,april10_baselineBoardB_1.seq:Polygon 1 [C]:max,april10_baselineBoardB_1.seq:Rectangle 2 [C]:max,april10_baselineBoardB_1.seq:Rectangle 3 [C]:max,april10_baselineBoardB_1.seq:Rectangle 4 [C]:max,april10_baselineBoardB_1.seq:Rectangle 5 [C]:mean
564,2000-02-10 05:35:31.201000,90.090000,2.797257e+01,2.937454e+01,2.905363e+01,2.845511e+01,2.666618e+01,2.640124e+01
565,2000-02-10 05:35:31.361000,90.250000,2.796595e+01,2.939416e+01,2.892237e+01,2.841553e+01,2.677343e+01,2.639225e+01
566,2000-02-10 05:35:31.521000,90.410000,2.808514e+01,2.928949e+01,2.896832e+01,2.834293e+01,2.663935e+01,2.638748e+01
567,2000-02-10 05:35:31.681000,90.570000,2.806528e+01,2.934838e+01,2.897489e+01,2.850127e+01,2.667959e+01,2.638971e+01
568,2000-02-10 05:35:31.842000,90.731000,2.805866e+01,2.932875e+01,2.894863e+01,2.842213e+01,2.669971e+01,2.639280e+01
569,2000-02-10 05:35:32.001000,90.890000,2.799907e+01,2.934184e+01,2.904707e+01,2.839573e+01,2.668630e+01,2.639458e+01
570,2000-02-10 05:35:32.161000,91.050000,2.810499e+01,2.940070e+01,2.896176e+01,2.835613e+01,2.665948e+01,2.639313e+01
571,2000-02-10 05:35:32.321000,91.210000,2.795932e+01,2.932875e+01,2.896832e+01,2.846830e+01,2.665948e+01,2.640041e+01
572,2000-02-10 05:35:32.481000,91.370000,2.798582e+01,2.930912e+01,2.898145e+01,2.840893e+01,2.673993e+01,2.639988e+01
573,2000-02-10 05:35:32.641000,91.530000,2.801232e+01,2.943338e+01,2.897489e+01,2.838254e+01,2.671982e+01,2.640157e+01
574,2000-02-10 05:35:32.802000,91.691000,2.800569e+01,2.933530e+01,2.912575e+01,2.836273e+01,2.680022e+01,2.641255e+01
575,2000-02-10 05:35:32.961000,91.850000,2.806528e+01,2.935492e+01,2.894206e+01,2.845511e+01,2.669971e+01,2.640662e+01
576,2000-02-10 05:35:33.122000,92.011000,2.808514e+01,2.933530e+01,2.896176e+01,2.836273e+01,2.671312e+01,2.641005e+01
577,2000-02-10 05:35:33.281000,92.170000,2.799245e+01,2.928295e+01,2.896832e+01,2.841553e+01,2.677343e+01,2.641089e+01
578,2000-02-10 05:35:33.441000,92.330000,2.798582e+01,2.943992e+01,2.903395e+01,2.843532e+01,2.669300e+01,2.641581e+01
579,2000-02-10 05:35:33.601000,92.490000,2.807190e+01,2.932221e+01,2.902082e+01,2.841553e+01,2.667289e+01,2.641807e+01
580,2000-02-10 05:35:33.762000,92.651000,2.808514e+01,2.941377e+01,2.910608e+01,2.839573e+01,2.673993e+01,2.641723e+01
581,2000-02-10 05:35:33.922000,92.811000,2.812484e+01,2.933530e+01,2.898145e+01,2.841553e+01,2.671312e+01,2.641443e+01
582,2000-02-10 05:35:34.082000,92.971000,2.807852e+01,2.936146e+01,2.898145e+01,2.836273e+01,2.669971e+01,2.641404e+01
583,2000-02-10 05:35:34.242000,93.131000,2.799907e+01,2.932221e+01,2.894206e+01,2.834953e+01,2.665277e+01,2.639115e+01
584,2000-02-10 05:35:34.402000,93.291000,2.799907e+01,2.942031e+01,2.903395e+01,2.845511e+01,2.665948e+01,2.638951e+01
585,2000-02-10 05:35:34.562000,93.451000,2.799907e+01,2.926331e+01,2.906674e+01,2.835613e+01,2.674663e+01,2.639083e+01
586,2000-02-10 05:35:34.722000,93.611000,2.799907e+01,2.931567e+01,2.899458e+01,2.833633e+01,2.665948e+01,2.639116e+01
587,2000-02-10 05:35:34.882000,93.771000,2.799245e+01,2.929604e+01,2.899458e+01,2.838254e+01,2.665277e+01,2.639309e+01
588,2000-02-10 05:35:35.042000,93.931000,2.812484e+01,2.934838e+01,2.895519e+01,2.836934e+01,2.671312e+01,2.639762e+01
589,2000-02-10 05:35:35.202000,94.091000,2.801894e+01,2.930258e+01,2.901426e+01,2.836934e+01,2.665948e+01,2.639958e+01
590,2000-02-10 05:35:35.362000,94.251000,2.804542e+01,2.943992e+01,2.904051e+01,2.852104e+01,2.675333e+01,2.643647e+01
591,2000-02-10 05:35:35.522000,94.411000,2.805866e+01,2.934838e+01,2.904707e+01,2.846170e+01,2.671312e+01,2.644099e+01
592,2000-02-10 05:35:35.682000,94.571000,2.800569e+01,2.938762e+01,2.904707e+01,2.857376e+01,2.671312e+01,2.644268e+01
593,2000-02-10 05:35:35.842000,94.731000,2.804542e+01,2.939416e+01,2.903395e+01,2.850127e+01,2.677343e+01,2.644222e+01
594,2000-02-10 05:35:36.002000,94.891000,2.801232e+01,2.942031e+01,2.905363e+01,2.847489e+01,2.665948e+01,2.643812e+01
595,2000-02-10 05:35:36.162000,95.051000,2.817114e+01,2.936800e+01,2.905363e+01,2.838914e+01,2.667959e+01,2.644139e+01
596,2000-02-10 05:35:36.322000,95.211000,2.802556e+01,2.940070e+01,2.904707e+01,2.842872e+01,2.673993e+01,2.644026e+01
597,2000-02-10 05:35:36.482000,95.371000,2.809176e+01,2.942685e+01,2.906018e+01,2.846170e+01,2.674663e+01,2.645162e+01
598,2000-02-10 05:35:36.642000,95.531000,2.801894e+01,2.936146e+01,2.906018e+01,2.848149e+01,2.673993e+01,2.645827e+01
599,2000-02-10 05:35:36.802000,95.691000,2.807852e+01,2.943338e+01,2.904707e+01,2.841553e+01,2.674663e+01,2.645358e+01
600,2000-02-10 05:35:36.962000,95.851000,2.807190e+01,2.940723e+01,2.906674e+01,2.845511e+01,2.678683e+01,2.645401e+01
601,2000-02-10 05:35:37.122000,96.011000,2.803880e+01,2.934184e+01,2.907986e+01,2.842872e+01,2.678683e+01,2.645017e+01
602,2000-02-10 05:35:37.282000,96.171000,2.806528e+01,2.934838e+01,2.903395e+01,2.848808e+01,2.670641e+01,2.645212e+01
603,2000-02-10 05:35:37.442000,96.331000,2.802556e+01,2.944645e+01,2.908641e+01,2.842213e+01,2.671982e+01,2.643885e+01
604,2000-02-10 05:35:37.602000,96.491000,2.804542e+01,2.936146e+01,2.906018e+01,2.846170e+01,2.677343e+01,2.643411e+01
605,2000-02-10 05:35:37.762000,96.651000,2.809837e+01,2.930912e+01,2.900114e+01,2.850127e+01,2.668630e+01,2.643527e+01
606,2000-02-10 05:35:37.922000,96.811000,2.801232e+01,2.932221e+01,2.900770e+01,2.846170e+01,2.666618e+01,2.643629e+01
607,2000-02-10 05:35:38.082000,96.971000,2.801894e+01,2.948566e+01,2.905363e+01,2.842872e+01,2.679352e+01,2.643810e+01
608,2000-02-10 05:35:38.242000,97.131000,2.805866e+01,2.940723e+01,2.913886e+01,2.844192e+01,2.684710e+01,2.644705e+01
609,2000-02-10 05:35:38.402000,97.291000,2.803880e+01,2.940070e+01,2.909297e+01,2.846830e+01,2.670641e+01,2.644248e+01
610,2000-02-10 05:35:38.562000,97.451000,2.812484e+01,2.934838e+01,2.913230e+01,2.846830e+01,2.677343e+01,2.645629e+01
611,2000-02-10 05:35:38.722000,97.611000,2.808514e+01,2.936800e+01,2.910608e+01,2.843532e+01,2.669971e+01,2.645096e+01
612,2000-02-10 05:35:38.882000,97.771000,2.807190e+01,2.932875e+01,2.907330e+01,2.842872e+01,2.671312e+01,2.645238e+01
613,2000-02-10 05:35:39.042000,97.931000,2.819759e+01,2.938762e+01,2.904707e+01,2.846830e+01,2.678683e+01,2.645218e+01
614,2000-02-10 05:35:39.202000,98.091000,2.813145e+01,2.947259e+01,2.904707e+01,2.843532e+01,2.671982e+01,2.645713e+01
615,2000-02-10 05:35:39.362000,98.251000,2.809837e+01,2.940070e+01,2.906018e+01,2.843532e+01,2.668630e+01,2.645446e+01
616,2000-02-10 05:35:39.522000,98.411000,2.812484e+01,2.944645e+01,2.915196e+01,2.853422e+01,2.678013e+01,2.651035e+01
617,2000-02-10 05:35:39.682000,98.571000,2.809176e+01,2.953138e+01,2.915852e+01,2.850127e+01,2.678683e+01,2.651451e+01
618,2000-02-10 05:35:39.842000,98.731000,2.815791e+01,2.964234e+01,2.917162e+01,2.853422e+01,2.681362e+01,2.652032e+01
619,2000-02-10 05:35:40.002000,98.891000,2.819097e+01,2.942685e+01,2.913886e+01,2.860669e+01,2.682701e+01,2.652481e+01
620,2000-02-10 05:35:40.162000,99.051000,2.815791e+01,2.949219e+01,2.912575e+01,2.856058e+01,2.678683e+01,2.652679e+01
621,2000-02-10 05:35:40.322000,99.211000,2.815791e+01,2.948566e+01,2.909953e+01,2.854081e+01,2.685379e+01,2.653002e+01
622,2000-02-10 05:35:40.482000,99.371000,2.811822e+01,2.959666e+01,2.914541e+01,2.856717e+01,2.689395e+01,2.653203e+01
623,2000-02-10 05:35:40.642000,99.531000,2.819759e+01,2.951832e+01,2.911264e+01,2.864620e+01,2.682701e+01,2.653422e+01
624,2000-02-10 05:35:40.802000,99.691000,2.820420e+01,2.959666e+01,2.911264e+01,2.865279e+01,2.684040e+01,2.653966e+01
625,2000-02-10 05:35:40.962000,99.851000,2.823063e+01,2.955750e+01,2.913230e+01,2.850127e+01,2.679352e+01,2.653673e+01
626,2000-02-10 05:35:41.122000,100.011000,2.810499e+01,2.945952e+01,2.908641e+01,2.851445e+01,2.678013e+01,2.650016e+01
627,2000-02-10 05:35:41.282000,100.171000,2.810499e+01,2.942685e+01,2.909953e+01,2.854081e+01,2.677343e+01,2.650188e+01
628,2000-02-10 05:35:41.442000,100.331000,2.810499e+01,2.951179e+01,2.911264e+01,2.864620e+01,2.673322e+01,2.650170e+01
629,2000-02-10 05:35:41.602000,100.491000,2.813145e+01,2.949219e+01,2.908641e+01,2.851445e+01,2.672652e+01,2.649870e+01
630,2000-02-10 05:35:41.762000,100.651000,2.815130e+01,2.943338e+01,2.911919e+01,2.851445e+01,2.677343e+01,2.651035e+01
631,2000-02-10 05:35:41.922000,100.811000,2.812484e+01,2.949872e+01,2.917817e+01,2.865937e+01,2.676673e+01,2.651070e+01
632,2000-02-10 05:35:42.082000,100.971000,2.818436e+01,2.943338e+01,2.929604e+01,2.854740e+01,2.686049e+01,2.650859e+01
633,2000-02-10 05:35:42.242000,101.131000,2.817775e+01,2.945299e+01,2.912575e+01,2.854740e+01,2.683371e+01,2.650381e+01
634,2000-02-10 05:35:42.403000,101.292000,2.820420e+01,2.957055e+01,2.911264e+01,2.865279e+01,2.680692e+01,2.650516e+01
635,2000-02-10 05:35:42.562000,101.451000,2.834953e+01,2.945952e+01,2.919128e+01,2.850786e+01,2.680692e+01,2.651710e+01
636,2000-02-10 05:35:42.722000,101.611000,2.818436e+01,2.952485e+01,2.930258e+01,2.850786e+01,2.682701e+01,2.651371e+01
637,2000-02-10 05:35:42.882000,101.771000,2.819759e+01,2.941377e+01,2.913230e+01,2.854081e+01,2.685379e+01,2.651863e+01
638,2000-02-10 05:35:43.042000,101.931000,2.815130e+01,2.941377e+01,2.909297e+01,2.858035e+01,2.687387e+01,2.652112e+01
639,2000-02-10 05:35:43.202000,102.091000,2.812484e+01,2.944645e+01,2.913230e+01,2.854081e+01,2.680022e+01,2.652450e+01
640,2000-02-10 05:35:43.363000,102.252000,2.812484e+01,2.948566e+01,2.921093e+01,2.861987e+01,2.681362e+01,2.652323e+01
641,2000-02-10 05:35:43.523000,102.412000,2.823724e+01,2.957055e+01,2.920438e+01,2.855399e+01,2.686049e+01,2.652649e+01
642,2000-02-10 05:35:43.683000,102.572000,2.822403e+01,2.945952e+01,2.917817e+01,2.853422e+01,2.680692e+01,2.651918e+01
643,2000-02-10 05:35:43.843000,102.732000,2.812484e+01,2.963581e+01,2.920438e+01,2.863304e+01,2.678013e+01,2.652420e+01
644,2000-02-10 05:35:44.003000,102.892000,2.813807e+01,2.947913e+01,2.924367e+01,2.858694e+01,2.684710e+01,2.653164e+01
645,2000-02-10 05:35:44.163000,103.052000,2.823063e+01,2.948566e+01,2.912575e+01,2.854740e+01,2.681362e+01,2.653310e+01
646,2000-02-10 05:35:44.323000,103.212000,2.815791e+01,2.950526e+01,2.917162e+01,2.851445e+01,2.682031e+01,2.653874e+01
647,2000-02-10 05:35:44.483000,103.372000,2.813807e+01,2.948566e+01,2.925676e+01,2.865279e+01,2.682701e+01,2.653986e+01
648,2000-02-10 05:35:44.643000,103.532000,2.816452e+01,2.953138e+01,2.918472e+01,2.860011e+01,2.681362e+01,2.653891e+01
649,2000-02-10 05:35:44.803000,103.692000,2.815791e+01,2.956403e+01,2.917817e+01,2.854081e+01,2.687387e+01,2.653465e+01
650,2000-02-10 05:35:44.963000,103.852000,2.812484e+01,2.946606e+01,2.927640e+01,2.854081e+01,2.680022e+01,2.654009e+01
651,2000-02-10 05:35:45.123000,104.012000,2.817114e+01,2.946606e+01,2.926986e+01,2.861987e+01,2.686718e+01,2.654184e+01
652,2000-02-10 05:35:45.283000,104.172000,2.826368e+01,2.947259e+01,2.919128e+01,2.860011e+01,2.690733e+01,2.653633e+01
653,2000-02-10 05:35:45.443000,104.332000,2.814468e+01,2.945952e+01,2.907330e+01,2.847489e+01,2.681362e+01,2.649910e+01
654,2000-02-10 05:35:45.603000,104.492000,2.815791e+01,2.959014e+01,2.910608e+01,2.854081e+01,2.673993e+01,2.649332e+01
655,2000-02-10 05:35:45.763000,104.652000,2.810499e+01,2.945952e+01,2.914541e+01,2.859352e+01,2.680692e+01,2.649715e+01
656,2000-02-10 05:35:45.923000,104.812000,2.812484e+01,2.944645e+01,2.911264e+01,2.852763e+01,2.679352e+01,2.650433e+01
657,2000-02-10 05:35:46.083000,104.972000,2.811822e+01,2.942685e+01,2.907986e+01,2.847489e+01,2.673322e+01,2.650100e+01
658,2000-02-10 05:35:46.243000,105.132000,2.821081e+01,2.950526e+01,2.911264e+01,2.848149e+01,2.679352e+01,2.649897e+01
659,2000-02-10 05:35:46.403000,105.292000,2.811822e+01,2.944645e+01,2.914541e+01,2.851445e+01,2.681362e+01,2.649945e+01
660,2000-02-10 05:35:46.563000,105.452000,2.815791e+01,2.950526e+01,2.921748e+01,2.850786e+01,2.672652e+01,2.649961e+01
661,2000-02-10 05:35:46.723000,105.612000,2.810499e+01,2.951832e+01,2.913230e+01,2.852763e+01,2.676673e+01,2.650380e+01
662,2000-02-10 05:35:46.883000,105.772000,2.819097e+01,2.946606e+01,2.913886e+01,2.852763e+01,2.675333e+01,2.650105e+01
663,2000-02-10 05:35:47.043000,105.932000,2.811822e+01,2.951832e+01,2.921093e+01,2.852104e+01,2.677343e+01,2.650400e+01
664,2000-02-10 05:35:47.203000,106.092000,2.815791e+01,2.947913e+01,2.913886e+01,2.852104e+01,2.680692e+01,2.650596e+01
665,2000-02-10 05:35:47.363000,106.252000,2.815791e+01,2.949219e+01,2.921093e+01,2.844851e+01,2.690064e+01,2.650466e+01
666,2000-02-10 05:35:47.523000,106.412000,2.816452e+01,2.941377e+01,2.911264e+01,2.852763e+01,2.673993e+01,2.650530e+01
667,2000-02-10 05:35:47.683000,106.572000,2.818436e+01,2.949219e+01,2.916507e+01,2.850786e+01,2.678683e+01,2.653177e+01
668,2000-02-10 05:35:47.843000,106.732000,2.811822e+01,2.949872e+01,2.922402e+01,2.855399e+01,2.682701e+01,2.653425e+01
669,2000-02-10 05:35:48.003000,106.892000,2.823724e+01,2.955097e+01,2.919128e+01,2.850786e+01,2.677343e+01,2.653784e+01
670,2000-02-10 05:35:48.163000,107.052000,2.823063e+01,2.949872e+01,2.917162e+01,2.858035e+01,2.682031e+01,2.653769e+01
671,2000-02-10 05:35:48.323000,107.212000,2.816452e+01,2.951179e+01,2.917162e+01,2.852763e+01,2.684040e+01,2.653930e+01
672,2000-02-10 05:35:48.483000,107.372000,2.819097e+01,2.951179e+01,2.914541e+01,2.854081e+01,2.682701e+01,2.653749e+01
673,2000-02-10 05:35:48.643000,107.532000,2.815791e+01,2.949219e+01,2.916507e+01,2.852763e+01,2.678683e+01,2.653932e+01
674,2000-02-10 05:35:48.803000,107.692000,2.817775e+01,2.951179e+01,2.916507e+01,2.855399e+01,2.681362e+01,2.654066e+01
675,2000-02-10 05:35:48.963000,107.852000,2.818436e+01,2.943992e+01,2.917162e+01,2.856717e+01,2.682031e+01,2.654389e+01
676,2000-02-10 05:35:49.123000,108.012000,2.817114e+01,2.944645e+01,2.918472e+01,2.855399e+01,2.680692e+01,2.654359e+01
677,2000-02-10 05:35:49.283000,108.172000,2.821742e+01,2.948566e+01,2.917162e+01,2.859352e+01,2.681362e+01,2.654753e+01
678,2000-02-10 05:35:49.443000,108.332000,2.817114e+01,2.955097e+01,2.915196e+01,2.857376e+01,2.689395e+01,2.655017e+01
679,2000-02-10 05:35:49.603000,108.492000,2.816452e+01,2.957708e+01,2.925022e+01,2.852763e+01,2.677343e+01,2.655062e+01
680,2000-02-10 05:35:49.763000,108.652000,2.819097e+01,2.950526e+01,2.916507e+01,2.865279e+01,2.687387e+01,2.655281e+01
681,2000-02-10 05:35:49.923000,108.812000,2.817114e+01,2.955750e+01,2.919783e+01,2.856058e+01,2.688056e+01,2.655738e+01
682,2000-02-10 05:35:50.083000,108.972000,2.836273e+01,2.955097e+01,2.927640e+01,2.861987e+01,2.685379e+01,2.661264e+01
683,2000-02-10 05:35:50.243000,109.132000,2.836273e+01,2.965539e+01,2.927640e+01,2.861328e+01,2.692071e+01,2.662499e+01
684,2000-02-10 05:35:50.403000,109.292000,2.834953e+01,2.953138e+01,2.930258e+01,2.869228e+01,2.703439e+01,2.662275e+01
685,2000-02-10 05:35:50.563000,109.452000,2.823063e+01,2.967495e+01,2.928949e+01,2.871860e+01,2.692071e+01,2.662559e+01
686,2000-02-10 05:35:50.723000,109.612000,2.824385e+01,2.952485e+01,2.928295e+01,2.860669e+01,2.699428e+01,2.662078e+01
687,2000-02-10 05:35:50.883000,109.772000,2.827689e+01,2.956403e+01,2.935492e+01,2.864620e+01,2.685379e+01,2.662589e+01
688,2000-02-10 05:35:51.043000,109.932000,2.824385e+01,2.961624e+01,2.930912e+01,2.865279e+01,2.687387e+01,2.662672e+01
689,2000-02-10 05:35:51.203000,110.092000,2.830991e+01,2.969452e+01,2.931567e+01,2.865279e+01,2.692071e+01,2.668043e+01
690,2000-02-10 05:35:51.363000,110.252000,2.828349e+01,2.962929e+01,2.934184e+01,2.871202e+01,2.704107e+01,2.668368e+01
691,2000-02-10 05:35:51.523000,110.412000,2.831652e+01,2.965539e+01,2.930912e+01,2.867253e+01,2.692071e+01,2.668044e+01
692,2000-02-10 05:35:51.683000,110.572000,2.835613e+01,2.972059e+01,2.932875e+01,2.867253e+01,2.695416e+01,2.668655e+01
693,2000-02-10 05:35:51.843000,110.732000,2.838254e+01,2.966843e+01,2.936146e+01,2.879095e+01,2.699428e+01,2.668914e+01
694,2000-02-10 05:35:52.003000,110.892000,2.833633e+01,2.964886e+01,2.939416e+01,2.869228e+01,2.697422e+01,2.669607e+01
695,2000-02-10 05:35:52.163000,111.052000,2.838254e+01,2.968800e+01,2.938762e+01,2.867912e+01,2.701433e+01,2.669590e+01
696,2000-02-10 05:35:52.323000,111.212000,2.830331e+01,2.962929e+01,2.934184e+01,2.873176e+01,2.698759e+01,2.667682e+01
697,2000-02-10 05:35:52.484000,111.373000,2.827028e+01,2.960972e+01,2.929604e+01,2.867253e+01,2.700765e+01,2.667035e+01
698,2000-02-10 05:35:52.643000,111.532000,2.831652e+01,2.964886e+01,2.930912e+01,2.867253e+01,2.690733e+01,2.667032e+01
699,2000-02-10 05:35:52.804000,111.693000,2.830991e+01,2.970756e+01,2.937454e+01,2.871202e+01,2.697422e+01,2.667174e+01
700,2000-02-10 05:35:52.964000,111.853000,2.829671e+01,2.963581e+01,2.930258e+01,2.866595e+01,2.696085e+01,2.667463e+01
701,2000-02-10 05:35:53.124000,112.013000,2.839573e+01,2.966191e+01,2.938108e+01,2.869886e+01,2.690733e+01,2.667442e+01
702,2000-02-10 05:35:53.284000,112.173000,2.828349e+01,2.961624e+01,2.930258e+01,2.870544e+01,2.696085e+01,2.667758e+01
703,2000-02-10 05:35:53.444000,112.333000,2.831652e+01,2.960972e+01,2.935492e+01,2.863304e+01,2.700765e+01,2.667720e+01
704,2000-02-10 05:35:53.604000,112.493000,2.827689e+01,2.963581e+01,2.927640e+01,2.865937e+01,2.693409e+01,2.667658e+01
705,2000-02-10 05:35:53.764000,112.653000,2.834293e+01,2.967495e+01,2.929604e+01,2.867912e+01,2.697422e+01,2.667654e+01
706,2000-02-10 05:35:53.924000,112.813000,2.836934e+01,2.966843e+01,2.929604e+01,2.866595e+01,2.698091e+01,2.667592e+01
707,2000-02-10 05:35:54.084000,112.973000,2.830991e+01,2.964886e+01,2.930912e+01,2.871860e+01,2.707448e+01,2.668012e+01
708,2000-02-10 05:35:54.244000,113.133000,2.835613e+01,2.964234e+01,2.929604e+01,2.865937e+01,2.697422e+01,2.668152e+01
709,2000-02-10 05:35:54.404000,113.293000,2.844192e+01,2.964234e+01,2.938762e+01,2.877780e+01,2.701433e+01,2.668726e+01
710,2000-02-10 05:35:54.564000,113.453000,2.836273e+01,2.965539e+01,2.928295e+01,2.870544e+01,2.694078e+01,2.665995e+01
711,2000-02-10 05:35:54.724000,113.613000,2.832973e+01,2.960972e+01,2.932875e+01,2.861987e+01,2.694078e+01,2.665601e+01
712,2000-02-10 05:35:54.884000,113.773000,2.834953e+01,2.972059e+01,2.931567e+01,2.865279e+01,2.696085e+01,2.666176e+01
713,2000-02-10 05:35:55.044000,113.933000,2.834953e+01,2.963581e+01,2.930258e+01,2.870544e+01,2.694747e+01,2.666014e+01
714,2000-02-10 05:35:55.204000,114.093000,2.831652e+01,2.965539e+01,2.928295e+01,2.864620e+01,2.699428e+01,2.666096e+01
715,2000-02-10 05:35:55.364000,114.253000,2.835613e+01,2.964234e+01,2.932875e+01,2.865279e+01,2.700097e+01,2.666143e+01
716,2000-02-10 05:35:55.524000,114.413000,2.830991e+01,2.968800e+01,2.932875e+01,2.867912e+01,2.692740e+01,2.666184e+01
717,2000-02-10 05:35:55.684000,114.573000,2.826368e+01,2.960319e+01,2.927640e+01,2.865937e+01,2.694078e+01,2.665323e+01
718,2000-02-10 05:35:55.844000,114.733000,2.833633e+01,2.962929e+01,2.926331e+01,2.865279e+01,2.699428e+01,2.664382e+01
719,2000-02-10 05:35:56.004000,114.893000,2.829671e+01,2.960319e+01,2.926986e+01,2.862645e+01,2.696753e+01,2.664920e+01
720,2000-02-10 05:35:56.164000,115.053000,2.830331e+01,2.971408e+01,2.926986e+01,2.868570e+01,2.694747e+01,2.664962e+01
721,2000-02-10 05:35:56.324000,115.213000,2.830991e+01,2.962277e+01,2.933530e+01,2.866595e+01,2.696753e+01,2.664873e+01
722,2000-02-10 05:35:56.484000,115.373000,2.842213e+01,2.962277e+01,2.930258e+01,2.874491e+01,2.698091e+01,2.665453e+01
723,2000-02-10 05:35:56.644000,115.533000,2.832973e+01,2.964886e+01,2.928295e+01,2.867912e+01,2.703439e+01,2.664716e+01
724,2000-02-10 05:35:56.804000,115.693000,2.832312e+01,2.961624e+01,2.943992e+01,2.867253e+01,2.697422e+01,2.665443e+01
725,2000-02-10 05:35:56.964000,115.853000,2.829671e+01,2.968147e+01,2.931567e+01,2.865279e+01,2.692740e+01,2.665466e+01
726,2000-02-10 05:35:57.124000,116.013000,2.832312e+01,2.956403e+01,2.929604e+01,2.863304e+01,2.693409e+01,2.661904e+01
727,2000-02-10 05:35:57.284000,116.173000,2.832312e+01,2.954444e+01,2.934838e+01,2.860011e+01,2.690064e+01,2.661846e+01
728,2000-02-10 05:35:57.444000,116.333000,2.835613e+01,2.961624e+01,2.928949e+01,2.863304e+01,2.694078e+01,2.661308e+01
729,2000-02-10 05:35:57.604000,116.493000,2.826368e+01,2.959666e+01,2.925676e+01,2.865937e+01,2.688726e+01,2.661734e+01
730,2000-02-10 05:35:57.764000,116.653000,2.825707e+01,2.960319e+01,2.925022e+01,2.861987e+01,2.686049e+01,2.661518e+01
731,2000-02-10 05:35:57.924000,116.813000,2.825046e+01,2.968800e+01,2.932875e+01,2.866595e+01,2.686718e+01,2.662879e+01
732,2000-02-10 05:35:58.084000,116.973000,2.832312e+01,2.959014e+01,2.924367e+01,2.864620e+01,2.697422e+01,2.662460e+01
733,2000-02-10 05:35:58.244000,117.133000,2.826368e+01,2.959666e+01,2.932221e+01,2.865937e+01,2.684710e+01,2.662262e+01
734,2000-02-10 05:35:58.404000,117.293000,2.825707e+01,2.959014e+01,2.926331e+01,2.869886e+01,2.702102e+01,2.661482e+01
735,2000-02-10 05:35:58.564000,117.453000,2.825707e+01,2.962929e+01,2.925676e+01,2.860669e+01,2.690733e+01,2.662341e+01
736,2000-02-10 05:35:58.724000,117.613000,2.831652e+01,2.968800e+01,2.924367e+01,2.861328e+01,2.690064e+01,2.662158e+01
737,2000-02-10 05:35:58.884000,117.773000,2.831652e+01,2.960972e+01,2.925022e+01,2.864620e+01,2.690733e+01,2.662009e+01
738,2000-02-10 05:35:59.044000,117.933000,2.826368e+01,2.974015e+01,2.928295e+01,2.866595e+01,2.692071e+01,2.662531e+01
739,2000-02-10 05:35:59.204000,118.093000,2.829010e+01,2.958361e+01,2.928949e+01,2.863304e+01,2.693409e+01,2.662236e+01
740,2000-02-10 05:35:59.364000,118.253000,2.829010e+01,2.962929e+01,2.933530e+01,2.865937e+01,2.696753e+01,2.663070e+01
741,2000-02-10 05:35:59.524000,118.413000,2.830331e+01,2.965539e+01,2.925022e+01,2.869228e+01,2.692071e+01,2.663422e+01
742,2000-02-10 05:35:59.684000,118.573000,2.832312e+01,2.971408e+01,2.925022e+01,2.868570e+01,2.689395e+01,2.663441e+01
743,2000-02-10 05:35:59.844000,118.733000,2.827028e+01,2.964886e+01,2.926986e+01,2.869228e+01,2.691402e+01,2.663251e+01
744,2000-02-10 05:36:00.004000,118.893000,2.828349e+01,2.965539e+01,2.929604e+01,2.870544e+01,2.693409e+01,2.663584e+01
745,2000-02-10 05:36:00.164000,119.053000,2.823063e+01,2.971408e+01,2.923712e+01,2.869228e+01,2.690733e+01,2.663782e+01
746,2000-02-10 05:36:00.324000,119.213000,2.826368e+01,2.963581e+01,2.922402e+01,2.863962e+01,2.694078e+01,2.663496e+01
747,2000-02-10 05:36:00.484000,119.373000,2.823724e+01,2.960972e+01,2.930258e+01,2.868570e+01,2.688726e+01,2.664225e+01
748,2000-02-10 05:36:00.644000,119.533000,2.839573e+01,2.970756e+01,2.930912e+01,2.867253e+01,2.692740e+01,2.664595e+01
749,2000-02-10 05:36:00.804000,119.693000,2.832312e+01,2.966191e+01,2.926331e+01,2.869886e+01,2.700097e+01,2.665307e+01
750,2000-02-10 05:36:00.964000,119.853000,2.834293e+01,2.964886e+01,2.931567e+01,2.867253e+01,2.698091e+01,2.664573e+01
751,2000-02-10 05:36:01.124000,120.013000,2.836273e+01,2.964234e+01,2.928949e+01,2.876464e+01,2.696753e+01,2.664867e+01
752,2000-02-10 05:36:01.284000,120.173000,2.835613e+01,2.964234e+01,2.938108e+01,2.875807e+01,2.696753e+01,2.666618e+01
753,2000-02-10 05:36:01.444000,120.333000,2.842213e+01,2.970104e+01,2.930912e+01,2.871202e+01,2.693409e+01,2.668436e+01
754,2000-02-10 05:36:01.604000,120.493000,2.833633e+01,2.970104e+01,2.926986e+01,2.877122e+01,2.702102e+01,2.668489e+01
755,2000-02-10 05:36:01.764000,120.653000,2.830991e+01,2.966191e+01,2.931567e+01,2.873176e+01,2.696085e+01,2.667877e+01
756,2000-02-10 05:36:01.924000,120.813000,2.834293e+01,2.975319e+01,2.929604e+01,2.880410e+01,2.704107e+01,2.668145e+01
757,2000-02-10 05:36:02.085000,120.974000,2.837594e+01,2.966191e+01,2.928949e+01,2.881724e+01,2.698091e+01,2.669758e+01
