frame,abstime,reltime,april3_baselineBoardD_4.seq:Rectangle 1 [C]:max,april3_baselineBoardD_4.seq:Polygon 1 [C]:max,april3_baselineBoardD_4.seq:Rectangle 2 [C]:max,april3_baselineBoardD_4.seq:Rectangle 3 [C]:max,april3_baselineBoardD_4.seq:Rectangle 4 [C]:max,april3_baselineBoardD_4.seq:Rectangle 5 [C]:mean
550,2000-02-03 07:03:27.608000,87.849000,2.815130e+01,2.949872e+01,2.898801e+01,2.842872e+01,2.680022e+01,2.648157e+01
551,2000-02-03 07:03:27.768000,88.009000,2.819759e+01,2.949219e+01,2.896176e+01,2.839573e+01,2.676673e+01,2.648505e+01
552,2000-02-03 07:03:27.928000,88.169000,2.819097e+01,2.943338e+01,2.903395e+01,2.839573e+01,2.675333e+01,2.648582e+01
553,2000-02-03 07:03:28.088000,88.329000,2.824385e+01,2.940723e+01,2.898145e+01,2.838914e+01,2.672652e+01,2.648881e+01
554,2000-02-03 07:03:28.248000,88.489000,2.820420e+01,2.942031e+01,2.898801e+01,2.834953e+01,2.675333e+01,2.648932e+01
555,2000-02-03 07:03:28.408000,88.649000,2.817775e+01,2.947259e+01,2.906674e+01,2.840893e+01,2.676003e+01,2.650516e+01
556,2000-02-03 07:03:28.568000,88.809000,2.825707e+01,2.947913e+01,2.898801e+01,2.842872e+01,2.679352e+01,2.652095e+01
557,2000-02-03 07:03:28.728000,88.969000,2.823724e+01,2.947913e+01,2.905363e+01,2.840893e+01,2.683371e+01,2.652638e+01
558,2000-02-03 07:03:28.888000,89.129000,2.822403e+01,2.950526e+01,2.901426e+01,2.840893e+01,2.688056e+01,2.652530e+01
559,2000-02-03 07:03:29.048000,89.289000,2.825046e+01,2.954444e+01,2.901426e+01,2.839573e+01,2.679352e+01,2.652374e+01
560,2000-02-03 07:03:29.208000,89.449000,2.819097e+01,2.952485e+01,2.904051e+01,2.838914e+01,2.682031e+01,2.652910e+01
561,2000-02-03 07:03:29.368000,89.609000,2.818436e+01,2.951179e+01,2.900114e+01,2.842872e+01,2.679352e+01,2.652208e+01
562,2000-02-03 07:03:29.528000,89.769000,2.821081e+01,2.949219e+01,2.904051e+01,2.844192e+01,2.684040e+01,2.653041e+01
563,2000-02-03 07:03:29.688000,89.929000,2.821081e+01,2.949872e+01,2.905363e+01,2.847489e+01,2.688056e+01,2.653506e+01
564,2000-02-03 07:03:29.848000,90.089000,2.829010e+01,2.947259e+01,2.900114e+01,2.858694e+01,2.681362e+01,2.654082e+01
565,2000-02-03 07:03:30.008000,90.249000,2.822403e+01,2.953791e+01,2.907330e+01,2.848808e+01,2.686049e+01,2.654528e+01
566,2000-02-03 07:03:30.168000,90.409000,2.824385e+01,2.955097e+01,2.908641e+01,2.848149e+01,2.681362e+01,2.654432e+01
567,2000-02-03 07:03:30.328000,90.569000,2.824385e+01,2.949872e+01,2.904051e+01,2.848149e+01,2.684710e+01,2.654939e+01
568,2000-02-03 07:03:30.488000,90.729000,2.823063e+01,2.954444e+01,2.903395e+01,2.846830e+01,2.686049e+01,2.653019e+01
569,2000-02-03 07:03:30.648000,90.889000,2.820420e+01,2.949872e+01,2.902082e+01,2.844192e+01,2.690064e+01,2.652180e+01
570,2000-02-03 07:03:30.808000,91.049000,2.821081e+01,2.951832e+01,2.902082e+01,2.840893e+01,2.679352e+01,2.651772e+01
571,2000-02-03 07:03:30.968000,91.209000,2.821081e+01,2.956403e+01,2.904051e+01,2.846170e+01,2.686718e+01,2.651878e+01
572,2000-02-03 07:03:31.128000,91.369000,2.822403e+01,2.957055e+01,2.903395e+01,2.842872e+01,2.684710e+01,2.651932e+01
573,2000-02-03 07:03:31.288000,91.529000,2.819759e+01,2.949219e+01,2.901426e+01,2.843532e+01,2.683371e+01,2.651902e+01
574,2000-02-03 07:03:31.448000,91.689000,2.831652e+01,2.950526e+01,2.905363e+01,2.844851e+01,2.684710e+01,2.652802e+01
575,2000-02-03 07:03:31.608000,91.849000,2.824385e+01,2.948566e+01,2.902739e+01,2.844851e+01,2.684040e+01,2.652273e+01
576,2000-02-03 07:03:31.768000,92.009000,2.821742e+01,2.950526e+01,2.903395e+01,2.851445e+01,2.686718e+01,2.651959e+01
577,2000-02-03 07:03:31.928000,92.169000,2.824385e+01,2.952485e+01,2.900770e+01,2.844851e+01,2.684040e+01,2.652255e+01
578,2000-02-03 07:03:32.088000,92.329000,2.823063e+01,2.962277e+01,2.905363e+01,2.846170e+01,2.681362e+01,2.652157e+01
579,2000-02-03 07:03:32.248000,92.489000,2.827689e+01,2.965539e+01,2.906018e+01,2.847489e+01,2.685379e+01,2.652543e+01
580,2000-02-03 07:03:32.408000,92.649000,2.823063e+01,2.963581e+01,2.899458e+01,2.839573e+01,2.689395e+01,2.652932e+01
581,2000-02-03 07:03:32.568000,92.809000,2.823063e+01,2.956403e+01,2.898145e+01,2.847489e+01,2.686718e+01,2.652985e+01
582,2000-02-03 07:03:32.729000,92.970000,2.824385e+01,2.951832e+01,2.898801e+01,2.846830e+01,2.684040e+01,2.653466e+01
583,2000-02-03 07:03:32.889000,93.130000,2.823724e+01,2.951832e+01,2.900114e+01,2.848149e+01,2.687387e+01,2.653366e+01
584,2000-02-03 07:03:33.048000,93.289000,2.825707e+01,2.953791e+01,2.900114e+01,2.854740e+01,2.686049e+01,2.654403e+01
585,2000-02-03 07:03:33.209000,93.450000,2.827689e+01,2.951832e+01,2.900770e+01,2.852104e+01,2.692740e+01,2.654647e+01
586,2000-02-03 07:03:33.368000,93.609000,2.825707e+01,2.954444e+01,2.901426e+01,2.847489e+01,2.686718e+01,2.654557e+01
587,2000-02-03 07:03:33.529000,93.770000,2.841553e+01,2.962277e+01,2.904707e+01,2.846830e+01,2.681362e+01,2.655355e+01
588,2000-02-03 07:03:33.689000,93.930000,2.828349e+01,2.951179e+01,2.911919e+01,2.847489e+01,2.686049e+01,2.655516e+01
589,2000-02-03 07:03:33.849000,94.090000,2.825046e+01,2.952485e+01,2.898801e+01,2.849467e+01,2.686718e+01,2.655320e+01
590,2000-02-03 07:03:34.009000,94.250000,2.828349e+01,2.953791e+01,2.901426e+01,2.844192e+01,2.684710e+01,2.655799e+01
591,2000-02-03 07:03:34.169000,94.410000,2.825046e+01,2.946606e+01,2.907986e+01,2.853422e+01,2.680692e+01,2.655423e+01
592,2000-02-03 07:03:34.329000,94.570000,2.830991e+01,2.949219e+01,2.904051e+01,2.852104e+01,2.686049e+01,2.656508e+01
593,2000-02-03 07:03:34.489000,94.730000,2.827028e+01,2.957055e+01,2.910608e+01,2.847489e+01,2.684040e+01,2.656536e+01
594,2000-02-03 07:03:34.649000,94.890000,2.829010e+01,2.950526e+01,2.906018e+01,2.867912e+01,2.681362e+01,2.656804e+01
595,2000-02-03 07:03:34.809000,95.050000,2.836934e+01,2.952485e+01,2.917162e+01,2.854081e+01,2.692071e+01,2.660563e+01
596,2000-02-03 07:03:34.969000,95.210000,2.834293e+01,2.959666e+01,2.911919e+01,2.850786e+01,2.685379e+01,2.660284e+01
597,2000-02-03 07:03:35.129000,95.370000,2.833633e+01,2.964234e+01,2.918472e+01,2.852104e+01,2.692071e+01,2.660850e+01
598,2000-02-03 07:03:35.289000,95.530000,2.830331e+01,2.955097e+01,2.917817e+01,2.856058e+01,2.690064e+01,2.661649e+01
599,2000-02-03 07:03:35.449000,95.690000,2.832312e+01,2.963581e+01,2.915196e+01,2.861328e+01,2.692071e+01,2.661913e+01
600,2000-02-03 07:03:35.609000,95.850000,2.831652e+01,2.959014e+01,2.913886e+01,2.858694e+01,2.698091e+01,2.661863e+01
601,2000-02-03 07:03:35.769000,96.010000,2.827689e+01,2.962277e+01,2.911919e+01,2.860669e+01,2.692740e+01,2.661654e+01
602,2000-02-03 07:03:35.929000,96.170000,2.832312e+01,2.956403e+01,2.924367e+01,2.861987e+01,2.691402e+01,2.662209e+01
603,2000-02-03 07:03:36.089000,96.330000,2.830331e+01,2.957708e+01,2.911919e+01,2.862645e+01,2.693409e+01,2.662200e+01
604,2000-02-03 07:03:36.249000,96.490000,2.834953e+01,2.961624e+01,2.923057e+01,2.857376e+01,2.694078e+01,2.662116e+01
605,2000-02-03 07:03:36.409000,96.650000,2.834953e+01,2.955750e+01,2.909953e+01,2.853422e+01,2.693409e+01,2.660425e+01
606,2000-02-03 07:03:36.569000,96.810000,2.829010e+01,2.953791e+01,2.909297e+01,2.851445e+01,2.694078e+01,2.657855e+01
607,2000-02-03 07:03:36.729000,96.970000,2.829671e+01,2.952485e+01,2.912575e+01,2.858035e+01,2.698091e+01,2.657845e+01
608,2000-02-03 07:03:36.889000,97.130000,2.825046e+01,2.955097e+01,2.907330e+01,2.849467e+01,2.686718e+01,2.656904e+01
609,2000-02-03 07:03:37.049000,97.290000,2.826368e+01,2.952485e+01,2.919128e+01,2.855399e+01,2.690733e+01,2.657376e+01
610,2000-02-03 07:03:37.209000,97.450000,2.827689e+01,2.953138e+01,2.913230e+01,2.858694e+01,2.686049e+01,2.657905e+01
611,2000-02-03 07:03:37.369000,97.610000,2.825707e+01,2.955750e+01,2.914541e+01,2.854740e+01,2.684710e+01,2.658039e+01
612,2000-02-03 07:03:37.529000,97.770000,2.826368e+01,2.959014e+01,2.907330e+01,2.854740e+01,2.688726e+01,2.658434e+01
613,2000-02-03 07:03:37.689000,97.930000,2.830331e+01,2.955097e+01,2.911919e+01,2.852763e+01,2.688726e+01,2.658556e+01
614,2000-02-03 07:03:37.849000,98.090000,2.827689e+01,2.957708e+01,2.919128e+01,2.858694e+01,2.692071e+01,2.659022e+01
615,2000-02-03 07:03:38.009000,98.250000,2.829010e+01,2.952485e+01,2.911264e+01,2.854081e+01,2.684710e+01,2.658127e+01
616,2000-02-03 07:03:38.169000,98.410000,2.832312e+01,2.949872e+01,2.916507e+01,2.852763e+01,2.700097e+01,2.658749e+01
617,2000-02-03 07:03:38.329000,98.570000,2.826368e+01,2.958361e+01,2.918472e+01,2.853422e+01,2.687387e+01,2.659081e+01
618,2000-02-03 07:03:38.489000,98.730000,2.829671e+01,2.951832e+01,2.923712e+01,2.857376e+01,2.686049e+01,2.658991e+01
619,2000-02-03 07:03:38.649000,98.890000,2.827689e+01,2.953791e+01,2.914541e+01,2.852763e+01,2.686718e+01,2.659337e+01
620,2000-02-03 07:03:38.809000,99.050000,2.832973e+01,2.958361e+01,2.915196e+01,2.854081e+01,2.684710e+01,2.658016e+01
621,2000-02-03 07:03:38.969000,99.210000,2.828349e+01,2.951832e+01,2.909297e+01,2.859352e+01,2.687387e+01,2.656580e+01
622,2000-02-03 07:03:39.129000,99.370000,2.824385e+01,2.962277e+01,2.911919e+01,2.856058e+01,2.687387e+01,2.657083e+01
623,2000-02-03 07:03:39.289000,99.530000,2.842213e+01,2.957055e+01,2.914541e+01,2.858694e+01,2.686718e+01,2.657215e+01
624,2000-02-03 07:03:39.449000,99.690000,2.830331e+01,2.952485e+01,2.915196e+01,2.858694e+01,2.694747e+01,2.657705e+01
625,2000-02-03 07:03:39.609000,99.850000,2.832973e+01,2.952485e+01,2.921748e+01,2.857376e+01,2.697422e+01,2.657817e+01
626,2000-02-03 07:03:39.769000,100.010000,2.837594e+01,2.952485e+01,2.916507e+01,2.854740e+01,2.686718e+01,2.657316e+01
627,2000-02-03 07:03:39.929000,100.170000,2.828349e+01,2.956403e+01,2.921093e+01,2.855399e+01,2.685379e+01,2.657473e+01
628,2000-02-03 07:03:40.089000,100.330000,2.834293e+01,2.948566e+01,2.911919e+01,2.866595e+01,2.686049e+01,2.657429e+01
629,2000-02-03 07:03:40.249000,100.490000,2.832312e+01,2.951179e+01,2.915196e+01,2.859352e+01,2.683371e+01,2.657669e+01
630,2000-02-03 07:03:40.409000,100.650000,2.830331e+01,2.963581e+01,2.910608e+01,2.858035e+01,2.687387e+01,2.657688e+01
631,2000-02-03 07:03:40.569000,100.810000,2.834953e+01,2.955097e+01,2.913230e+01,2.856717e+01,2.688726e+01,2.658367e+01
632,2000-02-03 07:03:40.729000,100.970000,2.829010e+01,2.957055e+01,2.911264e+01,2.853422e+01,2.684710e+01,2.658162e+01
633,2000-02-03 07:03:40.889000,101.130000,2.832973e+01,2.957055e+01,2.908641e+01,2.857376e+01,2.692740e+01,2.659874e+01
634,2000-02-03 07:03:41.049000,101.290000,2.833633e+01,2.960972e+01,2.915196e+01,2.864620e+01,2.694078e+01,2.661985e+01
635,2000-02-03 07:03:41.209000,101.450000,2.840233e+01,2.966191e+01,2.920438e+01,2.863304e+01,2.696085e+01,2.663353e+01
636,2000-02-03 07:03:41.369000,101.610000,2.837594e+01,2.957055e+01,2.921093e+01,2.859352e+01,2.695416e+01,2.662632e+01
637,2000-02-03 07:03:41.529000,101.770000,2.842213e+01,2.962277e+01,2.917817e+01,2.858694e+01,2.696085e+01,2.663153e+01
638,2000-02-03 07:03:41.689000,101.930000,2.836273e+01,2.966843e+01,2.920438e+01,2.860669e+01,2.692071e+01,2.663620e+01
639,2000-02-03 07:03:41.849000,102.090000,2.835613e+01,2.963581e+01,2.919783e+01,2.858035e+01,2.699428e+01,2.664104e+01
640,2000-02-03 07:03:42.009000,102.250000,2.833633e+01,2.964886e+01,2.917817e+01,2.857376e+01,2.691402e+01,2.661737e+01
641,2000-02-03 07:03:42.169000,102.410000,2.837594e+01,2.955097e+01,2.912575e+01,2.859352e+01,2.690733e+01,2.661415e+01
642,2000-02-03 07:03:42.330000,102.571000,2.833633e+01,2.955097e+01,2.924367e+01,2.858694e+01,2.701433e+01,2.661290e+01
643,2000-02-03 07:03:42.490000,102.731000,2.834293e+01,2.963581e+01,2.910608e+01,2.858694e+01,2.696753e+01,2.661413e+01
644,2000-02-03 07:03:42.649000,102.890000,2.836273e+01,2.959014e+01,2.911264e+01,2.858694e+01,2.697422e+01,2.661927e+01
645,2000-02-03 07:03:42.809000,103.050000,2.833633e+01,2.959666e+01,2.916507e+01,2.856717e+01,2.696753e+01,2.661649e+01
646,2000-02-03 07:03:42.969000,103.210000,2.835613e+01,2.959666e+01,2.919783e+01,2.860669e+01,2.710119e+01,2.662226e+01
647,2000-02-03 07:03:43.130000,103.371000,2.832312e+01,2.952485e+01,2.919783e+01,2.860669e+01,2.700097e+01,2.661147e+01
648,2000-02-03 07:03:43.290000,103.531000,2.833633e+01,2.968147e+01,2.916507e+01,2.860011e+01,2.688056e+01,2.660938e+01
649,2000-02-03 07:03:43.450000,103.691000,2.837594e+01,2.954444e+01,2.919783e+01,2.857376e+01,2.696753e+01,2.661244e+01
650,2000-02-03 07:03:43.610000,103.851000,2.833633e+01,2.960319e+01,2.924367e+01,2.860669e+01,2.696085e+01,2.660809e+01
651,2000-02-03 07:03:43.770000,104.011000,2.834293e+01,2.959666e+01,2.920438e+01,2.857376e+01,2.688726e+01,2.660271e+01
652,2000-02-03 07:03:43.930000,104.171000,2.835613e+01,2.964886e+01,2.915852e+01,2.856717e+01,2.690064e+01,2.660651e+01
653,2000-02-03 07:03:44.090000,104.331000,2.833633e+01,2.953138e+01,2.921093e+01,2.865937e+01,2.690064e+01,2.661090e+01
654,2000-02-03 07:03:44.250000,104.491000,2.835613e+01,2.960972e+01,2.922402e+01,2.856058e+01,2.691402e+01,2.660766e+01
655,2000-02-03 07:03:44.410000,104.651000,2.842213e+01,2.959666e+01,2.919783e+01,2.855399e+01,2.692740e+01,2.661436e+01
656,2000-02-03 07:03:44.570000,104.811000,2.831652e+01,2.956403e+01,2.907986e+01,2.857376e+01,2.690733e+01,2.661624e+01
657,2000-02-03 07:03:44.730000,104.971000,2.839573e+01,2.961624e+01,2.914541e+01,2.854081e+01,2.689395e+01,2.661490e+01
658,2000-02-03 07:03:44.890000,105.131000,2.833633e+01,2.963581e+01,2.907986e+01,2.856717e+01,2.692071e+01,2.661276e+01
659,2000-02-03 07:03:45.050000,105.291000,2.834953e+01,2.962929e+01,2.909297e+01,2.858035e+01,2.694078e+01,2.661731e+01
660,2000-02-03 07:03:45.210000,105.451000,2.830991e+01,2.957708e+01,2.917162e+01,2.854740e+01,2.692071e+01,2.661926e+01
661,2000-02-03 07:03:45.370000,105.611000,2.831652e+01,2.957055e+01,2.914541e+01,2.859352e+01,2.690064e+01,2.662386e+01
662,2000-02-03 07:03:45.530000,105.771000,2.830331e+01,2.962277e+01,2.913230e+01,2.861987e+01,2.692740e+01,2.662513e+01
663,2000-02-03 07:03:45.690000,105.931000,2.841553e+01,2.962277e+01,2.916507e+01,2.865937e+01,2.692071e+01,2.662438e+01
664,2000-02-03 07:03:45.850000,106.091000,2.833633e+01,2.970756e+01,2.913886e+01,2.865937e+01,2.706779e+01,2.662205e+01
665,2000-02-03 07:03:46.010000,106.251000,2.834293e+01,2.961624e+01,2.919783e+01,2.857376e+01,2.691402e+01,2.661809e+01
666,2000-02-03 07:03:46.170000,106.411000,2.834293e+01,2.961624e+01,2.917817e+01,2.857376e+01,2.689395e+01,2.661498e+01
667,2000-02-03 07:03:46.330000,106.571000,2.832973e+01,2.972059e+01,2.915196e+01,2.859352e+01,2.694747e+01,2.662870e+01
668,2000-02-03 07:03:46.490000,106.731000,2.835613e+01,2.961624e+01,2.918472e+01,2.859352e+01,2.694078e+01,2.664067e+01
669,2000-02-03 07:03:46.650000,106.891000,2.840233e+01,2.974667e+01,2.917162e+01,2.860669e+01,2.701433e+01,2.663922e+01
670,2000-02-03 07:03:46.810000,107.051000,2.836934e+01,2.964234e+01,2.918472e+01,2.870544e+01,2.697422e+01,2.666648e+01
671,2000-02-03 07:03:46.970000,107.211000,2.836934e+01,2.971408e+01,2.924367e+01,2.869228e+01,2.704107e+01,2.667852e+01
672,2000-02-03 07:03:47.130000,107.371000,2.845511e+01,2.979228e+01,2.919783e+01,2.871202e+01,2.701433e+01,2.668336e+01
673,2000-02-03 07:03:47.290000,107.531000,2.841553e+01,2.968147e+01,2.917162e+01,2.865937e+01,2.702770e+01,2.668108e+01
674,2000-02-03 07:03:47.450000,107.691000,2.844851e+01,2.976622e+01,2.920438e+01,2.863962e+01,2.697422e+01,2.667889e+01
675,2000-02-03 07:03:47.610000,107.851000,2.845511e+01,2.975970e+01,2.923712e+01,2.871860e+01,2.694747e+01,2.668019e+01
676,2000-02-03 07:03:47.770000,108.011000,2.840233e+01,2.966843e+01,2.924367e+01,2.865279e+01,2.694078e+01,2.668324e+01
677,2000-02-03 07:03:47.930000,108.171000,2.849467e+01,2.970756e+01,2.916507e+01,2.865937e+01,2.698091e+01,2.668750e+01
678,2000-02-03 07:03:48.090000,108.331000,2.847489e+01,2.968147e+01,2.915852e+01,2.865937e+01,2.698091e+01,2.668359e+01
679,2000-02-03 07:03:48.250000,108.491000,2.846830e+01,2.970104e+01,2.917817e+01,2.870544e+01,2.704775e+01,2.667859e+01
680,2000-02-03 07:03:48.410000,108.651000,2.841553e+01,2.968800e+01,2.917162e+01,2.862645e+01,2.704107e+01,2.667779e+01
681,2000-02-03 07:03:48.570000,108.811000,2.845511e+01,2.970756e+01,2.925022e+01,2.863962e+01,2.708116e+01,2.667798e+01
682,2000-02-03 07:03:48.730000,108.971000,2.845511e+01,2.972059e+01,2.919128e+01,2.864620e+01,2.710119e+01,2.668369e+01
683,2000-02-03 07:03:48.890000,109.131000,2.844192e+01,2.968147e+01,2.925022e+01,2.874491e+01,2.700097e+01,2.670186e+01
684,2000-02-03 07:03:49.050000,109.291000,2.845511e+01,2.975970e+01,2.924367e+01,2.869886e+01,2.701433e+01,2.671186e+01
685,2000-02-03 07:03:49.210000,109.451000,2.850786e+01,2.976622e+01,2.920438e+01,2.865937e+01,2.698759e+01,2.671067e+01
686,2000-02-03 07:03:49.370000,109.611000,2.850786e+01,2.967495e+01,2.924367e+01,2.866595e+01,2.698091e+01,2.671249e+01
687,2000-02-03 07:03:49.530000,109.771000,2.843532e+01,2.969452e+01,2.921748e+01,2.866595e+01,2.700765e+01,2.671357e+01
688,2000-02-03 07:03:49.690000,109.931000,2.846830e+01,2.971408e+01,2.916507e+01,2.877122e+01,2.702770e+01,2.671741e+01
689,2000-02-03 07:03:49.850000,110.091000,2.852104e+01,2.978576e+01,2.922402e+01,2.867253e+01,2.698759e+01,2.671468e+01
690,2000-02-03 07:03:50.010000,110.251000,2.846170e+01,2.982485e+01,2.924367e+01,2.870544e+01,2.701433e+01,2.672021e+01
691,2000-02-03 07:03:50.170000,110.411000,2.844851e+01,2.968800e+01,2.921748e+01,2.865937e+01,2.700097e+01,2.672025e+01
692,2000-02-03 07:03:50.330000,110.571000,2.848808e+01,2.968800e+01,2.925676e+01,2.872518e+01,2.704107e+01,2.672681e+01
693,2000-02-03 07:03:50.490000,110.731000,2.846830e+01,2.975970e+01,2.923057e+01,2.865937e+01,2.703439e+01,2.672525e+01
694,2000-02-03 07:03:50.650000,110.891000,2.849467e+01,2.976622e+01,2.921748e+01,2.863304e+01,2.696753e+01,2.672641e+01
695,2000-02-03 07:03:50.810000,111.051000,2.848149e+01,2.977925e+01,2.923057e+01,2.865937e+01,2.700765e+01,2.673181e+01
696,2000-02-03 07:03:50.970000,111.211000,2.841553e+01,2.975970e+01,2.923057e+01,2.867253e+01,2.704775e+01,2.672892e+01
697,2000-02-03 07:03:51.130000,111.371000,2.848808e+01,2.970756e+01,2.919128e+01,2.869228e+01,2.706779e+01,2.673216e+01
698,2000-02-03 07:03:51.290000,111.531000,2.846170e+01,2.980531e+01,2.924367e+01,2.867253e+01,2.701433e+01,2.673573e+01
699,2000-02-03 07:03:51.450000,111.691000,2.852763e+01,2.977925e+01,2.923057e+01,2.866595e+01,2.700765e+01,2.673319e+01
700,2000-02-03 07:03:51.610000,111.851000,2.843532e+01,2.968800e+01,2.928949e+01,2.865937e+01,2.695416e+01,2.672970e+01
701,2000-02-03 07:03:51.770000,112.011000,2.844192e+01,2.968147e+01,2.923057e+01,2.869228e+01,2.698759e+01,2.672957e+01
702,2000-02-03 07:03:51.930000,112.171000,2.844851e+01,2.972059e+01,2.936146e+01,2.868570e+01,2.698091e+01,2.673442e+01
703,2000-02-03 07:03:52.090000,112.331000,2.848808e+01,2.977925e+01,2.929604e+01,2.875149e+01,2.700097e+01,2.673841e+01
704,2000-02-03 07:03:52.251000,112.492000,2.852104e+01,2.972711e+01,2.929604e+01,2.867253e+01,2.702770e+01,2.673423e+01
705,2000-02-03 07:03:52.411000,112.652000,2.846170e+01,2.974015e+01,2.926986e+01,2.874491e+01,2.701433e+01,2.673730e+01
706,2000-02-03 07:03:52.570000,112.811000,2.845511e+01,2.983787e+01,2.928949e+01,2.869228e+01,2.703439e+01,2.672676e+01
707,2000-02-03 07:03:52.730000,112.971000,2.848808e+01,2.977925e+01,2.928295e+01,2.869228e+01,2.698091e+01,2.672614e+01
708,2000-02-03 07:03:52.891000,113.132000,2.854740e+01,2.978576e+01,2.934838e+01,2.868570e+01,2.698759e+01,2.672745e+01
709,2000-02-03 07:03:53.050000,113.291000,2.842872e+01,2.972711e+01,2.934184e+01,2.868570e+01,2.699428e+01,2.672344e+01
710,2000-02-03 07:03:53.211000,113.452000,2.849467e+01,2.975319e+01,2.930258e+01,2.873176e+01,2.696753e+01,2.673308e+01
711,2000-02-03 07:03:53.371000,113.612000,2.842872e+01,2.976622e+01,2.932221e+01,2.869886e+01,2.697422e+01,2.673352e+01
712,2000-02-03 07:03:53.531000,113.772000,2.846830e+01,2.977925e+01,2.925676e+01,2.874491e+01,2.699428e+01,2.673006e+01
713,2000-02-03 07:03:53.691000,113.932000,2.854081e+01,2.975319e+01,2.929604e+01,2.869886e+01,2.710119e+01,2.673576e+01
714,2000-02-03 07:03:53.851000,114.092000,2.848149e+01,2.977273e+01,2.929604e+01,2.870544e+01,2.710119e+01,2.673920e+01
715,2000-02-03 07:03:54.011000,114.252000,2.849467e+01,2.970756e+01,2.932875e+01,2.869886e+01,2.713458e+01,2.674342e+01
716,2000-02-03 07:03:54.171000,114.412000,2.848149e+01,2.970104e+01,2.939416e+01,2.873176e+01,2.706111e+01,2.674033e+01
717,2000-02-03 07:03:54.331000,114.572000,2.844851e+01,2.983136e+01,2.930912e+01,2.873176e+01,2.709451e+01,2.674509e+01
718,2000-02-03 07:03:54.491000,114.732000,2.850127e+01,2.982485e+01,2.938108e+01,2.878437e+01,2.703439e+01,2.674257e+01
719,2000-02-03 07:03:54.651000,114.892000,2.850127e+01,2.982485e+01,2.934184e+01,2.874491e+01,2.712791e+01,2.676674e+01
720,2000-02-03 07:03:54.811000,115.052000,2.854740e+01,2.980531e+01,2.936146e+01,2.875807e+01,2.713458e+01,2.682242e+01
721,2000-02-03 07:03:54.971000,115.212000,2.855399e+01,2.988996e+01,2.938108e+01,2.880410e+01,2.708116e+01,2.681570e+01
722,2000-02-03 07:03:55.131000,115.372000,2.855399e+01,2.984439e+01,2.938762e+01,2.880410e+01,2.718131e+01,2.682719e+01
723,2000-02-03 07:03:55.291000,115.532000,2.854740e+01,2.983136e+01,2.942685e+01,2.877122e+01,2.716129e+01,2.682688e+01
724,2000-02-03 07:03:55.451000,115.692000,2.866595e+01,2.981834e+01,2.943338e+01,2.882382e+01,2.717464e+01,2.682812e+01
725,2000-02-03 07:03:55.611000,115.852000,2.858694e+01,2.987694e+01,2.940723e+01,2.881724e+01,2.716796e+01,2.682912e+01
726,2000-02-03 07:03:55.771000,116.012000,2.856058e+01,2.984439e+01,2.937454e+01,2.879095e+01,2.709451e+01,2.683119e+01
727,2000-02-03 07:03:55.931000,116.172000,2.867253e+01,2.983787e+01,2.938762e+01,2.885668e+01,2.710119e+01,2.683290e+01
728,2000-02-03 07:03:56.091000,116.332000,2.852104e+01,2.982485e+01,2.950526e+01,2.888296e+01,2.716796e+01,2.682959e+01
729,2000-02-03 07:03:56.251000,116.492000,2.863304e+01,2.980531e+01,2.936800e+01,2.894206e+01,2.708116e+01,2.683103e+01
730,2000-02-03 07:03:56.411000,116.652000,2.858035e+01,2.982485e+01,2.933530e+01,2.878437e+01,2.712791e+01,2.683581e+01
731,2000-02-03 07:03:56.571000,116.812000,2.856717e+01,2.982485e+01,2.937454e+01,2.883696e+01,2.709451e+01,2.683382e+01
732,2000-02-03 07:03:56.731000,116.972000,2.860669e+01,2.988996e+01,2.934184e+01,2.881724e+01,2.706779e+01,2.681151e+01
733,2000-02-03 07:03:56.891000,117.132000,2.854740e+01,2.989647e+01,2.937454e+01,2.881724e+01,2.714126e+01,2.680014e+01
734,2000-02-03 07:03:57.051000,117.292000,2.854081e+01,2.983787e+01,2.936800e+01,2.881724e+01,2.709451e+01,2.680544e+01
735,2000-02-03 07:03:57.211000,117.452000,2.856717e+01,2.983787e+01,2.938108e+01,2.876464e+01,2.707448e+01,2.680734e+01
736,2000-02-03 07:03:57.371000,117.612000,2.860669e+01,2.983787e+01,2.936146e+01,2.884353e+01,2.702770e+01,2.679667e+01
737,2000-02-03 07:03:57.531000,117.772000,2.852104e+01,2.990298e+01,2.943992e+01,2.876464e+01,2.704107e+01,2.679912e+01
738,2000-02-03 07:03:57.691000,117.932000,2.854081e+01,2.985741e+01,2.939416e+01,2.881067e+01,2.704107e+01,2.679692e+01
739,2000-02-03 07:03:57.851000,118.092000,2.854081e+01,2.981834e+01,2.937454e+01,2.879095e+01,2.709451e+01,2.680192e+01
740,2000-02-03 07:03:58.011000,118.252000,2.853422e+01,2.985090e+01,2.930912e+01,2.873833e+01,2.704107e+01,2.679727e+01
741,2000-02-03 07:03:58.171000,118.412000,2.854740e+01,2.977925e+01,2.933530e+01,2.879095e+01,2.708116e+01,2.681450e+01
742,2000-02-03 07:03:58.331000,118.572000,2.851445e+01,2.983787e+01,2.942031e+01,2.880410e+01,2.718798e+01,2.681719e+01
743,2000-02-03 07:03:58.491000,118.732000,2.855399e+01,2.981182e+01,2.943338e+01,2.887639e+01,2.708784e+01,2.681951e+01
