frame,abstime,reltime,april16_microphoneBoardE_3.seq:Rectangle 1 [C]:max,april16_microphoneBoardE_3.seq:Polygon 1 [C]:max,april16_microphoneBoardE_3.seq:Rectangle 2 [C]:max,april16_microphoneBoardE_3.seq:Rectangle 3 [C]:max,april16_microphoneBoardE_3.seq:Rectangle 4 [C]:max,april16_microphoneBoardE_3.seq:Rectangle 5 [C]:mean
83,2000-02-16 06:20:13.776000,13.121000,2.574344e+01,2.666618e+01,2.649168e+01,2.620918e+01,2.483305e+01,2.441867e+01
84,2000-02-16 06:20:13.936000,13.281000,2.570961e+01,2.657226e+01,2.657897e+01,2.628324e+01,2.488762e+01,2.442995e+01
85,2000-02-16 06:20:14.096000,13.441000,2.574344e+01,2.655883e+01,2.656554e+01,2.616877e+01,2.480575e+01,2.443604e+01
86,2000-02-16 06:20:14.256000,13.601000,2.570961e+01,2.655212e+01,2.653197e+01,2.615529e+01,2.492171e+01,2.444711e+01
87,2000-02-16 06:20:14.416000,13.761000,2.581107e+01,2.653869e+01,2.659239e+01,2.618224e+01,2.492171e+01,2.445591e+01
88,2000-02-16 06:20:14.576000,13.921000,2.583811e+01,2.653869e+01,2.659910e+01,2.615529e+01,2.484669e+01,2.446768e+01
89,2000-02-16 06:20:14.736000,14.081000,2.581783e+01,2.655212e+01,2.666618e+01,2.624959e+01,2.481257e+01,2.446558e+01
90,2000-02-16 06:20:14.896000,14.241000,2.581107e+01,2.656554e+01,2.667959e+01,2.623612e+01,2.487398e+01,2.448143e+01
91,2000-02-16 06:20:15.056000,14.401000,2.581107e+01,2.661923e+01,2.667289e+01,2.622939e+01,2.486034e+01,2.449977e+01
92,2000-02-16 06:20:15.216000,14.561000,2.589892e+01,2.660581e+01,2.665277e+01,2.626305e+01,2.488762e+01,2.451391e+01
93,2000-02-16 06:20:15.376000,14.721000,2.584487e+01,2.657897e+01,2.669971e+01,2.632362e+01,2.500350e+01,2.452228e+01
94,2000-02-16 06:20:15.536000,14.881000,2.585162e+01,2.659910e+01,2.670641e+01,2.631689e+01,2.496261e+01,2.453117e+01
95,2000-02-16 06:20:15.696000,15.041000,2.589216e+01,2.662594e+01,2.667289e+01,2.630343e+01,2.496943e+01,2.453551e+01
96,2000-02-16 06:20:15.856000,15.201000,2.586514e+01,2.663935e+01,2.665948e+01,2.627651e+01,2.488762e+01,2.453514e+01
97,2000-02-16 06:20:16.016000,15.361000,2.586514e+01,2.659239e+01,2.665277e+01,2.626978e+01,2.493535e+01,2.454337e+01
98,2000-02-16 06:20:16.176000,15.521000,2.594619e+01,2.665277e+01,2.675333e+01,2.629670e+01,2.491490e+01,2.455554e+01
99,2000-02-16 06:20:16.336000,15.681000,2.595969e+01,2.667289e+01,2.676003e+01,2.635052e+01,2.494217e+01,2.455947e+01
100,2000-02-16 06:20:16.496000,15.841000,2.602718e+01,2.667289e+01,2.671982e+01,2.634380e+01,2.494898e+01,2.456590e+01
101,2000-02-16 06:20:16.656000,16.001000,2.598669e+01,2.669300e+01,2.684040e+01,2.639087e+01,2.490126e+01,2.456866e+01
102,2000-02-16 06:20:16.816000,16.161000,2.594619e+01,2.663935e+01,2.677343e+01,2.645137e+01,2.491490e+01,2.457555e+01
103,2000-02-16 06:20:16.976000,16.321000,2.591918e+01,2.661252e+01,2.679352e+01,2.639087e+01,2.495580e+01,2.458391e+01
104,2000-02-16 06:20:17.136000,16.481000,2.602044e+01,2.671312e+01,2.681362e+01,2.649840e+01,2.507841e+01,2.464094e+01
105,2000-02-16 06:20:17.296000,16.641000,2.607440e+01,2.676673e+01,2.685379e+01,2.647153e+01,2.511244e+01,2.469083e+01
106,2000-02-16 06:20:17.456000,16.801000,2.606765e+01,2.673322e+01,2.688056e+01,2.645809e+01,2.503074e+01,2.470519e+01
107,2000-02-16 06:20:17.616000,16.961000,2.616203e+01,2.671312e+01,2.684710e+01,2.659239e+01,2.504436e+01,2.470461e+01
108,2000-02-16 06:20:17.776000,17.121000,2.606765e+01,2.681362e+01,2.684710e+01,2.653869e+01,2.522807e+01,2.471327e+01
109,2000-02-16 06:20:17.936000,17.281000,2.610137e+01,2.676673e+01,2.691402e+01,2.653197e+01,2.515326e+01,2.471971e+01
110,2000-02-16 06:20:18.096000,17.441000,2.610137e+01,2.678013e+01,2.692071e+01,2.657897e+01,2.510563e+01,2.472701e+01
111,2000-02-16 06:20:18.256000,17.601000,2.613507e+01,2.679352e+01,2.690733e+01,2.660581e+01,2.511244e+01,2.477353e+01
112,2000-02-16 06:20:18.416000,17.761000,2.616203e+01,2.684040e+01,2.696753e+01,2.659910e+01,2.520767e+01,2.480083e+01
113,2000-02-16 06:20:18.576000,17.921000,2.616877e+01,2.687387e+01,2.701433e+01,2.664606e+01,2.518047e+01,2.481048e+01
114,2000-02-16 06:20:18.736000,18.081000,2.617550e+01,2.687387e+01,2.699428e+01,2.661252e+01,2.520087e+01,2.481782e+01
115,2000-02-16 06:20:18.896000,18.241000,2.628324e+01,2.688056e+01,2.706779e+01,2.669300e+01,2.518727e+01,2.481903e+01
116,2000-02-16 06:20:19.056000,18.401000,2.624959e+01,2.687387e+01,2.710787e+01,2.665948e+01,2.516687e+01,2.482824e+01
117,2000-02-16 06:20:19.216000,18.561000,2.619571e+01,2.689395e+01,2.706779e+01,2.663265e+01,2.524166e+01,2.483097e+01
118,2000-02-16 06:20:19.376000,18.721000,2.626978e+01,2.683371e+01,2.704775e+01,2.667289e+01,2.513285e+01,2.482590e+01
119,2000-02-16 06:20:19.536000,18.881000,2.624285e+01,2.696085e+01,2.702770e+01,2.665948e+01,2.522807e+01,2.482451e+01
120,2000-02-16 06:20:19.696000,19.041000,2.627651e+01,2.683371e+01,2.704775e+01,2.662594e+01,2.518047e+01,2.482653e+01
121,2000-02-16 06:20:19.856000,19.201000,2.624959e+01,2.684710e+01,2.710119e+01,2.665277e+01,2.513966e+01,2.483055e+01
122,2000-02-16 06:20:20.016000,19.361000,2.627651e+01,2.691402e+01,2.701433e+01,2.665948e+01,2.517367e+01,2.483798e+01
123,2000-02-16 06:20:20.176000,19.521000,2.624285e+01,2.684040e+01,2.705443e+01,2.664606e+01,2.518047e+01,2.484509e+01
124,2000-02-16 06:20:20.336000,19.681000,2.626978e+01,2.687387e+01,2.707448e+01,2.664606e+01,2.524846e+01,2.485426e+01
125,2000-02-16 06:20:20.496000,19.841000,2.627651e+01,2.686718e+01,2.710119e+01,2.667959e+01,2.517367e+01,2.486344e+01
126,2000-02-16 06:20:20.656000,20.001000,2.632362e+01,2.696753e+01,2.705443e+01,2.669300e+01,2.524166e+01,2.486698e+01
127,2000-02-16 06:20:20.816000,20.161000,2.631016e+01,2.687387e+01,2.715461e+01,2.671982e+01,2.518727e+01,2.487416e+01
128,2000-02-16 06:20:20.976000,20.321000,2.637743e+01,2.690064e+01,2.707448e+01,2.673993e+01,2.527564e+01,2.488151e+01
129,2000-02-16 06:20:21.136000,20.481000,2.634380e+01,2.691402e+01,2.712791e+01,2.680692e+01,2.525525e+01,2.488546e+01
130,2000-02-16 06:20:21.296000,20.641000,2.633035e+01,2.689395e+01,2.715461e+01,2.674663e+01,2.525525e+01,2.489567e+01
131,2000-02-16 06:20:21.456000,20.801000,2.633035e+01,2.697422e+01,2.716796e+01,2.682031e+01,2.523486e+01,2.490135e+01
132,2000-02-16 06:20:21.616000,20.961000,2.639087e+01,2.695416e+01,2.718131e+01,2.677343e+01,2.524166e+01,2.489959e+01
133,2000-02-16 06:20:21.776000,21.121000,2.633707e+01,2.695416e+01,2.716129e+01,2.672652e+01,2.532998e+01,2.489489e+01
134,2000-02-16 06:20:21.936000,21.281000,2.638415e+01,2.692740e+01,2.717464e+01,2.667959e+01,2.523486e+01,2.488471e+01
135,2000-02-16 06:20:22.096000,21.441000,2.628997e+01,2.691402e+01,2.720133e+01,2.675333e+01,2.521447e+01,2.488925e+01
136,2000-02-16 06:20:22.257000,21.602000,2.635052e+01,2.692071e+01,2.716796e+01,2.676003e+01,2.523486e+01,2.489113e+01
137,2000-02-16 06:20:22.416000,21.761000,2.636398e+01,2.694747e+01,2.717464e+01,2.677343e+01,2.530282e+01,2.490596e+01
138,2000-02-16 06:20:22.577000,21.922000,2.632362e+01,2.692071e+01,2.712791e+01,2.679352e+01,2.533677e+01,2.490832e+01
139,2000-02-16 06:20:22.736000,22.081000,2.645137e+01,2.691402e+01,2.712791e+01,2.680692e+01,2.526884e+01,2.491289e+01
140,2000-02-16 06:20:22.897000,22.242000,2.639087e+01,2.697422e+01,2.724136e+01,2.680692e+01,2.532998e+01,2.491045e+01
141,2000-02-16 06:20:23.057000,22.402000,2.638415e+01,2.695416e+01,2.718798e+01,2.690733e+01,2.526205e+01,2.491108e+01
142,2000-02-16 06:20:23.217000,22.562000,2.637070e+01,2.696753e+01,2.720800e+01,2.684040e+01,2.525525e+01,2.491566e+01
143,2000-02-16 06:20:23.377000,22.722000,2.647153e+01,2.697422e+01,2.719466e+01,2.684040e+01,2.536394e+01,2.492111e+01
144,2000-02-16 06:20:23.537000,22.882000,2.651855e+01,2.694747e+01,2.721468e+01,2.692071e+01,2.522807e+01,2.492722e+01
145,2000-02-16 06:20:23.697000,23.042000,2.645809e+01,2.704107e+01,2.718131e+01,2.684710e+01,2.525525e+01,2.493021e+01
146,2000-02-16 06:20:23.857000,23.202000,2.637070e+01,2.721468e+01,2.721468e+01,2.682701e+01,2.524846e+01,2.493711e+01
147,2000-02-16 06:20:24.017000,23.362000,2.643121e+01,2.698759e+01,2.722802e+01,2.692071e+01,2.524846e+01,2.494831e+01
148,2000-02-16 06:20:24.177000,23.522000,2.667289e+01,2.701433e+01,2.720133e+01,2.691402e+01,2.532998e+01,2.496251e+01
149,2000-02-16 06:20:24.337000,23.682000,2.647153e+01,2.711455e+01,2.726137e+01,2.689395e+01,2.527564e+01,2.496303e+01
150,2000-02-16 06:20:24.497000,23.842000,2.644465e+01,2.700097e+01,2.728137e+01,2.690064e+01,2.530282e+01,2.497563e+01
151,2000-02-16 06:20:24.657000,24.002000,2.643793e+01,2.700765e+01,2.726137e+01,2.692071e+01,2.524846e+01,2.497451e+01
152,2000-02-16 06:20:24.817000,24.162000,2.638415e+01,2.700097e+01,2.722802e+01,2.686718e+01,2.525525e+01,2.497330e+01
153,2000-02-16 06:20:24.977000,24.322000,2.647153e+01,2.712123e+01,2.725470e+01,2.690064e+01,2.530961e+01,2.498451e+01
154,2000-02-16 06:20:25.137000,24.482000,2.645809e+01,2.700097e+01,2.727470e+01,2.688056e+01,2.532319e+01,2.499333e+01
155,2000-02-16 06:20:25.297000,24.642000,2.645137e+01,2.708784e+01,2.724803e+01,2.698091e+01,2.532998e+01,2.499902e+01
156,2000-02-16 06:20:25.457000,24.802000,2.658568e+01,2.705443e+01,2.729471e+01,2.695416e+01,2.534357e+01,2.500409e+01
157,2000-02-16 06:20:25.617000,24.962000,2.654540e+01,2.712791e+01,2.730137e+01,2.696753e+01,2.528923e+01,2.501503e+01
158,2000-02-16 06:20:25.777000,25.122000,2.652526e+01,2.707448e+01,2.733470e+01,2.701433e+01,2.539788e+01,2.501841e+01
159,2000-02-16 06:20:25.937000,25.282000,2.651855e+01,2.707448e+01,2.728804e+01,2.710119e+01,2.538430e+01,2.502082e+01
160,2000-02-16 06:20:26.097000,25.442000,2.655212e+01,2.704775e+01,2.737468e+01,2.703439e+01,2.536394e+01,2.502855e+01
161,2000-02-16 06:20:26.257000,25.602000,2.649840e+01,2.709451e+01,2.731470e+01,2.702770e+01,2.535036e+01,2.502807e+01
162,2000-02-16 06:20:26.417000,25.762000,2.651183e+01,2.708116e+01,2.736135e+01,2.700097e+01,2.536394e+01,2.502794e+01
163,2000-02-16 06:20:26.577000,25.922000,2.647824e+01,2.708116e+01,2.736135e+01,2.710787e+01,2.532998e+01,2.502962e+01
164,2000-02-16 06:20:26.737000,26.082000,2.653869e+01,2.712123e+01,2.734803e+01,2.701433e+01,2.533677e+01,2.503695e+01
165,2000-02-16 06:20:26.897000,26.242000,2.652526e+01,2.710787e+01,2.732804e+01,2.699428e+01,2.532319e+01,2.504161e+01
166,2000-02-16 06:20:27.057000,26.402000,2.655212e+01,2.714126e+01,2.733470e+01,2.704775e+01,2.539109e+01,2.504850e+01
167,2000-02-16 06:20:27.217000,26.562000,2.655883e+01,2.716796e+01,2.737468e+01,2.704107e+01,2.536394e+01,2.505288e+01
168,2000-02-16 06:20:27.377000,26.722000,2.657897e+01,2.716796e+01,2.741464e+01,2.707448e+01,2.544537e+01,2.508476e+01
169,2000-02-16 06:20:27.537000,26.882000,2.661923e+01,2.727470e+01,2.738134e+01,2.711455e+01,2.537072e+01,2.510022e+01
170,2000-02-16 06:20:27.697000,27.042000,2.660581e+01,2.722135e+01,2.741464e+01,2.707448e+01,2.543180e+01,2.510591e+01
171,2000-02-16 06:20:27.857000,27.202000,2.665277e+01,2.725470e+01,2.745459e+01,2.710119e+01,2.542502e+01,2.510520e+01
172,2000-02-16 06:20:28.017000,27.362000,2.663265e+01,2.716796e+01,2.743462e+01,2.714126e+01,2.542502e+01,2.511038e+01
173,2000-02-16 06:20:28.177000,27.522000,2.661923e+01,2.721468e+01,2.745459e+01,2.707448e+01,2.537751e+01,2.511759e+01
174,2000-02-16 06:20:28.337000,27.682000,2.660581e+01,2.723469e+01,2.746790e+01,2.707448e+01,2.543859e+01,2.512474e+01
175,2000-02-16 06:20:28.497000,27.842000,2.661252e+01,2.719466e+01,2.749452e+01,2.718798e+01,2.543180e+01,2.513059e+01
176,2000-02-16 06:20:28.657000,28.002000,2.659910e+01,2.713458e+01,2.745459e+01,2.715461e+01,2.546572e+01,2.513858e+01
177,2000-02-16 06:20:28.817000,28.162000,2.661923e+01,2.720133e+01,2.746790e+01,2.728804e+01,2.545894e+01,2.516997e+01
178,2000-02-16 06:20:28.977000,28.322000,2.667959e+01,2.724136e+01,2.752779e+01,2.717464e+01,2.556064e+01,2.517573e+01
179,2000-02-16 06:20:29.137000,28.482000,2.667959e+01,2.722135e+01,2.756770e+01,2.725470e+01,2.554031e+01,2.518820e+01
180,2000-02-16 06:20:29.297000,28.642000,2.669971e+01,2.726137e+01,2.755440e+01,2.729471e+01,2.556741e+01,2.519456e+01
181,2000-02-16 06:20:29.457000,28.802000,2.673993e+01,2.729471e+01,2.752779e+01,2.728137e+01,2.551319e+01,2.520008e+01
182,2000-02-16 06:20:29.617000,28.962000,2.672652e+01,2.726137e+01,2.754775e+01,2.714794e+01,2.550641e+01,2.520031e+01
183,2000-02-16 06:20:29.777000,29.122000,2.669300e+01,2.728804e+01,2.754110e+01,2.720133e+01,2.556741e+01,2.521017e+01
184,2000-02-16 06:20:29.937000,29.282000,2.673322e+01,2.726804e+01,2.754110e+01,2.738134e+01,2.556741e+01,2.521645e+01
185,2000-02-16 06:20:30.097000,29.442000,2.669300e+01,2.723469e+01,2.752114e+01,2.723469e+01,2.550641e+01,2.520855e+01
186,2000-02-16 06:20:30.257000,29.602000,2.673322e+01,2.732137e+01,2.754775e+01,2.716796e+01,2.554708e+01,2.520758e+01
187,2000-02-16 06:20:30.417000,29.762000,2.669300e+01,2.722802e+01,2.754110e+01,2.716129e+01,2.556741e+01,2.520873e+01
188,2000-02-16 06:20:30.577000,29.922000,2.673993e+01,2.726804e+01,2.756105e+01,2.718798e+01,2.553353e+01,2.521439e+01
189,2000-02-16 06:20:30.737000,30.082000,2.673322e+01,2.726804e+01,2.755440e+01,2.726804e+01,2.548607e+01,2.520641e+01
190,2000-02-16 06:20:30.897000,30.242000,2.669300e+01,2.717464e+01,2.752114e+01,2.714126e+01,2.547251e+01,2.516785e+01
191,2000-02-16 06:20:31.057000,30.402000,2.677343e+01,2.720800e+01,2.748121e+01,2.723469e+01,2.554708e+01,2.516212e+01
