frame,abstime,reltime,april10_baselineBoardE_0.seq:Rectangle 1 [C]:max,april10_baselineBoardE_0.seq:Polygon 1 [C]:max,april10_baselineBoardE_0.seq:Rectangle 2 [C]:max,april10_baselineBoardE_0.seq:Rectangle 3 [C]:max,april10_baselineBoardE_0.seq:Rectangle 4 [C]:max,april10_baselineBoardE_0.seq:Rectangle 5 [C]:mean
745,2000-02-10 08:00:47.750000,119.050000,2.875149e+01,2.990948e+01,2.968147e+01,2.916507e+01,2.770061e+01,2.703824e+01
746,2000-02-10 08:00:47.911000,119.211000,2.872518e+01,2.980531e+01,2.964886e+01,2.918472e+01,2.766740e+01,2.699330e+01
747,2000-02-10 08:00:48.071000,119.371000,2.876464e+01,2.979228e+01,2.965539e+01,2.913886e+01,2.762753e+01,2.699823e+01
748,2000-02-10 08:00:48.231000,119.531000,2.879095e+01,2.983136e+01,2.960972e+01,2.912575e+01,2.760094e+01,2.699480e+01
749,2000-02-10 08:00:48.391000,119.691000,2.875149e+01,2.979228e+01,2.959666e+01,2.913886e+01,2.763418e+01,2.699447e+01
750,2000-02-10 08:00:48.551000,119.851000,2.875807e+01,2.985741e+01,2.962277e+01,2.914541e+01,2.761424e+01,2.699538e+01
751,2000-02-10 08:00:48.711000,120.011000,2.867912e+01,2.979228e+01,2.971408e+01,2.914541e+01,2.753444e+01,2.699116e+01
752,2000-02-10 08:00:48.871000,120.171000,2.869228e+01,2.981182e+01,2.961624e+01,2.918472e+01,2.746125e+01,2.698868e+01
753,2000-02-10 08:00:49.031000,120.331000,2.877780e+01,2.982485e+01,2.964234e+01,2.911264e+01,2.744128e+01,2.699129e+01
754,2000-02-10 08:00:49.191000,120.491000,2.871202e+01,2.974015e+01,2.968147e+01,2.911919e+01,2.748787e+01,2.698909e+01
755,2000-02-10 08:00:49.351000,120.651000,2.879752e+01,2.981182e+01,2.968800e+01,2.915852e+01,2.750783e+01,2.699270e+01
756,2000-02-10 08:00:49.511000,120.811000,2.873833e+01,2.985741e+01,2.964886e+01,2.913230e+01,2.762753e+01,2.699788e+01
757,2000-02-10 08:00:49.671000,120.971000,2.877780e+01,2.979879e+01,2.965539e+01,2.908641e+01,2.755440e+01,2.699488e+01
758,2000-02-10 08:00:49.831000,121.131000,2.875149e+01,2.981182e+01,2.970756e+01,2.917162e+01,2.746125e+01,2.699149e+01
759,2000-02-10 08:00:49.991000,121.291000,2.872518e+01,2.981182e+01,2.966191e+01,2.911919e+01,2.768733e+01,2.699373e+01
760,2000-02-10 08:00:50.153000,121.453000,2.879752e+01,2.984439e+01,2.975319e+01,2.920438e+01,2.763418e+01,2.706177e+01
761,2000-02-10 08:00:50.313000,121.613000,2.886325e+01,2.990948e+01,2.980531e+01,2.920438e+01,2.755440e+01,2.708052e+01
762,2000-02-10 08:00:50.473000,121.773000,2.879752e+01,2.981834e+01,2.970104e+01,2.917817e+01,2.751449e+01,2.708554e+01
763,2000-02-10 08:00:50.633000,121.933000,2.881067e+01,2.986392e+01,2.968800e+01,2.920438e+01,2.760094e+01,2.708678e+01
764,2000-02-10 08:00:50.793000,122.093000,2.884353e+01,2.996153e+01,2.969452e+01,2.923057e+01,2.763418e+01,2.708819e+01
765,2000-02-10 08:00:50.953000,122.253000,2.883039e+01,2.988345e+01,2.978576e+01,2.917817e+01,2.765411e+01,2.709712e+01
766,2000-02-10 08:00:51.111000,122.411000,2.883039e+01,2.987694e+01,2.970104e+01,2.918472e+01,2.760759e+01,2.710011e+01
767,2000-02-10 08:00:51.271000,122.571000,2.883039e+01,2.988996e+01,2.972711e+01,2.918472e+01,2.762088e+01,2.709669e+01
768,2000-02-10 08:00:51.431000,122.731000,2.884353e+01,2.992250e+01,2.970756e+01,2.921093e+01,2.758765e+01,2.709899e+01
769,2000-02-10 08:00:51.591000,122.891000,2.890266e+01,2.989647e+01,2.965539e+01,2.921748e+01,2.762088e+01,2.709489e+01
770,2000-02-10 08:00:51.751000,123.051000,2.888296e+01,2.986392e+01,2.973363e+01,2.922402e+01,2.761424e+01,2.710161e+01
771,2000-02-10 08:00:51.911000,123.211000,2.889610e+01,2.990298e+01,2.970104e+01,2.919128e+01,2.772718e+01,2.710494e+01
772,2000-02-10 08:00:52.071000,123.371000,2.883696e+01,2.985741e+01,2.974015e+01,2.919783e+01,2.764082e+01,2.710848e+01
773,2000-02-10 08:00:52.231000,123.531000,2.885011e+01,2.989647e+01,2.973363e+01,2.926986e+01,2.766740e+01,2.712162e+01
774,2000-02-10 08:00:52.391000,123.691000,2.902739e+01,2.996804e+01,2.983136e+01,2.925676e+01,2.779355e+01,2.715528e+01
775,2000-02-10 08:00:52.551000,123.851000,2.887639e+01,3.000055e+01,2.984439e+01,2.928949e+01,2.763418e+01,2.716156e+01
776,2000-02-10 08:00:52.711000,124.011000,2.904707e+01,2.997454e+01,2.975970e+01,2.934184e+01,2.763418e+01,2.715747e+01
777,2000-02-10 08:00:52.871000,124.171000,2.888953e+01,2.992900e+01,2.976622e+01,2.927640e+01,2.776701e+01,2.715112e+01
778,2000-02-10 08:00:53.031000,124.331000,2.890266e+01,2.995503e+01,2.972711e+01,2.925676e+01,2.771390e+01,2.715182e+01
779,2000-02-10 08:00:53.191000,124.491000,2.886325e+01,2.995503e+01,2.974667e+01,2.923057e+01,2.767404e+01,2.715652e+01
780,2000-02-10 08:00:53.351000,124.651000,2.894206e+01,2.994202e+01,2.972059e+01,2.923057e+01,2.773382e+01,2.714308e+01
781,2000-02-10 08:00:53.511000,124.811000,2.886982e+01,2.996804e+01,2.972059e+01,2.924367e+01,2.772054e+01,2.713429e+01
782,2000-02-10 08:00:53.671000,124.971000,2.887639e+01,2.990948e+01,2.980531e+01,2.923057e+01,2.764082e+01,2.713461e+01
783,2000-02-10 08:00:53.831000,125.131000,2.884353e+01,2.992900e+01,2.983136e+01,2.932875e+01,2.766740e+01,2.713379e+01
784,2000-02-10 08:00:53.992000,125.292000,2.892237e+01,2.999405e+01,2.981182e+01,2.933530e+01,2.766076e+01,2.713180e+01
785,2000-02-10 08:00:54.151000,125.451000,2.885668e+01,3.009155e+01,2.985090e+01,2.928949e+01,2.758765e+01,2.713381e+01
786,2000-02-10 08:00:54.311000,125.611000,2.895519e+01,3.007206e+01,2.978576e+01,2.930258e+01,2.764082e+01,2.713729e+01
787,2000-02-10 08:00:54.471000,125.771000,2.887639e+01,2.994852e+01,2.981834e+01,2.926986e+01,2.762753e+01,2.714096e+01
788,2000-02-10 08:00:54.631000,125.931000,2.894206e+01,2.992250e+01,2.979879e+01,2.926331e+01,2.773382e+01,2.714697e+01
789,2000-02-10 08:00:54.791000,126.091000,2.888296e+01,2.991599e+01,2.980531e+01,2.928295e+01,2.767404e+01,2.714769e+01
790,2000-02-10 08:00:54.951000,126.251000,2.892893e+01,2.992900e+01,2.979879e+01,2.928295e+01,2.774046e+01,2.714967e+01
791,2000-02-10 08:00:55.111000,126.411000,2.890266e+01,2.998104e+01,2.983787e+01,2.924367e+01,2.764747e+01,2.714906e+01
792,2000-02-10 08:00:55.271000,126.571000,2.890266e+01,2.996153e+01,2.975970e+01,2.934838e+01,2.767404e+01,2.715262e+01
793,2000-02-10 08:00:55.431000,126.731000,2.891580e+01,2.992900e+01,2.979879e+01,2.928295e+01,2.762088e+01,2.715549e+01
794,2000-02-10 08:00:55.591000,126.891000,2.896832e+01,2.990948e+01,2.979228e+01,2.928949e+01,2.775373e+01,2.715120e+01
795,2000-02-10 08:00:55.751000,127.051000,2.890923e+01,2.994852e+01,2.982485e+01,2.923712e+01,2.762753e+01,2.712974e+01
796,2000-02-10 08:00:55.911000,127.211000,2.886325e+01,2.990298e+01,2.974015e+01,2.930258e+01,2.761424e+01,2.712340e+01
797,2000-02-10 08:00:56.071000,127.371000,2.883696e+01,2.988345e+01,2.974015e+01,2.923057e+01,2.768733e+01,2.711951e+01
798,2000-02-10 08:00:56.231000,127.531000,2.887639e+01,2.991599e+01,2.977273e+01,2.925022e+01,2.758765e+01,2.711360e+01
799,2000-02-10 08:00:56.391000,127.691000,2.884353e+01,2.987694e+01,2.983136e+01,2.925022e+01,2.770061e+01,2.711797e+01
800,2000-02-10 08:00:56.551000,127.851000,2.884353e+01,2.987694e+01,2.979228e+01,2.923712e+01,2.773382e+01,2.711946e+01
801,2000-02-10 08:00:56.711000,128.011000,2.883696e+01,2.992900e+01,2.973363e+01,2.921093e+01,2.764747e+01,2.710124e+01
802,2000-02-10 08:00:56.871000,128.171000,2.882382e+01,2.994202e+01,2.970756e+01,2.921093e+01,2.762753e+01,2.707886e+01
803,2000-02-10 08:00:57.031000,128.331000,2.888296e+01,2.988996e+01,2.971408e+01,2.925022e+01,2.758100e+01,2.708226e+01
804,2000-02-10 08:00:57.191000,128.491000,2.880410e+01,2.988345e+01,2.971408e+01,2.919783e+01,2.756770e+01,2.708397e+01
805,2000-02-10 08:00:57.351000,128.651000,2.899458e+01,3.001356e+01,2.985741e+01,2.925676e+01,2.758100e+01,2.708858e+01
806,2000-02-10 08:00:57.511000,128.811000,2.888953e+01,2.987694e+01,2.981182e+01,2.922402e+01,2.763418e+01,2.708722e+01
807,2000-02-10 08:00:57.672000,128.972000,2.881724e+01,2.993551e+01,2.977273e+01,2.919128e+01,2.752779e+01,2.709677e+01
808,2000-02-10 08:00:57.832000,129.132000,2.888953e+01,2.989647e+01,2.972059e+01,2.919783e+01,2.752114e+01,2.709342e+01
809,2000-02-10 08:00:57.992000,129.292000,2.881067e+01,2.994202e+01,2.980531e+01,2.919783e+01,2.755440e+01,2.709145e+01
810,2000-02-10 08:00:58.152000,129.452000,2.886325e+01,2.989647e+01,2.979879e+01,2.919128e+01,2.758100e+01,2.708986e+01
811,2000-02-10 08:00:58.312000,129.612000,2.894206e+01,3.000055e+01,2.990948e+01,2.929604e+01,2.762753e+01,2.714669e+01
812,2000-02-10 08:00:58.472000,129.772000,2.896832e+01,3.000706e+01,2.987043e+01,2.932875e+01,2.764082e+01,2.716814e+01
813,2000-02-10 08:00:58.632000,129.932000,2.892893e+01,3.000055e+01,2.981834e+01,2.928949e+01,2.768069e+01,2.716924e+01
814,2000-02-10 08:00:58.792000,130.092000,2.894863e+01,3.001356e+01,2.987694e+01,2.926331e+01,2.767404e+01,2.716786e+01
815,2000-02-10 08:00:58.952000,130.252000,2.890923e+01,2.994202e+01,2.983787e+01,2.928949e+01,2.767404e+01,2.717058e+01
816,2000-02-10 08:00:59.112000,130.412000,2.894863e+01,3.001356e+01,2.987043e+01,2.928295e+01,2.767404e+01,2.717196e+01
817,2000-02-10 08:00:59.272000,130.572000,2.892237e+01,3.001356e+01,2.977925e+01,2.934838e+01,2.772718e+01,2.717455e+01
818,2000-02-10 08:00:59.432000,130.732000,2.889610e+01,2.997454e+01,2.982485e+01,2.934838e+01,2.768069e+01,2.717493e+01
819,2000-02-10 08:00:59.592000,130.892000,2.889610e+01,2.995503e+01,2.987694e+01,2.932875e+01,2.778028e+01,2.717696e+01
820,2000-02-10 08:00:59.752000,131.052000,2.891580e+01,2.996804e+01,2.980531e+01,2.933530e+01,2.780683e+01,2.717217e+01
821,2000-02-10 08:00:59.912000,131.212000,2.915852e+01,3.007855e+01,2.979879e+01,2.927640e+01,2.780683e+01,2.717800e+01
822,2000-02-10 08:01:00.072000,131.372000,2.896176e+01,2.997454e+01,2.979228e+01,2.931567e+01,2.776701e+01,2.717915e+01
823,2000-02-10 08:01:00.232000,131.532000,2.894863e+01,3.004606e+01,2.983787e+01,2.933530e+01,2.769397e+01,2.718302e+01
824,2000-02-10 08:01:00.392000,131.692000,2.890266e+01,2.999405e+01,2.983787e+01,2.925676e+01,2.772054e+01,2.716245e+01
825,2000-02-10 08:01:00.552000,131.852000,2.885011e+01,2.998104e+01,2.982485e+01,2.932221e+01,2.781346e+01,2.715658e+01
826,2000-02-10 08:01:00.712000,132.012000,2.889610e+01,2.996804e+01,2.981182e+01,2.927640e+01,2.772054e+01,2.716165e+01
827,2000-02-10 08:01:00.872000,132.172000,2.891580e+01,2.992250e+01,2.979228e+01,2.937454e+01,2.762753e+01,2.716251e+01
828,2000-02-10 08:01:01.032000,132.332000,2.889610e+01,2.998104e+01,2.976622e+01,2.925676e+01,2.766076e+01,2.715954e+01
829,2000-02-10 08:01:01.192000,132.492000,2.895519e+01,2.997454e+01,2.979228e+01,2.930912e+01,2.767404e+01,2.716528e+01
830,2000-02-10 08:01:01.352000,132.652000,2.898801e+01,2.998755e+01,2.978576e+01,2.926986e+01,2.766076e+01,2.716326e+01
831,2000-02-10 08:01:01.512000,132.812000,2.896832e+01,2.998755e+01,2.981182e+01,2.940070e+01,2.766740e+01,2.716633e+01
832,2000-02-10 08:01:01.672000,132.972000,2.892237e+01,2.998104e+01,2.982485e+01,2.927640e+01,2.772718e+01,2.716936e+01
833,2000-02-10 08:01:01.832000,133.132000,2.889610e+01,2.998755e+01,2.981834e+01,2.928295e+01,2.765411e+01,2.717172e+01
834,2000-02-10 08:01:01.992000,133.292000,2.898801e+01,2.995503e+01,2.979879e+01,2.928295e+01,2.780019e+01,2.717507e+01
835,2000-02-10 08:01:02.152000,133.452000,2.893550e+01,3.002006e+01,2.985090e+01,2.926331e+01,2.775373e+01,2.717587e+01
836,2000-02-10 08:01:02.312000,133.612000,2.900114e+01,2.996153e+01,2.985741e+01,2.929604e+01,2.778028e+01,2.717948e+01
837,2000-02-10 08:01:02.472000,133.772000,2.896832e+01,3.008505e+01,2.995503e+01,2.926986e+01,2.769397e+01,2.717834e+01
838,2000-02-10 08:01:02.632000,133.932000,2.898801e+01,2.996153e+01,2.979879e+01,2.938762e+01,2.774046e+01,2.713465e+01
839,2000-02-10 08:01:02.792000,134.092000,2.894863e+01,3.000706e+01,2.973363e+01,2.923057e+01,2.776037e+01,2.712682e+01
840,2000-02-10 08:01:02.952000,134.252000,2.891580e+01,2.993551e+01,2.981182e+01,2.919783e+01,2.762088e+01,2.712895e+01
841,2000-02-10 08:01:03.112000,134.412000,2.890266e+01,2.991599e+01,2.974015e+01,2.923057e+01,2.756770e+01,2.712871e+01
842,2000-02-10 08:01:03.272000,134.572000,2.887639e+01,2.994852e+01,2.994202e+01,2.923712e+01,2.760759e+01,2.713490e+01
843,2000-02-10 08:01:03.432000,134.732000,2.890266e+01,2.996153e+01,2.975970e+01,2.921093e+01,2.767404e+01,2.713380e+01
844,2000-02-10 08:01:03.592000,134.892000,2.888953e+01,2.992250e+01,2.979228e+01,2.932221e+01,2.776037e+01,2.713449e+01
845,2000-02-10 08:01:03.752000,135.052000,2.888296e+01,3.002656e+01,2.984439e+01,2.923712e+01,2.771390e+01,2.713476e+01
846,2000-02-10 08:01:03.912000,135.212000,2.887639e+01,2.997454e+01,2.973363e+01,2.934184e+01,2.772054e+01,2.713828e+01
847,2000-02-10 08:01:04.072000,135.372000,2.891580e+01,2.995503e+01,2.981182e+01,2.924367e+01,2.762753e+01,2.714162e+01
848,2000-02-10 08:01:04.232000,135.532000,2.894206e+01,2.994852e+01,2.974015e+01,2.930258e+01,2.771390e+01,2.713589e+01
849,2000-02-10 08:01:04.392000,135.692000,2.887639e+01,2.998104e+01,2.976622e+01,2.930258e+01,2.766740e+01,2.713750e+01
850,2000-02-10 08:01:04.552000,135.852000,2.893550e+01,2.996804e+01,2.977273e+01,2.925676e+01,2.772054e+01,2.714305e+01
851,2000-02-10 08:01:04.712000,136.012000,2.896832e+01,2.995503e+01,2.977925e+01,2.926986e+01,2.766740e+01,2.714188e+01
852,2000-02-10 08:01:04.872000,136.172000,2.898145e+01,2.996153e+01,2.983136e+01,2.926986e+01,2.768733e+01,2.714442e+01
853,2000-02-10 08:01:05.032000,136.332000,2.888953e+01,2.993551e+01,2.975970e+01,2.930912e+01,2.767404e+01,2.714509e+01
854,2000-02-10 08:01:05.192000,136.492000,2.895519e+01,2.995503e+01,2.975970e+01,2.929604e+01,2.764082e+01,2.714067e+01
855,2000-02-10 08:01:05.352000,136.652000,2.890266e+01,2.996804e+01,2.979228e+01,2.941377e+01,2.770061e+01,2.714948e+01
856,2000-02-10 08:01:05.512000,136.812000,2.900114e+01,2.990298e+01,2.973363e+01,2.930258e+01,2.766076e+01,2.714289e+01
857,2000-02-10 08:01:05.672000,136.972000,2.889610e+01,2.989647e+01,2.981182e+01,2.936146e+01,2.773382e+01,2.714790e+01
858,2000-02-10 08:01:05.832000,137.132000,2.893550e+01,2.995503e+01,2.990948e+01,2.932221e+01,2.772054e+01,2.715157e+01
859,2000-02-10 08:01:05.992000,137.292000,2.894863e+01,2.995503e+01,2.978576e+01,2.930912e+01,2.784000e+01,2.715377e+01
860,2000-02-10 08:01:06.152000,137.452000,2.887639e+01,2.993551e+01,2.981834e+01,2.930912e+01,2.778692e+01,2.715551e+01
861,2000-02-10 08:01:06.312000,137.612000,2.894863e+01,2.994202e+01,2.979228e+01,2.931567e+01,2.760094e+01,2.715703e+01
862,2000-02-10 08:01:06.472000,137.772000,2.894206e+01,2.999405e+01,2.979228e+01,2.933530e+01,2.767404e+01,2.715644e+01
863,2000-02-10 08:01:06.632000,137.932000,2.892237e+01,2.992250e+01,2.977925e+01,2.933530e+01,2.774709e+01,2.715499e+01
864,2000-02-10 08:01:06.792000,138.092000,2.888953e+01,2.992250e+01,2.981834e+01,2.930912e+01,2.765411e+01,2.715893e+01
865,2000-02-10 08:01:06.952000,138.252000,2.886325e+01,2.990298e+01,2.984439e+01,2.928949e+01,2.766740e+01,2.715066e+01
866,2000-02-10 08:01:07.112000,138.412000,2.891580e+01,2.993551e+01,2.979228e+01,2.928949e+01,2.762088e+01,2.715308e+01
867,2000-02-10 08:01:07.273000,138.573000,2.894863e+01,3.000055e+01,2.982485e+01,2.929604e+01,2.771390e+01,2.718572e+01
868,2000-02-10 08:01:07.433000,138.733000,2.892893e+01,2.998104e+01,2.980531e+01,2.941377e+01,2.785989e+01,2.720651e+01
869,2000-02-10 08:01:07.593000,138.893000,2.893550e+01,3.002656e+01,2.985741e+01,2.934184e+01,2.765411e+01,2.720686e+01
870,2000-02-10 08:01:07.753000,139.053000,2.896832e+01,3.005256e+01,2.987694e+01,2.933530e+01,2.771390e+01,2.721589e+01
871,2000-02-10 08:01:07.913000,139.213000,2.894863e+01,2.998755e+01,2.982485e+01,2.934184e+01,2.772718e+01,2.721407e+01
872,2000-02-10 08:01:08.073000,139.373000,2.906018e+01,3.000706e+01,2.989647e+01,2.933530e+01,2.783336e+01,2.721691e+01
873,2000-02-10 08:01:08.233000,139.533000,2.902082e+01,2.994852e+01,2.989647e+01,2.938108e+01,2.777365e+01,2.721840e+01
874,2000-02-10 08:01:08.393000,139.693000,2.896832e+01,2.999405e+01,2.989647e+01,2.934184e+01,2.772718e+01,2.721157e+01
875,2000-02-10 08:01:08.553000,139.853000,2.911919e+01,3.009155e+01,2.986392e+01,2.930912e+01,2.778692e+01,2.720712e+01
876,2000-02-10 08:01:08.713000,140.013000,2.902082e+01,3.007206e+01,2.987043e+01,2.935492e+01,2.777365e+01,2.721148e+01
877,2000-02-10 08:01:08.873000,140.173000,2.895519e+01,3.003956e+01,2.984439e+01,2.930258e+01,2.772054e+01,2.720526e+01
878,2000-02-10 08:01:09.033000,140.333000,2.898145e+01,3.003306e+01,2.986392e+01,2.933530e+01,2.771390e+01,2.721089e+01
879,2000-02-10 08:01:09.193000,140.493000,2.906018e+01,3.017598e+01,2.992900e+01,2.934184e+01,2.764747e+01,2.720823e+01
880,2000-02-10 08:01:09.353000,140.653000,2.901426e+01,3.005256e+01,2.988345e+01,2.934184e+01,2.762753e+01,2.720770e+01
881,2000-02-10 08:01:09.513000,140.813000,2.904051e+01,3.001356e+01,2.988345e+01,2.939416e+01,2.771390e+01,2.721378e+01
882,2000-02-10 08:01:09.673000,140.973000,2.898145e+01,3.003306e+01,2.989647e+01,2.934184e+01,2.768069e+01,2.721483e+01
883,2000-02-10 08:01:09.833000,141.133000,2.898801e+01,3.000055e+01,2.986392e+01,2.937454e+01,2.788642e+01,2.720918e+01
884,2000-02-10 08:01:09.993000,141.293000,2.906018e+01,3.009155e+01,2.992900e+01,2.940070e+01,2.763418e+01,2.720840e+01
885,2000-02-10 08:01:10.153000,141.453000,2.906674e+01,3.007206e+01,2.983136e+01,2.936800e+01,2.767404e+01,2.721666e+01
886,2000-02-10 08:01:10.313000,141.613000,2.900770e+01,3.008505e+01,2.987043e+01,2.945299e+01,2.780019e+01,2.722285e+01
887,2000-02-10 08:01:10.473000,141.773000,2.909953e+01,3.002006e+01,2.995503e+01,2.945952e+01,2.773382e+01,2.724451e+01
888,2000-02-10 08:01:10.633000,141.933000,2.901426e+01,3.007206e+01,2.992900e+01,2.951179e+01,2.784663e+01,2.725138e+01
889,2000-02-10 08:01:10.793000,142.093000,2.906018e+01,3.002006e+01,2.992900e+01,2.939416e+01,2.793282e+01,2.725558e+01
890,2000-02-10 08:01:10.953000,142.253000,2.904051e+01,3.005906e+01,2.989647e+01,2.937454e+01,2.793282e+01,2.725341e+01
891,2000-02-10 08:01:11.113000,142.413000,2.914541e+01,3.003956e+01,2.991599e+01,2.944645e+01,2.782010e+01,2.725036e+01
892,2000-02-10 08:01:11.273000,142.573000,2.901426e+01,3.006556e+01,2.988345e+01,2.942685e+01,2.776037e+01,2.724391e+01
893,2000-02-10 08:01:11.433000,142.733000,2.902739e+01,3.001356e+01,2.989647e+01,2.947259e+01,2.771390e+01,2.724928e+01
894,2000-02-10 08:01:11.593000,142.893000,2.902739e+01,3.009155e+01,2.989647e+01,2.933530e+01,2.772718e+01,2.725098e+01
895,2000-02-10 08:01:11.753000,143.053000,2.906018e+01,3.007206e+01,2.993551e+01,2.938108e+01,2.781346e+01,2.725385e+01
896,2000-02-10 08:01:11.913000,143.213000,2.912575e+01,3.006556e+01,2.994202e+01,2.942031e+01,2.774709e+01,2.726101e+01
897,2000-02-10 08:01:12.075000,143.375000,2.913886e+01,3.004606e+01,2.992250e+01,2.940723e+01,2.776037e+01,2.726154e+01
898,2000-02-10 08:01:12.235000,143.535000,2.899458e+01,3.010454e+01,2.987694e+01,2.945299e+01,2.777365e+01,2.725853e+01
899,2000-02-10 08:01:12.395000,143.695000,2.911919e+01,3.009155e+01,2.996153e+01,2.940723e+01,2.791294e+01,2.726393e+01
900,2000-02-10 08:01:12.555000,143.855000,2.907986e+01,3.006556e+01,2.990948e+01,2.945952e+01,2.776701e+01,2.726291e+01
901,2000-02-10 08:01:12.715000,144.015000,2.904707e+01,3.024088e+01,2.997454e+01,2.950526e+01,2.782673e+01,2.729073e+01
902,2000-02-10 08:01:12.875000,144.175000,2.908641e+01,3.018247e+01,2.994202e+01,2.955097e+01,2.793945e+01,2.730041e+01
903,2000-02-10 08:01:13.035000,144.335000,2.915852e+01,3.018247e+01,2.999405e+01,2.949219e+01,2.789305e+01,2.730358e+01
904,2000-02-10 08:01:13.195000,144.495000,2.905363e+01,3.015000e+01,2.992900e+01,2.947913e+01,2.790631e+01,2.730787e+01
905,2000-02-10 08:01:13.355000,144.655000,2.906674e+01,3.010454e+01,2.998104e+01,2.945952e+01,2.786653e+01,2.731329e+01
906,2000-02-10 08:01:13.515000,144.815000,2.910608e+01,3.009804e+01,2.994202e+01,2.945299e+01,2.791956e+01,2.730845e+01
907,2000-02-10 08:01:13.675000,144.975000,2.909953e+01,3.014351e+01,2.998755e+01,2.943338e+01,2.792619e+01,2.731000e+01
908,2000-02-10 08:01:13.835000,145.135000,2.906674e+01,3.013702e+01,3.005906e+01,2.949219e+01,2.780683e+01,2.731867e+01
909,2000-02-10 08:01:13.995000,145.295000,2.916507e+01,3.016299e+01,2.994202e+01,2.955750e+01,2.779355e+01,2.731611e+01
910,2000-02-10 08:01:14.155000,145.455000,2.912575e+01,3.019545e+01,3.005256e+01,2.947259e+01,2.779355e+01,2.731156e+01
911,2000-02-10 08:01:14.315000,145.615000,2.911264e+01,3.027331e+01,3.001356e+01,2.945952e+01,2.783336e+01,2.731243e+01
912,2000-02-10 08:01:14.475000,145.775000,2.906674e+01,3.012403e+01,2.998104e+01,2.944645e+01,2.787979e+01,2.730766e+01
913,2000-02-10 08:01:14.635000,145.935000,2.911919e+01,3.012403e+01,2.993551e+01,2.945299e+01,2.793282e+01,2.731014e+01
914,2000-02-10 08:01:14.795000,146.095000,2.913886e+01,3.015000e+01,2.994202e+01,2.944645e+01,2.784663e+01,2.730971e+01
915,2000-02-10 08:01:14.955000,146.255000,2.904707e+01,3.012403e+01,2.998104e+01,2.943992e+01,2.780683e+01,2.730885e+01
916,2000-02-10 08:01:15.115000,146.415000,2.909297e+01,3.007855e+01,3.007855e+01,2.947259e+01,2.777365e+01,2.731059e+01
917,2000-02-10 08:01:15.275000,146.575000,2.911264e+01,3.024736e+01,3.000055e+01,2.957055e+01,2.781346e+01,2.731448e+01
918,2000-02-10 08:01:15.435000,146.735000,2.908641e+01,3.015000e+01,3.003956e+01,2.946606e+01,2.780683e+01,2.731806e+01
919,2000-02-10 08:01:15.595000,146.895000,2.907330e+01,3.021492e+01,3.002006e+01,2.945299e+01,2.781346e+01,2.731956e+01
920,2000-02-10 08:01:15.755000,147.055000,2.907986e+01,3.013052e+01,3.007206e+01,2.949872e+01,2.780019e+01,2.732635e+01
921,2000-02-10 08:01:15.915000,147.215000,2.913230e+01,3.015000e+01,3.001356e+01,2.949872e+01,2.785989e+01,2.732564e+01
922,2000-02-10 08:01:16.075000,147.375000,2.909297e+01,3.026034e+01,3.007206e+01,2.951179e+01,2.784663e+01,2.733140e+01
923,2000-02-10 08:01:16.235000,147.535000,2.906674e+01,3.018896e+01,3.008505e+01,2.943338e+01,2.782673e+01,2.732571e+01
924,2000-02-10 08:01:16.395000,147.695000,2.916507e+01,3.013702e+01,2.999405e+01,2.947259e+01,2.777365e+01,2.732190e+01
925,2000-02-10 08:01:16.555000,147.855000,2.910608e+01,3.015650e+01,3.000706e+01,2.946606e+01,2.772718e+01,2.728913e+01
926,2000-02-10 08:01:16.715000,148.015000,2.910608e+01,3.016948e+01,3.002656e+01,2.945952e+01,2.782673e+01,2.728677e+01
927,2000-02-10 08:01:16.875000,148.175000,2.909953e+01,3.016299e+01,2.996153e+01,2.944645e+01,2.776037e+01,2.729281e+01
928,2000-02-10 08:01:17.035000,148.335000,2.913230e+01,3.024736e+01,2.998755e+01,2.947913e+01,2.782673e+01,2.728918e+01
929,2000-02-10 08:01:17.196000,148.496000,2.919128e+01,3.018247e+01,2.997454e+01,2.940723e+01,2.794607e+01,2.728913e+01
930,2000-02-10 08:01:17.355000,148.655000,2.906018e+01,3.012403e+01,2.996153e+01,2.940070e+01,2.780019e+01,2.728846e+01
931,2000-02-10 08:01:17.515000,148.815000,2.904051e+01,3.012403e+01,2.998755e+01,2.945952e+01,2.781346e+01,2.729176e+01
932,2000-02-10 08:01:17.675000,148.975000,2.912575e+01,3.010454e+01,2.998755e+01,2.943992e+01,2.774709e+01,2.728347e+01
933,2000-02-10 08:01:17.836000,149.136000,2.906674e+01,3.017598e+01,2.990948e+01,2.948566e+01,2.781346e+01,2.728450e+01
934,2000-02-10 08:01:17.996000,149.296000,2.907986e+01,3.007206e+01,2.997454e+01,2.943992e+01,2.781346e+01,2.727861e+01
935,2000-02-10 08:01:18.156000,149.456000,2.910608e+01,3.013702e+01,2.994852e+01,2.945299e+01,2.781346e+01,2.728475e+01
936,2000-02-10 08:01:18.316000,149.616000,2.916507e+01,3.015000e+01,2.993551e+01,2.948566e+01,2.785989e+01,2.728500e+01
937,2000-02-10 08:01:18.476000,149.776000,2.906674e+01,3.011104e+01,3.000706e+01,2.953138e+01,2.785989e+01,2.728568e+01
938,2000-02-10 08:01:18.636000,149.936000,2.906674e+01,3.015650e+01,2.996153e+01,2.945952e+01,2.791294e+01,2.728535e+01
