frame,abstime,reltime,april171_baselineBoardC_6.seq:Rectangle 1 [C]:max,april171_baselineBoardC_6.seq:Polygon 1 [C]:max,april171_baselineBoardC_6.seq:Rectangle 2 [C]:max,april171_baselineBoardC_6.seq:Rectangle 3 [C]:max,april171_baselineBoardC_6.seq:Rectangle 4 [C]:max,april171_baselineBoardC_6.seq:Rectangle 5 [C]:mean
800,2000-02-17 00:20:03.632000,127.855000,2.825707e+01,2.972711e+01,2.915196e+01,2.867912e+01,2.684040e+01,2.643592e+01
801,2000-02-17 00:20:03.792000,128.015000,2.824385e+01,2.965539e+01,2.920438e+01,2.874491e+01,2.686718e+01,2.643090e+01
802,2000-02-17 00:20:03.953000,128.176000,2.825707e+01,2.965539e+01,2.918472e+01,2.869228e+01,2.693409e+01,2.643738e+01
803,2000-02-17 00:20:04.112000,128.335000,2.840893e+01,2.959666e+01,2.923057e+01,2.866595e+01,2.694747e+01,2.644412e+01
804,2000-02-17 00:20:04.272000,128.495000,2.836273e+01,2.962277e+01,2.917817e+01,2.871860e+01,2.693409e+01,2.647000e+01
805,2000-02-17 00:20:04.432000,128.655000,2.842872e+01,2.968147e+01,2.930912e+01,2.872518e+01,2.695416e+01,2.651097e+01
806,2000-02-17 00:20:04.592000,128.815000,2.847489e+01,2.981834e+01,2.925676e+01,2.868570e+01,2.696753e+01,2.651904e+01
807,2000-02-17 00:20:04.752000,128.975000,2.842872e+01,2.970756e+01,2.936146e+01,2.867912e+01,2.688056e+01,2.652559e+01
808,2000-02-17 00:20:04.912000,129.135000,2.836273e+01,2.977925e+01,2.930912e+01,2.871860e+01,2.690733e+01,2.652644e+01
809,2000-02-17 00:20:05.072000,129.295000,2.848808e+01,2.965539e+01,2.927640e+01,2.884353e+01,2.692740e+01,2.652652e+01
810,2000-02-17 00:20:05.232000,129.455000,2.849467e+01,2.973363e+01,2.930912e+01,2.873176e+01,2.698091e+01,2.652824e+01
811,2000-02-17 00:20:05.392000,129.615000,2.844851e+01,2.976622e+01,2.924367e+01,2.879752e+01,2.699428e+01,2.652976e+01
812,2000-02-17 00:20:05.552000,129.775000,2.836273e+01,2.969452e+01,2.937454e+01,2.872518e+01,2.702102e+01,2.652936e+01
813,2000-02-17 00:20:05.712000,129.935000,2.836273e+01,2.968147e+01,2.934184e+01,2.879752e+01,2.691402e+01,2.653172e+01
814,2000-02-17 00:20:05.873000,130.096000,2.842213e+01,2.968147e+01,2.930912e+01,2.871202e+01,2.696085e+01,2.653233e+01
815,2000-02-17 00:20:06.033000,130.256000,2.846830e+01,2.965539e+01,2.931567e+01,2.884353e+01,2.692740e+01,2.652861e+01
816,2000-02-17 00:20:06.193000,130.416000,2.844192e+01,2.972711e+01,2.927640e+01,2.881067e+01,2.690064e+01,2.654178e+01
817,2000-02-17 00:20:06.353000,130.576000,2.854740e+01,2.967495e+01,2.923057e+01,2.873176e+01,2.695416e+01,2.653437e+01
818,2000-02-17 00:20:06.513000,130.736000,2.848149e+01,2.972711e+01,2.920438e+01,2.876464e+01,2.698091e+01,2.653710e+01
819,2000-02-17 00:20:06.673000,130.896000,2.850127e+01,2.973363e+01,2.920438e+01,2.877780e+01,2.708116e+01,2.653380e+01
820,2000-02-17 00:20:06.833000,131.056000,2.842872e+01,2.968147e+01,2.924367e+01,2.873833e+01,2.694747e+01,2.653602e+01
821,2000-02-17 00:20:06.993000,131.216000,2.850786e+01,2.968800e+01,2.927640e+01,2.877122e+01,2.702102e+01,2.653653e+01
822,2000-02-17 00:20:07.153000,131.376000,2.841553e+01,2.970104e+01,2.926331e+01,2.881724e+01,2.696753e+01,2.654095e+01
823,2000-02-17 00:20:07.313000,131.536000,2.842872e+01,2.972711e+01,2.927640e+01,2.888296e+01,2.696753e+01,2.653996e+01
824,2000-02-17 00:20:07.473000,131.696000,2.842872e+01,2.970104e+01,2.925676e+01,2.878437e+01,2.685379e+01,2.653787e+01
825,2000-02-17 00:20:07.633000,131.856000,2.840893e+01,2.974015e+01,2.932221e+01,2.878437e+01,2.700097e+01,2.653568e+01
826,2000-02-17 00:20:07.793000,132.016000,2.844192e+01,2.978576e+01,2.935492e+01,2.881067e+01,2.707448e+01,2.654380e+01
827,2000-02-17 00:20:07.953000,132.176000,2.850127e+01,2.976622e+01,2.932221e+01,2.881067e+01,2.696753e+01,2.654215e+01
828,2000-02-17 00:20:08.113000,132.336000,2.849467e+01,2.970104e+01,2.928949e+01,2.873176e+01,2.697422e+01,2.654075e+01
829,2000-02-17 00:20:08.273000,132.496000,2.850127e+01,2.980531e+01,2.926986e+01,2.879752e+01,2.702102e+01,2.654649e+01
830,2000-02-17 00:20:08.433000,132.656000,2.845511e+01,2.985741e+01,2.927640e+01,2.873833e+01,2.697422e+01,2.654972e+01
831,2000-02-17 00:20:08.593000,132.816000,2.848808e+01,2.977273e+01,2.932875e+01,2.874491e+01,2.697422e+01,2.655690e+01
832,2000-02-17 00:20:08.753000,132.976000,2.856717e+01,2.971408e+01,2.930258e+01,2.875807e+01,2.704775e+01,2.656522e+01
833,2000-02-17 00:20:08.913000,133.136000,2.852104e+01,2.987694e+01,2.931567e+01,2.878437e+01,2.696753e+01,2.656202e+01
834,2000-02-17 00:20:09.073000,133.296000,2.857376e+01,2.981182e+01,2.936800e+01,2.880410e+01,2.704107e+01,2.656036e+01
835,2000-02-17 00:20:09.233000,133.456000,2.854740e+01,2.973363e+01,2.930258e+01,2.877122e+01,2.694078e+01,2.655787e+01
836,2000-02-17 00:20:09.393000,133.616000,2.842213e+01,2.977273e+01,2.939416e+01,2.877122e+01,2.703439e+01,2.656254e+01
837,2000-02-17 00:20:09.553000,133.776000,2.854740e+01,2.975970e+01,2.932875e+01,2.872518e+01,2.694078e+01,2.656843e+01
838,2000-02-17 00:20:09.713000,133.936000,2.850127e+01,2.973363e+01,2.929604e+01,2.878437e+01,2.688056e+01,2.656563e+01
839,2000-02-17 00:20:09.873000,134.096000,2.848808e+01,2.977273e+01,2.942031e+01,2.869886e+01,2.690733e+01,2.656866e+01
840,2000-02-17 00:20:10.034000,134.257000,2.852104e+01,2.977273e+01,2.938108e+01,2.880410e+01,2.694747e+01,2.658401e+01
841,2000-02-17 00:20:10.193000,134.416000,2.858694e+01,2.980531e+01,2.934838e+01,2.875807e+01,2.702102e+01,2.658865e+01
842,2000-02-17 00:20:10.353000,134.576000,2.851445e+01,2.979879e+01,2.930912e+01,2.878437e+01,2.701433e+01,2.658557e+01
843,2000-02-17 00:20:10.513000,134.736000,2.848808e+01,2.973363e+01,2.930912e+01,2.888296e+01,2.702102e+01,2.658388e+01
844,2000-02-17 00:20:10.673000,134.896000,2.856058e+01,2.979228e+01,2.932875e+01,2.881067e+01,2.711455e+01,2.658862e+01
845,2000-02-17 00:20:10.833000,135.056000,2.861328e+01,2.984439e+01,2.947913e+01,2.878437e+01,2.709451e+01,2.658643e+01
846,2000-02-17 00:20:10.993000,135.216000,2.845511e+01,2.982485e+01,2.939416e+01,2.875807e+01,2.708784e+01,2.657523e+01
847,2000-02-17 00:20:11.153000,135.376000,2.853422e+01,2.978576e+01,2.928949e+01,2.879752e+01,2.700097e+01,2.654779e+01
848,2000-02-17 00:20:11.313000,135.536000,2.852104e+01,2.973363e+01,2.928949e+01,2.879095e+01,2.696753e+01,2.654527e+01
849,2000-02-17 00:20:11.473000,135.696000,2.840893e+01,2.966191e+01,2.927640e+01,2.879752e+01,2.699428e+01,2.654367e+01
850,2000-02-17 00:20:11.633000,135.856000,2.844851e+01,2.973363e+01,2.936146e+01,2.890923e+01,2.706779e+01,2.654491e+01
851,2000-02-17 00:20:11.793000,136.016000,2.850127e+01,2.975319e+01,2.930912e+01,2.872518e+01,2.710787e+01,2.654413e+01
852,2000-02-17 00:20:11.953000,136.176000,2.841553e+01,2.974015e+01,2.930258e+01,2.873833e+01,2.700097e+01,2.654632e+01
853,2000-02-17 00:20:12.113000,136.336000,2.846830e+01,2.970756e+01,2.935492e+01,2.878437e+01,2.698091e+01,2.654327e+01
854,2000-02-17 00:20:12.273000,136.496000,2.844192e+01,2.971408e+01,2.930912e+01,2.873833e+01,2.694747e+01,2.653906e+01
855,2000-02-17 00:20:12.433000,136.656000,2.838254e+01,2.968800e+01,2.933530e+01,2.869228e+01,2.700765e+01,2.653767e+01
856,2000-02-17 00:20:12.593000,136.816000,2.848149e+01,2.973363e+01,2.929604e+01,2.879752e+01,2.696753e+01,2.653861e+01
857,2000-02-17 00:20:12.753000,136.976000,2.848149e+01,2.967495e+01,2.925022e+01,2.873833e+01,2.695416e+01,2.653653e+01
858,2000-02-17 00:20:12.913000,137.136000,2.847489e+01,2.968147e+01,2.938108e+01,2.872518e+01,2.704107e+01,2.654077e+01
859,2000-02-17 00:20:13.073000,137.296000,2.845511e+01,2.975970e+01,2.933530e+01,2.886982e+01,2.694747e+01,2.654543e+01
860,2000-02-17 00:20:13.233000,137.456000,2.854081e+01,2.985090e+01,2.932875e+01,2.875807e+01,2.700097e+01,2.654709e+01
861,2000-02-17 00:20:13.393000,137.616000,2.846170e+01,2.974015e+01,2.927640e+01,2.875149e+01,2.692740e+01,2.654938e+01
862,2000-02-17 00:20:13.553000,137.776000,2.844851e+01,2.973363e+01,2.927640e+01,2.877780e+01,2.702770e+01,2.654502e+01
863,2000-02-17 00:20:13.713000,137.936000,2.840893e+01,2.970756e+01,2.927640e+01,2.883696e+01,2.704107e+01,2.654550e+01
864,2000-02-17 00:20:13.873000,138.096000,2.850786e+01,2.970756e+01,2.935492e+01,2.874491e+01,2.693409e+01,2.654845e+01
865,2000-02-17 00:20:14.033000,138.256000,2.844192e+01,2.976622e+01,2.930912e+01,2.875149e+01,2.704775e+01,2.654673e+01
866,2000-02-17 00:20:14.194000,138.417000,2.855399e+01,2.970756e+01,2.927640e+01,2.877780e+01,2.704775e+01,2.654749e+01
867,2000-02-17 00:20:14.353000,138.576000,2.852104e+01,2.971408e+01,2.934838e+01,2.877780e+01,2.700765e+01,2.655103e+01
868,2000-02-17 00:20:14.513000,138.736000,2.848149e+01,2.974667e+01,2.935492e+01,2.883696e+01,2.700765e+01,2.656085e+01
869,2000-02-17 00:20:14.673000,138.896000,2.849467e+01,2.979228e+01,2.929604e+01,2.879752e+01,2.699428e+01,2.656793e+01
870,2000-02-17 00:20:14.833000,139.056000,2.854081e+01,2.970756e+01,2.932875e+01,2.876464e+01,2.702102e+01,2.656948e+01
871,2000-02-17 00:20:14.994000,139.217000,2.846170e+01,2.972711e+01,2.944645e+01,2.877122e+01,2.697422e+01,2.656812e+01
872,2000-02-17 00:20:15.153000,139.376000,2.858694e+01,2.983787e+01,2.938108e+01,2.877780e+01,2.696085e+01,2.656500e+01
873,2000-02-17 00:20:15.313000,139.536000,2.845511e+01,2.972711e+01,2.928295e+01,2.873176e+01,2.691402e+01,2.656071e+01
874,2000-02-17 00:20:15.473000,139.696000,2.848808e+01,2.979879e+01,2.934838e+01,2.875807e+01,2.692740e+01,2.656352e+01
875,2000-02-17 00:20:15.634000,139.857000,2.848149e+01,2.974015e+01,2.932221e+01,2.878437e+01,2.702770e+01,2.655933e+01
876,2000-02-17 00:20:15.794000,140.017000,2.847489e+01,2.973363e+01,2.937454e+01,2.880410e+01,2.698759e+01,2.656423e+01
877,2000-02-17 00:20:15.954000,140.177000,2.845511e+01,2.975319e+01,2.930258e+01,2.877122e+01,2.691402e+01,2.656389e+01
878,2000-02-17 00:20:16.114000,140.337000,2.844851e+01,2.976622e+01,2.930258e+01,2.877780e+01,2.693409e+01,2.656248e+01
879,2000-02-17 00:20:16.274000,140.497000,2.852763e+01,2.972059e+01,2.932875e+01,2.873833e+01,2.699428e+01,2.656423e+01
880,2000-02-17 00:20:16.434000,140.657000,2.846830e+01,2.972059e+01,2.934184e+01,2.883696e+01,2.692740e+01,2.656398e+01
881,2000-02-17 00:20:16.594000,140.817000,2.852104e+01,2.973363e+01,2.944645e+01,2.883696e+01,2.702770e+01,2.659361e+01
882,2000-02-17 00:20:16.754000,140.977000,2.850786e+01,2.977925e+01,2.945952e+01,2.883039e+01,2.697422e+01,2.660561e+01
883,2000-02-17 00:20:16.914000,141.137000,2.840893e+01,2.983787e+01,2.937454e+01,2.880410e+01,2.695416e+01,2.660720e+01
884,2000-02-17 00:20:17.073000,141.296000,2.845511e+01,2.975319e+01,2.935492e+01,2.878437e+01,2.702102e+01,2.660752e+01
885,2000-02-17 00:20:17.233000,141.456000,2.843532e+01,2.977273e+01,2.934184e+01,2.898801e+01,2.698091e+01,2.660792e+01
886,2000-02-17 00:20:17.393000,141.616000,2.856717e+01,2.972711e+01,2.936146e+01,2.890923e+01,2.696753e+01,2.660205e+01
887,2000-02-17 00:20:17.553000,141.776000,2.843532e+01,2.986392e+01,2.942031e+01,2.888953e+01,2.702770e+01,2.660629e+01
888,2000-02-17 00:20:17.713000,141.936000,2.846830e+01,2.980531e+01,2.944645e+01,2.887639e+01,2.710119e+01,2.660898e+01
889,2000-02-17 00:20:17.873000,142.096000,2.852763e+01,2.989647e+01,2.942031e+01,2.885011e+01,2.703439e+01,2.661642e+01
890,2000-02-17 00:20:18.033000,142.256000,2.846170e+01,2.979228e+01,2.941377e+01,2.878437e+01,2.697422e+01,2.661356e+01
891,2000-02-17 00:20:18.193000,142.416000,2.846170e+01,2.974667e+01,2.942031e+01,2.882382e+01,2.705443e+01,2.661554e+01
892,2000-02-17 00:20:18.353000,142.576000,2.863304e+01,2.976622e+01,2.934838e+01,2.881724e+01,2.708116e+01,2.661740e+01
893,2000-02-17 00:20:18.513000,142.736000,2.846170e+01,2.977925e+01,2.939416e+01,2.889610e+01,2.702770e+01,2.662577e+01
894,2000-02-17 00:20:18.673000,142.896000,2.854740e+01,2.980531e+01,2.941377e+01,2.896832e+01,2.705443e+01,2.665089e+01
895,2000-02-17 00:20:18.833000,143.056000,2.859352e+01,2.981182e+01,2.936800e+01,2.884353e+01,2.712123e+01,2.664528e+01
896,2000-02-17 00:20:18.993000,143.216000,2.852763e+01,2.979228e+01,2.940070e+01,2.885668e+01,2.705443e+01,2.664332e+01
897,2000-02-17 00:20:19.153000,143.376000,2.855399e+01,2.983787e+01,2.942685e+01,2.888953e+01,2.709451e+01,2.664709e+01
898,2000-02-17 00:20:19.313000,143.536000,2.852104e+01,2.983136e+01,2.946606e+01,2.887639e+01,2.707448e+01,2.664796e+01
899,2000-02-17 00:20:19.473000,143.696000,2.844851e+01,2.979228e+01,2.942031e+01,2.890266e+01,2.708784e+01,2.665353e+01
900,2000-02-17 00:20:19.633000,143.856000,2.856058e+01,2.975970e+01,2.949219e+01,2.880410e+01,2.711455e+01,2.665311e+01
901,2000-02-17 00:20:19.793000,144.016000,2.850786e+01,2.983787e+01,2.937454e+01,2.890266e+01,2.726804e+01,2.664737e+01
902,2000-02-17 00:20:19.953000,144.176000,2.850786e+01,2.988345e+01,2.942685e+01,2.889610e+01,2.713458e+01,2.664663e+01
903,2000-02-17 00:20:20.113000,144.336000,2.850786e+01,2.988996e+01,2.938762e+01,2.892237e+01,2.715461e+01,2.665037e+01
904,2000-02-17 00:20:20.273000,144.496000,2.848808e+01,2.986392e+01,2.945299e+01,2.910608e+01,2.716129e+01,2.665285e+01
905,2000-02-17 00:20:20.433000,144.656000,2.855399e+01,2.981182e+01,2.940070e+01,2.892237e+01,2.712123e+01,2.664729e+01
906,2000-02-17 00:20:20.593000,144.816000,2.855399e+01,2.985741e+01,2.945299e+01,2.890923e+01,2.720133e+01,2.667154e+01
907,2000-02-17 00:20:20.753000,144.976000,2.858694e+01,2.983136e+01,2.948566e+01,2.889610e+01,2.709451e+01,2.667068e+01
908,2000-02-17 00:20:20.913000,145.136000,2.850127e+01,2.990948e+01,2.957055e+01,2.890266e+01,2.704775e+01,2.667002e+01
909,2000-02-17 00:20:21.073000,145.296000,2.852763e+01,2.981182e+01,2.945299e+01,2.896832e+01,2.704775e+01,2.667698e+01
910,2000-02-17 00:20:21.233000,145.456000,2.863304e+01,2.987694e+01,2.938108e+01,2.889610e+01,2.708784e+01,2.667690e+01
911,2000-02-17 00:20:21.393000,145.616000,2.854740e+01,2.990948e+01,2.944645e+01,2.893550e+01,2.710119e+01,2.667253e+01
912,2000-02-17 00:20:21.553000,145.776000,2.869228e+01,2.994852e+01,2.948566e+01,2.898145e+01,2.712791e+01,2.667013e+01
913,2000-02-17 00:20:21.713000,145.936000,2.862645e+01,2.985741e+01,2.945299e+01,2.888296e+01,2.702770e+01,2.667797e+01
914,2000-02-17 00:20:21.873000,146.096000,2.853422e+01,2.987043e+01,2.941377e+01,2.890923e+01,2.702102e+01,2.666843e+01
915,2000-02-17 00:20:22.033000,146.256000,2.850127e+01,2.981834e+01,2.948566e+01,2.888953e+01,2.702770e+01,2.667179e+01
916,2000-02-17 00:20:22.193000,146.416000,2.850786e+01,2.994202e+01,2.946606e+01,2.885011e+01,2.704107e+01,2.667444e+01
917,2000-02-17 00:20:22.353000,146.576000,2.854740e+01,2.992250e+01,2.948566e+01,2.892237e+01,2.700097e+01,2.667994e+01
918,2000-02-17 00:20:22.513000,146.736000,2.860669e+01,2.993551e+01,2.945299e+01,2.895519e+01,2.703439e+01,2.667894e+01
919,2000-02-17 00:20:22.673000,146.896000,2.850786e+01,2.984439e+01,2.947913e+01,2.902082e+01,2.703439e+01,2.666190e+01
920,2000-02-17 00:20:22.833000,147.056000,2.850127e+01,2.985741e+01,2.943338e+01,2.905363e+01,2.707448e+01,2.666131e+01
921,2000-02-17 00:20:22.993000,147.216000,2.853422e+01,2.985741e+01,2.945952e+01,2.892893e+01,2.700765e+01,2.666105e+01
922,2000-02-17 00:20:23.153000,147.376000,2.856717e+01,2.993551e+01,2.948566e+01,2.891580e+01,2.701433e+01,2.665917e+01
923,2000-02-17 00:20:23.313000,147.536000,2.857376e+01,2.994202e+01,2.946606e+01,2.886982e+01,2.700765e+01,2.666489e+01
924,2000-02-17 00:20:23.473000,147.696000,2.850127e+01,2.987043e+01,2.940070e+01,2.888953e+01,2.704775e+01,2.666801e+01
925,2000-02-17 00:20:23.633000,147.856000,2.852104e+01,2.993551e+01,2.947913e+01,2.892893e+01,2.704775e+01,2.666671e+01
926,2000-02-17 00:20:23.793000,148.016000,2.852104e+01,2.989647e+01,2.945952e+01,2.901426e+01,2.702770e+01,2.666974e+01
927,2000-02-17 00:20:23.954000,148.177000,2.854740e+01,2.990298e+01,2.946606e+01,2.890266e+01,2.706779e+01,2.666687e+01
928,2000-02-17 00:20:24.113000,148.336000,2.856058e+01,2.990298e+01,2.950526e+01,2.893550e+01,2.701433e+01,2.666716e+01
929,2000-02-17 00:20:24.274000,148.497000,2.856058e+01,2.986392e+01,2.949219e+01,2.897489e+01,2.720133e+01,2.667278e+01
930,2000-02-17 00:20:24.433000,148.656000,2.860011e+01,2.995503e+01,2.949219e+01,2.892237e+01,2.707448e+01,2.667495e+01
931,2000-02-17 00:20:24.594000,148.817000,2.854081e+01,3.000706e+01,2.947259e+01,2.893550e+01,2.708784e+01,2.666582e+01
932,2000-02-17 00:20:24.753000,148.976000,2.858694e+01,2.981834e+01,2.950526e+01,2.907986e+01,2.712123e+01,2.666040e+01
933,2000-02-17 00:20:24.914000,149.137000,2.858694e+01,2.985741e+01,2.943992e+01,2.884353e+01,2.704775e+01,2.665575e+01
934,2000-02-17 00:20:25.074000,149.297000,2.846170e+01,2.983136e+01,2.946606e+01,2.896832e+01,2.701433e+01,2.665758e+01
935,2000-02-17 00:20:25.234000,149.457000,2.852104e+01,2.979228e+01,2.939416e+01,2.888953e+01,2.706111e+01,2.666244e+01
936,2000-02-17 00:20:25.394000,149.617000,2.856058e+01,2.982485e+01,2.942685e+01,2.885668e+01,2.696085e+01,2.665742e+01
937,2000-02-17 00:20:25.554000,149.777000,2.861987e+01,3.002656e+01,2.944645e+01,2.890923e+01,2.705443e+01,2.666549e+01
938,2000-02-17 00:20:25.714000,149.937000,2.857376e+01,2.986392e+01,2.950526e+01,2.890266e+01,2.699428e+01,2.664946e+01
939,2000-02-17 00:20:25.874000,150.097000,2.858694e+01,2.984439e+01,2.946606e+01,2.888953e+01,2.706779e+01,2.664102e+01
940,2000-02-17 00:20:26.034000,150.257000,2.859352e+01,2.984439e+01,2.946606e+01,2.885011e+01,2.702102e+01,2.663286e+01
941,2000-02-17 00:20:26.194000,150.417000,2.858035e+01,2.990948e+01,2.939416e+01,2.881724e+01,2.704775e+01,2.663853e+01
942,2000-02-17 00:20:26.354000,150.577000,2.852104e+01,2.983787e+01,2.939416e+01,2.888296e+01,2.706779e+01,2.664087e+01
943,2000-02-17 00:20:26.514000,150.737000,2.857376e+01,2.988345e+01,2.945299e+01,2.890923e+01,2.704775e+01,2.664353e+01
944,2000-02-17 00:20:26.674000,150.897000,2.858035e+01,2.983136e+01,2.940070e+01,2.881724e+01,2.700765e+01,2.664491e+01
945,2000-02-17 00:20:26.834000,151.057000,2.852763e+01,2.983136e+01,2.941377e+01,2.886982e+01,2.704107e+01,2.666601e+01
946,2000-02-17 00:20:26.994000,151.217000,2.860011e+01,2.994852e+01,2.951179e+01,2.889610e+01,2.706779e+01,2.669228e+01
947,2000-02-17 00:20:27.154000,151.377000,2.860669e+01,2.999405e+01,2.948566e+01,2.890266e+01,2.701433e+01,2.669820e+01
948,2000-02-17 00:20:27.314000,151.537000,2.852763e+01,2.987043e+01,2.941377e+01,2.909297e+01,2.706779e+01,2.669912e+01
949,2000-02-17 00:20:27.474000,151.697000,2.854081e+01,2.987694e+01,2.943992e+01,2.898801e+01,2.705443e+01,2.669878e+01
950,2000-02-17 00:20:27.634000,151.857000,2.854081e+01,2.996153e+01,2.949219e+01,2.904051e+01,2.708116e+01,2.669869e+01
951,2000-02-17 00:20:27.794000,152.017000,2.858694e+01,2.991599e+01,2.949219e+01,2.892237e+01,2.720133e+01,2.669975e+01
952,2000-02-17 00:20:27.954000,152.177000,2.854081e+01,2.988996e+01,2.940723e+01,2.898145e+01,2.703439e+01,2.670135e+01
953,2000-02-17 00:20:28.114000,152.337000,2.860011e+01,2.991599e+01,2.942685e+01,2.896176e+01,2.702102e+01,2.670309e+01
954,2000-02-17 00:20:28.274000,152.497000,2.866595e+01,2.990298e+01,2.953791e+01,2.900114e+01,2.709451e+01,2.670753e+01
955,2000-02-17 00:20:28.434000,152.657000,2.869886e+01,3.002006e+01,2.950526e+01,2.901426e+01,2.709451e+01,2.670288e+01
956,2000-02-17 00:20:28.594000,152.817000,2.855399e+01,2.991599e+01,2.949219e+01,2.900114e+01,2.710119e+01,2.669236e+01
957,2000-02-17 00:20:28.754000,152.977000,2.861987e+01,2.990948e+01,2.950526e+01,2.900770e+01,2.706111e+01,2.669527e+01
958,2000-02-17 00:20:28.914000,153.137000,2.852763e+01,2.983136e+01,2.947913e+01,2.893550e+01,2.703439e+01,2.669449e+01
959,2000-02-17 00:20:29.074000,153.297000,2.854081e+01,2.983787e+01,2.947259e+01,2.896832e+01,2.702770e+01,2.669665e+01
960,2000-02-17 00:20:29.234000,153.457000,2.871860e+01,2.990948e+01,2.950526e+01,2.896832e+01,2.706111e+01,2.668985e+01
961,2000-02-17 00:20:29.394000,153.617000,2.863304e+01,2.992250e+01,2.945299e+01,2.904707e+01,2.718798e+01,2.669395e+01
962,2000-02-17 00:20:29.554000,153.777000,2.855399e+01,2.986392e+01,2.953138e+01,2.896832e+01,2.704107e+01,2.669138e+01
963,2000-02-17 00:20:29.714000,153.937000,2.859352e+01,2.990948e+01,2.948566e+01,2.893550e+01,2.706779e+01,2.669326e+01
964,2000-02-17 00:20:29.874000,154.097000,2.855399e+01,2.981834e+01,2.951179e+01,2.895519e+01,2.705443e+01,2.669282e+01
965,2000-02-17 00:20:30.034000,154.257000,2.861328e+01,2.998104e+01,2.946606e+01,2.892237e+01,2.708784e+01,2.669100e+01
966,2000-02-17 00:20:30.194000,154.417000,2.865937e+01,2.986392e+01,2.947259e+01,2.899458e+01,2.714126e+01,2.669231e+01
967,2000-02-17 00:20:30.354000,154.577000,2.866595e+01,2.989647e+01,2.948566e+01,2.894863e+01,2.712123e+01,2.669472e+01
968,2000-02-17 00:20:30.514000,154.737000,2.857376e+01,2.985090e+01,2.949872e+01,2.900114e+01,2.714794e+01,2.669880e+01
969,2000-02-17 00:20:30.674000,154.897000,2.862645e+01,2.987694e+01,2.946606e+01,2.890923e+01,2.718798e+01,2.667268e+01
970,2000-02-17 00:20:30.834000,155.057000,2.857376e+01,2.983136e+01,2.942685e+01,2.902082e+01,2.706779e+01,2.668876e+01
971,2000-02-17 00:20:30.994000,155.217000,2.857376e+01,2.980531e+01,2.949219e+01,2.900770e+01,2.706111e+01,2.669040e+01
972,2000-02-17 00:20:31.154000,155.377000,2.860011e+01,2.984439e+01,2.953791e+01,2.893550e+01,2.706111e+01,2.668933e+01
973,2000-02-17 00:20:31.314000,155.537000,2.857376e+01,2.983787e+01,2.946606e+01,2.892237e+01,2.709451e+01,2.668877e+01
974,2000-02-17 00:20:31.474000,155.697000,2.856717e+01,2.987694e+01,2.946606e+01,2.891580e+01,2.713458e+01,2.668668e+01
975,2000-02-17 00:20:31.634000,155.857000,2.861328e+01,2.992250e+01,2.949872e+01,2.890923e+01,2.713458e+01,2.669422e+01
976,2000-02-17 00:20:31.794000,156.017000,2.863962e+01,2.985741e+01,2.949872e+01,2.902739e+01,2.709451e+01,2.669077e+01
977,2000-02-17 00:20:31.954000,156.177000,2.877122e+01,2.988996e+01,2.945299e+01,2.904051e+01,2.712791e+01,2.669228e+01
978,2000-02-17 00:20:32.114000,156.337000,2.867253e+01,2.997454e+01,2.945299e+01,2.895519e+01,2.706779e+01,2.670070e+01
979,2000-02-17 00:20:32.274000,156.497000,2.860011e+01,2.996804e+01,2.938108e+01,2.912575e+01,2.729471e+01,2.669745e+01
980,2000-02-17 00:20:32.434000,156.657000,2.856058e+01,2.996804e+01,2.950526e+01,2.903395e+01,2.726137e+01,2.669661e+01
981,2000-02-17 00:20:32.596000,156.819000,2.865937e+01,2.988996e+01,2.945952e+01,2.905363e+01,2.718798e+01,2.669330e+01
982,2000-02-17 00:20:32.754000,156.977000,2.862645e+01,2.989647e+01,2.949219e+01,2.894863e+01,2.711455e+01,2.669969e+01
983,2000-02-17 00:20:32.914000,157.137000,2.865937e+01,2.988996e+01,2.949872e+01,2.899458e+01,2.730137e+01,2.674844e+01
984,2000-02-17 00:20:33.074000,157.297000,2.871202e+01,2.994852e+01,2.956403e+01,2.901426e+01,2.725470e+01,2.675894e+01
985,2000-02-17 00:20:33.234000,157.457000,2.866595e+01,2.996153e+01,2.954444e+01,2.903395e+01,2.727470e+01,2.675512e+01
986,2000-02-17 00:20:33.395000,157.618000,2.863304e+01,2.996804e+01,2.958361e+01,2.900114e+01,2.719466e+01,2.675308e+01
987,2000-02-17 00:20:33.555000,157.778000,2.863304e+01,2.990948e+01,2.952485e+01,2.900770e+01,2.722802e+01,2.675982e+01
988,2000-02-17 00:20:33.715000,157.938000,2.860669e+01,2.997454e+01,2.955750e+01,2.900114e+01,2.716796e+01,2.676264e+01
989,2000-02-17 00:20:33.875000,158.098000,2.870544e+01,2.990948e+01,2.959666e+01,2.916507e+01,2.713458e+01,2.675659e+01
990,2000-02-17 00:20:34.035000,158.258000,2.871202e+01,3.002006e+01,2.957708e+01,2.915852e+01,2.710787e+01,2.675813e+01
991,2000-02-17 00:20:34.195000,158.418000,2.873833e+01,2.994202e+01,2.964234e+01,2.900770e+01,2.717464e+01,2.676320e+01
992,2000-02-17 00:20:34.355000,158.578000,2.868570e+01,2.995503e+01,2.949872e+01,2.913886e+01,2.714126e+01,2.675837e+01
993,2000-02-17 00:20:34.515000,158.738000,2.869886e+01,2.992900e+01,2.953138e+01,2.902739e+01,2.722135e+01,2.676133e+01
