frame,abstime,reltime,april10_baselineBoardE_2.seq:Rectangle 1 [C]:max,april10_baselineBoardE_2.seq:Polygon 1 [C]:max,april10_baselineBoardE_2.seq:Rectangle 2 [C]:max,april10_baselineBoardE_2.seq:Rectangle 3 [C]:max,april10_baselineBoardE_2.seq:Rectangle 4 [C]:max,april10_baselineBoardE_2.seq:Rectangle 5 [C]:mean
91,2000-02-10 08:16:17.052000,14.402000,2.595294e+01,2.718131e+01,2.683371e+01,2.640432e+01,2.526884e+01,2.472923e+01
92,2000-02-10 08:16:17.212000,14.562000,2.595969e+01,2.722802e+01,2.689395e+01,2.641776e+01,2.518727e+01,2.475611e+01
93,2000-02-10 08:16:17.372000,14.722000,2.595294e+01,2.722135e+01,2.692740e+01,2.639760e+01,2.516006e+01,2.477773e+01
94,2000-02-10 08:16:17.532000,14.882000,2.604067e+01,2.732137e+01,2.692740e+01,2.648496e+01,2.523486e+01,2.478792e+01
95,2000-02-10 08:16:17.693000,15.043000,2.608114e+01,2.734803e+01,2.688056e+01,2.645809e+01,2.526205e+01,2.479612e+01
96,2000-02-10 08:16:17.852000,15.202000,2.603393e+01,2.728804e+01,2.690064e+01,2.645809e+01,2.527564e+01,2.480012e+01
97,2000-02-10 08:16:18.012000,15.362000,2.599344e+01,2.723469e+01,2.691402e+01,2.653197e+01,2.528243e+01,2.480897e+01
98,2000-02-10 08:16:18.172000,15.522000,2.606091e+01,2.728804e+01,2.693409e+01,2.649840e+01,2.534357e+01,2.481860e+01
99,2000-02-10 08:16:18.333000,15.683000,2.614855e+01,2.732137e+01,2.712123e+01,2.655883e+01,2.537751e+01,2.485858e+01
100,2000-02-10 08:16:18.493000,15.843000,2.614855e+01,2.737468e+01,2.701433e+01,2.659239e+01,2.529602e+01,2.487093e+01
101,2000-02-10 08:16:18.653000,16.003000,2.604742e+01,2.739466e+01,2.700765e+01,2.657897e+01,2.532319e+01,2.487535e+01
102,2000-02-10 08:16:18.813000,16.163000,2.606765e+01,2.742796e+01,2.704107e+01,2.671982e+01,2.542502e+01,2.488291e+01
103,2000-02-10 08:16:18.973000,16.323000,2.613507e+01,2.735469e+01,2.698759e+01,2.673993e+01,2.543859e+01,2.488756e+01
104,2000-02-10 08:16:19.133000,16.483000,2.617550e+01,2.736802e+01,2.702102e+01,2.660581e+01,2.529602e+01,2.489432e+01
105,2000-02-10 08:16:19.293000,16.643000,2.619571e+01,2.738134e+01,2.702770e+01,2.658568e+01,2.532319e+01,2.490704e+01
106,2000-02-10 08:16:19.453000,16.803000,2.624959e+01,2.739466e+01,2.706111e+01,2.675333e+01,2.526884e+01,2.490851e+01
107,2000-02-10 08:16:19.613000,16.963000,2.618898e+01,2.739466e+01,2.706779e+01,2.668630e+01,2.532998e+01,2.492242e+01
108,2000-02-10 08:16:19.773000,17.123000,2.622939e+01,2.744793e+01,2.709451e+01,2.661923e+01,2.535036e+01,2.492721e+01
109,2000-02-10 08:16:19.933000,17.283000,2.623612e+01,2.745459e+01,2.710787e+01,2.668630e+01,2.539788e+01,2.493996e+01
110,2000-02-10 08:16:20.093000,17.443000,2.631689e+01,2.740132e+01,2.706111e+01,2.664606e+01,2.537072e+01,2.494686e+01
111,2000-02-10 08:16:20.253000,17.603000,2.622265e+01,2.745459e+01,2.709451e+01,2.665277e+01,2.544537e+01,2.495338e+01
112,2000-02-10 08:16:20.413000,17.763000,2.623612e+01,2.742130e+01,2.716129e+01,2.659239e+01,2.536394e+01,2.495220e+01
113,2000-02-10 08:16:20.573000,17.923000,2.614855e+01,2.741464e+01,2.712123e+01,2.674663e+01,2.534357e+01,2.495650e+01
114,2000-02-10 08:16:20.733000,18.083000,2.620245e+01,2.736135e+01,2.712123e+01,2.674663e+01,2.543180e+01,2.494467e+01
115,2000-02-10 08:16:20.893000,18.243000,2.623612e+01,2.744128e+01,2.705443e+01,2.665948e+01,2.537072e+01,2.494995e+01
116,2000-02-10 08:16:21.053000,18.403000,2.628997e+01,2.743462e+01,2.712123e+01,2.669971e+01,2.533677e+01,2.495654e+01
117,2000-02-10 08:16:21.213000,18.563000,2.635725e+01,2.747456e+01,2.720800e+01,2.667959e+01,2.541823e+01,2.495755e+01
118,2000-02-10 08:16:21.373000,18.723000,2.628324e+01,2.738800e+01,2.711455e+01,2.679352e+01,2.536394e+01,2.496608e+01
119,2000-02-10 08:16:21.533000,18.883000,2.629670e+01,2.741464e+01,2.723469e+01,2.680022e+01,2.537751e+01,2.497967e+01
120,2000-02-10 08:16:21.693000,19.043000,2.645137e+01,2.752114e+01,2.719466e+01,2.672652e+01,2.537072e+01,2.499061e+01
121,2000-02-10 08:16:21.853000,19.203000,2.628324e+01,2.748121e+01,2.716796e+01,2.676003e+01,2.541145e+01,2.501484e+01
122,2000-02-10 08:16:22.013000,19.363000,2.634380e+01,2.743462e+01,2.715461e+01,2.680692e+01,2.545216e+01,2.502348e+01
123,2000-02-10 08:16:22.173000,19.523000,2.633707e+01,2.752779e+01,2.722802e+01,2.680022e+01,2.537072e+01,2.503067e+01
124,2000-02-10 08:16:22.333000,19.683000,2.637743e+01,2.748121e+01,2.718131e+01,2.681362e+01,2.535036e+01,2.503715e+01
125,2000-02-10 08:16:22.493000,19.843000,2.631016e+01,2.754110e+01,2.728137e+01,2.682031e+01,2.549285e+01,2.503573e+01
126,2000-02-10 08:16:22.653000,20.003000,2.629670e+01,2.767404e+01,2.723469e+01,2.690064e+01,2.539109e+01,2.504831e+01
127,2000-02-10 08:16:22.813000,20.163000,2.631689e+01,2.765411e+01,2.732137e+01,2.682031e+01,2.546572e+01,2.505557e+01
128,2000-02-10 08:16:22.973000,20.323000,2.628324e+01,2.757435e+01,2.732137e+01,2.684040e+01,2.544537e+01,2.506118e+01
129,2000-02-10 08:16:23.133000,20.483000,2.633707e+01,2.758765e+01,2.723469e+01,2.678013e+01,2.547251e+01,2.507207e+01
130,2000-02-10 08:16:23.293000,20.643000,2.647824e+01,2.759429e+01,2.726804e+01,2.680692e+01,2.552675e+01,2.507978e+01
131,2000-02-10 08:16:23.453000,20.803000,2.649168e+01,2.756770e+01,2.729471e+01,2.682701e+01,2.549963e+01,2.508594e+01
132,2000-02-10 08:16:23.613000,20.963000,2.644465e+01,2.760094e+01,2.735469e+01,2.683371e+01,2.553353e+01,2.508963e+01
133,2000-02-10 08:16:23.773000,21.123000,2.636398e+01,2.759429e+01,2.728804e+01,2.686049e+01,2.548607e+01,2.509753e+01
134,2000-02-10 08:16:23.933000,21.283000,2.648496e+01,2.757435e+01,2.731470e+01,2.688056e+01,2.548607e+01,2.509899e+01
135,2000-02-10 08:16:24.093000,21.443000,2.639087e+01,2.764747e+01,2.732804e+01,2.687387e+01,2.560129e+01,2.510896e+01
136,2000-02-10 08:16:24.253000,21.603000,2.643793e+01,2.762088e+01,2.732137e+01,2.687387e+01,2.563515e+01,2.511636e+01
137,2000-02-10 08:16:24.413000,21.763000,2.653869e+01,2.772718e+01,2.734803e+01,2.696753e+01,2.560806e+01,2.512496e+01
138,2000-02-10 08:16:24.573000,21.923000,2.648496e+01,2.764747e+01,2.742130e+01,2.690064e+01,2.558774e+01,2.513541e+01
139,2000-02-10 08:16:24.733000,22.083000,2.657226e+01,2.762753e+01,2.736802e+01,2.688056e+01,2.556741e+01,2.514507e+01
140,2000-02-10 08:16:24.893000,22.243000,2.645809e+01,2.764082e+01,2.744128e+01,2.692740e+01,2.547251e+01,2.515837e+01
141,2000-02-10 08:16:25.053000,22.403000,2.645809e+01,2.772054e+01,2.742796e+01,2.700765e+01,2.549963e+01,2.516121e+01
142,2000-02-10 08:16:25.213000,22.563000,2.649840e+01,2.765411e+01,2.738134e+01,2.700765e+01,2.558097e+01,2.516970e+01
143,2000-02-10 08:16:25.373000,22.723000,2.649168e+01,2.768733e+01,2.742796e+01,2.695416e+01,2.550641e+01,2.517418e+01
144,2000-02-10 08:16:25.533000,22.883000,2.645809e+01,2.770061e+01,2.743462e+01,2.697422e+01,2.556064e+01,2.517947e+01
145,2000-02-10 08:16:25.693000,23.043000,2.651183e+01,2.766740e+01,2.746790e+01,2.703439e+01,2.556741e+01,2.519148e+01
146,2000-02-10 08:16:25.853000,23.203000,2.655883e+01,2.770725e+01,2.742130e+01,2.698091e+01,2.566900e+01,2.520160e+01
147,2000-02-10 08:16:26.013000,23.363000,2.655212e+01,2.776037e+01,2.743462e+01,2.705443e+01,2.564869e+01,2.519971e+01
148,2000-02-10 08:16:26.173000,23.523000,2.653197e+01,2.771390e+01,2.749452e+01,2.698091e+01,2.564869e+01,2.520403e+01
149,2000-02-10 08:16:26.333000,23.683000,2.657226e+01,2.775373e+01,2.750118e+01,2.701433e+01,2.556064e+01,2.521118e+01
150,2000-02-10 08:16:26.493000,23.843000,2.667959e+01,2.773382e+01,2.748787e+01,2.699428e+01,2.556741e+01,2.520811e+01
151,2000-02-10 08:16:26.653000,24.003000,2.657226e+01,2.778692e+01,2.744128e+01,2.704775e+01,2.560129e+01,2.522090e+01
152,2000-02-10 08:16:26.813000,24.163000,2.660581e+01,2.779355e+01,2.754110e+01,2.703439e+01,2.559451e+01,2.523044e+01
153,2000-02-10 08:16:26.973000,24.323000,2.664606e+01,2.779355e+01,2.750118e+01,2.697422e+01,2.557419e+01,2.523157e+01
154,2000-02-10 08:16:27.133000,24.483000,2.671982e+01,2.777365e+01,2.748787e+01,2.715461e+01,2.559451e+01,2.524115e+01
155,2000-02-10 08:16:27.294000,24.644000,2.654540e+01,2.771390e+01,2.756105e+01,2.704107e+01,2.572991e+01,2.524579e+01
156,2000-02-10 08:16:27.453000,24.803000,2.657897e+01,2.789968e+01,2.756105e+01,2.703439e+01,2.568254e+01,2.525796e+01
157,2000-02-10 08:16:27.613000,24.963000,2.666618e+01,2.778028e+01,2.762088e+01,2.710787e+01,2.567577e+01,2.528214e+01
158,2000-02-10 08:16:27.773000,25.123000,2.671982e+01,2.795270e+01,2.762088e+01,2.710787e+01,2.568254e+01,2.530552e+01
159,2000-02-10 08:16:27.933000,25.283000,2.663265e+01,2.785989e+01,2.766076e+01,2.710787e+01,2.561483e+01,2.531130e+01
160,2000-02-10 08:16:28.094000,25.444000,2.664606e+01,2.791956e+01,2.776701e+01,2.726804e+01,2.570961e+01,2.531491e+01
161,2000-02-10 08:16:28.254000,25.604000,2.669300e+01,2.787316e+01,2.780019e+01,2.711455e+01,2.574344e+01,2.532697e+01
162,2000-02-10 08:16:28.414000,25.764000,2.665277e+01,2.790631e+01,2.768069e+01,2.707448e+01,2.569608e+01,2.533015e+01
163,2000-02-10 08:16:28.574000,25.924000,2.681362e+01,2.785326e+01,2.756770e+01,2.714794e+01,2.568931e+01,2.533008e+01
164,2000-02-10 08:16:28.734000,26.084000,2.671982e+01,2.793282e+01,2.758100e+01,2.711455e+01,2.570285e+01,2.533630e+01
165,2000-02-10 08:16:28.894000,26.244000,2.682031e+01,2.785326e+01,2.769397e+01,2.715461e+01,2.568254e+01,2.534184e+01
166,2000-02-10 08:16:29.054000,26.404000,2.687387e+01,2.786653e+01,2.770725e+01,2.718131e+01,2.573668e+01,2.534726e+01
167,2000-02-10 08:16:29.214000,26.564000,2.675333e+01,2.787316e+01,2.770061e+01,2.716129e+01,2.577050e+01,2.535362e+01
168,2000-02-10 08:16:29.374000,26.724000,2.673322e+01,2.791294e+01,2.778028e+01,2.718131e+01,2.572315e+01,2.536173e+01
169,2000-02-10 08:16:29.534000,26.884000,2.669300e+01,2.785989e+01,2.770725e+01,2.714794e+01,2.575021e+01,2.536309e+01
170,2000-02-10 08:16:29.694000,27.044000,2.681362e+01,2.792619e+01,2.769397e+01,2.721468e+01,2.571638e+01,2.536297e+01
171,2000-02-10 08:16:29.854000,27.204000,2.673322e+01,2.778692e+01,2.776037e+01,2.712123e+01,2.563515e+01,2.530289e+01
172,2000-02-10 08:16:30.014000,27.364000,2.670641e+01,2.784000e+01,2.768069e+01,2.716796e+01,2.570285e+01,2.527346e+01
173,2000-02-10 08:16:30.174000,27.524000,2.659239e+01,2.785326e+01,2.767404e+01,2.704107e+01,2.561483e+01,2.527522e+01
174,2000-02-10 08:16:30.334000,27.684000,2.669300e+01,2.782673e+01,2.773382e+01,2.709451e+01,2.560129e+01,2.528255e+01
175,2000-02-10 08:16:30.494000,27.844000,2.669300e+01,2.789305e+01,2.762753e+01,2.712123e+01,2.561483e+01,2.528831e+01
176,2000-02-10 08:16:30.654000,28.004000,2.673993e+01,2.780019e+01,2.760094e+01,2.716129e+01,2.564869e+01,2.528958e+01
177,2000-02-10 08:16:30.814000,28.164000,2.682031e+01,2.783336e+01,2.766740e+01,2.706111e+01,2.562161e+01,2.530196e+01
178,2000-02-10 08:16:30.974000,28.324000,2.673322e+01,2.785989e+01,2.766740e+01,2.719466e+01,2.578402e+01,2.531086e+01
179,2000-02-10 08:16:31.134000,28.484000,2.676003e+01,2.794607e+01,2.770061e+01,2.724803e+01,2.563515e+01,2.531557e+01
180,2000-02-10 08:16:31.294000,28.644000,2.677343e+01,2.789305e+01,2.767404e+01,2.718131e+01,2.575021e+01,2.531692e+01
181,2000-02-10 08:16:31.454000,28.804000,2.665948e+01,2.789968e+01,2.770061e+01,2.716129e+01,2.569608e+01,2.532463e+01
182,2000-02-10 08:16:31.614000,28.964000,2.671982e+01,2.785326e+01,2.764747e+01,2.710787e+01,2.568254e+01,2.533522e+01
183,2000-02-10 08:16:31.774000,29.124000,2.673322e+01,2.785326e+01,2.768069e+01,2.722802e+01,2.577726e+01,2.533277e+01
184,2000-02-10 08:16:31.934000,29.284000,2.687387e+01,2.793945e+01,2.776701e+01,2.718798e+01,2.585838e+01,2.538882e+01
185,2000-02-10 08:16:32.094000,29.444000,2.677343e+01,2.796595e+01,2.772718e+01,2.718798e+01,2.574344e+01,2.541598e+01
186,2000-02-10 08:16:32.254000,29.604000,2.682031e+01,2.799907e+01,2.775373e+01,2.726804e+01,2.582459e+01,2.542930e+01
187,2000-02-10 08:16:32.414000,29.764000,2.682701e+01,2.799907e+01,2.780683e+01,2.724136e+01,2.585162e+01,2.543529e+01
188,2000-02-10 08:16:32.574000,29.924000,2.684710e+01,2.802556e+01,2.774046e+01,2.728804e+01,2.581107e+01,2.543606e+01
189,2000-02-10 08:16:32.734000,30.084000,2.686718e+01,2.801232e+01,2.775373e+01,2.728804e+01,2.577050e+01,2.544021e+01
190,2000-02-10 08:16:32.894000,30.244000,2.697422e+01,2.808514e+01,2.781346e+01,2.745459e+01,2.584487e+01,2.544476e+01
191,2000-02-10 08:16:33.054000,30.404000,2.683371e+01,2.799245e+01,2.776037e+01,2.726804e+01,2.586514e+01,2.544826e+01
