frame,abstime,reltime,april10_baselineBoardB_3.seq:Rectangle 1 [C]:max,april10_baselineBoardB_3.seq:Polygon 1 [C]:max,april10_baselineBoardB_3.seq:Rectangle 2 [C]:max,april10_baselineBoardB_3.seq:Rectangle 3 [C]:max,april10_baselineBoardB_3.seq:Rectangle 4 [C]:max,april10_baselineBoardB_3.seq:Rectangle 5 [C]:mean
579,2000-02-10 05:52:47.062000,92.489000,2.811822e+01,2.943338e+01,2.910608e+01,2.853422e+01,2.673322e+01,2.652974e+01
580,2000-02-10 05:52:47.222000,92.649000,2.813145e+01,2.947259e+01,2.911919e+01,2.853422e+01,2.681362e+01,2.652563e+01
581,2000-02-10 05:52:47.382000,92.809000,2.813807e+01,2.951832e+01,2.909953e+01,2.850786e+01,2.680692e+01,2.651960e+01
582,2000-02-10 05:52:47.542000,92.969000,2.814468e+01,2.945952e+01,2.915196e+01,2.847489e+01,2.681362e+01,2.652752e+01
583,2000-02-10 05:52:47.702000,93.129000,2.811822e+01,2.946606e+01,2.911264e+01,2.854740e+01,2.674663e+01,2.652710e+01
584,2000-02-10 05:52:47.862000,93.289000,2.809176e+01,2.947259e+01,2.912575e+01,2.848149e+01,2.686718e+01,2.653040e+01
585,2000-02-10 05:52:48.022000,93.449000,2.808514e+01,2.948566e+01,2.917817e+01,2.844851e+01,2.681362e+01,2.653379e+01
586,2000-02-10 05:52:48.182000,93.609000,2.817114e+01,2.955097e+01,2.917817e+01,2.850786e+01,2.681362e+01,2.652950e+01
587,2000-02-10 05:52:48.342000,93.769000,2.815791e+01,2.948566e+01,2.916507e+01,2.844851e+01,2.680022e+01,2.653161e+01
588,2000-02-10 05:52:48.502000,93.929000,2.809837e+01,2.947259e+01,2.911919e+01,2.847489e+01,2.680022e+01,2.652930e+01
589,2000-02-10 05:52:48.662000,94.089000,2.821742e+01,2.943992e+01,2.914541e+01,2.848149e+01,2.684040e+01,2.653245e+01
590,2000-02-10 05:52:48.822000,94.249000,2.818436e+01,2.951179e+01,2.915196e+01,2.843532e+01,2.682031e+01,2.653636e+01
591,2000-02-10 05:52:48.982000,94.409000,2.811822e+01,2.947913e+01,2.918472e+01,2.850127e+01,2.683371e+01,2.654199e+01
592,2000-02-10 05:52:49.143000,94.570000,2.821081e+01,2.948566e+01,2.916507e+01,2.852104e+01,2.684040e+01,2.657857e+01
593,2000-02-10 05:52:49.302000,94.729000,2.827028e+01,2.951179e+01,2.921093e+01,2.861987e+01,2.681362e+01,2.658358e+01
594,2000-02-10 05:52:49.462000,94.889000,2.823063e+01,2.956403e+01,2.926331e+01,2.855399e+01,2.684040e+01,2.658284e+01
595,2000-02-10 05:52:49.622000,95.049000,2.815791e+01,2.958361e+01,2.921748e+01,2.850786e+01,2.687387e+01,2.658655e+01
596,2000-02-10 05:52:49.782000,95.209000,2.817775e+01,2.952485e+01,2.925022e+01,2.850786e+01,2.690064e+01,2.658421e+01
597,2000-02-10 05:52:49.943000,95.370000,2.819759e+01,2.957055e+01,2.922402e+01,2.859352e+01,2.684040e+01,2.658484e+01
598,2000-02-10 05:52:50.103000,95.530000,2.819097e+01,2.951832e+01,2.928295e+01,2.852763e+01,2.686718e+01,2.658602e+01
599,2000-02-10 05:52:50.263000,95.690000,2.815791e+01,2.964234e+01,2.925676e+01,2.852763e+01,2.693409e+01,2.659204e+01
600,2000-02-10 05:52:50.423000,95.850000,2.819097e+01,2.959014e+01,2.925676e+01,2.856717e+01,2.686049e+01,2.659763e+01
601,2000-02-10 05:52:50.583000,96.010000,2.825046e+01,2.955097e+01,2.918472e+01,2.856717e+01,2.689395e+01,2.659808e+01
602,2000-02-10 05:52:50.743000,96.170000,2.824385e+01,2.956403e+01,2.927640e+01,2.853422e+01,2.690733e+01,2.659599e+01
603,2000-02-10 05:52:50.903000,96.330000,2.825046e+01,2.948566e+01,2.924367e+01,2.853422e+01,2.686718e+01,2.660193e+01
604,2000-02-10 05:52:51.063000,96.490000,2.819759e+01,2.957055e+01,2.927640e+01,2.857376e+01,2.691402e+01,2.662051e+01
605,2000-02-10 05:52:51.223000,96.650000,2.820420e+01,2.969452e+01,2.931567e+01,2.859352e+01,2.684040e+01,2.663062e+01
606,2000-02-10 05:52:51.383000,96.810000,2.820420e+01,2.960319e+01,2.928949e+01,2.855399e+01,2.686049e+01,2.662975e+01
607,2000-02-10 05:52:51.543000,96.970000,2.823063e+01,2.964886e+01,2.926331e+01,2.858694e+01,2.684710e+01,2.663067e+01
608,2000-02-10 05:52:51.703000,97.130000,2.823724e+01,2.966191e+01,2.928949e+01,2.858035e+01,2.686718e+01,2.663386e+01
609,2000-02-10 05:52:51.863000,97.290000,2.831652e+01,2.954444e+01,2.926986e+01,2.858694e+01,2.694078e+01,2.662944e+01
610,2000-02-10 05:52:52.023000,97.450000,2.830331e+01,2.957708e+01,2.930258e+01,2.860669e+01,2.691402e+01,2.662428e+01
611,2000-02-10 05:52:52.183000,97.610000,2.822403e+01,2.964886e+01,2.933530e+01,2.860011e+01,2.688056e+01,2.664274e+01
612,2000-02-10 05:52:52.343000,97.770000,2.827028e+01,2.957055e+01,2.929604e+01,2.856058e+01,2.692071e+01,2.665877e+01
613,2000-02-10 05:52:52.503000,97.930000,2.827689e+01,2.959666e+01,2.927640e+01,2.857376e+01,2.697422e+01,2.666402e+01
614,2000-02-10 05:52:52.663000,98.090000,2.832973e+01,2.962929e+01,2.928949e+01,2.863304e+01,2.693409e+01,2.666132e+01
615,2000-02-10 05:52:52.823000,98.250000,2.831652e+01,2.960319e+01,2.925676e+01,2.856717e+01,2.702770e+01,2.666113e+01
616,2000-02-10 05:52:52.983000,98.410000,2.828349e+01,2.955097e+01,2.939416e+01,2.867253e+01,2.694078e+01,2.666329e+01
617,2000-02-10 05:52:53.143000,98.570000,2.830331e+01,2.957708e+01,2.930258e+01,2.863962e+01,2.694078e+01,2.666307e+01
618,2000-02-10 05:52:53.303000,98.730000,2.824385e+01,2.960972e+01,2.933530e+01,2.859352e+01,2.692071e+01,2.667433e+01
619,2000-02-10 05:52:53.463000,98.890000,2.842872e+01,2.967495e+01,2.942685e+01,2.873833e+01,2.691402e+01,2.667613e+01
620,2000-02-10 05:52:53.623000,99.050000,2.840893e+01,2.959014e+01,2.934838e+01,2.865937e+01,2.698091e+01,2.667808e+01
621,2000-02-10 05:52:53.783000,99.210000,2.842213e+01,2.966843e+01,2.928949e+01,2.867253e+01,2.695416e+01,2.667897e+01
622,2000-02-10 05:52:53.943000,99.370000,2.825046e+01,2.969452e+01,2.933530e+01,2.863304e+01,2.696753e+01,2.668483e+01
623,2000-02-10 05:52:54.103000,99.530000,2.828349e+01,2.962277e+01,2.934184e+01,2.861987e+01,2.695416e+01,2.668268e+01
624,2000-02-10 05:52:54.263000,99.690000,2.828349e+01,2.968800e+01,2.931567e+01,2.868570e+01,2.697422e+01,2.668398e+01
625,2000-02-10 05:52:54.423000,99.850000,2.825707e+01,2.957708e+01,2.931567e+01,2.861328e+01,2.699428e+01,2.668068e+01
626,2000-02-10 05:52:54.583000,100.010000,2.827028e+01,2.959014e+01,2.937454e+01,2.866595e+01,2.700097e+01,2.668571e+01
627,2000-02-10 05:52:54.743000,100.170000,2.825707e+01,2.959666e+01,2.931567e+01,2.866595e+01,2.700765e+01,2.669055e+01
628,2000-02-10 05:52:54.903000,100.330000,2.829671e+01,2.962929e+01,2.943992e+01,2.865937e+01,2.705443e+01,2.669371e+01
629,2000-02-10 05:52:55.063000,100.490000,2.828349e+01,2.969452e+01,2.940070e+01,2.867253e+01,2.701433e+01,2.669695e+01
630,2000-02-10 05:52:55.223000,100.650000,2.830331e+01,2.966191e+01,2.932221e+01,2.864620e+01,2.701433e+01,2.668963e+01
631,2000-02-10 05:52:55.383000,100.810000,2.837594e+01,2.969452e+01,2.928949e+01,2.869886e+01,2.699428e+01,2.669488e+01
632,2000-02-10 05:52:55.543000,100.970000,2.825046e+01,2.959666e+01,2.936146e+01,2.869228e+01,2.709451e+01,2.669001e+01
633,2000-02-10 05:52:55.703000,101.130000,2.835613e+01,2.966191e+01,2.931567e+01,2.871860e+01,2.709451e+01,2.669114e+01
634,2000-02-10 05:52:55.863000,101.290000,2.840233e+01,2.978576e+01,2.932221e+01,2.865937e+01,2.692740e+01,2.669167e+01
635,2000-02-10 05:52:56.023000,101.450000,2.831652e+01,2.971408e+01,2.932875e+01,2.863962e+01,2.706111e+01,2.669037e+01
636,2000-02-10 05:52:56.183000,101.610000,2.829671e+01,2.962929e+01,2.938762e+01,2.865279e+01,2.700097e+01,2.669959e+01
637,2000-02-10 05:52:56.343000,101.770000,2.838254e+01,2.960319e+01,2.934184e+01,2.870544e+01,2.696085e+01,2.670001e+01
638,2000-02-10 05:52:56.503000,101.930000,2.833633e+01,2.959014e+01,2.942031e+01,2.869228e+01,2.700765e+01,2.670207e+01
639,2000-02-10 05:52:56.663000,102.090000,2.831652e+01,2.965539e+01,2.936800e+01,2.873176e+01,2.704775e+01,2.670672e+01
640,2000-02-10 05:52:56.823000,102.250000,2.842872e+01,2.972059e+01,2.931567e+01,2.871202e+01,2.696085e+01,2.670775e+01
641,2000-02-10 05:52:56.983000,102.410000,2.832312e+01,2.962277e+01,2.936146e+01,2.866595e+01,2.700097e+01,2.669013e+01
642,2000-02-10 05:52:57.143000,102.570000,2.832312e+01,2.963581e+01,2.934184e+01,2.869886e+01,2.702770e+01,2.669177e+01
643,2000-02-10 05:52:57.303000,102.730000,2.832973e+01,2.964886e+01,2.932221e+01,2.869228e+01,2.704107e+01,2.669333e+01
644,2000-02-10 05:52:57.463000,102.890000,2.834953e+01,2.961624e+01,2.931567e+01,2.870544e+01,2.706779e+01,2.669858e+01
645,2000-02-10 05:52:57.623000,103.050000,2.829010e+01,2.960319e+01,2.936146e+01,2.867253e+01,2.709451e+01,2.669592e+01
646,2000-02-10 05:52:57.783000,103.210000,2.831652e+01,2.964886e+01,2.932221e+01,2.869228e+01,2.692740e+01,2.670260e+01
647,2000-02-10 05:52:57.943000,103.370000,2.827689e+01,2.974667e+01,2.930258e+01,2.869228e+01,2.696085e+01,2.670698e+01
648,2000-02-10 05:52:58.103000,103.530000,2.824385e+01,2.960972e+01,2.924367e+01,2.866595e+01,2.705443e+01,2.667972e+01
649,2000-02-10 05:52:58.263000,103.690000,2.825046e+01,2.966843e+01,2.928295e+01,2.865937e+01,2.704775e+01,2.667125e+01
650,2000-02-10 05:52:58.423000,103.850000,2.824385e+01,2.961624e+01,2.926986e+01,2.858694e+01,2.699428e+01,2.667279e+01
651,2000-02-10 05:52:58.583000,104.010000,2.823063e+01,2.960972e+01,2.930258e+01,2.861328e+01,2.696085e+01,2.667608e+01
652,2000-02-10 05:52:58.743000,104.170000,2.827689e+01,2.965539e+01,2.926986e+01,2.861987e+01,2.694747e+01,2.667130e+01
653,2000-02-10 05:52:58.903000,104.330000,2.829671e+01,2.964234e+01,2.932221e+01,2.867912e+01,2.697422e+01,2.667036e+01
654,2000-02-10 05:52:59.063000,104.490000,2.836273e+01,2.974667e+01,2.931567e+01,2.863304e+01,2.695416e+01,2.668009e+01
655,2000-02-10 05:52:59.223000,104.650000,2.827028e+01,2.967495e+01,2.930912e+01,2.867253e+01,2.691402e+01,2.667866e+01
656,2000-02-10 05:52:59.384000,104.811000,2.832973e+01,2.966191e+01,2.938762e+01,2.867253e+01,2.694078e+01,2.667630e+01
657,2000-02-10 05:52:59.544000,104.971000,2.833633e+01,2.965539e+01,2.928949e+01,2.863962e+01,2.694078e+01,2.667718e+01
658,2000-02-10 05:52:59.704000,105.131000,2.827689e+01,2.966191e+01,2.928949e+01,2.858035e+01,2.694078e+01,2.668177e+01
659,2000-02-10 05:52:59.864000,105.291000,2.829010e+01,2.963581e+01,2.926331e+01,2.863304e+01,2.698759e+01,2.667793e+01
660,2000-02-10 05:53:00.024000,105.451000,2.829010e+01,2.961624e+01,2.936800e+01,2.869228e+01,2.701433e+01,2.667753e+01
661,2000-02-10 05:53:00.184000,105.611000,2.832973e+01,2.963581e+01,2.932221e+01,2.865279e+01,2.692740e+01,2.666619e+01
662,2000-02-10 05:53:00.344000,105.771000,2.836934e+01,2.964886e+01,2.930258e+01,2.866595e+01,2.698759e+01,2.666828e+01
663,2000-02-10 05:53:00.504000,105.931000,2.831652e+01,2.962929e+01,2.928295e+01,2.865279e+01,2.701433e+01,2.666536e+01
664,2000-02-10 05:53:00.664000,106.091000,2.829010e+01,2.959666e+01,2.930912e+01,2.875149e+01,2.690733e+01,2.666612e+01
665,2000-02-10 05:53:00.824000,106.251000,2.823724e+01,2.966191e+01,2.929604e+01,2.865279e+01,2.709451e+01,2.667082e+01
666,2000-02-10 05:53:00.984000,106.411000,2.826368e+01,2.972711e+01,2.934184e+01,2.867912e+01,2.701433e+01,2.667638e+01
667,2000-02-10 05:53:01.144000,106.571000,2.829010e+01,2.964886e+01,2.943992e+01,2.867912e+01,2.700765e+01,2.667960e+01
668,2000-02-10 05:53:01.304000,106.731000,2.836273e+01,2.960319e+01,2.932221e+01,2.865937e+01,2.701433e+01,2.667570e+01
669,2000-02-10 05:53:01.464000,106.891000,2.834293e+01,2.963581e+01,2.932221e+01,2.873176e+01,2.693409e+01,2.668061e+01
670,2000-02-10 05:53:01.624000,107.051000,2.840893e+01,2.966191e+01,2.931567e+01,2.880410e+01,2.695416e+01,2.668858e+01
671,2000-02-10 05:53:01.784000,107.211000,2.834953e+01,2.962277e+01,2.940070e+01,2.870544e+01,2.695416e+01,2.669181e+01
672,2000-02-10 05:53:01.944000,107.371000,2.836934e+01,2.969452e+01,2.935492e+01,2.868570e+01,2.704107e+01,2.669538e+01
673,2000-02-10 05:53:02.104000,107.531000,2.847489e+01,2.964234e+01,2.938108e+01,2.869228e+01,2.704107e+01,2.669431e+01
674,2000-02-10 05:53:02.264000,107.691000,2.833633e+01,2.964886e+01,2.940723e+01,2.867912e+01,2.701433e+01,2.670197e+01
675,2000-02-10 05:53:02.424000,107.851000,2.840893e+01,2.964886e+01,2.938108e+01,2.871202e+01,2.700765e+01,2.670319e+01
676,2000-02-10 05:53:02.584000,108.011000,2.832312e+01,2.964234e+01,2.935492e+01,2.867912e+01,2.699428e+01,2.670351e+01
677,2000-02-10 05:53:02.744000,108.171000,2.838254e+01,2.969452e+01,2.939416e+01,2.871202e+01,2.702770e+01,2.673791e+01
678,2000-02-10 05:53:02.904000,108.331000,2.834953e+01,2.980531e+01,2.940723e+01,2.873833e+01,2.702102e+01,2.675491e+01
679,2000-02-10 05:53:03.064000,108.491000,2.842872e+01,2.977273e+01,2.939416e+01,2.871202e+01,2.702770e+01,2.676143e+01
680,2000-02-10 05:53:03.224000,108.651000,2.837594e+01,2.970756e+01,2.934838e+01,2.871860e+01,2.703439e+01,2.675480e+01
681,2000-02-10 05:53:03.384000,108.811000,2.836273e+01,2.975970e+01,2.938762e+01,2.876464e+01,2.710119e+01,2.675690e+01
682,2000-02-10 05:53:03.544000,108.971000,2.839573e+01,2.970104e+01,2.946606e+01,2.874491e+01,2.709451e+01,2.676484e+01
683,2000-02-10 05:53:03.704000,109.131000,2.842213e+01,2.974015e+01,2.948566e+01,2.872518e+01,2.706111e+01,2.676404e+01
684,2000-02-10 05:53:03.864000,109.291000,2.842872e+01,2.974667e+01,2.937454e+01,2.877780e+01,2.705443e+01,2.676936e+01
685,2000-02-10 05:53:04.024000,109.451000,2.839573e+01,2.975319e+01,2.950526e+01,2.876464e+01,2.712123e+01,2.676643e+01
686,2000-02-10 05:53:04.184000,109.611000,2.836934e+01,2.975970e+01,2.949219e+01,2.871860e+01,2.714794e+01,2.676657e+01
687,2000-02-10 05:53:04.344000,109.771000,2.850786e+01,2.980531e+01,2.943992e+01,2.870544e+01,2.710119e+01,2.677426e+01
688,2000-02-10 05:53:04.504000,109.931000,2.844192e+01,2.972059e+01,2.939416e+01,2.867912e+01,2.714126e+01,2.677288e+01
689,2000-02-10 05:53:04.664000,110.091000,2.837594e+01,2.979879e+01,2.943992e+01,2.875807e+01,2.706779e+01,2.677168e+01
690,2000-02-10 05:53:04.824000,110.251000,2.838254e+01,2.972059e+01,2.943992e+01,2.879752e+01,2.708784e+01,2.676983e+01
691,2000-02-10 05:53:04.984000,110.411000,2.836273e+01,2.968147e+01,2.940070e+01,2.883696e+01,2.706111e+01,2.673918e+01
692,2000-02-10 05:53:05.144000,110.571000,2.840233e+01,2.966843e+01,2.939416e+01,2.875807e+01,2.700765e+01,2.672773e+01
693,2000-02-10 05:53:05.304000,110.731000,2.849467e+01,2.978576e+01,2.937454e+01,2.873176e+01,2.702770e+01,2.672756e+01
694,2000-02-10 05:53:05.464000,110.891000,2.843532e+01,2.977925e+01,2.936146e+01,2.872518e+01,2.710787e+01,2.673354e+01
695,2000-02-10 05:53:05.624000,111.051000,2.842872e+01,2.980531e+01,2.943338e+01,2.865937e+01,2.704775e+01,2.673104e+01
696,2000-02-10 05:53:05.784000,111.211000,2.844192e+01,2.975319e+01,2.937454e+01,2.871202e+01,2.700765e+01,2.674216e+01
697,2000-02-10 05:53:05.944000,111.371000,2.836273e+01,2.971408e+01,2.935492e+01,2.870544e+01,2.708116e+01,2.673689e+01
698,2000-02-10 05:53:06.104000,111.531000,2.838254e+01,2.980531e+01,2.940070e+01,2.873176e+01,2.700765e+01,2.673949e+01
699,2000-02-10 05:53:06.264000,111.691000,2.837594e+01,2.978576e+01,2.953791e+01,2.870544e+01,2.699428e+01,2.674090e+01
700,2000-02-10 05:53:06.424000,111.851000,2.838914e+01,2.977273e+01,2.951179e+01,2.879752e+01,2.702102e+01,2.674628e+01
701,2000-02-10 05:53:06.584000,112.011000,2.841553e+01,2.979879e+01,2.945952e+01,2.873176e+01,2.707448e+01,2.674616e+01
702,2000-02-10 05:53:06.744000,112.171000,2.832973e+01,2.976622e+01,2.939416e+01,2.875149e+01,2.707448e+01,2.674533e+01
703,2000-02-10 05:53:06.904000,112.331000,2.834953e+01,2.975970e+01,2.937454e+01,2.878437e+01,2.702102e+01,2.674150e+01
704,2000-02-10 05:53:07.064000,112.491000,2.835613e+01,2.974015e+01,2.942685e+01,2.881724e+01,2.715461e+01,2.677013e+01
705,2000-02-10 05:53:07.224000,112.651000,2.852104e+01,2.977273e+01,2.945299e+01,2.883696e+01,2.709451e+01,2.677780e+01
706,2000-02-10 05:53:07.384000,112.811000,2.837594e+01,2.980531e+01,2.944645e+01,2.876464e+01,2.712123e+01,2.677551e+01
707,2000-02-10 05:53:07.544000,112.971000,2.837594e+01,2.982485e+01,2.942031e+01,2.875807e+01,2.713458e+01,2.677752e+01
708,2000-02-10 05:53:07.704000,113.131000,2.844192e+01,2.980531e+01,2.942031e+01,2.874491e+01,2.702770e+01,2.678059e+01
709,2000-02-10 05:53:07.864000,113.291000,2.846830e+01,2.979228e+01,2.937454e+01,2.879095e+01,2.703439e+01,2.678217e+01
710,2000-02-10 05:53:08.024000,113.451000,2.858694e+01,2.981834e+01,2.946606e+01,2.875807e+01,2.706779e+01,2.678291e+01
711,2000-02-10 05:53:08.184000,113.611000,2.844851e+01,2.977925e+01,2.943992e+01,2.876464e+01,2.709451e+01,2.678095e+01
712,2000-02-10 05:53:08.344000,113.771000,2.854081e+01,2.974667e+01,2.943338e+01,2.876464e+01,2.706111e+01,2.676966e+01
713,2000-02-10 05:53:08.504000,113.931000,2.845511e+01,2.976622e+01,2.944645e+01,2.885668e+01,2.712791e+01,2.677407e+01
714,2000-02-10 05:53:08.664000,114.091000,2.844851e+01,2.976622e+01,2.947913e+01,2.872518e+01,2.711455e+01,2.677506e+01
715,2000-02-10 05:53:08.825000,114.252000,2.846170e+01,2.982485e+01,2.940070e+01,2.874491e+01,2.715461e+01,2.678239e+01
716,2000-02-10 05:53:08.985000,114.412000,2.842872e+01,2.977273e+01,2.949872e+01,2.875807e+01,2.708116e+01,2.678011e+01
717,2000-02-10 05:53:09.145000,114.572000,2.848149e+01,2.978576e+01,2.947259e+01,2.881067e+01,2.712123e+01,2.678004e+01
718,2000-02-10 05:53:09.305000,114.732000,2.853422e+01,2.986392e+01,2.940723e+01,2.874491e+01,2.709451e+01,2.678533e+01
719,2000-02-10 05:53:09.465000,114.892000,2.843532e+01,2.977925e+01,2.940723e+01,2.881724e+01,2.712123e+01,2.678442e+01
720,2000-02-10 05:53:09.625000,115.052000,2.848149e+01,2.982485e+01,2.944645e+01,2.885011e+01,2.712123e+01,2.678285e+01
721,2000-02-10 05:53:09.785000,115.212000,2.844192e+01,2.978576e+01,2.945952e+01,2.885668e+01,2.709451e+01,2.678146e+01
722,2000-02-10 05:53:09.945000,115.372000,2.842213e+01,2.974015e+01,2.950526e+01,2.879752e+01,2.704775e+01,2.678466e+01
723,2000-02-10 05:53:10.105000,115.532000,2.838914e+01,2.978576e+01,2.945299e+01,2.879752e+01,2.707448e+01,2.678288e+01
724,2000-02-10 05:53:10.265000,115.692000,2.841553e+01,2.978576e+01,2.945952e+01,2.876464e+01,2.708116e+01,2.678563e+01
725,2000-02-10 05:53:10.425000,115.852000,2.844851e+01,2.980531e+01,2.943992e+01,2.874491e+01,2.703439e+01,2.678077e+01
726,2000-02-10 05:53:10.585000,116.012000,2.842872e+01,2.980531e+01,2.943992e+01,2.872518e+01,2.706779e+01,2.676598e+01
727,2000-02-10 05:53:10.745000,116.172000,2.845511e+01,2.980531e+01,2.942031e+01,2.876464e+01,2.702102e+01,2.674563e+01
728,2000-02-10 05:53:10.905000,116.332000,2.840233e+01,2.981834e+01,2.942685e+01,2.873176e+01,2.713458e+01,2.674635e+01
729,2000-02-10 05:53:11.065000,116.492000,2.842872e+01,2.981834e+01,2.943992e+01,2.878437e+01,2.704107e+01,2.675243e+01
730,2000-02-10 05:53:11.225000,116.652000,2.845511e+01,2.983787e+01,2.949872e+01,2.869886e+01,2.710787e+01,2.675354e+01
731,2000-02-10 05:53:11.385000,116.812000,2.845511e+01,2.971408e+01,2.947259e+01,2.870544e+01,2.704107e+01,2.675356e+01
732,2000-02-10 05:53:11.545000,116.972000,2.838254e+01,2.975970e+01,2.956403e+01,2.875149e+01,2.708784e+01,2.675916e+01
733,2000-02-10 05:53:11.705000,117.132000,2.842213e+01,2.978576e+01,2.947913e+01,2.872518e+01,2.711455e+01,2.675523e+01
734,2000-02-10 05:53:11.865000,117.292000,2.842213e+01,2.977273e+01,2.947913e+01,2.873833e+01,2.700765e+01,2.675548e+01
735,2000-02-10 05:53:12.025000,117.452000,2.836273e+01,2.975319e+01,2.943338e+01,2.877122e+01,2.706111e+01,2.675548e+01
736,2000-02-10 05:53:12.185000,117.612000,2.840233e+01,2.977273e+01,2.946606e+01,2.878437e+01,2.708116e+01,2.675496e+01
737,2000-02-10 05:53:12.345000,117.772000,2.838914e+01,2.975970e+01,2.939416e+01,2.881067e+01,2.707448e+01,2.675637e+01
738,2000-02-10 05:53:12.505000,117.932000,2.837594e+01,2.986392e+01,2.940070e+01,2.880410e+01,2.711455e+01,2.676168e+01
739,2000-02-10 05:53:12.665000,118.092000,2.838914e+01,2.971408e+01,2.948566e+01,2.873176e+01,2.712123e+01,2.674973e+01
740,2000-02-10 05:53:12.825000,118.252000,2.844192e+01,2.974667e+01,2.942031e+01,2.871202e+01,2.700097e+01,2.674388e+01
741,2000-02-10 05:53:12.985000,118.412000,2.848808e+01,2.988345e+01,2.940723e+01,2.872518e+01,2.702102e+01,2.674693e+01
742,2000-02-10 05:53:13.145000,118.572000,2.837594e+01,2.975970e+01,2.944645e+01,2.879752e+01,2.700097e+01,2.674662e+01
743,2000-02-10 05:53:13.305000,118.732000,2.842213e+01,2.987043e+01,2.943992e+01,2.873176e+01,2.702770e+01,2.675794e+01
744,2000-02-10 05:53:13.465000,118.892000,2.851445e+01,2.973363e+01,2.939416e+01,2.875149e+01,2.702770e+01,2.675071e+01
745,2000-02-10 05:53:13.625000,119.052000,2.844192e+01,2.982485e+01,2.942685e+01,2.876464e+01,2.708116e+01,2.675976e+01
746,2000-02-10 05:53:13.785000,119.212000,2.841553e+01,2.970756e+01,2.940070e+01,2.873833e+01,2.706779e+01,2.674826e+01
747,2000-02-10 05:53:13.945000,119.372000,2.837594e+01,2.970756e+01,2.938762e+01,2.865937e+01,2.702102e+01,2.673663e+01
748,2000-02-10 05:53:14.105000,119.532000,2.838254e+01,2.977925e+01,2.943338e+01,2.871860e+01,2.698091e+01,2.674352e+01
749,2000-02-10 05:53:14.265000,119.692000,2.845511e+01,2.972711e+01,2.947913e+01,2.874491e+01,2.696753e+01,2.674479e+01
750,2000-02-10 05:53:14.425000,119.852000,2.843532e+01,2.971408e+01,2.935492e+01,2.878437e+01,2.700765e+01,2.674768e+01
751,2000-02-10 05:53:14.585000,120.012000,2.844851e+01,2.970756e+01,2.941377e+01,2.878437e+01,2.699428e+01,2.675183e+01
752,2000-02-10 05:53:14.745000,120.172000,2.840893e+01,2.976622e+01,2.943992e+01,2.875149e+01,2.702102e+01,2.675578e+01
753,2000-02-10 05:53:14.905000,120.332000,2.837594e+01,2.975970e+01,2.942685e+01,2.875149e+01,2.708784e+01,2.678916e+01
754,2000-02-10 05:53:15.065000,120.492000,2.848149e+01,2.979228e+01,2.950526e+01,2.878437e+01,2.714126e+01,2.680911e+01
755,2000-02-10 05:53:15.225000,120.652000,2.847489e+01,2.982485e+01,2.949872e+01,2.875149e+01,2.717464e+01,2.680239e+01
756,2000-02-10 05:53:15.385000,120.812000,2.844851e+01,2.983136e+01,2.946606e+01,2.875807e+01,2.718798e+01,2.680691e+01
757,2000-02-10 05:53:15.545000,120.972000,2.844192e+01,2.981182e+01,2.950526e+01,2.882382e+01,2.708116e+01,2.680624e+01
758,2000-02-10 05:53:15.705000,121.132000,2.854081e+01,2.990948e+01,2.953138e+01,2.880410e+01,2.721468e+01,2.681051e+01
759,2000-02-10 05:53:15.865000,121.292000,2.850786e+01,2.978576e+01,2.945952e+01,2.885011e+01,2.704775e+01,2.681233e+01
760,2000-02-10 05:53:16.025000,121.452000,2.844851e+01,2.984439e+01,2.943338e+01,2.884353e+01,2.712791e+01,2.681598e+01
761,2000-02-10 05:53:16.185000,121.612000,2.844851e+01,2.981182e+01,2.949219e+01,2.877780e+01,2.702770e+01,2.680864e+01
762,2000-02-10 05:53:16.345000,121.772000,2.841553e+01,2.981834e+01,2.943992e+01,2.883696e+01,2.706111e+01,2.681119e+01
763,2000-02-10 05:53:16.505000,121.932000,2.849467e+01,2.977273e+01,2.943992e+01,2.884353e+01,2.711455e+01,2.681307e+01
764,2000-02-10 05:53:16.665000,122.092000,2.842213e+01,2.984439e+01,2.945299e+01,2.882382e+01,2.710119e+01,2.681772e+01
765,2000-02-10 05:53:16.825000,122.252000,2.851445e+01,2.988345e+01,2.945952e+01,2.873833e+01,2.705443e+01,2.682112e+01
766,2000-02-10 05:53:16.985000,122.412000,2.844192e+01,2.981834e+01,2.943338e+01,2.897489e+01,2.704775e+01,2.680749e+01
767,2000-02-10 05:53:17.147000,122.574000,2.842872e+01,2.987043e+01,2.939416e+01,2.882382e+01,2.702102e+01,2.680439e+01
768,2000-02-10 05:53:17.307000,122.734000,2.840893e+01,2.980531e+01,2.945299e+01,2.881067e+01,2.706779e+01,2.680592e+01
769,2000-02-10 05:53:17.467000,122.894000,2.846170e+01,2.989647e+01,2.940723e+01,2.885668e+01,2.711455e+01,2.680326e+01
770,2000-02-10 05:53:17.627000,123.054000,2.849467e+01,2.975970e+01,2.940070e+01,2.885668e+01,2.704107e+01,2.679731e+01
771,2000-02-10 05:53:17.787000,123.214000,2.848149e+01,2.977925e+01,2.945952e+01,2.885668e+01,2.706111e+01,2.679263e+01
772,2000-02-10 05:53:17.947000,123.374000,2.844851e+01,2.981834e+01,2.942031e+01,2.891580e+01,2.707448e+01,2.678986e+01
