frame,abstime,reltime,april16_microphoneBoardD_2.seq:Rectangle 1 [C]:max,april16_microphoneBoardD_2.seq:Polygon 1 [C]:max,april16_microphoneBoardD_2.seq:Rectangle 2 [C]:max,april16_microphoneBoardD_2.seq:Rectangle 3 [C]:max,april16_microphoneBoardD_2.seq:Rectangle 4 [C]:max,april16_microphoneBoardD_2.seq:Rectangle 5 [C]:mean
427,2000-02-16 05:35:28.887000,68.168000,2.703439e+01,2.754775e+01,2.793945e+01,2.744128e+01,2.566224e+01,2.532934e+01
428,2000-02-16 05:35:29.047000,68.328000,2.701433e+01,2.752779e+01,2.799907e+01,2.741464e+01,2.566900e+01,2.532838e+01
429,2000-02-16 05:35:29.207000,68.488000,2.699428e+01,2.754110e+01,2.797920e+01,2.746125e+01,2.576373e+01,2.532636e+01
430,2000-02-16 05:35:29.367000,68.648000,2.699428e+01,2.751449e+01,2.797257e+01,2.749452e+01,2.582459e+01,2.533678e+01
431,2000-02-16 05:35:29.527000,68.808000,2.706111e+01,2.761424e+01,2.802556e+01,2.750118e+01,2.568931e+01,2.532885e+01
432,2000-02-16 05:35:29.687000,68.968000,2.705443e+01,2.751449e+01,2.797257e+01,2.752114e+01,2.572991e+01,2.532850e+01
433,2000-02-16 05:35:29.847000,69.128000,2.701433e+01,2.756105e+01,2.796595e+01,2.747456e+01,2.571638e+01,2.533567e+01
434,2000-02-16 05:35:30.007000,69.288000,2.698091e+01,2.752114e+01,2.795932e+01,2.744128e+01,2.583135e+01,2.533946e+01
435,2000-02-16 05:35:30.167000,69.448000,2.700765e+01,2.755440e+01,2.803880e+01,2.747456e+01,2.575021e+01,2.533610e+01
436,2000-02-16 05:35:30.327000,69.608000,2.700765e+01,2.752114e+01,2.798582e+01,2.749452e+01,2.575021e+01,2.534215e+01
437,2000-02-16 05:35:30.487000,69.768000,2.703439e+01,2.760094e+01,2.797920e+01,2.740132e+01,2.573668e+01,2.532887e+01
438,2000-02-16 05:35:30.647000,69.928000,2.695416e+01,2.758765e+01,2.799245e+01,2.737468e+01,2.575697e+01,2.530698e+01
439,2000-02-16 05:35:30.807000,70.088000,2.693409e+01,2.750118e+01,2.791956e+01,2.738800e+01,2.574344e+01,2.530262e+01
440,2000-02-16 05:35:30.967000,70.248000,2.705443e+01,2.751449e+01,2.795932e+01,2.741464e+01,2.579755e+01,2.530245e+01
441,2000-02-16 05:35:31.127000,70.408000,2.698091e+01,2.755440e+01,2.793282e+01,2.743462e+01,2.570961e+01,2.530305e+01
442,2000-02-16 05:35:31.287000,70.568000,2.698091e+01,2.754110e+01,2.807190e+01,2.739466e+01,2.574344e+01,2.530421e+01
443,2000-02-16 05:35:31.447000,70.728000,2.697422e+01,2.751449e+01,2.800569e+01,2.740132e+01,2.574344e+01,2.530132e+01
444,2000-02-16 05:35:31.607000,70.888000,2.699428e+01,2.748787e+01,2.800569e+01,2.736802e+01,2.578402e+01,2.530470e+01
445,2000-02-16 05:35:31.767000,71.048000,2.705443e+01,2.754775e+01,2.800569e+01,2.741464e+01,2.566900e+01,2.530179e+01
446,2000-02-16 05:35:31.927000,71.208000,2.699428e+01,2.749452e+01,2.802556e+01,2.736802e+01,2.564869e+01,2.530597e+01
447,2000-02-16 05:35:32.087000,71.368000,2.696085e+01,2.751449e+01,2.793945e+01,2.742130e+01,2.567577e+01,2.530573e+01
448,2000-02-16 05:35:32.247000,71.528000,2.693409e+01,2.756105e+01,2.795270e+01,2.744793e+01,2.572315e+01,2.529945e+01
449,2000-02-16 05:35:32.407000,71.688000,2.694078e+01,2.749452e+01,2.799907e+01,2.739466e+01,2.566900e+01,2.529624e+01
450,2000-02-16 05:35:32.567000,71.848000,2.695416e+01,2.772054e+01,2.804542e+01,2.742796e+01,2.569608e+01,2.532826e+01
451,2000-02-16 05:35:32.727000,72.008000,2.712791e+01,2.752779e+01,2.800569e+01,2.749452e+01,2.575697e+01,2.534980e+01
452,2000-02-16 05:35:32.887000,72.168000,2.697422e+01,2.761424e+01,2.806528e+01,2.744793e+01,2.585838e+01,2.535409e+01
453,2000-02-16 05:35:33.047000,72.328000,2.696085e+01,2.772054e+01,2.806528e+01,2.749452e+01,2.571638e+01,2.535370e+01
454,2000-02-16 05:35:33.207000,72.488000,2.705443e+01,2.762753e+01,2.804542e+01,2.744793e+01,2.570961e+01,2.535287e+01
455,2000-02-16 05:35:33.367000,72.648000,2.709451e+01,2.755440e+01,2.803880e+01,2.744128e+01,2.588541e+01,2.535406e+01
456,2000-02-16 05:35:33.527000,72.808000,2.705443e+01,2.763418e+01,2.807852e+01,2.746790e+01,2.574344e+01,2.535119e+01
457,2000-02-16 05:35:33.687000,72.968000,2.705443e+01,2.764747e+01,2.804542e+01,2.746125e+01,2.571638e+01,2.538118e+01
458,2000-02-16 05:35:33.847000,73.128000,2.706111e+01,2.764747e+01,2.805866e+01,2.752114e+01,2.589892e+01,2.540092e+01
459,2000-02-16 05:35:34.007000,73.288000,2.710787e+01,2.776701e+01,2.805204e+01,2.750118e+01,2.577050e+01,2.540087e+01
460,2000-02-16 05:35:34.167000,73.448000,2.713458e+01,2.758765e+01,2.812484e+01,2.746125e+01,2.572315e+01,2.539991e+01
461,2000-02-16 05:35:34.327000,73.608000,2.706779e+01,2.764082e+01,2.811161e+01,2.751449e+01,2.578402e+01,2.540411e+01
462,2000-02-16 05:35:34.487000,73.768000,2.708784e+01,2.761424e+01,2.811822e+01,2.753444e+01,2.581107e+01,2.540100e+01
463,2000-02-16 05:35:34.648000,73.929000,2.706779e+01,2.761424e+01,2.801232e+01,2.746790e+01,2.577050e+01,2.540243e+01
464,2000-02-16 05:35:34.807000,74.088000,2.706111e+01,2.758100e+01,2.814468e+01,2.748787e+01,2.579078e+01,2.540539e+01
465,2000-02-16 05:35:34.967000,74.248000,2.710787e+01,2.759429e+01,2.807190e+01,2.748787e+01,2.581783e+01,2.540993e+01
466,2000-02-16 05:35:35.127000,74.408000,2.711455e+01,2.771390e+01,2.819759e+01,2.748787e+01,2.579078e+01,2.541066e+01
467,2000-02-16 05:35:35.287000,74.568000,2.715461e+01,2.770725e+01,2.811822e+01,2.750118e+01,2.575021e+01,2.540853e+01
468,2000-02-16 05:35:35.448000,74.729000,2.706111e+01,2.760759e+01,2.812484e+01,2.754110e+01,2.579078e+01,2.540524e+01
469,2000-02-16 05:35:35.608000,74.889000,2.728137e+01,2.770725e+01,2.809837e+01,2.752779e+01,2.579078e+01,2.540367e+01
470,2000-02-16 05:35:35.768000,75.049000,2.704775e+01,2.765411e+01,2.813807e+01,2.753444e+01,2.582459e+01,2.540495e+01
471,2000-02-16 05:35:35.928000,75.209000,2.709451e+01,2.764082e+01,2.807190e+01,2.752779e+01,2.580431e+01,2.539979e+01
472,2000-02-16 05:35:36.088000,75.369000,2.706111e+01,2.758100e+01,2.810499e+01,2.748787e+01,2.575697e+01,2.539988e+01
473,2000-02-16 05:35:36.248000,75.529000,2.705443e+01,2.765411e+01,2.810499e+01,2.752114e+01,2.582459e+01,2.539911e+01
474,2000-02-16 05:35:36.408000,75.689000,2.706779e+01,2.766740e+01,2.809837e+01,2.754775e+01,2.579078e+01,2.538183e+01
475,2000-02-16 05:35:36.568000,75.849000,2.704107e+01,2.762753e+01,2.801894e+01,2.751449e+01,2.577726e+01,2.537949e+01
476,2000-02-16 05:35:36.728000,76.009000,2.704107e+01,2.762088e+01,2.806528e+01,2.746125e+01,2.583135e+01,2.537662e+01
477,2000-02-16 05:35:36.888000,76.169000,2.703439e+01,2.762753e+01,2.811822e+01,2.752779e+01,2.581107e+01,2.537884e+01
478,2000-02-16 05:35:37.048000,76.329000,2.706111e+01,2.763418e+01,2.808514e+01,2.752779e+01,2.572315e+01,2.537298e+01
479,2000-02-16 05:35:37.208000,76.489000,2.707448e+01,2.766740e+01,2.803218e+01,2.750118e+01,2.574344e+01,2.538070e+01
480,2000-02-16 05:35:37.368000,76.649000,2.705443e+01,2.764747e+01,2.797920e+01,2.750118e+01,2.576373e+01,2.537684e+01
481,2000-02-16 05:35:37.528000,76.809000,2.708784e+01,2.764747e+01,2.799245e+01,2.766076e+01,2.577726e+01,2.538269e+01
482,2000-02-16 05:35:37.688000,76.969000,2.706779e+01,2.765411e+01,2.801232e+01,2.753444e+01,2.577726e+01,2.537687e+01
483,2000-02-16 05:35:37.848000,77.129000,2.708784e+01,2.758765e+01,2.806528e+01,2.747456e+01,2.573668e+01,2.538210e+01
484,2000-02-16 05:35:38.008000,77.289000,2.704107e+01,2.765411e+01,2.806528e+01,2.747456e+01,2.579078e+01,2.538365e+01
485,2000-02-16 05:35:38.168000,77.449000,2.704775e+01,2.760094e+01,2.809176e+01,2.750783e+01,2.575697e+01,2.538154e+01
486,2000-02-16 05:35:38.328000,77.609000,2.703439e+01,2.758100e+01,2.808514e+01,2.752779e+01,2.571638e+01,2.537296e+01
487,2000-02-16 05:35:38.488000,77.769000,2.708116e+01,2.760094e+01,2.801894e+01,2.752114e+01,2.570961e+01,2.539665e+01
488,2000-02-16 05:35:38.648000,77.929000,2.715461e+01,2.766740e+01,2.813807e+01,2.755440e+01,2.580431e+01,2.545040e+01
489,2000-02-16 05:35:38.808000,78.089000,2.722802e+01,2.774709e+01,2.825707e+01,2.770061e+01,2.585162e+01,2.547532e+01
490,2000-02-16 05:35:38.968000,78.249000,2.714794e+01,2.768733e+01,2.813807e+01,2.770725e+01,2.591918e+01,2.547631e+01
491,2000-02-16 05:35:39.128000,78.409000,2.720800e+01,2.774046e+01,2.814468e+01,2.762088e+01,2.585838e+01,2.547746e+01
492,2000-02-16 05:35:39.288000,78.569000,2.719466e+01,2.768733e+01,2.814468e+01,2.763418e+01,2.583135e+01,2.547976e+01
493,2000-02-16 05:35:39.448000,78.729000,2.715461e+01,2.776037e+01,2.817114e+01,2.756770e+01,2.583811e+01,2.547233e+01
494,2000-02-16 05:35:39.608000,78.889000,2.716129e+01,2.770725e+01,2.820420e+01,2.761424e+01,2.583135e+01,2.547557e+01
495,2000-02-16 05:35:39.768000,79.049000,2.724803e+01,2.770061e+01,2.819097e+01,2.764082e+01,2.582459e+01,2.547614e+01
496,2000-02-16 05:35:39.928000,79.209000,2.720800e+01,2.777365e+01,2.818436e+01,2.762753e+01,2.582459e+01,2.547920e+01
497,2000-02-16 05:35:40.088000,79.369000,2.721468e+01,2.777365e+01,2.817775e+01,2.756770e+01,2.585162e+01,2.547605e+01
498,2000-02-16 05:35:40.248000,79.529000,2.716796e+01,2.768069e+01,2.817114e+01,2.760759e+01,2.582459e+01,2.547652e+01
499,2000-02-16 05:35:40.408000,79.689000,2.712791e+01,2.767404e+01,2.816452e+01,2.760094e+01,2.579755e+01,2.547776e+01
500,2000-02-16 05:35:40.568000,79.849000,2.720800e+01,2.771390e+01,2.815130e+01,2.756770e+01,2.581107e+01,2.547868e+01
501,2000-02-16 05:35:40.728000,80.009000,2.714794e+01,2.776701e+01,2.817775e+01,2.769397e+01,2.582459e+01,2.546157e+01
502,2000-02-16 05:35:40.888000,80.169000,2.716796e+01,2.768069e+01,2.815130e+01,2.758765e+01,2.583811e+01,2.545782e+01
503,2000-02-16 05:35:41.048000,80.329000,2.715461e+01,2.769397e+01,2.813807e+01,2.757435e+01,2.583135e+01,2.545409e+01
504,2000-02-16 05:35:41.208000,80.489000,2.712123e+01,2.768733e+01,2.816452e+01,2.768069e+01,2.590567e+01,2.546040e+01
505,2000-02-16 05:35:41.368000,80.649000,2.712123e+01,2.766740e+01,2.815791e+01,2.756770e+01,2.586514e+01,2.545420e+01
506,2000-02-16 05:35:41.528000,80.809000,2.716796e+01,2.771390e+01,2.819759e+01,2.758765e+01,2.581783e+01,2.545180e+01
507,2000-02-16 05:35:41.688000,80.969000,2.716129e+01,2.770061e+01,2.814468e+01,2.762088e+01,2.579078e+01,2.545771e+01
508,2000-02-16 05:35:41.850000,81.131000,2.718131e+01,2.768733e+01,2.815791e+01,2.763418e+01,2.584487e+01,2.546175e+01
509,2000-02-16 05:35:42.008000,81.289000,2.712791e+01,2.767404e+01,2.817775e+01,2.761424e+01,2.578402e+01,2.545589e+01
510,2000-02-16 05:35:42.168000,81.449000,2.716129e+01,2.778028e+01,2.819097e+01,2.762088e+01,2.579755e+01,2.546113e+01
511,2000-02-16 05:35:42.328000,81.609000,2.718131e+01,2.780019e+01,2.817775e+01,2.758765e+01,2.578402e+01,2.546195e+01
512,2000-02-16 05:35:42.488000,81.769000,2.716796e+01,2.764082e+01,2.817775e+01,2.761424e+01,2.577726e+01,2.545735e+01
513,2000-02-16 05:35:42.648000,81.929000,2.711455e+01,2.772054e+01,2.818436e+01,2.756105e+01,2.577726e+01,2.545416e+01
514,2000-02-16 05:35:42.808000,82.089000,2.722802e+01,2.776037e+01,2.827689e+01,2.764747e+01,2.586514e+01,2.552074e+01
515,2000-02-16 05:35:42.968000,82.249000,2.720133e+01,2.794607e+01,2.818436e+01,2.763418e+01,2.585162e+01,2.552427e+01
516,2000-02-16 05:35:43.128000,82.409000,2.720133e+01,2.781346e+01,2.821742e+01,2.767404e+01,2.597994e+01,2.552880e+01
517,2000-02-16 05:35:43.288000,82.569000,2.725470e+01,2.774046e+01,2.821742e+01,2.760759e+01,2.590567e+01,2.552425e+01
518,2000-02-16 05:35:43.448000,82.729000,2.726804e+01,2.776037e+01,2.823063e+01,2.763418e+01,2.602044e+01,2.553063e+01
519,2000-02-16 05:35:43.608000,82.889000,2.728804e+01,2.778028e+01,2.826368e+01,2.769397e+01,2.600694e+01,2.553497e+01
520,2000-02-16 05:35:43.768000,83.049000,2.734803e+01,2.775373e+01,2.829010e+01,2.768069e+01,2.587189e+01,2.554091e+01
521,2000-02-16 05:35:43.928000,83.209000,2.733470e+01,2.775373e+01,2.825707e+01,2.760759e+01,2.590567e+01,2.553843e+01
522,2000-02-16 05:35:44.088000,83.369000,2.717464e+01,2.774046e+01,2.819759e+01,2.769397e+01,2.587189e+01,2.553041e+01
523,2000-02-16 05:35:44.248000,83.529000,2.732137e+01,2.775373e+01,2.818436e+01,2.769397e+01,2.589892e+01,2.553257e+01
524,2000-02-16 05:35:44.408000,83.689000,2.732804e+01,2.773382e+01,2.816452e+01,2.758765e+01,2.582459e+01,2.548785e+01
525,2000-02-16 05:35:44.568000,83.849000,2.727470e+01,2.775373e+01,2.821742e+01,2.758100e+01,2.589216e+01,2.550120e+01
526,2000-02-16 05:35:44.728000,84.009000,2.724803e+01,2.771390e+01,2.817114e+01,2.762753e+01,2.587865e+01,2.550431e+01
527,2000-02-16 05:35:44.888000,84.169000,2.720133e+01,2.787316e+01,2.822403e+01,2.758100e+01,2.587865e+01,2.550168e+01
528,2000-02-16 05:35:45.049000,84.330000,2.720133e+01,2.775373e+01,2.823724e+01,2.766076e+01,2.591918e+01,2.550317e+01
529,2000-02-16 05:35:45.209000,84.490000,2.724136e+01,2.769397e+01,2.829671e+01,2.761424e+01,2.587865e+01,2.549914e+01
530,2000-02-16 05:35:45.369000,84.650000,2.723469e+01,2.772054e+01,2.823724e+01,2.758765e+01,2.589892e+01,2.549865e+01
531,2000-02-16 05:35:45.529000,84.810000,2.722135e+01,2.771390e+01,2.815791e+01,2.762088e+01,2.586514e+01,2.549492e+01
532,2000-02-16 05:35:45.689000,84.970000,2.722135e+01,2.772054e+01,2.817775e+01,2.761424e+01,2.596644e+01,2.549382e+01
533,2000-02-16 05:35:45.849000,85.130000,2.721468e+01,2.788642e+01,2.817114e+01,2.768069e+01,2.588541e+01,2.549592e+01
534,2000-02-16 05:35:46.009000,85.290000,2.724136e+01,2.773382e+01,2.819097e+01,2.760094e+01,2.606765e+01,2.549241e+01
535,2000-02-16 05:35:46.169000,85.450000,2.718798e+01,2.772054e+01,2.815791e+01,2.770061e+01,2.600019e+01,2.549143e+01
536,2000-02-16 05:35:46.329000,85.610000,2.714794e+01,2.775373e+01,2.815130e+01,2.761424e+01,2.592593e+01,2.549464e+01
537,2000-02-16 05:35:46.489000,85.770000,2.720133e+01,2.772054e+01,2.818436e+01,2.766740e+01,2.597319e+01,2.549685e+01
538,2000-02-16 05:35:46.649000,85.930000,2.720800e+01,2.769397e+01,2.818436e+01,2.764082e+01,2.597994e+01,2.547146e+01
539,2000-02-16 05:35:46.809000,86.090000,2.717464e+01,2.772054e+01,2.821081e+01,2.766076e+01,2.591243e+01,2.547541e+01
540,2000-02-16 05:35:46.969000,86.250000,2.729471e+01,2.781346e+01,2.819097e+01,2.767404e+01,2.589216e+01,2.547155e+01
541,2000-02-16 05:35:47.129000,86.410000,2.724803e+01,2.775373e+01,2.816452e+01,2.764747e+01,2.587865e+01,2.546918e+01
542,2000-02-16 05:35:47.289000,86.570000,2.714794e+01,2.772718e+01,2.819097e+01,2.766740e+01,2.581783e+01,2.546814e+01
543,2000-02-16 05:35:47.449000,86.730000,2.720133e+01,2.767404e+01,2.825707e+01,2.762753e+01,2.589892e+01,2.546105e+01
544,2000-02-16 05:35:47.609000,86.890000,2.718131e+01,2.771390e+01,2.825707e+01,2.761424e+01,2.583811e+01,2.545959e+01
545,2000-02-16 05:35:47.769000,87.050000,2.716796e+01,2.771390e+01,2.818436e+01,2.757435e+01,2.592593e+01,2.546585e+01
546,2000-02-16 05:35:47.929000,87.210000,2.718131e+01,2.776037e+01,2.817114e+01,2.766740e+01,2.594619e+01,2.546681e+01
547,2000-02-16 05:35:48.089000,87.370000,2.719466e+01,2.768733e+01,2.815130e+01,2.758765e+01,2.583811e+01,2.546300e+01
548,2000-02-16 05:35:48.249000,87.530000,2.716129e+01,2.774709e+01,2.819759e+01,2.757435e+01,2.593944e+01,2.545900e+01
549,2000-02-16 05:35:48.409000,87.690000,2.730137e+01,2.770725e+01,2.822403e+01,2.756770e+01,2.597319e+01,2.546239e+01
550,2000-02-16 05:35:48.569000,87.850000,2.719466e+01,2.769397e+01,2.814468e+01,2.762753e+01,2.598669e+01,2.546027e+01
551,2000-02-16 05:35:48.729000,88.010000,2.721468e+01,2.773382e+01,2.814468e+01,2.764747e+01,2.608114e+01,2.546659e+01
552,2000-02-16 05:35:48.889000,88.170000,2.716129e+01,2.769397e+01,2.817114e+01,2.762753e+01,2.601369e+01,2.546904e+01
553,2000-02-16 05:35:49.049000,88.330000,2.720133e+01,2.772054e+01,2.813145e+01,2.764747e+01,2.592593e+01,2.546654e+01
554,2000-02-16 05:35:49.209000,88.490000,2.715461e+01,2.773382e+01,2.816452e+01,2.760759e+01,2.610811e+01,2.547058e+01
555,2000-02-16 05:35:49.369000,88.650000,2.719466e+01,2.774046e+01,2.820420e+01,2.758100e+01,2.583811e+01,2.546499e+01
556,2000-02-16 05:35:49.529000,88.810000,2.714794e+01,2.766076e+01,2.819759e+01,2.758765e+01,2.588541e+01,2.545899e+01
557,2000-02-16 05:35:49.689000,88.970000,2.719466e+01,2.771390e+01,2.819759e+01,2.756105e+01,2.588541e+01,2.546300e+01
558,2000-02-16 05:35:49.849000,89.130000,2.720133e+01,2.772718e+01,2.818436e+01,2.768733e+01,2.586514e+01,2.546264e+01
559,2000-02-16 05:35:50.009000,89.290000,2.723469e+01,2.771390e+01,2.822403e+01,2.761424e+01,2.585162e+01,2.547209e+01
560,2000-02-16 05:35:50.169000,89.450000,2.713458e+01,2.773382e+01,2.817114e+01,2.764082e+01,2.585838e+01,2.547435e+01
561,2000-02-16 05:35:50.329000,89.610000,2.718798e+01,2.782673e+01,2.821081e+01,2.762088e+01,2.589216e+01,2.547705e+01
562,2000-02-16 05:35:50.489000,89.770000,2.716129e+01,2.768069e+01,2.821081e+01,2.764082e+01,2.587189e+01,2.547299e+01
563,2000-02-16 05:35:50.649000,89.930000,2.721468e+01,2.769397e+01,2.821081e+01,2.762753e+01,2.588541e+01,2.547173e+01
564,2000-02-16 05:35:50.809000,90.090000,2.716796e+01,2.778028e+01,2.817775e+01,2.760094e+01,2.589892e+01,2.547353e+01
565,2000-02-16 05:35:50.969000,90.250000,2.718798e+01,2.768733e+01,2.816452e+01,2.758765e+01,2.585838e+01,2.546689e+01
566,2000-02-16 05:35:51.129000,90.410000,2.719466e+01,2.771390e+01,2.821742e+01,2.766740e+01,2.588541e+01,2.546702e+01
567,2000-02-16 05:35:51.289000,90.570000,2.725470e+01,2.771390e+01,2.817114e+01,2.761424e+01,2.581783e+01,2.546237e+01
568,2000-02-16 05:35:51.449000,90.730000,2.717464e+01,2.774046e+01,2.815130e+01,2.757435e+01,2.582459e+01,2.545870e+01
569,2000-02-16 05:35:51.609000,90.890000,2.718798e+01,2.771390e+01,2.823063e+01,2.755440e+01,2.595969e+01,2.546628e+01
570,2000-02-16 05:35:51.769000,91.050000,2.720800e+01,2.768733e+01,2.821742e+01,2.762753e+01,2.587189e+01,2.546969e+01
571,2000-02-16 05:35:51.929000,91.210000,2.716796e+01,2.770725e+01,2.813807e+01,2.766076e+01,2.579755e+01,2.546586e+01
572,2000-02-16 05:35:52.089000,91.370000,2.712123e+01,2.767404e+01,2.820420e+01,2.762088e+01,2.584487e+01,2.546894e+01
573,2000-02-16 05:35:52.249000,91.530000,2.720800e+01,2.771390e+01,2.815130e+01,2.766740e+01,2.583811e+01,2.546587e+01
574,2000-02-16 05:35:52.409000,91.690000,2.722135e+01,2.770061e+01,2.825046e+01,2.771390e+01,2.587865e+01,2.550042e+01
575,2000-02-16 05:35:52.569000,91.850000,2.720133e+01,2.774709e+01,2.815130e+01,2.771390e+01,2.581107e+01,2.550340e+01
576,2000-02-16 05:35:52.729000,92.010000,2.717464e+01,2.780683e+01,2.820420e+01,2.762088e+01,2.586514e+01,2.550228e+01
577,2000-02-16 05:35:52.889000,92.170000,2.723469e+01,2.772054e+01,2.819759e+01,2.766076e+01,2.587189e+01,2.549443e+01
578,2000-02-16 05:35:53.049000,92.330000,2.720800e+01,2.772054e+01,2.821742e+01,2.762088e+01,2.585162e+01,2.549997e+01
579,2000-02-16 05:35:53.209000,92.490000,2.722135e+01,2.782010e+01,2.815130e+01,2.762753e+01,2.588541e+01,2.550252e+01
580,2000-02-16 05:35:53.369000,92.650000,2.721468e+01,2.777365e+01,2.815130e+01,2.768733e+01,2.583135e+01,2.550413e+01
581,2000-02-16 05:35:53.529000,92.810000,2.724136e+01,2.771390e+01,2.817114e+01,2.764747e+01,2.587189e+01,2.550139e+01
582,2000-02-16 05:35:53.689000,92.970000,2.725470e+01,2.772054e+01,2.822403e+01,2.767404e+01,2.586514e+01,2.549677e+01
583,2000-02-16 05:35:53.849000,93.130000,2.720800e+01,2.778692e+01,2.823063e+01,2.763418e+01,2.589892e+01,2.549244e+01
584,2000-02-16 05:35:54.009000,93.290000,2.722135e+01,2.774046e+01,2.819097e+01,2.765411e+01,2.584487e+01,2.549727e+01
585,2000-02-16 05:35:54.169000,93.450000,2.718798e+01,2.771390e+01,2.815130e+01,2.765411e+01,2.592593e+01,2.549533e+01
586,2000-02-16 05:35:54.330000,93.611000,2.716796e+01,2.773382e+01,2.815130e+01,2.763418e+01,2.585838e+01,2.547086e+01
587,2000-02-16 05:35:54.490000,93.771000,2.723469e+01,2.766740e+01,2.815791e+01,2.763418e+01,2.592593e+01,2.544828e+01
588,2000-02-16 05:35:54.650000,93.931000,2.720133e+01,2.770061e+01,2.815130e+01,2.763418e+01,2.583135e+01,2.544736e+01
589,2000-02-16 05:35:54.810000,94.091000,2.716129e+01,2.768069e+01,2.814468e+01,2.758765e+01,2.580431e+01,2.545152e+01
590,2000-02-16 05:35:54.970000,94.251000,2.718131e+01,2.766076e+01,2.814468e+01,2.756105e+01,2.581783e+01,2.545169e+01
591,2000-02-16 05:35:55.130000,94.411000,2.714794e+01,2.766740e+01,2.815791e+01,2.766076e+01,2.592593e+01,2.545317e+01
592,2000-02-16 05:35:55.290000,94.571000,2.722135e+01,2.764082e+01,2.815791e+01,2.762753e+01,2.579078e+01,2.545084e+01
593,2000-02-16 05:35:55.450000,94.731000,2.714126e+01,2.769397e+01,2.812484e+01,2.756770e+01,2.580431e+01,2.544969e+01
594,2000-02-16 05:35:55.610000,94.891000,2.716796e+01,2.769397e+01,2.811161e+01,2.761424e+01,2.580431e+01,2.544864e+01
595,2000-02-16 05:35:55.770000,95.051000,2.716796e+01,2.770725e+01,2.819759e+01,2.762088e+01,2.591243e+01,2.544712e+01
596,2000-02-16 05:35:55.930000,95.211000,2.720133e+01,2.764747e+01,2.819759e+01,2.767404e+01,2.582459e+01,2.544670e+01
597,2000-02-16 05:35:56.090000,95.371000,2.718131e+01,2.764747e+01,2.818436e+01,2.762753e+01,2.578402e+01,2.544971e+01
598,2000-02-16 05:35:56.250000,95.531000,2.724136e+01,2.768069e+01,2.817114e+01,2.764747e+01,2.580431e+01,2.545990e+01
599,2000-02-16 05:35:56.410000,95.691000,2.718798e+01,2.770725e+01,2.819097e+01,2.765411e+01,2.577050e+01,2.544854e+01
600,2000-02-16 05:35:56.570000,95.851000,2.721468e+01,2.770061e+01,2.813145e+01,2.765411e+01,2.581783e+01,2.545025e+01
601,2000-02-16 05:35:56.730000,96.011000,2.722802e+01,2.772718e+01,2.822403e+01,2.775373e+01,2.583135e+01,2.550405e+01
602,2000-02-16 05:35:56.890000,96.171000,2.730137e+01,2.771390e+01,2.816452e+01,2.774046e+01,2.588541e+01,2.550407e+01
603,2000-02-16 05:35:57.050000,96.331000,2.720133e+01,2.771390e+01,2.815791e+01,2.766076e+01,2.582459e+01,2.549698e+01
604,2000-02-16 05:35:57.210000,96.491000,2.728137e+01,2.774046e+01,2.817114e+01,2.770725e+01,2.584487e+01,2.549921e+01
605,2000-02-16 05:35:57.370000,96.651000,2.734803e+01,2.774709e+01,2.819097e+01,2.769397e+01,2.591918e+01,2.550045e+01
606,2000-02-16 05:35:57.530000,96.811000,2.723469e+01,2.775373e+01,2.820420e+01,2.765411e+01,2.589216e+01,2.550257e+01
607,2000-02-16 05:35:57.690000,96.971000,2.723469e+01,2.770725e+01,2.821081e+01,2.774046e+01,2.587865e+01,2.549529e+01
608,2000-02-16 05:35:57.850000,97.131000,2.726137e+01,2.774046e+01,2.818436e+01,2.764747e+01,2.587865e+01,2.549382e+01
609,2000-02-16 05:35:58.010000,97.291000,2.730804e+01,2.772718e+01,2.818436e+01,2.776037e+01,2.593269e+01,2.549049e+01
610,2000-02-16 05:35:58.170000,97.451000,2.723469e+01,2.772054e+01,2.813807e+01,2.766740e+01,2.591918e+01,2.548538e+01
611,2000-02-16 05:35:58.330000,97.611000,2.718131e+01,2.770061e+01,2.809837e+01,2.774046e+01,2.589892e+01,2.548026e+01
612,2000-02-16 05:35:58.490000,97.771000,2.718131e+01,2.780019e+01,2.815130e+01,2.762088e+01,2.597994e+01,2.548486e+01
613,2000-02-16 05:35:58.650000,97.931000,2.722802e+01,2.772054e+01,2.821742e+01,2.763418e+01,2.583135e+01,2.548793e+01
614,2000-02-16 05:35:58.810000,98.091000,2.720800e+01,2.778028e+01,2.814468e+01,2.764082e+01,2.582459e+01,2.548559e+01
615,2000-02-16 05:35:58.970000,98.251000,2.718798e+01,2.784663e+01,2.821742e+01,2.779355e+01,2.581783e+01,2.549553e+01
616,2000-02-16 05:35:59.130000,98.411000,2.718131e+01,2.772718e+01,2.812484e+01,2.761424e+01,2.597319e+01,2.549559e+01
617,2000-02-16 05:35:59.290000,98.571000,2.726137e+01,2.777365e+01,2.819097e+01,2.768069e+01,2.587865e+01,2.549191e+01
618,2000-02-16 05:35:59.450000,98.731000,2.719466e+01,2.774046e+01,2.819759e+01,2.770061e+01,2.593944e+01,2.549772e+01
619,2000-02-16 05:35:59.610000,98.891000,2.722135e+01,2.773382e+01,2.814468e+01,2.764082e+01,2.593944e+01,2.549800e+01
620,2000-02-16 05:35:59.770000,99.051000,2.719466e+01,2.772054e+01,2.818436e+01,2.762753e+01,2.589216e+01,2.549773e+01
