frame,abstime,reltime,april10_baselineBoardA_3.seq:Rectangle 1 [C]:max,april10_baselineBoardA_3.seq:Polygon 1 [C]:max,april10_baselineBoardA_3.seq:Rectangle 2 [C]:max,april10_baselineBoardA_3.seq:Rectangle 3 [C]:max,april10_baselineBoardA_3.seq:Rectangle 4 [C]:max,april10_baselineBoardA_3.seq:Rectangle 5 [C]:mean
671,2000-02-10 05:16:15.261000,107.210000,2.812484e+01,2.940723e+01,2.898145e+01,2.844851e+01,2.665277e+01,2.637848e+01
672,2000-02-10 05:16:15.421000,107.370000,2.808514e+01,2.938108e+01,2.904051e+01,2.849467e+01,2.672652e+01,2.638024e+01
673,2000-02-10 05:16:15.581000,107.530000,2.811161e+01,2.938762e+01,2.906018e+01,2.840233e+01,2.665277e+01,2.637060e+01
674,2000-02-10 05:16:15.741000,107.690000,2.812484e+01,2.935492e+01,2.907330e+01,2.843532e+01,2.661923e+01,2.635470e+01
675,2000-02-10 05:16:15.901000,107.850000,2.810499e+01,2.932221e+01,2.898145e+01,2.843532e+01,2.665948e+01,2.635273e+01
676,2000-02-10 05:16:16.061000,108.010000,2.811822e+01,2.932221e+01,2.899458e+01,2.848808e+01,2.665277e+01,2.635980e+01
677,2000-02-10 05:16:16.221000,108.170000,2.812484e+01,2.934184e+01,2.902739e+01,2.853422e+01,2.669971e+01,2.635856e+01
678,2000-02-10 05:16:16.381000,108.330000,2.807190e+01,2.940070e+01,2.898145e+01,2.849467e+01,2.665948e+01,2.635450e+01
679,2000-02-10 05:16:16.541000,108.490000,2.808514e+01,2.931567e+01,2.904707e+01,2.849467e+01,2.674663e+01,2.635372e+01
680,2000-02-10 05:16:16.701000,108.650000,2.805866e+01,2.938108e+01,2.907986e+01,2.854740e+01,2.667959e+01,2.635532e+01
681,2000-02-10 05:16:16.861000,108.810000,2.809176e+01,2.950526e+01,2.902739e+01,2.850786e+01,2.670641e+01,2.636122e+01
682,2000-02-10 05:16:17.021000,108.970000,2.815130e+01,2.934838e+01,2.901426e+01,2.847489e+01,2.668630e+01,2.635931e+01
683,2000-02-10 05:16:17.181000,109.130000,2.809176e+01,2.936146e+01,2.900770e+01,2.846170e+01,2.669971e+01,2.636063e+01
684,2000-02-10 05:16:17.341000,109.290000,2.807190e+01,2.943338e+01,2.897489e+01,2.846830e+01,2.668630e+01,2.636097e+01
685,2000-02-10 05:16:17.501000,109.450000,2.817114e+01,2.937454e+01,2.894206e+01,2.852104e+01,2.662594e+01,2.635499e+01
686,2000-02-10 05:16:17.661000,109.610000,2.807190e+01,2.940070e+01,2.896832e+01,2.852104e+01,2.674663e+01,2.635606e+01
687,2000-02-10 05:16:17.821000,109.770000,2.808514e+01,2.933530e+01,2.890923e+01,2.848149e+01,2.664606e+01,2.632528e+01
688,2000-02-10 05:16:17.981000,109.930000,2.803218e+01,2.934838e+01,2.893550e+01,2.840233e+01,2.664606e+01,2.630577e+01
689,2000-02-10 05:16:18.141000,110.090000,2.803880e+01,2.932221e+01,2.894863e+01,2.843532e+01,2.661923e+01,2.630619e+01
690,2000-02-10 05:16:18.301000,110.250000,2.807190e+01,2.932875e+01,2.891580e+01,2.840233e+01,2.663935e+01,2.631084e+01
691,2000-02-10 05:16:18.461000,110.410000,2.807190e+01,2.934838e+01,2.897489e+01,2.844851e+01,2.671982e+01,2.631248e+01
692,2000-02-10 05:16:18.621000,110.570000,2.819097e+01,2.941377e+01,2.890923e+01,2.837594e+01,2.663935e+01,2.630699e+01
693,2000-02-10 05:16:18.781000,110.730000,2.803880e+01,2.941377e+01,2.889610e+01,2.842872e+01,2.666618e+01,2.630605e+01
694,2000-02-10 05:16:18.941000,110.890000,2.803218e+01,2.931567e+01,2.899458e+01,2.842213e+01,2.665277e+01,2.630902e+01
695,2000-02-10 05:16:19.101000,111.050000,2.807852e+01,2.944645e+01,2.897489e+01,2.846170e+01,2.669300e+01,2.631171e+01
696,2000-02-10 05:16:19.261000,111.210000,2.807190e+01,2.928949e+01,2.892893e+01,2.848149e+01,2.665277e+01,2.631376e+01
697,2000-02-10 05:16:19.421000,111.370000,2.806528e+01,2.930258e+01,2.898145e+01,2.844192e+01,2.670641e+01,2.631376e+01
698,2000-02-10 05:16:19.581000,111.530000,2.808514e+01,2.934184e+01,2.896176e+01,2.844851e+01,2.662594e+01,2.631312e+01
699,2000-02-10 05:16:19.741000,111.690000,2.808514e+01,2.934838e+01,2.899458e+01,2.840233e+01,2.668630e+01,2.632110e+01
700,2000-02-10 05:16:19.901000,111.850000,2.814468e+01,2.931567e+01,2.898145e+01,2.839573e+01,2.661923e+01,2.632020e+01
701,2000-02-10 05:16:20.061000,112.010000,2.804542e+01,2.930912e+01,2.894863e+01,2.844192e+01,2.660581e+01,2.631784e+01
702,2000-02-10 05:16:20.221000,112.170000,2.809176e+01,2.936800e+01,2.900770e+01,2.850786e+01,2.664606e+01,2.634172e+01
703,2000-02-10 05:16:20.381000,112.330000,2.816452e+01,2.933530e+01,2.903395e+01,2.848149e+01,2.681362e+01,2.635397e+01
704,2000-02-10 05:16:20.541000,112.490000,2.814468e+01,2.936800e+01,2.904051e+01,2.844192e+01,2.668630e+01,2.635377e+01
705,2000-02-10 05:16:20.701000,112.650000,2.807852e+01,2.934838e+01,2.902082e+01,2.846830e+01,2.690064e+01,2.635435e+01
706,2000-02-10 05:16:20.861000,112.810000,2.808514e+01,2.943992e+01,2.911919e+01,2.854740e+01,2.669971e+01,2.635670e+01
707,2000-02-10 05:16:21.021000,112.970000,2.812484e+01,2.945299e+01,2.896176e+01,2.853422e+01,2.669971e+01,2.635999e+01
708,2000-02-10 05:16:21.181000,113.130000,2.808514e+01,2.943992e+01,2.902739e+01,2.854740e+01,2.669300e+01,2.635429e+01
709,2000-02-10 05:16:21.341000,113.290000,2.813145e+01,2.933530e+01,2.907986e+01,2.844192e+01,2.667959e+01,2.634327e+01
710,2000-02-10 05:16:21.501000,113.450000,2.806528e+01,2.937454e+01,2.898145e+01,2.846830e+01,2.665277e+01,2.634510e+01
711,2000-02-10 05:16:21.661000,113.610000,2.813145e+01,2.938762e+01,2.897489e+01,2.846830e+01,2.664606e+01,2.634764e+01
712,2000-02-10 05:16:21.821000,113.770000,2.806528e+01,2.934184e+01,2.894863e+01,2.848149e+01,2.662594e+01,2.634180e+01
713,2000-02-10 05:16:21.981000,113.930000,2.808514e+01,2.938762e+01,2.896832e+01,2.849467e+01,2.680692e+01,2.635044e+01
714,2000-02-10 05:16:22.141000,114.090000,2.815130e+01,2.935492e+01,2.901426e+01,2.844192e+01,2.682031e+01,2.635076e+01
715,2000-02-10 05:16:22.301000,114.250000,2.816452e+01,2.931567e+01,2.896176e+01,2.849467e+01,2.666618e+01,2.634688e+01
716,2000-02-10 05:16:22.461000,114.410000,2.808514e+01,2.934838e+01,2.903395e+01,2.856058e+01,2.670641e+01,2.634604e+01
717,2000-02-10 05:16:22.621000,114.570000,2.811161e+01,2.940070e+01,2.896832e+01,2.850127e+01,2.673322e+01,2.634200e+01
718,2000-02-10 05:16:22.781000,114.730000,2.812484e+01,2.939416e+01,2.900770e+01,2.853422e+01,2.668630e+01,2.635118e+01
719,2000-02-10 05:16:22.941000,114.890000,2.815791e+01,2.936800e+01,2.900114e+01,2.852104e+01,2.667959e+01,2.634958e+01
720,2000-02-10 05:16:23.101000,115.050000,2.811161e+01,2.945952e+01,2.898801e+01,2.850786e+01,2.665948e+01,2.634488e+01
721,2000-02-10 05:16:23.261000,115.210000,2.811161e+01,2.946606e+01,2.906674e+01,2.852104e+01,2.668630e+01,2.635429e+01
722,2000-02-10 05:16:23.422000,115.371000,2.818436e+01,2.936800e+01,2.913886e+01,2.851445e+01,2.671312e+01,2.635691e+01
723,2000-02-10 05:16:23.582000,115.531000,2.812484e+01,2.937454e+01,2.911264e+01,2.849467e+01,2.663935e+01,2.635158e+01
724,2000-02-10 05:16:23.741000,115.690000,2.814468e+01,2.938108e+01,2.902082e+01,2.857376e+01,2.671982e+01,2.637701e+01
725,2000-02-10 05:16:23.902000,115.851000,2.813807e+01,2.945952e+01,2.907986e+01,2.852763e+01,2.675333e+01,2.638849e+01
726,2000-02-10 05:16:24.062000,116.011000,2.816452e+01,2.950526e+01,2.906018e+01,2.863304e+01,2.682031e+01,2.638921e+01
727,2000-02-10 05:16:24.222000,116.171000,2.811822e+01,2.956403e+01,2.907986e+01,2.863962e+01,2.673993e+01,2.638398e+01
728,2000-02-10 05:16:24.382000,116.331000,2.815130e+01,2.942031e+01,2.911264e+01,2.863962e+01,2.674663e+01,2.638587e+01
729,2000-02-10 05:16:24.542000,116.491000,2.810499e+01,2.949219e+01,2.906018e+01,2.860669e+01,2.677343e+01,2.638332e+01
730,2000-02-10 05:16:24.702000,116.651000,2.808514e+01,2.953138e+01,2.905363e+01,2.854740e+01,2.673993e+01,2.638560e+01
731,2000-02-10 05:16:24.862000,116.811000,2.809176e+01,2.954444e+01,2.906674e+01,2.869228e+01,2.673322e+01,2.638945e+01
732,2000-02-10 05:16:25.022000,116.971000,2.813145e+01,2.943992e+01,2.900770e+01,2.856058e+01,2.670641e+01,2.639051e+01
733,2000-02-10 05:16:25.182000,117.131000,2.812484e+01,2.943338e+01,2.899458e+01,2.862645e+01,2.683371e+01,2.639089e+01
734,2000-02-10 05:16:25.342000,117.291000,2.816452e+01,2.951832e+01,2.907330e+01,2.860669e+01,2.675333e+01,2.638976e+01
735,2000-02-10 05:16:25.502000,117.451000,2.818436e+01,2.947913e+01,2.908641e+01,2.854740e+01,2.671982e+01,2.639842e+01
736,2000-02-10 05:16:25.662000,117.611000,2.813145e+01,2.948566e+01,2.905363e+01,2.867912e+01,2.671982e+01,2.639899e+01
737,2000-02-10 05:16:25.822000,117.771000,2.821081e+01,2.952485e+01,2.909953e+01,2.861328e+01,2.674663e+01,2.643911e+01
738,2000-02-10 05:16:25.982000,117.931000,2.818436e+01,2.946606e+01,2.913230e+01,2.865279e+01,2.675333e+01,2.644587e+01
739,2000-02-10 05:16:26.142000,118.091000,2.819097e+01,2.954444e+01,2.910608e+01,2.860011e+01,2.681362e+01,2.644857e+01
740,2000-02-10 05:16:26.302000,118.251000,2.815791e+01,2.949219e+01,2.912575e+01,2.861987e+01,2.682701e+01,2.644684e+01
741,2000-02-10 05:16:26.462000,118.411000,2.817775e+01,2.947913e+01,2.915196e+01,2.862645e+01,2.677343e+01,2.644960e+01
742,2000-02-10 05:16:26.622000,118.571000,2.823724e+01,2.949219e+01,2.911264e+01,2.862645e+01,2.678683e+01,2.644364e+01
743,2000-02-10 05:16:26.782000,118.731000,2.821742e+01,2.953791e+01,2.921093e+01,2.858035e+01,2.678013e+01,2.644670e+01
744,2000-02-10 05:16:26.942000,118.891000,2.824385e+01,2.959014e+01,2.909953e+01,2.864620e+01,2.675333e+01,2.644886e+01
745,2000-02-10 05:16:27.102000,119.051000,2.827689e+01,2.948566e+01,2.911919e+01,2.860669e+01,2.677343e+01,2.644845e+01
746,2000-02-10 05:16:27.262000,119.211000,2.821742e+01,2.951179e+01,2.906674e+01,2.858035e+01,2.674663e+01,2.644652e+01
747,2000-02-10 05:16:27.422000,119.371000,2.832973e+01,2.958361e+01,2.917817e+01,2.867912e+01,2.680692e+01,2.651400e+01
748,2000-02-10 05:16:27.582000,119.531000,2.833633e+01,2.954444e+01,2.923057e+01,2.872518e+01,2.683371e+01,2.651894e+01
749,2000-02-10 05:16:27.742000,119.691000,2.827028e+01,2.953791e+01,2.917162e+01,2.870544e+01,2.684710e+01,2.652081e+01
750,2000-02-10 05:16:27.902000,119.851000,2.830331e+01,2.957055e+01,2.925022e+01,2.863304e+01,2.688056e+01,2.652025e+01
751,2000-02-10 05:16:28.062000,120.011000,2.825707e+01,2.951179e+01,2.917162e+01,2.867912e+01,2.690064e+01,2.651772e+01
752,2000-02-10 05:16:28.222000,120.171000,2.840233e+01,2.959666e+01,2.925676e+01,2.877780e+01,2.684710e+01,2.651979e+01
753,2000-02-10 05:16:28.382000,120.331000,2.826368e+01,2.966191e+01,2.918472e+01,2.865279e+01,2.686718e+01,2.652177e+01
754,2000-02-10 05:16:28.542000,120.491000,2.829671e+01,2.953791e+01,2.911264e+01,2.859352e+01,2.681362e+01,2.646554e+01
755,2000-02-10 05:16:28.702000,120.651000,2.821742e+01,2.955097e+01,2.915196e+01,2.870544e+01,2.676673e+01,2.646039e+01
756,2000-02-10 05:16:28.862000,120.811000,2.821742e+01,2.951832e+01,2.911919e+01,2.859352e+01,2.676673e+01,2.646076e+01
757,2000-02-10 05:16:29.022000,120.971000,2.821081e+01,2.949219e+01,2.913886e+01,2.861328e+01,2.683371e+01,2.646157e+01
758,2000-02-10 05:16:29.182000,121.131000,2.823724e+01,2.949872e+01,2.912575e+01,2.862645e+01,2.685379e+01,2.646384e+01
759,2000-02-10 05:16:29.342000,121.291000,2.820420e+01,2.953791e+01,2.920438e+01,2.856058e+01,2.686718e+01,2.646483e+01
760,2000-02-10 05:16:29.502000,121.451000,2.823063e+01,2.950526e+01,2.917162e+01,2.861328e+01,2.680022e+01,2.647051e+01
761,2000-02-10 05:16:29.662000,121.611000,2.823724e+01,2.955097e+01,2.913230e+01,2.860011e+01,2.682701e+01,2.646718e+01
762,2000-02-10 05:16:29.822000,121.771000,2.820420e+01,2.953791e+01,2.921093e+01,2.861328e+01,2.680022e+01,2.647162e+01
763,2000-02-10 05:16:29.982000,121.931000,2.820420e+01,2.951832e+01,2.918472e+01,2.861328e+01,2.686049e+01,2.646720e+01
764,2000-02-10 05:16:30.142000,122.091000,2.829671e+01,2.951832e+01,2.921093e+01,2.858694e+01,2.682031e+01,2.647030e+01
765,2000-02-10 05:16:30.302000,122.251000,2.823063e+01,2.955750e+01,2.916507e+01,2.863962e+01,2.683371e+01,2.647654e+01
766,2000-02-10 05:16:30.462000,122.411000,2.821081e+01,2.957708e+01,2.913230e+01,2.857376e+01,2.680692e+01,2.648962e+01
767,2000-02-10 05:16:30.622000,122.571000,2.829671e+01,2.957708e+01,2.914541e+01,2.865937e+01,2.678013e+01,2.649665e+01
768,2000-02-10 05:16:30.782000,122.731000,2.827028e+01,2.960972e+01,2.919783e+01,2.862645e+01,2.690064e+01,2.650205e+01
769,2000-02-10 05:16:30.942000,122.891000,2.829671e+01,2.959666e+01,2.917162e+01,2.859352e+01,2.684710e+01,2.650190e+01
770,2000-02-10 05:16:31.102000,123.051000,2.829671e+01,2.956403e+01,2.917162e+01,2.874491e+01,2.692071e+01,2.649964e+01
771,2000-02-10 05:16:31.262000,123.211000,2.830331e+01,2.956403e+01,2.918472e+01,2.860011e+01,2.688726e+01,2.649621e+01
772,2000-02-10 05:16:31.422000,123.371000,2.827028e+01,2.960319e+01,2.919783e+01,2.873176e+01,2.680692e+01,2.649900e+01
773,2000-02-10 05:16:31.582000,123.531000,2.830991e+01,2.955097e+01,2.919783e+01,2.860011e+01,2.686718e+01,2.650114e+01
774,2000-02-10 05:16:31.742000,123.691000,2.821081e+01,2.951179e+01,2.916507e+01,2.863962e+01,2.680692e+01,2.647655e+01
775,2000-02-10 05:16:31.902000,123.851000,2.822403e+01,2.949872e+01,2.917817e+01,2.858035e+01,2.688056e+01,2.646589e+01
776,2000-02-10 05:16:32.062000,124.011000,2.832312e+01,2.953791e+01,2.919783e+01,2.861328e+01,2.680022e+01,2.646677e+01
777,2000-02-10 05:16:32.222000,124.171000,2.836273e+01,2.948566e+01,2.915196e+01,2.853422e+01,2.684040e+01,2.646869e+01
778,2000-02-10 05:16:32.382000,124.331000,2.821742e+01,2.946606e+01,2.927640e+01,2.857376e+01,2.678683e+01,2.646794e+01
779,2000-02-10 05:16:32.542000,124.491000,2.827689e+01,2.949872e+01,2.923712e+01,2.858694e+01,2.680022e+01,2.647378e+01
780,2000-02-10 05:16:32.702000,124.651000,2.825046e+01,2.952485e+01,2.915196e+01,2.860011e+01,2.678683e+01,2.647214e+01
781,2000-02-10 05:16:32.862000,124.811000,2.827028e+01,2.955750e+01,2.923057e+01,2.863304e+01,2.686049e+01,2.651414e+01
782,2000-02-10 05:16:33.022000,124.971000,2.832312e+01,2.968147e+01,2.915852e+01,2.867253e+01,2.682701e+01,2.652971e+01
783,2000-02-10 05:16:33.183000,125.132000,2.839573e+01,2.957708e+01,2.921093e+01,2.869886e+01,2.689395e+01,2.652956e+01
784,2000-02-10 05:16:33.342000,125.291000,2.832973e+01,2.957055e+01,2.930912e+01,2.863304e+01,2.684040e+01,2.653955e+01
785,2000-02-10 05:16:33.503000,125.452000,2.838254e+01,2.956403e+01,2.919128e+01,2.861328e+01,2.684710e+01,2.653526e+01
786,2000-02-10 05:16:33.663000,125.612000,2.830331e+01,2.959666e+01,2.917162e+01,2.863962e+01,2.692071e+01,2.653655e+01
787,2000-02-10 05:16:33.823000,125.772000,2.827689e+01,2.955750e+01,2.922402e+01,2.863962e+01,2.689395e+01,2.653326e+01
788,2000-02-10 05:16:33.983000,125.932000,2.829671e+01,2.962929e+01,2.926331e+01,2.867912e+01,2.685379e+01,2.652728e+01
789,2000-02-10 05:16:34.143000,126.092000,2.834953e+01,2.957055e+01,2.922402e+01,2.871202e+01,2.686718e+01,2.653569e+01
790,2000-02-10 05:16:34.303000,126.252000,2.835613e+01,2.964886e+01,2.932221e+01,2.860669e+01,2.686718e+01,2.653403e+01
791,2000-02-10 05:16:34.463000,126.412000,2.836934e+01,2.961624e+01,2.929604e+01,2.864620e+01,2.696085e+01,2.652970e+01
792,2000-02-10 05:16:34.623000,126.572000,2.837594e+01,2.957708e+01,2.928949e+01,2.867253e+01,2.687387e+01,2.653494e+01
793,2000-02-10 05:16:34.783000,126.732000,2.833633e+01,2.960319e+01,2.926331e+01,2.867912e+01,2.691402e+01,2.653349e+01
794,2000-02-10 05:16:34.943000,126.892000,2.832973e+01,2.966843e+01,2.920438e+01,2.863962e+01,2.688056e+01,2.653191e+01
795,2000-02-10 05:16:35.103000,127.052000,2.835613e+01,2.965539e+01,2.926986e+01,2.866595e+01,2.689395e+01,2.654149e+01
796,2000-02-10 05:16:35.263000,127.212000,2.826368e+01,2.960972e+01,2.917162e+01,2.861987e+01,2.687387e+01,2.651668e+01
797,2000-02-10 05:16:35.423000,127.372000,2.834293e+01,2.960972e+01,2.917817e+01,2.879752e+01,2.687387e+01,2.650948e+01
798,2000-02-10 05:16:35.583000,127.532000,2.836273e+01,2.959666e+01,2.917162e+01,2.867912e+01,2.684710e+01,2.651094e+01
799,2000-02-10 05:16:35.743000,127.692000,2.832973e+01,2.962277e+01,2.925676e+01,2.873176e+01,2.684040e+01,2.651329e+01
800,2000-02-10 05:16:35.903000,127.852000,2.828349e+01,2.960972e+01,2.924367e+01,2.863304e+01,2.681362e+01,2.651051e+01
801,2000-02-10 05:16:36.063000,128.012000,2.825046e+01,2.962929e+01,2.914541e+01,2.865279e+01,2.696753e+01,2.650732e+01
802,2000-02-10 05:16:36.223000,128.172000,2.834293e+01,2.961624e+01,2.922402e+01,2.869886e+01,2.686049e+01,2.650594e+01
803,2000-02-10 05:16:36.383000,128.332000,2.827689e+01,2.960319e+01,2.919783e+01,2.864620e+01,2.686718e+01,2.651091e+01
804,2000-02-10 05:16:36.543000,128.492000,2.827689e+01,2.963581e+01,2.924367e+01,2.863962e+01,2.687387e+01,2.651255e+01
805,2000-02-10 05:16:36.703000,128.652000,2.829010e+01,2.954444e+01,2.920438e+01,2.863962e+01,2.686718e+01,2.651854e+01
806,2000-02-10 05:16:36.863000,128.812000,2.829671e+01,2.959666e+01,2.922402e+01,2.863962e+01,2.680692e+01,2.651443e+01
807,2000-02-10 05:16:37.023000,128.972000,2.830991e+01,2.957055e+01,2.930912e+01,2.869228e+01,2.688726e+01,2.651838e+01
808,2000-02-10 05:16:37.183000,129.132000,2.830991e+01,2.958361e+01,2.923712e+01,2.863304e+01,2.689395e+01,2.652292e+01
809,2000-02-10 05:16:37.343000,129.292000,2.831652e+01,2.960319e+01,2.921748e+01,2.863304e+01,2.686718e+01,2.652085e+01
810,2000-02-10 05:16:37.503000,129.452000,2.832973e+01,2.953791e+01,2.927640e+01,2.871860e+01,2.686718e+01,2.649932e+01
811,2000-02-10 05:16:37.663000,129.612000,2.829010e+01,2.952485e+01,2.922402e+01,2.865279e+01,2.684040e+01,2.649247e+01
812,2000-02-10 05:16:37.823000,129.772000,2.826368e+01,2.960319e+01,2.926986e+01,2.864620e+01,2.679352e+01,2.649191e+01
813,2000-02-10 05:16:37.983000,129.932000,2.829671e+01,2.956403e+01,2.920438e+01,2.867912e+01,2.682031e+01,2.649151e+01
814,2000-02-10 05:16:38.143000,130.092000,2.829671e+01,2.957055e+01,2.924367e+01,2.873176e+01,2.684710e+01,2.649228e+01
815,2000-02-10 05:16:38.303000,130.252000,2.826368e+01,2.954444e+01,2.921093e+01,2.866595e+01,2.686049e+01,2.649403e+01
816,2000-02-10 05:16:38.463000,130.412000,2.834953e+01,2.952485e+01,2.918472e+01,2.865279e+01,2.686049e+01,2.649134e+01
817,2000-02-10 05:16:38.623000,130.572000,2.825707e+01,2.953138e+01,2.919783e+01,2.871860e+01,2.690733e+01,2.649760e+01
818,2000-02-10 05:16:38.783000,130.732000,2.834293e+01,2.956403e+01,2.919128e+01,2.866595e+01,2.685379e+01,2.650268e+01
819,2000-02-10 05:16:38.943000,130.892000,2.826368e+01,2.952485e+01,2.917817e+01,2.863304e+01,2.688726e+01,2.649660e+01
820,2000-02-10 05:16:39.103000,131.052000,2.829010e+01,2.964886e+01,2.925022e+01,2.864620e+01,2.682701e+01,2.649579e+01
821,2000-02-10 05:16:39.263000,131.212000,2.827689e+01,2.955750e+01,2.921748e+01,2.865279e+01,2.684710e+01,2.649577e+01
822,2000-02-10 05:16:39.423000,131.372000,2.827689e+01,2.959014e+01,2.915196e+01,2.869886e+01,2.681362e+01,2.649701e+01
823,2000-02-10 05:16:39.583000,131.532000,2.830991e+01,2.964234e+01,2.922402e+01,2.867912e+01,2.697422e+01,2.654462e+01
824,2000-02-10 05:16:39.743000,131.692000,2.835613e+01,2.961624e+01,2.922402e+01,2.879095e+01,2.688056e+01,2.655162e+01
825,2000-02-10 05:16:39.903000,131.852000,2.831652e+01,2.962277e+01,2.926331e+01,2.871202e+01,2.690733e+01,2.655324e+01
826,2000-02-10 05:16:40.063000,132.012000,2.848149e+01,2.962277e+01,2.921093e+01,2.871860e+01,2.684710e+01,2.655518e+01
827,2000-02-10 05:16:40.223000,132.172000,2.830331e+01,2.968800e+01,2.938108e+01,2.875807e+01,2.690733e+01,2.655357e+01
828,2000-02-10 05:16:40.383000,132.332000,2.840233e+01,2.964886e+01,2.925676e+01,2.873176e+01,2.695416e+01,2.656399e+01
829,2000-02-10 05:16:40.543000,132.492000,2.840893e+01,2.982485e+01,2.924367e+01,2.874491e+01,2.696085e+01,2.656456e+01
830,2000-02-10 05:16:40.703000,132.652000,2.830991e+01,2.964886e+01,2.923712e+01,2.867253e+01,2.695416e+01,2.655499e+01
831,2000-02-10 05:16:40.863000,132.812000,2.834293e+01,2.960319e+01,2.923057e+01,2.872518e+01,2.694078e+01,2.655520e+01
832,2000-02-10 05:16:41.023000,132.972000,2.832312e+01,2.959014e+01,2.926986e+01,2.883039e+01,2.700765e+01,2.655734e+01
833,2000-02-10 05:16:41.183000,133.132000,2.836273e+01,2.965539e+01,2.922402e+01,2.875807e+01,2.690733e+01,2.656415e+01
834,2000-02-10 05:16:41.343000,133.292000,2.840893e+01,2.961624e+01,2.928295e+01,2.872518e+01,2.698759e+01,2.656163e+01
835,2000-02-10 05:16:41.503000,133.452000,2.836934e+01,2.962929e+01,2.923712e+01,2.873176e+01,2.688726e+01,2.655491e+01
836,2000-02-10 05:16:41.663000,133.612000,2.829010e+01,2.963581e+01,2.922402e+01,2.884353e+01,2.686049e+01,2.652480e+01
837,2000-02-10 05:16:41.823000,133.772000,2.840233e+01,2.966191e+01,2.934184e+01,2.874491e+01,2.681362e+01,2.652697e+01
838,2000-02-10 05:16:41.983000,133.932000,2.842872e+01,2.959666e+01,2.925676e+01,2.871860e+01,2.688056e+01,2.653956e+01
839,2000-02-10 05:16:42.145000,134.094000,2.837594e+01,2.959666e+01,2.929604e+01,2.876464e+01,2.694747e+01,2.654588e+01
840,2000-02-10 05:16:42.305000,134.254000,2.831652e+01,2.970104e+01,2.932221e+01,2.869228e+01,2.694078e+01,2.654847e+01
841,2000-02-10 05:16:42.465000,134.414000,2.832973e+01,2.957055e+01,2.925022e+01,2.867912e+01,2.688726e+01,2.654371e+01
842,2000-02-10 05:16:42.625000,134.574000,2.835613e+01,2.962277e+01,2.931567e+01,2.869886e+01,2.690064e+01,2.654522e+01
843,2000-02-10 05:16:42.786000,134.735000,2.835613e+01,2.964234e+01,2.940070e+01,2.873176e+01,2.692071e+01,2.654552e+01
844,2000-02-10 05:16:42.945000,134.894000,2.836934e+01,2.973363e+01,2.942685e+01,2.870544e+01,2.691402e+01,2.654270e+01
845,2000-02-10 05:16:43.106000,135.055000,2.838254e+01,2.966843e+01,2.935492e+01,2.868570e+01,2.690733e+01,2.654541e+01
846,2000-02-10 05:16:43.265000,135.214000,2.842872e+01,2.968147e+01,2.937454e+01,2.881067e+01,2.696085e+01,2.661051e+01
847,2000-02-10 05:16:43.426000,135.375000,2.846170e+01,2.968800e+01,2.935492e+01,2.881724e+01,2.696753e+01,2.664112e+01
848,2000-02-10 05:16:43.585000,135.534000,2.845511e+01,2.970756e+01,2.932875e+01,2.878437e+01,2.699428e+01,2.664054e+01
849,2000-02-10 05:16:43.746000,135.695000,2.853422e+01,2.970756e+01,2.931567e+01,2.893550e+01,2.697422e+01,2.663565e+01
850,2000-02-10 05:16:43.906000,135.855000,2.842213e+01,2.976622e+01,2.934184e+01,2.879752e+01,2.702102e+01,2.663735e+01
851,2000-02-10 05:16:44.066000,136.015000,2.844192e+01,2.970104e+01,2.933530e+01,2.892237e+01,2.702102e+01,2.664205e+01
852,2000-02-10 05:16:44.226000,136.175000,2.848808e+01,2.973363e+01,2.936146e+01,2.878437e+01,2.698091e+01,2.664259e+01
853,2000-02-10 05:16:44.386000,136.335000,2.848808e+01,2.977273e+01,2.936146e+01,2.878437e+01,2.700765e+01,2.664519e+01
854,2000-02-10 05:16:44.546000,136.495000,2.846170e+01,2.974015e+01,2.928949e+01,2.878437e+01,2.700097e+01,2.664630e+01
855,2000-02-10 05:16:44.706000,136.655000,2.840893e+01,2.968800e+01,2.934184e+01,2.888296e+01,2.697422e+01,2.664378e+01
856,2000-02-10 05:16:44.866000,136.815000,2.842213e+01,2.976622e+01,2.937454e+01,2.881067e+01,2.709451e+01,2.664746e+01
857,2000-02-10 05:16:45.026000,136.975000,2.842872e+01,2.974015e+01,2.932875e+01,2.886982e+01,2.698759e+01,2.664645e+01
858,2000-02-10 05:16:45.186000,137.135000,2.846830e+01,2.969452e+01,2.936800e+01,2.890266e+01,2.700097e+01,2.664840e+01
859,2000-02-10 05:16:45.346000,137.295000,2.843532e+01,2.977273e+01,2.932875e+01,2.883696e+01,2.701433e+01,2.665080e+01
860,2000-02-10 05:16:45.506000,137.455000,2.844851e+01,2.971408e+01,2.932875e+01,2.880410e+01,2.702102e+01,2.665444e+01
861,2000-02-10 05:16:45.666000,137.615000,2.841553e+01,2.972059e+01,2.935492e+01,2.885011e+01,2.702102e+01,2.665252e+01
862,2000-02-10 05:16:45.826000,137.775000,2.844851e+01,2.974667e+01,2.938108e+01,2.881067e+01,2.696085e+01,2.665552e+01
863,2000-02-10 05:16:45.986000,137.935000,2.842872e+01,2.975319e+01,2.935492e+01,2.885668e+01,2.701433e+01,2.665625e+01
864,2000-02-10 05:16:46.146000,138.095000,2.844851e+01,2.968800e+01,2.932221e+01,2.879752e+01,2.707448e+01,2.664812e+01
