frame,abstime,reltime,april15_microphoneBoardC_1.seq:Rectangle 1 [C]:max,april15_microphoneBoardC_1.seq:Polygon 1 [C]:max,april15_microphoneBoardC_1.seq:Rectangle 2 [C]:max,april15_microphoneBoardC_1.seq:Rectangle 3 [C]:max,april15_microphoneBoardC_1.seq:Rectangle 4 [C]:max,april15_microphoneBoardC_1.seq:Rectangle 5 [C]:mean
779,2000-02-14 21:36:12.419000,124.493000,2.751449e+01,2.829671e+01,2.877122e+01,2.803218e+01,2.606091e+01,2.579264e+01
780,2000-02-14 21:36:12.579000,124.653000,2.753444e+01,2.823063e+01,2.860669e+01,2.795932e+01,2.604742e+01,2.578652e+01
781,2000-02-14 21:36:12.739000,124.813000,2.750783e+01,2.830991e+01,2.864620e+01,2.802556e+01,2.608788e+01,2.578993e+01
782,2000-02-14 21:36:12.899000,124.973000,2.756770e+01,2.822403e+01,2.861328e+01,2.803880e+01,2.604742e+01,2.579308e+01
783,2000-02-14 21:36:13.059000,125.133000,2.748787e+01,2.827028e+01,2.867912e+01,2.803218e+01,2.602718e+01,2.579110e+01
784,2000-02-14 21:36:13.219000,125.293000,2.744793e+01,2.821081e+01,2.863962e+01,2.803218e+01,2.613507e+01,2.574977e+01
785,2000-02-14 21:36:13.379000,125.453000,2.748121e+01,2.823063e+01,2.863962e+01,2.800569e+01,2.599344e+01,2.573692e+01
786,2000-02-14 21:36:13.539000,125.613000,2.748121e+01,2.813807e+01,2.857376e+01,2.798582e+01,2.593944e+01,2.573055e+01
787,2000-02-14 21:36:13.699000,125.773000,2.747456e+01,2.823724e+01,2.848808e+01,2.797920e+01,2.600694e+01,2.573374e+01
788,2000-02-14 21:36:13.859000,125.933000,2.748787e+01,2.818436e+01,2.862645e+01,2.800569e+01,2.602044e+01,2.573399e+01
789,2000-02-14 21:36:14.019000,126.093000,2.754110e+01,2.821081e+01,2.852763e+01,2.791956e+01,2.602044e+01,2.573482e+01
790,2000-02-14 21:36:14.179000,126.253000,2.749452e+01,2.827028e+01,2.856058e+01,2.794607e+01,2.600019e+01,2.573739e+01
791,2000-02-14 21:36:14.339000,126.413000,2.750783e+01,2.816452e+01,2.859352e+01,2.799245e+01,2.610137e+01,2.573783e+01
792,2000-02-14 21:36:14.499000,126.573000,2.754110e+01,2.815791e+01,2.858694e+01,2.796595e+01,2.600694e+01,2.574426e+01
793,2000-02-14 21:36:14.659000,126.733000,2.746790e+01,2.818436e+01,2.869228e+01,2.795270e+01,2.602044e+01,2.574641e+01
794,2000-02-14 21:36:14.819000,126.893000,2.748121e+01,2.826368e+01,2.857376e+01,2.794607e+01,2.599344e+01,2.574314e+01
795,2000-02-14 21:36:14.979000,127.053000,2.750118e+01,2.816452e+01,2.862645e+01,2.799245e+01,2.599344e+01,2.574169e+01
796,2000-02-14 21:36:15.139000,127.213000,2.750783e+01,2.813807e+01,2.859352e+01,2.792619e+01,2.611485e+01,2.574413e+01
797,2000-02-14 21:36:15.299000,127.373000,2.748121e+01,2.840893e+01,2.862645e+01,2.794607e+01,2.602718e+01,2.574183e+01
798,2000-02-14 21:36:15.459000,127.533000,2.744128e+01,2.823724e+01,2.854740e+01,2.793282e+01,2.611485e+01,2.573719e+01
799,2000-02-14 21:36:15.619000,127.693000,2.747456e+01,2.819097e+01,2.873833e+01,2.791294e+01,2.606091e+01,2.573798e+01
800,2000-02-14 21:36:15.779000,127.853000,2.749452e+01,2.821081e+01,2.862645e+01,2.793945e+01,2.611485e+01,2.574098e+01
801,2000-02-14 21:36:15.939000,128.013000,2.746790e+01,2.814468e+01,2.862645e+01,2.801232e+01,2.606091e+01,2.573911e+01
802,2000-02-14 21:36:16.099000,128.173000,2.759429e+01,2.819759e+01,2.860011e+01,2.793282e+01,2.608114e+01,2.573512e+01
803,2000-02-14 21:36:16.259000,128.333000,2.755440e+01,2.818436e+01,2.858694e+01,2.790631e+01,2.600694e+01,2.573952e+01
804,2000-02-14 21:36:16.419000,128.493000,2.745459e+01,2.815130e+01,2.860669e+01,2.797257e+01,2.609463e+01,2.573490e+01
805,2000-02-14 21:36:16.579000,128.653000,2.744128e+01,2.807852e+01,2.860669e+01,2.796595e+01,2.606091e+01,2.573458e+01
806,2000-02-14 21:36:16.739000,128.813000,2.749452e+01,2.813145e+01,2.855399e+01,2.793945e+01,2.608788e+01,2.573228e+01
807,2000-02-14 21:36:16.899000,128.973000,2.746125e+01,2.815791e+01,2.848149e+01,2.793945e+01,2.602044e+01,2.572916e+01
808,2000-02-14 21:36:17.059000,129.133000,2.752114e+01,2.816452e+01,2.857376e+01,2.803218e+01,2.606091e+01,2.574318e+01
809,2000-02-14 21:36:17.219000,129.293000,2.746125e+01,2.818436e+01,2.856058e+01,2.798582e+01,2.603393e+01,2.574778e+01
810,2000-02-14 21:36:17.380000,129.454000,2.748787e+01,2.819759e+01,2.854740e+01,2.793282e+01,2.601369e+01,2.575101e+01
811,2000-02-14 21:36:17.540000,129.614000,2.761424e+01,2.822403e+01,2.856058e+01,2.797257e+01,2.606091e+01,2.575417e+01
812,2000-02-14 21:36:17.699000,129.773000,2.751449e+01,2.813145e+01,2.864620e+01,2.803218e+01,2.606091e+01,2.575028e+01
813,2000-02-14 21:36:17.859000,129.933000,2.752114e+01,2.815130e+01,2.857376e+01,2.796595e+01,2.606091e+01,2.575448e+01
814,2000-02-14 21:36:18.019000,130.093000,2.754110e+01,2.814468e+01,2.863962e+01,2.799907e+01,2.608114e+01,2.575770e+01
815,2000-02-14 21:36:18.180000,130.254000,2.749452e+01,2.819097e+01,2.867912e+01,2.805866e+01,2.616877e+01,2.575611e+01
816,2000-02-14 21:36:18.340000,130.414000,2.744793e+01,2.816452e+01,2.863962e+01,2.812484e+01,2.606765e+01,2.575440e+01
817,2000-02-14 21:36:18.500000,130.574000,2.744128e+01,2.817114e+01,2.858035e+01,2.801232e+01,2.604067e+01,2.575280e+01
818,2000-02-14 21:36:18.660000,130.734000,2.750783e+01,2.822403e+01,2.857376e+01,2.803880e+01,2.601369e+01,2.575197e+01
819,2000-02-14 21:36:18.820000,130.894000,2.746125e+01,2.817114e+01,2.860011e+01,2.803880e+01,2.612159e+01,2.574746e+01
820,2000-02-14 21:36:18.980000,131.054000,2.748121e+01,2.824385e+01,2.858694e+01,2.799245e+01,2.604742e+01,2.575269e+01
821,2000-02-14 21:36:19.140000,131.214000,2.749452e+01,2.819097e+01,2.852763e+01,2.800569e+01,2.605416e+01,2.576077e+01
822,2000-02-14 21:36:19.300000,131.374000,2.745459e+01,2.824385e+01,2.855399e+01,2.803218e+01,2.608114e+01,2.577538e+01
823,2000-02-14 21:36:19.460000,131.534000,2.748787e+01,2.827689e+01,2.858694e+01,2.799245e+01,2.609463e+01,2.577092e+01
824,2000-02-14 21:36:19.620000,131.694000,2.746125e+01,2.819759e+01,2.858035e+01,2.795932e+01,2.604742e+01,2.577832e+01
825,2000-02-14 21:36:19.780000,131.854000,2.753444e+01,2.816452e+01,2.859352e+01,2.795932e+01,2.601369e+01,2.577868e+01
826,2000-02-14 21:36:19.940000,132.014000,2.752779e+01,2.825046e+01,2.859352e+01,2.807190e+01,2.610811e+01,2.577673e+01
827,2000-02-14 21:36:20.100000,132.174000,2.748787e+01,2.821081e+01,2.851445e+01,2.804542e+01,2.616877e+01,2.578200e+01
828,2000-02-14 21:36:20.260000,132.334000,2.750118e+01,2.819759e+01,2.858035e+01,2.801232e+01,2.616877e+01,2.578288e+01
829,2000-02-14 21:36:20.420000,132.494000,2.758765e+01,2.824385e+01,2.859352e+01,2.804542e+01,2.614181e+01,2.578449e+01
830,2000-02-14 21:36:20.580000,132.654000,2.753444e+01,2.819097e+01,2.860011e+01,2.805204e+01,2.618898e+01,2.578743e+01
831,2000-02-14 21:36:20.740000,132.814000,2.757435e+01,2.826368e+01,2.861328e+01,2.799245e+01,2.608114e+01,2.579401e+01
832,2000-02-14 21:36:20.900000,132.974000,2.748121e+01,2.827028e+01,2.863304e+01,2.806528e+01,2.609463e+01,2.579195e+01
833,2000-02-14 21:36:21.060000,133.134000,2.751449e+01,2.820420e+01,2.858694e+01,2.807190e+01,2.608114e+01,2.579429e+01
834,2000-02-14 21:36:21.220000,133.294000,2.750118e+01,2.822403e+01,2.861328e+01,2.797257e+01,2.614855e+01,2.577604e+01
835,2000-02-14 21:36:21.380000,133.454000,2.760094e+01,2.825046e+01,2.852104e+01,2.797920e+01,2.605416e+01,2.577104e+01
836,2000-02-14 21:36:21.540000,133.614000,2.747456e+01,2.825046e+01,2.854740e+01,2.801232e+01,2.604742e+01,2.576936e+01
837,2000-02-14 21:36:21.700000,133.774000,2.744793e+01,2.821081e+01,2.859352e+01,2.805204e+01,2.604067e+01,2.577113e+01
838,2000-02-14 21:36:21.860000,133.934000,2.752779e+01,2.822403e+01,2.863962e+01,2.803880e+01,2.604742e+01,2.577071e+01
839,2000-02-14 21:36:22.020000,134.094000,2.756105e+01,2.823063e+01,2.852104e+01,2.808514e+01,2.608788e+01,2.577001e+01
840,2000-02-14 21:36:22.180000,134.254000,2.750118e+01,2.819759e+01,2.854740e+01,2.803880e+01,2.610137e+01,2.576605e+01
841,2000-02-14 21:36:22.340000,134.414000,2.747456e+01,2.819097e+01,2.857376e+01,2.810499e+01,2.604742e+01,2.575521e+01
842,2000-02-14 21:36:22.500000,134.574000,2.749452e+01,2.817114e+01,2.854740e+01,2.801232e+01,2.604742e+01,2.575017e+01
843,2000-02-14 21:36:22.660000,134.734000,2.747456e+01,2.821742e+01,2.854081e+01,2.806528e+01,2.602718e+01,2.576092e+01
844,2000-02-14 21:36:22.820000,134.894000,2.746125e+01,2.829671e+01,2.852763e+01,2.812484e+01,2.604067e+01,2.575451e+01
845,2000-02-14 21:36:22.980000,135.054000,2.746125e+01,2.819097e+01,2.857376e+01,2.794607e+01,2.603393e+01,2.576311e+01
846,2000-02-14 21:36:23.140000,135.214000,2.750783e+01,2.822403e+01,2.854081e+01,2.799907e+01,2.604067e+01,2.576405e+01
847,2000-02-14 21:36:23.300000,135.374000,2.754110e+01,2.832973e+01,2.858694e+01,2.809176e+01,2.604742e+01,2.576962e+01
848,2000-02-14 21:36:23.460000,135.534000,2.744128e+01,2.827028e+01,2.855399e+01,2.795932e+01,2.616203e+01,2.576622e+01
849,2000-02-14 21:36:23.620000,135.694000,2.750118e+01,2.820420e+01,2.873176e+01,2.798582e+01,2.608114e+01,2.580490e+01
850,2000-02-14 21:36:23.780000,135.854000,2.755440e+01,2.828349e+01,2.865937e+01,2.797920e+01,2.612159e+01,2.580671e+01
851,2000-02-14 21:36:23.940000,136.014000,2.755440e+01,2.829010e+01,2.861987e+01,2.803880e+01,2.610137e+01,2.580378e+01
852,2000-02-14 21:36:24.100000,136.174000,2.756770e+01,2.830331e+01,2.863304e+01,2.803218e+01,2.607440e+01,2.580414e+01
853,2000-02-14 21:36:24.260000,136.334000,2.751449e+01,2.828349e+01,2.863304e+01,2.811822e+01,2.608788e+01,2.579535e+01
854,2000-02-14 21:36:24.420000,136.494000,2.756770e+01,2.827028e+01,2.867253e+01,2.801232e+01,2.613507e+01,2.580247e+01
855,2000-02-14 21:36:24.580000,136.654000,2.752779e+01,2.826368e+01,2.862645e+01,2.807852e+01,2.616203e+01,2.580790e+01
856,2000-02-14 21:36:24.740000,136.814000,2.756105e+01,2.827028e+01,2.863962e+01,2.803218e+01,2.616877e+01,2.580646e+01
857,2000-02-14 21:36:24.900000,136.974000,2.754775e+01,2.823063e+01,2.864620e+01,2.799907e+01,2.609463e+01,2.580631e+01
858,2000-02-14 21:36:25.060000,137.134000,2.753444e+01,2.828349e+01,2.864620e+01,2.804542e+01,2.614181e+01,2.580653e+01
859,2000-02-14 21:36:25.220000,137.294000,2.755440e+01,2.830331e+01,2.865937e+01,2.807852e+01,2.611485e+01,2.580302e+01
860,2000-02-14 21:36:25.380000,137.454000,2.753444e+01,2.830331e+01,2.860011e+01,2.795932e+01,2.609463e+01,2.580177e+01
861,2000-02-14 21:36:25.540000,137.614000,2.750783e+01,2.822403e+01,2.861987e+01,2.800569e+01,2.618224e+01,2.579886e+01
862,2000-02-14 21:36:25.700000,137.774000,2.757435e+01,2.826368e+01,2.865279e+01,2.797257e+01,2.614855e+01,2.580406e+01
863,2000-02-14 21:36:25.860000,137.934000,2.756770e+01,2.829671e+01,2.871860e+01,2.802556e+01,2.606765e+01,2.580262e+01
864,2000-02-14 21:36:26.021000,138.095000,2.753444e+01,2.815130e+01,2.864620e+01,2.794607e+01,2.614181e+01,2.574852e+01
865,2000-02-14 21:36:26.181000,138.255000,2.750783e+01,2.818436e+01,2.863962e+01,2.797920e+01,2.604742e+01,2.573990e+01
866,2000-02-14 21:36:26.341000,138.415000,2.746125e+01,2.817775e+01,2.874491e+01,2.803880e+01,2.602044e+01,2.573844e+01
867,2000-02-14 21:36:26.501000,138.575000,2.746790e+01,2.817114e+01,2.868570e+01,2.802556e+01,2.606091e+01,2.573698e+01
868,2000-02-14 21:36:26.661000,138.735000,2.746790e+01,2.825046e+01,2.864620e+01,2.795932e+01,2.603393e+01,2.574021e+01
869,2000-02-14 21:36:26.821000,138.895000,2.748121e+01,2.815791e+01,2.873833e+01,2.793945e+01,2.600694e+01,2.574188e+01
870,2000-02-14 21:36:26.981000,139.055000,2.746790e+01,2.819097e+01,2.863304e+01,2.790631e+01,2.605416e+01,2.574271e+01
871,2000-02-14 21:36:27.141000,139.215000,2.749452e+01,2.814468e+01,2.859352e+01,2.791956e+01,2.617550e+01,2.575895e+01
872,2000-02-14 21:36:27.302000,139.376000,2.753444e+01,2.812484e+01,2.863304e+01,2.799907e+01,2.604067e+01,2.575738e+01
873,2000-02-14 21:36:27.461000,139.535000,2.748121e+01,2.812484e+01,2.869886e+01,2.797257e+01,2.602044e+01,2.575968e+01
874,2000-02-14 21:36:27.622000,139.696000,2.746790e+01,2.821742e+01,2.863962e+01,2.796595e+01,2.611485e+01,2.575671e+01
875,2000-02-14 21:36:27.782000,139.856000,2.753444e+01,2.819759e+01,2.861328e+01,2.797920e+01,2.608788e+01,2.575630e+01
876,2000-02-14 21:36:27.942000,140.016000,2.751449e+01,2.827689e+01,2.867912e+01,2.801894e+01,2.609463e+01,2.576188e+01
877,2000-02-14 21:36:28.101000,140.175000,2.743462e+01,2.819759e+01,2.872518e+01,2.794607e+01,2.608114e+01,2.575304e+01
878,2000-02-14 21:36:28.261000,140.335000,2.756105e+01,2.830991e+01,2.881067e+01,2.811822e+01,2.613507e+01,2.583305e+01
879,2000-02-14 21:36:28.421000,140.495000,2.757435e+01,2.827689e+01,2.865937e+01,2.817114e+01,2.608114e+01,2.584044e+01
880,2000-02-14 21:36:28.581000,140.655000,2.758765e+01,2.822403e+01,2.878437e+01,2.804542e+01,2.610811e+01,2.584061e+01
881,2000-02-14 21:36:28.741000,140.815000,2.760759e+01,2.836934e+01,2.871860e+01,2.801894e+01,2.613507e+01,2.584254e+01
882,2000-02-14 21:36:28.901000,140.975000,2.754110e+01,2.827689e+01,2.873176e+01,2.801232e+01,2.609463e+01,2.583605e+01
883,2000-02-14 21:36:29.061000,141.135000,2.764082e+01,2.831652e+01,2.869228e+01,2.804542e+01,2.614855e+01,2.583482e+01
884,2000-02-14 21:36:29.221000,141.295000,2.759429e+01,2.829010e+01,2.869228e+01,2.816452e+01,2.618898e+01,2.582734e+01
885,2000-02-14 21:36:29.381000,141.455000,2.754110e+01,2.821742e+01,2.869228e+01,2.803880e+01,2.609463e+01,2.580542e+01
886,2000-02-14 21:36:29.541000,141.615000,2.751449e+01,2.824385e+01,2.871860e+01,2.800569e+01,2.608788e+01,2.579373e+01
887,2000-02-14 21:36:29.701000,141.775000,2.757435e+01,2.823063e+01,2.872518e+01,2.796595e+01,2.619571e+01,2.579224e+01
888,2000-02-14 21:36:29.861000,141.935000,2.750783e+01,2.817775e+01,2.862645e+01,2.801232e+01,2.608788e+01,2.579479e+01
889,2000-02-14 21:36:30.021000,142.095000,2.750783e+01,2.823724e+01,2.877780e+01,2.797920e+01,2.618898e+01,2.579819e+01
890,2000-02-14 21:36:30.181000,142.255000,2.756105e+01,2.828349e+01,2.879095e+01,2.799245e+01,2.610137e+01,2.580060e+01
891,2000-02-14 21:36:30.341000,142.415000,2.753444e+01,2.821081e+01,2.874491e+01,2.797257e+01,2.615529e+01,2.579435e+01
892,2000-02-14 21:36:30.501000,142.575000,2.753444e+01,2.821742e+01,2.863304e+01,2.797257e+01,2.618224e+01,2.579985e+01
893,2000-02-14 21:36:30.661000,142.735000,2.759429e+01,2.823063e+01,2.866595e+01,2.797920e+01,2.604067e+01,2.579818e+01
894,2000-02-14 21:36:30.821000,142.895000,2.752779e+01,2.819759e+01,2.878437e+01,2.798582e+01,2.609463e+01,2.579781e+01
895,2000-02-14 21:36:30.981000,143.055000,2.756105e+01,2.828349e+01,2.863962e+01,2.803880e+01,2.612833e+01,2.579818e+01
896,2000-02-14 21:36:31.141000,143.215000,2.752779e+01,2.818436e+01,2.860669e+01,2.807190e+01,2.609463e+01,2.579570e+01
897,2000-02-14 21:36:31.301000,143.375000,2.770725e+01,2.832312e+01,2.863304e+01,2.801894e+01,2.606765e+01,2.579651e+01
898,2000-02-14 21:36:31.461000,143.535000,2.765411e+01,2.821742e+01,2.860669e+01,2.811161e+01,2.607440e+01,2.578429e+01
899,2000-02-14 21:36:31.621000,143.695000,2.755440e+01,2.826368e+01,2.858035e+01,2.799245e+01,2.605416e+01,2.578633e+01
900,2000-02-14 21:36:31.781000,143.855000,2.754775e+01,2.815130e+01,2.861328e+01,2.797920e+01,2.609463e+01,2.577758e+01
901,2000-02-14 21:36:31.941000,144.015000,2.751449e+01,2.819097e+01,2.863304e+01,2.800569e+01,2.616877e+01,2.578058e+01
902,2000-02-14 21:36:32.101000,144.175000,2.752779e+01,2.818436e+01,2.857376e+01,2.806528e+01,2.608788e+01,2.577952e+01
903,2000-02-14 21:36:32.261000,144.335000,2.750783e+01,2.821081e+01,2.861328e+01,2.800569e+01,2.611485e+01,2.578054e+01
904,2000-02-14 21:36:32.421000,144.495000,2.750118e+01,2.825046e+01,2.862645e+01,2.798582e+01,2.611485e+01,2.577556e+01
905,2000-02-14 21:36:32.581000,144.655000,2.752114e+01,2.826368e+01,2.865937e+01,2.794607e+01,2.615529e+01,2.578108e+01
906,2000-02-14 21:36:32.741000,144.815000,2.754110e+01,2.822403e+01,2.868570e+01,2.809837e+01,2.603393e+01,2.578259e+01
907,2000-02-14 21:36:32.901000,144.975000,2.748787e+01,2.818436e+01,2.866595e+01,2.800569e+01,2.613507e+01,2.578283e+01
908,2000-02-14 21:36:33.061000,145.135000,2.751449e+01,2.824385e+01,2.862645e+01,2.803218e+01,2.612833e+01,2.578147e+01
909,2000-02-14 21:36:33.221000,145.295000,2.749452e+01,2.820420e+01,2.854081e+01,2.807190e+01,2.608114e+01,2.578049e+01
910,2000-02-14 21:36:33.381000,145.455000,2.757435e+01,2.821742e+01,2.860011e+01,2.807190e+01,2.608788e+01,2.578054e+01
911,2000-02-14 21:36:33.541000,145.615000,2.746790e+01,2.818436e+01,2.867912e+01,2.795270e+01,2.608788e+01,2.577788e+01
912,2000-02-14 21:36:33.701000,145.775000,2.762753e+01,2.832973e+01,2.869228e+01,2.801232e+01,2.610811e+01,2.578046e+01
913,2000-02-14 21:36:33.861000,145.935000,2.755440e+01,2.837594e+01,2.858694e+01,2.802556e+01,2.614181e+01,2.578313e+01
914,2000-02-14 21:36:34.022000,146.096000,2.748121e+01,2.824385e+01,2.867253e+01,2.801232e+01,2.611485e+01,2.578255e+01
915,2000-02-14 21:36:34.182000,146.256000,2.757435e+01,2.837594e+01,2.863962e+01,2.809837e+01,2.607440e+01,2.579617e+01
916,2000-02-14 21:36:34.342000,146.416000,2.757435e+01,2.822403e+01,2.867912e+01,2.813807e+01,2.620918e+01,2.581859e+01
917,2000-02-14 21:36:34.502000,146.576000,2.763418e+01,2.824385e+01,2.866595e+01,2.802556e+01,2.607440e+01,2.582155e+01
918,2000-02-14 21:36:34.662000,146.736000,2.760759e+01,2.829671e+01,2.860669e+01,2.809837e+01,2.616877e+01,2.582180e+01
919,2000-02-14 21:36:34.822000,146.896000,2.762753e+01,2.823063e+01,2.873176e+01,2.815130e+01,2.608114e+01,2.582214e+01
920,2000-02-14 21:36:34.982000,147.056000,2.759429e+01,2.832312e+01,2.856058e+01,2.811161e+01,2.608114e+01,2.582465e+01
921,2000-02-14 21:36:35.142000,147.216000,2.758100e+01,2.829671e+01,2.867912e+01,2.818436e+01,2.614855e+01,2.581850e+01
922,2000-02-14 21:36:35.302000,147.376000,2.755440e+01,2.830991e+01,2.859352e+01,2.804542e+01,2.616877e+01,2.581338e+01
923,2000-02-14 21:36:35.462000,147.536000,2.752114e+01,2.825046e+01,2.863962e+01,2.807190e+01,2.612833e+01,2.581527e+01
924,2000-02-14 21:36:35.622000,147.696000,2.749452e+01,2.821742e+01,2.862645e+01,2.809837e+01,2.612833e+01,2.581973e+01
925,2000-02-14 21:36:35.782000,147.856000,2.759429e+01,2.821081e+01,2.863304e+01,2.803218e+01,2.616203e+01,2.582086e+01
926,2000-02-14 21:36:35.942000,148.016000,2.754110e+01,2.820420e+01,2.862645e+01,2.802556e+01,2.610137e+01,2.582204e+01
927,2000-02-14 21:36:36.102000,148.176000,2.756105e+01,2.827028e+01,2.860669e+01,2.805204e+01,2.609463e+01,2.581993e+01
928,2000-02-14 21:36:36.262000,148.336000,2.752779e+01,2.823724e+01,2.863304e+01,2.808514e+01,2.607440e+01,2.580099e+01
929,2000-02-14 21:36:36.422000,148.496000,2.754110e+01,2.822403e+01,2.858694e+01,2.795270e+01,2.608788e+01,2.577895e+01
930,2000-02-14 21:36:36.582000,148.656000,2.752779e+01,2.823063e+01,2.856058e+01,2.805204e+01,2.612833e+01,2.578195e+01
931,2000-02-14 21:36:36.743000,148.817000,2.751449e+01,2.818436e+01,2.856717e+01,2.804542e+01,2.607440e+01,2.577859e+01
932,2000-02-14 21:36:36.903000,148.977000,2.752114e+01,2.821081e+01,2.867253e+01,2.801232e+01,2.604067e+01,2.578396e+01
933,2000-02-14 21:36:37.062000,149.136000,2.761424e+01,2.821742e+01,2.872518e+01,2.796595e+01,2.603393e+01,2.577803e+01
934,2000-02-14 21:36:37.223000,149.297000,2.754110e+01,2.818436e+01,2.856717e+01,2.801894e+01,2.600019e+01,2.577400e+01
935,2000-02-14 21:36:37.382000,149.456000,2.768733e+01,2.825707e+01,2.855399e+01,2.795932e+01,2.603393e+01,2.577174e+01
936,2000-02-14 21:36:37.543000,149.617000,2.752779e+01,2.820420e+01,2.852104e+01,2.795270e+01,2.604742e+01,2.577298e+01
937,2000-02-14 21:36:37.703000,149.777000,2.751449e+01,2.820420e+01,2.853422e+01,2.795932e+01,2.608114e+01,2.577225e+01
938,2000-02-14 21:36:37.863000,149.937000,2.750118e+01,2.820420e+01,2.856058e+01,2.798582e+01,2.606091e+01,2.577292e+01
939,2000-02-14 21:36:38.023000,150.097000,2.750118e+01,2.827028e+01,2.865937e+01,2.795932e+01,2.607440e+01,2.577660e+01
940,2000-02-14 21:36:38.183000,150.257000,2.745459e+01,2.820420e+01,2.858694e+01,2.805866e+01,2.606765e+01,2.577255e+01
941,2000-02-14 21:36:38.343000,150.417000,2.752114e+01,2.827689e+01,2.861328e+01,2.803880e+01,2.606091e+01,2.577031e+01
942,2000-02-14 21:36:38.503000,150.577000,2.750783e+01,2.822403e+01,2.858035e+01,2.801894e+01,2.609463e+01,2.577368e+01
943,2000-02-14 21:36:38.663000,150.737000,2.753444e+01,2.826368e+01,2.863962e+01,2.802556e+01,2.617550e+01,2.582446e+01
944,2000-02-14 21:36:38.823000,150.897000,2.758100e+01,2.823724e+01,2.863962e+01,2.805204e+01,2.610811e+01,2.583417e+01
945,2000-02-14 21:36:38.983000,151.057000,2.756105e+01,2.830331e+01,2.863962e+01,2.807190e+01,2.607440e+01,2.583041e+01
946,2000-02-14 21:36:39.143000,151.217000,2.756105e+01,2.823063e+01,2.863304e+01,2.804542e+01,2.609463e+01,2.583191e+01
947,2000-02-14 21:36:39.303000,151.377000,2.753444e+01,2.828349e+01,2.886982e+01,2.799907e+01,2.609463e+01,2.582933e+01
948,2000-02-14 21:36:39.463000,151.537000,2.752114e+01,2.820420e+01,2.875149e+01,2.803880e+01,2.612833e+01,2.582835e+01
949,2000-02-14 21:36:39.623000,151.697000,2.760759e+01,2.829010e+01,2.865937e+01,2.803218e+01,2.614181e+01,2.583067e+01
950,2000-02-14 21:36:39.783000,151.857000,2.762753e+01,2.829671e+01,2.869886e+01,2.805866e+01,2.614181e+01,2.583057e+01
951,2000-02-14 21:36:39.943000,152.017000,2.761424e+01,2.827028e+01,2.890923e+01,2.800569e+01,2.621592e+01,2.583180e+01
952,2000-02-14 21:36:40.103000,152.177000,2.752114e+01,2.831652e+01,2.874491e+01,2.805204e+01,2.617550e+01,2.583128e+01
953,2000-02-14 21:36:40.263000,152.337000,2.756105e+01,2.826368e+01,2.867253e+01,2.801232e+01,2.617550e+01,2.583373e+01
954,2000-02-14 21:36:40.423000,152.497000,2.757435e+01,2.825046e+01,2.870544e+01,2.804542e+01,2.617550e+01,2.583277e+01
955,2000-02-14 21:36:40.583000,152.657000,2.760094e+01,2.823724e+01,2.861987e+01,2.801894e+01,2.616203e+01,2.583497e+01
956,2000-02-14 21:36:40.743000,152.817000,2.754775e+01,2.832973e+01,2.863962e+01,2.802556e+01,2.610137e+01,2.583767e+01
957,2000-02-14 21:36:40.903000,152.977000,2.754775e+01,2.829671e+01,2.864620e+01,2.802556e+01,2.613507e+01,2.582758e+01
958,2000-02-14 21:36:41.063000,153.137000,2.754110e+01,2.825046e+01,2.867912e+01,2.803218e+01,2.616877e+01,2.582394e+01
959,2000-02-14 21:36:41.223000,153.297000,2.756105e+01,2.824385e+01,2.865279e+01,2.811822e+01,2.611485e+01,2.583049e+01
960,2000-02-14 21:36:41.383000,153.457000,2.756770e+01,2.840893e+01,2.868570e+01,2.799245e+01,2.613507e+01,2.583546e+01
961,2000-02-14 21:36:41.543000,153.617000,2.756105e+01,2.831652e+01,2.866595e+01,2.805204e+01,2.618898e+01,2.583198e+01
962,2000-02-14 21:36:41.703000,153.777000,2.753444e+01,2.836273e+01,2.871860e+01,2.803218e+01,2.613507e+01,2.583169e+01
963,2000-02-14 21:36:41.863000,153.937000,2.756770e+01,2.826368e+01,2.870544e+01,2.803218e+01,2.614181e+01,2.583680e+01
964,2000-02-14 21:36:42.023000,154.097000,2.765411e+01,2.832973e+01,2.871202e+01,2.805204e+01,2.623612e+01,2.584210e+01
965,2000-02-14 21:36:42.183000,154.257000,2.757435e+01,2.830991e+01,2.869228e+01,2.809176e+01,2.612833e+01,2.584268e+01
966,2000-02-14 21:36:42.343000,154.417000,2.755440e+01,2.827689e+01,2.871202e+01,2.813807e+01,2.614855e+01,2.584531e+01
967,2000-02-14 21:36:42.503000,154.577000,2.757435e+01,2.827028e+01,2.869886e+01,2.809176e+01,2.614855e+01,2.584384e+01
968,2000-02-14 21:36:42.663000,154.737000,2.760759e+01,2.826368e+01,2.868570e+01,2.807852e+01,2.610811e+01,2.584035e+01
969,2000-02-14 21:36:42.823000,154.897000,2.758765e+01,2.824385e+01,2.863962e+01,2.809837e+01,2.616203e+01,2.584505e+01
970,2000-02-14 21:36:42.983000,155.057000,2.755440e+01,2.827028e+01,2.873176e+01,2.803218e+01,2.614181e+01,2.584878e+01
971,2000-02-14 21:36:43.142000,155.216000,2.755440e+01,2.829671e+01,2.859352e+01,2.806528e+01,2.616203e+01,2.584938e+01
972,2000-02-14 21:36:43.302000,155.376000,2.760759e+01,2.827689e+01,2.868570e+01,2.804542e+01,2.609463e+01,2.583740e+01
