frame,abstime,reltime,april10_baselineBoardC_2.seq:Rectangle 1 [C]:max,april10_baselineBoardC_2.seq:Polygon 1 [C]:max,april10_baselineBoardC_2.seq:Rectangle 2 [C]:max,april10_baselineBoardC_2.seq:Rectangle 3 [C]:max,april10_baselineBoardC_2.seq:Rectangle 4 [C]:max,april10_baselineBoardC_2.seq:Rectangle 5 [C]:mean
25,2000-02-10 06:23:09.440000,3.841000,2.449131e+01,2.562838e+01,2.550641e+01,2.492853e+01,2.458027e+01,2.376637e+01
26,2000-02-10 06:23:09.600000,4.001000,2.466232e+01,2.566224e+01,2.556064e+01,2.492853e+01,2.452554e+01,2.379215e+01
27,2000-02-10 06:23:09.760000,4.161000,2.456659e+01,2.568931e+01,2.560129e+01,2.496943e+01,2.453238e+01,2.380212e+01
28,2000-02-10 06:23:09.920000,4.321000,2.463498e+01,2.572315e+01,2.570961e+01,2.507160e+01,2.449816e+01,2.380096e+01
29,2000-02-10 06:23:10.080000,4.481000,2.475113e+01,2.575697e+01,2.567577e+01,2.503074e+01,2.441598e+01,2.381027e+01
30,2000-02-10 06:23:10.240000,4.641000,2.467599e+01,2.580431e+01,2.567577e+01,2.506479e+01,2.451185e+01,2.382766e+01
31,2000-02-10 06:23:10.400000,4.801000,2.469649e+01,2.585162e+01,2.570285e+01,2.522807e+01,2.449816e+01,2.383847e+01
32,2000-02-10 06:23:10.560000,4.961000,2.476479e+01,2.590567e+01,2.580431e+01,2.513966e+01,2.455975e+01,2.385275e+01
33,2000-02-10 06:23:10.720000,5.121000,2.475113e+01,2.591918e+01,2.572991e+01,2.537072e+01,2.445708e+01,2.386873e+01
34,2000-02-10 06:23:10.880000,5.281000,2.473747e+01,2.600019e+01,2.582459e+01,2.524166e+01,2.455291e+01,2.388426e+01
35,2000-02-10 06:23:11.040000,5.441000,2.487398e+01,2.595969e+01,2.584487e+01,2.525525e+01,2.447762e+01,2.389313e+01
36,2000-02-10 06:23:11.200000,5.601000,2.481940e+01,2.614855e+01,2.575697e+01,2.524846e+01,2.451185e+01,2.389951e+01
37,2000-02-10 06:23:11.360000,5.761000,2.483987e+01,2.604742e+01,2.585838e+01,2.542502e+01,2.447762e+01,2.391251e+01
38,2000-02-10 06:23:11.520000,5.921000,2.483305e+01,2.614181e+01,2.580431e+01,2.536394e+01,2.443653e+01,2.392352e+01
39,2000-02-10 06:23:11.680000,6.081000,2.481257e+01,2.616877e+01,2.591243e+01,2.543180e+01,2.451185e+01,2.392645e+01
40,2000-02-10 06:23:11.840000,6.241000,2.492853e+01,2.612833e+01,2.587865e+01,2.547929e+01,2.456659e+01,2.393770e+01
41,2000-02-10 06:23:11.999000,6.400000,2.494217e+01,2.616203e+01,2.593269e+01,2.541145e+01,2.453238e+01,2.395314e+01
42,2000-02-10 06:23:12.159000,6.560000,2.508521e+01,2.624959e+01,2.609463e+01,2.547929e+01,2.460763e+01,2.404259e+01
43,2000-02-10 06:23:12.319000,6.720000,2.504436e+01,2.626978e+01,2.611485e+01,2.554708e+01,2.456659e+01,2.405685e+01
44,2000-02-10 06:23:12.479000,6.880000,2.519407e+01,2.635725e+01,2.602044e+01,2.560129e+01,2.471698e+01,2.407303e+01
45,2000-02-10 06:23:12.639000,7.040000,2.515326e+01,2.635052e+01,2.612833e+01,2.559451e+01,2.464181e+01,2.408375e+01
46,2000-02-10 06:23:12.799000,7.200000,2.509202e+01,2.639087e+01,2.620918e+01,2.555386e+01,2.469649e+01,2.409197e+01
47,2000-02-10 06:23:12.959000,7.360000,2.508521e+01,2.636398e+01,2.621592e+01,2.560806e+01,2.464181e+01,2.409975e+01
48,2000-02-10 06:23:13.121000,7.522000,2.516687e+01,2.637070e+01,2.622939e+01,2.564192e+01,2.461447e+01,2.411370e+01
49,2000-02-10 06:23:13.281000,7.682000,2.516687e+01,2.643793e+01,2.626305e+01,2.577050e+01,2.468282e+01,2.412675e+01
50,2000-02-10 06:23:13.441000,7.842000,2.518047e+01,2.645809e+01,2.632362e+01,2.568931e+01,2.464865e+01,2.413503e+01
51,2000-02-10 06:23:13.601000,8.002000,2.521447e+01,2.647824e+01,2.625632e+01,2.573668e+01,2.465549e+01,2.415792e+01
52,2000-02-10 06:23:13.761000,8.162000,2.524166e+01,2.651183e+01,2.618224e+01,2.578402e+01,2.466232e+01,2.417085e+01
53,2000-02-10 06:23:13.921000,8.322000,2.529602e+01,2.663935e+01,2.626978e+01,2.574344e+01,2.469649e+01,2.418844e+01
54,2000-02-10 06:23:14.081000,8.482000,2.520087e+01,2.656554e+01,2.626978e+01,2.582459e+01,2.464865e+01,2.419880e+01
55,2000-02-10 06:23:14.241000,8.642000,2.523486e+01,2.657897e+01,2.624285e+01,2.585838e+01,2.466232e+01,2.420874e+01
56,2000-02-10 06:23:14.401000,8.802000,2.527564e+01,2.659910e+01,2.627651e+01,2.587189e+01,2.473747e+01,2.422305e+01
57,2000-02-10 06:23:14.561000,8.962000,2.530282e+01,2.662594e+01,2.634380e+01,2.589892e+01,2.465549e+01,2.423137e+01
58,2000-02-10 06:23:14.721000,9.122000,2.529602e+01,2.662594e+01,2.631689e+01,2.580431e+01,2.474430e+01,2.423688e+01
59,2000-02-10 06:23:14.881000,9.282000,2.532998e+01,2.666618e+01,2.633035e+01,2.584487e+01,2.469649e+01,2.425491e+01
60,2000-02-10 06:23:15.041000,9.442000,2.540466e+01,2.669971e+01,2.649168e+01,2.590567e+01,2.468965e+01,2.426750e+01
61,2000-02-10 06:23:15.201000,9.602000,2.532998e+01,2.671312e+01,2.643121e+01,2.595294e+01,2.472381e+01,2.427963e+01
62,2000-02-10 06:23:15.361000,9.762000,2.535036e+01,2.670641e+01,2.643793e+01,2.595294e+01,2.479892e+01,2.428463e+01
63,2000-02-10 06:23:15.521000,9.922000,2.539109e+01,2.675333e+01,2.649168e+01,2.595969e+01,2.471015e+01,2.428798e+01
64,2000-02-10 06:23:15.681000,10.082000,2.534357e+01,2.673322e+01,2.638415e+01,2.587189e+01,2.470332e+01,2.426188e+01
65,2000-02-10 06:23:15.841000,10.242000,2.535036e+01,2.671312e+01,2.647824e+01,2.589216e+01,2.471015e+01,2.429233e+01
66,2000-02-10 06:23:16.001000,10.402000,2.540466e+01,2.678013e+01,2.643121e+01,2.594619e+01,2.476479e+01,2.430599e+01
67,2000-02-10 06:23:16.161000,10.562000,2.550641e+01,2.671982e+01,2.649840e+01,2.607440e+01,2.475796e+01,2.431336e+01
68,2000-02-10 06:23:16.321000,10.722000,2.541823e+01,2.682701e+01,2.641104e+01,2.604067e+01,2.466915e+01,2.432216e+01
69,2000-02-10 06:23:16.481000,10.882000,2.541145e+01,2.678013e+01,2.645137e+01,2.597994e+01,2.475796e+01,2.432090e+01
70,2000-02-10 06:23:16.641000,11.042000,2.542502e+01,2.680022e+01,2.648496e+01,2.600019e+01,2.475796e+01,2.433049e+01
71,2000-02-10 06:23:16.801000,11.202000,2.547929e+01,2.678683e+01,2.651855e+01,2.598669e+01,2.475796e+01,2.434471e+01
72,2000-02-10 06:23:16.961000,11.362000,2.545216e+01,2.678683e+01,2.653197e+01,2.600019e+01,2.471015e+01,2.435243e+01
73,2000-02-10 06:23:17.121000,11.522000,2.551319e+01,2.686049e+01,2.659239e+01,2.603393e+01,2.475796e+01,2.436277e+01
74,2000-02-10 06:23:17.282000,11.683000,2.555386e+01,2.684710e+01,2.655212e+01,2.612159e+01,2.468282e+01,2.436887e+01
75,2000-02-10 06:23:17.442000,11.843000,2.555386e+01,2.686718e+01,2.658568e+01,2.602044e+01,2.489444e+01,2.437680e+01
76,2000-02-10 06:23:17.601000,12.002000,2.554708e+01,2.688726e+01,2.658568e+01,2.606091e+01,2.483987e+01,2.438463e+01
77,2000-02-10 06:23:17.761000,12.162000,2.552675e+01,2.684710e+01,2.665948e+01,2.608788e+01,2.480575e+01,2.439432e+01
78,2000-02-10 06:23:17.921000,12.322000,2.560129e+01,2.690733e+01,2.660581e+01,2.611485e+01,2.476479e+01,2.440782e+01
79,2000-02-10 06:23:18.081000,12.482000,2.561483e+01,2.696753e+01,2.673993e+01,2.608114e+01,2.476479e+01,2.441990e+01
80,2000-02-10 06:23:18.241000,12.642000,2.560129e+01,2.691402e+01,2.667289e+01,2.620918e+01,2.483305e+01,2.442174e+01
81,2000-02-10 06:23:18.401000,12.802000,2.568931e+01,2.692740e+01,2.665948e+01,2.616877e+01,2.466232e+01,2.442575e+01
82,2000-02-10 06:23:18.561000,12.962000,2.566224e+01,2.692740e+01,2.668630e+01,2.620245e+01,2.475796e+01,2.444140e+01
83,2000-02-10 06:23:18.721000,13.122000,2.565546e+01,2.701433e+01,2.678013e+01,2.616203e+01,2.481257e+01,2.445647e+01
84,2000-02-10 06:23:18.881000,13.282000,2.560129e+01,2.704107e+01,2.679352e+01,2.618224e+01,2.471698e+01,2.446284e+01
85,2000-02-10 06:23:19.042000,13.443000,2.565546e+01,2.706779e+01,2.676673e+01,2.614855e+01,2.473747e+01,2.446681e+01
86,2000-02-10 06:23:19.201000,13.602000,2.571638e+01,2.701433e+01,2.670641e+01,2.620918e+01,2.490126e+01,2.447869e+01
87,2000-02-10 06:23:19.361000,13.762000,2.575697e+01,2.702102e+01,2.672652e+01,2.621592e+01,2.483305e+01,2.448539e+01
88,2000-02-10 06:23:19.521000,13.922000,2.572991e+01,2.702770e+01,2.674663e+01,2.615529e+01,2.479210e+01,2.449437e+01
89,2000-02-10 06:23:19.682000,14.083000,2.570961e+01,2.707448e+01,2.667289e+01,2.626305e+01,2.485351e+01,2.449783e+01
90,2000-02-10 06:23:19.842000,14.243000,2.575021e+01,2.718131e+01,2.684040e+01,2.628324e+01,2.484669e+01,2.451055e+01
91,2000-02-10 06:23:20.002000,14.403000,2.579755e+01,2.705443e+01,2.676003e+01,2.635052e+01,2.481940e+01,2.452017e+01
92,2000-02-10 06:23:20.162000,14.563000,2.575021e+01,2.710787e+01,2.686049e+01,2.637070e+01,2.486034e+01,2.452904e+01
93,2000-02-10 06:23:20.322000,14.723000,2.579078e+01,2.710787e+01,2.678683e+01,2.629670e+01,2.487398e+01,2.453278e+01
94,2000-02-10 06:23:20.482000,14.883000,2.589216e+01,2.712123e+01,2.676673e+01,2.634380e+01,2.490126e+01,2.453817e+01
95,2000-02-10 06:23:20.642000,15.043000,2.585838e+01,2.711455e+01,2.678683e+01,2.630343e+01,2.482622e+01,2.455542e+01
96,2000-02-10 06:23:20.802000,15.203000,2.581783e+01,2.711455e+01,2.689395e+01,2.629670e+01,2.488080e+01,2.456543e+01
97,2000-02-10 06:23:20.962000,15.363000,2.578402e+01,2.712123e+01,2.680692e+01,2.639760e+01,2.484669e+01,2.456724e+01
98,2000-02-10 06:23:21.122000,15.523000,2.583811e+01,2.713458e+01,2.688056e+01,2.636398e+01,2.487398e+01,2.457398e+01
99,2000-02-10 06:23:21.282000,15.683000,2.581783e+01,2.719466e+01,2.698759e+01,2.643121e+01,2.488080e+01,2.457794e+01
100,2000-02-10 06:23:21.442000,15.843000,2.581783e+01,2.711455e+01,2.689395e+01,2.637743e+01,2.497624e+01,2.458776e+01
101,2000-02-10 06:23:21.602000,16.003000,2.577726e+01,2.714794e+01,2.691402e+01,2.639087e+01,2.485351e+01,2.457271e+01
102,2000-02-10 06:23:21.762000,16.163000,2.579755e+01,2.714794e+01,2.688726e+01,2.630343e+01,2.488762e+01,2.456738e+01
103,2000-02-10 06:23:21.922000,16.323000,2.580431e+01,2.719466e+01,2.688726e+01,2.642449e+01,2.489444e+01,2.456018e+01
104,2000-02-10 06:23:22.082000,16.483000,2.579078e+01,2.717464e+01,2.695416e+01,2.642449e+01,2.492171e+01,2.455235e+01
105,2000-02-10 06:23:22.242000,16.643000,2.579078e+01,2.718131e+01,2.688056e+01,2.637070e+01,2.494217e+01,2.455880e+01
106,2000-02-10 06:23:22.402000,16.803000,2.581783e+01,2.719466e+01,2.687387e+01,2.638415e+01,2.490808e+01,2.456468e+01
107,2000-02-10 06:23:22.562000,16.963000,2.587865e+01,2.713458e+01,2.690733e+01,2.639087e+01,2.494898e+01,2.457403e+01
108,2000-02-10 06:23:22.722000,17.123000,2.584487e+01,2.717464e+01,2.684040e+01,2.638415e+01,2.490808e+01,2.458448e+01
109,2000-02-10 06:23:22.882000,17.283000,2.581783e+01,2.722802e+01,2.693409e+01,2.640432e+01,2.490126e+01,2.459670e+01
110,2000-02-10 06:23:23.042000,17.443000,2.584487e+01,2.718798e+01,2.702770e+01,2.639760e+01,2.485351e+01,2.460175e+01
111,2000-02-10 06:23:23.202000,17.603000,2.591243e+01,2.722135e+01,2.704775e+01,2.645809e+01,2.495580e+01,2.461310e+01
112,2000-02-10 06:23:23.362000,17.763000,2.587865e+01,2.727470e+01,2.710787e+01,2.661252e+01,2.490126e+01,2.461891e+01
113,2000-02-10 06:23:23.522000,17.923000,2.587865e+01,2.728137e+01,2.700765e+01,2.655212e+01,2.486716e+01,2.462442e+01
114,2000-02-10 06:23:23.682000,18.083000,2.589216e+01,2.738800e+01,2.700097e+01,2.656554e+01,2.490126e+01,2.463586e+01
115,2000-02-10 06:23:23.842000,18.243000,2.593269e+01,2.724136e+01,2.706111e+01,2.656554e+01,2.486034e+01,2.463796e+01
116,2000-02-10 06:23:24.002000,18.403000,2.594619e+01,2.726804e+01,2.700765e+01,2.649840e+01,2.495580e+01,2.465651e+01
117,2000-02-10 06:23:24.162000,18.563000,2.592593e+01,2.735469e+01,2.712123e+01,2.651855e+01,2.496261e+01,2.466576e+01
118,2000-02-10 06:23:24.322000,18.723000,2.596644e+01,2.733470e+01,2.712123e+01,2.648496e+01,2.496261e+01,2.468148e+01
119,2000-02-10 06:23:24.482000,18.883000,2.596644e+01,2.729471e+01,2.706111e+01,2.660581e+01,2.489444e+01,2.468495e+01
120,2000-02-10 06:23:24.642000,19.043000,2.595969e+01,2.732137e+01,2.706111e+01,2.651855e+01,2.495580e+01,2.468982e+01
121,2000-02-10 06:23:24.802000,19.203000,2.607440e+01,2.743462e+01,2.709451e+01,2.651183e+01,2.492853e+01,2.469843e+01
122,2000-02-10 06:23:24.962000,19.363000,2.600694e+01,2.737468e+01,2.713458e+01,2.647153e+01,2.500350e+01,2.470652e+01
123,2000-02-10 06:23:25.122000,19.523000,2.601369e+01,2.733470e+01,2.712123e+01,2.647824e+01,2.507841e+01,2.471219e+01
124,2000-02-10 06:23:25.282000,19.683000,2.600019e+01,2.734136e+01,2.718131e+01,2.651855e+01,2.504436e+01,2.472411e+01
125,2000-02-10 06:23:25.442000,19.843000,2.607440e+01,2.740132e+01,2.708116e+01,2.650511e+01,2.493535e+01,2.473166e+01
126,2000-02-10 06:23:25.602000,20.003000,2.604742e+01,2.736135e+01,2.710119e+01,2.651855e+01,2.496943e+01,2.473764e+01
127,2000-02-10 06:23:25.762000,20.163000,2.608114e+01,2.736135e+01,2.718131e+01,2.657226e+01,2.502393e+01,2.474044e+01
128,2000-02-10 06:23:25.922000,20.323000,2.606091e+01,2.746790e+01,2.702770e+01,2.655212e+01,2.503074e+01,2.474949e+01
129,2000-02-10 06:23:26.082000,20.483000,2.609463e+01,2.742130e+01,2.716796e+01,2.661923e+01,2.516687e+01,2.476934e+01
130,2000-02-10 06:23:26.242000,20.643000,2.606765e+01,2.738134e+01,2.712123e+01,2.657226e+01,2.503755e+01,2.478694e+01
131,2000-02-10 06:23:26.402000,20.803000,2.610137e+01,2.739466e+01,2.714794e+01,2.662594e+01,2.498987e+01,2.478999e+01
132,2000-02-10 06:23:26.562000,20.963000,2.608114e+01,2.744793e+01,2.709451e+01,2.662594e+01,2.508521e+01,2.479721e+01
133,2000-02-10 06:23:26.722000,21.123000,2.609463e+01,2.754775e+01,2.712123e+01,2.664606e+01,2.507160e+01,2.480467e+01
134,2000-02-10 06:23:26.882000,21.283000,2.610811e+01,2.745459e+01,2.718131e+01,2.663935e+01,2.505798e+01,2.480831e+01
135,2000-02-10 06:23:27.042000,21.443000,2.616877e+01,2.746790e+01,2.720133e+01,2.671312e+01,2.505798e+01,2.482304e+01
136,2000-02-10 06:23:27.202000,21.603000,2.613507e+01,2.746125e+01,2.725470e+01,2.667959e+01,2.505798e+01,2.481253e+01
137,2000-02-10 06:23:27.362000,21.763000,2.611485e+01,2.747456e+01,2.720133e+01,2.663935e+01,2.505117e+01,2.482062e+01
138,2000-02-10 06:23:27.522000,21.923000,2.618224e+01,2.746125e+01,2.721468e+01,2.667959e+01,2.504436e+01,2.482682e+01
139,2000-02-10 06:23:27.682000,22.083000,2.616203e+01,2.747456e+01,2.722135e+01,2.671312e+01,2.503074e+01,2.483534e+01
140,2000-02-10 06:23:27.842000,22.243000,2.620918e+01,2.750118e+01,2.715461e+01,2.672652e+01,2.508521e+01,2.484496e+01
141,2000-02-10 06:23:28.002000,22.403000,2.618224e+01,2.748121e+01,2.724136e+01,2.678013e+01,2.509883e+01,2.485253e+01
142,2000-02-10 06:23:28.162000,22.563000,2.620918e+01,2.759429e+01,2.730804e+01,2.680022e+01,2.517367e+01,2.485913e+01
143,2000-02-10 06:23:28.322000,22.723000,2.620918e+01,2.752114e+01,2.722802e+01,2.668630e+01,2.511924e+01,2.485353e+01
144,2000-02-10 06:23:28.482000,22.883000,2.627651e+01,2.754110e+01,2.734803e+01,2.669300e+01,2.507160e+01,2.485950e+01
145,2000-02-10 06:23:28.642000,23.043000,2.618898e+01,2.760094e+01,2.722135e+01,2.672652e+01,2.516006e+01,2.487275e+01
146,2000-02-10 06:23:28.802000,23.203000,2.624285e+01,2.756105e+01,2.721468e+01,2.673322e+01,2.509883e+01,2.487729e+01
147,2000-02-10 06:23:28.962000,23.363000,2.633035e+01,2.758100e+01,2.728804e+01,2.673993e+01,2.516006e+01,2.489261e+01
148,2000-02-10 06:23:29.122000,23.523000,2.625632e+01,2.760094e+01,2.726804e+01,2.671982e+01,2.508521e+01,2.490012e+01
149,2000-02-10 06:23:29.283000,23.684000,2.622939e+01,2.758100e+01,2.726137e+01,2.674663e+01,2.511924e+01,2.490163e+01
150,2000-02-10 06:23:29.443000,23.844000,2.631016e+01,2.762088e+01,2.722135e+01,2.676673e+01,2.505798e+01,2.490587e+01
151,2000-02-10 06:23:29.603000,24.004000,2.635052e+01,2.760094e+01,2.740798e+01,2.678013e+01,2.518047e+01,2.494653e+01
152,2000-02-10 06:23:29.763000,24.164000,2.633707e+01,2.763418e+01,2.728137e+01,2.680022e+01,2.518727e+01,2.496329e+01
153,2000-02-10 06:23:29.923000,24.324000,2.628324e+01,2.765411e+01,2.739466e+01,2.686718e+01,2.521447e+01,2.496974e+01
154,2000-02-10 06:23:30.083000,24.484000,2.641104e+01,2.766740e+01,2.749452e+01,2.689395e+01,2.528923e+01,2.497203e+01
155,2000-02-10 06:23:30.243000,24.644000,2.633035e+01,2.766740e+01,2.743462e+01,2.686049e+01,2.520087e+01,2.498159e+01
156,2000-02-10 06:23:30.403000,24.804000,2.636398e+01,2.771390e+01,2.740132e+01,2.683371e+01,2.519407e+01,2.499035e+01
157,2000-02-10 06:23:30.563000,24.964000,2.635052e+01,2.774046e+01,2.748121e+01,2.685379e+01,2.516687e+01,2.499678e+01
158,2000-02-10 06:23:30.723000,25.124000,2.635052e+01,2.770061e+01,2.752779e+01,2.686718e+01,2.532319e+01,2.500546e+01
159,2000-02-10 06:23:30.883000,25.284000,2.640432e+01,2.780019e+01,2.743462e+01,2.690733e+01,2.525525e+01,2.501486e+01
160,2000-02-10 06:23:31.043000,25.444000,2.636398e+01,2.774046e+01,2.746790e+01,2.692071e+01,2.522807e+01,2.501625e+01
161,2000-02-10 06:23:31.203000,25.604000,2.633707e+01,2.774046e+01,2.738134e+01,2.697422e+01,2.517367e+01,2.501847e+01
162,2000-02-10 06:23:31.363000,25.764000,2.645137e+01,2.770061e+01,2.747456e+01,2.695416e+01,2.518047e+01,2.502275e+01
163,2000-02-10 06:23:31.523000,25.924000,2.637743e+01,2.779355e+01,2.757435e+01,2.698091e+01,2.532319e+01,2.503047e+01
164,2000-02-10 06:23:31.683000,26.084000,2.637743e+01,2.780683e+01,2.744128e+01,2.692740e+01,2.524846e+01,2.503779e+01
165,2000-02-10 06:23:31.843000,26.244000,2.643793e+01,2.772718e+01,2.744793e+01,2.696753e+01,2.535036e+01,2.504034e+01
166,2000-02-10 06:23:32.003000,26.404000,2.651855e+01,2.773382e+01,2.750118e+01,2.697422e+01,2.528243e+01,2.505462e+01
167,2000-02-10 06:23:32.163000,26.564000,2.653869e+01,2.780019e+01,2.751449e+01,2.696085e+01,2.540466e+01,2.507164e+01
168,2000-02-10 06:23:32.324000,26.725000,2.651183e+01,2.777365e+01,2.759429e+01,2.703439e+01,2.538430e+01,2.507595e+01
169,2000-02-10 06:23:32.483000,26.884000,2.647153e+01,2.778028e+01,2.746790e+01,2.698759e+01,2.541823e+01,2.508299e+01
170,2000-02-10 06:23:32.643000,27.044000,2.647153e+01,2.776701e+01,2.748787e+01,2.699428e+01,2.532319e+01,2.509230e+01
171,2000-02-10 06:23:32.803000,27.204000,2.643793e+01,2.789968e+01,2.748787e+01,2.702102e+01,2.535715e+01,2.509297e+01
172,2000-02-10 06:23:32.963000,27.364000,2.657226e+01,2.783336e+01,2.755440e+01,2.714126e+01,2.537751e+01,2.509159e+01
173,2000-02-10 06:23:33.123000,27.524000,2.649840e+01,2.782010e+01,2.749452e+01,2.700765e+01,2.539109e+01,2.510010e+01
174,2000-02-10 06:23:33.283000,27.684000,2.650511e+01,2.785326e+01,2.768069e+01,2.712123e+01,2.536394e+01,2.511214e+01
175,2000-02-10 06:23:33.443000,27.844000,2.649168e+01,2.787316e+01,2.761424e+01,2.700765e+01,2.528243e+01,2.511490e+01
176,2000-02-10 06:23:33.603000,28.004000,2.654540e+01,2.794607e+01,2.760094e+01,2.698091e+01,2.530282e+01,2.511690e+01
177,2000-02-10 06:23:33.763000,28.164000,2.653197e+01,2.784000e+01,2.763418e+01,2.704107e+01,2.525525e+01,2.512559e+01
178,2000-02-10 06:23:33.923000,28.324000,2.653197e+01,2.792619e+01,2.763418e+01,2.704775e+01,2.534357e+01,2.513696e+01
179,2000-02-10 06:23:34.083000,28.484000,2.652526e+01,2.780019e+01,2.754775e+01,2.696085e+01,2.524846e+01,2.511254e+01
180,2000-02-10 06:23:34.243000,28.644000,2.649168e+01,2.790631e+01,2.758765e+01,2.704107e+01,2.524846e+01,2.509646e+01
181,2000-02-10 06:23:34.403000,28.804000,2.648496e+01,2.783336e+01,2.768733e+01,2.700765e+01,2.528923e+01,2.510293e+01
182,2000-02-10 06:23:34.563000,28.964000,2.649840e+01,2.784663e+01,2.752779e+01,2.704775e+01,2.534357e+01,2.510505e+01
183,2000-02-10 06:23:34.723000,29.124000,2.651183e+01,2.793282e+01,2.760759e+01,2.704775e+01,2.528243e+01,2.511278e+01
184,2000-02-10 06:23:34.883000,29.284000,2.654540e+01,2.795270e+01,2.754110e+01,2.708116e+01,2.526884e+01,2.512045e+01
185,2000-02-10 06:23:35.043000,29.444000,2.651183e+01,2.788642e+01,2.750118e+01,2.705443e+01,2.532319e+01,2.512123e+01
186,2000-02-10 06:23:35.203000,29.604000,2.652526e+01,2.787316e+01,2.766740e+01,2.710119e+01,2.536394e+01,2.512888e+01
187,2000-02-10 06:23:35.363000,29.764000,2.650511e+01,2.793945e+01,2.756770e+01,2.702102e+01,2.532319e+01,2.512483e+01
188,2000-02-10 06:23:35.523000,29.924000,2.655883e+01,2.784663e+01,2.764082e+01,2.708116e+01,2.526884e+01,2.512929e+01
189,2000-02-10 06:23:35.683000,30.084000,2.651855e+01,2.784663e+01,2.771390e+01,2.710787e+01,2.528243e+01,2.514001e+01
190,2000-02-10 06:23:35.843000,30.244000,2.656554e+01,2.789968e+01,2.763418e+01,2.705443e+01,2.545894e+01,2.515256e+01
191,2000-02-10 06:23:36.003000,30.404000,2.653869e+01,2.794607e+01,2.784663e+01,2.708116e+01,2.530961e+01,2.515641e+01
