frame,abstime,reltime,april10_baselineBoardD_0.seq:Rectangle 1 [C]:max,april10_baselineBoardD_0.seq:Polygon 1 [C]:max,april10_baselineBoardD_0.seq:Rectangle 2 [C]:max,april10_baselineBoardD_0.seq:Rectangle 3 [C]:max,april10_baselineBoardD_0.seq:Rectangle 4 [C]:max,april10_baselineBoardD_0.seq:Rectangle 5 [C]:mean
878,2000-02-10 07:22:44.941000,140.334000,2.884353e+01,3.000706e+01,2.970104e+01,2.902739e+01,2.738134e+01,2.704740e+01
879,2000-02-10 07:22:45.101000,140.494000,2.880410e+01,3.003956e+01,2.963581e+01,2.906674e+01,2.734136e+01,2.704803e+01
880,2000-02-10 07:22:45.261000,140.654000,2.884353e+01,3.001356e+01,2.980531e+01,2.908641e+01,2.731470e+01,2.704856e+01
881,2000-02-10 07:22:45.421000,140.814000,2.885668e+01,3.006556e+01,2.966191e+01,2.904707e+01,2.733470e+01,2.705203e+01
882,2000-02-10 07:22:45.581000,140.974000,2.881724e+01,3.005906e+01,2.967495e+01,2.902082e+01,2.736802e+01,2.705418e+01
883,2000-02-10 07:22:45.741000,141.134000,2.883039e+01,3.006556e+01,2.964886e+01,2.902082e+01,2.737468e+01,2.705752e+01
884,2000-02-10 07:22:45.901000,141.294000,2.888296e+01,3.005906e+01,2.968147e+01,2.904707e+01,2.733470e+01,2.705428e+01
885,2000-02-10 07:22:46.061000,141.454000,2.880410e+01,3.010454e+01,2.964886e+01,2.908641e+01,2.748121e+01,2.705712e+01
886,2000-02-10 07:22:46.221000,141.614000,2.881724e+01,3.005256e+01,2.967495e+01,2.899458e+01,2.742796e+01,2.705429e+01
887,2000-02-10 07:22:46.381000,141.774000,2.885668e+01,3.004606e+01,2.968147e+01,2.907330e+01,2.735469e+01,2.705421e+01
888,2000-02-10 07:22:46.541000,141.934000,2.883696e+01,3.002656e+01,2.964886e+01,2.904051e+01,2.748787e+01,2.703358e+01
889,2000-02-10 07:22:46.701000,142.094000,2.875807e+01,3.005906e+01,2.962277e+01,2.902082e+01,2.737468e+01,2.703733e+01
890,2000-02-10 07:22:46.861000,142.254000,2.879752e+01,3.000706e+01,2.967495e+01,2.900770e+01,2.737468e+01,2.704300e+01
891,2000-02-10 07:22:47.021000,142.414000,2.880410e+01,3.000055e+01,2.967495e+01,2.900114e+01,2.732137e+01,2.704369e+01
892,2000-02-10 07:22:47.181000,142.574000,2.881067e+01,3.007206e+01,2.966191e+01,2.919783e+01,2.738800e+01,2.704731e+01
893,2000-02-10 07:22:47.341000,142.734000,2.885011e+01,3.006556e+01,2.968800e+01,2.900770e+01,2.728804e+01,2.704940e+01
894,2000-02-10 07:22:47.501000,142.894000,2.884353e+01,3.004606e+01,2.966191e+01,2.907986e+01,2.736802e+01,2.705500e+01
895,2000-02-10 07:22:47.661000,143.054000,2.881724e+01,3.005906e+01,2.971408e+01,2.903395e+01,2.734803e+01,2.705110e+01
896,2000-02-10 07:22:47.821000,143.214000,2.883039e+01,3.007206e+01,2.969452e+01,2.902082e+01,2.733470e+01,2.705182e+01
897,2000-02-10 07:22:47.981000,143.374000,2.885011e+01,3.002006e+01,2.967495e+01,2.902739e+01,2.735469e+01,2.704766e+01
898,2000-02-10 07:22:48.141000,143.534000,2.878437e+01,3.007855e+01,2.966843e+01,2.897489e+01,2.739466e+01,2.704930e+01
899,2000-02-10 07:22:48.301000,143.694000,2.876464e+01,3.000706e+01,2.967495e+01,2.911919e+01,2.734136e+01,2.705442e+01
900,2000-02-10 07:22:48.461000,143.854000,2.878437e+01,3.011104e+01,2.968800e+01,2.905363e+01,2.734136e+01,2.705519e+01
901,2000-02-10 07:22:48.621000,144.014000,2.878437e+01,3.004606e+01,2.972059e+01,2.906018e+01,2.732804e+01,2.705401e+01
902,2000-02-10 07:22:48.781000,144.174000,2.883696e+01,3.006556e+01,2.974015e+01,2.913230e+01,2.745459e+01,2.707970e+01
903,2000-02-10 07:22:48.941000,144.334000,2.881724e+01,3.009804e+01,2.972059e+01,2.909297e+01,2.735469e+01,2.708247e+01
904,2000-02-10 07:22:49.101000,144.494000,2.883696e+01,3.002656e+01,2.973363e+01,2.908641e+01,2.736135e+01,2.708114e+01
905,2000-02-10 07:22:49.261000,144.654000,2.885668e+01,3.006556e+01,2.970104e+01,2.907986e+01,2.739466e+01,2.708532e+01
906,2000-02-10 07:22:49.421000,144.814000,2.888296e+01,3.011753e+01,2.974015e+01,2.907330e+01,2.736802e+01,2.709178e+01
907,2000-02-10 07:22:49.581000,144.974000,2.887639e+01,3.004606e+01,2.965539e+01,2.904051e+01,2.740798e+01,2.708273e+01
908,2000-02-10 07:22:49.741000,145.134000,2.888296e+01,3.009804e+01,2.975970e+01,2.911919e+01,2.741464e+01,2.709394e+01
909,2000-02-10 07:22:49.902000,145.295000,2.883696e+01,3.016299e+01,2.974667e+01,2.902082e+01,2.738800e+01,2.709398e+01
910,2000-02-10 07:22:50.061000,145.454000,2.890266e+01,3.009155e+01,2.975319e+01,2.909297e+01,2.740798e+01,2.709455e+01
911,2000-02-10 07:22:50.221000,145.614000,2.887639e+01,3.012403e+01,2.972711e+01,2.906018e+01,2.742130e+01,2.709216e+01
912,2000-02-10 07:22:50.381000,145.774000,2.888296e+01,3.009804e+01,2.964886e+01,2.906018e+01,2.743462e+01,2.709323e+01
913,2000-02-10 07:22:50.541000,145.934000,2.886325e+01,3.010454e+01,2.972711e+01,2.910608e+01,2.743462e+01,2.708949e+01
914,2000-02-10 07:22:50.702000,146.095000,2.890923e+01,3.016299e+01,2.974667e+01,2.907986e+01,2.742130e+01,2.708944e+01
915,2000-02-10 07:22:50.861000,146.254000,2.891580e+01,3.013052e+01,2.972711e+01,2.905363e+01,2.755440e+01,2.709053e+01
916,2000-02-10 07:22:51.022000,146.415000,2.888296e+01,3.009804e+01,2.968147e+01,2.907986e+01,2.743462e+01,2.708707e+01
917,2000-02-10 07:22:51.182000,146.575000,2.885011e+01,3.009155e+01,2.968147e+01,2.906018e+01,2.747456e+01,2.708954e+01
918,2000-02-10 07:22:51.342000,146.735000,2.887639e+01,3.007206e+01,2.970756e+01,2.904707e+01,2.739466e+01,2.708446e+01
919,2000-02-10 07:22:51.502000,146.895000,2.886325e+01,3.005906e+01,2.975319e+01,2.904707e+01,2.739466e+01,2.707949e+01
920,2000-02-10 07:22:51.662000,147.055000,2.881724e+01,3.010454e+01,2.967495e+01,2.904707e+01,2.742796e+01,2.708142e+01
921,2000-02-10 07:22:51.822000,147.215000,2.887639e+01,3.003956e+01,2.970104e+01,2.904707e+01,2.751449e+01,2.707966e+01
922,2000-02-10 07:22:51.982000,147.375000,2.887639e+01,3.004606e+01,2.969452e+01,2.911264e+01,2.744793e+01,2.707612e+01
923,2000-02-10 07:22:52.142000,147.535000,2.888953e+01,3.008505e+01,2.975319e+01,2.917162e+01,2.740132e+01,2.708400e+01
924,2000-02-10 07:22:52.302000,147.695000,2.888296e+01,3.005256e+01,2.967495e+01,2.913230e+01,2.740798e+01,2.708634e+01
925,2000-02-10 07:22:52.462000,147.855000,2.887639e+01,3.005906e+01,2.965539e+01,2.906018e+01,2.746790e+01,2.708862e+01
926,2000-02-10 07:22:52.622000,148.015000,2.898145e+01,3.004606e+01,2.974015e+01,2.907986e+01,2.744128e+01,2.709049e+01
927,2000-02-10 07:22:52.782000,148.175000,2.885668e+01,3.006556e+01,2.972059e+01,2.906018e+01,2.745459e+01,2.709357e+01
928,2000-02-10 07:22:52.942000,148.335000,2.890266e+01,3.002006e+01,2.970756e+01,2.917162e+01,2.736802e+01,2.708382e+01
929,2000-02-10 07:22:53.102000,148.495000,2.891580e+01,3.007855e+01,2.973363e+01,2.920438e+01,2.736135e+01,2.708306e+01
930,2000-02-10 07:22:53.262000,148.655000,2.877780e+01,2.999405e+01,2.961624e+01,2.902739e+01,2.730137e+01,2.702151e+01
931,2000-02-10 07:22:53.422000,148.815000,2.873833e+01,2.998755e+01,2.964234e+01,2.899458e+01,2.747456e+01,2.699610e+01
932,2000-02-10 07:22:53.582000,148.975000,2.875807e+01,2.999405e+01,2.961624e+01,2.898145e+01,2.729471e+01,2.698960e+01
933,2000-02-10 07:22:53.742000,149.135000,2.875807e+01,3.003306e+01,2.964886e+01,2.897489e+01,2.732137e+01,2.699300e+01
934,2000-02-10 07:22:53.902000,149.295000,2.886982e+01,2.996804e+01,2.962277e+01,2.894206e+01,2.736135e+01,2.699269e+01
935,2000-02-10 07:22:54.062000,149.455000,2.873176e+01,2.996804e+01,2.962929e+01,2.897489e+01,2.731470e+01,2.699018e+01
936,2000-02-10 07:22:54.222000,149.615000,2.874491e+01,3.001356e+01,2.959666e+01,2.898145e+01,2.734803e+01,2.699936e+01
937,2000-02-10 07:22:54.382000,149.775000,2.877122e+01,3.000055e+01,2.958361e+01,2.899458e+01,2.732137e+01,2.699653e+01
938,2000-02-10 07:22:54.542000,149.935000,2.875807e+01,2.996153e+01,2.966843e+01,2.900114e+01,2.737468e+01,2.699436e+01
939,2000-02-10 07:22:54.702000,150.095000,2.879095e+01,2.999405e+01,2.963581e+01,2.897489e+01,2.735469e+01,2.700505e+01
940,2000-02-10 07:22:54.862000,150.255000,2.873176e+01,2.992250e+01,2.962277e+01,2.900770e+01,2.733470e+01,2.699926e+01
941,2000-02-10 07:22:55.022000,150.415000,2.876464e+01,2.994852e+01,2.972059e+01,2.898801e+01,2.731470e+01,2.699794e+01
942,2000-02-10 07:22:55.182000,150.575000,2.879752e+01,3.002656e+01,2.958361e+01,2.896176e+01,2.733470e+01,2.700135e+01
943,2000-02-10 07:22:55.342000,150.735000,2.883039e+01,2.996804e+01,2.963581e+01,2.896176e+01,2.735469e+01,2.700351e+01
944,2000-02-10 07:22:55.502000,150.895000,2.880410e+01,2.997454e+01,2.962277e+01,2.900770e+01,2.734803e+01,2.700724e+01
945,2000-02-10 07:22:55.662000,151.055000,2.888296e+01,2.997454e+01,2.959014e+01,2.902082e+01,2.731470e+01,2.700869e+01
946,2000-02-10 07:22:55.822000,151.215000,2.874491e+01,3.002006e+01,2.957055e+01,2.903395e+01,2.739466e+01,2.700966e+01
947,2000-02-10 07:22:55.982000,151.375000,2.879752e+01,2.997454e+01,2.960319e+01,2.900114e+01,2.728137e+01,2.700903e+01
948,2000-02-10 07:22:56.142000,151.535000,2.875807e+01,3.011104e+01,2.957708e+01,2.899458e+01,2.738800e+01,2.700773e+01
949,2000-02-10 07:22:56.302000,151.695000,2.881067e+01,3.003956e+01,2.960319e+01,2.905363e+01,2.735469e+01,2.700871e+01
950,2000-02-10 07:22:56.462000,151.855000,2.881067e+01,3.006556e+01,2.970104e+01,2.907986e+01,2.737468e+01,2.702156e+01
951,2000-02-10 07:22:56.622000,152.015000,2.886982e+01,3.004606e+01,2.959014e+01,2.900114e+01,2.730137e+01,2.701666e+01
952,2000-02-10 07:22:56.782000,152.175000,2.877122e+01,3.000055e+01,2.961624e+01,2.895519e+01,2.732804e+01,2.699829e+01
953,2000-02-10 07:22:56.942000,152.335000,2.875807e+01,3.004606e+01,2.969452e+01,2.895519e+01,2.729471e+01,2.699091e+01
954,2000-02-10 07:22:57.102000,152.495000,2.877122e+01,2.996153e+01,2.960972e+01,2.896832e+01,2.730804e+01,2.698938e+01
955,2000-02-10 07:22:57.262000,152.655000,2.873833e+01,2.994202e+01,2.970104e+01,2.902739e+01,2.728804e+01,2.699673e+01
956,2000-02-10 07:22:57.422000,152.815000,2.877122e+01,2.994202e+01,2.961624e+01,2.898801e+01,2.742130e+01,2.699620e+01
957,2000-02-10 07:22:57.582000,152.975000,2.879752e+01,2.998104e+01,2.966843e+01,2.903395e+01,2.728804e+01,2.700504e+01
958,2000-02-10 07:22:57.742000,153.135000,2.882382e+01,3.000706e+01,2.975319e+01,2.902739e+01,2.742130e+01,2.701096e+01
959,2000-02-10 07:22:57.902000,153.295000,2.876464e+01,2.993551e+01,2.966191e+01,2.902739e+01,2.735469e+01,2.701042e+01
960,2000-02-10 07:22:58.062000,153.455000,2.879752e+01,2.994852e+01,2.963581e+01,2.898801e+01,2.752114e+01,2.700846e+01
961,2000-02-10 07:22:58.222000,153.615000,2.882382e+01,2.999405e+01,2.962277e+01,2.900770e+01,2.739466e+01,2.700346e+01
962,2000-02-10 07:22:58.382000,153.775000,2.878437e+01,2.996153e+01,2.965539e+01,2.906018e+01,2.751449e+01,2.700421e+01
963,2000-02-10 07:22:58.542000,153.935000,2.875807e+01,3.003306e+01,2.963581e+01,2.911264e+01,2.742796e+01,2.700353e+01
964,2000-02-10 07:22:58.702000,154.095000,2.880410e+01,2.999405e+01,2.962277e+01,2.907330e+01,2.738134e+01,2.700503e+01
965,2000-02-10 07:22:58.862000,154.255000,2.878437e+01,3.009155e+01,2.966191e+01,2.900114e+01,2.732804e+01,2.700888e+01
966,2000-02-10 07:22:59.022000,154.415000,2.875149e+01,3.002006e+01,2.959666e+01,2.900114e+01,2.728137e+01,2.700521e+01
967,2000-02-10 07:22:59.182000,154.575000,2.879095e+01,2.998104e+01,2.964234e+01,2.905363e+01,2.736135e+01,2.700782e+01
968,2000-02-10 07:22:59.342000,154.735000,2.883039e+01,2.998104e+01,2.959666e+01,2.900114e+01,2.734136e+01,2.700658e+01
969,2000-02-10 07:22:59.502000,154.895000,2.880410e+01,3.002006e+01,2.964234e+01,2.898145e+01,2.742796e+01,2.700958e+01
970,2000-02-10 07:22:59.662000,155.055000,2.881724e+01,3.002006e+01,2.962929e+01,2.896176e+01,2.735469e+01,2.701442e+01
971,2000-02-10 07:22:59.822000,155.215000,2.881067e+01,3.009155e+01,2.964234e+01,2.902082e+01,2.728804e+01,2.701556e+01
972,2000-02-10 07:22:59.982000,155.375000,2.884353e+01,2.998755e+01,2.964234e+01,2.902082e+01,2.728804e+01,2.701114e+01
973,2000-02-10 07:23:00.142000,155.535000,2.884353e+01,3.000706e+01,2.965539e+01,2.905363e+01,2.733470e+01,2.701887e+01
974,2000-02-10 07:23:00.302000,155.695000,2.885011e+01,2.999405e+01,2.961624e+01,2.898145e+01,2.733470e+01,2.702243e+01
975,2000-02-10 07:23:00.463000,155.856000,2.881724e+01,3.000706e+01,2.962929e+01,2.899458e+01,2.736135e+01,2.701571e+01
976,2000-02-10 07:23:00.623000,156.016000,2.877780e+01,3.003306e+01,2.960972e+01,2.901426e+01,2.730137e+01,2.701540e+01
977,2000-02-10 07:23:00.783000,156.176000,2.881067e+01,3.002006e+01,2.964234e+01,2.904051e+01,2.745459e+01,2.701872e+01
978,2000-02-10 07:23:00.943000,156.336000,2.885668e+01,3.004606e+01,2.965539e+01,2.900770e+01,2.731470e+01,2.701419e+01
979,2000-02-10 07:23:01.103000,156.496000,2.883696e+01,3.003306e+01,2.969452e+01,2.902739e+01,2.732137e+01,2.701045e+01
980,2000-02-10 07:23:01.263000,156.656000,2.883696e+01,2.995503e+01,2.968800e+01,2.896176e+01,2.732804e+01,2.700943e+01
981,2000-02-10 07:23:01.423000,156.816000,2.885668e+01,2.998104e+01,2.964886e+01,2.904707e+01,2.738800e+01,2.702339e+01
982,2000-02-10 07:23:01.583000,156.976000,2.885011e+01,3.002656e+01,2.965539e+01,2.896832e+01,2.733470e+01,2.702664e+01
983,2000-02-10 07:23:01.743000,157.136000,2.879095e+01,2.995503e+01,2.962929e+01,2.902739e+01,2.739466e+01,2.702658e+01
984,2000-02-10 07:23:01.903000,157.296000,2.885668e+01,3.003956e+01,2.970756e+01,2.900114e+01,2.735469e+01,2.702745e+01
985,2000-02-10 07:23:02.063000,157.456000,2.881724e+01,3.007206e+01,2.965539e+01,2.903395e+01,2.734136e+01,2.703032e+01
986,2000-02-10 07:23:02.223000,157.616000,2.883039e+01,3.000055e+01,2.962929e+01,2.919128e+01,2.729471e+01,2.702849e+01
987,2000-02-10 07:23:02.383000,157.776000,2.879095e+01,3.017598e+01,2.961624e+01,2.900770e+01,2.730137e+01,2.702628e+01
988,2000-02-10 07:23:02.543000,157.936000,2.881724e+01,3.005256e+01,2.965539e+01,2.901426e+01,2.735469e+01,2.703612e+01
989,2000-02-10 07:23:02.703000,158.096000,2.885668e+01,3.007206e+01,2.965539e+01,2.907330e+01,2.738134e+01,2.704072e+01
990,2000-02-10 07:23:02.863000,158.256000,2.881724e+01,3.006556e+01,2.968147e+01,2.912575e+01,2.735469e+01,2.704322e+01
991,2000-02-10 07:23:03.023000,158.416000,2.881067e+01,3.000706e+01,2.970756e+01,2.902739e+01,2.732137e+01,2.704238e+01
992,2000-02-10 07:23:03.183000,158.576000,2.886982e+01,3.006556e+01,2.966191e+01,2.907330e+01,2.746125e+01,2.704091e+01
993,2000-02-10 07:23:03.343000,158.736000,2.892893e+01,3.002006e+01,2.965539e+01,2.906674e+01,2.738800e+01,2.704185e+01
994,2000-02-10 07:23:03.503000,158.896000,2.885011e+01,3.003956e+01,2.967495e+01,2.913886e+01,2.740132e+01,2.704021e+01
995,2000-02-10 07:23:03.663000,159.056000,2.879095e+01,3.004606e+01,2.964886e+01,2.916507e+01,2.736802e+01,2.704158e+01
996,2000-02-10 07:23:03.823000,159.216000,2.877122e+01,3.013702e+01,2.960972e+01,2.913230e+01,2.735469e+01,2.704155e+01
997,2000-02-10 07:23:03.983000,159.376000,2.883039e+01,3.005256e+01,2.969452e+01,2.910608e+01,2.736135e+01,2.704275e+01
998,2000-02-10 07:23:04.143000,159.536000,2.879752e+01,3.007206e+01,2.961624e+01,2.911919e+01,2.752779e+01,2.704345e+01
999,2000-02-10 07:23:04.303000,159.696000,2.881067e+01,3.002656e+01,2.965539e+01,2.909297e+01,2.736802e+01,2.705070e+01
1000,2000-02-10 07:23:04.463000,159.856000,2.888296e+01,3.001356e+01,2.970756e+01,2.902739e+01,2.738800e+01,2.704772e+01
1001,2000-02-10 07:23:04.623000,160.016000,2.893550e+01,3.009804e+01,2.963581e+01,2.905363e+01,2.737468e+01,2.705144e+01
1002,2000-02-10 07:23:04.783000,160.176000,2.886982e+01,3.009804e+01,2.963581e+01,2.904707e+01,2.735469e+01,2.700771e+01
1003,2000-02-10 07:23:04.943000,160.336000,2.892237e+01,3.013052e+01,2.962929e+01,2.907986e+01,2.732804e+01,2.700090e+01
1004,2000-02-10 07:23:05.103000,160.496000,2.879752e+01,3.009155e+01,2.961624e+01,2.902082e+01,2.732137e+01,2.700198e+01
1005,2000-02-10 07:23:05.263000,160.656000,2.879095e+01,3.003956e+01,2.967495e+01,2.902739e+01,2.734803e+01,2.700399e+01
1006,2000-02-10 07:23:05.423000,160.816000,2.887639e+01,3.003306e+01,2.962277e+01,2.907330e+01,2.742130e+01,2.699997e+01
1007,2000-02-10 07:23:05.583000,160.976000,2.879095e+01,3.000055e+01,2.961624e+01,2.904707e+01,2.738134e+01,2.700211e+01
1008,2000-02-10 07:23:05.743000,161.136000,2.877780e+01,2.997454e+01,2.962929e+01,2.902739e+01,2.736802e+01,2.700658e+01
1009,2000-02-10 07:23:05.903000,161.296000,2.888953e+01,3.001356e+01,2.962929e+01,2.897489e+01,2.743462e+01,2.699640e+01
1010,2000-02-10 07:23:06.063000,161.456000,2.874491e+01,3.005906e+01,2.961624e+01,2.900114e+01,2.732137e+01,2.700680e+01
1011,2000-02-10 07:23:06.223000,161.616000,2.877780e+01,3.005906e+01,2.974667e+01,2.902739e+01,2.729471e+01,2.700824e+01
1012,2000-02-10 07:23:06.383000,161.776000,2.877780e+01,3.008505e+01,2.966191e+01,2.903395e+01,2.740132e+01,2.701055e+01
1013,2000-02-10 07:23:06.543000,161.936000,2.874491e+01,3.003306e+01,2.963581e+01,2.900114e+01,2.733470e+01,2.700380e+01
1014,2000-02-10 07:23:06.703000,162.096000,2.875807e+01,2.998755e+01,2.962277e+01,2.900770e+01,2.736802e+01,2.700592e+01
1015,2000-02-10 07:23:06.863000,162.256000,2.877780e+01,2.999405e+01,2.961624e+01,2.900114e+01,2.742796e+01,2.702293e+01
1016,2000-02-10 07:23:07.023000,162.416000,2.883696e+01,3.000055e+01,2.973363e+01,2.899458e+01,2.740798e+01,2.702798e+01
1017,2000-02-10 07:23:07.183000,162.576000,2.884353e+01,3.002006e+01,2.979228e+01,2.907986e+01,2.734136e+01,2.703441e+01
1018,2000-02-10 07:23:07.343000,162.736000,2.879095e+01,2.998104e+01,2.974015e+01,2.904707e+01,2.739466e+01,2.703254e+01
1019,2000-02-10 07:23:07.503000,162.896000,2.880410e+01,3.002656e+01,2.964234e+01,2.902082e+01,2.737468e+01,2.703209e+01
1020,2000-02-10 07:23:07.663000,163.056000,2.880410e+01,3.002006e+01,2.968147e+01,2.906674e+01,2.740132e+01,2.703453e+01
1021,2000-02-10 07:23:07.823000,163.216000,2.881724e+01,3.015650e+01,2.966843e+01,2.908641e+01,2.735469e+01,2.702626e+01
1022,2000-02-10 07:23:07.983000,163.376000,2.884353e+01,3.005906e+01,2.967495e+01,2.905363e+01,2.738134e+01,2.702221e+01
1023,2000-02-10 07:23:08.143000,163.536000,2.882382e+01,3.011104e+01,2.964234e+01,2.903395e+01,2.735469e+01,2.703147e+01
1024,2000-02-10 07:23:08.303000,163.696000,2.883696e+01,3.000055e+01,2.962277e+01,2.904707e+01,2.734803e+01,2.703366e+01
1025,2000-02-10 07:23:08.463000,163.856000,2.885668e+01,2.999405e+01,2.967495e+01,2.903395e+01,2.740798e+01,2.703495e+01
1026,2000-02-10 07:23:08.623000,164.016000,2.888296e+01,3.007855e+01,2.967495e+01,2.903395e+01,2.744128e+01,2.703757e+01
1027,2000-02-10 07:23:08.783000,164.176000,2.887639e+01,3.003306e+01,2.967495e+01,2.908641e+01,2.739466e+01,2.703354e+01
1028,2000-02-10 07:23:08.943000,164.336000,2.885668e+01,3.007855e+01,2.975319e+01,2.902739e+01,2.743462e+01,2.704164e+01
1029,2000-02-10 07:23:09.103000,164.496000,2.882382e+01,3.011753e+01,2.966843e+01,2.907330e+01,2.737468e+01,2.702637e+01
1030,2000-02-10 07:23:09.263000,164.656000,2.878437e+01,3.003956e+01,2.964234e+01,2.902082e+01,2.734136e+01,2.701429e+01
1031,2000-02-10 07:23:09.423000,164.816000,2.885011e+01,3.003306e+01,2.963581e+01,2.904707e+01,2.732804e+01,2.701485e+01
1032,2000-02-10 07:23:09.583000,164.976000,2.876464e+01,2.996804e+01,2.964234e+01,2.903395e+01,2.735469e+01,2.701415e+01
1033,2000-02-10 07:23:09.743000,165.136000,2.874491e+01,3.000055e+01,2.960319e+01,2.905363e+01,2.742796e+01,2.701266e+01
1034,2000-02-10 07:23:09.903000,165.296000,2.889610e+01,3.008505e+01,2.964234e+01,2.900114e+01,2.731470e+01,2.701638e+01
1035,2000-02-10 07:23:10.063000,165.456000,2.881724e+01,3.004606e+01,2.969452e+01,2.899458e+01,2.732804e+01,2.701447e+01
1036,2000-02-10 07:23:10.224000,165.617000,2.871860e+01,2.997454e+01,2.966191e+01,2.904051e+01,2.734803e+01,2.701146e+01
1037,2000-02-10 07:23:10.384000,165.777000,2.885011e+01,3.011104e+01,2.965539e+01,2.897489e+01,2.741464e+01,2.700974e+01
1038,2000-02-10 07:23:10.544000,165.937000,2.880410e+01,3.010454e+01,2.962929e+01,2.894863e+01,2.738134e+01,2.700230e+01
1039,2000-02-10 07:23:10.704000,166.097000,2.872518e+01,3.000055e+01,2.962929e+01,2.900114e+01,2.734803e+01,2.699766e+01
1040,2000-02-10 07:23:10.864000,166.257000,2.874491e+01,2.997454e+01,2.959666e+01,2.897489e+01,2.739466e+01,2.700583e+01
1041,2000-02-10 07:23:11.024000,166.417000,2.876464e+01,3.000706e+01,2.962929e+01,2.899458e+01,2.734803e+01,2.700388e+01
1042,2000-02-10 07:23:11.184000,166.577000,2.887639e+01,3.001356e+01,2.962929e+01,2.905363e+01,2.736802e+01,2.701354e+01
1043,2000-02-10 07:23:11.344000,166.737000,2.878437e+01,3.000055e+01,2.962929e+01,2.898801e+01,2.734803e+01,2.700916e+01
1044,2000-02-10 07:23:11.504000,166.897000,2.881724e+01,3.000706e+01,2.966843e+01,2.894863e+01,2.738800e+01,2.700410e+01
1045,2000-02-10 07:23:11.664000,167.057000,2.882382e+01,3.002656e+01,2.964886e+01,2.900770e+01,2.736802e+01,2.700447e+01
1046,2000-02-10 07:23:11.824000,167.217000,2.879752e+01,3.004606e+01,2.962277e+01,2.898145e+01,2.739466e+01,2.700376e+01
1047,2000-02-10 07:23:11.984000,167.377000,2.879095e+01,3.002006e+01,2.964886e+01,2.903395e+01,2.739466e+01,2.700547e+01
1048,2000-02-10 07:23:12.144000,167.537000,2.880410e+01,3.002006e+01,2.965539e+01,2.902739e+01,2.746125e+01,2.701232e+01
1049,2000-02-10 07:23:12.304000,167.697000,2.885668e+01,3.002006e+01,2.966843e+01,2.908641e+01,2.736802e+01,2.701679e+01
1050,2000-02-10 07:23:12.464000,167.857000,2.877122e+01,3.003956e+01,2.968147e+01,2.900770e+01,2.734803e+01,2.702014e+01
1051,2000-02-10 07:23:12.624000,168.017000,2.885668e+01,3.008505e+01,2.970104e+01,2.912575e+01,2.748787e+01,2.707596e+01
1052,2000-02-10 07:23:12.784000,168.177000,2.888296e+01,3.006556e+01,2.970104e+01,2.910608e+01,2.736135e+01,2.708268e+01
1053,2000-02-10 07:23:12.944000,168.337000,2.881067e+01,3.009804e+01,2.972711e+01,2.917817e+01,2.746125e+01,2.708023e+01
1054,2000-02-10 07:23:13.104000,168.497000,2.885668e+01,3.010454e+01,2.970104e+01,2.906674e+01,2.742796e+01,2.708510e+01
1055,2000-02-10 07:23:13.264000,168.657000,2.884353e+01,3.010454e+01,2.983136e+01,2.917817e+01,2.743462e+01,2.708581e+01
1056,2000-02-10 07:23:13.424000,168.817000,2.881724e+01,3.016299e+01,2.972711e+01,2.906018e+01,2.753444e+01,2.708919e+01
1057,2000-02-10 07:23:13.584000,168.977000,2.883039e+01,3.011104e+01,2.977273e+01,2.909953e+01,2.736802e+01,2.709084e+01
1058,2000-02-10 07:23:13.744000,169.137000,2.887639e+01,3.008505e+01,2.976622e+01,2.907986e+01,2.738800e+01,2.709139e+01
1059,2000-02-10 07:23:13.904000,169.297000,2.890266e+01,3.010454e+01,2.974667e+01,2.908641e+01,2.740132e+01,2.709407e+01
1060,2000-02-10 07:23:14.064000,169.457000,2.885668e+01,3.011753e+01,2.974667e+01,2.910608e+01,2.741464e+01,2.709114e+01
1061,2000-02-10 07:23:14.224000,169.617000,2.887639e+01,3.016948e+01,2.979228e+01,2.909297e+01,2.750118e+01,2.709342e+01
1062,2000-02-10 07:23:14.384000,169.777000,2.885011e+01,3.011104e+01,2.974015e+01,2.908641e+01,2.740132e+01,2.709139e+01
1063,2000-02-10 07:23:14.544000,169.937000,2.887639e+01,3.022790e+01,2.974015e+01,2.908641e+01,2.744128e+01,2.708981e+01
1064,2000-02-10 07:23:14.704000,170.097000,2.885011e+01,3.009804e+01,2.974667e+01,2.908641e+01,2.741464e+01,2.708528e+01
1065,2000-02-10 07:23:14.864000,170.257000,2.885011e+01,3.005256e+01,2.973363e+01,2.906674e+01,2.732804e+01,2.706540e+01
1066,2000-02-10 07:23:15.024000,170.417000,2.883696e+01,3.009155e+01,2.970756e+01,2.907986e+01,2.742796e+01,2.706271e+01
1067,2000-02-10 07:23:15.184000,170.577000,2.884353e+01,3.007206e+01,2.971408e+01,2.904051e+01,2.744793e+01,2.706368e+01
1068,2000-02-10 07:23:15.344000,170.737000,2.885011e+01,3.016299e+01,2.968800e+01,2.905363e+01,2.735469e+01,2.705995e+01
1069,2000-02-10 07:23:15.504000,170.897000,2.882382e+01,3.004606e+01,2.977273e+01,2.904051e+01,2.737468e+01,2.707030e+01
1070,2000-02-10 07:23:15.664000,171.057000,2.885668e+01,3.006556e+01,2.974667e+01,2.905363e+01,2.746790e+01,2.707296e+01
