frame,abstime,reltime,april3_microphoneBoardC_4.seq:Rectangle 1 [C]:max,april3_microphoneBoardC_4.seq:Polygon 1 [C]:max,april3_microphoneBoardC_4.seq:Rectangle 2 [C]:max,april3_microphoneBoardC_4.seq:Rectangle 3 [C]:max,april3_microphoneBoardC_4.seq:Rectangle 4 [C]:max,april3_microphoneBoardC_4.seq:Rectangle 5 [C]:mean
17,2000-02-03 07:51:31.872000,2.558000,2.479892e+01,2.526884e+01,2.501031e+01,2.470332e+01,2.453922e+01,2.402241e+01
18,2000-02-03 07:51:32.032000,2.718000,2.482622e+01,2.541145e+01,2.507841e+01,2.479892e+01,2.456659e+01,2.403371e+01
19,2000-02-03 07:51:32.192000,2.878000,2.492853e+01,2.554031e+01,2.512605e+01,2.478527e+01,2.453238e+01,2.405118e+01
20,2000-02-03 07:51:32.352000,3.038000,2.496261e+01,2.554031e+01,2.520087e+01,2.488762e+01,2.464181e+01,2.406999e+01
21,2000-02-03 07:51:32.512000,3.198000,2.498987e+01,2.558774e+01,2.525525e+01,2.492853e+01,2.460079e+01,2.408987e+01
22,2000-02-03 07:51:32.672000,3.358000,2.507160e+01,2.565546e+01,2.538430e+01,2.501031e+01,2.452554e+01,2.410270e+01
23,2000-02-03 07:51:32.833000,3.519000,2.498306e+01,2.568254e+01,2.530961e+01,2.508521e+01,2.455291e+01,2.411911e+01
24,2000-02-03 07:51:32.992000,3.678000,2.507160e+01,2.581107e+01,2.532998e+01,2.507841e+01,2.470332e+01,2.413174e+01
25,2000-02-03 07:51:33.153000,3.839000,2.506479e+01,2.577726e+01,2.530961e+01,2.518047e+01,2.458027e+01,2.413912e+01
26,2000-02-03 07:51:33.313000,3.999000,2.508521e+01,2.582459e+01,2.541823e+01,2.529602e+01,2.466915e+01,2.414735e+01
27,2000-02-03 07:51:33.473000,4.159000,2.508521e+01,2.589216e+01,2.540466e+01,2.520087e+01,2.456659e+01,2.415708e+01
28,2000-02-03 07:51:33.633000,4.319000,2.508521e+01,2.599344e+01,2.545894e+01,2.527564e+01,2.466915e+01,2.416891e+01
29,2000-02-03 07:51:33.793000,4.479000,2.519407e+01,2.606765e+01,2.546572e+01,2.537751e+01,2.461447e+01,2.418221e+01
30,2000-02-03 07:51:33.953000,4.639000,2.522807e+01,2.601369e+01,2.549285e+01,2.545216e+01,2.459395e+01,2.419715e+01
31,2000-02-03 07:51:34.113000,4.799000,2.525525e+01,2.604067e+01,2.552675e+01,2.537751e+01,2.468282e+01,2.420760e+01
32,2000-02-03 07:51:34.273000,4.959000,2.526205e+01,2.606091e+01,2.549963e+01,2.542502e+01,2.466232e+01,2.421365e+01
33,2000-02-03 07:51:34.433000,5.119000,2.531640e+01,2.608114e+01,2.557419e+01,2.541823e+01,2.477162e+01,2.422397e+01
34,2000-02-03 07:51:34.593000,5.279000,2.539109e+01,2.608114e+01,2.560129e+01,2.539788e+01,2.467599e+01,2.423842e+01
35,2000-02-03 07:51:34.753000,5.439000,2.539109e+01,2.637743e+01,2.558774e+01,2.544537e+01,2.462814e+01,2.424765e+01
36,2000-02-03 07:51:34.913000,5.599000,2.524846e+01,2.617550e+01,2.559451e+01,2.545216e+01,2.463498e+01,2.425225e+01
37,2000-02-03 07:51:35.073000,5.759000,2.528923e+01,2.622265e+01,2.564869e+01,2.555386e+01,2.479210e+01,2.426322e+01
38,2000-02-03 07:51:35.233000,5.919000,2.535036e+01,2.622939e+01,2.561483e+01,2.560806e+01,2.467599e+01,2.427917e+01
39,2000-02-03 07:51:35.393000,6.079000,2.534357e+01,2.627651e+01,2.572315e+01,2.555386e+01,2.466232e+01,2.428869e+01
40,2000-02-03 07:51:35.553000,6.239000,2.537751e+01,2.625632e+01,2.570285e+01,2.554031e+01,2.467599e+01,2.428847e+01
41,2000-02-03 07:51:35.713000,6.399000,2.538430e+01,2.629670e+01,2.575021e+01,2.558097e+01,2.466915e+01,2.430652e+01
42,2000-02-03 07:51:35.873000,6.559000,2.547251e+01,2.633035e+01,2.587865e+01,2.561483e+01,2.469649e+01,2.431227e+01
43,2000-02-03 07:51:36.033000,6.719000,2.544537e+01,2.635052e+01,2.593269e+01,2.559451e+01,2.473064e+01,2.431943e+01
44,2000-02-03 07:51:36.193000,6.879000,2.546572e+01,2.643793e+01,2.594619e+01,2.562161e+01,2.474430e+01,2.433356e+01
45,2000-02-03 07:51:36.353000,7.039000,2.549963e+01,2.647153e+01,2.596644e+01,2.568254e+01,2.473747e+01,2.434489e+01
46,2000-02-03 07:51:36.513000,7.199000,2.547251e+01,2.653869e+01,2.603393e+01,2.568931e+01,2.469649e+01,2.435824e+01
47,2000-02-03 07:51:36.673000,7.359000,2.551997e+01,2.649840e+01,2.606091e+01,2.574344e+01,2.473064e+01,2.437271e+01
48,2000-02-03 07:51:36.833000,7.519000,2.547929e+01,2.655212e+01,2.607440e+01,2.577726e+01,2.475796e+01,2.438784e+01
49,2000-02-03 07:51:36.993000,7.679000,2.552675e+01,2.656554e+01,2.606765e+01,2.586514e+01,2.491490e+01,2.439449e+01
50,2000-02-03 07:51:37.153000,7.839000,2.548607e+01,2.654540e+01,2.608114e+01,2.574344e+01,2.483987e+01,2.440508e+01
51,2000-02-03 07:51:37.313000,7.999000,2.566900e+01,2.670641e+01,2.615529e+01,2.577726e+01,2.477162e+01,2.443191e+01
52,2000-02-03 07:51:37.473000,8.159000,2.572991e+01,2.673322e+01,2.614855e+01,2.583811e+01,2.484669e+01,2.448784e+01
53,2000-02-03 07:51:37.633000,8.319000,2.561483e+01,2.673993e+01,2.624959e+01,2.587189e+01,2.487398e+01,2.450371e+01
54,2000-02-03 07:51:37.793000,8.479000,2.562838e+01,2.670641e+01,2.628324e+01,2.591918e+01,2.490126e+01,2.451527e+01
55,2000-02-03 07:51:37.953000,8.639000,2.567577e+01,2.685379e+01,2.622939e+01,2.590567e+01,2.487398e+01,2.452828e+01
56,2000-02-03 07:51:38.113000,8.799000,2.572991e+01,2.676003e+01,2.628997e+01,2.593944e+01,2.492853e+01,2.452807e+01
57,2000-02-03 07:51:38.273000,8.959000,2.563515e+01,2.675333e+01,2.631689e+01,2.589216e+01,2.492171e+01,2.454707e+01
58,2000-02-03 07:51:38.433000,9.119000,2.572315e+01,2.675333e+01,2.627651e+01,2.593944e+01,2.493535e+01,2.456170e+01
59,2000-02-03 07:51:38.593000,9.279000,2.576373e+01,2.682031e+01,2.624959e+01,2.600694e+01,2.491490e+01,2.457540e+01
60,2000-02-03 07:51:38.753000,9.439000,2.573668e+01,2.676003e+01,2.633707e+01,2.602718e+01,2.486716e+01,2.458117e+01
61,2000-02-03 07:51:38.913000,9.599000,2.577726e+01,2.680692e+01,2.636398e+01,2.604742e+01,2.493535e+01,2.458970e+01
62,2000-02-03 07:51:39.073000,9.759000,2.577726e+01,2.684710e+01,2.635725e+01,2.610811e+01,2.494217e+01,2.459284e+01
63,2000-02-03 07:51:39.233000,9.919000,2.579755e+01,2.691402e+01,2.645809e+01,2.622265e+01,2.492853e+01,2.460485e+01
64,2000-02-03 07:51:39.393000,10.079000,2.582459e+01,2.687387e+01,2.643121e+01,2.608788e+01,2.494898e+01,2.462836e+01
65,2000-02-03 07:51:39.553000,10.239000,2.587189e+01,2.696085e+01,2.647153e+01,2.614855e+01,2.498987e+01,2.463924e+01
66,2000-02-03 07:51:39.713000,10.399000,2.584487e+01,2.694078e+01,2.652526e+01,2.612159e+01,2.503074e+01,2.464846e+01
67,2000-02-03 07:51:39.873000,10.559000,2.593269e+01,2.692740e+01,2.646481e+01,2.612833e+01,2.496943e+01,2.465556e+01
68,2000-02-03 07:51:40.033000,10.719000,2.583811e+01,2.688726e+01,2.645809e+01,2.612159e+01,2.496261e+01,2.466615e+01
69,2000-02-03 07:51:40.193000,10.879000,2.593269e+01,2.696085e+01,2.655883e+01,2.612833e+01,2.497624e+01,2.466857e+01
70,2000-02-03 07:51:40.353000,11.039000,2.593944e+01,2.700765e+01,2.655883e+01,2.614181e+01,2.499668e+01,2.467988e+01
71,2000-02-03 07:51:40.513000,11.199000,2.588541e+01,2.696085e+01,2.654540e+01,2.619571e+01,2.498306e+01,2.468705e+01
72,2000-02-03 07:51:40.673000,11.359000,2.591918e+01,2.694747e+01,2.659910e+01,2.620918e+01,2.500350e+01,2.469527e+01
73,2000-02-03 07:51:40.833000,11.519000,2.591243e+01,2.698091e+01,2.651183e+01,2.632362e+01,2.498987e+01,2.470669e+01
74,2000-02-03 07:51:40.993000,11.679000,2.590567e+01,2.700097e+01,2.656554e+01,2.631016e+01,2.503074e+01,2.472113e+01
75,2000-02-03 07:51:41.153000,11.839000,2.598669e+01,2.710119e+01,2.655212e+01,2.636398e+01,2.507160e+01,2.474866e+01
76,2000-02-03 07:51:41.313000,11.999000,2.604067e+01,2.710119e+01,2.663935e+01,2.634380e+01,2.508521e+01,2.476382e+01
77,2000-02-03 07:51:41.473000,12.159000,2.597994e+01,2.700765e+01,2.665948e+01,2.649840e+01,2.505117e+01,2.476990e+01
78,2000-02-03 07:51:41.633000,12.319000,2.599344e+01,2.699428e+01,2.667959e+01,2.634380e+01,2.505798e+01,2.477909e+01
79,2000-02-03 07:51:41.793000,12.479000,2.602718e+01,2.707448e+01,2.671312e+01,2.639760e+01,2.508521e+01,2.478580e+01
80,2000-02-03 07:51:41.953000,12.639000,2.602044e+01,2.698759e+01,2.672652e+01,2.637743e+01,2.506479e+01,2.479155e+01
81,2000-02-03 07:51:42.113000,12.799000,2.606091e+01,2.703439e+01,2.677343e+01,2.645137e+01,2.507841e+01,2.479867e+01
82,2000-02-03 07:51:42.273000,12.959000,2.597994e+01,2.700097e+01,2.662594e+01,2.643121e+01,2.500350e+01,2.474183e+01
83,2000-02-03 07:51:42.433000,13.119000,2.604067e+01,2.701433e+01,2.667959e+01,2.629670e+01,2.513966e+01,2.472711e+01
84,2000-02-03 07:51:42.593000,13.279000,2.604067e+01,2.702102e+01,2.682031e+01,2.637070e+01,2.503074e+01,2.474292e+01
85,2000-02-03 07:51:42.753000,13.439000,2.602718e+01,2.696753e+01,2.684710e+01,2.635052e+01,2.499668e+01,2.474693e+01
86,2000-02-03 07:51:42.914000,13.600000,2.609463e+01,2.699428e+01,2.680022e+01,2.639087e+01,2.505798e+01,2.475669e+01
87,2000-02-03 07:51:43.074000,13.760000,2.604067e+01,2.701433e+01,2.674663e+01,2.637070e+01,2.503074e+01,2.475879e+01
88,2000-02-03 07:51:43.234000,13.920000,2.614855e+01,2.699428e+01,2.676673e+01,2.643793e+01,2.503755e+01,2.476917e+01
89,2000-02-03 07:51:43.394000,14.080000,2.611485e+01,2.701433e+01,2.677343e+01,2.645137e+01,2.505117e+01,2.477207e+01
90,2000-02-03 07:51:43.554000,14.240000,2.606765e+01,2.703439e+01,2.672652e+01,2.647153e+01,2.503074e+01,2.477938e+01
91,2000-02-03 07:51:43.714000,14.400000,2.613507e+01,2.697422e+01,2.683371e+01,2.644465e+01,2.501712e+01,2.478502e+01
92,2000-02-03 07:51:43.874000,14.560000,2.613507e+01,2.708116e+01,2.680692e+01,2.636398e+01,2.513285e+01,2.479226e+01
93,2000-02-03 07:51:44.034000,14.720000,2.612159e+01,2.707448e+01,2.676003e+01,2.639087e+01,2.511244e+01,2.479952e+01
94,2000-02-03 07:51:44.194000,14.880000,2.610137e+01,2.703439e+01,2.675333e+01,2.641104e+01,2.511244e+01,2.480529e+01
95,2000-02-03 07:51:44.354000,15.040000,2.612159e+01,2.711455e+01,2.682701e+01,2.640432e+01,2.505798e+01,2.481390e+01
96,2000-02-03 07:51:44.514000,15.200000,2.617550e+01,2.714126e+01,2.684710e+01,2.640432e+01,2.505798e+01,2.480919e+01
97,2000-02-03 07:51:44.674000,15.360000,2.624285e+01,2.702102e+01,2.686049e+01,2.644465e+01,2.510563e+01,2.481214e+01
98,2000-02-03 07:51:44.834000,15.520000,2.622265e+01,2.704775e+01,2.686049e+01,2.643121e+01,2.506479e+01,2.482322e+01
99,2000-02-03 07:51:44.994000,15.680000,2.620918e+01,2.712791e+01,2.684710e+01,2.646481e+01,2.506479e+01,2.483229e+01
100,2000-02-03 07:51:45.154000,15.840000,2.621592e+01,2.706779e+01,2.687387e+01,2.647824e+01,2.512605e+01,2.483344e+01
101,2000-02-03 07:51:45.314000,16.000000,2.619571e+01,2.708784e+01,2.692071e+01,2.649168e+01,2.511244e+01,2.484662e+01
102,2000-02-03 07:51:45.474000,16.160000,2.624959e+01,2.710787e+01,2.693409e+01,2.649168e+01,2.519407e+01,2.484973e+01
103,2000-02-03 07:51:45.634000,16.320000,2.631689e+01,2.708784e+01,2.691402e+01,2.651183e+01,2.509883e+01,2.484387e+01
104,2000-02-03 07:51:45.794000,16.480000,2.625632e+01,2.704107e+01,2.683371e+01,2.645809e+01,2.513966e+01,2.483757e+01
105,2000-02-03 07:51:45.954000,16.640000,2.626305e+01,2.708784e+01,2.690733e+01,2.647824e+01,2.509202e+01,2.484135e+01
106,2000-02-03 07:51:46.114000,16.800000,2.620245e+01,2.716796e+01,2.688056e+01,2.647824e+01,2.512605e+01,2.484496e+01
107,2000-02-03 07:51:46.274000,16.960000,2.629670e+01,2.709451e+01,2.678013e+01,2.651183e+01,2.518727e+01,2.485727e+01
108,2000-02-03 07:51:46.434000,17.120000,2.624959e+01,2.706111e+01,2.679352e+01,2.651183e+01,2.507160e+01,2.486125e+01
109,2000-02-03 07:51:46.594000,17.280000,2.625632e+01,2.709451e+01,2.683371e+01,2.659910e+01,2.517367e+01,2.487297e+01
110,2000-02-03 07:51:46.754000,17.440000,2.620245e+01,2.718798e+01,2.692071e+01,2.657226e+01,2.521447e+01,2.484259e+01
111,2000-02-03 07:51:46.914000,17.600000,2.620918e+01,2.707448e+01,2.681362e+01,2.657226e+01,2.513966e+01,2.484111e+01
112,2000-02-03 07:51:47.074000,17.760000,2.624959e+01,2.715461e+01,2.682031e+01,2.651855e+01,2.513966e+01,2.484351e+01
113,2000-02-03 07:51:47.234000,17.920000,2.632362e+01,2.712123e+01,2.682031e+01,2.652526e+01,2.508521e+01,2.485348e+01
114,2000-02-03 07:51:47.394000,18.080000,2.622265e+01,2.716796e+01,2.684710e+01,2.665277e+01,2.516687e+01,2.485971e+01
115,2000-02-03 07:51:47.554000,18.240000,2.624285e+01,2.714126e+01,2.683371e+01,2.661923e+01,2.517367e+01,2.487297e+01
116,2000-02-03 07:51:47.714000,18.400000,2.631689e+01,2.714126e+01,2.682031e+01,2.649840e+01,2.513285e+01,2.487607e+01
117,2000-02-03 07:51:47.874000,18.560000,2.632362e+01,2.708784e+01,2.680022e+01,2.655212e+01,2.520767e+01,2.487830e+01
118,2000-02-03 07:51:48.034000,18.720000,2.640432e+01,2.709451e+01,2.686049e+01,2.664606e+01,2.526205e+01,2.488346e+01
119,2000-02-03 07:51:48.194000,18.880000,2.625632e+01,2.711455e+01,2.686049e+01,2.658568e+01,2.522127e+01,2.489216e+01
120,2000-02-03 07:51:48.354000,19.040000,2.626305e+01,2.714794e+01,2.688726e+01,2.661252e+01,2.513285e+01,2.490013e+01
121,2000-02-03 07:51:48.514000,19.200000,2.639087e+01,2.713458e+01,2.688726e+01,2.660581e+01,2.518727e+01,2.490448e+01
122,2000-02-03 07:51:48.674000,19.360000,2.628324e+01,2.712791e+01,2.691402e+01,2.673322e+01,2.516006e+01,2.490360e+01
123,2000-02-03 07:51:48.834000,19.520000,2.633035e+01,2.717464e+01,2.692740e+01,2.663265e+01,2.518047e+01,2.491800e+01
124,2000-02-03 07:51:48.994000,19.680000,2.636398e+01,2.715461e+01,2.697422e+01,2.659910e+01,2.518727e+01,2.492501e+01
125,2000-02-03 07:51:49.154000,19.840000,2.640432e+01,2.728137e+01,2.696085e+01,2.669300e+01,2.527564e+01,2.499845e+01
126,2000-02-03 07:51:49.314000,20.000000,2.645809e+01,2.733470e+01,2.710787e+01,2.672652e+01,2.526205e+01,2.500611e+01
127,2000-02-03 07:51:49.474000,20.160000,2.646481e+01,2.727470e+01,2.709451e+01,2.671982e+01,2.524166e+01,2.501823e+01
128,2000-02-03 07:51:49.634000,20.320000,2.651855e+01,2.725470e+01,2.697422e+01,2.667959e+01,2.532998e+01,2.502794e+01
129,2000-02-03 07:51:49.794000,20.480000,2.648496e+01,2.728137e+01,2.708784e+01,2.673322e+01,2.532998e+01,2.503212e+01
130,2000-02-03 07:51:49.954000,20.640000,2.649168e+01,2.727470e+01,2.708784e+01,2.669971e+01,2.531640e+01,2.503687e+01
131,2000-02-03 07:51:50.116000,20.802000,2.649840e+01,2.729471e+01,2.698759e+01,2.671312e+01,2.537072e+01,2.503321e+01
132,2000-02-03 07:51:50.276000,20.962000,2.653197e+01,2.730137e+01,2.706779e+01,2.672652e+01,2.532998e+01,2.507019e+01
133,2000-02-03 07:51:50.436000,21.122000,2.663265e+01,2.737468e+01,2.716129e+01,2.678013e+01,2.536394e+01,2.509674e+01
134,2000-02-03 07:51:50.596000,21.282000,2.651183e+01,2.736802e+01,2.717464e+01,2.681362e+01,2.534357e+01,2.510692e+01
135,2000-02-03 07:51:50.756000,21.442000,2.654540e+01,2.732804e+01,2.716796e+01,2.678013e+01,2.538430e+01,2.511445e+01
136,2000-02-03 07:51:50.916000,21.602000,2.658568e+01,2.739466e+01,2.718798e+01,2.682701e+01,2.539788e+01,2.511718e+01
137,2000-02-03 07:51:51.076000,21.762000,2.669300e+01,2.735469e+01,2.720800e+01,2.680022e+01,2.539788e+01,2.512291e+01
138,2000-02-03 07:51:51.236000,21.922000,2.669971e+01,2.736802e+01,2.719466e+01,2.684040e+01,2.543180e+01,2.512878e+01
139,2000-02-03 07:51:51.396000,22.082000,2.661923e+01,2.739466e+01,2.716129e+01,2.682031e+01,2.541145e+01,2.513462e+01
140,2000-02-03 07:51:51.556000,22.242000,2.663935e+01,2.735469e+01,2.718131e+01,2.684040e+01,2.543180e+01,2.514074e+01
141,2000-02-03 07:51:51.716000,22.402000,2.669971e+01,2.731470e+01,2.715461e+01,2.690064e+01,2.549963e+01,2.513547e+01
142,2000-02-03 07:51:51.876000,22.562000,2.664606e+01,2.742130e+01,2.723469e+01,2.685379e+01,2.545216e+01,2.513995e+01
143,2000-02-03 07:51:52.036000,22.722000,2.661252e+01,2.736802e+01,2.715461e+01,2.687387e+01,2.541823e+01,2.515678e+01
144,2000-02-03 07:51:52.198000,22.884000,2.654540e+01,2.737468e+01,2.714794e+01,2.693409e+01,2.551319e+01,2.516265e+01
145,2000-02-03 07:51:52.356000,23.042000,2.659910e+01,2.738134e+01,2.723469e+01,2.692740e+01,2.556741e+01,2.517869e+01
146,2000-02-03 07:51:52.516000,23.202000,2.664606e+01,2.739466e+01,2.726137e+01,2.698091e+01,2.548607e+01,2.519518e+01
147,2000-02-03 07:51:52.676000,23.362000,2.665277e+01,2.744793e+01,2.722802e+01,2.698759e+01,2.551319e+01,2.519740e+01
148,2000-02-03 07:51:52.836000,23.522000,2.669300e+01,2.742796e+01,2.722802e+01,2.690733e+01,2.551997e+01,2.520198e+01
149,2000-02-03 07:51:52.997000,23.683000,2.669300e+01,2.746125e+01,2.719466e+01,2.699428e+01,2.551319e+01,2.520300e+01
150,2000-02-03 07:51:53.157000,23.843000,2.669300e+01,2.752114e+01,2.723469e+01,2.698759e+01,2.558774e+01,2.522158e+01
151,2000-02-03 07:51:53.317000,24.003000,2.678683e+01,2.747456e+01,2.720800e+01,2.703439e+01,2.553353e+01,2.521834e+01
152,2000-02-03 07:51:53.477000,24.163000,2.670641e+01,2.744793e+01,2.736135e+01,2.700765e+01,2.550641e+01,2.522779e+01
153,2000-02-03 07:51:53.637000,24.323000,2.667289e+01,2.747456e+01,2.734803e+01,2.697422e+01,2.549285e+01,2.523184e+01
154,2000-02-03 07:51:53.797000,24.483000,2.671982e+01,2.742796e+01,2.727470e+01,2.697422e+01,2.554031e+01,2.523940e+01
155,2000-02-03 07:51:53.957000,24.643000,2.668630e+01,2.743462e+01,2.726137e+01,2.698759e+01,2.559451e+01,2.523803e+01
156,2000-02-03 07:51:54.117000,24.803000,2.682031e+01,2.751449e+01,2.727470e+01,2.696085e+01,2.561483e+01,2.524554e+01
157,2000-02-03 07:51:54.277000,24.963000,2.675333e+01,2.748787e+01,2.730804e+01,2.692740e+01,2.555386e+01,2.525021e+01
158,2000-02-03 07:51:54.437000,25.123000,2.672652e+01,2.752779e+01,2.734803e+01,2.699428e+01,2.555386e+01,2.525356e+01
159,2000-02-03 07:51:54.597000,25.283000,2.666618e+01,2.756105e+01,2.730804e+01,2.699428e+01,2.560129e+01,2.523087e+01
160,2000-02-03 07:51:54.757000,25.443000,2.667959e+01,2.750783e+01,2.729471e+01,2.698759e+01,2.551319e+01,2.520921e+01
161,2000-02-03 07:51:54.917000,25.603000,2.674663e+01,2.747456e+01,2.723469e+01,2.698759e+01,2.546572e+01,2.520655e+01
162,2000-02-03 07:51:55.077000,25.763000,2.684040e+01,2.758100e+01,2.730804e+01,2.696753e+01,2.553353e+01,2.521866e+01
163,2000-02-03 07:51:55.237000,25.923000,2.670641e+01,2.745459e+01,2.735469e+01,2.693409e+01,2.555386e+01,2.521718e+01
164,2000-02-03 07:51:55.397000,26.083000,2.673322e+01,2.745459e+01,2.736135e+01,2.698759e+01,2.556064e+01,2.521956e+01
165,2000-02-03 07:51:55.557000,26.243000,2.676003e+01,2.752114e+01,2.736802e+01,2.700765e+01,2.550641e+01,2.523362e+01
166,2000-02-03 07:51:55.717000,26.403000,2.667289e+01,2.745459e+01,2.726804e+01,2.704107e+01,2.550641e+01,2.519290e+01
167,2000-02-03 07:51:55.877000,26.563000,2.669300e+01,2.756770e+01,2.725470e+01,2.699428e+01,2.549285e+01,2.517792e+01
168,2000-02-03 07:51:56.037000,26.723000,2.673993e+01,2.747456e+01,2.724136e+01,2.700765e+01,2.553353e+01,2.517708e+01
169,2000-02-03 07:51:56.197000,26.883000,2.673993e+01,2.741464e+01,2.736802e+01,2.694078e+01,2.544537e+01,2.518679e+01
170,2000-02-03 07:51:56.357000,27.043000,2.682031e+01,2.738134e+01,2.731470e+01,2.696085e+01,2.546572e+01,2.518967e+01
171,2000-02-03 07:51:56.517000,27.203000,2.684040e+01,2.748787e+01,2.726804e+01,2.705443e+01,2.546572e+01,2.519020e+01
172,2000-02-03 07:51:56.677000,27.363000,2.676673e+01,2.743462e+01,2.726804e+01,2.696753e+01,2.556064e+01,2.519716e+01
173,2000-02-03 07:51:56.837000,27.523000,2.676673e+01,2.759429e+01,2.730804e+01,2.706111e+01,2.547251e+01,2.519266e+01
174,2000-02-03 07:51:56.997000,27.683000,2.671312e+01,2.751449e+01,2.732804e+01,2.694747e+01,2.549963e+01,2.520103e+01
175,2000-02-03 07:51:57.157000,27.843000,2.671312e+01,2.738800e+01,2.726804e+01,2.696085e+01,2.545894e+01,2.518957e+01
176,2000-02-03 07:51:57.317000,28.003000,2.673322e+01,2.744128e+01,2.734136e+01,2.696085e+01,2.541823e+01,2.519523e+01
177,2000-02-03 07:51:57.477000,28.163000,2.678683e+01,2.738800e+01,2.732804e+01,2.696753e+01,2.550641e+01,2.519587e+01
178,2000-02-03 07:51:57.637000,28.323000,2.675333e+01,2.752114e+01,2.736135e+01,2.694078e+01,2.551997e+01,2.521078e+01
179,2000-02-03 07:51:57.797000,28.483000,2.684040e+01,2.746125e+01,2.743462e+01,2.698759e+01,2.548607e+01,2.521144e+01
180,2000-02-03 07:51:57.957000,28.643000,2.672652e+01,2.748787e+01,2.736135e+01,2.698091e+01,2.551319e+01,2.521517e+01
181,2000-02-03 07:51:58.117000,28.803000,2.676673e+01,2.750783e+01,2.737468e+01,2.696753e+01,2.548607e+01,2.521164e+01
182,2000-02-03 07:51:58.277000,28.963000,2.678683e+01,2.752114e+01,2.740132e+01,2.704107e+01,2.548607e+01,2.520684e+01
183,2000-02-03 07:51:58.437000,29.123000,2.671312e+01,2.743462e+01,2.745459e+01,2.698091e+01,2.545894e+01,2.522291e+01
184,2000-02-03 07:51:58.597000,29.283000,2.676673e+01,2.751449e+01,2.730804e+01,2.703439e+01,2.552675e+01,2.522696e+01
185,2000-02-03 07:51:58.757000,29.443000,2.678683e+01,2.748787e+01,2.736802e+01,2.702102e+01,2.552675e+01,2.522616e+01
186,2000-02-03 07:51:58.917000,29.603000,2.676003e+01,2.746790e+01,2.738800e+01,2.708116e+01,2.554708e+01,2.523268e+01
187,2000-02-03 07:51:59.077000,29.763000,2.681362e+01,2.751449e+01,2.743462e+01,2.702770e+01,2.550641e+01,2.523521e+01
188,2000-02-03 07:51:59.237000,29.923000,2.678683e+01,2.748787e+01,2.740798e+01,2.705443e+01,2.554031e+01,2.523747e+01
189,2000-02-03 07:51:59.397000,30.083000,2.675333e+01,2.743462e+01,2.737468e+01,2.704107e+01,2.551319e+01,2.524370e+01
190,2000-02-03 07:51:59.557000,30.243000,2.680022e+01,2.748121e+01,2.736135e+01,2.713458e+01,2.553353e+01,2.525231e+01
191,2000-02-03 07:51:59.717000,30.403000,2.686718e+01,2.752114e+01,2.743462e+01,2.706779e+01,2.551997e+01,2.525849e+01
