frame,abstime,reltime,april15_microphoneBoardB_0.seq:Rectangle 1 [C]:max,april15_microphoneBoardB_0.seq:Polygon 1 [C]:max,april15_microphoneBoardB_0.seq:Rectangle 2 [C]:max,april15_microphoneBoardB_0.seq:Rectangle 3 [C]:max,april15_microphoneBoardB_0.seq:Rectangle 4 [C]:max,april15_microphoneBoardB_0.seq:Rectangle 5 [C]:mean
883,2000-02-14 20:49:31.142000,141.137000,2.722135e+01,2.798582e+01,2.819759e+01,2.767404e+01,2.587865e+01,2.548256e+01
884,2000-02-14 20:49:31.302000,141.297000,2.726137e+01,2.796595e+01,2.824385e+01,2.766740e+01,2.579755e+01,2.548673e+01
885,2000-02-14 20:49:31.463000,141.458000,2.734803e+01,2.791956e+01,2.821081e+01,2.766740e+01,2.587865e+01,2.548567e+01
886,2000-02-14 20:49:31.622000,141.617000,2.721468e+01,2.798582e+01,2.821742e+01,2.762753e+01,2.584487e+01,2.548721e+01
887,2000-02-14 20:49:31.783000,141.778000,2.726804e+01,2.790631e+01,2.824385e+01,2.760094e+01,2.587189e+01,2.548491e+01
888,2000-02-14 20:49:31.943000,141.938000,2.721468e+01,2.792619e+01,2.821742e+01,2.764082e+01,2.591243e+01,2.548136e+01
889,2000-02-14 20:49:32.103000,142.098000,2.720133e+01,2.793282e+01,2.828349e+01,2.770725e+01,2.579755e+01,2.548209e+01
890,2000-02-14 20:49:32.263000,142.258000,2.722802e+01,2.791956e+01,2.826368e+01,2.775373e+01,2.584487e+01,2.547479e+01
891,2000-02-14 20:49:32.423000,142.418000,2.718131e+01,2.789305e+01,2.820420e+01,2.762088e+01,2.577050e+01,2.546928e+01
892,2000-02-14 20:49:32.583000,142.578000,2.717464e+01,2.794607e+01,2.821081e+01,2.762753e+01,2.577726e+01,2.545825e+01
893,2000-02-14 20:49:32.743000,142.738000,2.718131e+01,2.793282e+01,2.821742e+01,2.768733e+01,2.586514e+01,2.546225e+01
894,2000-02-14 20:49:32.903000,142.898000,2.718798e+01,2.792619e+01,2.816452e+01,2.767404e+01,2.581783e+01,2.546399e+01
895,2000-02-14 20:49:33.063000,143.058000,2.718798e+01,2.785326e+01,2.822403e+01,2.766740e+01,2.583811e+01,2.545838e+01
896,2000-02-14 20:49:33.223000,143.218000,2.722135e+01,2.786653e+01,2.818436e+01,2.766076e+01,2.585162e+01,2.546112e+01
897,2000-02-14 20:49:33.383000,143.378000,2.723469e+01,2.786653e+01,2.817114e+01,2.762088e+01,2.581783e+01,2.545814e+01
898,2000-02-14 20:49:33.543000,143.538000,2.724136e+01,2.786653e+01,2.819759e+01,2.764747e+01,2.585838e+01,2.545763e+01
899,2000-02-14 20:49:33.703000,143.698000,2.719466e+01,2.813807e+01,2.816452e+01,2.766740e+01,2.582459e+01,2.545671e+01
900,2000-02-14 20:49:33.863000,143.858000,2.717464e+01,2.791956e+01,2.823063e+01,2.766740e+01,2.579755e+01,2.545646e+01
901,2000-02-14 20:49:34.023000,144.018000,2.716796e+01,2.785326e+01,2.815130e+01,2.762753e+01,2.581107e+01,2.545215e+01
902,2000-02-14 20:49:34.183000,144.178000,2.718131e+01,2.788642e+01,2.820420e+01,2.763418e+01,2.582459e+01,2.545017e+01
903,2000-02-14 20:49:34.343000,144.338000,2.721468e+01,2.785989e+01,2.821081e+01,2.770725e+01,2.583135e+01,2.544731e+01
904,2000-02-14 20:49:34.503000,144.498000,2.716129e+01,2.785989e+01,2.816452e+01,2.759429e+01,2.581107e+01,2.542665e+01
905,2000-02-14 20:49:34.663000,144.658000,2.714126e+01,2.779355e+01,2.811822e+01,2.764747e+01,2.578402e+01,2.539836e+01
906,2000-02-14 20:49:34.823000,144.818000,2.712791e+01,2.782673e+01,2.811161e+01,2.754775e+01,2.572315e+01,2.538486e+01
907,2000-02-14 20:49:34.983000,144.978000,2.714794e+01,2.777365e+01,2.811822e+01,2.749452e+01,2.575697e+01,2.537629e+01
908,2000-02-14 20:49:35.143000,145.138000,2.713458e+01,2.775373e+01,2.808514e+01,2.757435e+01,2.575021e+01,2.538542e+01
909,2000-02-14 20:49:35.303000,145.298000,2.710119e+01,2.780683e+01,2.810499e+01,2.760759e+01,2.577726e+01,2.538744e+01
910,2000-02-14 20:49:35.463000,145.458000,2.711455e+01,2.776701e+01,2.809176e+01,2.754110e+01,2.577726e+01,2.538430e+01
911,2000-02-14 20:49:35.623000,145.618000,2.710119e+01,2.779355e+01,2.824385e+01,2.756770e+01,2.580431e+01,2.537858e+01
912,2000-02-14 20:49:35.783000,145.778000,2.710119e+01,2.779355e+01,2.806528e+01,2.754110e+01,2.572315e+01,2.537744e+01
913,2000-02-14 20:49:35.943000,145.938000,2.710119e+01,2.779355e+01,2.807852e+01,2.754775e+01,2.569608e+01,2.537953e+01
914,2000-02-14 20:49:36.103000,146.098000,2.708116e+01,2.774709e+01,2.811822e+01,2.762753e+01,2.570285e+01,2.537378e+01
915,2000-02-14 20:49:36.263000,146.258000,2.708116e+01,2.776037e+01,2.813807e+01,2.762088e+01,2.585838e+01,2.536759e+01
916,2000-02-14 20:49:36.423000,146.418000,2.710119e+01,2.780683e+01,2.812484e+01,2.753444e+01,2.570961e+01,2.537169e+01
917,2000-02-14 20:49:36.583000,146.578000,2.708784e+01,2.773382e+01,2.813807e+01,2.755440e+01,2.570961e+01,2.537330e+01
918,2000-02-14 20:49:36.743000,146.738000,2.720800e+01,2.780019e+01,2.806528e+01,2.758100e+01,2.577050e+01,2.540075e+01
919,2000-02-14 20:49:36.903000,146.898000,2.720800e+01,2.782010e+01,2.817775e+01,2.764082e+01,2.579755e+01,2.542176e+01
920,2000-02-14 20:49:37.063000,147.058000,2.723469e+01,2.777365e+01,2.815130e+01,2.766740e+01,2.581107e+01,2.542189e+01
921,2000-02-14 20:49:37.223000,147.218000,2.713458e+01,2.776037e+01,2.814468e+01,2.765411e+01,2.578402e+01,2.542105e+01
922,2000-02-14 20:49:37.383000,147.378000,2.714126e+01,2.795270e+01,2.819759e+01,2.766740e+01,2.590567e+01,2.542248e+01
923,2000-02-14 20:49:37.543000,147.538000,2.710119e+01,2.779355e+01,2.813145e+01,2.759429e+01,2.580431e+01,2.542205e+01
924,2000-02-14 20:49:37.703000,147.698000,2.711455e+01,2.784000e+01,2.818436e+01,2.757435e+01,2.579078e+01,2.541941e+01
925,2000-02-14 20:49:37.863000,147.858000,2.710787e+01,2.778028e+01,2.812484e+01,2.760759e+01,2.577050e+01,2.540989e+01
926,2000-02-14 20:49:38.023000,148.018000,2.716796e+01,2.787316e+01,2.809176e+01,2.766076e+01,2.583811e+01,2.541323e+01
927,2000-02-14 20:49:38.183000,148.178000,2.724136e+01,2.779355e+01,2.817775e+01,2.762753e+01,2.579078e+01,2.540961e+01
928,2000-02-14 20:49:38.343000,148.338000,2.716796e+01,2.782673e+01,2.811161e+01,2.757435e+01,2.579078e+01,2.540385e+01
929,2000-02-14 20:49:38.503000,148.498000,2.711455e+01,2.790631e+01,2.817114e+01,2.757435e+01,2.578402e+01,2.540503e+01
930,2000-02-14 20:49:38.663000,148.658000,2.713458e+01,2.777365e+01,2.813807e+01,2.758765e+01,2.588541e+01,2.539767e+01
931,2000-02-14 20:49:38.823000,148.818000,2.710787e+01,2.778692e+01,2.817775e+01,2.757435e+01,2.576373e+01,2.539626e+01
932,2000-02-14 20:49:38.983000,148.978000,2.714794e+01,2.775373e+01,2.814468e+01,2.759429e+01,2.574344e+01,2.539890e+01
933,2000-02-14 20:49:39.143000,149.138000,2.712791e+01,2.781346e+01,2.811822e+01,2.756105e+01,2.575697e+01,2.539725e+01
934,2000-02-14 20:49:39.303000,149.298000,2.725470e+01,2.784000e+01,2.812484e+01,2.751449e+01,2.580431e+01,2.539192e+01
935,2000-02-14 20:49:39.463000,149.458000,2.710787e+01,2.789305e+01,2.809837e+01,2.755440e+01,2.572315e+01,2.539550e+01
936,2000-02-14 20:49:39.623000,149.618000,2.710787e+01,2.783336e+01,2.810499e+01,2.755440e+01,2.589892e+01,2.539434e+01
937,2000-02-14 20:49:39.783000,149.778000,2.712791e+01,2.789968e+01,2.806528e+01,2.755440e+01,2.573668e+01,2.538968e+01
938,2000-02-14 20:49:39.943000,149.938000,2.710119e+01,2.789968e+01,2.813807e+01,2.759429e+01,2.574344e+01,2.538803e+01
939,2000-02-14 20:49:40.103000,150.098000,2.716129e+01,2.782673e+01,2.815791e+01,2.760759e+01,2.578402e+01,2.539485e+01
940,2000-02-14 20:49:40.264000,150.259000,2.712791e+01,2.787316e+01,2.811822e+01,2.752779e+01,2.568931e+01,2.538634e+01
941,2000-02-14 20:49:40.424000,150.419000,2.710119e+01,2.790631e+01,2.817114e+01,2.756105e+01,2.583135e+01,2.538359e+01
942,2000-02-14 20:49:40.584000,150.579000,2.709451e+01,2.783336e+01,2.808514e+01,2.756770e+01,2.582459e+01,2.538051e+01
943,2000-02-14 20:49:40.744000,150.739000,2.714794e+01,2.780019e+01,2.827689e+01,2.762088e+01,2.587189e+01,2.540644e+01
944,2000-02-14 20:49:40.904000,150.899000,2.715461e+01,2.783336e+01,2.825046e+01,2.759429e+01,2.583135e+01,2.541752e+01
945,2000-02-14 20:49:41.064000,151.059000,2.714126e+01,2.780019e+01,2.811822e+01,2.775373e+01,2.587865e+01,2.541411e+01
946,2000-02-14 20:49:41.224000,151.219000,2.718798e+01,2.783336e+01,2.817114e+01,2.781346e+01,2.593269e+01,2.542042e+01
947,2000-02-14 20:49:41.384000,151.379000,2.716129e+01,2.780019e+01,2.820420e+01,2.766740e+01,2.583135e+01,2.541495e+01
948,2000-02-14 20:49:41.544000,151.539000,2.725470e+01,2.786653e+01,2.816452e+01,2.762753e+01,2.577726e+01,2.541117e+01
949,2000-02-14 20:49:41.704000,151.699000,2.726137e+01,2.782673e+01,2.812484e+01,2.760094e+01,2.575697e+01,2.541029e+01
950,2000-02-14 20:49:41.864000,151.859000,2.717464e+01,2.780683e+01,2.819759e+01,2.778028e+01,2.574344e+01,2.541149e+01
951,2000-02-14 20:49:42.024000,152.019000,2.710119e+01,2.778028e+01,2.823724e+01,2.760759e+01,2.577050e+01,2.540895e+01
952,2000-02-14 20:49:42.184000,152.179000,2.713458e+01,2.779355e+01,2.822403e+01,2.766076e+01,2.576373e+01,2.540655e+01
953,2000-02-14 20:49:42.344000,152.339000,2.710787e+01,2.776037e+01,2.812484e+01,2.767404e+01,2.581107e+01,2.540541e+01
954,2000-02-14 20:49:42.504000,152.499000,2.714794e+01,2.785989e+01,2.820420e+01,2.766076e+01,2.591243e+01,2.540719e+01
955,2000-02-14 20:49:42.664000,152.659000,2.711455e+01,2.776037e+01,2.816452e+01,2.755440e+01,2.574344e+01,2.540308e+01
956,2000-02-14 20:49:42.824000,152.819000,2.713458e+01,2.777365e+01,2.816452e+01,2.756770e+01,2.572315e+01,2.538272e+01
957,2000-02-14 20:49:42.984000,152.979000,2.714126e+01,2.778692e+01,2.810499e+01,2.761424e+01,2.572991e+01,2.536927e+01
958,2000-02-14 20:49:43.144000,153.139000,2.711455e+01,2.777365e+01,2.807852e+01,2.770725e+01,2.581107e+01,2.536256e+01
959,2000-02-14 20:49:43.304000,153.299000,2.710787e+01,2.778692e+01,2.807190e+01,2.758765e+01,2.575021e+01,2.536181e+01
960,2000-02-14 20:49:43.464000,153.459000,2.718131e+01,2.779355e+01,2.807852e+01,2.749452e+01,2.570285e+01,2.536459e+01
961,2000-02-14 20:49:43.624000,153.619000,2.716129e+01,2.780683e+01,2.804542e+01,2.753444e+01,2.572991e+01,2.536236e+01
962,2000-02-14 20:49:43.784000,153.779000,2.712791e+01,2.783336e+01,2.812484e+01,2.758765e+01,2.577726e+01,2.535877e+01
963,2000-02-14 20:49:43.944000,153.939000,2.708784e+01,2.770725e+01,2.809837e+01,2.763418e+01,2.570285e+01,2.535110e+01
964,2000-02-14 20:49:44.104000,154.099000,2.716796e+01,2.773382e+01,2.810499e+01,2.762753e+01,2.572991e+01,2.535240e+01
965,2000-02-14 20:49:44.264000,154.259000,2.718798e+01,2.773382e+01,2.807190e+01,2.753444e+01,2.573668e+01,2.534981e+01
966,2000-02-14 20:49:44.424000,154.419000,2.707448e+01,2.772054e+01,2.807852e+01,2.752779e+01,2.570961e+01,2.534894e+01
967,2000-02-14 20:49:44.584000,154.579000,2.710787e+01,2.780019e+01,2.808514e+01,2.755440e+01,2.567577e+01,2.534860e+01
968,2000-02-14 20:49:44.744000,154.739000,2.713458e+01,2.777365e+01,2.809176e+01,2.754775e+01,2.570961e+01,2.534834e+01
969,2000-02-14 20:49:44.904000,154.899000,2.721468e+01,2.779355e+01,2.811161e+01,2.758100e+01,2.576373e+01,2.537214e+01
970,2000-02-14 20:49:45.064000,155.059000,2.710119e+01,2.776037e+01,2.819759e+01,2.764747e+01,2.588541e+01,2.538210e+01
971,2000-02-14 20:49:45.224000,155.219000,2.710787e+01,2.782673e+01,2.813807e+01,2.763418e+01,2.575021e+01,2.537785e+01
972,2000-02-14 20:49:45.384000,155.379000,2.716796e+01,2.784663e+01,2.810499e+01,2.764082e+01,2.568254e+01,2.537273e+01
973,2000-02-14 20:49:45.544000,155.539000,2.708116e+01,2.781346e+01,2.810499e+01,2.764082e+01,2.572315e+01,2.537514e+01
974,2000-02-14 20:49:45.704000,155.699000,2.716796e+01,2.774709e+01,2.813145e+01,2.766076e+01,2.578402e+01,2.538353e+01
975,2000-02-14 20:49:45.864000,155.859000,2.710119e+01,2.785989e+01,2.808514e+01,2.773382e+01,2.574344e+01,2.537633e+01
976,2000-02-14 20:49:46.024000,156.019000,2.712791e+01,2.779355e+01,2.810499e+01,2.758100e+01,2.570285e+01,2.535840e+01
977,2000-02-14 20:49:46.184000,156.179000,2.710119e+01,2.775373e+01,2.813807e+01,2.757435e+01,2.572315e+01,2.535320e+01
978,2000-02-14 20:49:46.344000,156.339000,2.710787e+01,2.776701e+01,2.813145e+01,2.758100e+01,2.575021e+01,2.535949e+01
979,2000-02-14 20:49:46.504000,156.499000,2.714126e+01,2.777365e+01,2.811161e+01,2.758765e+01,2.568931e+01,2.535727e+01
980,2000-02-14 20:49:46.664000,156.659000,2.709451e+01,2.776037e+01,2.808514e+01,2.760759e+01,2.569608e+01,2.535960e+01
981,2000-02-14 20:49:46.824000,156.819000,2.708784e+01,2.772054e+01,2.817114e+01,2.758100e+01,2.574344e+01,2.535608e+01
982,2000-02-14 20:49:46.984000,156.979000,2.718798e+01,2.783336e+01,2.808514e+01,2.756770e+01,2.574344e+01,2.534870e+01
983,2000-02-14 20:49:47.144000,157.139000,2.714794e+01,2.776701e+01,2.811161e+01,2.761424e+01,2.572315e+01,2.537943e+01
984,2000-02-14 20:49:47.304000,157.299000,2.718798e+01,2.784663e+01,2.807852e+01,2.772054e+01,2.577726e+01,2.539340e+01
985,2000-02-14 20:49:47.464000,157.459000,2.711455e+01,2.781346e+01,2.813807e+01,2.768733e+01,2.577726e+01,2.539485e+01
986,2000-02-14 20:49:47.624000,157.619000,2.716129e+01,2.790631e+01,2.819097e+01,2.768733e+01,2.575697e+01,2.539363e+01
987,2000-02-14 20:49:47.784000,157.779000,2.712123e+01,2.782010e+01,2.809837e+01,2.764082e+01,2.570961e+01,2.538599e+01
988,2000-02-14 20:49:47.944000,157.939000,2.710787e+01,2.776701e+01,2.815130e+01,2.756105e+01,2.570961e+01,2.538715e+01
989,2000-02-14 20:49:48.104000,158.099000,2.710119e+01,2.778692e+01,2.809837e+01,2.759429e+01,2.572991e+01,2.538067e+01
990,2000-02-14 20:49:48.264000,158.259000,2.715461e+01,2.776037e+01,2.817775e+01,2.757435e+01,2.585162e+01,2.538227e+01
991,2000-02-14 20:49:48.424000,158.419000,2.712791e+01,2.780019e+01,2.811822e+01,2.758765e+01,2.580431e+01,2.538251e+01
992,2000-02-14 20:49:48.584000,158.579000,2.715461e+01,2.780019e+01,2.813145e+01,2.761424e+01,2.574344e+01,2.538350e+01
993,2000-02-14 20:49:48.744000,158.739000,2.715461e+01,2.780683e+01,2.808514e+01,2.761424e+01,2.586514e+01,2.538393e+01
994,2000-02-14 20:49:48.904000,158.899000,2.712791e+01,2.786653e+01,2.811161e+01,2.760759e+01,2.585162e+01,2.537261e+01
995,2000-02-14 20:49:49.064000,159.059000,2.712123e+01,2.777365e+01,2.817114e+01,2.759429e+01,2.582459e+01,2.537634e+01
996,2000-02-14 20:49:49.224000,159.219000,2.716796e+01,2.778692e+01,2.809176e+01,2.761424e+01,2.573668e+01,2.537300e+01
997,2000-02-14 20:49:49.384000,159.379000,2.714126e+01,2.778692e+01,2.815130e+01,2.761424e+01,2.587189e+01,2.537678e+01
998,2000-02-14 20:49:49.545000,159.540000,2.716129e+01,2.777365e+01,2.811822e+01,2.763418e+01,2.579078e+01,2.537895e+01
999,2000-02-14 20:49:49.704000,159.699000,2.713458e+01,2.780683e+01,2.809837e+01,2.758100e+01,2.583135e+01,2.537441e+01
1000,2000-02-14 20:49:49.865000,159.860000,2.715461e+01,2.779355e+01,2.809176e+01,2.759429e+01,2.575021e+01,2.537325e+01
1001,2000-02-14 20:49:50.025000,160.020000,2.712123e+01,2.787316e+01,2.813145e+01,2.762753e+01,2.579078e+01,2.536628e+01
1002,2000-02-14 20:49:50.185000,160.180000,2.712123e+01,2.778692e+01,2.805204e+01,2.756770e+01,2.576373e+01,2.536931e+01
1003,2000-02-14 20:49:50.345000,160.340000,2.713458e+01,2.775373e+01,2.817775e+01,2.756770e+01,2.575697e+01,2.536373e+01
1004,2000-02-14 20:49:50.505000,160.500000,2.712791e+01,2.780019e+01,2.809837e+01,2.754775e+01,2.572315e+01,2.536019e+01
1005,2000-02-14 20:49:50.665000,160.660000,2.712791e+01,2.778028e+01,2.817775e+01,2.752779e+01,2.567577e+01,2.535151e+01
1006,2000-02-14 20:49:50.825000,160.820000,2.716129e+01,2.780019e+01,2.808514e+01,2.760094e+01,2.572315e+01,2.538064e+01
1007,2000-02-14 20:49:50.985000,160.980000,2.714126e+01,2.780683e+01,2.812484e+01,2.767404e+01,2.580431e+01,2.539895e+01
1008,2000-02-14 20:49:51.145000,161.140000,2.721468e+01,2.780683e+01,2.816452e+01,2.761424e+01,2.587189e+01,2.539832e+01
1009,2000-02-14 20:49:51.305000,161.300000,2.714126e+01,2.785326e+01,2.809837e+01,2.760094e+01,2.572991e+01,2.540020e+01
1010,2000-02-14 20:49:51.465000,161.460000,2.713458e+01,2.786653e+01,2.815130e+01,2.760094e+01,2.590567e+01,2.539777e+01
1011,2000-02-14 20:49:51.625000,161.620000,2.720133e+01,2.776701e+01,2.811161e+01,2.758100e+01,2.586514e+01,2.540457e+01
1012,2000-02-14 20:49:51.785000,161.780000,2.711455e+01,2.779355e+01,2.811822e+01,2.760094e+01,2.578402e+01,2.539873e+01
1013,2000-02-14 20:49:51.945000,161.940000,2.715461e+01,2.784000e+01,2.811822e+01,2.758100e+01,2.577050e+01,2.539773e+01
1014,2000-02-14 20:49:52.105000,162.100000,2.712123e+01,2.782010e+01,2.819759e+01,2.757435e+01,2.579755e+01,2.539402e+01
1015,2000-02-14 20:49:52.265000,162.260000,2.708116e+01,2.782673e+01,2.808514e+01,2.754775e+01,2.579755e+01,2.538926e+01
1016,2000-02-14 20:49:52.425000,162.420000,2.713458e+01,2.780019e+01,2.805866e+01,2.754110e+01,2.578402e+01,2.539297e+01
1017,2000-02-14 20:49:52.585000,162.580000,2.710787e+01,2.775373e+01,2.808514e+01,2.764082e+01,2.574344e+01,2.538903e+01
1018,2000-02-14 20:49:52.745000,162.740000,2.712123e+01,2.789968e+01,2.805204e+01,2.762088e+01,2.575697e+01,2.538220e+01
1019,2000-02-14 20:49:52.905000,162.900000,2.720133e+01,2.782673e+01,2.813145e+01,2.766740e+01,2.586514e+01,2.539619e+01
1020,2000-02-14 20:49:53.065000,163.060000,2.710119e+01,2.782673e+01,2.812484e+01,2.759429e+01,2.591243e+01,2.539740e+01
1021,2000-02-14 20:49:53.225000,163.220000,2.712791e+01,2.782673e+01,2.808514e+01,2.756105e+01,2.583811e+01,2.539766e+01
1022,2000-02-14 20:49:53.385000,163.380000,2.718131e+01,2.783336e+01,2.809176e+01,2.758100e+01,2.584487e+01,2.540097e+01
1023,2000-02-14 20:49:53.545000,163.540000,2.709451e+01,2.781346e+01,2.807852e+01,2.759429e+01,2.581107e+01,2.538831e+01
1024,2000-02-14 20:49:53.705000,163.700000,2.712791e+01,2.776037e+01,2.813145e+01,2.758765e+01,2.579755e+01,2.538532e+01
1025,2000-02-14 20:49:53.865000,163.860000,2.709451e+01,2.780683e+01,2.808514e+01,2.754110e+01,2.571638e+01,2.538152e+01
1026,2000-02-14 20:49:54.025000,164.020000,2.710787e+01,2.785326e+01,2.807852e+01,2.753444e+01,2.579078e+01,2.538198e+01
1027,2000-02-14 20:49:54.185000,164.180000,2.724803e+01,2.789305e+01,2.811822e+01,2.750118e+01,2.578402e+01,2.537997e+01
1028,2000-02-14 20:49:54.345000,164.340000,2.717464e+01,2.782673e+01,2.809176e+01,2.756105e+01,2.586514e+01,2.537757e+01
1029,2000-02-14 20:49:54.505000,164.500000,2.712123e+01,2.776701e+01,2.811161e+01,2.770061e+01,2.579078e+01,2.537787e+01
1030,2000-02-14 20:49:54.665000,164.660000,2.710787e+01,2.784000e+01,2.807190e+01,2.754110e+01,2.570961e+01,2.537477e+01
1031,2000-02-14 20:49:54.825000,164.820000,2.711455e+01,2.779355e+01,2.809176e+01,2.753444e+01,2.586514e+01,2.537427e+01
1032,2000-02-14 20:49:54.985000,164.980000,2.710119e+01,2.781346e+01,2.809837e+01,2.754110e+01,2.589216e+01,2.539198e+01
1033,2000-02-14 20:49:55.145000,165.140000,2.716129e+01,2.782673e+01,2.811161e+01,2.752779e+01,2.587189e+01,2.539772e+01
1034,2000-02-14 20:49:55.305000,165.300000,2.716796e+01,2.789305e+01,2.817114e+01,2.766740e+01,2.585838e+01,2.539427e+01
1035,2000-02-14 20:49:55.465000,165.460000,2.710787e+01,2.778028e+01,2.817775e+01,2.753444e+01,2.580431e+01,2.539331e+01
1036,2000-02-14 20:49:55.625000,165.620000,2.712123e+01,2.784663e+01,2.810499e+01,2.756105e+01,2.575021e+01,2.539618e+01
1037,2000-02-14 20:49:55.785000,165.780000,2.709451e+01,2.778692e+01,2.807190e+01,2.752779e+01,2.585162e+01,2.539010e+01
1038,2000-02-14 20:49:55.945000,165.940000,2.712123e+01,2.777365e+01,2.815791e+01,2.765411e+01,2.578402e+01,2.539414e+01
1039,2000-02-14 20:49:56.105000,166.100000,2.711455e+01,2.776037e+01,2.811822e+01,2.754110e+01,2.581783e+01,2.538468e+01
1040,2000-02-14 20:49:56.265000,166.260000,2.709451e+01,2.778692e+01,2.810499e+01,2.760094e+01,2.583135e+01,2.539044e+01
1041,2000-02-14 20:49:56.425000,166.420000,2.711455e+01,2.782010e+01,2.815791e+01,2.762753e+01,2.583811e+01,2.539433e+01
1042,2000-02-14 20:49:56.585000,166.580000,2.716796e+01,2.778692e+01,2.817775e+01,2.764747e+01,2.587865e+01,2.544645e+01
1043,2000-02-14 20:49:56.745000,166.740000,2.724803e+01,2.795270e+01,2.820420e+01,2.775373e+01,2.603393e+01,2.548520e+01
1044,2000-02-14 20:49:56.905000,166.900000,2.717464e+01,2.788642e+01,2.819097e+01,2.762753e+01,2.606765e+01,2.548594e+01
1045,2000-02-14 20:49:57.065000,167.060000,2.724136e+01,2.795932e+01,2.823724e+01,2.764082e+01,2.593269e+01,2.548534e+01
1046,2000-02-14 20:49:57.225000,167.220000,2.724803e+01,2.797920e+01,2.823724e+01,2.766740e+01,2.585838e+01,2.549006e+01
1047,2000-02-14 20:49:57.385000,167.380000,2.720800e+01,2.792619e+01,2.823063e+01,2.767404e+01,2.595294e+01,2.548414e+01
1048,2000-02-14 20:49:57.545000,167.540000,2.720800e+01,2.791294e+01,2.826368e+01,2.770061e+01,2.598669e+01,2.547863e+01
1049,2000-02-14 20:49:57.705000,167.700000,2.719466e+01,2.789305e+01,2.818436e+01,2.768069e+01,2.585162e+01,2.548290e+01
1050,2000-02-14 20:49:57.865000,167.860000,2.718798e+01,2.789968e+01,2.820420e+01,2.764747e+01,2.584487e+01,2.546994e+01
1051,2000-02-14 20:49:58.025000,168.020000,2.715461e+01,2.789968e+01,2.825707e+01,2.771390e+01,2.586514e+01,2.546868e+01
1052,2000-02-14 20:49:58.185000,168.180000,2.716796e+01,2.790631e+01,2.817114e+01,2.767404e+01,2.585162e+01,2.546870e+01
1053,2000-02-14 20:49:58.345000,168.340000,2.724136e+01,2.783336e+01,2.817775e+01,2.764747e+01,2.585162e+01,2.546180e+01
1054,2000-02-14 20:49:58.506000,168.501000,2.723469e+01,2.785326e+01,2.816452e+01,2.760759e+01,2.589892e+01,2.546876e+01
1055,2000-02-14 20:49:58.666000,168.661000,2.721468e+01,2.795270e+01,2.819759e+01,2.764082e+01,2.591918e+01,2.546110e+01
1056,2000-02-14 20:49:58.826000,168.821000,2.714126e+01,2.786653e+01,2.811822e+01,2.763418e+01,2.581107e+01,2.543608e+01
1057,2000-02-14 20:49:58.986000,168.981000,2.714126e+01,2.781346e+01,2.819097e+01,2.760759e+01,2.593269e+01,2.542844e+01
1058,2000-02-14 20:49:59.146000,169.141000,2.713458e+01,2.785989e+01,2.809837e+01,2.754775e+01,2.579078e+01,2.542426e+01
1059,2000-02-14 20:49:59.306000,169.301000,2.722135e+01,2.780019e+01,2.828349e+01,2.776037e+01,2.585162e+01,2.542570e+01
1060,2000-02-14 20:49:59.466000,169.461000,2.724136e+01,2.776701e+01,2.815130e+01,2.760094e+01,2.581107e+01,2.542049e+01
1061,2000-02-14 20:49:59.626000,169.621000,2.722802e+01,2.778028e+01,2.820420e+01,2.759429e+01,2.579755e+01,2.541914e+01
1062,2000-02-14 20:49:59.786000,169.781000,2.713458e+01,2.778028e+01,2.826368e+01,2.761424e+01,2.581783e+01,2.541927e+01
1063,2000-02-14 20:49:59.946000,169.941000,2.723469e+01,2.780019e+01,2.819759e+01,2.761424e+01,2.581107e+01,2.541808e+01
1064,2000-02-14 20:50:00.106000,170.101000,2.725470e+01,2.774046e+01,2.811161e+01,2.758100e+01,2.587189e+01,2.541121e+01
1065,2000-02-14 20:50:00.266000,170.261000,2.717464e+01,2.785326e+01,2.809176e+01,2.760094e+01,2.592593e+01,2.540734e+01
1066,2000-02-14 20:50:00.426000,170.421000,2.712123e+01,2.780683e+01,2.818436e+01,2.759429e+01,2.584487e+01,2.540886e+01
1067,2000-02-14 20:50:00.586000,170.581000,2.712791e+01,2.776701e+01,2.825707e+01,2.761424e+01,2.577726e+01,2.540238e+01
1068,2000-02-14 20:50:00.746000,170.741000,2.716796e+01,2.787979e+01,2.813145e+01,2.755440e+01,2.579078e+01,2.539808e+01
1069,2000-02-14 20:50:00.906000,170.901000,2.712791e+01,2.783336e+01,2.819097e+01,2.756770e+01,2.579755e+01,2.542289e+01
1070,2000-02-14 20:50:01.065000,171.060000,2.718131e+01,2.778692e+01,2.823724e+01,2.756105e+01,2.588541e+01,2.542224e+01
1071,2000-02-14 20:50:01.225000,171.220000,2.722802e+01,2.786653e+01,2.815791e+01,2.760759e+01,2.587865e+01,2.542933e+01
1072,2000-02-14 20:50:01.385000,171.380000,2.715461e+01,2.782010e+01,2.814468e+01,2.761424e+01,2.590567e+01,2.542851e+01
1073,2000-02-14 20:50:01.545000,171.540000,2.716796e+01,2.780683e+01,2.811822e+01,2.762088e+01,2.597994e+01,2.542435e+01
1074,2000-02-14 20:50:01.705000,171.700000,2.726137e+01,2.785989e+01,2.813145e+01,2.762088e+01,2.583135e+01,2.542686e+01
1075,2000-02-14 20:50:01.865000,171.860000,2.722802e+01,2.782010e+01,2.811822e+01,2.762088e+01,2.587865e+01,2.542863e+01
