frame,abstime,reltime,april10_baselineBoardB_2.seq:Rectangle 1 [C]:max,april10_baselineBoardB_2.seq:Polygon 1 [C]:max,april10_baselineBoardB_2.seq:Rectangle 2 [C]:max,april10_baselineBoardB_2.seq:Rectangle 3 [C]:max,april10_baselineBoardB_2.seq:Rectangle 4 [C]:max,april10_baselineBoardB_2.seq:Rectangle 5 [C]:mean
32,2000-02-10 05:42:42.698000,4.961000,2.445708e+01,2.579755e+01,2.551997e+01,2.482622e+01,2.419653e+01,2.371058e+01
33,2000-02-10 05:42:42.858000,5.121000,2.449816e+01,2.585162e+01,2.550641e+01,2.492171e+01,2.423771e+01,2.372450e+01
34,2000-02-10 05:42:43.018000,5.281000,2.463498e+01,2.587189e+01,2.551319e+01,2.491490e+01,2.434745e+01,2.375478e+01
35,2000-02-10 05:42:43.178000,5.441000,2.458027e+01,2.585162e+01,2.559451e+01,2.498306e+01,2.426516e+01,2.377910e+01
36,2000-02-10 05:42:43.338000,5.601000,2.459395e+01,2.589216e+01,2.561483e+01,2.499668e+01,2.425143e+01,2.379861e+01
37,2000-02-10 05:42:43.498000,5.761000,2.468282e+01,2.591918e+01,2.559451e+01,2.507841e+01,2.438858e+01,2.380995e+01
38,2000-02-10 05:42:43.658000,5.921000,2.466232e+01,2.598669e+01,2.567577e+01,2.506479e+01,2.439543e+01,2.382007e+01
39,2000-02-10 05:42:43.818000,6.081000,2.468965e+01,2.599344e+01,2.568931e+01,2.505117e+01,2.426516e+01,2.383312e+01
40,2000-02-10 05:42:43.978000,6.241000,2.474430e+01,2.603393e+01,2.562161e+01,2.509202e+01,2.443653e+01,2.384537e+01
41,2000-02-10 05:42:44.138000,6.401000,2.471015e+01,2.606765e+01,2.570961e+01,2.512605e+01,2.430631e+01,2.385674e+01
42,2000-02-10 05:42:44.298000,6.561000,2.478527e+01,2.606765e+01,2.580431e+01,2.516687e+01,2.432003e+01,2.387245e+01
43,2000-02-10 05:42:44.458000,6.721000,2.477844e+01,2.615529e+01,2.587189e+01,2.521447e+01,2.436802e+01,2.387954e+01
44,2000-02-10 05:42:44.618000,6.881000,2.475796e+01,2.612159e+01,2.580431e+01,2.520767e+01,2.432689e+01,2.388978e+01
45,2000-02-10 05:42:44.778000,7.041000,2.477844e+01,2.620245e+01,2.576373e+01,2.518047e+01,2.441598e+01,2.390004e+01
46,2000-02-10 05:42:44.938000,7.201000,2.480575e+01,2.614181e+01,2.581783e+01,2.524846e+01,2.437487e+01,2.391362e+01
47,2000-02-10 05:42:45.098000,7.361000,2.479892e+01,2.625632e+01,2.589892e+01,2.525525e+01,2.444338e+01,2.391978e+01
48,2000-02-10 05:42:45.258000,7.521000,2.481257e+01,2.635725e+01,2.583811e+01,2.524846e+01,2.433374e+01,2.393544e+01
49,2000-02-10 05:42:45.418000,7.681000,2.481940e+01,2.628324e+01,2.593269e+01,2.526205e+01,2.429945e+01,2.393911e+01
50,2000-02-10 05:42:45.578000,7.841000,2.485351e+01,2.639087e+01,2.603393e+01,2.534357e+01,2.439543e+01,2.398209e+01
51,2000-02-10 05:42:45.738000,8.001000,2.501031e+01,2.642449e+01,2.600694e+01,2.540466e+01,2.445708e+01,2.405821e+01
52,2000-02-10 05:42:45.898000,8.161000,2.501712e+01,2.643793e+01,2.604742e+01,2.542502e+01,2.456659e+01,2.407717e+01
53,2000-02-10 05:42:46.058000,8.321000,2.504436e+01,2.643121e+01,2.610811e+01,2.545216e+01,2.449816e+01,2.408537e+01
54,2000-02-10 05:42:46.218000,8.481000,2.504436e+01,2.653197e+01,2.614181e+01,2.553353e+01,2.453922e+01,2.409861e+01
55,2000-02-10 05:42:46.378000,8.641000,2.500350e+01,2.648496e+01,2.607440e+01,2.551319e+01,2.442968e+01,2.410474e+01
56,2000-02-10 05:42:46.538000,8.801000,2.507160e+01,2.653197e+01,2.610811e+01,2.548607e+01,2.452554e+01,2.411055e+01
57,2000-02-10 05:42:46.698000,8.961000,2.513966e+01,2.661252e+01,2.609463e+01,2.549963e+01,2.455291e+01,2.412409e+01
58,2000-02-10 05:42:46.858000,9.121000,2.511924e+01,2.655212e+01,2.610811e+01,2.554031e+01,2.447077e+01,2.413675e+01
59,2000-02-10 05:42:47.018000,9.281000,2.511924e+01,2.653869e+01,2.614181e+01,2.558774e+01,2.453238e+01,2.414756e+01
60,2000-02-10 05:42:47.178000,9.441000,2.509883e+01,2.657226e+01,2.613507e+01,2.569608e+01,2.454607e+01,2.415620e+01
61,2000-02-10 05:42:47.338000,9.601000,2.520087e+01,2.665277e+01,2.616877e+01,2.562838e+01,2.460079e+01,2.416553e+01
62,2000-02-10 05:42:47.498000,9.761000,2.516687e+01,2.663935e+01,2.616203e+01,2.561483e+01,2.460079e+01,2.417807e+01
63,2000-02-10 05:42:47.658000,9.921000,2.516006e+01,2.659910e+01,2.617550e+01,2.569608e+01,2.458711e+01,2.416651e+01
64,2000-02-10 05:42:47.818000,10.081000,2.515326e+01,2.669300e+01,2.620918e+01,2.562161e+01,2.459395e+01,2.416537e+01
65,2000-02-10 05:42:47.979000,10.242000,2.520087e+01,2.659239e+01,2.622939e+01,2.561483e+01,2.455291e+01,2.417482e+01
66,2000-02-10 05:42:48.138000,10.401000,2.518047e+01,2.667289e+01,2.628997e+01,2.563515e+01,2.461447e+01,2.418845e+01
67,2000-02-10 05:42:48.299000,10.562000,2.527564e+01,2.665277e+01,2.622265e+01,2.563515e+01,2.457343e+01,2.419519e+01
68,2000-02-10 05:42:48.458000,10.721000,2.522127e+01,2.671312e+01,2.624285e+01,2.566900e+01,2.459395e+01,2.420504e+01
69,2000-02-10 05:42:48.618000,10.881000,2.519407e+01,2.665948e+01,2.626978e+01,2.571638e+01,2.464181e+01,2.420874e+01
70,2000-02-10 05:42:48.779000,11.042000,2.524846e+01,2.668630e+01,2.626978e+01,2.572991e+01,2.462814e+01,2.422261e+01
71,2000-02-10 05:42:48.939000,11.202000,2.529602e+01,2.670641e+01,2.626305e+01,2.575697e+01,2.468965e+01,2.423351e+01
72,2000-02-10 05:42:49.099000,11.362000,2.526205e+01,2.669971e+01,2.634380e+01,2.573668e+01,2.464865e+01,2.423845e+01
73,2000-02-10 05:42:49.259000,11.522000,2.532998e+01,2.685379e+01,2.633035e+01,2.573668e+01,2.463498e+01,2.425338e+01
74,2000-02-10 05:42:49.419000,11.682000,2.528243e+01,2.675333e+01,2.642449e+01,2.577726e+01,2.455291e+01,2.426535e+01
75,2000-02-10 05:42:49.579000,11.842000,2.534357e+01,2.681362e+01,2.633707e+01,2.580431e+01,2.460763e+01,2.426919e+01
76,2000-02-10 05:42:49.739000,12.002000,2.533677e+01,2.676003e+01,2.633707e+01,2.582459e+01,2.464181e+01,2.427800e+01
77,2000-02-10 05:42:49.899000,12.162000,2.530961e+01,2.680022e+01,2.640432e+01,2.580431e+01,2.464865e+01,2.430111e+01
78,2000-02-10 05:42:50.059000,12.322000,2.547929e+01,2.687387e+01,2.641776e+01,2.591243e+01,2.467599e+01,2.432347e+01
79,2000-02-10 05:42:50.219000,12.482000,2.541145e+01,2.682031e+01,2.651183e+01,2.581783e+01,2.466232e+01,2.432456e+01
80,2000-02-10 05:42:50.379000,12.642000,2.539788e+01,2.688056e+01,2.647153e+01,2.581107e+01,2.467599e+01,2.433777e+01
81,2000-02-10 05:42:50.539000,12.802000,2.537072e+01,2.699428e+01,2.646481e+01,2.583811e+01,2.464865e+01,2.434445e+01
82,2000-02-10 05:42:50.699000,12.962000,2.547929e+01,2.686049e+01,2.640432e+01,2.587189e+01,2.466915e+01,2.434822e+01
83,2000-02-10 05:42:50.859000,13.122000,2.539788e+01,2.686718e+01,2.642449e+01,2.584487e+01,2.469649e+01,2.435327e+01
84,2000-02-10 05:42:51.019000,13.282000,2.541145e+01,2.689395e+01,2.645809e+01,2.590567e+01,2.469649e+01,2.436288e+01
85,2000-02-10 05:42:51.179000,13.442000,2.547929e+01,2.696085e+01,2.647824e+01,2.592593e+01,2.470332e+01,2.437128e+01
86,2000-02-10 05:42:51.339000,13.602000,2.551319e+01,2.697422e+01,2.650511e+01,2.594619e+01,2.466232e+01,2.438603e+01
87,2000-02-10 05:42:51.499000,13.762000,2.559451e+01,2.692071e+01,2.653197e+01,2.591918e+01,2.470332e+01,2.438963e+01
88,2000-02-10 05:42:51.659000,13.922000,2.549963e+01,2.692740e+01,2.665948e+01,2.603393e+01,2.470332e+01,2.439882e+01
89,2000-02-10 05:42:51.819000,14.082000,2.552675e+01,2.698091e+01,2.666618e+01,2.599344e+01,2.470332e+01,2.440980e+01
90,2000-02-10 05:42:51.979000,14.242000,2.549285e+01,2.692071e+01,2.657226e+01,2.593269e+01,2.471015e+01,2.439815e+01
91,2000-02-10 05:42:52.139000,14.402000,2.551319e+01,2.696753e+01,2.659239e+01,2.598669e+01,2.470332e+01,2.440108e+01
92,2000-02-10 05:42:52.299000,14.562000,2.554031e+01,2.696753e+01,2.663265e+01,2.600694e+01,2.473747e+01,2.440673e+01
93,2000-02-10 05:42:52.459000,14.722000,2.549963e+01,2.696085e+01,2.663265e+01,2.605416e+01,2.466915e+01,2.441171e+01
94,2000-02-10 05:42:52.619000,14.882000,2.550641e+01,2.708116e+01,2.674663e+01,2.602044e+01,2.473747e+01,2.441822e+01
95,2000-02-10 05:42:52.779000,15.042000,2.551319e+01,2.698091e+01,2.668630e+01,2.602044e+01,2.470332e+01,2.442817e+01
96,2000-02-10 05:42:52.939000,15.202000,2.556064e+01,2.706111e+01,2.662594e+01,2.605416e+01,2.480575e+01,2.443195e+01
97,2000-02-10 05:42:53.099000,15.362000,2.558097e+01,2.700765e+01,2.673993e+01,2.606091e+01,2.474430e+01,2.444181e+01
98,2000-02-10 05:42:53.259000,15.522000,2.558097e+01,2.702102e+01,2.664606e+01,2.611485e+01,2.471698e+01,2.444879e+01
99,2000-02-10 05:42:53.419000,15.682000,2.560806e+01,2.701433e+01,2.669300e+01,2.611485e+01,2.473747e+01,2.446052e+01
100,2000-02-10 05:42:53.579000,15.842000,2.560129e+01,2.709451e+01,2.665948e+01,2.604067e+01,2.485351e+01,2.446243e+01
101,2000-02-10 05:42:53.739000,16.002000,2.559451e+01,2.698759e+01,2.667289e+01,2.605416e+01,2.471015e+01,2.446838e+01
102,2000-02-10 05:42:53.899000,16.162000,2.560129e+01,2.706779e+01,2.665948e+01,2.612159e+01,2.475113e+01,2.448484e+01
103,2000-02-10 05:42:54.059000,16.322000,2.561483e+01,2.708116e+01,2.670641e+01,2.610811e+01,2.483305e+01,2.451155e+01
104,2000-02-10 05:42:54.219000,16.482000,2.568254e+01,2.708784e+01,2.672652e+01,2.610811e+01,2.484669e+01,2.452470e+01
105,2000-02-10 05:42:54.379000,16.642000,2.572991e+01,2.707448e+01,2.672652e+01,2.618224e+01,2.479210e+01,2.453103e+01
106,2000-02-10 05:42:54.539000,16.802000,2.564869e+01,2.715461e+01,2.673993e+01,2.617550e+01,2.478527e+01,2.454041e+01
107,2000-02-10 05:42:54.699000,16.962000,2.568254e+01,2.714126e+01,2.669300e+01,2.612833e+01,2.481257e+01,2.454814e+01
108,2000-02-10 05:42:54.859000,17.122000,2.572315e+01,2.723469e+01,2.677343e+01,2.616877e+01,2.484669e+01,2.454955e+01
109,2000-02-10 05:42:55.019000,17.282000,2.570285e+01,2.716129e+01,2.682031e+01,2.614855e+01,2.482622e+01,2.456694e+01
110,2000-02-10 05:42:55.179000,17.442000,2.576373e+01,2.721468e+01,2.678683e+01,2.618898e+01,2.485351e+01,2.457458e+01
111,2000-02-10 05:42:55.339000,17.602000,2.576373e+01,2.720133e+01,2.684040e+01,2.622265e+01,2.481940e+01,2.457791e+01
112,2000-02-10 05:42:55.499000,17.762000,2.570961e+01,2.724803e+01,2.678683e+01,2.620245e+01,2.487398e+01,2.458434e+01
113,2000-02-10 05:42:55.659000,17.922000,2.575021e+01,2.719466e+01,2.692740e+01,2.620918e+01,2.490126e+01,2.458999e+01
114,2000-02-10 05:42:55.819000,18.082000,2.575021e+01,2.723469e+01,2.679352e+01,2.624285e+01,2.488762e+01,2.460393e+01
115,2000-02-10 05:42:55.979000,18.242000,2.578402e+01,2.722135e+01,2.680692e+01,2.633707e+01,2.485351e+01,2.460955e+01
116,2000-02-10 05:42:56.139000,18.402000,2.579755e+01,2.732804e+01,2.703439e+01,2.625632e+01,2.485351e+01,2.460062e+01
117,2000-02-10 05:42:56.301000,18.564000,2.576373e+01,2.720133e+01,2.681362e+01,2.624959e+01,2.484669e+01,2.461181e+01
118,2000-02-10 05:42:56.459000,18.722000,2.579078e+01,2.724136e+01,2.682031e+01,2.622265e+01,2.485351e+01,2.461690e+01
119,2000-02-10 05:42:56.619000,18.882000,2.582459e+01,2.725470e+01,2.694747e+01,2.631016e+01,2.488762e+01,2.462405e+01
120,2000-02-10 05:42:56.779000,19.042000,2.585838e+01,2.729471e+01,2.685379e+01,2.624285e+01,2.484669e+01,2.462469e+01
121,2000-02-10 05:42:56.939000,19.202000,2.577726e+01,2.728804e+01,2.690064e+01,2.626305e+01,2.488762e+01,2.463568e+01
122,2000-02-10 05:42:57.099000,19.362000,2.585838e+01,2.730804e+01,2.690064e+01,2.631016e+01,2.488080e+01,2.465314e+01
123,2000-02-10 05:42:57.259000,19.522000,2.584487e+01,2.741464e+01,2.690733e+01,2.635725e+01,2.493535e+01,2.466621e+01
124,2000-02-10 05:42:57.419000,19.682000,2.583135e+01,2.736802e+01,2.691402e+01,2.632362e+01,2.491490e+01,2.467419e+01
125,2000-02-10 05:42:57.579000,19.842000,2.591243e+01,2.730137e+01,2.688056e+01,2.635725e+01,2.493535e+01,2.468599e+01
126,2000-02-10 05:42:57.739000,20.002000,2.589216e+01,2.738800e+01,2.691402e+01,2.632362e+01,2.500350e+01,2.469399e+01
127,2000-02-10 05:42:57.899000,20.162000,2.586514e+01,2.740132e+01,2.694747e+01,2.633707e+01,2.493535e+01,2.469324e+01
128,2000-02-10 05:42:58.059000,20.322000,2.589892e+01,2.732804e+01,2.692740e+01,2.633707e+01,2.497624e+01,2.470083e+01
129,2000-02-10 05:42:58.219000,20.482000,2.589216e+01,2.731470e+01,2.692071e+01,2.633035e+01,2.495580e+01,2.469566e+01
130,2000-02-10 05:42:58.380000,20.643000,2.589216e+01,2.738800e+01,2.694078e+01,2.640432e+01,2.492853e+01,2.470221e+01
131,2000-02-10 05:42:58.540000,20.803000,2.591918e+01,2.732137e+01,2.711455e+01,2.634380e+01,2.497624e+01,2.470709e+01
132,2000-02-10 05:42:58.700000,20.963000,2.598669e+01,2.737468e+01,2.698759e+01,2.639087e+01,2.498987e+01,2.470715e+01
133,2000-02-10 05:42:58.860000,21.123000,2.597319e+01,2.736802e+01,2.699428e+01,2.637743e+01,2.502393e+01,2.471604e+01
134,2000-02-10 05:42:59.020000,21.283000,2.597319e+01,2.736802e+01,2.696753e+01,2.635725e+01,2.498306e+01,2.472445e+01
135,2000-02-10 05:42:59.180000,21.443000,2.595294e+01,2.736135e+01,2.699428e+01,2.639087e+01,2.498306e+01,2.472858e+01
136,2000-02-10 05:42:59.340000,21.603000,2.599344e+01,2.743462e+01,2.696753e+01,2.639087e+01,2.502393e+01,2.473124e+01
137,2000-02-10 05:42:59.500000,21.763000,2.599344e+01,2.740132e+01,2.706111e+01,2.642449e+01,2.506479e+01,2.474116e+01
138,2000-02-10 05:42:59.660000,21.923000,2.601369e+01,2.736135e+01,2.704775e+01,2.640432e+01,2.498987e+01,2.474799e+01
139,2000-02-10 05:42:59.820000,22.083000,2.603393e+01,2.737468e+01,2.702770e+01,2.649840e+01,2.500350e+01,2.475153e+01
140,2000-02-10 05:42:59.980000,22.243000,2.596644e+01,2.742130e+01,2.698759e+01,2.641104e+01,2.498987e+01,2.476138e+01
141,2000-02-10 05:43:00.140000,22.403000,2.610137e+01,2.738134e+01,2.710119e+01,2.653197e+01,2.500350e+01,2.476764e+01
142,2000-02-10 05:43:00.300000,22.563000,2.604742e+01,2.741464e+01,2.716129e+01,2.655212e+01,2.506479e+01,2.476792e+01
143,2000-02-10 05:43:00.460000,22.723000,2.594619e+01,2.745459e+01,2.716129e+01,2.643121e+01,2.507160e+01,2.477431e+01
144,2000-02-10 05:43:00.620000,22.883000,2.605416e+01,2.747456e+01,2.711455e+01,2.649840e+01,2.501031e+01,2.478467e+01
145,2000-02-10 05:43:00.780000,23.043000,2.602044e+01,2.743462e+01,2.710787e+01,2.651855e+01,2.501031e+01,2.479134e+01
146,2000-02-10 05:43:00.940000,23.203000,2.605416e+01,2.742796e+01,2.716129e+01,2.646481e+01,2.505798e+01,2.479862e+01
147,2000-02-10 05:43:01.100000,23.363000,2.611485e+01,2.743462e+01,2.718798e+01,2.647153e+01,2.518727e+01,2.480448e+01
148,2000-02-10 05:43:01.260000,23.523000,2.603393e+01,2.749452e+01,2.710787e+01,2.654540e+01,2.507841e+01,2.480908e+01
149,2000-02-10 05:43:01.420000,23.683000,2.609463e+01,2.746125e+01,2.718798e+01,2.653197e+01,2.511924e+01,2.480975e+01
150,2000-02-10 05:43:01.580000,23.843000,2.616877e+01,2.743462e+01,2.712791e+01,2.649840e+01,2.512605e+01,2.480727e+01
151,2000-02-10 05:43:01.740000,24.003000,2.608114e+01,2.741464e+01,2.712791e+01,2.643793e+01,2.500350e+01,2.477114e+01
152,2000-02-10 05:43:01.900000,24.163000,2.602718e+01,2.749452e+01,2.709451e+01,2.645137e+01,2.505117e+01,2.476901e+01
153,2000-02-10 05:43:02.060000,24.323000,2.600019e+01,2.740798e+01,2.704107e+01,2.643793e+01,2.503074e+01,2.477835e+01
154,2000-02-10 05:43:02.220000,24.483000,2.603393e+01,2.746790e+01,2.711455e+01,2.651855e+01,2.505798e+01,2.478286e+01
155,2000-02-10 05:43:02.380000,24.643000,2.604067e+01,2.754775e+01,2.713458e+01,2.647153e+01,2.501712e+01,2.479622e+01
156,2000-02-10 05:43:02.540000,24.803000,2.600019e+01,2.761424e+01,2.710119e+01,2.647824e+01,2.502393e+01,2.479710e+01
157,2000-02-10 05:43:02.700000,24.963000,2.602044e+01,2.750783e+01,2.710119e+01,2.646481e+01,2.511244e+01,2.480760e+01
158,2000-02-10 05:43:02.860000,25.123000,2.615529e+01,2.748787e+01,2.714126e+01,2.649168e+01,2.511924e+01,2.481733e+01
159,2000-02-10 05:43:03.020000,25.283000,2.605416e+01,2.749452e+01,2.710787e+01,2.645809e+01,2.503074e+01,2.481830e+01
160,2000-02-10 05:43:03.180000,25.443000,2.610811e+01,2.761424e+01,2.728804e+01,2.651183e+01,2.508521e+01,2.482061e+01
161,2000-02-10 05:43:03.340000,25.603000,2.610811e+01,2.749452e+01,2.710119e+01,2.661923e+01,2.508521e+01,2.482586e+01
162,2000-02-10 05:43:03.500000,25.763000,2.616877e+01,2.748787e+01,2.710787e+01,2.654540e+01,2.512605e+01,2.483525e+01
163,2000-02-10 05:43:03.660000,25.923000,2.609463e+01,2.754110e+01,2.714126e+01,2.655883e+01,2.513285e+01,2.484067e+01
164,2000-02-10 05:43:03.820000,26.083000,2.610137e+01,2.755440e+01,2.716796e+01,2.653869e+01,2.505798e+01,2.484714e+01
165,2000-02-10 05:43:03.980000,26.243000,2.612833e+01,2.746790e+01,2.727470e+01,2.655212e+01,2.507841e+01,2.484361e+01
166,2000-02-10 05:43:04.140000,26.403000,2.622939e+01,2.754110e+01,2.712123e+01,2.653869e+01,2.507841e+01,2.483771e+01
167,2000-02-10 05:43:04.300000,26.563000,2.622265e+01,2.759429e+01,2.715461e+01,2.659239e+01,2.516006e+01,2.484379e+01
168,2000-02-10 05:43:04.460000,26.723000,2.620918e+01,2.752114e+01,2.720133e+01,2.657226e+01,2.507841e+01,2.484924e+01
169,2000-02-10 05:43:04.620000,26.883000,2.628324e+01,2.752779e+01,2.721468e+01,2.657897e+01,2.517367e+01,2.485418e+01
170,2000-02-10 05:43:04.780000,27.043000,2.614855e+01,2.756105e+01,2.716129e+01,2.657226e+01,2.513966e+01,2.486387e+01
171,2000-02-10 05:43:04.940000,27.203000,2.619571e+01,2.753444e+01,2.742796e+01,2.663935e+01,2.515326e+01,2.487106e+01
172,2000-02-10 05:43:05.100000,27.363000,2.616877e+01,2.756105e+01,2.719466e+01,2.655883e+01,2.506479e+01,2.487786e+01
173,2000-02-10 05:43:05.260000,27.523000,2.626305e+01,2.756770e+01,2.722135e+01,2.661923e+01,2.513966e+01,2.488982e+01
174,2000-02-10 05:43:05.420000,27.683000,2.623612e+01,2.757435e+01,2.722135e+01,2.659910e+01,2.522807e+01,2.489612e+01
175,2000-02-10 05:43:05.580000,27.843000,2.616877e+01,2.760094e+01,2.723469e+01,2.661923e+01,2.516687e+01,2.489809e+01
176,2000-02-10 05:43:05.740000,28.003000,2.629670e+01,2.768733e+01,2.720800e+01,2.661923e+01,2.512605e+01,2.490354e+01
177,2000-02-10 05:43:05.900000,28.163000,2.618224e+01,2.761424e+01,2.724136e+01,2.663265e+01,2.511924e+01,2.491386e+01
178,2000-02-10 05:43:06.060000,28.323000,2.623612e+01,2.761424e+01,2.741464e+01,2.661252e+01,2.516006e+01,2.492165e+01
179,2000-02-10 05:43:06.220000,28.483000,2.628324e+01,2.769397e+01,2.734803e+01,2.674663e+01,2.518727e+01,2.498983e+01
180,2000-02-10 05:43:06.380000,28.643000,2.634380e+01,2.770725e+01,2.738800e+01,2.676673e+01,2.522127e+01,2.500311e+01
181,2000-02-10 05:43:06.540000,28.803000,2.629670e+01,2.773382e+01,2.732137e+01,2.673993e+01,2.523486e+01,2.501017e+01
182,2000-02-10 05:43:06.700000,28.963000,2.629670e+01,2.776701e+01,2.735469e+01,2.671982e+01,2.521447e+01,2.501654e+01
183,2000-02-10 05:43:06.860000,29.123000,2.634380e+01,2.776037e+01,2.740132e+01,2.671312e+01,2.525525e+01,2.502639e+01
184,2000-02-10 05:43:07.020000,29.283000,2.635725e+01,2.776701e+01,2.737468e+01,2.670641e+01,2.524166e+01,2.501974e+01
185,2000-02-10 05:43:07.180000,29.443000,2.631016e+01,2.774709e+01,2.738800e+01,2.673993e+01,2.525525e+01,2.503581e+01
186,2000-02-10 05:43:07.340000,29.603000,2.637070e+01,2.773382e+01,2.743462e+01,2.686049e+01,2.531640e+01,2.504717e+01
187,2000-02-10 05:43:07.500000,29.763000,2.645137e+01,2.780683e+01,2.743462e+01,2.682701e+01,2.525525e+01,2.505181e+01
188,2000-02-10 05:43:07.660000,29.923000,2.642449e+01,2.774709e+01,2.752114e+01,2.678013e+01,2.528923e+01,2.505869e+01
189,2000-02-10 05:43:07.821000,30.084000,2.637070e+01,2.785326e+01,2.737468e+01,2.685379e+01,2.522127e+01,2.505790e+01
190,2000-02-10 05:43:07.980000,30.243000,2.634380e+01,2.777365e+01,2.738134e+01,2.678683e+01,2.537072e+01,2.506902e+01
191,2000-02-10 05:43:08.141000,30.404000,2.634380e+01,2.776037e+01,2.735469e+01,2.686049e+01,2.524166e+01,2.507832e+01
