frame,abstime,reltime,april10_baselineBoardB_0.seq:Rectangle 1 [C]:max,april10_baselineBoardB_0.seq:Polygon 1 [C]:max,april10_baselineBoardB_0.seq:Rectangle 2 [C]:max,april10_baselineBoardB_0.seq:Rectangle 3 [C]:max,april10_baselineBoardB_0.seq:Rectangle 4 [C]:max,april10_baselineBoardB_0.seq:Rectangle 5 [C]:mean
76,2000-02-10 05:25:36.401000,12.002000,2.550641e+01,2.693409e+01,2.648496e+01,2.598669e+01,2.473747e+01,2.435984e+01
77,2000-02-10 05:25:36.561000,12.162000,2.551319e+01,2.693409e+01,2.653869e+01,2.590567e+01,2.474430e+01,2.436700e+01
78,2000-02-10 05:25:36.721000,12.322000,2.550641e+01,2.696085e+01,2.655883e+01,2.594619e+01,2.473747e+01,2.437114e+01
79,2000-02-10 05:25:36.881000,12.482000,2.550641e+01,2.697422e+01,2.653197e+01,2.600694e+01,2.475796e+01,2.437573e+01
80,2000-02-10 05:25:37.042000,12.643000,2.553353e+01,2.694747e+01,2.659239e+01,2.602044e+01,2.477162e+01,2.437834e+01
81,2000-02-10 05:25:37.201000,12.802000,2.554708e+01,2.707448e+01,2.661252e+01,2.595294e+01,2.476479e+01,2.439367e+01
82,2000-02-10 05:25:37.361000,12.962000,2.554031e+01,2.707448e+01,2.678013e+01,2.596644e+01,2.475796e+01,2.439868e+01
83,2000-02-10 05:25:37.521000,13.122000,2.547929e+01,2.696085e+01,2.664606e+01,2.604067e+01,2.473064e+01,2.438119e+01
84,2000-02-10 05:25:37.681000,13.282000,2.566900e+01,2.695416e+01,2.661252e+01,2.595969e+01,2.478527e+01,2.438308e+01
85,2000-02-10 05:25:37.841000,13.442000,2.553353e+01,2.698759e+01,2.665948e+01,2.598669e+01,2.481940e+01,2.439089e+01
86,2000-02-10 05:25:38.002000,13.603000,2.558097e+01,2.700097e+01,2.659910e+01,2.601369e+01,2.471698e+01,2.439673e+01
87,2000-02-10 05:25:38.162000,13.763000,2.562838e+01,2.702102e+01,2.659239e+01,2.602718e+01,2.481940e+01,2.440389e+01
88,2000-02-10 05:25:38.322000,13.923000,2.551997e+01,2.696085e+01,2.672652e+01,2.598669e+01,2.480575e+01,2.441269e+01
89,2000-02-10 05:25:38.482000,14.083000,2.560129e+01,2.713458e+01,2.665948e+01,2.605416e+01,2.480575e+01,2.441736e+01
90,2000-02-10 05:25:38.642000,14.243000,2.561483e+01,2.702102e+01,2.664606e+01,2.607440e+01,2.485351e+01,2.442535e+01
91,2000-02-10 05:25:38.802000,14.403000,2.562838e+01,2.712123e+01,2.665277e+01,2.607440e+01,2.487398e+01,2.443152e+01
92,2000-02-10 05:25:38.962000,14.563000,2.562161e+01,2.711455e+01,2.659910e+01,2.606765e+01,2.485351e+01,2.442916e+01
93,2000-02-10 05:25:39.122000,14.723000,2.563515e+01,2.708784e+01,2.666618e+01,2.602718e+01,2.478527e+01,2.444079e+01
94,2000-02-10 05:25:39.282000,14.883000,2.568931e+01,2.706111e+01,2.669300e+01,2.608114e+01,2.479210e+01,2.444864e+01
95,2000-02-10 05:25:39.442000,15.043000,2.568931e+01,2.703439e+01,2.667289e+01,2.606765e+01,2.483987e+01,2.445355e+01
96,2000-02-10 05:25:39.602000,15.203000,2.566224e+01,2.706779e+01,2.668630e+01,2.606765e+01,2.479892e+01,2.445899e+01
97,2000-02-10 05:25:39.762000,15.363000,2.566900e+01,2.714794e+01,2.671982e+01,2.610137e+01,2.481257e+01,2.446750e+01
98,2000-02-10 05:25:39.922000,15.523000,2.565546e+01,2.706779e+01,2.664606e+01,2.613507e+01,2.484669e+01,2.447399e+01
99,2000-02-10 05:25:40.082000,15.683000,2.572991e+01,2.722135e+01,2.667289e+01,2.614181e+01,2.481940e+01,2.450479e+01
100,2000-02-10 05:25:40.242000,15.843000,2.582459e+01,2.716796e+01,2.673322e+01,2.614181e+01,2.491490e+01,2.454093e+01
101,2000-02-10 05:25:40.402000,16.003000,2.577726e+01,2.718131e+01,2.678683e+01,2.620245e+01,2.485351e+01,2.454653e+01
102,2000-02-10 05:25:40.562000,16.163000,2.579755e+01,2.715461e+01,2.682701e+01,2.618898e+01,2.487398e+01,2.455330e+01
103,2000-02-10 05:25:40.722000,16.323000,2.581107e+01,2.713458e+01,2.671982e+01,2.621592e+01,2.493535e+01,2.455863e+01
104,2000-02-10 05:25:40.882000,16.483000,2.585162e+01,2.712791e+01,2.680022e+01,2.617550e+01,2.487398e+01,2.456675e+01
105,2000-02-10 05:25:41.042000,16.643000,2.596644e+01,2.714794e+01,2.682031e+01,2.617550e+01,2.490126e+01,2.457534e+01
106,2000-02-10 05:25:41.202000,16.803000,2.580431e+01,2.730804e+01,2.679352e+01,2.623612e+01,2.494898e+01,2.458394e+01
107,2000-02-10 05:25:41.362000,16.963000,2.582459e+01,2.719466e+01,2.696753e+01,2.626978e+01,2.508521e+01,2.459385e+01
108,2000-02-10 05:25:41.522000,17.123000,2.585838e+01,2.715461e+01,2.685379e+01,2.625632e+01,2.492853e+01,2.459555e+01
109,2000-02-10 05:25:41.682000,17.283000,2.583135e+01,2.720800e+01,2.680692e+01,2.624285e+01,2.494217e+01,2.459892e+01
110,2000-02-10 05:25:41.842000,17.443000,2.593269e+01,2.729471e+01,2.688726e+01,2.622939e+01,2.494898e+01,2.460641e+01
111,2000-02-10 05:25:42.002000,17.603000,2.585838e+01,2.727470e+01,2.686049e+01,2.627651e+01,2.494898e+01,2.460989e+01
112,2000-02-10 05:25:42.162000,17.763000,2.586514e+01,2.721468e+01,2.684040e+01,2.624285e+01,2.493535e+01,2.461576e+01
113,2000-02-10 05:25:42.322000,17.923000,2.587189e+01,2.738800e+01,2.692071e+01,2.631016e+01,2.498306e+01,2.465298e+01
114,2000-02-10 05:25:42.482000,18.083000,2.599344e+01,2.734136e+01,2.692071e+01,2.630343e+01,2.501712e+01,2.466930e+01
115,2000-02-10 05:25:42.642000,18.243000,2.593944e+01,2.732804e+01,2.698091e+01,2.634380e+01,2.507160e+01,2.467439e+01
116,2000-02-10 05:25:42.802000,18.403000,2.589216e+01,2.740132e+01,2.692071e+01,2.635725e+01,2.498987e+01,2.468159e+01
117,2000-02-10 05:25:42.962000,18.563000,2.598669e+01,2.734803e+01,2.691402e+01,2.633707e+01,2.510563e+01,2.468648e+01
118,2000-02-10 05:25:43.122000,18.723000,2.593269e+01,2.748787e+01,2.700765e+01,2.636398e+01,2.507160e+01,2.469691e+01
119,2000-02-10 05:25:43.282000,18.883000,2.601369e+01,2.736802e+01,2.700765e+01,2.635052e+01,2.509202e+01,2.470719e+01
120,2000-02-10 05:25:43.442000,19.043000,2.593944e+01,2.748121e+01,2.695416e+01,2.641104e+01,2.506479e+01,2.471639e+01
121,2000-02-10 05:25:43.602000,19.203000,2.595294e+01,2.737468e+01,2.700765e+01,2.653869e+01,2.516687e+01,2.471539e+01
122,2000-02-10 05:25:43.762000,19.363000,2.598669e+01,2.750783e+01,2.699428e+01,2.646481e+01,2.516687e+01,2.472722e+01
123,2000-02-10 05:25:43.922000,19.523000,2.608788e+01,2.751449e+01,2.704775e+01,2.649168e+01,2.516006e+01,2.472987e+01
124,2000-02-10 05:25:44.082000,19.683000,2.600694e+01,2.741464e+01,2.702102e+01,2.643793e+01,2.511244e+01,2.473510e+01
125,2000-02-10 05:25:44.242000,19.843000,2.600694e+01,2.744128e+01,2.702102e+01,2.639087e+01,2.513966e+01,2.473897e+01
126,2000-02-10 05:25:44.402000,20.003000,2.599344e+01,2.740798e+01,2.704107e+01,2.639087e+01,2.499668e+01,2.474685e+01
127,2000-02-10 05:25:44.562000,20.163000,2.600694e+01,2.740132e+01,2.711455e+01,2.643793e+01,2.514646e+01,2.476002e+01
128,2000-02-10 05:25:44.722000,20.323000,2.604067e+01,2.750118e+01,2.707448e+01,2.648496e+01,2.504436e+01,2.480155e+01
129,2000-02-10 05:25:44.882000,20.483000,2.618898e+01,2.752114e+01,2.716129e+01,2.655212e+01,2.510563e+01,2.482232e+01
130,2000-02-10 05:25:45.042000,20.643000,2.618898e+01,2.744128e+01,2.714126e+01,2.647153e+01,2.517367e+01,2.482439e+01
131,2000-02-10 05:25:45.202000,20.803000,2.610137e+01,2.763418e+01,2.724136e+01,2.649168e+01,2.509883e+01,2.483184e+01
132,2000-02-10 05:25:45.362000,20.963000,2.610811e+01,2.762753e+01,2.710787e+01,2.654540e+01,2.510563e+01,2.483481e+01
133,2000-02-10 05:25:45.522000,21.123000,2.618224e+01,2.749452e+01,2.712123e+01,2.657897e+01,2.518727e+01,2.484129e+01
134,2000-02-10 05:25:45.682000,21.283000,2.613507e+01,2.760094e+01,2.712123e+01,2.653869e+01,2.518727e+01,2.484869e+01
135,2000-02-10 05:25:45.842000,21.443000,2.622265e+01,2.746125e+01,2.720133e+01,2.657897e+01,2.522807e+01,2.485731e+01
136,2000-02-10 05:25:46.002000,21.603000,2.616877e+01,2.753444e+01,2.710787e+01,2.653197e+01,2.519407e+01,2.486265e+01
137,2000-02-10 05:25:46.162000,21.763000,2.623612e+01,2.758100e+01,2.712123e+01,2.653197e+01,2.513285e+01,2.486724e+01
138,2000-02-10 05:25:46.322000,21.923000,2.616203e+01,2.760094e+01,2.720800e+01,2.657226e+01,2.535036e+01,2.487012e+01
139,2000-02-10 05:25:46.482000,22.083000,2.635052e+01,2.768069e+01,2.717464e+01,2.656554e+01,2.521447e+01,2.488029e+01
140,2000-02-10 05:25:46.642000,22.243000,2.624959e+01,2.767404e+01,2.720133e+01,2.657226e+01,2.521447e+01,2.488327e+01
141,2000-02-10 05:25:46.802000,22.403000,2.631689e+01,2.755440e+01,2.726804e+01,2.667289e+01,2.517367e+01,2.489284e+01
142,2000-02-10 05:25:46.962000,22.563000,2.620918e+01,2.761424e+01,2.728137e+01,2.668630e+01,2.520767e+01,2.490806e+01
143,2000-02-10 05:25:47.122000,22.723000,2.620245e+01,2.764082e+01,2.720133e+01,2.659239e+01,2.524166e+01,2.490794e+01
144,2000-02-10 05:25:47.282000,22.883000,2.626305e+01,2.775373e+01,2.733470e+01,2.669300e+01,2.522807e+01,2.491891e+01
145,2000-02-10 05:25:47.442000,23.043000,2.634380e+01,2.764747e+01,2.732137e+01,2.662594e+01,2.524166e+01,2.492593e+01
146,2000-02-10 05:25:47.602000,23.203000,2.627651e+01,2.762753e+01,2.724803e+01,2.665277e+01,2.520767e+01,2.493215e+01
147,2000-02-10 05:25:47.763000,23.364000,2.622939e+01,2.760094e+01,2.730804e+01,2.661923e+01,2.524166e+01,2.493585e+01
148,2000-02-10 05:25:47.923000,23.524000,2.628324e+01,2.760094e+01,2.729471e+01,2.665948e+01,2.535036e+01,2.493796e+01
149,2000-02-10 05:25:48.083000,23.684000,2.628997e+01,2.760094e+01,2.726804e+01,2.664606e+01,2.525525e+01,2.494594e+01
150,2000-02-10 05:25:48.243000,23.844000,2.633707e+01,2.764082e+01,2.725470e+01,2.669971e+01,2.526884e+01,2.494493e+01
151,2000-02-10 05:25:48.403000,24.004000,2.625632e+01,2.765411e+01,2.742796e+01,2.675333e+01,2.531640e+01,2.495488e+01
152,2000-02-10 05:25:48.563000,24.164000,2.628324e+01,2.774709e+01,2.725470e+01,2.667959e+01,2.527564e+01,2.495708e+01
153,2000-02-10 05:25:48.723000,24.324000,2.632362e+01,2.774709e+01,2.732137e+01,2.672652e+01,2.524166e+01,2.496625e+01
154,2000-02-10 05:25:48.883000,24.484000,2.636398e+01,2.770725e+01,2.726804e+01,2.681362e+01,2.525525e+01,2.496268e+01
155,2000-02-10 05:25:49.043000,24.644000,2.634380e+01,2.768733e+01,2.726804e+01,2.673322e+01,2.530961e+01,2.497596e+01
156,2000-02-10 05:25:49.203000,24.804000,2.633707e+01,2.770725e+01,2.732137e+01,2.668630e+01,2.527564e+01,2.497439e+01
157,2000-02-10 05:25:49.363000,24.964000,2.629670e+01,2.767404e+01,2.732137e+01,2.669300e+01,2.527564e+01,2.497521e+01
158,2000-02-10 05:25:49.523000,25.124000,2.630343e+01,2.763418e+01,2.736135e+01,2.672652e+01,2.529602e+01,2.497865e+01
159,2000-02-10 05:25:49.683000,25.284000,2.633707e+01,2.775373e+01,2.735469e+01,2.678013e+01,2.546572e+01,2.498294e+01
160,2000-02-10 05:25:49.843000,25.444000,2.638415e+01,2.775373e+01,2.738800e+01,2.675333e+01,2.529602e+01,2.498757e+01
161,2000-02-10 05:25:50.003000,25.604000,2.635725e+01,2.767404e+01,2.736135e+01,2.675333e+01,2.533677e+01,2.499969e+01
162,2000-02-10 05:25:50.163000,25.764000,2.634380e+01,2.769397e+01,2.734136e+01,2.676673e+01,2.530282e+01,2.500316e+01
163,2000-02-10 05:25:50.323000,25.924000,2.637743e+01,2.772054e+01,2.733470e+01,2.681362e+01,2.534357e+01,2.500657e+01
164,2000-02-10 05:25:50.483000,26.084000,2.640432e+01,2.768069e+01,2.735469e+01,2.678013e+01,2.541145e+01,2.500984e+01
165,2000-02-10 05:25:50.643000,26.244000,2.638415e+01,2.783336e+01,2.736135e+01,2.676673e+01,2.539109e+01,2.501794e+01
166,2000-02-10 05:25:50.803000,26.404000,2.641104e+01,2.774709e+01,2.732804e+01,2.684040e+01,2.532998e+01,2.502869e+01
167,2000-02-10 05:25:50.963000,26.564000,2.644465e+01,2.798582e+01,2.746790e+01,2.678683e+01,2.535715e+01,2.503202e+01
168,2000-02-10 05:25:51.123000,26.724000,2.641776e+01,2.772054e+01,2.745459e+01,2.679352e+01,2.534357e+01,2.504006e+01
169,2000-02-10 05:25:51.283000,26.884000,2.651183e+01,2.781346e+01,2.741464e+01,2.680692e+01,2.535715e+01,2.503995e+01
170,2000-02-10 05:25:51.443000,27.044000,2.633035e+01,2.784000e+01,2.740798e+01,2.679352e+01,2.540466e+01,2.502188e+01
171,2000-02-10 05:25:51.603000,27.204000,2.643121e+01,2.787316e+01,2.739466e+01,2.678013e+01,2.532319e+01,2.502389e+01
172,2000-02-10 05:25:51.763000,27.364000,2.637070e+01,2.789968e+01,2.741464e+01,2.679352e+01,2.536394e+01,2.502784e+01
173,2000-02-10 05:25:51.923000,27.524000,2.643121e+01,2.781346e+01,2.741464e+01,2.681362e+01,2.532319e+01,2.503416e+01
174,2000-02-10 05:25:52.083000,27.684000,2.641776e+01,2.776037e+01,2.746125e+01,2.686049e+01,2.535715e+01,2.503547e+01
175,2000-02-10 05:25:52.243000,27.844000,2.647824e+01,2.782010e+01,2.743462e+01,2.679352e+01,2.532998e+01,2.504121e+01
176,2000-02-10 05:25:52.403000,28.004000,2.644465e+01,2.772718e+01,2.743462e+01,2.696085e+01,2.529602e+01,2.504595e+01
177,2000-02-10 05:25:52.563000,28.164000,2.644465e+01,2.772054e+01,2.750118e+01,2.692740e+01,2.541823e+01,2.505222e+01
178,2000-02-10 05:25:52.723000,28.324000,2.649840e+01,2.786653e+01,2.748787e+01,2.684040e+01,2.543180e+01,2.505605e+01
179,2000-02-10 05:25:52.883000,28.484000,2.640432e+01,2.782010e+01,2.744793e+01,2.686049e+01,2.543180e+01,2.505839e+01
180,2000-02-10 05:25:53.043000,28.644000,2.643121e+01,2.788642e+01,2.743462e+01,2.693409e+01,2.538430e+01,2.505740e+01
181,2000-02-10 05:25:53.203000,28.804000,2.645137e+01,2.786653e+01,2.749452e+01,2.686718e+01,2.542502e+01,2.506906e+01
182,2000-02-10 05:25:53.363000,28.964000,2.639087e+01,2.777365e+01,2.744793e+01,2.681362e+01,2.532998e+01,2.506614e+01
183,2000-02-10 05:25:53.523000,29.124000,2.643793e+01,2.782673e+01,2.745459e+01,2.681362e+01,2.540466e+01,2.507769e+01
184,2000-02-10 05:25:53.683000,29.284000,2.651183e+01,2.789305e+01,2.751449e+01,2.693409e+01,2.539109e+01,2.510939e+01
185,2000-02-10 05:25:53.843000,29.444000,2.646481e+01,2.785989e+01,2.754110e+01,2.686718e+01,2.539788e+01,2.511089e+01
186,2000-02-10 05:25:54.003000,29.604000,2.643121e+01,2.784663e+01,2.749452e+01,2.689395e+01,2.543859e+01,2.512132e+01
187,2000-02-10 05:25:54.163000,29.764000,2.644465e+01,2.794607e+01,2.750118e+01,2.690733e+01,2.543859e+01,2.511988e+01
188,2000-02-10 05:25:54.323000,29.924000,2.648496e+01,2.792619e+01,2.747456e+01,2.693409e+01,2.541145e+01,2.512320e+01
189,2000-02-10 05:25:54.483000,30.084000,2.655212e+01,2.787979e+01,2.764082e+01,2.688726e+01,2.542502e+01,2.512714e+01
190,2000-02-10 05:25:54.643000,30.244000,2.654540e+01,2.797920e+01,2.752779e+01,2.689395e+01,2.560129e+01,2.513342e+01
191,2000-02-10 05:25:54.803000,30.404000,2.651855e+01,2.801894e+01,2.754110e+01,2.693409e+01,2.544537e+01,2.515802e+01
