frame,abstime,reltime,april10_baselineBoardE_1.seq:Rectangle 1 [C]:max,april10_baselineBoardE_1.seq:Polygon 1 [C]:max,april10_baselineBoardE_1.seq:Rectangle 2 [C]:max,april10_baselineBoardE_1.seq:Rectangle 3 [C]:max,april10_baselineBoardE_1.seq:Rectangle 4 [C]:max,april10_baselineBoardE_1.seq:Rectangle 5 [C]:mean
387,2000-02-10 08:08:27.110000,61.766000,2.789968e+01,2.906674e+01,2.886982e+01,2.833633e+01,2.678013e+01,2.633575e+01
388,2000-02-10 08:08:27.270000,61.926000,2.802556e+01,2.900114e+01,2.900770e+01,2.842213e+01,2.686718e+01,2.634120e+01
389,2000-02-10 08:08:27.430000,62.086000,2.802556e+01,2.900114e+01,2.890923e+01,2.836934e+01,2.684710e+01,2.634708e+01
390,2000-02-10 08:08:27.591000,62.247000,2.794607e+01,2.909297e+01,2.885668e+01,2.832973e+01,2.682701e+01,2.634645e+01
391,2000-02-10 08:08:27.751000,62.407000,2.797257e+01,2.910608e+01,2.890923e+01,2.836934e+01,2.671312e+01,2.634754e+01
392,2000-02-10 08:08:27.910000,62.566000,2.800569e+01,2.912575e+01,2.901426e+01,2.830991e+01,2.678683e+01,2.635589e+01
393,2000-02-10 08:08:28.070000,62.726000,2.791956e+01,2.909297e+01,2.887639e+01,2.834953e+01,2.674663e+01,2.636043e+01
394,2000-02-10 08:08:28.230000,62.886000,2.795270e+01,2.900114e+01,2.886325e+01,2.850786e+01,2.668630e+01,2.635882e+01
395,2000-02-10 08:08:28.391000,63.047000,2.793945e+01,2.906674e+01,2.888953e+01,2.838254e+01,2.685379e+01,2.636162e+01
396,2000-02-10 08:08:28.551000,63.207000,2.791956e+01,2.907330e+01,2.887639e+01,2.836934e+01,2.676673e+01,2.637163e+01
397,2000-02-10 08:08:28.711000,63.367000,2.791956e+01,2.908641e+01,2.892237e+01,2.838914e+01,2.684040e+01,2.637995e+01
398,2000-02-10 08:08:28.871000,63.527000,2.797257e+01,2.908641e+01,2.886982e+01,2.836273e+01,2.679352e+01,2.638297e+01
399,2000-02-10 08:08:29.031000,63.687000,2.797257e+01,2.908641e+01,2.886325e+01,2.839573e+01,2.676673e+01,2.638317e+01
400,2000-02-10 08:08:29.191000,63.847000,2.793945e+01,2.903395e+01,2.892237e+01,2.833633e+01,2.682701e+01,2.639022e+01
401,2000-02-10 08:08:29.351000,64.007000,2.795932e+01,2.909297e+01,2.894863e+01,2.840893e+01,2.676003e+01,2.638874e+01
402,2000-02-10 08:08:29.511000,64.167000,2.798582e+01,2.915852e+01,2.889610e+01,2.840893e+01,2.684710e+01,2.639390e+01
403,2000-02-10 08:08:29.671000,64.327000,2.809837e+01,2.913230e+01,2.903395e+01,2.841553e+01,2.679352e+01,2.639187e+01
404,2000-02-10 08:08:29.831000,64.487000,2.801894e+01,2.911919e+01,2.900114e+01,2.848808e+01,2.677343e+01,2.639486e+01
405,2000-02-10 08:08:29.991000,64.647000,2.799245e+01,2.923712e+01,2.900114e+01,2.839573e+01,2.680692e+01,2.639817e+01
406,2000-02-10 08:08:30.151000,64.807000,2.801232e+01,2.907330e+01,2.892237e+01,2.847489e+01,2.681362e+01,2.638655e+01
407,2000-02-10 08:08:30.311000,64.967000,2.801232e+01,2.911264e+01,2.892237e+01,2.842872e+01,2.684040e+01,2.639390e+01
408,2000-02-10 08:08:30.471000,65.127000,2.795932e+01,2.911919e+01,2.886325e+01,2.835613e+01,2.679352e+01,2.639518e+01
409,2000-02-10 08:08:30.631000,65.287000,2.801894e+01,2.916507e+01,2.885011e+01,2.848149e+01,2.684040e+01,2.639523e+01
410,2000-02-10 08:08:30.791000,65.447000,2.804542e+01,2.927640e+01,2.894863e+01,2.836934e+01,2.678013e+01,2.639524e+01
411,2000-02-10 08:08:30.951000,65.607000,2.803880e+01,2.915196e+01,2.889610e+01,2.838914e+01,2.684710e+01,2.640136e+01
412,2000-02-10 08:08:31.111000,65.767000,2.805866e+01,2.907330e+01,2.896832e+01,2.854081e+01,2.685379e+01,2.640160e+01
413,2000-02-10 08:08:31.271000,65.927000,2.805204e+01,2.907330e+01,2.896832e+01,2.835613e+01,2.674663e+01,2.639748e+01
414,2000-02-10 08:08:31.431000,66.087000,2.800569e+01,2.913230e+01,2.907986e+01,2.840893e+01,2.680022e+01,2.640008e+01
415,2000-02-10 08:08:31.591000,66.247000,2.801894e+01,2.908641e+01,2.901426e+01,2.834293e+01,2.687387e+01,2.639638e+01
416,2000-02-10 08:08:31.751000,66.407000,2.797257e+01,2.921093e+01,2.892893e+01,2.838254e+01,2.690064e+01,2.640118e+01
417,2000-02-10 08:08:31.911000,66.567000,2.807852e+01,2.915196e+01,2.888953e+01,2.840233e+01,2.681362e+01,2.640828e+01
418,2000-02-10 08:08:32.071000,66.727000,2.805866e+01,2.914541e+01,2.901426e+01,2.838254e+01,2.678683e+01,2.641081e+01
419,2000-02-10 08:08:32.231000,66.887000,2.797257e+01,2.911264e+01,2.903395e+01,2.839573e+01,2.682031e+01,2.640751e+01
420,2000-02-10 08:08:32.391000,67.047000,2.796595e+01,2.917817e+01,2.893550e+01,2.839573e+01,2.684040e+01,2.639854e+01
421,2000-02-10 08:08:32.551000,67.207000,2.798582e+01,2.913230e+01,2.898145e+01,2.838254e+01,2.688056e+01,2.639773e+01
422,2000-02-10 08:08:32.711000,67.367000,2.802556e+01,2.909297e+01,2.897489e+01,2.844192e+01,2.687387e+01,2.640706e+01
423,2000-02-10 08:08:32.871000,67.527000,2.801232e+01,2.916507e+01,2.906018e+01,2.854081e+01,2.673322e+01,2.640340e+01
424,2000-02-10 08:08:33.031000,67.687000,2.795932e+01,2.911264e+01,2.913886e+01,2.851445e+01,2.677343e+01,2.640331e+01
425,2000-02-10 08:08:33.191000,67.847000,2.801232e+01,2.919783e+01,2.897489e+01,2.843532e+01,2.675333e+01,2.640692e+01
426,2000-02-10 08:08:33.351000,68.007000,2.801232e+01,2.921748e+01,2.901426e+01,2.842872e+01,2.689395e+01,2.641066e+01
427,2000-02-10 08:08:33.511000,68.167000,2.803880e+01,2.916507e+01,2.896176e+01,2.848149e+01,2.681362e+01,2.641403e+01
428,2000-02-10 08:08:33.671000,68.327000,2.806528e+01,2.915196e+01,2.901426e+01,2.844851e+01,2.690064e+01,2.641084e+01
429,2000-02-10 08:08:33.831000,68.487000,2.806528e+01,2.924367e+01,2.894206e+01,2.842213e+01,2.679352e+01,2.641497e+01
430,2000-02-10 08:08:33.991000,68.647000,2.816452e+01,2.920438e+01,2.897489e+01,2.839573e+01,2.684710e+01,2.642308e+01
431,2000-02-10 08:08:34.151000,68.807000,2.810499e+01,2.916507e+01,2.911264e+01,2.840233e+01,2.683371e+01,2.642254e+01
432,2000-02-10 08:08:34.311000,68.967000,2.807190e+01,2.924367e+01,2.906674e+01,2.844851e+01,2.684040e+01,2.642515e+01
433,2000-02-10 08:08:34.471000,69.127000,2.810499e+01,2.917162e+01,2.907330e+01,2.843532e+01,2.683371e+01,2.643237e+01
434,2000-02-10 08:08:34.631000,69.287000,2.806528e+01,2.924367e+01,2.899458e+01,2.841553e+01,2.678683e+01,2.643112e+01
435,2000-02-10 08:08:34.791000,69.447000,2.803218e+01,2.917817e+01,2.902082e+01,2.846830e+01,2.684040e+01,2.643051e+01
436,2000-02-10 08:08:34.951000,69.607000,2.810499e+01,2.919128e+01,2.915196e+01,2.852104e+01,2.687387e+01,2.647305e+01
437,2000-02-10 08:08:35.111000,69.767000,2.808514e+01,2.922402e+01,2.900770e+01,2.852763e+01,2.686718e+01,2.647569e+01
438,2000-02-10 08:08:35.271000,69.927000,2.817775e+01,2.924367e+01,2.911264e+01,2.849467e+01,2.692740e+01,2.649187e+01
439,2000-02-10 08:08:35.431000,70.087000,2.815130e+01,2.919783e+01,2.902739e+01,2.854081e+01,2.682701e+01,2.649617e+01
440,2000-02-10 08:08:35.591000,70.247000,2.811822e+01,2.921093e+01,2.911919e+01,2.848808e+01,2.686718e+01,2.650009e+01
441,2000-02-10 08:08:35.751000,70.407000,2.807190e+01,2.932875e+01,2.907986e+01,2.848149e+01,2.696753e+01,2.650350e+01
442,2000-02-10 08:08:35.911000,70.567000,2.816452e+01,2.921748e+01,2.905363e+01,2.851445e+01,2.695416e+01,2.650697e+01
443,2000-02-10 08:08:36.071000,70.727000,2.819097e+01,2.930258e+01,2.911919e+01,2.847489e+01,2.696085e+01,2.650757e+01
444,2000-02-10 08:08:36.231000,70.887000,2.817775e+01,2.929604e+01,2.907330e+01,2.851445e+01,2.694078e+01,2.650368e+01
445,2000-02-10 08:08:36.391000,71.047000,2.813807e+01,2.926986e+01,2.902082e+01,2.851445e+01,2.686049e+01,2.649584e+01
446,2000-02-10 08:08:36.551000,71.207000,2.815130e+01,2.921093e+01,2.925676e+01,2.843532e+01,2.698091e+01,2.649828e+01
447,2000-02-10 08:08:36.711000,71.367000,2.819759e+01,2.919783e+01,2.909953e+01,2.846830e+01,2.686718e+01,2.649829e+01
448,2000-02-10 08:08:36.871000,71.527000,2.810499e+01,2.919783e+01,2.902739e+01,2.850127e+01,2.690064e+01,2.650366e+01
449,2000-02-10 08:08:37.031000,71.687000,2.811822e+01,2.924367e+01,2.905363e+01,2.848808e+01,2.694747e+01,2.650639e+01
450,2000-02-10 08:08:37.191000,71.847000,2.823063e+01,2.923057e+01,2.907986e+01,2.858035e+01,2.700765e+01,2.650558e+01
451,2000-02-10 08:08:37.351000,72.007000,2.810499e+01,2.932221e+01,2.915196e+01,2.858035e+01,2.692071e+01,2.651362e+01
452,2000-02-10 08:08:37.512000,72.168000,2.811822e+01,2.924367e+01,2.907986e+01,2.847489e+01,2.693409e+01,2.651199e+01
453,2000-02-10 08:08:37.671000,72.327000,2.809837e+01,2.926331e+01,2.910608e+01,2.851445e+01,2.695416e+01,2.650098e+01
454,2000-02-10 08:08:37.832000,72.488000,2.815791e+01,2.921748e+01,2.914541e+01,2.850127e+01,2.688726e+01,2.651374e+01
455,2000-02-10 08:08:37.992000,72.648000,2.811161e+01,2.921748e+01,2.906018e+01,2.858035e+01,2.688726e+01,2.650839e+01
456,2000-02-10 08:08:38.152000,72.808000,2.821742e+01,2.923712e+01,2.902082e+01,2.850127e+01,2.688056e+01,2.651340e+01
457,2000-02-10 08:08:38.311000,72.967000,2.814468e+01,2.921093e+01,2.909297e+01,2.855399e+01,2.696085e+01,2.650795e+01
458,2000-02-10 08:08:38.471000,73.127000,2.821742e+01,2.925022e+01,2.909953e+01,2.847489e+01,2.690733e+01,2.649673e+01
459,2000-02-10 08:08:38.631000,73.287000,2.817775e+01,2.920438e+01,2.919783e+01,2.854081e+01,2.698759e+01,2.649891e+01
460,2000-02-10 08:08:38.791000,73.447000,2.815130e+01,2.925022e+01,2.912575e+01,2.848149e+01,2.694747e+01,2.649805e+01
461,2000-02-10 08:08:38.951000,73.607000,2.823724e+01,2.920438e+01,2.907330e+01,2.848149e+01,2.693409e+01,2.650310e+01
462,2000-02-10 08:08:39.111000,73.767000,2.815130e+01,2.923712e+01,2.911919e+01,2.854740e+01,2.698759e+01,2.650873e+01
463,2000-02-10 08:08:39.271000,73.927000,2.813145e+01,2.925022e+01,2.910608e+01,2.848149e+01,2.693409e+01,2.651220e+01
464,2000-02-10 08:08:39.431000,74.087000,2.816452e+01,2.925022e+01,2.902739e+01,2.852763e+01,2.693409e+01,2.650761e+01
465,2000-02-10 08:08:39.591000,74.247000,2.812484e+01,2.930258e+01,2.907330e+01,2.857376e+01,2.703439e+01,2.650906e+01
466,2000-02-10 08:08:39.751000,74.407000,2.817775e+01,2.925676e+01,2.907986e+01,2.850127e+01,2.685379e+01,2.650701e+01
467,2000-02-10 08:08:39.911000,74.567000,2.816452e+01,2.920438e+01,2.905363e+01,2.852763e+01,2.690733e+01,2.651015e+01
468,2000-02-10 08:08:40.071000,74.727000,2.824385e+01,2.921748e+01,2.908641e+01,2.862645e+01,2.706111e+01,2.651905e+01
469,2000-02-10 08:08:40.231000,74.887000,2.821081e+01,2.925676e+01,2.906018e+01,2.854740e+01,2.699428e+01,2.652149e+01
470,2000-02-10 08:08:40.391000,75.047000,2.814468e+01,2.925676e+01,2.906018e+01,2.851445e+01,2.704775e+01,2.652375e+01
471,2000-02-10 08:08:40.551000,75.207000,2.828349e+01,2.931567e+01,2.906018e+01,2.852763e+01,2.697422e+01,2.652748e+01
472,2000-02-10 08:08:40.711000,75.367000,2.824385e+01,2.934838e+01,2.915852e+01,2.860669e+01,2.689395e+01,2.654345e+01
473,2000-02-10 08:08:40.871000,75.527000,2.817775e+01,2.926331e+01,2.909297e+01,2.867253e+01,2.698091e+01,2.654954e+01
474,2000-02-10 08:08:41.031000,75.687000,2.819759e+01,2.926986e+01,2.911264e+01,2.858694e+01,2.706779e+01,2.655287e+01
475,2000-02-10 08:08:41.191000,75.847000,2.823724e+01,2.931567e+01,2.913886e+01,2.863304e+01,2.697422e+01,2.655615e+01
476,2000-02-10 08:08:41.351000,76.007000,2.821742e+01,2.926331e+01,2.918472e+01,2.856717e+01,2.702770e+01,2.655344e+01
477,2000-02-10 08:08:41.511000,76.167000,2.820420e+01,2.926331e+01,2.910608e+01,2.856058e+01,2.701433e+01,2.655520e+01
478,2000-02-10 08:08:41.671000,76.327000,2.825046e+01,2.940070e+01,2.915852e+01,2.856717e+01,2.714126e+01,2.655972e+01
479,2000-02-10 08:08:41.831000,76.487000,2.824385e+01,2.930912e+01,2.912575e+01,2.865937e+01,2.703439e+01,2.656220e+01
480,2000-02-10 08:08:41.991000,76.647000,2.822403e+01,2.932875e+01,2.916507e+01,2.859352e+01,2.698759e+01,2.656561e+01
481,2000-02-10 08:08:42.151000,76.807000,2.817114e+01,2.929604e+01,2.911919e+01,2.860011e+01,2.706779e+01,2.656533e+01
482,2000-02-10 08:08:42.311000,76.967000,2.822403e+01,2.941377e+01,2.920438e+01,2.871202e+01,2.711455e+01,2.656931e+01
483,2000-02-10 08:08:42.471000,77.127000,2.813807e+01,2.926986e+01,2.918472e+01,2.868570e+01,2.697422e+01,2.657615e+01
484,2000-02-10 08:08:42.631000,77.287000,2.821081e+01,2.928949e+01,2.919783e+01,2.861328e+01,2.700765e+01,2.657514e+01
485,2000-02-10 08:08:42.791000,77.447000,2.821081e+01,2.930258e+01,2.921748e+01,2.865937e+01,2.703439e+01,2.657664e+01
486,2000-02-10 08:08:42.951000,77.607000,2.820420e+01,2.930258e+01,2.921093e+01,2.866595e+01,2.697422e+01,2.657438e+01
487,2000-02-10 08:08:43.111000,77.767000,2.817775e+01,2.932221e+01,2.920438e+01,2.857376e+01,2.698759e+01,2.657688e+01
488,2000-02-10 08:08:43.271000,77.927000,2.819759e+01,2.943992e+01,2.927640e+01,2.860011e+01,2.703439e+01,2.658130e+01
489,2000-02-10 08:08:43.431000,78.087000,2.820420e+01,2.938762e+01,2.924367e+01,2.861328e+01,2.696753e+01,2.658319e+01
490,2000-02-10 08:08:43.591000,78.247000,2.822403e+01,2.955097e+01,2.926986e+01,2.863962e+01,2.697422e+01,2.658632e+01
491,2000-02-10 08:08:43.751000,78.407000,2.824385e+01,2.953791e+01,2.923057e+01,2.866595e+01,2.699428e+01,2.658799e+01
492,2000-02-10 08:08:43.911000,78.567000,2.832312e+01,2.945952e+01,2.919128e+01,2.860011e+01,2.706111e+01,2.659500e+01
493,2000-02-10 08:08:44.071000,78.727000,2.824385e+01,2.941377e+01,2.915852e+01,2.858694e+01,2.704775e+01,2.660029e+01
494,2000-02-10 08:08:44.231000,78.887000,2.831652e+01,2.953791e+01,2.915852e+01,2.863962e+01,2.705443e+01,2.660187e+01
495,2000-02-10 08:08:44.391000,79.047000,2.829671e+01,2.945952e+01,2.915852e+01,2.865279e+01,2.700765e+01,2.659698e+01
496,2000-02-10 08:08:44.551000,79.207000,2.825046e+01,2.953138e+01,2.919783e+01,2.863962e+01,2.698759e+01,2.660382e+01
497,2000-02-10 08:08:44.711000,79.367000,2.823063e+01,2.938762e+01,2.919128e+01,2.865279e+01,2.702770e+01,2.660576e+01
498,2000-02-10 08:08:44.871000,79.527000,2.829671e+01,2.934838e+01,2.917162e+01,2.858035e+01,2.708784e+01,2.660619e+01
499,2000-02-10 08:08:45.031000,79.687000,2.834953e+01,2.944645e+01,2.914541e+01,2.860011e+01,2.701433e+01,2.660852e+01
500,2000-02-10 08:08:45.191000,79.847000,2.830991e+01,2.933530e+01,2.926331e+01,2.861328e+01,2.706111e+01,2.662011e+01
501,2000-02-10 08:08:45.351000,80.007000,2.829671e+01,2.940070e+01,2.919128e+01,2.867912e+01,2.702770e+01,2.662568e+01
502,2000-02-10 08:08:45.511000,80.167000,2.829010e+01,2.942031e+01,2.923057e+01,2.874491e+01,2.706111e+01,2.662921e+01
503,2000-02-10 08:08:45.671000,80.327000,2.825707e+01,2.943992e+01,2.928295e+01,2.863962e+01,2.706779e+01,2.662631e+01
504,2000-02-10 08:08:45.831000,80.487000,2.832312e+01,2.951832e+01,2.925676e+01,2.867253e+01,2.702102e+01,2.662574e+01
505,2000-02-10 08:08:45.991000,80.647000,2.832973e+01,2.953791e+01,2.921748e+01,2.865279e+01,2.706111e+01,2.663105e+01
506,2000-02-10 08:08:46.151000,80.807000,2.831652e+01,2.952485e+01,2.924367e+01,2.869228e+01,2.706111e+01,2.663339e+01
507,2000-02-10 08:08:46.311000,80.967000,2.828349e+01,2.954444e+01,2.923057e+01,2.870544e+01,2.716796e+01,2.664138e+01
508,2000-02-10 08:08:46.471000,81.127000,2.830991e+01,2.955750e+01,2.928949e+01,2.871860e+01,2.706111e+01,2.665591e+01
509,2000-02-10 08:08:46.631000,81.287000,2.831652e+01,2.954444e+01,2.923057e+01,2.867253e+01,2.709451e+01,2.665948e+01
510,2000-02-10 08:08:46.791000,81.447000,2.832973e+01,2.943992e+01,2.925676e+01,2.873833e+01,2.712123e+01,2.665612e+01
511,2000-02-10 08:08:46.951000,81.607000,2.832312e+01,2.947259e+01,2.921748e+01,2.873176e+01,2.717464e+01,2.666816e+01
512,2000-02-10 08:08:47.111000,81.767000,2.834953e+01,2.942685e+01,2.920438e+01,2.871860e+01,2.712123e+01,2.667169e+01
513,2000-02-10 08:08:47.272000,81.928000,2.829010e+01,2.941377e+01,2.925022e+01,2.875149e+01,2.722802e+01,2.668201e+01
514,2000-02-10 08:08:47.431000,82.087000,2.850127e+01,2.940723e+01,2.931567e+01,2.871860e+01,2.722802e+01,2.668048e+01
515,2000-02-10 08:08:47.592000,82.248000,2.833633e+01,2.944645e+01,2.927640e+01,2.879752e+01,2.716129e+01,2.667796e+01
516,2000-02-10 08:08:47.752000,82.408000,2.833633e+01,2.938762e+01,2.926331e+01,2.868570e+01,2.710119e+01,2.668174e+01
517,2000-02-10 08:08:47.912000,82.568000,2.839573e+01,2.944645e+01,2.930258e+01,2.869886e+01,2.718131e+01,2.668122e+01
518,2000-02-10 08:08:48.072000,82.728000,2.838914e+01,2.943992e+01,2.927640e+01,2.871202e+01,2.709451e+01,2.667989e+01
519,2000-02-10 08:08:48.232000,82.888000,2.832312e+01,2.944645e+01,2.924367e+01,2.875149e+01,2.714794e+01,2.668118e+01
520,2000-02-10 08:08:48.392000,83.048000,2.832312e+01,2.943992e+01,2.922402e+01,2.873176e+01,2.704775e+01,2.667013e+01
521,2000-02-10 08:08:48.552000,83.208000,2.833633e+01,2.947913e+01,2.921748e+01,2.869228e+01,2.706111e+01,2.666982e+01
522,2000-02-10 08:08:48.712000,83.368000,2.840233e+01,2.940070e+01,2.925022e+01,2.869228e+01,2.713458e+01,2.667435e+01
523,2000-02-10 08:08:48.872000,83.528000,2.839573e+01,2.945952e+01,2.925676e+01,2.872518e+01,2.723469e+01,2.667703e+01
524,2000-02-10 08:08:49.032000,83.688000,2.833633e+01,2.949219e+01,2.928295e+01,2.871202e+01,2.707448e+01,2.668309e+01
525,2000-02-10 08:08:49.192000,83.848000,2.837594e+01,2.944645e+01,2.928949e+01,2.870544e+01,2.712791e+01,2.668865e+01
526,2000-02-10 08:08:49.352000,84.008000,2.837594e+01,2.949872e+01,2.932875e+01,2.875807e+01,2.714794e+01,2.669025e+01
527,2000-02-10 08:08:49.512000,84.168000,2.832973e+01,2.943992e+01,2.928949e+01,2.871860e+01,2.703439e+01,2.668796e+01
528,2000-02-10 08:08:49.672000,84.328000,2.839573e+01,2.948566e+01,2.927640e+01,2.876464e+01,2.705443e+01,2.669240e+01
529,2000-02-10 08:08:49.832000,84.488000,2.832973e+01,2.943992e+01,2.933530e+01,2.872518e+01,2.706779e+01,2.669288e+01
530,2000-02-10 08:08:49.992000,84.648000,2.834953e+01,2.943992e+01,2.925022e+01,2.868570e+01,2.717464e+01,2.669191e+01
531,2000-02-10 08:08:50.152000,84.808000,2.840233e+01,2.949872e+01,2.924367e+01,2.877780e+01,2.714794e+01,2.669551e+01
532,2000-02-10 08:08:50.312000,84.968000,2.838254e+01,2.944645e+01,2.923057e+01,2.871202e+01,2.714794e+01,2.670135e+01
533,2000-02-10 08:08:50.472000,85.128000,2.836934e+01,2.943992e+01,2.929604e+01,2.881067e+01,2.722802e+01,2.670701e+01
534,2000-02-10 08:08:50.632000,85.288000,2.847489e+01,2.948566e+01,2.923712e+01,2.878437e+01,2.723469e+01,2.671486e+01
535,2000-02-10 08:08:50.792000,85.448000,2.838914e+01,2.947913e+01,2.925022e+01,2.875807e+01,2.723469e+01,2.671879e+01
536,2000-02-10 08:08:50.952000,85.608000,2.848808e+01,2.946606e+01,2.934184e+01,2.878437e+01,2.727470e+01,2.672178e+01
537,2000-02-10 08:08:51.112000,85.768000,2.844192e+01,2.960972e+01,2.928949e+01,2.872518e+01,2.720133e+01,2.672769e+01
538,2000-02-10 08:08:51.272000,85.928000,2.856058e+01,2.950526e+01,2.930258e+01,2.871860e+01,2.717464e+01,2.673737e+01
539,2000-02-10 08:08:51.432000,86.088000,2.852763e+01,2.955097e+01,2.930912e+01,2.879095e+01,2.730804e+01,2.673885e+01
540,2000-02-10 08:08:51.592000,86.248000,2.838914e+01,2.947259e+01,2.926331e+01,2.873833e+01,2.723469e+01,2.673668e+01
541,2000-02-10 08:08:51.752000,86.408000,2.842872e+01,2.945299e+01,2.928949e+01,2.874491e+01,2.721468e+01,2.674375e+01
542,2000-02-10 08:08:51.912000,86.568000,2.839573e+01,2.949219e+01,2.934184e+01,2.873833e+01,2.714794e+01,2.674232e+01
543,2000-02-10 08:08:52.072000,86.728000,2.846170e+01,2.947259e+01,2.931567e+01,2.875807e+01,2.713458e+01,2.674705e+01
544,2000-02-10 08:08:52.232000,86.888000,2.841553e+01,2.952485e+01,2.930258e+01,2.879095e+01,2.715461e+01,2.675016e+01
545,2000-02-10 08:08:52.392000,87.048000,2.840233e+01,2.950526e+01,2.926331e+01,2.881067e+01,2.714794e+01,2.675501e+01
546,2000-02-10 08:08:52.552000,87.208000,2.843532e+01,2.946606e+01,2.938108e+01,2.880410e+01,2.710119e+01,2.675348e+01
547,2000-02-10 08:08:52.712000,87.368000,2.847489e+01,2.948566e+01,2.938762e+01,2.885668e+01,2.719466e+01,2.675870e+01
548,2000-02-10 08:08:52.872000,87.528000,2.844851e+01,2.960972e+01,2.933530e+01,2.881067e+01,2.719466e+01,2.675828e+01
549,2000-02-10 08:08:53.032000,87.688000,2.845511e+01,2.947913e+01,2.933530e+01,2.874491e+01,2.718131e+01,2.674869e+01
550,2000-02-10 08:08:53.192000,87.848000,2.838914e+01,2.949872e+01,2.928949e+01,2.878437e+01,2.714126e+01,2.674729e+01
551,2000-02-10 08:08:53.352000,88.008000,2.841553e+01,2.949872e+01,2.926986e+01,2.877122e+01,2.716796e+01,2.674792e+01
552,2000-02-10 08:08:53.512000,88.168000,2.840233e+01,2.957055e+01,2.931567e+01,2.884353e+01,2.712123e+01,2.675423e+01
553,2000-02-10 08:08:53.672000,88.328000,2.848808e+01,2.962929e+01,2.932221e+01,2.881067e+01,2.717464e+01,2.675527e+01
554,2000-02-10 08:08:53.832000,88.488000,2.840233e+01,2.950526e+01,2.938762e+01,2.875149e+01,2.712791e+01,2.676035e+01
555,2000-02-10 08:08:53.992000,88.648000,2.842213e+01,2.953138e+01,2.938108e+01,2.877122e+01,2.719466e+01,2.676243e+01
556,2000-02-10 08:08:54.152000,88.808000,2.842213e+01,2.957055e+01,2.932221e+01,2.883696e+01,2.716129e+01,2.676519e+01
557,2000-02-10 08:08:54.312000,88.968000,2.840893e+01,2.951179e+01,2.930912e+01,2.877780e+01,2.716129e+01,2.676405e+01
558,2000-02-10 08:08:54.472000,89.128000,2.846830e+01,2.951832e+01,2.938762e+01,2.881724e+01,2.722135e+01,2.675998e+01
559,2000-02-10 08:08:54.632000,89.288000,2.839573e+01,2.949872e+01,2.930258e+01,2.879095e+01,2.714126e+01,2.675961e+01
560,2000-02-10 08:08:54.792000,89.448000,2.842213e+01,2.952485e+01,2.928949e+01,2.896832e+01,2.722802e+01,2.676096e+01
561,2000-02-10 08:08:54.952000,89.608000,2.843532e+01,2.948566e+01,2.932875e+01,2.879752e+01,2.721468e+01,2.676567e+01
562,2000-02-10 08:08:55.112000,89.768000,2.852104e+01,2.951832e+01,2.931567e+01,2.877780e+01,2.718131e+01,2.677037e+01
563,2000-02-10 08:08:55.272000,89.928000,2.848149e+01,2.946606e+01,2.934838e+01,2.879095e+01,2.718798e+01,2.676454e+01
564,2000-02-10 08:08:55.432000,90.088000,2.840233e+01,2.948566e+01,2.931567e+01,2.879095e+01,2.722802e+01,2.675787e+01
565,2000-02-10 08:08:55.592000,90.248000,2.842213e+01,2.947259e+01,2.930912e+01,2.884353e+01,2.717464e+01,2.676081e+01
566,2000-02-10 08:08:55.752000,90.408000,2.849467e+01,2.945952e+01,2.933530e+01,2.878437e+01,2.719466e+01,2.676364e+01
567,2000-02-10 08:08:55.912000,90.568000,2.852763e+01,2.952485e+01,2.928295e+01,2.879752e+01,2.721468e+01,2.676504e+01
568,2000-02-10 08:08:56.072000,90.728000,2.845511e+01,2.949872e+01,2.936800e+01,2.877122e+01,2.718131e+01,2.676936e+01
569,2000-02-10 08:08:56.232000,90.888000,2.840893e+01,2.953138e+01,2.932875e+01,2.879095e+01,2.725470e+01,2.676902e+01
570,2000-02-10 08:08:56.392000,91.048000,2.846170e+01,2.954444e+01,2.930912e+01,2.878437e+01,2.720133e+01,2.677563e+01
571,2000-02-10 08:08:56.552000,91.208000,2.853422e+01,2.949219e+01,2.938108e+01,2.885668e+01,2.738134e+01,2.678722e+01
572,2000-02-10 08:08:56.712000,91.368000,2.845511e+01,2.955097e+01,2.936146e+01,2.885011e+01,2.733470e+01,2.678938e+01
573,2000-02-10 08:08:56.873000,91.529000,2.845511e+01,2.945299e+01,2.933530e+01,2.894863e+01,2.728804e+01,2.678661e+01
574,2000-02-10 08:08:57.032000,91.688000,2.852104e+01,2.951832e+01,2.939416e+01,2.883696e+01,2.732804e+01,2.679119e+01
575,2000-02-10 08:08:57.193000,91.849000,2.854740e+01,2.953791e+01,2.942031e+01,2.883039e+01,2.732804e+01,2.679350e+01
576,2000-02-10 08:08:57.353000,92.009000,2.847489e+01,2.951179e+01,2.942685e+01,2.894863e+01,2.724803e+01,2.679411e+01
577,2000-02-10 08:08:57.513000,92.169000,2.847489e+01,2.953138e+01,2.940070e+01,2.883696e+01,2.728804e+01,2.679229e+01
578,2000-02-10 08:08:57.673000,92.329000,2.850127e+01,2.953791e+01,2.932875e+01,2.883696e+01,2.727470e+01,2.679692e+01
579,2000-02-10 08:08:57.833000,92.489000,2.850127e+01,2.949219e+01,2.939416e+01,2.885011e+01,2.726137e+01,2.680289e+01
580,2000-02-10 08:08:57.993000,92.649000,2.850127e+01,2.953138e+01,2.939416e+01,2.892237e+01,2.721468e+01,2.680494e+01
