frame,abstime,reltime,april171_baselineBoardC_8.seq:Rectangle 1 [C]:max,april171_baselineBoardC_8.seq:Polygon 1 [C]:max,april171_baselineBoardC_8.seq:Rectangle 2 [C]:max,april171_baselineBoardC_8.seq:Rectangle 3 [C]:max,april171_baselineBoardC_8.seq:Rectangle 4 [C]:max,april171_baselineBoardC_8.seq:Rectangle 5 [C]:mean
29,2000-02-17 00:26:36.968000,4.480000,2.451869e+01,2.559451e+01,2.550641e+01,2.489444e+01,2.407288e+01,2.366137e+01
30,2000-02-17 00:26:37.128000,4.640000,2.454607e+01,2.564192e+01,2.549285e+01,2.488762e+01,2.412098e+01,2.367573e+01
31,2000-02-17 00:26:37.288000,4.800000,2.464865e+01,2.572315e+01,2.548607e+01,2.496261e+01,2.416220e+01,2.369021e+01
32,2000-02-17 00:26:37.448000,4.960000,2.460763e+01,2.572315e+01,2.556064e+01,2.503755e+01,2.417593e+01,2.370430e+01
33,2000-02-17 00:26:37.608000,5.120000,2.477162e+01,2.578402e+01,2.558774e+01,2.501712e+01,2.424457e+01,2.371758e+01
34,2000-02-17 00:26:37.768000,5.280000,2.472381e+01,2.581783e+01,2.557419e+01,2.511924e+01,2.423771e+01,2.373428e+01
35,2000-02-17 00:26:37.928000,5.440000,2.477162e+01,2.591918e+01,2.568931e+01,2.514646e+01,2.426516e+01,2.375128e+01
36,2000-02-17 00:26:38.088000,5.600000,2.483305e+01,2.612833e+01,2.579078e+01,2.522807e+01,2.427888e+01,2.385922e+01
37,2000-02-17 00:26:38.248000,5.760000,2.480575e+01,2.606091e+01,2.579078e+01,2.526205e+01,2.432003e+01,2.388507e+01
38,2000-02-17 00:26:38.408000,5.920000,2.490126e+01,2.613507e+01,2.584487e+01,2.530282e+01,2.430631e+01,2.389394e+01
39,2000-02-17 00:26:38.569000,6.081000,2.489444e+01,2.610811e+01,2.585838e+01,2.530961e+01,2.441598e+01,2.390714e+01
40,2000-02-17 00:26:38.729000,6.241000,2.496261e+01,2.614181e+01,2.590567e+01,2.539788e+01,2.441598e+01,2.391930e+01
41,2000-02-17 00:26:38.889000,6.401000,2.498306e+01,2.610811e+01,2.589216e+01,2.534357e+01,2.445023e+01,2.393156e+01
42,2000-02-17 00:26:39.049000,6.561000,2.500350e+01,2.613507e+01,2.593269e+01,2.539109e+01,2.440228e+01,2.393628e+01
43,2000-02-17 00:26:39.209000,6.721000,2.515326e+01,2.630343e+01,2.599344e+01,2.545894e+01,2.440913e+01,2.397734e+01
44,2000-02-17 00:26:39.369000,6.881000,2.504436e+01,2.628324e+01,2.606091e+01,2.551997e+01,2.445023e+01,2.399249e+01
45,2000-02-17 00:26:39.529000,7.041000,2.509202e+01,2.631016e+01,2.599344e+01,2.547251e+01,2.447762e+01,2.400573e+01
46,2000-02-17 00:26:39.689000,7.201000,2.505117e+01,2.631016e+01,2.602044e+01,2.551319e+01,2.449131e+01,2.401891e+01
47,2000-02-17 00:26:39.849000,7.361000,2.504436e+01,2.632362e+01,2.604067e+01,2.556741e+01,2.446393e+01,2.402875e+01
48,2000-02-17 00:26:40.009000,7.521000,2.513966e+01,2.649168e+01,2.608114e+01,2.558774e+01,2.444338e+01,2.403900e+01
49,2000-02-17 00:26:40.169000,7.681000,2.520767e+01,2.633707e+01,2.614855e+01,2.560806e+01,2.451185e+01,2.405352e+01
50,2000-02-17 00:26:40.329000,7.841000,2.508521e+01,2.632362e+01,2.616203e+01,2.556064e+01,2.449816e+01,2.400321e+01
51,2000-02-17 00:26:40.489000,8.001000,2.505117e+01,2.629670e+01,2.615529e+01,2.558097e+01,2.435431e+01,2.400406e+01
52,2000-02-17 00:26:40.649000,8.161000,2.508521e+01,2.635052e+01,2.616203e+01,2.566900e+01,2.434745e+01,2.401184e+01
53,2000-02-17 00:26:40.809000,8.321000,2.513966e+01,2.639760e+01,2.612159e+01,2.564869e+01,2.436802e+01,2.402041e+01
54,2000-02-17 00:26:40.969000,8.481000,2.511244e+01,2.641104e+01,2.611485e+01,2.562161e+01,2.441598e+01,2.403067e+01
55,2000-02-17 00:26:41.129000,8.641000,2.518727e+01,2.643793e+01,2.620245e+01,2.570961e+01,2.449131e+01,2.403518e+01
56,2000-02-17 00:26:41.289000,8.801000,2.513966e+01,2.643793e+01,2.608788e+01,2.566224e+01,2.432689e+01,2.404700e+01
57,2000-02-17 00:26:41.449000,8.961000,2.511924e+01,2.641776e+01,2.615529e+01,2.573668e+01,2.437487e+01,2.405098e+01
58,2000-02-17 00:26:41.609000,9.121000,2.519407e+01,2.643793e+01,2.622939e+01,2.568931e+01,2.442968e+01,2.406286e+01
59,2000-02-17 00:26:41.769000,9.281000,2.514646e+01,2.647153e+01,2.622939e+01,2.575021e+01,2.439543e+01,2.406773e+01
60,2000-02-17 00:26:41.929000,9.441000,2.521447e+01,2.649840e+01,2.620918e+01,2.577050e+01,2.439543e+01,2.407706e+01
61,2000-02-17 00:26:42.089000,9.601000,2.516006e+01,2.651183e+01,2.624959e+01,2.580431e+01,2.445708e+01,2.409703e+01
62,2000-02-17 00:26:42.249000,9.761000,2.526205e+01,2.651183e+01,2.622265e+01,2.581783e+01,2.449816e+01,2.411005e+01
63,2000-02-17 00:26:42.409000,9.921000,2.523486e+01,2.661923e+01,2.628324e+01,2.577050e+01,2.447077e+01,2.411534e+01
64,2000-02-17 00:26:42.569000,10.081000,2.530961e+01,2.661252e+01,2.633035e+01,2.583811e+01,2.458711e+01,2.413244e+01
65,2000-02-17 00:26:42.729000,10.241000,2.538430e+01,2.658568e+01,2.630343e+01,2.581783e+01,2.450500e+01,2.413601e+01
66,2000-02-17 00:26:42.889000,10.401000,2.532998e+01,2.661252e+01,2.635052e+01,2.578402e+01,2.449131e+01,2.414858e+01
67,2000-02-17 00:26:43.049000,10.561000,2.529602e+01,2.663935e+01,2.631689e+01,2.590567e+01,2.445023e+01,2.415266e+01
68,2000-02-17 00:26:43.209000,10.721000,2.530961e+01,2.659239e+01,2.632362e+01,2.582459e+01,2.451869e+01,2.416586e+01
69,2000-02-17 00:26:43.369000,10.881000,2.529602e+01,2.670641e+01,2.630343e+01,2.585838e+01,2.449816e+01,2.417236e+01
70,2000-02-17 00:26:43.529000,11.041000,2.535036e+01,2.663935e+01,2.636398e+01,2.593944e+01,2.453238e+01,2.418054e+01
71,2000-02-17 00:26:43.689000,11.201000,2.540466e+01,2.669971e+01,2.635052e+01,2.587189e+01,2.454607e+01,2.419031e+01
72,2000-02-17 00:26:43.849000,11.361000,2.537751e+01,2.670641e+01,2.660581e+01,2.586514e+01,2.453238e+01,2.419275e+01
73,2000-02-17 00:26:44.009000,11.521000,2.537072e+01,2.673322e+01,2.640432e+01,2.591243e+01,2.451185e+01,2.420622e+01
74,2000-02-17 00:26:44.169000,11.681000,2.539109e+01,2.669971e+01,2.644465e+01,2.603393e+01,2.459395e+01,2.421706e+01
75,2000-02-17 00:26:44.329000,11.841000,2.543180e+01,2.676003e+01,2.639087e+01,2.598669e+01,2.449131e+01,2.422384e+01
76,2000-02-17 00:26:44.489000,12.001000,2.547929e+01,2.675333e+01,2.643793e+01,2.592593e+01,2.453238e+01,2.423073e+01
77,2000-02-17 00:26:44.649000,12.161000,2.543859e+01,2.678013e+01,2.647153e+01,2.593269e+01,2.466232e+01,2.423759e+01
78,2000-02-17 00:26:44.809000,12.321000,2.549285e+01,2.679352e+01,2.651855e+01,2.594619e+01,2.463498e+01,2.424753e+01
79,2000-02-17 00:26:44.969000,12.481000,2.545894e+01,2.675333e+01,2.648496e+01,2.596644e+01,2.450500e+01,2.425050e+01
80,2000-02-17 00:26:45.129000,12.641000,2.540466e+01,2.678013e+01,2.649840e+01,2.614181e+01,2.453922e+01,2.426229e+01
81,2000-02-17 00:26:45.289000,12.801000,2.551319e+01,2.681362e+01,2.651183e+01,2.605416e+01,2.455975e+01,2.427189e+01
82,2000-02-17 00:26:45.449000,12.961000,2.548607e+01,2.679352e+01,2.653869e+01,2.603393e+01,2.464865e+01,2.428077e+01
83,2000-02-17 00:26:45.609000,13.121000,2.551997e+01,2.693409e+01,2.653197e+01,2.606765e+01,2.470332e+01,2.428552e+01
84,2000-02-17 00:26:45.769000,13.281000,2.566224e+01,2.684710e+01,2.659239e+01,2.606091e+01,2.475113e+01,2.429533e+01
85,2000-02-17 00:26:45.929000,13.441000,2.554031e+01,2.682031e+01,2.654540e+01,2.610811e+01,2.477844e+01,2.429767e+01
86,2000-02-17 00:26:46.089000,13.601000,2.560806e+01,2.689395e+01,2.653197e+01,2.609463e+01,2.464181e+01,2.431400e+01
87,2000-02-17 00:26:46.249000,13.761000,2.551997e+01,2.691402e+01,2.655212e+01,2.612833e+01,2.472381e+01,2.432114e+01
88,2000-02-17 00:26:46.409000,13.921000,2.566900e+01,2.684040e+01,2.656554e+01,2.614181e+01,2.464181e+01,2.433076e+01
89,2000-02-17 00:26:46.569000,14.081000,2.554708e+01,2.686718e+01,2.657897e+01,2.610811e+01,2.461447e+01,2.432760e+01
90,2000-02-17 00:26:46.729000,14.241000,2.560806e+01,2.692740e+01,2.654540e+01,2.612833e+01,2.464181e+01,2.433775e+01
91,2000-02-17 00:26:46.889000,14.401000,2.564192e+01,2.690733e+01,2.656554e+01,2.610137e+01,2.461447e+01,2.434769e+01
92,2000-02-17 00:26:47.049000,14.561000,2.566900e+01,2.702770e+01,2.660581e+01,2.612833e+01,2.464181e+01,2.436478e+01
93,2000-02-17 00:26:47.209000,14.721000,2.567577e+01,2.698091e+01,2.661923e+01,2.616877e+01,2.473064e+01,2.438898e+01
94,2000-02-17 00:26:47.369000,14.881000,2.566900e+01,2.705443e+01,2.669971e+01,2.629670e+01,2.476479e+01,2.439707e+01
95,2000-02-17 00:26:47.529000,15.041000,2.571638e+01,2.705443e+01,2.670641e+01,2.627651e+01,2.467599e+01,2.440909e+01
96,2000-02-17 00:26:47.689000,15.201000,2.570285e+01,2.704107e+01,2.665277e+01,2.622939e+01,2.474430e+01,2.441714e+01
97,2000-02-17 00:26:47.849000,15.361000,2.570285e+01,2.698759e+01,2.667959e+01,2.616203e+01,2.467599e+01,2.441643e+01
98,2000-02-17 00:26:48.010000,15.522000,2.575021e+01,2.704775e+01,2.671312e+01,2.616877e+01,2.472381e+01,2.442725e+01
99,2000-02-17 00:26:48.170000,15.682000,2.581107e+01,2.701433e+01,2.669971e+01,2.624285e+01,2.471015e+01,2.443182e+01
100,2000-02-17 00:26:48.330000,15.842000,2.572315e+01,2.705443e+01,2.671312e+01,2.620245e+01,2.473064e+01,2.444473e+01
101,2000-02-17 00:26:48.490000,16.002000,2.570961e+01,2.708784e+01,2.667289e+01,2.620245e+01,2.471015e+01,2.444986e+01
102,2000-02-17 00:26:48.650000,16.162000,2.573668e+01,2.700765e+01,2.673322e+01,2.629670e+01,2.474430e+01,2.445638e+01
103,2000-02-17 00:26:48.810000,16.322000,2.579078e+01,2.704107e+01,2.670641e+01,2.633035e+01,2.472381e+01,2.446179e+01
104,2000-02-17 00:26:48.970000,16.482000,2.570285e+01,2.707448e+01,2.676673e+01,2.623612e+01,2.468282e+01,2.446888e+01
105,2000-02-17 00:26:49.130000,16.642000,2.577726e+01,2.709451e+01,2.674663e+01,2.626978e+01,2.469649e+01,2.447901e+01
106,2000-02-17 00:26:49.290000,16.802000,2.570961e+01,2.704107e+01,2.673993e+01,2.624959e+01,2.468965e+01,2.441498e+01
107,2000-02-17 00:26:49.450000,16.962000,2.569608e+01,2.706111e+01,2.671982e+01,2.622265e+01,2.464865e+01,2.441403e+01
108,2000-02-17 00:26:49.610000,17.122000,2.577050e+01,2.722135e+01,2.670641e+01,2.619571e+01,2.466915e+01,2.442116e+01
109,2000-02-17 00:26:49.770000,17.282000,2.570285e+01,2.709451e+01,2.671312e+01,2.620918e+01,2.463498e+01,2.442608e+01
110,2000-02-17 00:26:49.930000,17.442000,2.572991e+01,2.704107e+01,2.671982e+01,2.624285e+01,2.464181e+01,2.442826e+01
111,2000-02-17 00:26:50.090000,17.602000,2.573668e+01,2.702770e+01,2.676003e+01,2.621592e+01,2.465549e+01,2.443283e+01
112,2000-02-17 00:26:50.250000,17.762000,2.573668e+01,2.718131e+01,2.674663e+01,2.626978e+01,2.469649e+01,2.444778e+01
113,2000-02-17 00:26:50.410000,17.922000,2.575697e+01,2.719466e+01,2.679352e+01,2.622265e+01,2.468965e+01,2.441759e+01
114,2000-02-17 00:26:50.570000,18.082000,2.577050e+01,2.702770e+01,2.676673e+01,2.635052e+01,2.469649e+01,2.441619e+01
115,2000-02-17 00:26:50.730000,18.242000,2.573668e+01,2.713458e+01,2.681362e+01,2.630343e+01,2.468282e+01,2.443238e+01
116,2000-02-17 00:26:50.890000,18.402000,2.581783e+01,2.705443e+01,2.682701e+01,2.628324e+01,2.465549e+01,2.443488e+01
117,2000-02-17 00:26:51.050000,18.562000,2.576373e+01,2.708784e+01,2.676673e+01,2.626978e+01,2.468965e+01,2.444047e+01
118,2000-02-17 00:26:51.210000,18.722000,2.583135e+01,2.707448e+01,2.682031e+01,2.644465e+01,2.480575e+01,2.444774e+01
119,2000-02-17 00:26:51.370000,18.882000,2.581783e+01,2.705443e+01,2.686049e+01,2.629670e+01,2.476479e+01,2.444581e+01
120,2000-02-17 00:26:51.530000,19.042000,2.578402e+01,2.714126e+01,2.686718e+01,2.631689e+01,2.468965e+01,2.445364e+01
121,2000-02-17 00:26:51.690000,19.202000,2.590567e+01,2.715461e+01,2.690064e+01,2.633707e+01,2.472381e+01,2.446614e+01
122,2000-02-17 00:26:51.850000,19.362000,2.585838e+01,2.710119e+01,2.687387e+01,2.638415e+01,2.471698e+01,2.446996e+01
123,2000-02-17 00:26:52.010000,19.522000,2.583811e+01,2.717464e+01,2.680692e+01,2.631689e+01,2.483987e+01,2.447908e+01
124,2000-02-17 00:26:52.170000,19.682000,2.585162e+01,2.714794e+01,2.681362e+01,2.639087e+01,2.474430e+01,2.448708e+01
125,2000-02-17 00:26:52.330000,19.842000,2.583811e+01,2.712791e+01,2.687387e+01,2.637070e+01,2.476479e+01,2.448849e+01
126,2000-02-17 00:26:52.490000,20.002000,2.594619e+01,2.714794e+01,2.686049e+01,2.635052e+01,2.480575e+01,2.449878e+01
127,2000-02-17 00:26:52.650000,20.162000,2.585162e+01,2.720133e+01,2.684040e+01,2.635725e+01,2.474430e+01,2.450921e+01
128,2000-02-17 00:26:52.810000,20.322000,2.587865e+01,2.715461e+01,2.694747e+01,2.639760e+01,2.479210e+01,2.451086e+01
129,2000-02-17 00:26:52.970000,20.482000,2.597319e+01,2.717464e+01,2.690733e+01,2.640432e+01,2.488080e+01,2.451778e+01
130,2000-02-17 00:26:53.130000,20.642000,2.596644e+01,2.724136e+01,2.698759e+01,2.643793e+01,2.484669e+01,2.458928e+01
131,2000-02-17 00:26:53.290000,20.802000,2.599344e+01,2.730137e+01,2.703439e+01,2.651183e+01,2.482622e+01,2.459943e+01
132,2000-02-17 00:26:53.450000,20.962000,2.597994e+01,2.730137e+01,2.698091e+01,2.658568e+01,2.488762e+01,2.460765e+01
133,2000-02-17 00:26:53.610000,21.122000,2.604742e+01,2.727470e+01,2.701433e+01,2.650511e+01,2.482622e+01,2.462312e+01
134,2000-02-17 00:26:53.770000,21.282000,2.598669e+01,2.729471e+01,2.704107e+01,2.649168e+01,2.483987e+01,2.461879e+01
135,2000-02-17 00:26:53.930000,21.442000,2.604742e+01,2.728137e+01,2.698759e+01,2.645809e+01,2.489444e+01,2.462656e+01
136,2000-02-17 00:26:54.090000,21.602000,2.603393e+01,2.730804e+01,2.701433e+01,2.647824e+01,2.485351e+01,2.463128e+01
137,2000-02-17 00:26:54.250000,21.762000,2.606091e+01,2.730137e+01,2.703439e+01,2.650511e+01,2.494898e+01,2.464809e+01
138,2000-02-17 00:26:54.410000,21.922000,2.608788e+01,2.740798e+01,2.700097e+01,2.654540e+01,2.491490e+01,2.465478e+01
139,2000-02-17 00:26:54.570000,22.082000,2.606765e+01,2.738800e+01,2.708784e+01,2.652526e+01,2.485351e+01,2.466305e+01
140,2000-02-17 00:26:54.730000,22.242000,2.612833e+01,2.738134e+01,2.711455e+01,2.654540e+01,2.486716e+01,2.467040e+01
141,2000-02-17 00:26:54.890000,22.402000,2.602044e+01,2.736135e+01,2.712791e+01,2.660581e+01,2.488762e+01,2.467694e+01
142,2000-02-17 00:26:55.050000,22.562000,2.608114e+01,2.745459e+01,2.716796e+01,2.661923e+01,2.499668e+01,2.468568e+01
143,2000-02-17 00:26:55.210000,22.722000,2.606091e+01,2.741464e+01,2.703439e+01,2.657897e+01,2.503074e+01,2.468631e+01
144,2000-02-17 00:26:55.370000,22.882000,2.614181e+01,2.740132e+01,2.712123e+01,2.660581e+01,2.509202e+01,2.468504e+01
145,2000-02-17 00:26:55.530000,23.042000,2.612159e+01,2.743462e+01,2.712123e+01,2.657226e+01,2.495580e+01,2.468686e+01
146,2000-02-17 00:26:55.690000,23.202000,2.608114e+01,2.745459e+01,2.704107e+01,2.655212e+01,2.497624e+01,2.468688e+01
147,2000-02-17 00:26:55.850000,23.362000,2.616203e+01,2.738134e+01,2.707448e+01,2.655212e+01,2.490808e+01,2.468814e+01
148,2000-02-17 00:26:56.010000,23.522000,2.607440e+01,2.738800e+01,2.706779e+01,2.661252e+01,2.492171e+01,2.469551e+01
149,2000-02-17 00:26:56.170000,23.682000,2.622939e+01,2.739466e+01,2.710119e+01,2.657897e+01,2.507160e+01,2.470805e+01
150,2000-02-17 00:26:56.330000,23.842000,2.616877e+01,2.753444e+01,2.713458e+01,2.659910e+01,2.497624e+01,2.470924e+01
151,2000-02-17 00:26:56.490000,24.002000,2.617550e+01,2.749452e+01,2.712791e+01,2.659910e+01,2.496943e+01,2.472203e+01
152,2000-02-17 00:26:56.650000,24.162000,2.614855e+01,2.748121e+01,2.709451e+01,2.663935e+01,2.506479e+01,2.472788e+01
153,2000-02-17 00:26:56.810000,24.322000,2.616203e+01,2.742130e+01,2.708784e+01,2.663935e+01,2.505117e+01,2.473607e+01
154,2000-02-17 00:26:56.970000,24.482000,2.621592e+01,2.748121e+01,2.710119e+01,2.669300e+01,2.507841e+01,2.474380e+01
155,2000-02-17 00:26:57.130000,24.642000,2.617550e+01,2.746125e+01,2.714794e+01,2.672652e+01,2.509883e+01,2.474494e+01
156,2000-02-17 00:26:57.290000,24.802000,2.621592e+01,2.754110e+01,2.712791e+01,2.663265e+01,2.496261e+01,2.474848e+01
157,2000-02-17 00:26:57.450000,24.962000,2.615529e+01,2.747456e+01,2.712791e+01,2.658568e+01,2.501031e+01,2.473011e+01
158,2000-02-17 00:26:57.610000,25.122000,2.622939e+01,2.745459e+01,2.717464e+01,2.659239e+01,2.494898e+01,2.472911e+01
159,2000-02-17 00:26:57.770000,25.282000,2.615529e+01,2.744793e+01,2.718131e+01,2.667959e+01,2.503074e+01,2.473939e+01
160,2000-02-17 00:26:57.931000,25.443000,2.622939e+01,2.762088e+01,2.716129e+01,2.666618e+01,2.494217e+01,2.474847e+01
161,2000-02-17 00:26:58.091000,25.603000,2.619571e+01,2.749452e+01,2.720800e+01,2.663935e+01,2.499668e+01,2.475157e+01
162,2000-02-17 00:26:58.251000,25.763000,2.622939e+01,2.746790e+01,2.718131e+01,2.663265e+01,2.494217e+01,2.475856e+01
163,2000-02-17 00:26:58.411000,25.923000,2.620918e+01,2.749452e+01,2.720800e+01,2.673322e+01,2.504436e+01,2.476694e+01
164,2000-02-17 00:26:58.571000,26.083000,2.617550e+01,2.754110e+01,2.719466e+01,2.671982e+01,2.503755e+01,2.477259e+01
165,2000-02-17 00:26:58.731000,26.243000,2.622265e+01,2.752114e+01,2.720133e+01,2.669971e+01,2.507841e+01,2.478034e+01
166,2000-02-17 00:26:58.891000,26.403000,2.624959e+01,2.750783e+01,2.721468e+01,2.667959e+01,2.503755e+01,2.478201e+01
167,2000-02-17 00:26:59.051000,26.563000,2.626305e+01,2.757435e+01,2.717464e+01,2.668630e+01,2.501712e+01,2.478354e+01
168,2000-02-17 00:26:59.211000,26.723000,2.629670e+01,2.753444e+01,2.720800e+01,2.686049e+01,2.501712e+01,2.479026e+01
169,2000-02-17 00:26:59.371000,26.883000,2.624285e+01,2.752779e+01,2.726804e+01,2.682701e+01,2.510563e+01,2.479794e+01
170,2000-02-17 00:26:59.531000,27.043000,2.633707e+01,2.766740e+01,2.726804e+01,2.671982e+01,2.503755e+01,2.480789e+01
171,2000-02-17 00:26:59.691000,27.203000,2.627651e+01,2.755440e+01,2.723469e+01,2.672652e+01,2.506479e+01,2.482748e+01
172,2000-02-17 00:26:59.851000,27.363000,2.628997e+01,2.756105e+01,2.727470e+01,2.678683e+01,2.520767e+01,2.483377e+01
173,2000-02-17 00:27:00.011000,27.523000,2.635052e+01,2.767404e+01,2.732804e+01,2.675333e+01,2.507841e+01,2.484124e+01
174,2000-02-17 00:27:00.171000,27.683000,2.631016e+01,2.759429e+01,2.729471e+01,2.677343e+01,2.503074e+01,2.483762e+01
175,2000-02-17 00:27:00.331000,27.843000,2.631016e+01,2.764747e+01,2.730137e+01,2.684040e+01,2.507841e+01,2.484509e+01
176,2000-02-17 00:27:00.491000,28.003000,2.639087e+01,2.757435e+01,2.728804e+01,2.681362e+01,2.505117e+01,2.484780e+01
177,2000-02-17 00:27:00.651000,28.163000,2.639760e+01,2.759429e+01,2.730804e+01,2.675333e+01,2.505117e+01,2.486034e+01
178,2000-02-17 00:27:00.811000,28.323000,2.638415e+01,2.769397e+01,2.726804e+01,2.688726e+01,2.513966e+01,2.486040e+01
179,2000-02-17 00:27:00.971000,28.483000,2.642449e+01,2.763418e+01,2.732804e+01,2.684040e+01,2.516687e+01,2.487628e+01
180,2000-02-17 00:27:01.131000,28.643000,2.634380e+01,2.764082e+01,2.732804e+01,2.682701e+01,2.513285e+01,2.487979e+01
181,2000-02-17 00:27:01.291000,28.803000,2.641104e+01,2.766076e+01,2.733470e+01,2.688726e+01,2.514646e+01,2.488306e+01
182,2000-02-17 00:27:01.451000,28.963000,2.645137e+01,2.760094e+01,2.732137e+01,2.682701e+01,2.514646e+01,2.489235e+01
183,2000-02-17 00:27:01.611000,29.123000,2.639760e+01,2.778028e+01,2.732137e+01,2.689395e+01,2.513285e+01,2.488901e+01
184,2000-02-17 00:27:01.771000,29.283000,2.645137e+01,2.768733e+01,2.732137e+01,2.682701e+01,2.522807e+01,2.490354e+01
185,2000-02-17 00:27:01.931000,29.443000,2.644465e+01,2.776037e+01,2.750118e+01,2.682701e+01,2.518727e+01,2.490942e+01
186,2000-02-17 00:27:02.091000,29.603000,2.637743e+01,2.766740e+01,2.732804e+01,2.684040e+01,2.512605e+01,2.487377e+01
187,2000-02-17 00:27:02.251000,29.763000,2.635725e+01,2.765411e+01,2.732804e+01,2.678683e+01,2.511924e+01,2.485911e+01
188,2000-02-17 00:27:02.411000,29.923000,2.637743e+01,2.766076e+01,2.726137e+01,2.680022e+01,2.509883e+01,2.485941e+01
189,2000-02-17 00:27:02.571000,30.083000,2.634380e+01,2.771390e+01,2.728137e+01,2.676003e+01,2.505798e+01,2.486924e+01
190,2000-02-17 00:27:02.731000,30.243000,2.637743e+01,2.769397e+01,2.732804e+01,2.684040e+01,2.507841e+01,2.487780e+01
191,2000-02-17 00:27:02.891000,30.403000,2.637743e+01,2.770061e+01,2.732804e+01,2.685379e+01,2.513966e+01,2.488513e+01
