frame,abstime,reltime,april3_microphoneBoardE_4.seq:Rectangle 1 [C]:max,april3_microphoneBoardE_4.seq:Polygon 1 [C]:max,april3_microphoneBoardE_4.seq:Rectangle 2 [C]:max,april3_microphoneBoardE_4.seq:Rectangle 3 [C]:max,april3_microphoneBoardE_4.seq:Rectangle 4 [C]:max,april3_microphoneBoardE_4.seq:Rectangle 5 [C]:mean
44,2000-02-03 08:11:56.871000,6.880000,2.564869e+01,2.647824e+01,2.624285e+01,2.592593e+01,2.524166e+01,2.453226e+01
45,2000-02-03 08:11:57.031000,7.040000,2.570285e+01,2.646481e+01,2.634380e+01,2.593944e+01,2.519407e+01,2.454373e+01
46,2000-02-03 08:11:57.191000,7.200000,2.573668e+01,2.651855e+01,2.635725e+01,2.594619e+01,2.526884e+01,2.454676e+01
47,2000-02-03 08:11:57.351000,7.360000,2.572315e+01,2.651855e+01,2.639087e+01,2.598669e+01,2.527564e+01,2.456327e+01
48,2000-02-03 08:11:57.511000,7.520000,2.583135e+01,2.659910e+01,2.647153e+01,2.599344e+01,2.528923e+01,2.457555e+01
49,2000-02-03 08:11:57.671000,7.680000,2.575697e+01,2.659239e+01,2.649168e+01,2.607440e+01,2.536394e+01,2.460373e+01
50,2000-02-03 08:11:57.831000,7.840000,2.579755e+01,2.667289e+01,2.648496e+01,2.611485e+01,2.533677e+01,2.463117e+01
51,2000-02-03 08:11:57.991000,8.000000,2.575021e+01,2.656554e+01,2.655212e+01,2.610137e+01,2.520767e+01,2.464212e+01
52,2000-02-03 08:11:58.151000,8.160000,2.585162e+01,2.665948e+01,2.658568e+01,2.617550e+01,2.524846e+01,2.465849e+01
53,2000-02-03 08:11:58.311000,8.320000,2.589216e+01,2.665948e+01,2.659239e+01,2.618898e+01,2.542502e+01,2.467623e+01
54,2000-02-03 08:11:58.471000,8.480000,2.584487e+01,2.667289e+01,2.661923e+01,2.616877e+01,2.533677e+01,2.468575e+01
55,2000-02-03 08:11:58.631000,8.640000,2.588541e+01,2.665948e+01,2.671312e+01,2.618224e+01,2.551319e+01,2.469696e+01
56,2000-02-03 08:11:58.791000,8.800000,2.590567e+01,2.667289e+01,2.661252e+01,2.624285e+01,2.523486e+01,2.470094e+01
57,2000-02-03 08:11:58.951000,8.960000,2.595969e+01,2.666618e+01,2.657897e+01,2.620245e+01,2.545216e+01,2.470682e+01
58,2000-02-03 08:11:59.111000,9.120000,2.593269e+01,2.670641e+01,2.666618e+01,2.622939e+01,2.546572e+01,2.471841e+01
59,2000-02-03 08:11:59.272000,9.281000,2.591918e+01,2.669971e+01,2.673993e+01,2.623612e+01,2.537751e+01,2.472514e+01
60,2000-02-03 08:11:59.431000,9.440000,2.596644e+01,2.669300e+01,2.680022e+01,2.627651e+01,2.532998e+01,2.473841e+01
61,2000-02-03 08:11:59.592000,9.601000,2.600694e+01,2.676003e+01,2.678683e+01,2.627651e+01,2.543180e+01,2.474639e+01
62,2000-02-03 08:11:59.752000,9.761000,2.603393e+01,2.671982e+01,2.679352e+01,2.627651e+01,2.534357e+01,2.475510e+01
63,2000-02-03 08:11:59.912000,9.921000,2.606765e+01,2.672652e+01,2.679352e+01,2.633035e+01,2.539788e+01,2.476925e+01
64,2000-02-03 08:12:00.072000,10.081000,2.602718e+01,2.667289e+01,2.677343e+01,2.628324e+01,2.540466e+01,2.472581e+01
65,2000-02-03 08:12:00.232000,10.241000,2.602718e+01,2.676673e+01,2.679352e+01,2.639760e+01,2.535715e+01,2.473082e+01
66,2000-02-03 08:12:00.392000,10.401000,2.603393e+01,2.681362e+01,2.676003e+01,2.628997e+01,2.539788e+01,2.473607e+01
67,2000-02-03 08:12:00.552000,10.561000,2.605416e+01,2.670641e+01,2.673993e+01,2.636398e+01,2.533677e+01,2.474444e+01
68,2000-02-03 08:12:00.712000,10.721000,2.599344e+01,2.669300e+01,2.680022e+01,2.638415e+01,2.535036e+01,2.475637e+01
69,2000-02-03 08:12:00.872000,10.881000,2.604742e+01,2.667959e+01,2.673993e+01,2.637070e+01,2.538430e+01,2.476280e+01
70,2000-02-03 08:12:01.032000,11.041000,2.606765e+01,2.670641e+01,2.684040e+01,2.641104e+01,2.545894e+01,2.476384e+01
71,2000-02-03 08:12:01.192000,11.201000,2.609463e+01,2.682031e+01,2.689395e+01,2.640432e+01,2.544537e+01,2.476607e+01
72,2000-02-03 08:12:01.352000,11.361000,2.603393e+01,2.671982e+01,2.685379e+01,2.643121e+01,2.537072e+01,2.478108e+01
73,2000-02-03 08:12:01.512000,11.521000,2.606091e+01,2.676673e+01,2.683371e+01,2.640432e+01,2.533677e+01,2.478178e+01
74,2000-02-03 08:12:01.672000,11.681000,2.610137e+01,2.673993e+01,2.689395e+01,2.643121e+01,2.548607e+01,2.478678e+01
75,2000-02-03 08:12:01.832000,11.841000,2.611485e+01,2.678013e+01,2.690733e+01,2.641776e+01,2.539788e+01,2.480154e+01
76,2000-02-03 08:12:01.992000,12.001000,2.609463e+01,2.671312e+01,2.694078e+01,2.647824e+01,2.532998e+01,2.480203e+01
77,2000-02-03 08:12:02.152000,12.161000,2.618224e+01,2.674663e+01,2.690733e+01,2.650511e+01,2.543859e+01,2.479855e+01
78,2000-02-03 08:12:02.312000,12.321000,2.614855e+01,2.669971e+01,2.694078e+01,2.644465e+01,2.532998e+01,2.480497e+01
79,2000-02-03 08:12:02.472000,12.481000,2.612833e+01,2.673322e+01,2.694747e+01,2.653197e+01,2.552675e+01,2.481186e+01
80,2000-02-03 08:12:02.632000,12.641000,2.614181e+01,2.675333e+01,2.698091e+01,2.646481e+01,2.539788e+01,2.481915e+01
81,2000-02-03 08:12:02.792000,12.801000,2.614855e+01,2.681362e+01,2.703439e+01,2.648496e+01,2.546572e+01,2.482613e+01
82,2000-02-03 08:12:02.952000,12.961000,2.620245e+01,2.677343e+01,2.690733e+01,2.650511e+01,2.539109e+01,2.483623e+01
83,2000-02-03 08:12:03.112000,13.121000,2.624959e+01,2.682031e+01,2.697422e+01,2.661923e+01,2.552675e+01,2.484082e+01
84,2000-02-03 08:12:03.272000,13.281000,2.622265e+01,2.684710e+01,2.702770e+01,2.651855e+01,2.540466e+01,2.484700e+01
85,2000-02-03 08:12:03.432000,13.441000,2.622939e+01,2.684040e+01,2.708116e+01,2.655883e+01,2.539788e+01,2.485480e+01
86,2000-02-03 08:12:03.592000,13.601000,2.618898e+01,2.681362e+01,2.698091e+01,2.661923e+01,2.539109e+01,2.485607e+01
87,2000-02-03 08:12:03.752000,13.761000,2.626305e+01,2.679352e+01,2.707448e+01,2.660581e+01,2.536394e+01,2.486759e+01
88,2000-02-03 08:12:03.912000,13.921000,2.623612e+01,2.686049e+01,2.707448e+01,2.659239e+01,2.549285e+01,2.487770e+01
89,2000-02-03 08:12:04.072000,14.081000,2.629670e+01,2.690733e+01,2.713458e+01,2.657897e+01,2.539788e+01,2.488390e+01
90,2000-02-03 08:12:04.232000,14.241000,2.627651e+01,2.684710e+01,2.707448e+01,2.659910e+01,2.551319e+01,2.488820e+01
91,2000-02-03 08:12:04.392000,14.401000,2.626305e+01,2.686049e+01,2.708116e+01,2.663265e+01,2.539109e+01,2.489787e+01
92,2000-02-03 08:12:04.552000,14.561000,2.623612e+01,2.684710e+01,2.707448e+01,2.666618e+01,2.535036e+01,2.489722e+01
93,2000-02-03 08:12:04.712000,14.721000,2.622939e+01,2.682701e+01,2.710119e+01,2.661252e+01,2.543180e+01,2.490379e+01
94,2000-02-03 08:12:04.872000,14.881000,2.631016e+01,2.685379e+01,2.710787e+01,2.663265e+01,2.541145e+01,2.491277e+01
95,2000-02-03 08:12:05.032000,15.041000,2.633707e+01,2.682031e+01,2.716796e+01,2.663935e+01,2.536394e+01,2.492712e+01
96,2000-02-03 08:12:05.192000,15.201000,2.639760e+01,2.687387e+01,2.717464e+01,2.671312e+01,2.541145e+01,2.492885e+01
97,2000-02-03 08:12:05.352000,15.361000,2.633707e+01,2.686049e+01,2.720800e+01,2.673322e+01,2.544537e+01,2.495801e+01
98,2000-02-03 08:12:05.512000,15.521000,2.639760e+01,2.696085e+01,2.721468e+01,2.675333e+01,2.543859e+01,2.497478e+01
99,2000-02-03 08:12:05.672000,15.681000,2.641776e+01,2.700765e+01,2.721468e+01,2.676003e+01,2.551997e+01,2.497768e+01
100,2000-02-03 08:12:05.832000,15.841000,2.643121e+01,2.696085e+01,2.728804e+01,2.675333e+01,2.554031e+01,2.498891e+01
101,2000-02-03 08:12:05.992000,16.001000,2.649168e+01,2.702102e+01,2.723469e+01,2.676673e+01,2.564869e+01,2.498919e+01
102,2000-02-03 08:12:06.152000,16.161000,2.656554e+01,2.691402e+01,2.728137e+01,2.676673e+01,2.545216e+01,2.500032e+01
103,2000-02-03 08:12:06.312000,16.321000,2.652526e+01,2.694747e+01,2.736802e+01,2.675333e+01,2.558774e+01,2.500312e+01
104,2000-02-03 08:12:06.472000,16.481000,2.647153e+01,2.695416e+01,2.726137e+01,2.675333e+01,2.557419e+01,2.500361e+01
105,2000-02-03 08:12:06.632000,16.641000,2.654540e+01,2.694078e+01,2.728804e+01,2.676673e+01,2.556741e+01,2.501544e+01
106,2000-02-03 08:12:06.792000,16.801000,2.655212e+01,2.701433e+01,2.732137e+01,2.680692e+01,2.556741e+01,2.502659e+01
107,2000-02-03 08:12:06.952000,16.961000,2.650511e+01,2.692071e+01,2.726804e+01,2.682701e+01,2.560129e+01,2.502880e+01
108,2000-02-03 08:12:07.112000,17.121000,2.649168e+01,2.698759e+01,2.726804e+01,2.681362e+01,2.562161e+01,2.503307e+01
109,2000-02-03 08:12:07.272000,17.281000,2.651855e+01,2.700765e+01,2.739466e+01,2.681362e+01,2.549963e+01,2.503886e+01
110,2000-02-03 08:12:07.432000,17.441000,2.653197e+01,2.698759e+01,2.742130e+01,2.682031e+01,2.551319e+01,2.503592e+01
111,2000-02-03 08:12:07.592000,17.601000,2.647153e+01,2.698759e+01,2.739466e+01,2.685379e+01,2.550641e+01,2.504247e+01
112,2000-02-03 08:12:07.752000,17.761000,2.646481e+01,2.696753e+01,2.735469e+01,2.687387e+01,2.564192e+01,2.505025e+01
113,2000-02-03 08:12:07.912000,17.921000,2.654540e+01,2.699428e+01,2.738134e+01,2.686718e+01,2.558774e+01,2.505223e+01
114,2000-02-03 08:12:08.072000,18.081000,2.651855e+01,2.696753e+01,2.728137e+01,2.686049e+01,2.555386e+01,2.505850e+01
115,2000-02-03 08:12:08.232000,18.241000,2.651855e+01,2.704775e+01,2.732137e+01,2.690733e+01,2.551997e+01,2.507138e+01
116,2000-02-03 08:12:08.392000,18.401000,2.653869e+01,2.696085e+01,2.736802e+01,2.687387e+01,2.560129e+01,2.506584e+01
117,2000-02-03 08:12:08.552000,18.561000,2.648496e+01,2.697422e+01,2.735469e+01,2.688726e+01,2.562838e+01,2.506232e+01
118,2000-02-03 08:12:08.712000,18.721000,2.651183e+01,2.702102e+01,2.735469e+01,2.693409e+01,2.553353e+01,2.506972e+01
119,2000-02-03 08:12:08.872000,18.881000,2.655212e+01,2.700097e+01,2.735469e+01,2.688726e+01,2.543859e+01,2.507702e+01
120,2000-02-03 08:12:09.033000,19.042000,2.659910e+01,2.701433e+01,2.740132e+01,2.688726e+01,2.556741e+01,2.508992e+01
121,2000-02-03 08:12:09.193000,19.202000,2.659239e+01,2.706779e+01,2.740132e+01,2.692740e+01,2.562838e+01,2.509073e+01
122,2000-02-03 08:12:09.353000,19.362000,2.659239e+01,2.698759e+01,2.738134e+01,2.696753e+01,2.568931e+01,2.509483e+01
123,2000-02-03 08:12:09.513000,19.522000,2.657226e+01,2.704775e+01,2.742130e+01,2.696085e+01,2.565546e+01,2.510193e+01
124,2000-02-03 08:12:09.673000,19.682000,2.659910e+01,2.702770e+01,2.742796e+01,2.693409e+01,2.568931e+01,2.511341e+01
125,2000-02-03 08:12:09.833000,19.842000,2.659239e+01,2.700765e+01,2.746125e+01,2.692740e+01,2.570961e+01,2.510793e+01
126,2000-02-03 08:12:09.993000,20.002000,2.657226e+01,2.712123e+01,2.744793e+01,2.697422e+01,2.569608e+01,2.511980e+01
127,2000-02-03 08:12:10.153000,20.162000,2.661252e+01,2.703439e+01,2.754110e+01,2.694078e+01,2.572991e+01,2.512729e+01
128,2000-02-03 08:12:10.313000,20.322000,2.663265e+01,2.705443e+01,2.742796e+01,2.697422e+01,2.570961e+01,2.513363e+01
129,2000-02-03 08:12:10.473000,20.482000,2.671312e+01,2.711455e+01,2.743462e+01,2.718798e+01,2.555386e+01,2.513732e+01
130,2000-02-03 08:12:10.633000,20.642000,2.667959e+01,2.719466e+01,2.744793e+01,2.697422e+01,2.572991e+01,2.514515e+01
131,2000-02-03 08:12:10.793000,20.802000,2.664606e+01,2.708116e+01,2.751449e+01,2.708116e+01,2.566900e+01,2.514860e+01
132,2000-02-03 08:12:10.953000,20.962000,2.667959e+01,2.704107e+01,2.747456e+01,2.698759e+01,2.562838e+01,2.516008e+01
133,2000-02-03 08:12:11.113000,21.122000,2.671982e+01,2.706779e+01,2.756105e+01,2.702102e+01,2.564869e+01,2.516307e+01
134,2000-02-03 08:12:11.273000,21.282000,2.669300e+01,2.702770e+01,2.746790e+01,2.700765e+01,2.568931e+01,2.516464e+01
135,2000-02-03 08:12:11.433000,21.442000,2.665948e+01,2.708116e+01,2.746790e+01,2.725470e+01,2.564192e+01,2.517363e+01
136,2000-02-03 08:12:11.593000,21.602000,2.674663e+01,2.708116e+01,2.746790e+01,2.704107e+01,2.558097e+01,2.517343e+01
137,2000-02-03 08:12:11.753000,21.762000,2.669300e+01,2.714126e+01,2.750783e+01,2.703439e+01,2.570961e+01,2.517089e+01
138,2000-02-03 08:12:11.913000,21.922000,2.669300e+01,2.709451e+01,2.746125e+01,2.706779e+01,2.568254e+01,2.518373e+01
139,2000-02-03 08:12:12.073000,22.082000,2.671312e+01,2.713458e+01,2.748787e+01,2.704107e+01,2.562838e+01,2.518689e+01
140,2000-02-03 08:12:12.233000,22.242000,2.676003e+01,2.718798e+01,2.752114e+01,2.716129e+01,2.575697e+01,2.519072e+01
141,2000-02-03 08:12:12.393000,22.402000,2.671312e+01,2.716129e+01,2.749452e+01,2.713458e+01,2.570285e+01,2.519489e+01
142,2000-02-03 08:12:12.553000,22.562000,2.671312e+01,2.714126e+01,2.747456e+01,2.707448e+01,2.571638e+01,2.519993e+01
143,2000-02-03 08:12:12.713000,22.722000,2.673993e+01,2.712791e+01,2.750118e+01,2.708784e+01,2.564192e+01,2.521507e+01
144,2000-02-03 08:12:12.873000,22.882000,2.676673e+01,2.715461e+01,2.748787e+01,2.714794e+01,2.574344e+01,2.521843e+01
145,2000-02-03 08:12:13.033000,23.042000,2.678683e+01,2.716796e+01,2.751449e+01,2.710787e+01,2.580431e+01,2.522406e+01
146,2000-02-03 08:12:13.193000,23.202000,2.672652e+01,2.714794e+01,2.758100e+01,2.720800e+01,2.584487e+01,2.523098e+01
147,2000-02-03 08:12:13.353000,23.362000,2.677343e+01,2.716796e+01,2.761424e+01,2.714794e+01,2.566224e+01,2.524495e+01
148,2000-02-03 08:12:13.513000,23.522000,2.676003e+01,2.716796e+01,2.760759e+01,2.715461e+01,2.576373e+01,2.524599e+01
149,2000-02-03 08:12:13.673000,23.682000,2.679352e+01,2.720133e+01,2.758765e+01,2.713458e+01,2.585838e+01,2.525504e+01
150,2000-02-03 08:12:13.833000,23.842000,2.678013e+01,2.723469e+01,2.761424e+01,2.714794e+01,2.560806e+01,2.526016e+01
151,2000-02-03 08:12:13.993000,24.002000,2.678683e+01,2.720800e+01,2.764747e+01,2.714126e+01,2.572315e+01,2.525877e+01
152,2000-02-03 08:12:14.153000,24.162000,2.684040e+01,2.721468e+01,2.758100e+01,2.713458e+01,2.567577e+01,2.526602e+01
153,2000-02-03 08:12:14.313000,24.322000,2.680692e+01,2.720800e+01,2.760759e+01,2.719466e+01,2.567577e+01,2.527460e+01
154,2000-02-03 08:12:14.473000,24.482000,2.688726e+01,2.724136e+01,2.764747e+01,2.721468e+01,2.574344e+01,2.527160e+01
155,2000-02-03 08:12:14.633000,24.642000,2.688056e+01,2.722135e+01,2.768733e+01,2.719466e+01,2.577050e+01,2.527662e+01
156,2000-02-03 08:12:14.793000,24.802000,2.686049e+01,2.727470e+01,2.764082e+01,2.717464e+01,2.580431e+01,2.528856e+01
157,2000-02-03 08:12:14.953000,24.962000,2.690064e+01,2.720800e+01,2.763418e+01,2.731470e+01,2.577726e+01,2.529236e+01
158,2000-02-03 08:12:15.113000,25.122000,2.686049e+01,2.724136e+01,2.771390e+01,2.722802e+01,2.580431e+01,2.532326e+01
159,2000-02-03 08:12:15.273000,25.282000,2.689395e+01,2.726804e+01,2.773382e+01,2.723469e+01,2.581783e+01,2.532713e+01
160,2000-02-03 08:12:15.433000,25.442000,2.691402e+01,2.728137e+01,2.769397e+01,2.729471e+01,2.570961e+01,2.533146e+01
161,2000-02-03 08:12:15.593000,25.602000,2.691402e+01,2.725470e+01,2.772054e+01,2.723469e+01,2.576373e+01,2.533183e+01
162,2000-02-03 08:12:15.753000,25.762000,2.686718e+01,2.734136e+01,2.775373e+01,2.732137e+01,2.587189e+01,2.534007e+01
163,2000-02-03 08:12:15.913000,25.922000,2.688726e+01,2.726804e+01,2.775373e+01,2.734136e+01,2.587189e+01,2.534795e+01
164,2000-02-03 08:12:16.073000,26.082000,2.688056e+01,2.739466e+01,2.778028e+01,2.730137e+01,2.583135e+01,2.534521e+01
165,2000-02-03 08:12:16.233000,26.242000,2.692740e+01,2.728804e+01,2.776701e+01,2.728804e+01,2.576373e+01,2.535037e+01
166,2000-02-03 08:12:16.393000,26.402000,2.693409e+01,2.735469e+01,2.778028e+01,2.732804e+01,2.578402e+01,2.536205e+01
167,2000-02-03 08:12:16.553000,26.562000,2.689395e+01,2.740132e+01,2.778028e+01,2.730804e+01,2.595294e+01,2.536205e+01
168,2000-02-03 08:12:16.713000,26.722000,2.691402e+01,2.729471e+01,2.776037e+01,2.728137e+01,2.584487e+01,2.536293e+01
169,2000-02-03 08:12:16.873000,26.882000,2.695416e+01,2.740132e+01,2.776701e+01,2.729471e+01,2.586514e+01,2.537638e+01
170,2000-02-03 08:12:17.033000,27.042000,2.696085e+01,2.739466e+01,2.778692e+01,2.729471e+01,2.587189e+01,2.537740e+01
171,2000-02-03 08:12:17.193000,27.202000,2.695416e+01,2.728137e+01,2.772054e+01,2.743462e+01,2.599344e+01,2.537958e+01
172,2000-02-03 08:12:17.353000,27.362000,2.700097e+01,2.734136e+01,2.772054e+01,2.746125e+01,2.597994e+01,2.538206e+01
173,2000-02-03 08:12:17.513000,27.522000,2.696753e+01,2.735469e+01,2.776037e+01,2.737468e+01,2.602044e+01,2.539391e+01
174,2000-02-03 08:12:17.673000,27.682000,2.699428e+01,2.742130e+01,2.780683e+01,2.737468e+01,2.586514e+01,2.539717e+01
175,2000-02-03 08:12:17.833000,27.842000,2.696085e+01,2.738800e+01,2.778692e+01,2.740798e+01,2.586514e+01,2.540701e+01
176,2000-02-03 08:12:17.993000,28.002000,2.700097e+01,2.739466e+01,2.776037e+01,2.738134e+01,2.580431e+01,2.540604e+01
177,2000-02-03 08:12:18.153000,28.162000,2.706779e+01,2.735469e+01,2.778692e+01,2.735469e+01,2.592593e+01,2.541792e+01
178,2000-02-03 08:12:18.314000,28.323000,2.699428e+01,2.738134e+01,2.781346e+01,2.736135e+01,2.592593e+01,2.541525e+01
179,2000-02-03 08:12:18.473000,28.482000,2.696085e+01,2.744793e+01,2.780019e+01,2.740132e+01,2.579078e+01,2.541620e+01
180,2000-02-03 08:12:18.633000,28.642000,2.698091e+01,2.740132e+01,2.781346e+01,2.736135e+01,2.589216e+01,2.541424e+01
181,2000-02-03 08:12:18.794000,28.803000,2.697422e+01,2.744128e+01,2.779355e+01,2.736135e+01,2.587865e+01,2.541491e+01
182,2000-02-03 08:12:18.953000,28.962000,2.699428e+01,2.737468e+01,2.776701e+01,2.742130e+01,2.581107e+01,2.541077e+01
183,2000-02-03 08:12:19.113000,29.122000,2.698759e+01,2.749452e+01,2.782673e+01,2.734803e+01,2.585162e+01,2.541109e+01
184,2000-02-03 08:12:19.274000,29.283000,2.700765e+01,2.742796e+01,2.784663e+01,2.737468e+01,2.589216e+01,2.541748e+01
185,2000-02-03 08:12:19.434000,29.443000,2.701433e+01,2.744793e+01,2.782010e+01,2.734803e+01,2.583135e+01,2.542341e+01
186,2000-02-03 08:12:19.594000,29.603000,2.700097e+01,2.739466e+01,2.785326e+01,2.736802e+01,2.583811e+01,2.542698e+01
187,2000-02-03 08:12:19.754000,29.763000,2.699428e+01,2.739466e+01,2.781346e+01,2.742130e+01,2.595969e+01,2.543136e+01
188,2000-02-03 08:12:19.914000,29.923000,2.705443e+01,2.748121e+01,2.785326e+01,2.750783e+01,2.593944e+01,2.543700e+01
189,2000-02-03 08:12:20.074000,30.083000,2.709451e+01,2.748787e+01,2.786653e+01,2.746790e+01,2.602044e+01,2.544287e+01
190,2000-02-03 08:12:20.234000,30.243000,2.710119e+01,2.740798e+01,2.781346e+01,2.736135e+01,2.593944e+01,2.544038e+01
191,2000-02-03 08:12:20.394000,30.403000,2.704107e+01,2.752779e+01,2.787979e+01,2.740798e+01,2.585162e+01,2.545171e+01
